ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,,
XAO 4437.0 at 16:39 16/7/2010  Report at 19:06 Friday 16/7/2010. Processed 12:51 Sunday 18/7/2010.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
AHE,3102.8,38.515,29.868,0.512,0.75,3.0,28.14,8.1,17,1.66,7.49,f,Automotive Hldgs,,2.27,-3,2.25,2.27,2.33,2.25,-1.81,2.88,1.50,
AVX,21772.7,783.8,278.714,0.029,0.04,0.9,-4.17,-,-,-,-,,Avexa Ltd,,0.034,-0.3,0.034,0.035,0.043,0.032,-8.62,0.235,0.024,
AVH,284.01,20.939,14.35,0.012,0.05,2.2,-3.66,-,-,-,-,,Avita Medical Ltd,,0.11,,0.11,0.12,0.12,0.105,-0.51,0.275,0.095,
AVJ,22.75,4.789,10.589,0.117,1.06,0.4,0.09,472.2,-,-,-,,AVJennings,,0.425,-0.5,0.425,0.44,0.43,0.42,-1.67,0.63,0.24,
AWB,10090,630.864,257.796,0.817,1.85,0.5,3.67,27.2,-,-,-,,AWB Ltd,,1.00,1.5,0.995,1.01,1.02,0.96,1.01,1.337,0.865,
AWL,-,86.85,26.56,0.005,-,-,-0.2,-,-,-,-,,AWH Corp Ltd,,0.004,,0.004,0.005,0.004,0.004,-0.51,0.011,0.003,
AXA,13621.4,817.832,465.527,10.852,1.12,4.7,34.89,15.0,18.5,1.89,3.52,p,AXA Asia Pacific,,5.25,-8,5.25,5.26,5.44,5.25,-2.01,6.72,3.78,
AXI,310.578,13.259,28.846,0.011,0.04,0.6,-3.74,-,-,-,-,,Axiom Prop,,0.025,0.5,0.025,0.028,0.025,0.02,24.49,0.08,0.017,
BOQ,2356.78,81.523,67.677,2.196,7.20,1.4,92.4,11.0,52,1.78,5.11,f,Bank of Qld,,10.18,-12,10.17,10.25,10.42,10.16,-1.67,13.49,9.509,
BBX,48,0.277,0.124,-,0.06,0.2,19.48,0.1,-,-,-,,BBX Hldgs,,0.01,,0.01,0.04,0.01,0.01,-0.51,0.02,0.01,
BEC,2552.84,55.958,99.235,0.009,0.16,0.3,-141.93,-,-,-,-,,Becton Prop Grp stp,,0.044,-0.5,0.044,0.05,0.055,0.044,-10.71,0.15,0.037,
BFG,80.891,18.941,16.594,0.226,0.25,3.7,11.3,8.3,8,1.41,8.56,f,Bell Financial Grp,,0.935,3.5,0.91,0.935,0.955,0.895,3.38,1.40,0.71,
BET,2,0.015,0.062,0.003,1.78,0.6,-1.38,-,-,-,-,,Belmont Hldgs,,1.00,-15,1.00,1.15,1.00,1.00,-13.55,1.30,1.00,
BEN,3983.19,146.091,130.358,2.928,5.16,1.6,35.53,23.2,43,0.83,5.21,f,Bendigo & Adelaide,,8.26,1,8.25,8.36,8.42,8.13,-0.39,10.48,7.196,
BLT,355.292,67.75,19.462,0.013,-,-,-0.65,-,-,-,-,,Benitec Ltd,,0.03,,0.028,0.03,0.032,0.029,-0.51,0.09,0.027,
BLTO,-,3.45,0.122,-,-,-,-,-,-,-,-,,  opt apr14,,0.006,,0.006,0.025,0.006,0.006,-0.51,0.037,0.006,
BLTOA,-,0.107,0.139,-,-,-,-,-,-,-,-,,  opt apr11,,0.001,,0.001,-,0.001,0.001,-0.51,0.006,0.001,
BEL,125.013,1.85,3.147,0.016,0.45,0.5,10.62,2.1,1,10.62,4.44,f,Bentley Capital,,0.225,-0.5,0.225,0.23,0.235,0.225,-2.68,0.329,0.22,
BER,0.854,1.163,0.794,0.004,1.23,0.4,19.64,2.2,-,-,-,,Berklee Ltd,,0.44,2,0.43,0.52,0.44,0.42,4.25,0.78,0.35,
BYI,0.082,0.071,7.448,0.04,0.45,1.4,8.18,7.9,6,1.36,9.23,,Beyond Intl,,0.65,-3,0.65,0.72,0.65,0.65,-4.92,0.78,0.50,
BSI,-,5.674,16.054,0.003,-0.01,-,-0.57,-,-,-,-,,Beyond Sportswear,,0.01,,0.005,0.02,0.01,0.01,-0.51,0.035,0.007,
BGL,314.512,21.845,6.615,0.016,0.05,3.5,1.59,11.0,-,-,-,,Bigair Grp Ltd,,0.175,-0.5,0.175,0.18,0.18,0.17,-3.29,0.215,0.062,
BBG,3290.8,145.767,173.354,2.324,0.84,10.9,57.2,16.0,36,1.59,3.92,p,Billabong Intl,,9.18,8,9.14,9.21,9.26,8.92,0.37,12.32,8.05,
BDM,10.48,1.884,4.06,0.013,-,-,-4.26,-,-,-,-,,Biodiem Ltd,,0.14,2,0.13,0.145,0.14,0.12,16.16,0.228,0.08,
BOD,150,5.066,3.035,0.003,-,-,-0.95,-,-,-,-,,bioMD Ltd,,0.025,0.1,0.018,0.029,0.025,0.024,3.66,0.08,0.022,
BODOA,-,2.713,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.003,,0.003,0.015,0.003,0.003,-0.51,0.016,0.003,
BNO,192.189,17.658,16.762,0.102,0.06,5.3,-2.4,-,-,-,-,,Bionomics Ltd,,0.32,3,0.32,0.33,0.32,0.28,9.84,0.43,0.21,
BPO,700,254.655,35.144,0.007,-,-,-0.65,-,-,-,-,,BioProspect Ltd,,0.012,-0.1,0.012,0.013,0.014,0.012,-8.20,0.06,0.011,
BTA,4273.76,147.342,141.513,0.168,0.60,1.6,36.6,2.6,-,-,-,,Biota Hldgs,,0.935,-2.5,0.935,0.94,1.035,0.915,-3.11,3.336,0.85,
BTC,26.364,3.258,3.612,0.013,0.32,0.6,0.47,38.3,-,-,-,,Biotech Capital,,0.18,-1,0.18,0.23,0.195,0.18,-5.77,0.31,0.165,
BIT,-,12.385,4.1,0.007,-,-,-1.56,-,-,-,-,,Biotron Ltd,,0.058,,0.062,0.069,0.058,0.058,-0.51,0.175,0.058,
BITO,994.793,21.842,-,0.001,-,-,-,-,-,-,-,,  opt dec11,,0.012,-0.1,0.009,0.013,0.013,0.01,-8.20,0.037,0.01,
BIS,150,10.289,5.928,0.036,0.03,5.5,-3.44,-,-,-,-,,Bisalloy Steel,,0.165,,0.165,0.18,0.175,0.165,-0.51,0.27,0.155,
BSN,-,2.507,0.789,0.002,0.04,0.9,-2.07,-,-,-,-,,Bisan Ltd,,0.036,,0.03,0.039,0.036,0.036,-0.51,0.05,0.035,
BKI,675.435,22.473,68.555,0.496,1.45,0.8,6.47,18.3,5.5,1.18,4.64,f,BKI Invest Ltd,,1.185,2.5,1.185,1.19,1.195,1.165,1.65,1.325,1.076,
BKM,1055,13.221,9.498,0.005,-,-,-0.2,-,-,-,-,,BKM Management,,0.008,0.3,0.006,0.009,0.009,0.005,59.49,0.013,0.003,
BKL,22.437,0.777,2.084,0.377,3.76,6.0,132,17.1,99,1.33,4.38,f,Blackmores Ltd,,22.60,-21,22.60,22.81,23.45,22.59,-1.43,24.00,15.40,
BIV,192.031,47.479,13.451,0.003,0.02,1.1,-1.23,-,-,-,-,,Blue Capital Ltd,,0.021,,0.021,0.026,0.021,0.021,-0.51,0.031,0.013,
BSL,66246.3,2219.39,1989.6,4.066,2.47,0.9,-61.37,-,-,-,-,,BlueScope Steel,,2.23,4,2.23,2.24,2.28,2.16,1.32,3.48,2.03,
BLG,285.855,38.447,32.237,0.022,0.04,2.9,-5.12,-,-,-,-,,Bluglass Ltd,,0.115,,0.115,0.12,0.12,0.115,-0.51,0.28,0.082,
BLY,5568.76,5278.53,4511.62,1.347,0.14,20.9,-0.67,-,-,-,-,,Boart Longyear,,2.92,1,2.91,2.94,3.00,2.88,-0.17,4.10,1.856,
BNE,-,1.016,0.315,0.009,-0.01,-,-2.96,-,-,-,-,,Bone Medical Ltd,,0.09,,0.08,0.085,0.09,0.09,-0.51,0.24,0.08,
BOL,6316.81,249.317,34.066,0.189,0.55,0.7,-24,-,-,-,-,,Boom Logistics,,0.41,,0.41,0.415,0.42,0.385,-0.51,0.70,0.21,
BLD,18768,468.416,635.243,2.629,4.23,1.0,22.7,19.3,12.5,1.82,2.85,f,Boral Ltd,,4.39,4,4.37,4.44,4.53,4.24,0.41,6.40,4.22,
BPH,3866.63,54.331,3.895,0.02,0.07,1.4,-2.68,-,-,-,-,,BPH Corp Ltd,,0.096,1.6,0.093,0.096,0.099,0.08,19.49,0.391,0.02,
BKN,5463.45,120.265,140.415,1.063,1.58,4.8,43.3,17.7,26,1.67,3.39,f,Bradken Ltd,,7.66,25,7.61,7.75,7.83,7.34,2.86,8.14,4.49,
BRC,32.812,2.757,8.452,0.021,-0.01,-,1.6,14.1,-,-,-,,Brain Resource,,0.225,2.5,0.21,0.23,0.225,0.20,11.99,0.35,0.20,
BXB,34002.3,873.654,913.771,7.95,0.66,8.5,34.45,16.2,25,1.38,4.47,p,Brambles Ltd,,5.59,3,5.58,5.63,5.61,5.24,0.03,8.37,5.24,
BNV,-,1.851,2.087,0.004,0.02,0.9,-0.19,-,-,-,-,,Brand New Vintage,,0.019,,0.012,0.019,0.019,0.019,-0.51,0.033,0.013,
BVA,413.086,34.804,27.785,0.06,-0.06,-,-1.97,-,-,-,-,,Bravura Solutions,,0.093,-0.2,0.093,0.10,0.099,0.093,-2.61,0.273,0.085,
BPK,-,0.365,2.073,0.003,-,-,-0.5,-,-,-,-,,Bremer Park Ltd,,0.008,,0.007,0.015,0.008,0.008,-0.51,0.015,0.008,
BRG,40.587,9.862,34.921,0.272,0.59,3.6,12.62,16.6,7.5,1.68,3.57,,Breville Grp Ltd,,2.10,-2,2.05,2.12,2.11,2.05,-1.45,2.45,0.86,
BKW,251.619,9.432,3.881,1.798,9.06,1.3,100.5,12.1,39.5,2.54,3.24,f,Brickworks Ltd,,12.21,-14,12.21,12.24,12.41,12.14,-1.64,16.80,11.35,
BYL,45,8.063,25.453,0.028,0.33,0.8,3.98,6.4,1.5,2.65,5.88,f,Brierty Ltd,,0.255,-1,0.255,0.27,0.27,0.255,-4.28,0.515,0.225,
BBL,-,0.143,0.308,0.032,0.12,2.8,0.89,37.1,0.5,1.78,1.52,f,Brisbane Broncos,,0.33,,0.33,0.36,0.33,0.33,-0.51,0.40,0.30,
BCS,-,0.46,-,0.428,-0.54,-,15.06,7.3,-,-,-,,Brisconnection Tr stp,,1.10,,1.10,1.25,1.10,1.10,-0.51,1.40,1.00,
BRO,5.035,49.607,30.589,0.001,-,-,-0.66,-,-,-,-,,Broad Invest,,0.002,,0.002,0.003,0.002,0.002,-0.51,0.005,0.002,
BSA,161,10.213,8.283,0.049,-0.01,-,2.99,7.9,2,1.49,8.51,f,BSA Ltd,,0.235,2.5,0.20,0.235,0.24,0.22,11.40,0.34,0.14,
BTT,387.379,11.503,8.641,0.44,0.32,8.6,14.76,18.6,10.4,1.42,3.78,f,BT Invest Mngmnt,,2.75,4,2.75,2.80,2.80,2.71,0.97,3.34,2.08,
BUG,42.813,1.052,0.968,0.01,0.66,0.4,-4.19,-,-,-,-,,Buderim Ginger,,0.255,0.5,0.24,0.255,0.255,0.24,1.49,0.39,0.24,
BWP,1695.37,118.824,104.426,0.799,1.83,1.0,13.89,13.7,10.97,1.27,5.77,,Bunnings Warehouse unt,,1.90,3,1.88,1.925,1.95,1.84,1.09,2.09,1.66,
BPG,49.334,15.824,85.761,0.002,-,-,-0.37,-,-,-,-,,Byte Power Grp,,0.002,,0.002,0.003,0.002,0.002,-0.51,0.017,0.002,
CEO,333.159,69.167,32.082,0.002,0.01,0.9,-0.24,-,-,-,-,,C @ Ltd,,0.009,0.1,0.009,0.011,0.009,0.009,11.99,0.021,0.007,
CEOO,200,35.736,1.495,-,-,-,-,-,-,-,-,,  opt apr12,,0.002,-0.1,0.002,0.003,0.003,0.002,-33.84,0.009,0.002,
CAB,1215.71,46.365,56.877,0.562,-,-,48.9,9.6,34,1.44,7.28,f,Cabcharge Aust,,4.67,-17,4.63,4.72,4.86,4.64,-4.02,6.66,4.64,
CDM,16.877,1.207,1.268,0.02,1.13,0.6,26.3,2.7,4,6.58,5.59,f,Cadence Capital,,0.715,1.5,0.715,0.755,0.715,0.70,1.63,0.88,0.55,
CIX,720.677,24.687,24.48,0.051,0.21,1.0,-0.17,-,1,-,4.55,f,Calliden Grp,,0.22,,0.22,0.23,0.23,0.22,-0.51,0.35,0.21,
CTX,2039.13,166.721,127.61,2.657,10.48,0.9,116.3,8.5,25,4.65,2.54,f,Caltex Aust,,9.84,8,9.78,9.86,10.04,9.70,0.31,13.63,8.01,
CZD,631.88,69.069,31.099,0.01,0.04,0.7,-0.59,-,-,-,-,,Calzada Ltd,,0.029,0.3,0.029,0.031,0.031,0.026,11.03,0.051,0.022,
CPB,398.195,8.659,12.749,1.928,3.76,8.1,129.06,23.5,100,1.29,3.29,p,Campbell Brothers,,30.36,20,30.05,30.43,30.46,29.52,0.15,32.00,18.816,
CDL,10,1.195,0.512,0.008,0.21,0.4,1.24,6.9,0.37,3.35,4.35,,Canada Land Ltd cdi,,0.085,,0.085,0.09,0.085,0.085,-0.51,0.09,0.06,
CAG,13130.9,1103.36,175.224,0.004,-,-,-0.22,-,-,-,-,,Cape Range Ltd,,0.005,-0.1,0.005,0.006,0.006,0.005,-17.18,0.016,0.004,
CAGO,1675,40.612,-,-,-,-,-,-,-,-,-,,  opt feb13,,0.001,,0.001,0.002,0.001,0.001,-0.51,0.003,0.001,
CAJ,25,11.089,1.071,0.009,-,-,-0.05,-,-,-,-,,Capitol Health,,0.03,,0.031,0.045,0.03,0.03,-0.51,0.071,0.025,
CAJO,-,3.955,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.01,,0.002,0.007,0.01,0.01,-0.51,0.013,0.006,
CAA,955.619,90.856,10.102,0.062,0.38,0.4,-27.5,-,-,-,-,,Capral Ltd,,0.16,,0.155,0.175,0.17,0.16,-0.51,1.305,0.145,
CCF,-,2.911,4.136,0.003,0.09,0.9,-6.18,-,-,-,-,,Carbon Conscious,,0.085,,0.09,0.145,0.085,0.085,-0.51,0.56,0.081,
CNN,8555.46,244.396,67.833,0.013,0.01,1.8,-1.57,-,-,-,-,,Cardia Bioplastics,,0.018,0.2,0.018,0.019,0.019,0.015,11.99,0.04,0.015,
CNNO,429.999,60.816,58.916,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.003,,0.001,0.002,0.003,0.002,-0.51,0.007,0.001,
CDD,676.977,13.216,10.6,0.342,0.65,5.8,38.62,9.8,28,1.38,7.41,f,Cardno Ltd,*,3.78,-1,3.74,3.78,3.86,3.70,-0.77,5.058,3.268,
CDDR,3715.17,3.746,-,0.008,-,-,-,-,-,-,-,,  rts26juld,,0.50,-3.5,0.45,0.51,0.55,0.40,-7.05,0.55,0.40,
CGR,-,0.491,-,0.008,-,-,-,-,-,-,-,f,Careers Multilist,,0.15,,0.105,0.15,0.15,0.15,-0.51,0.24,0.12,
CDP,0.28,3.151,4.293,0.29,5.56,0.7,27.08,15.3,27.21,1.00,6.56,,Carindale Prop unt,,4.15,3,4.15,4.30,4.15,4.15,0.22,4.40,3.50,
CIN,15.407,0.274,0.308,0.438,21.78,0.8,63,26.2,67,0.94,4.06,f,Carlton Invest,,16.50,-20,16.06,16.50,16.60,16.50,-1.71,18.95,14.55,
CINPA,-,-,-,-,-,-,-,-,14,-,6.60,,  7% cum pf,,2.12,,2.15,-,2.12,2.12,-0.51,2.12,2.11,
CWE,799.329,77.382,101.464,0.047,0.01,8.4,-1.03,-,-,-,-,,Carnegie Wave Energy,,0.084,0.2,0.081,0.084,0.084,0.08,1.93,0.265,0.077,
CRZ,541.185,50.287,-,1.118,0.01,481.0,8.2,58.7,6.6,1.24,1.37,f,Carsales Com Ltd,,4.81,5,4.61,4.90,4.90,4.64,0.54,5.86,3.56,
CCV,708.943,61.761,52.561,0.213,0.23,2.4,6.97,8.0,3,2.32,5.36,f,Cash Convert ord/div   ,,0.56,-2,0.55,0.57,0.585,0.56,-3.96,0.71,0.46,
CXD,96.752,8.898,1.407,0.039,0.13,2.1,-24.4,-,-,-,-,,CathRx Ltd,,0.27,1,0.24,0.25,0.27,0.24,3.34,0.656,0.15,
CBD,538.367,46.776,7.259,0.045,0.03,4.0,-2.22,-,-,-,-,,CBD Energy Ltd,,0.12,0.5,0.11,0.12,0.12,0.115,3.84,0.195,0.078,
CBZ,207.285,7.652,-,0.02,-,-,-,-,-,-,-,,Cbio Ltd,,0.30,0.5,0.27,0.29,0.30,0.26,1.19,0.50,0.26,
CCK,-,10.117,0.034,0.005,0.02,5.0,-0.23,-,-,-,-,,CCK Financial,,0.10,,0.03,0.095,0.10,0.10,-0.51,0.21,0.08,
CEG,121.185,10.403,8.687,0.008,0.24,0.4,-34.63,-,-,-,-,,CEC Grp Ltd,,0.095,1.5,0.084,0.093,0.099,0.084,18.24,0.235,0.05,
CWP,260.845,5.278,3.882,0.143,1.72,1.4,43,5.5,12,3.58,5.08,f,Cedar Woods Prop,,2.36,-2,2.35,2.42,2.42,2.30,-1.35,2.85,1.35,
CAQ,154.85,10.557,4.578,0.026,-,-,-1.09,-,-,-,-,,Cell Aquaculture,,0.13,-0.5,0.12,0.135,0.135,0.13,-4.21,0.20,0.08,
CST,138.642,4.122,5.021,0.29,0.25,12.1,8.9,33.9,3.5,2.54,1.16,f,Cellestis Ltd,,3.02,-4,3.02,3.05,3.15,3.02,-1.82,4.00,2.58,
CDY,988.507,461.439,6.42,0.007,0.01,2.1,-0.89,-,-,-,-,,Cellmid Ltd,,0.021,0.1,0.021,0.023,0.021,0.02,4.49,0.046,0.019,
CLT,35.421,2.37,7.062,0.022,0.40,0.7,-6.16,-,-,-,-,,Cellnet Grp,,0.30,,0.30,0.305,0.30,0.30,-0.51,0.33,0.25,
CIL,51.164,7.794,3.413,0.122,0.11,12.7,10.7,13.0,10.5,1.02,7.53,,Centrebet Internat,,1.395,-0.5,1.39,1.45,1.41,1.37,-0.87,1.89,0.955,
CAF,29.512,8.452,30.051,0.023,-,-,-31.06,-,-,-,-,,Centrepoint Alliance,,0.14,0.5,0.125,0.14,0.145,0.135,3.19,0.185,0.12,
CNP,6171.74,375.949,756.374,0.146,-2.87,-,-113.25,-,31.8,-,212.00,,Centro Prop stp,,0.15,0.5,0.145,0.15,0.15,0.14,2.94,0.52,0.092,
CER,6092.25,534.143,2245.52,0.366,0.35,0.5,-18.43,-,0.37,-,2.31,,Centro Retail stp,,0.16,,0.155,0.16,0.165,0.155,-0.51,0.265,0.092,
CYA,563.92,28.742,12.804,0.132,1.02,0.8,-7.74,-,3.5,-,4.55,f,Century Aust,,0.77,2,0.755,0.775,0.77,0.755,2.16,0.91,0.74,
CFU,13358.6,645.599,981.837,0.18,0.04,4.4,-0.09,-,-,-,-,,Ceramic Fuel Cells,,0.175,2,0.17,0.175,0.175,0.16,12.39,0.345,0.15,
CVS,-,8.284,13.525,0.006,-,-,-0.11,-,-,-,-,,Cervantes Corp,,0.021,,0.016,0.03,0.021,0.021,-0.51,0.041,0.015,
CFX,47758.3,1313.26,1188.14,4.883,1.99,1.0,-1.9,-,12.5,-,6.43,,CFS Retail Prop unt,,1.945,3.5,1.94,1.95,1.95,1.88,1.32,2.12,1.695,
CDI,1971,175.332,43.806,0.461,0.65,0.8,0.46,109.8,5.05,0.09,10.00,,Challenger Div Pro stp,,0.505,1.5,0.505,0.51,0.51,0.48,2.55,0.58,0.38,
CGF,7479.51,382.727,221.771,1.859,3.36,1.1,35.2,10.6,13.5,2.61,3.63,,Challenger FSG Ltd,,3.72,,3.71,3.78,3.84,3.65,-0.51,4.50,2.39,
CIF,811.312,51.056,42.741,0.427,-1.66,-,-59.2,-,15,-,11.19,,Challenger Infra stp,,1.34,0.5,1.33,1.35,1.36,1.28,-0.13,2.06,1.28,
CWT,1007.37,21.416,25.613,0.033,0.47,0.4,-14.59,-,5.65,-,32.29,,Challenger Winetr unt,,0.175,-0.5,0.175,0.18,0.18,0.16,-3.29,0.36,0.155,
CHR,229,0.291,0.032,0.015,4.32,0.6,24.96,10.8,14,1.78,5.19,f,Chalmers Ltd,,2.70,-5,2.70,2.75,2.75,2.70,-2.33,3.10,2.69,
CMG,68.588,9.908,18.391,0.097,0.04,5.8,0.26,88.5,0.35,0.74,1.52,f,Chandler Macleod,,0.23,,0.23,0.25,0.25,0.23,-0.51,0.31,0.079,
CHP,-,4.722,1.66,0.002,0.02,0.8,-0.34,-,-,-,-,,Chapmans Ltd,,0.015,,0.016,0.019,0.015,0.015,-0.51,0.022,0.011,
CHC,9881.03,574.286,298.104,0.752,0.60,1.0,-23.57,-,3.2,-,5.16,,Charter Hall Grp forus,,0.62,2.5,0.62,0.625,0.625,0.585,3.69,0.79,0.427,
CQO,59598.8,3216.45,4530.01,1.267,0.44,0.6,10.03,2.6,2.5,4.01,9.62,,Charter Hall Office unt,,0.26,1.5,0.255,0.26,0.26,0.24,5.61,0.355,0.215,
CQR,12035.6,935.083,1311.39,0.85,0.72,0.8,-45.58,-,6,-,10.62,,Charter Hall Retail unt,,0.565,1.5,0.555,0.57,0.58,0.55,2.22,0.735,0.47,
CHF,46.8,2.811,5.542,0.003,0.13,0.3,-3.16,-,-,-,-,,Charter Pacific,,0.04,,0.037,0.049,0.04,0.037,-0.51,0.076,0.037,
CHFO,-,2.081,2.424,-,-,-,-,-,-,-,-,,  opt feb11,,0.001,,-,0.001,0.001,0.001,-0.51,0.013,0.001,
CXS,4160.3,186.857,47.822,0.098,0.07,4.9,-3.67,-,-,-,-,,Chemgenex Pharmac,,0.345,4.5,0.335,0.345,0.39,0.285,14.49,1.09,0.265,
CXSOA,-,0.269,1.023,0.001,-,-,-,-,-,-,-,,  opt feb12,,0.10,,0.11,0.16,0.10,0.10,-0.51,0.65,0.035,
CCY,150,9.306,46.493,0.009,0.05,1.2,-17.6,-,-,-,-,,China Century Capitl,,0.059,0.2,0.054,0.059,0.059,0.054,3.00,0.115,0.041,
CNH,101.4,12.623,2.042,0.042,0.07,1.3,-1.61,-,-,-,-,,China Steel,,0.088,-0.2,0.085,0.10,0.09,0.087,-2.73,0.20,0.08,
CWH,12.63,1.184,-,0.012,0.02,8.5,-1.42,-,-,-,-,,China West Hldgs,,0.17,-2,0.05,0.20,0.19,0.17,-11.04,0.31,0.065,
CHO,23.524,1.77,1.489,0.445,5.42,0.8,16.4,28.0,21,0.78,4.58,f,Choiseul Investments   ,,4.59,2,4.51,4.60,4.59,4.50,-0.07,5.28,4.41,
CDH,-,0.312,0.487,-,0.04,0.1,-0.08,-,-,-,-,,Chongherr Invest,,0.003,,0.003,0.03,0.003,0.003,-0.51,0.003,0.003,
CII,-,3.233,3.471,0.052,0.47,1.5,8.18,8.8,2,4.09,2.78,,CI Res Ltd,,0.72,,0.70,0.75,0.72,0.72,-0.51,0.91,0.69,
CNB,-,1.653,0.244,0.06,0.60,0.8,-12,-,4,-,8.16,f,CIC Aust Ltd,,0.49,,0.46,0.54,0.49,0.49,-0.51,0.76,0.45,
CIR,80.341,5.174,1.728,0.027,0.78,0.8,-19.86,-,-,-,-,,Circadian Tech,,0.595,-0.5,0.595,0.64,0.60,0.56,-1.34,0.795,0.50,
CLS,5.3,0.252,0.266,0.003,4.32,0.2,-66.35,-,-,-,-,,CL Asset Hldgs,,0.70,5,0.70,0.75,0.70,0.65,7.18,1.20,0.61,
CND,76.577,13.172,9.42,0.051,0.39,1.5,3,20.0,-,-,-,,Clarius Grp Ltd,,0.60,3,0.585,0.625,0.605,0.57,4.75,1.18,0.55,
CSS,1827.05,475.942,19.513,0.04,0.24,0.4,-9.67,-,-,-,-,,Clean Seas Tuna,,0.095,0.5,0.094,0.095,0.096,0.09,5.05,0.70,0.075,
CLQ,44.2,4.527,3.381,0.015,0.05,5.1,1.79,14.2,-,-,-,,Clean Teq Hldgs,,0.255,-2.5,0.245,0.255,0.28,0.25,-9.44,0.375,0.23,
CVW,177.297,32.949,19.309,0.203,0.66,0.7,-1.34,-,-,-,-,,Clearview Wealth,,0.475,-0.5,0.475,0.49,0.495,0.475,-1.55,0.565,0.375,
CVA,-,8.824,10.91,0.008,0.02,3.5,0.57,12.3,-,-,-,,Clever Com Aus,,0.07,,0.05,0.07,0.07,0.07,-0.51,0.087,0.017,
CAM,74.849,3.631,2.797,0.04,1.39,0.7,50.38,2.0,4,12.60,4.02,f,Clime Capital,,0.995,-3.5,0.955,1.005,1.00,0.96,-3.91,1.09,0.752,
CIW,39.534,1.448,15.971,0.021,0.44,1.0,5,8.4,1,5.00,2.38,f,Clime Invest,,0.42,1,0.42,0.44,0.42,0.41,1.93,0.50,0.322,
CUV,1137.67,39.688,40.435,0.076,0.11,2.3,-3.6,-,-,-,-,,Clinuvel Pharmaceut,,0.25,1,0.24,0.25,0.255,0.24,3.66,0.38,0.20,
CLO,848.437,82.043,57.238,0.596,0.31,2.5,7.98,9.7,2,3.99,2.58,,Clough Ltd,,0.775,-3.5,0.76,0.815,0.82,0.76,-4.83,1.035,0.72,
CLV,318.057,15.086,32.423,0.045,0.16,1.7,2.06,13.1,1,2.06,3.70,,Clover Corp,,0.27,-0.5,0.265,0.27,0.27,0.26,-2.33,0.325,0.19,
CMI,6.269,0.92,3.067,0.02,1.45,0.4,-0.31,-,-,-,-,,CMI Ltd,,0.60,-4.5,0.60,0.64,0.645,0.60,-7.49,0.72,0.40,
COZ,551.576,8.693,9.024,0.042,0.07,2.1,-0.26,-,-,-,-,,CO2 Grp Ltd,,0.15,1.5,0.145,0.16,0.17,0.13,10.60,0.43,0.105,
COZO,-,5.104,2.289,0.003,-,-,-,-,-,-,-,,  opt nov11,,0.019,,0.03,0.06,0.019,0.019,-0.51,0.29,0.011,
CCL,8290.59,341.055,306.19,9.009,1.38,8.7,60.5,19.7,43.5,1.39,3.64,f,Coca-Cola Amatil,,11.94,5,11.85,11.95,11.98,11.74,-0.09,12.15,9.05,
COH,1699.37,38.427,41.099,4.201,3.25,22.9,242.2,30.7,190,1.27,2.56,f,Cochlear Ltd,,74.30,380,74.26,74.30,74.38,70.59,4.88,79.11,51.40,
CDA,78.753,8.283,2.546,0.231,0.12,11.7,11.5,12.2,7,1.64,4.98,f,Codan Ltd,,1.405,8.5,1.40,1.47,1.455,1.33,5.93,1.585,0.665,
COF,783.091,34.728,14.381,0.146,-0.17,-,12,9.4,12,1.00,10.62,f,Coffey Intl,,1.13,8,1.105,1.13,1.15,1.07,7.11,2.37,0.855,
CGS,76,1.958,2.662,0.017,0.08,3.1,0.96,26.0,-,-,-,,Cogstate Ltd,,0.25,,0.20,0.225,0.25,0.225,-0.51,0.38,0.215,
CLH,56.69,2.932,8.858,0.069,0.90,0.8,9.93,7.2,5.4,1.84,7.61,f,Collection House,,0.71,-0.5,0.71,0.735,0.715,0.71,-1.21,0.935,0.47,
CKL,62.35,4.367,2.144,0.034,0.16,2.7,7.46,5.7,3.25,2.30,7.65,f,Colorpak Ltd,,0.425,-3.5,0.425,0.465,0.44,0.425,-8.12,0.53,0.385,
CBA,16063.7,636.029,662.524,79.543,-,-,330.4,15.5,235,1.41,4.58,f,C'wlth Bank  of Aust ,,51.36,156,51.36,51.39,51.69,49.18,2.62,60.00,38.80,
CPA,88816,1351.89,1185.49,1.962,1.11,0.9,-11.41,-,6.85,-,7.03,,C'wlth Prop ord unt   ,,0.975,3,0.97,0.98,0.99,0.94,2.67,1.045,0.735,
