ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 5007.3 at 16:34 16/4/2010  Report at 19:07 Friday 16/4/2010. Processed 20:06 Friday 16/4/2010.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
AWB,31109,433.046,126.815,0.895,1.81,0.6,18.5,5.9,-,-,-,,AWB Ltd,,1.095,1.5,1.09,1.10,1.11,1.05,0.70,1.337,0.791
AWL,6821.8,63.399,9.931,0.007,-,-,-0.2,-,-,-,-,,AWH Corp Ltd,,0.006,,0.006,0.007,0.007,0.005,-0.69,0.011,0.003
AXA,30438.3,404.863,251.236,13.167,1.12,5.7,34.89,18.3,18.5,1.89,2.90,p,AXA Asia Pacific,,6.37,4,6.37,6.38,6.41,6.29,-0.06,6.72,3.51
AXI,761.733,8.424,20.176,0.015,0.04,0.9,-3.74,-,-,-,-,,Axiom Prop,,0.036,0.6,0.034,0.04,0.036,0.028,19.31,0.08,0.025
BOQ,2625.08,40.092,30.725,2.656,6.62,1.9,75.9,16.4,52,1.46,4.18,f,Bank of Qld,,12.44,44,12.42,12.45,12.45,11.96,2.98,13.49,7.384
BBX,-,0.229,-,-,0.06,0.2,19.48,0.1,-,-,-,,BBX Hldgs,,0.01,,0.005,0.04,0.01,0.01,-0.69,0.02,0.01
BEC,3842.15,28.35,57.634,0.016,0.16,0.5,-141.93,-,-,-,-,,Becton Prop Grp stp,,0.079,-0.9,0.078,0.08,0.087,0.077,-10.92,0.21,0.077
BFG,671.01,11.292,10.615,0.274,0.25,4.5,11.3,10.0,8,1.41,7.08,f,Bell Financial Grp,,1.13,5,1.125,1.14,1.13,1.10,3.94,1.40,0.50
BET,-,0.005,0.057,0.003,1.78,0.7,-1.38,-,-,-,-,,Belmont Hldgs,,1.17,,1.15,-,1.17,1.17,-0.69,1.47,1.10
BEN,3240.96,82.012,56.461,3.544,5.16,1.9,35.53,28.1,43,0.83,4.30,f,Bendigo & Adelaide,,10.00,-4,9.99,10.00,10.08,9.92,-1.09,10.48,5.901
BLT,2467.98,52.66,5.809,0.018,-,-,-0.65,-,-,-,-,,Benitec Ltd,,0.043,-0.3,0.041,0.043,0.046,0.04,-7.21,0.09,0.022
BLTO,3.182,1.865,-,-,-,-,-,-,-,-,-,,  opt apr14,,0.014,,0.01,0.02,0.014,0.014,-0.69,0.03,0.005
BLTOA,-,0.096,0.011,-,-,-,-,-,-,-,-,,  opt apr11,,0.003,,0.003,-,0.003,0.003,-0.69,0.012,0.002
BEL,214.674,0.846,0.382,0.021,0.43,0.7,10.62,2.7,1,10.62,3.45,f,Bentley Capital,,0.29,2,0.28,0.29,0.29,0.27,6.72,0.329,0.213
BER,90.829,0.858,0.323,0.004,1.23,0.3,19.64,2.2,-,-,-,,Berklee Ltd,,0.425,-0.5,0.435,0.47,0.46,0.415,-1.85,0.737,0.35
BYI,-,0.023,5.321,0.045,0.45,1.6,8.18,9.0,6,1.36,8.11,,Beyond Intl,,0.74,,0.72,0.89,0.74,0.74,-0.69,0.78,0.50
BSI,-,1.03,5.079,0.006,-0.01,-,-0.57,-,-,-,-,,Beyond Sportswear,,0.018,,0.018,0.02,0.018,0.018,-0.69,0.045,0.007
BGL,867.598,16.872,2.928,0.018,0.05,4.0,1.59,12.6,-,-,-,,Bigair Grp Ltd,,0.20,-0.5,0.20,0.21,0.215,0.20,-3.13,0.215,0.05
BBG,5467.75,68.642,80.067,3.014,0.84,14.2,57.2,20.8,36,1.59,3.02,p,Billabong Intl,,11.92,68,11.58,11.93,11.95,11.23,5.36,12.19,7.64
BDM,253.165,0.854,0.628,0.013,-,-,-4.26,-,-,-,-,,Biodiem Ltd,,0.175,2,0.15,0.175,0.175,0.13,12.21,0.228,0.074
BOD,129.812,3.296,0.576,0.006,-,-,-0.95,-,-,-,-,,bioMD Ltd,,0.046,-0.4,0.046,0.055,0.05,0.046,-8.69,0.08,0.02
BODO,-,-,-,-,-,-,-,-,-,-,-,,  opt aug10,,-,,-,-,-,-,-,-,-
BODOA,1080,1.08,-,0.001,-,-,-,-,-,-,-,,  opt dec11,,0.015,,0.01,0.019,0.016,0.015,-,0.016,0.015
BNO,659.429,12.753,4.263,0.103,0.06,5.4,-2.4,-,-,-,-,,Bionomics Ltd,,0.325,0.5,0.325,0.33,0.325,0.30,0.87,0.43,0.20
BPO,2566.13,205.704,10.928,0.013,-,-,-0.65,-,-,-,-,,BioProspect Ltd,,0.024,,0.025,0.026,0.027,0.023,-0.69,0.06,0.015
BPON,-,-,-,-,-,-,-,-,-,-,-,,  def x opt,,-,,-,-,-,-,-,-,-
BOS,-,8.084,8.088,-,-0.01,-,-1,-,-,-,-,,Biosignal Ltd,,-,,-,-,0.015,0.015,-0.69,0.875,0.015
BTA,2226.54,72.504,19.302,0.404,0.60,3.8,36.6,6.2,-,-,-,,Biota Hldgs,,2.26,-3,2.25,2.27,2.34,2.24,-2.00,3.336,0.634
BTC,90.99,1.398,1.084,0.016,0.32,0.7,0.47,45.7,-,-,-,,Biotech Capital,,0.215,-0.5,0.215,0.22,0.215,0.215,-2.96,0.31,0.15
BIT,116.795,7.761,1.873,0.011,-,-,-1.56,-,-,-,-,,Biotron Ltd,,0.094,-0.1,0.09,0.094,0.095,0.094,-1.74,0.175,0.08
BITO,1874,13.083,-,0.002,-,-,-,-,-,-,-,,  opt dec11,,0.021,-0.9,0.022,0.028,0.03,0.021,-30.69,0.037,0.021
BIS,231.219,4.23,3.453,0.044,0.03,6.8,-3.44,-,-,-,-,,Bisalloy Steel,,0.205,,0.205,0.22,0.22,0.205,-0.69,0.27,0.13
BSN,22,0.713,0.24,0.002,0.04,1.1,-2.07,-,-,-,-,,Bisan Ltd,,0.043,0.3,0.035,0.049,0.043,0.036,6.81,0.05,0.03
BKI,1019.55,12.094,61.151,0.544,1.41,0.9,6.47,20.1,5.5,1.18,4.23,f,BKI Invest Ltd,,1.30,1,1.295,1.30,1.30,1.28,0.08,1.325,0.981
BKM,731.846,9.721,7.08,0.006,-,-,-0.2,-,-,-,-,,BKM Management,,0.01,-0.1,0.01,0.013,0.013,0.01,-9.78,0.013,0.003
BKL,50.876,0.435,1.61,0.385,3.76,6.1,132,17.5,99,1.33,4.29,f,Blackmores Ltd,,23.06,-19,23.05,23.52,23.60,23.05,-1.51,23.60,14.25
BIV,50,44.532,7.761,0.004,0.02,1.3,-1.23,-,-,-,-,,Blue Capital Ltd,,0.026,0.3,0.023,0.028,0.026,0.023,12.35,0.031,0.013
BSL,56186.6,1204.03,420.782,5.215,2.47,1.2,-61.37,-,5,-,1.75,,BlueScope Steel,,2.86,-4,2.85,2.86,2.98,2.82,-2.07,3.48,1.812
BLG,3383.48,25.271,7.305,0.022,0.04,2.9,-5.12,-,-,-,-,,Bluglass Ltd,,0.115,,0.115,0.13,0.13,0.115,-0.69,0.385,0.11
BLY,207926,3895.53,1861.11,1.637,0.14,2.5,-0.67,-,-,-,-,,Boart Longyear,,0.355,0.5,0.35,0.355,0.36,0.34,0.74,0.41,0.085
BNE,12.5,0.545,0.021,0.014,-0.01,-,-2.96,-,-,-,-,,Bone Medical Ltd,,0.14,,0.135,0.20,0.14,0.14,-0.69,0.24,0.10
BOL,9143.57,88.458,8.738,0.134,0.55,0.5,-24,-,1,-,3.45,,Boom Logistics,,0.29,-1.5,0.29,0.295,0.31,0.285,-5.61,0.70,0.27
BLD,8861.44,198.255,364.377,3.48,4.23,1.4,22.7,25.6,12.5,1.82,2.15,f,Boral Ltd,,5.81,2,5.75,5.82,5.86,5.72,-0.35,6.40,3.46
BPH,3279.17,29.641,1.4,0.018,0.07,1.2,-2.68,-,-,-,-,,BPH Corp Ltd,,0.085,0.2,0.088,0.087,0.095,0.078,1.72,0.391,0.016
BPHO,3347.87,41.819,-,-,-,-,-,-,-,-,-,,  opt may10,,0.002,-0.3,0.002,0.004,0.004,0.002,-60.69,0.018,0.002
BKN,3484.95,62.988,87.242,1.04,1.58,5.0,43.3,18.4,26,1.67,3.26,f,Bradken Ltd,,7.97,22,7.95,7.99,8.14,7.80,2.15,8.14,2.85
BRC,60,1.94,2.478,0.025,-0.01,-,1.6,16.9,-,-,-,,Brain Resource,,0.27,-0.5,0.25,0.27,0.275,0.255,-2.51,0.35,0.19
BZI,4453.17,21.617,2.666,0.011,0.03,5.0,-0.68,-,-,-,-,,Brainz Instruments,,0.15,-5,0.155,0.185,0.20,0.15,-25.69,0.24,0.013
BXB,26429.8,401.573,529.444,10.408,0.66,11.1,34.45,21.2,25,1.38,3.42,p,Brambles Ltd,,7.32,17,7.30,7.33,7.39,7.17,1.69,8.37,5.36
BNV,3,1.57,0.934,0.004,0.02,1.0,-0.19,-,-,-,-,,Brand New Vintage,,0.02,0.4,0.02,0.028,0.02,0.016,24.31,0.035,0.013
BVA,493.385,11.686,7.486,0.049,-0.06,-,-1.97,-,-,-,-,,Bravura Solutions,,0.135,,0.135,0.14,0.14,0.125,-0.69,0.315,0.119
BPK,-,0.277,0.024,0.004,-,-,-0.5,-,-,-,-,,Bremer Park Ltd,,0.011,,0.011,0.03,0.011,0.011,-0.69,0.025,0.01
BRG,514.689,4.623,3.416,0.286,0.59,3.7,12.62,17.5,7.5,1.68,3.39,,Breville Grp Ltd,,2.21,15,2.13,2.23,2.22,2.01,6.59,2.45,0.61
BKW,504.105,6.207,1.305,1.979,9.06,1.5,100.5,13.4,39.5,2.54,2.94,f,Brickworks Ltd,,13.44,14,13.42,13.48,13.53,13.30,0.36,16.80,10.52
BYL,198.834,5.408,8.474,0.039,0.33,1.1,3.98,8.8,1.5,2.65,4.29,f,Brierty Ltd,,0.35,1,0.33,0.355,0.35,0.33,2.25,0.515,0.15
BBL,-,0.096,0.114,0.033,0.12,2.8,0.89,38.2,0.5,1.78,1.47,f,Brisbane Broncos,,0.34,,0.33,0.39,0.34,0.34,-0.69,0.40,0.31
BCS,11,0.115,-,0.478,-0.54,-,15.06,8.2,-,-,-,,Brisconnection Tr stp,,1.23,5,1.23,1.29,1.23,1.18,3.55,1.40,1.03
BRO,454,28.381,10.457,0.002,-,-,-0.66,-,-,-,-,,Broad Invest,,0.004,,0.004,0.005,0.004,0.004,-0.69,0.005,0.002
BSA,382.501,5.003,2.715,0.044,-0.01,-,2.99,7.2,2,1.49,9.30,f,BSA Ltd,,0.215,,0.215,0.22,0.235,0.21,-0.69,0.34,0.125
BTT,384.225,4.35,4.055,0.448,0.22,12.7,7.95,35.2,7.9,1.01,2.82,f,BT Invest Mngmnt,,2.80,6,2.80,2.84,2.84,2.72,1.50,3.34,1.56
BUG,40.962,0.599,0.264,0.013,0.66,0.5,-4.19,-,1,-,3.13,,Buderim Ginger,,0.32,4,0.30,0.32,0.32,0.30,13.59,0.50,0.26
BWP,4153.76,68.857,33.933,0.837,1.83,1.1,13.89,14.3,10.97,1.27,5.51,,Bunnings Warehouse unt,,1.99,1.5,1.97,1.995,2.00,1.96,0.07,2.00,1.605
BPG,-,3.399,2.722,0.006,-,-,-0.37,-,-,-,-,,Byte Power Grp,,0.005,,0.004,0.006,0.005,0.005,-0.69,0.017,0.003
CEO,1723.1,54.717,5.576,0.003,0.01,1.3,-0.24,-,-,-,-,,C @ Ltd,,0.013,0.2,0.011,0.013,0.013,0.011,17.49,0.021,0.005
CEOO,225,27.948,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.005,0.1,0.004,0.012,0.005,0.004,24.31,0.009,0.002
CAB,1553.79,22.306,25.875,0.705,-,-,48.9,12.0,34,1.44,5.81,f,Cabcharge Aust,,5.85,8,5.80,5.86,5.89,5.77,0.70,7.09,4.71
CDM,160.046,0.826,0.965,0.024,1.07,0.8,26.3,3.3,4,6.58,4.60,f,Cadence Capital,,0.87,6,0.835,0.865,0.87,0.83,6.72,0.88,0.455
CIX,114.267,7.559,4.973,0.058,0.21,1.2,-0.17,-,1,-,4.00,f,Calliden Grp,,0.25,-1,0.25,0.255,0.26,0.245,-4.54,0.39,0.24
CTX,5394.34,81.689,66.11,3.38,10.48,1.2,116.3,10.8,25,4.65,2.00,f,Caltex Aust,,12.52,30,12.51,12.53,12.75,12.24,1.76,14.00,8.01
CZD,672.242,26.426,8.702,0.011,0.04,0.8,-0.59,-,-,-,-,,Calzada Ltd,,0.031,-0.1,0.031,0.033,0.032,0.03,-3.82,0.051,0.026
CPB,289.823,3.55,8.27,1.875,2.96,10.1,162.2,18.4,95,1.71,3.19,p,Campbell Brothers,,29.78,-87,29.50,29.80,30.70,29.05,-3.53,32.00,13.942
CDL,-,0.804,0.065,0.008,0.21,0.4,1.22,7.0,0.37,3.30,4.35,,Canada Land Ltd cdi,,0.085,,0.085,0.09,0.085,0.085,-0.69,0.09,0.038
CAG,47329.4,764.489,52.508,0.006,-,-,-0.22,-,-,-,-,,Cape Range Ltd,,0.007,,0.007,0.008,0.008,0.006,-0.69,0.016,0.004
CAJ,844.183,8.638,0.52,0.019,-,-,-0.05,-,-,-,-,,Capitol Health,,0.062,0.9,0.062,0.063,0.071,0.059,16.29,0.071,0.033
CAJO,-,2.39,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.012,,0.013,-,0.012,0.012,-0.69,0.012,0.006
CAA,1834.78,56.878,3.301,0.085,0.38,0.6,-27.5,-,-,-,-,,Capral Ltd,,0.22,-2,0.22,0.23,0.245,0.205,-9.02,1.305,0.205
CCF,241.643,1.536,0.895,0.004,0.09,2.0,-6.18,-,-,-,-,,Carbon Conscious,,0.18,4.5,0.165,0.18,0.20,0.15,32.64,0.56,0.105
CNN,13421.4,188.088,13.864,0.017,0.01,2.3,-1.57,-,-,-,-,,Cardia Bioplastics,,0.023,0.1,0.022,0.023,0.025,0.022,3.85,0.04,0.017
CNNO,2992.5,40.243,14.661,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.004,0.1,0.003,0.004,0.004,0.003,32.64,0.013,0.002
CDD,352.15,5.502,5.053,0.376,0.65,6.6,38.62,11.2,28,1.38,6.48,f,Cardno Ltd,,4.32,14,4.31,4.32,4.35,4.12,2.66,5.20,3.05
CGR,30,0.3,-,0.008,-,-,-,-,-,-,-,,Careers Multilist,,0.155,-3.5,0.155,0.19,0.19,0.155,-19.11,0.24,0.15
CDP,109.247,0.9,3.366,0.308,5.56,0.8,27.08,16.2,27.21,1.00,6.18,,Carindale Prop unt,,4.40,14,4.35,4.40,4.40,4.26,2.60,4.40,3.20
CIN,7.254,0.134,0.227,0.463,20.50,0.9,63,27.7,67,0.94,3.84,f,Carlton Invest,,17.45,10,17.45,17.49,17.50,17.20,-0.11,18.95,13.50
CINPA,-,-,-,-,-,-,-,-,14,-,6.60,,  7% cum pf,,2.12,,2.14,-,2.12,2.12,-0.69,2.12,2.11
CWE,3320.62,43.284,41.914,0.062,0.01,11.0,-1.03,-,-,-,-,,Carnegie Wave Energy,,0.11,-0.5,0.105,0.11,0.12,0.105,-5.04,0.29,0.10
CRZ,1109.93,32.833,-,1.288,0.01,554.0,8.2,67.6,6.6,1.24,1.19,f,Carsales Com Ltd,,5.54,18,5.50,5.60,5.69,5.34,2.67,5.86,3.56
CCV,3559.29,36.93,18.286,0.207,0.23,2.5,6.97,8.2,3,2.32,5.26,f,Cash Convert ord/div   ,,0.57,0.5,0.57,0.58,0.59,0.565,0.19,0.71,0.395
CXD,244.825,3.084,0.625,0.012,0.13,1.3,-24.4,-,-,-,-,,CathRx Ltd,,0.175,1.5,0.17,0.18,0.175,0.165,8.68,0.656,0.15
CBD,9618.98,30.581,3.374,0.06,0.03,5.5,-2.22,-,-,-,-,,CBD Energy Ltd,,0.165,3.5,0.155,0.165,0.165,0.13,26.23,0.195,0.031
CBZ,863.594,5.168,-,0.03,-,-,-,-,-,-,-,,Cbio Ltd,,0.49,17,0.46,0.48,0.50,0.32,52.43,0.50,0.315
CBZO,-,-,-,-,-,-,-,-,-,-,-,,  opt dec12,,-,,0.026,-,-,-,-,-,-
CCK,-,10.117,0.034,0.005,0.02,5.0,-0.23,-,-,-,-,,CCK Financial,,0.10,,0.083,0.10,0.10,0.10,-0.69,0.21,0.08
CEG,409.721,5.998,4.184,0.009,0.24,0.5,-34.63,-,-,-,-,,CEC Grp Ltd,,0.11,-0.5,0.115,0.125,0.13,0.11,-5.04,0.235,0.11
CWP,47.733,2.824,2.155,0.155,1.72,1.5,43,6.0,12,3.58,4.65,f,Cedar Woods Prop,,2.58,3,2.54,2.58,2.60,2.50,0.49,2.85,0.98
CAQ,5.704,5.492,2.025,0.036,-,-,-1.09,-,-,-,-,,Cell Aquaculture,,0.175,-0.5,0.175,0.185,0.18,0.175,-3.47,0.20,0.072
CST,134.304,2.321,2.637,0.293,0.25,12.2,8.9,34.3,3.5,2.54,1.15,f,Cellestis Ltd,,3.05,-11,3.05,3.15,3.25,3.01,-4.17,4.00,2.71
CDY,22222.6,309.902,1.084,0.009,0.01,2.7,-0.89,-,-,-,-,,Cellmid Ltd,,0.027,-0.2,0.027,0.029,0.034,0.027,-7.59,0.05,0.009
CLT,29.055,1.354,4.171,0.023,0.40,0.8,-6.16,-,-,-,-,,Cellnet Grp,,0.31,-0.5,0.31,0.32,0.315,0.31,-2.28,0.33,0.15
CIL,841.901,6.134,0.569,0.142,0.11,14.7,10.7,15.1,10.5,1.02,6.48,,Centrebet Internat,,1.62,-6.5,1.62,1.65,1.73,1.56,-4.55,1.89,0.86
CAF,280,5.225,0.739,0.02,-,-,-31.06,-,-,-,-,,Centrepoint Alliance,,0.125,-1.5,0.13,0.15,0.14,0.125,-11.41,0.20,0.12
CNP,24841.7,179.798,372.334,0.228,-2.87,-,-113.25,-,31.8,-,135.32,,Centro Prop stp,,0.235,0.5,0.23,0.235,0.255,0.23,1.48,0.52,0.06
CER,48780.1,226.985,992.273,0.48,0.35,0.6,-18.43,-,0.37,-,1.76,,Centro Retail stp,,0.21,2.5,0.205,0.21,0.215,0.185,12.82,0.225,0.034
CYA,1126.59,16.693,6.23,0.156,0.99,0.9,-7.74,-,3.5,-,4.07,f,Century Aust,,0.86,1.5,0.84,0.875,0.88,0.84,1.08,0.91,0.735
CFU,16981.6,351.474,220.289,0.227,0.04,5.5,-0.09,-,-,-,-,,Ceramic Fuel Cells,,0.22,-0.5,0.215,0.225,0.235,0.215,-2.91,0.345,0.054
CVS,126.002,5.328,8.805,0.007,-,-,-0.11,-,-,-,-,,Cervantes Corp,,0.025,-0.5,0.025,0.03,0.03,0.025,-17.36,0.054,0.025
CFX,38132.8,595.622,541.09,4.72,1.99,0.9,-1.9,-,12.5,-,6.65,,CFS Retail Prop unt,,1.88,1.5,1.88,1.885,1.895,1.85,0.11,2.12,1.415
CDI,4341.73,103.744,19.828,0.484,0.65,0.8,0.46,115.2,5.05,0.09,9.53,,Challenger Div Pro stp,,0.53,1.5,0.515,0.535,0.545,0.52,2.22,0.56,0.286
CGF,8065.35,188.841,122.373,2.242,3.36,1.3,35.2,12.2,13.5,2.61,3.13,,Challenger FSG Ltd,,4.31,1,4.25,4.34,4.35,4.17,-0.46,4.50,1.665
CIF,4591.83,29.538,27.17,0.495,-1.66,-,-59.2,-,15,-,10.03,,Challenger Infra stp,,1.495,-1.5,1.49,1.50,1.54,1.475,-1.68,2.06,1.32
CWT,1575.99,12.083,16.791,0.053,0.47,0.6,-14.59,-,5.65,-,20.18,,Challenger Winetr unt,,0.28,-1,0.275,0.28,0.29,0.27,-4.14,0.36,0.22
CHR,-,0.062,0.028,0.016,4.32,0.7,24.96,11.3,14,1.78,4.96,f,Chalmers Ltd,,2.82,7,2.85,-,2.75,2.75,1.85,3.10,2.69
CMG,4.538,7.007,5.131,0.1,0.04,6.0,0.26,92.3,0.35,0.74,1.46,f,Chandler Macleod,,0.24,-2,0.24,0.25,0.24,0.235,-8.38,0.31,0.079
CHP,72,4.065,0.52,0.002,0.02,0.9,-0.34,-,-,-,-,,Chapmans Ltd,,0.018,0.2,0.016,0.018,0.018,0.016,11.81,0.022,0.011
CHC,22177.8,358.358,115.655,0.885,0.60,1.2,-23.57,-,2.6,-,3.56,,Charter Hall Grp forus,,0.73,4,0.725,0.73,0.74,0.69,5.11,0.749,0.313
CQO,120155,1885.96,1841.29,1.462,0.44,0.7,10.03,3.0,2.5,4.01,8.33,,Charter Hall Office unt,,0.30,1.5,0.295,0.30,0.30,0.285,4.57,0.355,0.14
CQR,55340.5,500.185,663.417,0.828,0.72,0.8,-45.58,-,6,-,10.91,,Charter Hall Retail unt,,0.55,1,0.545,0.55,0.55,0.535,1.16,0.735,0.265
CHF,232,1.568,4.805,0.004,0.13,0.4,-3.16,-,-,-,-,,Charter Pacific,,0.052,0.2,0.05,0.057,0.052,0.048,3.31,0.076,0.04
CHFO,716.22,1.937,1.955,-,-,-,-,-,-,-,-,,  opt feb11,,0.001,,0.001,0.002,0.001,0.001,-0.69,0.013,0.001
CXS,6936.17,162.142,4.079,0.122,0.07,6.1,-3.67,-,-,-,-,,Chemgenex Pharmac,,0.43,-2,0.425,0.43,0.51,0.43,-5.14,1.09,0.265
CXSOA,2.5,0.211,0.558,0.002,-,-,-,-,-,-,-,,  opt feb12,,0.165,1,0.165,0.30,0.165,0.165,5.76,0.65,0.035
CCY,56,3.15,32.547,0.008,0.05,1.0,-17.6,-,-,-,-,,China Century Capitl,,0.05,-0.2,0.041,0.05,0.05,0.05,-4.54,0.115,0.032
CNH,664.959,10.367,0.89,0.07,0.07,2.1,-1.61,-,-,-,-,,China Steel,,0.145,-1,0.14,0.145,0.16,0.145,-7.14,0.20,0.05
CWH,17.459,0.156,-,0.014,0.02,10.3,-1.42,-,-,-,-,,China West Hldgs,,0.205,5.5,0.225,0.30,0.205,0.15,35.98,0.23,0.065
CHO,49.838,1.048,0.573,0.488,5.17,1.0,16.4,30.7,21,0.78,4.17,f,Choiseul Investments   ,,5.04,2,5.03,5.12,5.12,5.03,-0.29,5.28,4.11
CDH,-,0.3,0.4,-,0.04,0.1,-0.08,-,-,-,-,,Chongherr Invest,,0.003,,0.003,0.03,0.003,0.003,-0.69,0.01,0.002
CII,0.8,2.761,2.045,0.062,0.47,1.8,8.18,10.4,2,4.09,2.35,,CI Res Ltd,,0.85,-3,0.78,0.90,0.88,0.85,-4.10,1.05,0.70
CNB,39.5,0.533,0.061,0.082,0.60,1.1,-12,-,4,-,5.80,f,CIC Aust Ltd,,0.69,-1,0.65,0.70,0.70,0.69,-2.12,0.76,0.45
CIR,336.665,3.151,0.747,0.033,0.78,0.9,-19.86,-,-,-,-,,Circadian Tech,,0.74,4,0.74,0.755,0.77,0.69,5.02,0.88,0.53
CLS,10.411,0.101,0.233,0.003,4.32,0.1,-66.35,-,-,-,-,,CL Asset Hldgs,,0.645,,0.645,0.71,0.65,0.645,-0.69,1.20,0.062
CND,145.25,7.076,6.224,0.061,0.39,1.8,3,23.8,-,-,-,,Clarius Grp Ltd,,0.715,-1.5,0.715,0.74,0.76,0.715,-2.75,1.18,0.358
CSS,12966.4,409.087,5.955,0.059,0.24,0.6,-9.67,-,-,-,-,,Clean Seas Tuna,,0.14,-0.5,0.14,0.145,0.15,0.135,-4.14,0.801,0.075
CLQ,281.3,3.19,1.016,0.019,0.05,6.4,1.79,17.9,-,-,-,,Clean Teq Hldgs,,0.32,0.5,0.32,0.36,0.37,0.32,0.90,0.37,0.20
CVA,1509.85,5.967,4.991,0.011,0.02,5.0,0.57,17.5,-,-,-,,Clever Com Aus,,0.10,2.4,0.10,0.11,0.13,0.075,30.89,0.13,0.018
CAM,188.474,1.987,0.846,0.04,1.36,0.8,50.38,2.1,4,12.60,3.79,f,Clime Capital,,1.055,1.5,1.035,1.055,1.055,1.03,0.75,1.145,0.65
CIW,21.322,0.643,6.138,0.023,0.44,1.0,5,9.0,1,5.00,2.22,f,Clime Invest,,0.45,,0.45,0.48,0.45,0.445,-0.69,0.50,0.175
CUV,1545.52,22.964,22.048,0.073,0.11,2.2,-3.6,-,-,-,-,,Clinuvel Pharmaceut,,0.24,-2,0.24,0.25,0.27,0.24,-8.38,0.40,0.21
CPR,241.638,6.015,11.136,0.032,0.27,0.9,-7.6,-,-,-,-,,Clive Peeters,,0.25,-1,0.25,0.26,0.265,0.25,-4.54,0.74,0.10
CLO,2831.74,49.284,27.229,0.714,0.31,3.0,7.98,11.7,2,3.99,2.15,,Clough Ltd,,0.93,,0.92,0.93,0.935,0.905,-0.69,1.035,0.54
CLV,314.184,11.018,4.925,0.049,0.16,1.8,2.06,14.3,1,2.06,3.39,,Clover Corp,,0.295,3.5,0.28,0.30,0.295,0.255,12.77,0.325,0.19
CMI,17.132,0.555,0.271,0.024,1.45,0.5,-0.31,-,-,-,-,,CMI Ltd,,0.70,,0.70,0.75,0.70,0.70,-0.69,0.72,0.28
COZ,320.126,4.888,4.648,0.042,0.07,2.1,-0.26,-,-,-,-,,CO2 Grp Ltd,,0.15,-1.5,0.15,0.175,0.165,0.15,-9.78,0.43,0.13
COZO,53,2.954,0.45,0.007,-,-,-,-,-,-,-,,  opt nov11,,0.045,-0.7,0.04,0.059,0.05,0.045,-14.15,0.29,0.04
CCL,13494.9,170.981,156.421,8.675,1.38,8.3,60.5,19.0,43.5,1.39,3.78,f,Coca-Cola Amatil,,11.50,-3,11.45,11.52,11.81,11.26,-0.95,11.81,8.26
COH,1117.27,18.299,21.055,4.288,3.25,23.3,242.2,31.3,190,1.27,2.51,f,Cochlear Ltd,,75.83,175,75.25,75.90,75.90,74.21,1.67,75.90,47.03
CDA,198.192,2.9,0.316,0.227,0.12,11.5,11.5,12.0,7,1.64,5.07,f,Codan Ltd,,1.38,3,1.38,1.40,1.41,1.38,1.53,1.43,0.56
COF,3626.95,15.453,6.883,0.232,-0.17,-,12,15.0,12,1.00,6.67,f,Coffey Intl,,1.80,,1.78,1.81,1.805,1.72,-0.69,2.37,1.72
CGS,42.522,1.167,1.806,0.019,0.08,3.6,0.96,30.2,-,-,-,,Cogstate Ltd,,0.29,1,0.29,0.31,0.315,0.28,2.88,0.38,0.20
CLH,179.5,1.599,4.014,0.076,0.90,0.9,9.93,7.9,5.4,1.84,6.92,f,Collection House,,0.78,,0.78,0.80,0.80,0.78,-0.69,0.935,0.405
CKL,74.584,1.705,1.078,0.037,0.16,2.9,7.46,6.2,3.25,2.30,7.07,f,Colorpak Ltd,,0.46,,0.46,0.485,0.47,0.455,-0.69,0.53,0.385
CBA,17559.9,305.848,363.23,92.66,-,-,330.4,18.1,235,1.41,3.93,f,C'wlth Bank  of Aust ,,59.83,169,59.77,59.84,59.83,57.86,2.22,59.83,33.95
CPA,40265.2,636.729,594.127,1.882,1.11,0.8,-11.41,-,6.85,-,7.33,,C'wlth Prop ord unt   ,,0.935,0.5,0.93,0.935,0.945,0.92,-0.15,1.045,0.675
COJ,-,2.962,25.221,0.003,-,-,0.06,8.3,-,-,-,,Commstrat Ltd,,0.005,,0.004,0.008,0.005,0.005,-0.69,0.01,0.003
COM,59.076,2.084,1.006,0.01,0.03,2.8,1.7,4.9,-,-,-,,Comops Ltd,,0.083,-0.7,0.083,0.09,0.09,0.08,-8.47,0.185,0.05
CXH,1387,70.106,29.22,0.003,0.20,0.1,-13.78,-,-,-,-,,Compass Hotel stp,,0.026,,0.025,0.028,0.028,0.025,-0.69,0.075,0.017
