ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4882.7 at 14:54 31/12/2009  Report at 16:46 Thursday 31/12/2009. Processed 17:04 Thursday 31/12/2009.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
BBX,52,0.176,1.35,-,0.01,1.0,-12.17,-,-,-,-,,BBX Hldgs,,0.01,-1,0.01,0.04,0.02,0.01,-51.65,0.02,0.01
BEC,206.819,215.129,196.68,0.023,0.23,0.5,-167.28,-,16.3,-,148.18,,Becton Prop Grp stpld,,0.11,1,0.105,0.11,0.11,0.10,8.35,0.23,0.065
BFG,12.5,30.715,15.884,0.283,0.27,4.3,4.9,23.9,4,1.23,3.42,f,Bell Financial Grp,,1.17,-0.5,1.18,1.22,1.175,1.16,-2.08,1.40,0.37
BET,-,0.073,0.042,0.003,1.77,0.7,0.19,607.9,12.5,0.02,10.82,,Belmont Hldgs,,1.155,,1.15,-,1.155,1.155,-1.65,1.99,1.10
BEN,1405.9,272.708,214.718,3.446,4.03,2.4,25.6,38.4,43,0.60,4.37,f,Bendigo & Adelaide,,9.84,45,9.81,9.86,9.91,9.31,3.14,11.021,5.733
BLT,126.728,74.131,250.634,0.014,-,-,-0.8,-,-,-,-,,Benitec Ltd,,0.038,-0.1,0.038,0.04,0.04,0.037,-4.22,0.06,0.02
BLTO,-,2.503,-,-,-,-,-,-,-,-,-,,  opt apr14,,0.01,,0.012,0.023,0.01,0.01,-1.65,0.03,0.005
BLTOA,-,0.365,3.258,-,-,-,-,-,-,-,-,,  opt apr11,,0.002,,0.002,-,0.002,0.002,-1.65,0.018,0.002
BEL,1.273,16.905,2.203,0.02,0.44,0.6,-1.46,-,-,-,-,f,Bentley Capital,,0.285,0.5,0.285,0.29,0.285,0.285,0.13,0.329,0.194
BER,-,2.946,1.362,0.006,0.89,0.7,13,4.5,-,-,-,f,Berklee Ltd,,0.59,,0.455,0.59,0.59,0.59,-1.65,0.78,0.297
BYI,0.417,8.584,16.01,0.041,0.42,1.6,7.28,9.3,5,1.46,7.35,,Beyond Intl,,0.68,,0.68,0.80,0.68,0.68,-1.65,0.68,0.50
BSI,-,19.884,17.43,0.007,-0.01,-,-0.23,-,-,-,-,,Beyond Sportswear,,0.019,,0.01,0.017,0.019,0.019,-1.65,0.045,0.007
BGL,500,16.17,10.489,0.009,0.06,1.8,1.2,8.8,-,-,-,,Bigair Grp Ltd,,0.105,-0.5,0.105,0.11,0.11,0.105,-6.20,0.18,0.036
BBG,755.495,325.823,313.06,2.769,0.70,15.6,69.2,15.8,45,1.54,4.11,p,Billabong Intl,,10.95,25,10.91,10.95,11.10,10.73,0.68,12.19,5.815
BDM,32,6.784,5.213,0.018,0.05,4.6,-1.98,-,-,-,-,,Biodiem Ltd,,0.23,2,0.19,0.26,0.23,0.23,7.87,0.23,0.065
BOD,-,7.256,2.384,0.005,0.01,4.2,-1.09,-,-,-,-,,bioMD Ltd,,0.042,,0.04,0.05,0.042,0.042,-1.65,0.08,0.02
BODO,-,-,-,-,-,-,-,-,-,-,-,,  opt aug10,,-,,-,-,-,-,-,-,-
BNO,303.423,40.809,12.891,0.119,0.03,12.5,-2.8,-,-,-,-,,Bionomics Ltd,,0.375,0.5,0.375,0.385,0.385,0.365,-0.30,0.43,0.175
BPH,5490.8,75.169,5.337,0.025,-,-,-3.04,-,-,-,-,,Biopharmica Ltd,,0.115,-1.7,0.11,0.115,0.132,0.099,-14.45,0.391,0.016
BPHO,85.034,0.085,-,0.001,-,-,-,-,-,-,-,,  opt may10,,0.011,,0.011,0.017,0.018,0.011,-,0.018,0.011
BPO,379.525,122.951,268.142,0.019,0.01,3.9,-0.62,-,-,-,-,,BioProspect Ltd,,0.039,,0.034,0.039,0.039,0.034,-1.65,0.049,0.011
BPOOB,-,82.875,6.228,-,-,-,-,-,-,-,-,,  opt mar10,,0.001,,0.001,0.002,0.001,0.001,-1.65,0.006,0.001
BTA,1279.55,282.866,95.196,0.431,0.55,4.4,21.7,11.1,-,-,-,,Biota Hldgs,,2.41,-3,2.40,2.41,2.49,2.41,-2.88,3.336,0.322
BTC,2,9.185,7.856,0.023,0.35,0.9,-5.18,-,-,-,-,,Biotech Capital,,0.30,,0.30,0.31,0.30,0.30,-1.65,0.30,0.08
BIT,966.814,20.983,12.99,0.011,0.01,9.5,-1.67,-,-,-,-,,Biotron Ltd,,0.095,-0.1,0.095,0.097,0.10,0.094,-2.69,0.175,0.061
BIS,168.513,13.985,1.93,0.038,0.02,8.8,-3,-,-,-,-,,Bisalloy Steel,,0.175,-2.5,0.175,0.20,0.205,0.175,-14.15,0.30,0.13
BSN,3,2.71,14.749,0.002,0.06,0.7,-2.82,-,-,-,-,,Bisan Ltd,,0.04,-1,0.04,0.075,0.04,0.04,-21.65,0.06,0.02
BKI,158.194,88.104,26.44,0.537,1.40,0.9,6.34,20.3,6,1.06,4.65,f,BKI Invest Ltd,,1.29,0.5,1.285,1.30,1.295,1.28,-1.26,1.33,0.79
BKM,-,37.501,28.865,0.004,-,-,-0.25,-,-,-,-,,BKM Management,,0.006,,0.006,0.01,0.006,0.006,-1.65,0.011,0.003
BRD,5126,119.67,26.208,0.006,-,-,-0.47,-,-,-,-,,Black Ridge Min,,0.014,0.2,0.013,0.014,0.015,0.012,15.01,0.018,0.003
BRDOA,-,2.19,10.29,-,-,-,-,-,-,-,-,,  opt nov10,,0.004,,0.003,0.007,0.004,0.004,-1.65,0.005,0.001
BKL,5.167,3.067,1.253,0.346,3.46,6.0,127.5,16.4,96,1.33,4.59,f,Blackmores Ltd,,20.90,,20.90,21.20,21.30,20.90,-1.65,23.00,10.77
BLZ,1362.31,139.41,137.685,0.007,-,-,-0.06,-,-,-,-,,Blaze Intl,,0.012,,0.012,0.013,0.013,0.012,-1.65,0.018,0.003
BLZO,-,12.5,-,-,-,-,-,-,-,-,-,,  opt aug10,,0.002,,0.001,0.004,0.002,0.002,-1.65,0.002,0.002
BIV,-,17.791,76.584,0.002,0.03,0.5,-0.79,-,-,-,-,,Blue Capital Ltd,,0.015,,0.016,0.02,0.015,0.015,-1.65,0.055,0.013
BSL,31278.3,4254.04,1028.7,5.67,2.46,1.3,-7.1,-,5,-,1.61,,BlueScope Steel,,3.11,15,3.10,3.11,3.11,2.96,3.42,3.48,1.675
BLG,1027.63,73.034,56.531,0.033,0.04,4.3,-5.06,-,-,-,-,,Bluglass Ltd,,0.17,-1,0.17,0.185,0.19,0.15,-7.21,0.385,0.15
BLY,77798.7,13194,2622.84,1.637,-0.10,-,6.84,5.2,2.87,2.38,8.08,,Boart Longyear,,0.355,,0.35,0.355,0.365,0.35,-1.65,0.375,0.054
BNE,-,0.801,0.773,0.013,-0.01,-,-3.55,-,-,-,-,,Bone Medical Ltd,,0.135,,0.155,0.175,0.135,0.135,-1.65,0.25,0.10
BOL,5742.2,129.957,222.148,0.164,0.89,0.5,-16.1,-,1,-,2.41,,Boom Logistics,,0.415,1,0.405,0.415,0.415,0.39,0.82,0.75,0.27
BLD,2266.01,1042.84,908.992,3.542,4.12,1.4,24.1,24.7,13,1.85,2.18,f,Boral Ltd,,5.95,24,5.90,5.99,5.99,5.73,2.55,6.40,2.29
BKN,959.989,237.268,220.428,0.885,1.31,5.2,52.5,13.0,23,2.28,3.37,f,Bradken Ltd,,6.82,22,6.81,6.84,6.85,6.54,1.68,7.55,0.945
BRC,17.5,10.177,2.202,0.028,0.01,30.0,4.6,6.5,-,-,-,,Brain Resource,,0.30,1,0.29,0.30,0.30,0.30,1.80,0.35,0.185
BZI,-,53.15,4.554,0.002,0.03,1.3,-0.68,-,-,-,-,,Brainz Instruments,,0.038,,0.038,0.044,0.038,0.038,-1.65,0.06,0.007
BXB,5166.84,1682.55,1796.76,9.575,0.58,11.7,40.18,16.9,30,1.34,4.42,p,Brambles Ltd,,6.78,-2,6.73,6.78,6.88,6.70,-1.95,8.37,4.08
BNV,1154,8.779,5.575,0.004,0.03,0.7,0.1,22.0,-,-,-,,Brand New Vintage,,0.022,0.1,0.02,0.022,0.022,0.02,3.11,0.04,0.013
BVA,1466.08,72.487,38.473,0.078,-0.35,-,1.15,18.7,-,-,-,,Bravura Solutions,,0.215,0.5,0.215,0.23,0.25,0.20,0.73,0.315,0.119
BPK,-,2.813,15.686,0.004,-,-,-0.6,-,-,-,-,,Bremer Park Ltd,,0.01,,0.01,0.018,0.01,0.01,-1.65,0.025,0.01
BRG,53.202,52.389,2.278,0.218,0.49,3.4,9.08,18.5,5.5,1.65,3.27,,Breville Grp Ltd,,1.68,,1.68,1.70,1.69,1.63,-1.65,2.45,0.465
BKW,168.665,13.395,10.703,1.838,8.27,1.5,229.8,5.4,39,5.89,3.13,f,Brickworks Ltd,,12.48,10,12.40,12.48,12.50,12.35,-0.84,16.80,9.02
BYL,79.5,51.965,53.094,0.042,0.32,1.2,6.15,6.2,1.5,4.10,3.95,f,Brierty Ltd,,0.38,4,0.37,0.38,0.38,0.36,10.11,0.515,0.095
BBL,-,0.494,0.66,0.039,0.12,3.3,1.42,28.2,-,-,-,,Brisbane Broncos,,0.40,,0.32,0.40,0.40,0.40,-1.65,0.40,0.23
BCSCB,100,2.464,-,-,-,-,-,-,0.1,-,100.00,,Brisconnection Tr ctg,,0.001,-0.1,0.001,0.004,0.001,0.001,-51.65,1.00,0.001
BRO,2335,67.498,1065.82,0.001,-,-,-1.46,-,-,-,-,,Broad Invest,,0.003,-0.1,0.003,0.004,0.003,0.003,-26.65,0.006,0.002
BSA,91.067,24.831,37.727,0.059,0.03,9.5,4.01,7.1,2,2.00,7.02,f,BSA Ltd,,0.285,-1.5,0.285,0.295,0.30,0.285,-6.65,0.325,0.12
BTT,126.704,19.731,27.028,0.49,0.22,13.9,7.95,38.5,7.9,1.01,2.58,f,BT Invest Mngmnt,,3.06,7,3.06,3.09,3.09,2.98,0.69,3.34,1.02
BUG,-,2.479,3.837,0.013,0.72,0.4,3.17,10.1,1,3.17,3.13,,Buderim Ginger,,0.32,,0.32,0.36,0.32,0.32,-1.65,0.50,0.30
BWP,1570.67,204.221,156.602,0.77,1.79,1.0,-3.74,-,11.57,-,6.22,,Bunnings Warehouse unt,,1.86,6.5,1.84,1.875,1.89,1.79,1.97,1.945,1.473
BPG,84,92.762,25.839,0.007,-0.02,-,-0.45,-,-,-,-,,Byte Power Grp,,0.006,-0.1,0.006,0.009,0.007,0.006,-15.94,0.017,0.003
CEO,385.485,75.329,19.416,0.003,-,-,-0.77,-,-,-,-,,C @ Ltd,,0.011,-0.1,0.011,0.012,0.012,0.011,-9.99,0.021,0.005
CEOO,-,23.689,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.003,,0.003,0.005,0.003,0.003,-1.65,0.009,0.002
CAB,385.251,120.039,106.069,0.724,2.21,2.7,51,11.8,34,1.50,5.66,f,Cabcharge Aust,,6.01,-11,6.01,6.08,6.12,6.01,-3.45,7.09,4.71
CDM,11.379,5.421,2.108,0.022,1.11,0.7,-13.8,-,2,-,2.52,f,Cadence Capital,,0.795,,0.78,0.795,0.795,0.795,-1.65,0.88,0.43
CIX,25.204,60.587,24.413,0.072,0.25,1.2,3.44,9.0,1.25,2.75,4.03,,Calliden Grp,,0.31,0.5,0.305,0.31,0.31,0.305,-0.01,0.40,0.29
CTX,2556.51,249.234,263.103,2.511,10.60,0.9,15.6,59.6,36,0.43,3.87,,Caltex Aust,,9.30,60,9.29,9.31,9.35,8.78,5.24,14.00,7.16
CZD,469.144,52.534,209.026,0.009,0.05,0.6,-0.61,-,-,-,-,,Calzada Ltd,,0.03,0.2,0.03,0.032,0.03,0.028,5.49,0.044,0.02
CPB,64.366,21.188,16.555,1.893,2.96,10.2,162.2,18.5,95,1.71,3.16,p,Campbell Brothers,,30.06,58,30.06,30.09,30.09,29.71,0.31,30.608,8.29
CDL,-,0.906,0.744,0.006,0.21,0.3,1.22,5.3,0.37,3.30,5.69,,Canada Land Ltd cdi,,0.065,+,0.06,0.081,0.064,0.064,-0.41,0.093,0.038
CNB,-,2.481,0.757,0.075,0.60,1.1,-21.94,-,4,-,6.35,f,Canberra Invest,,0.63,,0.68,1.00,0.63,0.63,-1.65,0.75,0.34
CAG,7297.5,492.82,412.474,0.006,-,-,-0.01,-,-,-,-,,Cape Range Ltd,,0.009,0.1,0.008,0.009,0.009,0.008,10.85,0.016,0.003
CAJ,322,8.045,13.407,0.011,-0.01,-,-0.37,-,-,-,-,,Capitol Health,,0.035,,0.034,0.035,0.035,0.033,-1.65,0.063,0.033
CAJO,-,2.149,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.006,,0.003,0.007,0.006,0.006,-1.65,0.006,0.006
CAA,1142.86,526.71,51.896,0.13,0.15,2.2,-58.5,-,-,-,-,,Capral Ltd,,0.335,2.5,0.31,0.335,0.335,0.30,6.41,1.305,0.261
CCF,1.4,10.284,5.036,0.006,-,-,-6.35,-,-,-,-,,Carbon Conscious,,0.30,,0.32,0.435,0.30,0.30,-1.65,0.56,0.10
CNN,1327.23,231.981,128.338,0.014,0.02,1.1,-1.07,-,-,-,-,,Cardia Bioplastics,,0.022,0.1,0.021,0.023,0.022,0.021,3.11,0.04,0.015
CNNO,-,132.741,10.887,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.004,,0.003,0.005,0.004,0.004,-1.65,0.013,0.003
CDD,52.132,21.72,18.574,0.376,0.52,8.5,43.82,10.1,28,1.56,6.33,f,Cardno Ltd,,4.42,18,4.40,4.42,4.43,4.24,2.59,5.20,2.61
CDP,1.145,12.745,3.921,0.293,5.55,0.8,17.45,24.0,26.55,0.66,6.34,,Carindale Prop unt,,4.19,-6,4.10,4.19,4.25,4.19,-3.06,4.40,3.15
CIN,-,0.474,0.464,0.478,20.45,0.9,61,29.5,67,0.91,3.72,f,Carlton Invest,,18.01,,17.23,17.90,18.01,18.01,-1.65,18.95,12.00
CINPA,-,-,-,-,-,-,-,-,14,-,6.64,,  7% cum pf,,2.11,,2.11,-,2.11,2.11,-1.65,2.11,2.11
CWE,2226.95,218.041,184.868,0.084,0.01,16.0,-1.99,-,-,-,-,,Carnegie Wave Energy,,0.16,2,0.155,0.16,0.16,0.14,12.63,0.29,0.097
CRZ,274.332,67.526,-,1.242,-,-,-,-,-,-,-,,Carsales Com Ltd,,5.35,-10,5.35,5.45,5.50,5.34,-3.49,5.70,3.56
CCV,788.552,123.906,66.567,0.24,0.09,7.3,6.77,9.7,3,2.26,4.55,f,Cash Convert ord/div   ,,0.66,,0.655,0.66,0.665,0.63,-1.65,0.70,0.29
CXD,5.05,6.524,1.711,0.044,0.23,2.7,-31.3,-,-,-,-,,CathRx Ltd,,0.62,,0.62,0.70,0.62,0.62,-1.65,0.78,0.245
CBD,541.9,25.716,18.868,0.04,0.04,4.0,-1.7,-,-,-,-,,CBD Energy Ltd,,0.16,1.5,0.15,0.16,0.16,0.145,8.69,0.195,0.031
CCK,-,0.057,1.286,0.006,0.02,5.8,0.63,18.3,-,-,-,,CCK Financial,,0.115,,0.055,0.115,0.115,0.115,-1.65,0.21,0.08
CEG,58.801,15.051,38.699,0.011,0.39,0.4,-28.93,-,-,-,-,,CEC Grp Ltd,,0.14,-0.5,0.13,0.15,0.14,0.14,-5.10,0.225,0.095
CWP,4,5.932,2.474,0.159,1.60,1.7,16.2,16.4,7,2.31,2.64,f,Cedar Woods Prop,,2.65,10,2.55,3.00,2.65,2.55,2.27,2.65,0.85
CAQ,66.779,14.046,22.985,0.026,0.01,15.0,-1.31,-,-,-,-,,Cell Aquaculture,,0.15,-0.5,0.14,0.15,0.155,0.15,-4.88,0.20,0.072
CST,1348,10.863,9.261,0.314,0.23,14.2,8.57,38.2,3,2.86,0.92,f,Cellestis Ltd,,3.27,,3.20,3.27,3.28,3.15,-1.65,4.00,1.45
CDY,3508.83,205.874,7.398,0.011,0.01,3.4,-2.77,-,-,-,-,,Cellmid Ltd,,0.034,0.2,0.034,0.035,0.035,0.033,4.60,0.05,0.007
CLT,-,9.152,6.86,0.023,0.40,0.7,-21,-,-,-,-,,Cellnet Grp,,0.30,,0.30,0.31,0.30,0.30,-1.65,0.32,0.15
CXE,267.737,2.47,1.901,0.004,-0.01,-,-0.72,-,-,-,-,,Celtex Ltd,,0.018,-0.5,0.018,0.03,0.025,0.018,-23.39,0.03,0.015
CIL,16.368,14.266,10.588,0.107,0.08,15.3,9.5,12.9,9.5,1.00,7.76,,Centrebet Internat,,1.225,-4.5,1.22,1.29,1.29,1.22,-5.20,1.39,0.86
CAF,15,36.174,6.796,0.026,0.21,0.8,-32.59,-,-,-,-,,Centrepoint Alliance,,0.16,,0.15,0.165,0.16,0.16,-1.65,0.22,0.12
CNP,24310.1,2196.37,5231.26,0.282,-2.91,-,-398.36,-,31.8,-,109.66,,Centro Prop stpld,,0.29,3,0.29,0.295,0.32,0.265,9.89,0.52,0.047
CER,11154.3,3564.82,2334.12,0.377,0.30,0.6,-117.14,-,0.37,-,2.24,,Centro Retail stpld,,0.165,1,0.165,0.17,0.175,0.155,4.80,0.225,0.016
CYA,131.703,31.104,32.317,0.158,1.02,0.9,-14.26,-,4.5,-,5.17,f,Century Aust,,0.87,4,0.855,0.87,0.87,0.825,3.17,0.91,0.56
CFU,4685.18,1639.91,83.446,0.237,0.05,4.6,-8.58,-,-,-,-,,Ceramic Fuel Cells,,0.23,0.5,0.225,0.23,0.235,0.225,0.57,0.345,0.042
CVS,-,20.086,48.536,0.009,-,-,-0.13,-,-,-,-,,Cervantes Corp,,0.032,0.2,0.029,0.032,0.03,0.03,5.01,0.054,0.022
CFX,11585.5,2186.39,2615.54,4.719,2.02,0.9,-15.27,-,12.5,-,6.58,,CFS Retail Prop unt,,1.90,3.5,1.89,1.905,1.905,1.855,0.22,2.12,1.415
CDI,928.004,224.309,205.016,0.414,0.88,0.5,-8.69,-,6.7,-,14.41,,Challenger Div Pro stpld,,0.465,-0.5,0.46,0.47,0.47,0.46,-2.72,0.572,0.267
CGF,2833.83,794.251,1070.91,2.281,1.81,2.3,-16.2,-,12.5,-,2.96,,Challenger FSG Ltd,,4.23,6,4.23,4.28,4.27,4.17,-0.21,4.38,0.865
CIF,2541.74,63.908,205.738,0.628,-1.54,-,-40.3,-,20,-,10.70,,Challenger Infra stpld,,1.87,7,1.80,1.88,1.90,1.79,2.24,2.30,1.20
CKT,118.847,58.973,61.642,0.15,2.02,0.5,-36.54,-,6.5,-,6.60,,Challenger Kenedix ord unt,,0.985,-0.5,0.985,0.99,0.99,0.98,-2.16,1.005,0.16
CWT,179.423,38.446,35.418,0.049,0.47,0.6,-14.29,-,7.1,-,24.48,,Challenger Winetr unt,,0.29,,0.29,0.305,0.31,0.29,-1.65,0.43,0.215
CHR,-,0.06,0.117,0.015,4.22,0.6,33.67,8.0,14,2.40,5.20,f,Chalmers Ltd,,2.69,,2.77,-,2.69,2.69,-1.65,3.10,2.38
CMG,309.295,39.354,52.919,0.096,0.04,5.8,-2.52,-,0.5,-,2.17,,Chandler Macleod,,0.23,,0.22,0.24,0.24,0.23,-1.65,0.24,0.079
CHP,71.308,2.858,17.351,0.002,0.02,1.1,-1.7,-,-,-,-,,Chapmans Ltd,,0.021,0.7,0.016,0.021,0.021,0.02,48.35,0.025,0.011
CHC,2859.28,544.52,290.265,0.525,0.71,1.0,-17.98,-,4.96,-,7.09,,Charter Hall Grp forus,,0.70,-0.5,0.70,0.72,0.72,0.685,-2.36,0.72,0.156
CHF,72.887,7.743,15.851,0.005,0.12,0.5,-9.1,-,-,-,-,,Charter Pacific,,0.062,0.5,0.059,0.07,0.062,0.057,7.12,0.076,0.04
CHFO,-,3.119,-,-,-,-,-,-,-,-,-,,  opt feb11,,0.003,,0.003,0.009,0.003,0.003,-1.65,0.013,0.003
CXS,568.673,102.675,21.828,0.279,0.05,19.7,-10.75,-,-,-,-,,Chemgenex Pharmac,,0.985,-0.5,0.985,0.995,1.00,0.97,-2.16,1.09,0.28
CXSO,240.036,2.698,0.728,0.001,-,-,-,-,-,-,-,,  opt mar10,,0.05,-1,0.05,0.07,0.05,0.05,-18.32,0.19,0.02
CXSOA,-,1.397,0.064,0.007,-,-,-,-,-,-,-,,  opt feb12,,0.60,,0.60,0.67,0.60,0.60,-1.65,0.65,0.11
CVB,181.334,6.228,2.531,0.005,-,-,0.97,4.6,-,-,-,,Cheviot Bridge,,0.045,,0.045,0.05,0.045,0.045,-1.65,0.07,0.01
CKP,-,0.405,0.104,0.002,1.94,0.1,-30.24,-,-,-,-,,Cheviot Kirribilly stpld,,0.15,,0.15,0.25,0.15,0.15,-1.65,0.90,0.15
CCY,60.934,54.811,25.173,0.011,0.05,1.5,-19.36,-,-,-,-,,China Century Capitl,,0.075,0.5,0.074,0.075,0.075,0.074,5.49,0.115,0.02
CNH,50.267,13.68,7.914,0.031,0.08,1.3,-0.99,-,-,-,-,,China Steel,,0.10,0.5,0.105,0.11,0.11,0.10,3.61,0.20,0.04
CWH,-,-,-,0.016,0.06,3.8,1.1,20.9,-,-,-,,China West Hldgs,,0.23,,0.05,0.30,0.23,0.23,-1.65,0.23,0.23
CHO,19.884,5.212,1.923,0.489,5.30,1.0,21.7,23.3,22,0.99,4.36,f,Choiseul Investments   ,,5.05,5,5.05,5.14,5.14,5.05,-0.65,5.20,3.53
CDH,-,0.508,1.074,-,0.04,0.1,-1.45,-,-,-,-,,Chongherr Invest,,0.003,,0.003,0.015,0.003,0.003,-1.65,0.01,0.002
CII,-,5.426,36.454,0.066,0.44,2.0,24.19,3.7,-,-,-,,CI Res Ltd,,0.90,,0.80,0.92,0.90,0.90,-1.65,1.05,0.70
CIR,26.184,4.36,5.835,0.032,0.86,0.8,-22.22,-,-,-,-,,Circadian Tech,,0.70,5,0.67,0.68,0.70,0.65,6.04,0.88,0.58
CLS,-,0.514,2.15,0.004,4.35,0.2,-68,-,-,-,-,,CL Asset Hldgs,,0.95,,0.80,1.00,0.95,0.95,-1.65,1.20,0.062
CND,37.379,22.762,23.255,0.07,0.30,2.7,-14,-,7,-,8.59,,Clarius Grp Ltd,,0.815,3,0.815,0.82,0.82,0.785,2.17,1.18,0.277
CSS,3519.5,168.973,33.341,0.113,0.56,0.5,-7.77,-,-,-,-,,Clean Seas Tuna,,0.27,1,0.27,0.275,0.275,0.26,2.19,0.801,0.235
CLQ,7,6.936,8.413,0.017,0.07,4.3,0.9,33.3,-,-,-,,Clean Teq Hldgs,,0.30,1.5,0.285,0.30,0.30,0.30,3.61,0.40,0.15
CVA,425.524,26.252,8.589,0.007,0.01,6.1,0.29,21.0,-,-,-,,Clever Com Aus,,0.061,-0.4,0.061,0.068,0.065,0.06,-7.81,0.078,0.018
CAM,72.108,7.134,5.315,0.041,1.37,0.8,1.84,58.7,2,0.92,1.85,f,Clime Capital,,1.08,-1,1.06,1.105,1.105,1.055,-2.57,1.145,0.55
CIW,28.439,18.149,4.935,0.023,0.40,1.1,-5.8,-,0.35,-,0.78,f,Clime Invest,,0.45,4,0.45,0.50,0.45,0.41,8.10,0.49,0.166
CUV,1045.53,79.629,128.269,0.082,0.12,2.3,-5.1,-,-,-,-,,Clinuvel Pharmaceut,,0.27,,0.265,0.27,0.29,0.265,-1.65,0.40,0.18
CPR,111.988,49.627,60.095,0.057,0.27,1.6,-7.1,-,1.5,-,3.37,,Clive Peeters,,0.445,-3.5,0.44,0.45,0.48,0.44,-8.94,0.74,0.075
CLO,1048.12,181.284,285.121,0.732,0.29,3.3,7.84,12.1,2,3.92,2.11,p,Clough Ltd,,0.95,2.5,0.95,0.955,0.955,0.925,1.05,1.035,0.25
CLV,82,44.266,33.038,0.04,0.16,1.5,1.87,13.1,1,1.87,4.08,f,Clover Corp,,0.245,0.5,0.24,0.245,0.245,0.24,0.43,0.275,0.15
CMV,2465.17,127.072,75.657,0.062,0.14,0.5,-14.1,-,0.5,-,7.81,,CMA Corp Ltd,,0.064,0.9,0.062,0.065,0.065,0.057,14.71,0.185,0.053
CMI,2.692,4.218,3.535,0.022,1.34,0.5,-4.38,-,-,-,-,,CMI Ltd,,0.66,1,0.66,0.70,0.66,0.66,-0.11,0.67,0.28
COZ,453.525,26.49,28.017,0.056,0.04,5.0,0.25,80.0,-,-,-,,CO2 Grp Ltd,,0.20,-2,0.19,0.20,0.22,0.19,-10.74,0.43,0.13
COZO,250,10.109,4.787,0.014,-,-,-,-,-,-,-,,  opt nov11,,0.09,-2,0.092,0.17,0.12,0.09,-19.83,0.29,0.06
CCL,1889.7,606.05,716.198,8.627,1.14,10.1,54.8,21.0,40.5,1.35,3.51,f,Coca-Cola Amatil,,11.53,2,11.49,11.54,11.70,11.46,-1.48,11.72,8.02
COH,233.063,72.429,80.203,3.892,2.78,24.8,233.7,29.6,175,1.34,2.53,f,Cochlear Ltd,,69.07,37,68.48,69.10,69.72,68.31,-1.11,69.72,46.21
CKR,-,197.045,46.071,0.003,-,-,-15.77,-,-,-,-,,Cockatoo Ridge Wines,,0.003,,-,-,0.003,0.003,-1.65,0.039,0.003
CDA,20.806,4.352,9.977,0.168,0.17,6.0,7.4,13.9,6.5,1.14,6.34,f,Codan Ltd,,1.025,2.5,0.98,1.025,1.025,1.02,0.85,1.03,0.485
COF,633.171,30.675,28.69,0.27,-0.22,-,14.5,14.8,13,1.12,6.05,f,Coffey Intl,,2.15,12,2.12,2.15,2.15,2.04,4.26,2.37,1.22
CGS,10,16.253,7.463,0.021,0.07,4.5,2.24,14.1,-,-,-,,Cogstate Ltd,,0.315,,0.315,0.32,0.315,0.315,-1.65,0.38,0.15
CLH,14.501,11.994,11.662,0.066,0.84,0.8,8.1,8.3,4.8,1.69,7.11,f,Collection House,,0.675,0.5,0.675,0.68,0.675,0.67,-0.91,0.725,0.38
CKL,45.45,6.791,4.963,0.042,0.13,4.0,6.94,7.5,3,2.31,5.77,f,Colorpak Ltd,,0.52,,0.51,0.52,0.525,0.51,-1.65,0.53,0.385
CBA,3926.06,1272.75,1475.69,84.153,13.65,4.0,328.5,16.7,228,1.44,4.16,f,C'wlth Bank  of Aust ,,54.85,98,54.80,54.87,54.95,54.16,0.17,56.24,24.03
CPA,11733.4,2463.25,1936.02,1.912,1.15,0.8,-31.8,-,8.8,-,9.07,,C'wlth Prop ord unt   ,,0.97,2,0.97,0.975,0.975,0.945,0.45,1.215,0.67
COJ,200,66.36,-,0.005,-,-,0.02,40.0,-,-,-,,Commstrat Ltd,,0.008,-0.2,0.005,0.008,0.01,0.008,-21.65,0.01,0.003
COM,83.196,9.984,8.035,0.017,0.04,3.8,2.5,6.0,-,-,-,,Comops Ltd,,0.15,,0.15,0.165,0.16,0.15,-1.65,0.185,0.05
CMP,9.14,8.191,4.968,0.029,0.05,3.6,1.7,10.6,-,-,-,,Compumedics Ltd,,0.18,,0.18,0.185,0.185,0.18,-1.65,0.26,0.11
CPU,1433.8,513.164,517.218,6.362,-1.95,-,56.75,20.2,22,2.58,1.92,p,Computershare Ltd,,11.45,8,11.31,11.48,11.50,11.22,-0.95,11.50,6.41
CPS,28.572,8.62,1.007,0.01,0.01,3.5,-0.38,-,-,-,-,,Computronics,,0.035,,0.031,0.035,0.035,0.035,-1.65,0.035,0.004
