ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,,
XAO 4507.4 at 16:36 30/7/2010  Report at 19:06 Friday 30/7/2010. Processed 18:53 Saturday 31/7/2010.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
AIE,73.334,3.462,4.461,0.003,0.05,1.2,2.09,2.8,-,-,-,,Autodom Ltd,,0.059,1.8,0.043,0.06,0.059,0.041,43.18,0.11,0.035,
AHE,315.972,39.477,32.395,0.512,0.75,3.0,28.14,8.1,17,1.66,7.49,f,Automotive Hldgs,,2.27,1,2.25,2.33,2.34,2.24,-0.28,2.88,1.51,
AVX,3230.21,794.704,298.462,0.027,0.04,0.8,-4.17,-,-,-,-,,Avexa Ltd,,0.032,0.1,0.03,0.032,0.032,0.03,2.50,0.235,0.024,
AVH,252.187,21.469,15.124,0.012,0.05,2.3,-3.66,-,-,-,-,,Avita Medical Ltd,,0.115,-0.5,0.11,0.115,0.12,0.11,-4.89,0.275,0.099,
AVJ,324.475,5.414,12.78,0.115,1.06,0.4,0.09,466.7,-,-,-,,AVJennings,,0.42,,0.42,0.435,0.425,0.42,-0.72,0.63,0.31,
AWB,31623,669.411,278.389,0.809,1.85,0.5,3.67,27.0,-,-,-,,AWB Ltd,,0.99,-4,0.98,0.99,1.035,0.945,-4.60,1.337,0.865,
AWL,1003.82,88.462,32.453,0.004,-,-,-0.2,-,-,-,-,,AWH Corp Ltd,,0.003,-0.1,0.004,0.005,0.005,0.003,-25.72,0.011,0.003,
AXA,13845.6,853.918,493.571,11.224,1.12,4.8,34.89,15.6,18.5,1.89,3.41,p,AXA Asia Pacific,,5.43,-3,5.41,5.46,5.55,5.41,-1.27,6.72,4.05,
AXI,90,13.485,29.899,0.011,0.04,0.6,-3.74,-,-,-,-,,Axiom Prop,,0.026,-0.2,0.026,0.03,0.028,0.026,-7.86,0.08,0.017,
BOQ,2733.63,86.811,73.659,2.239,7.20,1.4,92.4,11.2,52,1.78,5.01,f,Bank of Qld,,10.38,7,10.35,10.40,10.70,10.29,-0.04,13.49,9.74,
BBX,-,0.277,0.124,-,0.06,0.2,19.48,0.1,-,-,-,,BBX Hldgs,,0.01,,0.01,0.03,0.01,0.01,-0.72,0.02,0.01,
BEC,1706.27,58.518,104.078,0.011,0.16,0.3,-141.93,-,-,-,-,,Becton Prop Grp stp,,0.052,,0.052,0.057,0.064,0.05,-0.72,0.14,0.037,
BFG,127.135,19.125,17.623,0.23,0.25,3.8,11.3,8.4,8,1.41,8.42,f,Bell Financial Grp,,0.95,,0.92,0.95,1.02,0.91,-0.72,1.40,0.815,
BET,0.5,0.016,0.063,0.003,1.78,0.6,-1.38,-,-,-,-,,Belmont Hldgs,,1.00,,1.00,-,1.00,1.00,-0.72,1.30,1.00,
BEN,4138.16,153.785,141.088,2.903,5.16,1.6,35.53,23.1,43,0.83,5.25,f,Bendigo & Adelaide,,8.19,-2,8.17,8.20,8.30,8.14,-0.96,10.48,7.66,
BLT,746.182,69.674,20.079,0.012,-,-,-0.65,-,-,-,-,,Benitec Ltd,,0.029,0.1,0.029,0.03,0.03,0.027,2.85,0.09,0.027,
BLTO,-,3.65,0.122,-,-,-,-,-,-,-,-,,  opt apr14,,0.006,,0.006,-,0.006,0.006,-0.72,0.037,0.006,
BLTOA,-,0.107,0.139,-,-,-,-,-,-,-,-,,  opt apr11,,0.001,,0.001,-,0.001,0.001,-0.72,0.006,0.001,
BEL,75.502,2.272,3.865,0.016,0.45,0.5,10.62,2.1,1,10.62,4.44,f,Bentley Capital,,0.225,,0.225,0.235,0.23,0.225,-0.72,0.329,0.22,
BER,2.25,1.166,0.794,0.004,1.23,0.4,19.64,2.2,-,-,-,,Berklee Ltd,,0.44,,0.44,0.52,0.44,0.44,-0.72,0.737,0.35,
BYI,0.818,0.072,7.455,0.04,0.45,1.4,8.18,7.9,6,1.36,9.23,,Beyond Intl,,0.65,,0.62,0.65,0.65,0.65,-0.72,0.78,0.50,
BSI,-,5.702,16.488,0.003,-0.01,-,-0.57,-,-,-,-,,Beyond Sportswear,,0.01,,0.006,0.019,0.01,0.01,-0.72,0.032,0.007,
BGL,314,22.609,6.961,0.018,0.05,3.8,1.59,11.9,-,-,-,,Bigair Grp Ltd,,0.19,1.5,0.175,0.19,0.19,0.18,7.85,0.215,0.064,
BBG,4905.42,154.005,186.273,2.308,0.84,10.9,57.2,15.9,36,1.59,3.95,p,Billabong Intl,,9.12,-1,9.01,9.13,9.26,9.00,-0.83,12.32,8.28,
BDM,118.449,2.027,4.202,0.014,-,-,-4.26,-,-,-,-,,Biodiem Ltd,,0.15,0.5,0.15,0.17,0.16,0.15,2.73,0.228,0.08,
BOD,-,5.066,4.203,0.003,-,-,-0.95,-,-,-,-,,bioMD Ltd,,0.025,,0.02,0.029,0.025,0.025,-0.72,0.075,0.022,
BODOA,-,2.713,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.003,,0.003,0.013,0.003,0.003,-0.72,0.016,0.003,
BNO,285.948,18.067,17.243,0.102,0.06,5.3,-2.4,-,-,-,-,,Bionomics Ltd,,0.32,1,0.30,0.32,0.32,0.30,2.50,0.43,0.21,
BPO,6760.5,262.544,48.906,0.008,-,-,-0.65,-,-,-,-,,BioProspect Ltd,,0.014,0.1,0.013,0.014,0.016,0.013,6.97,0.06,0.011,
BTA,3151.7,155.88,161.569,0.177,0.60,1.7,36.6,2.7,-,-,-,,Biota Hldgs,,0.99,2.5,0.98,0.995,1.05,0.965,1.87,3.336,0.85,
BTC,72.7,3.476,3.777,0.011,0.32,0.5,0.47,31.9,-,-,-,,Biotech Capital,,0.15,,0.15,0.175,0.165,0.145,-0.72,0.31,0.145,
BIT,289.985,12.736,4.346,0.01,-,-,-1.56,-,-,-,-,,Biotron Ltd,,0.081,0.6,0.075,0.089,0.081,0.075,7.28,0.175,0.058,
BITO,183,22.13,-,0.002,-,-,-,-,-,-,-,,  opt dec11,,0.015,0.3,0.013,0.018,0.016,0.012,24.28,0.037,0.01,
BIS,53.319,11.038,6.312,0.038,0.03,5.8,-3.44,-,-,-,-,,Bisalloy Steel,,0.175,-0.5,0.175,0.20,0.195,0.17,-3.50,0.27,0.155,
BSN,25,2.532,1.359,0.002,0.04,1.0,-2.07,-,-,-,-,,Bisan Ltd,,0.039,0.3,0.03,0.039,0.039,0.036,7.61,0.05,0.035,
BKI,839.386,23.701,70.623,0.496,1.45,0.8,6.47,18.3,5.5,1.18,4.64,f,BKI Invest Ltd,,1.185,0.5,1.185,1.20,1.215,1.175,-0.30,1.325,1.09,
BKM,460,13.681,11.118,0.005,-,-,-0.2,-,-,-,-,,BKM Management,,0.009,0.1,0.006,0.009,0.009,0.008,11.78,0.013,0.003,
BKL,8.791,0.792,2.18,0.379,3.76,6.0,132,17.2,99,1.33,4.36,f,Blackmores Ltd,,22.71,11,22.70,23.30,23.48,22.60,-0.23,24.00,15.48,
BIV,188.25,47.667,13.869,0.003,0.02,1.1,-1.23,-,-,-,-,,Blue Capital Ltd,,0.021,,0.021,0.022,0.021,0.021,-0.72,0.031,0.013,
BSL,91810.2,2387.03,2286.74,4.321,2.47,1.0,-61.37,-,-,-,-,,BlueScope Steel,,2.37,-1,2.36,2.38,2.52,2.33,-1.14,3.45,2.03,
BLG,619.397,39.329,35.958,0.021,0.04,2.8,-5.12,-,-,-,-,,Bluglass Ltd,,0.11,,0.10,0.11,0.11,0.10,-0.72,0.28,0.082,
BLY,14458.3,5312.37,4771.15,1.411,0.14,21.9,-0.67,-,-,-,-,,Boart Longyear,,3.06,14,3.06,3.08,3.09,2.93,4.07,4.10,2.299,
BNE,-,1.027,0.321,0.008,-0.01,-,-2.96,-,-,-,-,,Bone Medical Ltd,,0.08,,-,0.08,0.08,0.08,-0.72,0.24,0.08,
BOL,7415.44,263.222,36.315,0.177,0.55,0.7,-24,-,-,-,-,,Boom Logistics,,0.385,-0.5,0.38,0.385,0.395,0.355,-2.00,0.70,0.21,
BLD,19302.1,511.005,677.36,2.829,4.23,1.0,22.7,18.7,12.5,1.82,2.95,f,Boral Ltd,,4.24,-3,4.23,4.27,4.44,4.22,-1.42,6.40,4.15,
BPH,11128,89.645,4.2,0.018,0.07,1.2,-2.68,-,-,-,-,,BPH Corp Ltd,,0.086,-2.9,0.088,0.09,0.12,0.085,-25.94,0.391,0.025,
BKN,3186.69,127.35,147.945,1.067,1.58,4.9,43.3,17.8,26,1.67,3.38,f,Bradken Ltd,,7.69,-24,7.69,7.71,8.05,7.51,-3.75,8.14,5.16,
BRC,32.4,2.796,8.509,0.019,-0.01,-,1.6,12.8,-,-,-,,Brain Resource,,0.205,-2.5,0.21,0.25,0.23,0.205,-11.59,0.35,0.20,
BXB,60949.2,972.226,954.191,7.68,0.66,8.2,34.45,15.7,25,1.38,4.63,p,Brambles Ltd,,5.40,-3,5.38,5.40,5.56,5.30,-1.27,8.37,5.22,
BNV,-,1.851,2.107,0.004,0.02,0.9,-0.19,-,-,-,-,,Brand New Vintage,,0.019,,0.016,0.019,0.019,0.019,-0.72,0.033,0.013,
BVA,591.5,35.661,35.936,0.064,-0.06,-,-1.97,-,-,-,-,,Bravura Solutions,,0.098,-0.2,0.098,0.10,0.10,0.097,-2.72,0.273,0.085,
BPK,-,0.365,2.103,0.003,-,-,-0.5,-,-,-,-,,Bremer Park Ltd,,0.008,,0.002,0.03,0.008,0.008,-0.72,0.015,0.008,
BRG,414.357,10.381,35.499,0.281,0.59,3.7,12.62,17.2,7.5,1.68,3.46,,Breville Grp Ltd,,2.17,5,2.18,2.25,2.22,2.13,1.64,2.45,0.97,
BKW,85.459,9.647,4.016,1.739,9.06,1.3,100.5,11.8,39.5,2.54,3.34,f,Brickworks Ltd,,11.81,-19,11.81,11.88,12.05,11.81,-2.30,16.80,11.35,
BYL,97.248,8.416,25.983,0.03,0.33,0.8,3.98,6.8,1.5,2.65,5.56,f,Brierty Ltd,,0.27,1,0.26,0.28,0.285,0.26,3.13,0.515,0.225,
BBL,6,0.15,0.308,0.031,0.12,2.7,0.89,36.0,0.5,1.78,1.56,f,Brisbane Broncos,,0.32,-1,0.32,0.36,0.33,0.32,-3.75,0.40,0.30,
BCS,2.168,0.463,-,0.424,-0.54,-,15.06,7.2,-,-,-,,Brisconnection Tr stp,,1.09,-1,1.00,1.09,1.10,1.09,-1.63,1.40,1.00,
BRO,-,49.692,32.439,0.001,-,-,-0.66,-,-,-,-,,Broad Invest,,0.002,,0.002,0.003,0.002,0.002,-0.72,0.005,0.002,
BSA,238.118,10.548,10.086,0.046,-0.01,-,2.99,7.4,2,1.49,9.09,f,BSA Ltd,,0.22,1.5,0.205,0.22,0.22,0.205,6.60,0.34,0.16,
BTT,1077.45,12.867,9.137,0.424,0.32,8.3,14.76,18.0,10.4,1.42,3.92,f,BT Invest Mngmnt,,2.65,6.3,2.65,2.68,2.70,2.59,1.70,3.189,2.081,
BUG,10.033,1.128,1.111,0.009,0.66,0.3,-4.19,-,-,-,-,,Buderim Ginger,,0.22,1,0.225,0.255,0.225,0.215,4.04,0.38,0.205,
BWP,2948.64,123.68,112.755,0.801,1.83,1.0,13.89,13.7,10.97,1.27,5.76,,Bunnings Warehouse unt,,1.905,-5,1.90,1.915,1.99,1.88,-3.28,2.09,1.66,
BPG,3903,19.727,86.176,0.002,-,-,-0.37,-,-,-,-,,Byte Power Grp,,0.002,,0.003,0.004,0.004,0.002,-0.72,0.017,0.002,
CEO,3721.36,73.44,33.594,0.003,0.01,1.0,-0.24,-,-,-,-,,C @ Ltd,,0.01,-0.1,0.01,0.011,0.011,0.01,-9.81,0.021,0.008,
CEOO,-,35.736,4.035,-,-,-,-,-,-,-,-,,  opt apr12,,0.002,,0.002,0.004,0.002,0.002,-0.72,0.009,0.002,
CAB,2250.77,49.854,64.63,0.542,-,-,48.9,9.2,34,1.44,7.56,f,Cabcharge Aust,,4.50,5,4.35,4.52,4.69,4.35,0.40,6.66,4.35,
CDM,24,1.296,1.506,0.021,1.13,0.7,26.3,2.8,4,6.58,5.41,f,Cadence Capital,,0.74,1,0.73,0.74,0.74,0.72,0.65,0.88,0.58,
CIX,192.087,25.204,28.723,0.053,0.21,1.1,-0.17,-,1,-,4.35,f,Calliden Grp,,0.23,0.5,0.225,0.235,0.23,0.225,1.50,0.35,0.21,
CTX,2312.85,172.186,133.616,2.773,10.48,1.0,116.3,8.8,25,4.65,2.43,f,Caltex Aust,,10.27,-33,10.26,10.31,10.60,10.12,-3.83,13.63,8.01,
CZD,818.305,70.682,32.138,0.009,0.04,0.6,-0.59,-,-,-,-,,Calzada Ltd,,0.025,-0.5,0.026,0.03,0.03,0.025,-17.39,0.051,0.022,
CPB,340.917,9.275,13.415,1.96,3.76,8.2,129.06,23.9,100,1.29,3.24,p,Campbell Brothers,,30.85,85,30.35,30.85,31.31,30.26,2.11,32.00,21.877,
CDL,84,1.313,0.525,0.008,0.21,0.4,1.24,6.5,0.37,3.35,4.63,,Canada Land Ltd cdi,,0.08,,0.065,0.08,0.08,0.08,-0.72,0.09,0.06,
CAG,23198.7,1136.29,181.548,0.005,-,-,-0.22,-,-,-,-,,Cape Range Ltd,,0.006,,0.005,0.006,0.006,0.004,-0.72,0.016,0.004,
CAGO,2000,44.112,-,-,-,-,-,-,-,-,-,,  opt feb13,,0.001,,0.001,0.002,0.001,0.001,-0.72,0.003,0.001,
CAJ,-,11.598,2.397,0.01,-,-,-0.05,-,-,-,-,,Capitol Health,,0.032,,0.031,0.04,0.032,0.032,-0.72,0.071,0.025,
CAJO,-,3.955,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.01,,-,0.01,0.01,0.01,-0.72,0.013,0.006,
CAA,662.125,92.065,10.93,0.062,0.38,0.4,-27.5,-,-,-,-,,Capral Ltd,,0.16,-1.5,0.15,0.16,0.175,0.155,-9.29,1.305,0.145,
CCF,45.773,2.957,5.022,0.004,0.09,1.1,-6.18,-,-,-,-,,Carbon Conscious,,0.10,1.5,0.10,0.12,0.125,0.085,16.93,0.56,0.081,
CNN,2239.48,250.765,86.246,0.013,0.01,1.7,-1.57,-,-,-,-,,Cardia Bioplastics,,0.017,-0.1,0.016,0.017,0.019,0.017,-6.28,0.04,0.015,
CNNO,2610,65.026,59.997,0.001,-,-,-,-,-,-,-,,  opt jun11,,0.002,0.1,0.002,0.003,0.003,0.001,99.28,0.007,0.001,
CDD,447.22,13.999,11.778,0.356,0.65,6.0,38.62,10.2,28,1.38,7.12,f,Cardno Ltd,*,3.93,20,3.93,3.97,3.97,3.78,4.64,5.058,3.268,
CDDN,65.5,0.066,-,0.059,-,-,-,-,-,-,-,,  def,,3.90,,-,-,3.90,3.90,-,3.90,3.90,
CGR,57,0.548,-,0.008,-,-,-,-,-,-,-,f,Careers Multilist,,0.15,,0.09,0.15,0.15,0.15,-0.72,0.24,0.12,
CDP,12,3.203,4.398,0.293,5.56,0.8,27.08,15.4,27.21,1.00,6.51,,Carindale Prop unt,,4.18,-12,4.18,4.30,4.30,4.18,-3.51,4.40,3.57,
CIN,16.927,0.309,0.328,0.459,21.78,0.8,63,27.4,67,0.94,3.88,f,Carlton Invest,,17.29,79,16.86,17.30,17.29,16.50,4.07,18.95,14.90,
CINPA,-,-,-,-,-,-,-,-,14,-,6.60,,  7% cum pf,,2.12,,2.15,-,2.12,2.12,-0.72,2.12,2.11,
CWE,2467.79,81.122,105.895,0.052,0.01,9.2,-1.03,-,-,-,-,,Carnegie Wave Energy,,0.092,1.2,0.089,0.094,0.095,0.085,14.28,0.265,0.077,
CRZ,670.806,51.389,-,1.137,0.01,489.0,8.2,59.6,6.6,1.24,1.35,f,Carsales Com Ltd,,4.89,15,4.88,4.99,5.00,4.72,2.44,5.86,3.56,
CCV,1293.86,64.225,57.718,0.209,0.23,2.4,6.97,7.9,3,2.32,5.45,f,Cash Convert ord/div   ,,0.55,-1.5,0.545,0.55,0.575,0.535,-3.38,0.71,0.465,
CXD,100.026,9.354,1.917,0.032,0.13,1.7,-24.4,-,-,-,-,,CathRx Ltd,,0.22,2,0.175,0.20,0.22,0.195,9.28,0.656,0.15,
CBD,2678.51,49.907,7.481,0.045,0.03,4.0,-2.22,-,-,-,-,,CBD Energy Ltd,,0.12,0.5,0.115,0.12,0.12,0.11,3.63,0.195,0.078,
CBZ,158.168,7.965,-,0.017,-,-,-,-,-,-,-,,Cbio Ltd,,0.26,1,0.25,0.26,0.26,0.25,3.28,0.50,0.25,
CCK,-,10.117,0.036,0.005,0.02,5.0,-0.23,-,-,-,-,,CCK Financial,,0.10,,0.03,0.095,0.10,0.10,-0.72,0.13,0.08,
CEG,77.211,10.501,9.193,0.006,0.24,0.3,-34.63,-,-,-,-,,CEC Grp Ltd,,0.08,-1.3,0.082,0.092,0.093,0.078,-14.70,0.235,0.05,
CWP,174.376,5.535,4.543,0.133,1.72,1.3,43,5.1,12,3.58,5.45,f,Cedar Woods Prop,,2.20,-10,2.20,2.22,2.26,2.15,-5.07,2.85,1.58,
CAQ,592,12.286,5.552,0.02,-,-,-1.09,-,-,-,-,,Cell Aquaculture,,0.10,-0.5,0.10,0.12,0.11,0.10,-5.48,0.20,0.08,
CST,85.458,4.263,5.52,0.267,0.25,11.1,8.9,31.2,3.5,2.54,1.26,f,Cellestis Ltd,,2.78,-5,2.78,2.86,2.89,2.70,-2.49,4.00,2.58,
CDY,2831.2,477.121,32.092,0.007,0.01,2.1,-0.89,-,-,-,-,,Cellmid Ltd,,0.021,-0.1,0.021,0.023,0.024,0.021,-5.27,0.046,0.019,
CLT,124.894,2.557,7.102,0.022,0.40,0.7,-6.16,-,-,-,-,,Cellnet Grp,,0.30,,0.20,0.305,0.30,0.30,-0.72,0.33,0.25,
CIL,63.021,7.976,4.045,0.114,0.11,11.9,10.7,12.2,10.5,1.02,8.05,,Centrebet Internat,,1.305,-8.5,1.30,1.35,1.37,1.29,-6.84,1.89,0.955,
CAF,75.692,9.259,30.313,0.023,-,-,-31.06,-,-,-,-,,Centrepoint Alliance,,0.145,0.5,0.15,0.17,0.145,0.14,2.85,0.185,0.12,
CNP,49534.7,430.958,776.075,0.19,-2.87,-,-113.25,-,31.8,-,163.08,,Centro Prop stp,,0.195,5,0.195,0.20,0.24,0.145,33.76,0.52,0.094,
CER,40762.3,588.177,2299.89,0.389,0.35,0.5,-18.43,-,0.37,-,2.18,,Centro Retail stp,,0.17,1.5,0.165,0.17,0.20,0.155,8.96,0.265,0.092,
CYA,658.406,29.94,14.527,0.137,1.02,0.8,-7.74,-,3.5,-,4.40,f,Century Aust,,0.795,1.5,0.795,0.80,0.825,0.78,1.20,0.91,0.74,
CFU,54262.6,743.205,1034.56,0.216,0.04,5.3,-0.09,-,-,-,-,,Ceramic Fuel Cells,,0.21,2,0.21,0.215,0.22,0.19,9.81,0.345,0.15,
CVS,480,8.764,14.276,0.006,-,-,-0.11,-,-,-,-,,Cervantes Corp,,0.021,,0.021,0.025,0.021,0.017,-0.72,0.041,0.015,
CFX,74014,1418.85,1239.04,4.72,1.99,0.9,-1.9,-,12.5,-,6.65,,CFS Retail Prop unt,,1.88,-7.5,1.875,1.885,1.985,1.875,-4.56,2.12,1.695,
CDI,6036.13,182.666,45.031,0.466,0.65,0.8,0.46,110.9,5.05,0.09,9.90,,Challenger Div Pro stp,,0.51,-1,0.505,0.51,0.52,0.50,-2.64,0.58,0.38,
CGF,9670.68,399.867,236.859,1.758,3.36,1.0,35.2,10.0,13.5,2.61,3.84,,Challenger FSG Ltd,,3.52,-16,3.47,3.52,3.78,3.44,-5.07,4.50,2.40,
CIF,1037.88,53.264,43.634,0.432,-1.66,-,-59.2,-,15,-,11.07,,Challenger Infra stp,,1.355,0.5,1.34,1.355,1.37,1.335,-0.35,2.06,1.28,
CWT,311.901,22.644,26.235,0.036,0.47,0.4,-14.59,-,5.65,-,29.74,,Challenger Winetr unt,,0.19,-1,0.19,0.20,0.20,0.19,-5.72,0.36,0.155,
CHR,46.7,0.362,0.051,0.015,4.32,0.6,24.96,10.8,14,1.78,5.19,f,Chalmers Ltd,,2.70,-5,2.70,-,2.75,2.70,-2.54,3.03,2.69,
CMG,37.121,10.023,19.123,0.114,0.04,6.8,0.26,103.8,0.35,0.74,1.30,f,Chandler Macleod,,0.27,-1,0.27,0.28,0.28,0.27,-4.29,0.31,0.08,
CHP,-,4.722,1.66,0.002,0.02,0.8,-0.34,-,-,-,-,,Chapmans Ltd,,0.015,,0.016,0.019,0.015,0.015,-0.72,0.022,0.011,
CHC,9190.35,594.215,310.447,0.728,0.60,1.0,-23.57,-,3.2,-,5.33,,Charter Hall Grp forus,,0.60,-3,0.595,0.61,0.65,0.60,-5.48,0.79,0.427,
CQO,121759,3396.8,4875.05,1.194,0.44,0.6,10.03,2.4,2.5,4.01,10.20,,Charter Hall Office unt,,0.245,-0.5,0.245,0.25,0.26,0.245,-2.72,0.355,0.22,
CQR,35160.2,990.043,1487.71,0.798,0.72,0.7,-45.58,-,6,-,11.32,,Charter Hall Retail unt,,0.53,-1,0.53,0.535,0.545,0.53,-2.57,0.735,0.47,
CHF,6,2.992,5.649,0.003,0.13,0.3,-3.16,-,-,-,-,,Charter Pacific,,0.04,,0.038,0.04,0.04,0.04,-0.72,0.076,0.037,
CHFO,-,2.081,2.424,-,-,-,-,-,-,-,-,,  opt feb11,,0.001,,-,0.002,0.001,0.001,-0.72,0.013,0.001,
CXS,537.064,188.205,50.167,0.095,0.07,4.8,-3.67,-,-,-,-,,Chemgenex Pharmac,,0.335,-1,0.335,0.345,0.345,0.33,-3.62,1.09,0.265,
CXSOA,0.608,0.27,1.024,0.001,-,-,-,-,-,-,-,,  opt feb12,,0.11,1,0.11,0.16,0.11,0.10,9.28,0.65,0.035,
CCY,119.603,10.496,47.287,0.008,0.05,1.1,-17.6,-,-,-,-,,China Century Capitl,,0.053,-0.3,0.053,0.058,0.056,0.05,-6.08,0.115,0.041,
CNH,20,12.841,2.821,0.039,0.07,1.2,-1.61,-,-,-,-,,China Steel,,0.081,-0.4,0.082,0.10,0.081,0.08,-5.43,0.20,0.08,
CWH,73,1.257,-,0.011,0.02,8.0,-1.42,-,-,-,-,,China West Hldgs,,0.16,-1,0.10,0.20,0.20,0.15,-6.60,0.31,0.065,
CHO,96.766,1.907,1.663,0.447,5.42,0.9,16.4,28.1,21,0.78,4.56,f,Choiseul Investments   ,,4.61,-5,4.56,4.61,4.65,4.56,-1.79,5.28,4.41,
CDH,3,0.315,0.487,-,0.04,0.1,-0.08,-,-,-,-,,Chongherr Invest,,0.003,,0.003,0.03,0.003,0.003,-0.72,0.003,0.003,
CII,57,3.29,3.676,0.055,0.47,1.6,8.18,9.2,2,4.09,2.67,,CI Res Ltd,,0.75,3,0.75,0.88,0.75,0.68,3.45,0.91,0.68,
CNB,24.513,1.685,0.3,0.06,0.60,0.8,-12,-,4,-,8.16,f,CIC Aust Ltd,,0.49,-1,0.51,0.53,0.52,0.49,-2.72,0.76,0.45,
CIR,35.492,5.267,2.184,0.027,0.78,0.8,-19.86,-,-,-,-,,Circadian Tech,,0.60,1,0.60,0.61,0.61,0.59,0.97,0.795,0.50,
CLS,2,0.255,0.266,0.003,4.32,0.2,-66.35,-,-,-,-,,CL Asset Hldgs,,0.71,1,0.71,0.75,0.71,0.70,0.71,1.20,0.61,
CND,92.58,13.363,9.714,0.055,0.39,1.7,3,21.5,-,-,-,,Clarius Grp Ltd,,0.645,2.5,0.63,0.645,0.65,0.63,3.31,1.18,0.55,
CSS,1731.47,478.641,21.761,0.041,0.24,0.4,-9.67,-,-,-,-,,Clean Seas Tuna,,0.099,0.1,0.097,0.099,0.099,0.093,0.30,0.70,0.075,
CLQ,11.5,4.651,3.679,0.014,0.05,4.6,1.79,12.8,-,-,-,,Clean Teq Hldgs,,0.23,,0.235,0.25,0.23,0.22,-0.72,0.375,0.22,
CVW,327.728,33.552,23.174,0.192,0.66,0.7,-1.34,-,-,-,-,,Clearview Wealth,,0.45,-3,0.44,0.475,0.48,0.43,-6.97,0.565,0.375,
CVA,303,9.377,11.045,0.007,0.02,3.3,0.57,11.6,-,-,-,,Clever Com Aus,,0.066,0.3,0.063,0.066,0.066,0.063,4.04,0.087,0.019,
CAM,378.162,4.26,3.041,0.039,1.39,0.7,50.38,1.9,4,12.60,4.08,f,Clime Capital,,0.98,2.5,0.975,0.995,1.00,0.965,1.90,1.09,0.833,
CIW,60,1.51,16.02,0.022,0.44,1.0,5,8.6,1,5.00,2.33,f,Clime Invest,,0.43,-1,0.43,0.44,0.43,0.43,-2.99,0.50,0.322,
CUV,825.161,40.88,42.214,0.071,0.11,2.1,-3.6,-,-,-,-,,Clinuvel Pharmaceut,,0.235,-1,0.225,0.235,0.245,0.225,-4.80,0.38,0.20,
CLO,387.665,83.378,61.91,0.642,0.31,2.7,7.98,10.5,2,3.99,2.40,,Clough Ltd,,0.835,2,0.815,0.84,0.835,0.78,1.73,1.035,0.725,
CLV,46.2,15.377,34.47,0.044,0.16,1.7,2.06,12.9,1,2.06,3.77,,Clover Corp,,0.265,-1,0.265,0.27,0.27,0.265,-4.36,0.325,0.19,
CMI,20.976,0.986,3.114,0.021,1.45,0.4,-0.31,-,-,-,-,,CMI Ltd,,0.625,1.5,0.625,0.64,0.625,0.61,1.74,0.72,0.46,
COZ,22.555,9.674,10.522,0.039,0.07,2.0,-0.26,-,-,-,-,,CO2 Grp Ltd,,0.14,-1,0.14,0.155,0.15,0.14,-7.39,0.43,0.105,
COZO,-,5.154,3.019,0.007,-,-,-,-,-,-,-,,  opt nov11,,0.045,,0.03,0.04,0.045,0.045,-0.72,0.29,0.011,
CCL,12308.1,360.802,326.314,8.655,1.38,8.3,60.5,19.0,43.5,1.39,3.79,f,Coca-Cola Amatil,,11.47,-24,11.46,11.49,11.92,11.40,-2.77,12.15,9.20,
COH,2113.02,41.707,44.65,3.996,3.25,21.7,242.2,29.2,190,1.27,2.69,f,Cochlear Ltd,,70.68,-387,70.64,70.75,76.30,70.63,-5.91,79.11,54.53,
CDA,47.737,8.406,2.574,0.238,0.12,12.1,11.5,12.6,7,1.64,4.83,f,Codan Ltd,,1.45,7.5,1.45,1.455,1.45,1.41,4.73,1.585,0.705,
COF,921.943,36.055,15.282,0.142,-0.17,-,12,9.2,12,1.00,10.91,f,Coffey Intl,,1.10,-1,1.085,1.14,1.135,1.085,-1.62,2.37,0.855,
CGS,90.595,2.094,2.699,0.017,0.08,3.1,0.96,26.0,-,-,-,,Cogstate Ltd,,0.25,,0.25,0.29,0.25,0.25,-0.72,0.38,0.215,
CLH,116.145,3.128,8.96,0.078,0.90,0.9,9.93,8.1,5.8,1.71,7.25,f,Collection House,,0.80,-2,0.80,0.82,0.84,0.78,-3.16,0.935,0.47,
CKL,-,4.411,2.446,0.037,0.16,2.8,7.46,6.0,3.25,2.30,7.22,f,Colorpak Ltd,,0.45,,0.46,0.505,0.45,0.45,-0.72,0.53,0.385,
CBA,26435.2,682.414,705.017,81.404,-,-,330.4,15.9,235,1.41,4.47,f,C'wlth Bank  of Aust ,,52.56,132,52.50,52.60,53.04,51.36,1.86,60.00,42.96,
