ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,,
XAO 4507.4 at 16:37 7/5/2010  Report at 19:07 Friday 7/5/2010. Processed 15:00 Sunday 9/5/2010.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
AVX,4386.08,269.389,147.6,0.102,0.04,3.0,-4.17,-,-,-,-,,Avexa Ltd,,0.12,-0.5,0.135,0.06,0.13,0.115,2.75,0.235,0.092,
AVH,1203.59,12.632,6.425,0.013,0.05,2.4,-3.66,-,-,-,-,,Avita Medical Ltd,,0.12,-1.5,0.12,0.13,0.145,0.12,-4.36,0.275,0.086,
AVJ,65.592,3.133,3.744,0.124,1.06,0.4,0.09,500.0,-,-,-,,AVJennings,,0.45,-1.5,0.40,0.45,0.465,0.45,3.53,0.63,0.24,
AWB,17984.5,480.486,159.445,0.789,1.81,0.5,18.5,5.2,-,-,-,,AWB Ltd,,0.965,-6.5,0.965,0.99,1.035,0.955,0.44,1.337,0.791,
AWL,6942.95,77.045,11.749,0.004,-,-,-0.2,-,-,-,-,,AWH Corp Ltd,,0.004,-0.1,0.004,0.005,0.005,0.004,-13.25,0.011,0.003,
AXA,34730.5,554.783,299.354,12.258,1.12,5.3,34.89,17.0,18.5,1.89,3.12,p,AXA Asia Pacific,,5.93,-26,5.92,5.95,6.26,5.84,2.55,6.72,3.51,
AXI,822.446,9.86,23.831,0.013,0.04,0.8,-3.74,-,-,-,-,,Axiom Prop,,0.031,-0.1,0.031,0.034,0.032,0.03,3.63,0.08,0.025,
BOQ,4822.77,52.3,38.019,2.472,7.20,1.6,92.4,12.5,52,1.78,4.49,f,Bank of Qld,,11.58,-107,11.36,11.74,12.64,11.10,-1.70,13.49,7.384,
BBX,-,0.229,0.1,-,0.06,0.2,19.48,0.1,-,-,-,,BBX Hldgs,,0.01,,0.006,0.04,0.01,0.01,6.75,0.02,0.01,
BEC,2457.53,37.397,69.401,0.012,0.16,0.4,-141.93,-,-,-,-,,Becton Prop Grp stp,,0.061,-1,0.06,0.065,0.073,0.061,-7.33,0.21,0.061,
BFG,1799.01,15.408,12.478,0.266,0.25,4.4,11.3,9.7,8,1.41,7.27,f,Bell Financial Grp,,1.10,-3,1.10,1.11,1.145,1.065,4.10,1.40,0.50,
BET,-,0.005,0.061,0.003,1.78,0.7,-1.38,-,-,-,-,,Belmont Hldgs,,1.17,,1.15,-,1.17,1.17,6.75,1.47,1.10,
BEN,4884.86,96.802,69.708,3.264,5.16,1.8,35.53,25.9,43,0.83,4.67,f,Bendigo & Adelaide,,9.21,-67,9.21,9.38,9.95,8.98,-0.03,10.48,5.901,
BLT,1505.3,57.285,9.832,0.017,-,-,-0.65,-,-,-,-,,Benitec Ltd,,0.04,-0.2,0.035,0.042,0.042,0.035,1.99,0.09,0.022,
BLTO,54.882,1.92,-,-,-,-,-,-,-,-,-,,  opt apr14,,0.012,-0.2,0.01,0.02,0.014,0.012,-7.53,0.03,0.005,
BLTOA,-,0.096,0.139,-,-,-,-,-,-,-,-,,  opt apr11,,0.003,,0.002,-,0.003,0.003,6.75,0.012,0.002,
BEL,82.595,1.009,0.545,0.018,0.43,0.6,10.62,2.4,1,10.62,4.00,f,Bentley Capital,,0.25,-2.5,0.25,0.28,0.275,0.25,-2.34,0.329,0.223,
BER,41.349,0.984,0.362,0.004,1.23,0.3,19.64,2.1,-,-,-,,Berklee Ltd,,0.42,,0.42,0.485,0.43,0.42,6.75,0.737,0.35,
BYI,-,0.023,7.404,0.045,0.45,1.6,8.18,9.0,6,1.36,8.11,,Beyond Intl,,0.74,,0.74,0.89,0.74,0.74,6.75,0.78,0.50,
BSI,75.125,1.392,5.458,0.006,-0.01,-,-0.57,-,-,-,-,,Beyond Sportswear,,0.018,0.4,0.008,0.017,0.018,0.014,35.33,0.045,0.007,
BGL,604.235,18.666,3.966,0.015,0.05,3.4,1.59,10.7,-,-,-,,Bigair Grp Ltd,,0.17,-1,0.17,0.185,0.185,0.15,1.20,0.215,0.05,
BBG,6183.82,84.627,97.994,2.784,0.84,13.1,57.2,19.2,36,1.59,3.27,p,Billabong Intl,,11.00,-43,10.75,11.04,11.84,10.52,2.99,12.32,7.64,
BDM,71,1.168,1.901,0.012,-,-,-4.26,-,-,-,-,,Biodiem Ltd,,0.155,,0.15,0.16,0.155,0.145,6.75,0.228,0.074,
BOD,206.855,3.99,0.662,0.004,-,-,-0.95,-,-,-,-,,bioMD Ltd,,0.034,,0.034,0.039,0.035,0.031,6.75,0.08,0.022,
BODO,-,-,-,-,-,-,-,-,-,-,-,,  opt aug10,,-,,-,-,-,-,-,-,-,
BODOA,200,1.28,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.01,-0.5,0.01,0.012,0.01,0.008,-26.58,0.016,0.008,
BNO,675.709,14.421,6.451,0.095,0.06,5.0,-2.4,-,-,-,-,,Bionomics Ltd,,0.30,-1,0.30,0.32,0.325,0.285,3.53,0.43,0.20,
BPO,4854.72,218.748,20.488,0.012,-,-,-0.65,-,-,-,-,,BioProspect Ltd,,0.022,-0.1,0.02,0.023,0.025,0.018,2.41,0.06,0.015,
BTA,9267.97,97.247,92.632,0.216,0.60,2.0,36.6,3.3,-,-,-,,Biota Hldgs,,1.205,-14.5,1.205,1.23,1.505,1.125,-3.99,3.336,1.00,
BTC,173.604,1.733,1.746,0.017,0.32,0.7,0.47,46.8,-,-,-,,Biotech Capital,,0.22,,0.22,0.23,0.22,0.22,6.75,0.31,0.16,
BIT,605.902,9.487,2.669,0.01,-,-,-1.56,-,-,-,-,,Biotron Ltd,,0.08,-0.5,0.074,0.08,0.096,0.073,0.87,0.175,0.073,
BITO,2767.96,16.261,-,0.002,-,-,-,-,-,-,-,,  opt dec11,,0.02,-0.2,0.016,0.02,0.022,0.016,-2.34,0.037,0.016,
BIS,3276.97,8.411,3.785,0.048,0.03,7.3,-3.44,-,-,-,-,,Bisalloy Steel,,0.22,-1,0.21,0.22,0.235,0.205,2.41,0.27,0.13,
BSN,349.925,1.179,0.285,0.002,0.04,1.0,-2.07,-,-,-,-,,Bisan Ltd,,0.04,-0.3,0.038,0.04,0.043,0.04,-0.22,0.05,0.03,
BKI,1287.96,14.996,62.888,0.488,1.41,0.8,6.47,18.0,5.5,1.18,4.72,f,BKI Invest Ltd,,1.165,-8.5,1.165,1.185,1.27,1.14,-0.05,1.325,1.026,
BKM,-,10.662,7.592,0.005,-,-,-0.2,-,-,-,-,,BKM Management,,0.008,,0.008,0.011,0.008,0.008,6.75,0.013,0.003,
BKL,65.834,0.554,1.738,0.357,3.76,5.7,132,16.2,99,1.33,4.63,f,Blackmores Ltd,,21.40,-226,21.36,21.78,24.00,21.15,-2.80,24.00,15.05,
BIV,131.967,45.202,9.007,0.004,0.02,1.1,-1.23,-,-,-,-,,Blue Capital Ltd,,0.023,,0.023,0.025,0.023,0.023,6.75,0.031,0.013,
BSL,81142.6,1396.29,603.867,4.504,2.47,1.0,-61.37,-,5,-,2.02,,BlueScope Steel,,2.47,-18,2.46,2.47,2.66,2.41,-0.04,3.48,1.86,
BLG,1873,28.809,12.015,0.023,0.04,3.0,-5.12,-,-,-,-,,Bluglass Ltd,,0.12,-1,0.115,0.12,0.14,0.11,-0.94,0.385,0.11,
BLY,755239,4940.95,2441.04,1.476,0.14,2.3,-0.67,-,-,-,-,,Boart Longyear,,0.32,-1,0.315,0.32,0.365,0.30,3.72,0.41,0.097,
BNE,-,0.674,0.022,0.012,-0.01,-,-2.96,-,-,-,-,,Bone Medical Ltd,,0.12,,0.145,0.15,0.12,0.12,6.75,0.24,0.10,
BOL,8854.04,117.899,12.106,0.134,0.55,0.5,-24,-,1,-,3.45,,Boom Logistics,,0.29,-4.5,0.29,0.30,0.355,0.28,-6.68,0.70,0.27,
BLD,19942.2,243.057,451.089,3.384,4.23,1.3,22.7,24.9,12.5,1.82,2.21,f,Boral Ltd,,5.65,-27,5.63,5.69,5.95,5.52,2.19,6.40,3.77,
BPH,888.27,37.238,1.71,0.016,0.07,1.1,-2.68,-,-,-,-,,BPH Corp Ltd,,0.077,-0.1,0.076,0.078,0.079,0.071,5.47,0.391,0.02,
BPHO,4402.37,51.045,-,-,-,-,-,-,-,-,-,,  opt may10,,0.001,-0.2,0.001,0.003,0.003,0.001,-59.91,0.018,0.001,
BKN,6051.62,74.781,101.218,0.911,1.58,4.4,43.3,16.1,26,1.67,3.72,f,Bradken Ltd,,6.98,-35,6.95,6.99,7.58,6.91,1.98,8.14,3.16,
BRC,-,2.091,7.441,0.025,-0.01,-,1.6,16.9,-,-,-,,Brain Resource,,0.27,,0.22,0.26,0.27,0.27,6.75,0.35,0.20,
BZI,1603.74,26.063,2.666,0.013,0.03,5.8,-0.68,-,-,-,-,,Brainz Instruments,,0.175,-0.5,0.16,0.175,0.18,0.15,3.98,0.24,0.013,
BZIO,-,-,-,-,-,-,-,-,-,-,-,,  optmay11d,,-,,0.01,-,-,-,-,-,-,
BXB,43722.5,491.145,632.44,9.784,0.66,10.4,34.45,20.0,25,1.38,3.63,p,Brambles Ltd,,6.88,-38,6.85,6.90,7.64,6.85,1.52,8.37,5.54,
BNV,-,1.725,0.97,0.004,0.02,1.1,-0.19,-,-,-,-,,Brand New Vintage,,0.022,,0.022,0.03,0.022,0.022,6.75,0.035,0.013,
BVA,1921.83,15.311,10.598,0.038,-0.06,-,-1.97,-,-,-,-,,Bravura Solutions,,0.105,-1.5,0.105,0.11,0.125,0.098,-5.75,0.315,0.098,
BPK,-,0.277,0.024,0.004,-,-,-0.5,-,-,-,-,,Bremer Park Ltd,,0.011,,0.01,0.03,0.011,0.011,6.75,0.025,0.01,
BRG,233.76,5.336,5.248,0.291,0.59,3.8,12.62,17.8,7.5,1.68,3.33,,Breville Grp Ltd,,2.25,,2.21,2.25,2.28,2.19,6.75,2.45,0.70,
BKW,256.679,6.99,1.534,1.789,9.06,1.3,100.5,12.1,39.5,2.54,3.25,f,Brickworks Ltd,,12.15,-81,12.13,12.15,12.93,11.80,0.50,16.80,10.70,
BYL,228.208,5.988,10.263,0.035,0.33,1.0,3.98,7.9,1.5,2.65,4.76,f,Brierty Ltd,,0.315,-1.5,0.25,0.32,0.335,0.31,2.21,0.515,0.15,
BBL,-,0.104,0.117,0.035,0.12,3.0,0.89,40.4,0.5,1.78,1.39,f,Brisbane Broncos,,0.36,,0.345,0.36,0.36,0.36,6.75,0.40,0.31,
BCS,68.294,0.29,-,0.428,-0.54,-,15.06,7.3,-,-,-,,Brisconnection Tr stp,,1.10,-8.5,1.05,1.20,1.23,1.10,-0.42,1.40,1.03,
BRO,1783.41,30.727,11.768,0.002,-,-,-0.66,-,-,-,-,,Broad Invest,,0.004,,0.003,0.004,0.004,0.003,6.75,0.005,0.002,
BSA,175.875,5.825,3.511,0.042,-0.01,-,2.99,6.7,2,1.49,10.00,f,BSA Ltd,,0.20,-1,0.19,0.20,0.21,0.19,1.99,0.34,0.125,
BTT,393.119,5.686,4.889,0.44,0.32,8.6,14.76,18.6,10.4,1.42,3.78,f,BT Invest Mngmnt,,2.75,22,2.75,2.76,2.83,2.56,15.45,3.34,1.92,
BUG,5.752,0.635,0.382,0.012,0.66,0.4,-4.19,-,1,-,3.45,,Buderim Ginger,,0.29,,0.29,0.32,0.29,0.29,6.75,0.43,0.26,
BWP,6289.99,82.958,43.513,0.783,1.83,1.0,13.89,13.4,10.97,1.27,5.90,,Bunnings Warehouse unt,,1.86,-13.5,1.85,1.90,1.995,1.81,-0.01,2.07,1.605,
BPG,2500,6.044,81.649,0.005,-,-,-0.37,-,-,-,-,,Byte Power Grp,,0.004,-0.1,0.004,0.007,0.004,0.004,-13.25,0.017,0.004,
CEO,1427.91,59.26,11.531,0.003,0.01,1.0,-0.24,-,-,-,-,,C @ Ltd,,0.01,-0.1,0.01,0.011,0.01,0.01,-2.34,0.021,0.006,
CEOO,1999.99,30.448,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.003,-0.1,0.003,0.005,0.003,0.003,-18.25,0.009,0.002,
CAB,3000.18,28.507,29.733,0.696,-,-,48.9,11.8,34,1.44,5.88,f,Cabcharge Aust,,5.78,-22,5.75,5.90,6.05,5.60,3.09,6.89,4.71,
CDM,4.907,0.933,0.992,0.022,1.07,0.8,26.3,3.1,4,6.58,4.94,f,Cadence Capital,,0.81,-1.5,0.77,0.83,0.825,0.81,4.94,0.88,0.55,
CIX,314.392,18.835,9.854,0.058,0.21,1.2,-0.17,-,1,-,4.00,f,Calliden Grp,,0.25,,0.245,0.255,0.265,0.245,6.75,0.39,0.24,
CTX,11624.3,106.808,79.82,2.935,10.48,1.0,116.3,9.3,25,4.65,2.30,f,Caltex Aust,,10.87,-79,10.70,10.97,12.10,10.40,-0.02,14.00,8.01,
CZD,1308.82,29.43,13.227,0.01,0.04,0.8,-0.59,-,-,-,-,,Calzada Ltd,,0.03,,0.03,0.031,0.031,0.029,6.75,0.051,0.026,
CPB,287.926,4.498,9.236,1.798,2.96,9.6,162.2,17.6,95,1.71,3.33,p,Campbell Brothers,,28.55,-123,28.55,29.00,30.24,27.67,2.62,32.00,14.92,
CDL,170,1.06,0.075,0.008,0.21,0.4,1.22,7.0,0.37,3.30,4.35,,Canada Land Ltd cdi,,0.085,-0.5,0.085,0.09,0.09,0.085,1.20,0.09,0.038,
CAG,18616.4,810.356,52.508,0.006,-,-,-0.22,-,-,-,-,,Cape Range Ltd,,0.007,,0.006,0.007,0.007,0.005,6.75,0.016,0.004,
CAJ,120.363,9.156,0.601,0.016,-,-,-0.05,-,-,-,-,,Capitol Health,,0.054,-0.1,0.042,0.054,0.055,0.054,4.94,0.071,0.033,
CAJO,876.209,3.89,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.009,,0.009,0.024,0.009,0.009,6.75,0.013,0.006,
CAA,3626.23,65.395,4.329,0.068,0.38,0.5,-27.5,-,-,-,-,,Capral Ltd,,0.175,-4,0.17,0.18,0.21,0.175,-11.85,1.305,0.175,
CCF,211.5,1.848,1.643,0.002,0.09,1.2,-6.18,-,-,-,-,,Carbon Conscious,,0.105,-2.5,0.105,0.15,0.13,0.09,-12.48,0.56,0.09,
CNN,11572.4,212.424,18.563,0.013,0.01,1.8,-1.57,-,-,-,-,,Cardia Bioplastics,,0.018,-0.3,0.017,0.019,0.022,0.016,-7.53,0.04,0.016,
CNNO,1998,45.596,18.238,0.001,-,-,-,-,-,-,-,,  opt jun11,,0.002,-0.1,0.002,0.003,0.003,0.002,-26.58,0.013,0.002,
CDD,411.074,6.621,6.313,0.334,0.65,5.9,38.62,9.9,28,1.38,7.31,f,Cardno Ltd,,3.83,-56,3.83,3.88,4.30,3.83,-6.00,5.20,3.09,
CGR,27.976,0.366,-,0.01,-,-,-,-,-,-,-,,Careers Multilist,,0.19,0.5,-,0.19,0.19,0.16,9.46,0.24,0.15,
CDP,19.363,0.997,3.953,0.298,5.56,0.8,27.08,15.7,27.21,1.00,6.39,,Carindale Prop unt,,4.26,-4,4.26,4.36,4.39,4.26,5.82,4.40,3.30,
CIN,15.666,0.16,0.239,0.446,20.50,0.8,63,26.7,67,0.94,3.99,f,Carlton Invest,,16.81,-44,16.82,17.00,17.00,16.53,4.20,18.95,13.90,
CINPA,-,-,-,-,-,-,-,-,14,-,6.60,,  7% cum pf,,2.12,,2.15,-,2.12,2.12,6.75,2.12,2.11,
CWE,4894,53.203,61.034,0.057,0.01,10.0,-1.03,-,-,-,-,,Carnegie Wave Energy,,0.10,-0.5,0.096,0.10,0.115,0.095,1.99,0.29,0.095,
CRZ,1878.05,36.402,-,1.12,0.01,482.0,8.2,58.8,6.6,1.24,1.37,f,Carsales Com Ltd,,4.82,-56,4.81,4.89,5.60,4.78,-3.65,5.86,3.56,
CCV,3883.92,46.865,28.865,0.216,0.23,2.6,6.97,8.5,3,2.32,5.04,f,Cash Convert ord/div   ,,0.595,1,0.595,0.60,0.63,0.57,8.46,0.71,0.40,
CXD,146.2,3.929,0.636,0.019,0.13,1.3,-24.4,-,-,-,-,,CathRx Ltd,,0.175,,0.16,0.175,0.175,0.16,6.75,0.656,0.15,
CBD,2006.78,38.399,5.294,0.049,0.03,4.5,-2.22,-,-,-,-,,CBD Energy Ltd,,0.135,,0.125,0.14,0.15,0.125,6.75,0.195,0.05,
CBZ,206.853,5.698,-,0.024,-,-,-,-,-,-,-,,Cbio Ltd,,0.39,-4,0.39,0.445,0.445,0.39,-2.55,0.50,0.315,
CBZO,-,-,-,-,-,-,-,-,-,-,-,,  opt dec12,,-,,0.01,-,-,-,-,-,-,
CCK,-,10.117,0.034,0.005,0.02,5.0,-0.23,-,-,-,-,,CCK Financial,,0.10,,0.045,0.10,0.10,0.10,6.75,0.21,0.08,
CEG,922.471,7.867,4.756,0.011,0.24,0.6,-34.63,-,-,-,-,,CEC Grp Ltd,,0.135,2.5,0.13,0.145,0.135,0.105,29.48,0.235,0.105,
CWP,205.11,3.344,3.402,0.148,1.72,1.4,43,5.7,12,3.58,4.86,f,Cedar Woods Prop,,2.47,-18,2.46,2.55,2.70,2.47,-0.04,2.85,1.20,
CAQ,175.299,8.009,2.544,0.032,-,-,-1.09,-,-,-,-,,Cell Aquaculture,,0.155,-1.5,0.11,0.16,0.17,0.155,-2.07,0.20,0.072,
CST,154.278,2.703,3.115,0.278,0.25,11.6,8.9,32.5,3.5,2.54,1.21,f,Cellestis Ltd,,2.89,-3,2.85,2.90,3.05,2.72,5.73,4.00,2.72,
CDY,10573.5,415.465,1.397,0.007,0.01,2.2,-0.89,-,-,-,-,,Cellmid Ltd,,0.022,-0.6,0.022,0.023,0.028,0.022,-14.67,0.05,0.009,
CLT,56.141,1.527,4.381,0.022,0.40,0.7,-6.16,-,-,-,-,,Cellnet Grp,,0.30,,0.30,0.31,0.30,0.30,6.75,0.33,0.19,
CIL,197.017,6.692,0.904,0.137,0.11,14.3,10.7,14.7,10.5,1.02,6.69,,Centrebet Internat,,1.57,-6.5,1.545,1.57,1.74,1.52,2.78,1.89,0.86,
CAF,1016.27,6.792,0.874,0.021,-,-,-31.06,-,-,-,-,,Centrepoint Alliance,,0.13,,0.13,0.155,0.16,0.13,6.75,0.20,0.12,
CNP,18860,261.55,527.339,0.219,-2.87,-,-113.25,-,31.8,-,141.33,,Centro Prop stp,,0.225,-1.5,0.22,0.225,0.245,0.215,0.50,0.52,0.078,
CER,38216.3,351.73,1560.75,0.549,0.35,0.7,-18.43,-,0.37,-,1.54,,Centro Retail stp,,0.24,0.5,0.235,0.24,0.255,0.22,8.88,0.265,0.073,
CYA,722.267,19.355,7.714,0.137,0.99,0.8,-7.74,-,3.5,-,4.55,f,Century Aust,,0.77,-6,0.77,0.80,0.825,0.75,-0.47,0.91,0.735,
CFU,41464,441.872,309.729,0.18,0.04,4.4,-0.09,-,-,-,-,,Ceramic Fuel Cells,,0.175,-3.5,0.175,0.18,0.215,0.17,-9.91,0.345,0.082,
CVS,300,6.428,9.766,0.006,-,-,-0.11,-,-,-,-,,Cervantes Corp,,0.02,0.5,0.02,0.025,0.023,0.015,40.09,0.054,0.015,
CFX,33225.7,690.515,669.666,4.67,1.99,0.9,-1.9,-,12.5,-,6.72,,CFS Retail Prop unt,,1.86,-6,1.86,1.875,1.925,1.85,3.63,2.12,1.415,
CDI,6365.24,126.262,24.044,0.48,0.65,0.8,0.46,114.1,5.05,0.09,9.62,,Challenger Div Pro stp,,0.525,-3,0.52,0.53,0.56,0.52,1.35,0.58,0.286,
CGF,16797.7,231.707,139.959,2.039,3.36,1.2,35.2,11.1,13.5,2.61,3.44,,Challenger FSG Ltd,,3.92,-24,3.91,3.96,4.25,3.71,0.98,4.50,1.875,
CIF,595.86,34.941,33.219,0.459,-1.66,-,-59.2,-,15,-,10.45,,Challenger Infra stp,,1.435,-5.5,1.425,1.46,1.48,1.41,3.06,2.06,1.32,
CWT,549.674,13.451,18.361,0.052,0.47,0.6,-14.59,-,5.65,-,20.93,,Challenger Winetr unt,,0.27,-1,0.27,0.275,0.28,0.27,3.18,0.36,0.25,
CHR,-,0.062,0.032,0.016,4.32,0.7,24.96,11.3,14,1.78,4.96,f,Chalmers Ltd,,2.82,7,2.82,-,2.75,2.75,9.30,3.10,2.69,
CMG,262.212,7.54,9.944,0.1,0.04,6.0,0.26,92.3,0.35,0.74,1.46,f,Chandler Macleod,,0.24,,0.23,0.24,0.26,0.23,6.75,0.31,0.079,
CHP,29.367,4.213,0.92,0.002,0.02,0.9,-0.34,-,-,-,-,,Chapmans Ltd,,0.017,-0.3,0.017,0.019,0.02,0.017,-8.25,0.022,0.011,
CHC,20086.9,411.304,141.852,0.861,0.60,1.2,-23.57,-,2.6,-,3.66,,Charter Hall Grp forus,,0.71,-5.5,0.71,0.72,0.79,0.67,-0.44,0.79,0.336,
CQO,121970,2182.83,2214.28,1.364,0.44,0.6,10.03,2.8,2.5,4.01,8.93,,Charter Hall Office unt,,0.28,-2,0.28,0.285,0.31,0.28,0.09,0.355,0.14,
CQR,31073.8,604.039,808.279,0.805,0.72,0.7,-45.58,-,6,-,11.21,,Charter Hall Retail unt,,0.535,-2.5,0.53,0.54,0.57,0.505,2.29,0.735,0.30,
CHF,192,2.029,4.916,0.005,0.13,0.4,-3.16,-,-,-,-,,Charter Pacific,,0.055,-0.1,0.055,0.06,0.056,0.055,4.97,0.076,0.04,
CHFO,-,2.072,2.057,-,-,-,-,-,-,-,-,,  opt feb11,,0.001,,0.001,0.003,0.001,0.001,6.75,0.013,0.001,
CXS,2254.02,169.398,13.501,0.095,0.07,4.8,-3.67,-,-,-,-,,Chemgenex Pharmac,,0.335,-5,0.33,0.335,0.395,0.325,-6.23,1.09,0.265,
CXSOA,-,0.211,0.753,0.002,-,-,-,-,-,-,-,,  opt feb12,,0.165,,0.175,0.26,0.165,0.165,6.75,0.65,0.035,
CCY,170.506,5.676,34.083,0.009,0.05,1.1,-17.6,-,-,-,-,,China Century Capitl,,0.057,-0.3,0.053,0.057,0.057,0.053,1.75,0.115,0.04,
CNH,700.308,11.418,1.134,0.053,0.07,1.6,-1.61,-,-,-,-,,China Steel,,0.11,-1.5,0.11,0.13,0.13,0.11,-5.25,0.20,0.06,
CWH,203.317,0.729,-,0.014,0.02,9.8,-1.42,-,-,-,-,,China West Hldgs,,0.195,-1.5,0.175,0.25,0.22,0.17,-0.39,0.31,0.065,
CHO,83.073,1.222,0.666,0.466,5.17,0.9,16.4,29.3,21,0.78,4.37,f,Choiseul Investments   ,,4.81,-18,4.71,4.81,4.98,4.67,3.15,5.28,4.14,
CDH,-,0.3,0.401,-,0.04,0.1,-0.08,-,-,-,-,,Chongherr Invest,,0.003,,0.003,0.03,0.003,0.003,6.75,0.003,0.002,
CII,-,2.766,2.438,0.057,0.47,1.7,8.18,9.6,2,4.09,2.55,,CI Res Ltd,,0.785,,0.785,0.80,0.785,0.785,6.75,1.05,0.70,
CNB,27.92,0.606,0.074,0.075,0.60,1.0,-12,-,4,-,6.56,f,CIC Aust Ltd,,0.61,-1.5,0.57,0.65,0.625,0.61,4.35,0.76,0.48,
CIR,111.475,3.998,1.054,0.032,0.78,0.9,-19.86,-,-,-,-,,Circadian Tech,,0.71,-2.5,0.705,0.73,0.76,0.70,3.35,0.83,0.53,
CLS,5,0.216,0.247,0.005,4.32,0.2,-66.35,-,-,-,-,,CL Asset Hldgs,,1.00,-1.5,0.71,0.99,1.015,1.00,5.28,1.20,0.062,
CND,319.974,7.751,7.278,0.058,0.39,1.7,3,22.3,-,-,-,,Clarius Grp Ltd,,0.67,-0.5,0.67,0.70,0.71,0.66,6.01,1.18,0.42,
CSS,8433.59,431.658,9.088,0.046,0.24,0.5,-9.67,-,-,-,-,,Clean Seas Tuna,,0.11,-1,0.105,0.11,0.12,0.10,-1.58,0.772,0.075,
CLQ,282.97,3.882,1.842,0.017,0.05,5.7,1.79,15.9,-,-,-,,Clean Teq Hldgs,,0.285,-4.5,0.23,0.30,0.33,0.285,-6.88,0.375,0.25,
CVA,430.12,7.387,6.605,0.011,0.02,5.3,0.57,18.4,-,-,-,,Clever Com Aus,,0.105,1,0.10,0.105,0.105,0.094,17.28,0.13,0.02,
CAM,193.448,2.338,1.432,0.039,1.36,0.7,50.38,2.0,4,12.60,3.94,f,Clime Capital,,1.015,-2.5,1.01,1.02,1.04,1.00,4.35,1.145,0.71,
CIW,220.397,0.932,6.842,0.022,0.44,1.0,5,8.6,1,5.00,2.33,f,Clime Invest,,0.43,-2,0.42,0.45,0.45,0.43,2.31,0.50,0.263,
CUV,1955.21,27.039,28.372,0.071,0.11,2.1,-3.6,-,-,-,-,,Clinuvel Pharmaceut,,0.235,0.5,0.21,0.235,0.24,0.20,8.93,0.40,0.20,
CPR,11757.1,19.141,14.093,0.013,0.27,0.4,-7.6,-,-,-,-,,Clive Peeters,,0.105,-11.5,0.105,0.115,0.22,0.105,-45.52,0.74,0.105,
CLO,1995.81,58.612,35.441,0.622,0.31,2.6,7.98,10.2,2,3.99,2.47,,Clough Ltd,,0.81,-10,0.81,0.83,0.90,0.77,-4.24,1.035,0.60,
CLV,894.626,12.42,7.08,0.04,0.16,1.5,2.06,11.9,1,2.06,4.08,,Clover Corp,,0.245,-3,0.24,0.265,0.275,0.21,-4.16,0.325,0.19,
CMI,37.628,0.635,0.498,0.023,1.45,0.5,-0.31,-,-,-,-,,CMI Ltd,,0.695,,0.695,0.70,0.70,0.695,6.75,0.72,0.28,
COZ,131.133,5.536,6.01,0.04,0.07,2.1,-0.26,-,-,-,-,,CO2 Grp Ltd,,0.145,,0.14,0.145,0.15,0.14,6.75,0.43,0.14,
COZO,20,3.136,1,0.006,-,-,-,-,-,-,-,,  opt nov11,,0.038,,0.02,0.04,0.038,0.038,6.75,0.29,0.038,
CCL,8605,198.864,192.082,8.305,1.38,8.0,60.5,18.2,43.5,1.39,3.95,f,Coca-Cola Amatil,,11.01,-21,11.00,11.02,11.38,10.74,4.88,11.81,8.26,
COH,1291.16,22.732,26.388,4.166,3.25,22.7,242.2,30.4,190,1.27,2.58,f,Cochlear Ltd,,73.68,-42,73.65,74.50,75.45,72.90,6.19,77.12,48.00,
CDA,639.429,5.507,1.192,0.24,0.12,12.2,11.5,12.7,7,1.64,4.79,f,Codan Ltd,,1.46,-1.5,1.44,1.46,1.49,1.44,5.74,1.585,0.60,
COF,2574.65,21.761,8.767,0.148,-0.17,-,12,9.5,12,1.00,10.48,f,Coffey Intl,,1.145,-15.5,1.145,1.15,1.34,1.12,-5.17,2.37,1.12,
CGS,46.5,1.502,1.945,0.017,0.08,3.3,0.96,27.1,-,-,-,,Cogstate Ltd,,0.26,,0.22,0.25,0.26,0.26,6.75,0.38,0.225,
CLH,76.636,2.036,4.24,0.07,0.90,0.8,9.93,7.3,5.4,1.84,7.50,f,Collection House,,0.72,-2,0.72,0.76,0.74,0.71,4.05,0.935,0.42,
CKL,251.028,2.375,1.142,0.037,0.16,2.8,7.46,6.1,3.25,2.30,7.14,f,Colorpak Ltd,,0.455,-6.5,0.455,0.49,0.48,0.45,-5.75,0.53,0.385,
CBA,30906.3,379.792,420.798,82.083,-,-,330.4,16.0,235,1.41,4.43,f,C'wlth Bank  of Aust ,,53.00,-551,52.99,53.03,59.44,52.76,-2.66,60.00,33.95,
