ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,,
XAO 4643.0 at 16:36 14/5/2010  Report at 19:07 Friday 14/5/2010. Processed 13:04 Sunday 16/5/2010.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
AVJ,214.298,3.347,3.777,0.121,1.06,0.4,0.09,488.9,-,-,-,,AVJennings,,0.44,-1,0.43,0.46,0.45,0.44,-5.23,0.63,0.24,
AWB,15498.1,495.984,174.722,0.834,1.81,0.6,18.5,5.5,-,-,-,,AWB Ltd,,1.02,5.5,1.005,1.02,1.02,0.975,2.69,1.337,0.791,
AWL,437.034,77.482,12.34,0.006,-,-,-0.2,-,-,-,-,,AWH Corp Ltd,,0.005,0.1,0.004,0.005,0.005,0.004,21.99,0.011,0.003,
AXA,20097.2,574.88,315.677,12.568,1.12,5.4,34.89,17.4,18.5,1.89,3.04,p,AXA Asia Pacific,,6.08,15,6.07,6.10,6.11,5.88,-0.48,6.72,3.51,
AXI,346.438,10.206,24.106,0.014,0.04,0.8,-3.74,-,-,-,-,,Axiom Prop,,0.032,0.1,0.032,0.035,0.038,0.032,0.22,0.08,0.025,
BOQ,3912.99,56.213,41.272,2.587,7.20,1.7,92.4,13.1,52,1.78,4.29,f,Bank of Qld,,12.12,54,12.04,12.19,12.26,11.59,1.65,13.49,7.384,
BBX,-,0.229,0.1,-,0.06,0.2,19.48,0.1,-,-,-,,BBX Hldgs,,0.01,,0.006,0.04,0.01,0.01,-3.01,0.02,0.01,
BEC,744.904,38.142,76.175,0.013,0.16,0.4,-141.93,-,-,-,-,,Becton Prop Grp stp,,0.063,0.2,0.063,0.068,0.068,0.06,0.27,0.205,0.06,
BFG,513.453,15.921,12.962,0.262,0.25,4.3,11.3,9.6,8,1.41,7.41,f,Bell Financial Grp,,1.08,-2,1.08,1.10,1.11,1.06,-4.83,1.40,0.50,
BET,-,0.005,0.061,0.003,1.78,0.7,-1.38,-,-,-,-,,Belmont Hldgs,,1.17,,1.15,-,1.17,1.17,-3.01,1.47,1.10,
BEN,6812.79,103.615,74.6,3.332,5.16,1.8,35.53,26.5,43,0.83,4.57,f,Bendigo & Adelaide,,9.40,19,9.37,9.42,9.54,9.06,-0.95,10.48,5.901,
BLT,706,57.991,10.798,0.015,-,-,-0.65,-,-,-,-,,Benitec Ltd,,0.037,-0.3,0.036,0.039,0.04,0.036,-10.51,0.09,0.022,
BLTO,31.247,1.952,0.072,-,-,-,-,-,-,-,-,,  opt apr14,,0.011,-0.1,0.01,-,0.013,0.011,-11.34,0.03,0.008,
BLTOA,-,0.096,0.139,-,-,-,-,-,-,-,-,,  opt apr11,,0.003,,0.002,-,0.003,0.003,-3.01,0.012,0.002,
BEL,89.449,1.099,1.398,0.018,0.43,0.6,10.62,2.4,1,10.62,4.00,f,Bentley Capital,,0.25,,0.25,0.265,0.255,0.25,-3.01,0.329,0.223,
BER,-,0.984,0.387,0.004,1.23,0.3,19.64,2.1,-,-,-,,Berklee Ltd,,0.42,,0.42,0.49,0.42,0.42,-3.01,0.737,0.35,
BYI,3,0.026,7.444,0.045,0.45,1.6,8.18,8.9,6,1.36,8.22,,Beyond Intl,,0.73,-1,0.73,0.74,0.74,0.73,-4.36,0.78,0.50,
BSI,483.429,1.876,5.558,0.006,-0.01,-,-0.57,-,-,-,-,,Beyond Sportswear,,0.016,-0.2,0.016,0.022,0.017,0.014,-14.12,0.045,0.007,
BGL,682.75,19.349,4.228,0.017,0.05,3.9,1.59,12.3,-,-,-,,Bigair Grp Ltd,,0.195,2.5,0.175,0.195,0.195,0.175,11.70,0.215,0.05,
BBG,5533.62,90.16,104.932,2.85,0.84,13.4,57.2,19.7,36,1.59,3.20,p,Billabong Intl,,11.26,26,11.15,11.36,11.72,10.67,-0.65,12.32,7.64,
BDM,3.257,1.171,1.991,0.012,-,-,-4.26,-,-,-,-,,Biodiem Ltd,,0.16,0.5,0.12,0.16,0.16,0.16,0.22,0.228,0.074,
BOD,-,3.99,0.709,0.004,-,-,-0.95,-,-,-,-,,bioMD Ltd,,0.034,,0.027,0.037,0.034,0.034,-3.01,0.08,0.022,
BODO,-,-,-,-,-,-,-,-,-,-,-,,  opt aug10,,-,,-,-,-,-,-,-,-,
BODOA,133.333,1.413,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.01,,0.006,0.015,0.01,0.01,-3.01,0.016,0.008,
BNO,196.538,14.618,6.924,0.096,0.06,5.0,-2.4,-,-,-,-,,Bionomics Ltd,,0.30,,0.30,0.31,0.31,0.29,-3.01,0.43,0.20,
BPO,1971.83,220.72,20.934,0.011,-,-,-0.65,-,-,-,-,,BioProspect Ltd,,0.02,-0.2,0.019,0.02,0.023,0.019,-12.10,0.06,0.015,
BTA,6982.5,104.229,97.23,0.225,0.60,2.1,36.6,3.4,-,-,-,,Biota Hldgs,,1.255,5,1.255,1.26,1.355,1.185,1.14,3.336,1.048,
BTC,269.828,2.003,2.155,0.018,0.32,0.7,0.47,48.9,-,-,-,,Biotech Capital,,0.23,1,0.23,0.235,0.23,0.22,1.54,0.31,0.16,
BIT,780.892,10.267,2.804,0.008,-,-,-1.56,-,-,-,-,,Biotron Ltd,,0.07,-1,0.071,0.08,0.081,0.07,-15.51,0.175,0.07,
BITO,321.05,16.582,-,0.002,-,-,-,-,-,-,-,,  opt dec11,,0.02,,0.017,0.02,0.021,0.02,-3.01,0.037,0.016,
BIS,221.901,8.633,3.892,0.045,0.03,7.0,-3.44,-,-,-,-,,Bisalloy Steel,,0.21,-1,0.21,0.225,0.22,0.20,-7.55,0.27,0.13,
BSN,396.026,1.575,0.43,0.002,0.04,0.9,-2.07,-,-,-,-,,Bisan Ltd,,0.035,-0.5,0.035,0.043,0.04,0.035,-15.51,0.05,0.03,
BKI,856.653,15.852,63.315,0.492,1.41,0.8,6.47,18.2,5.5,1.18,4.68,f,BKI Invest Ltd,,1.175,1,1.175,1.19,1.225,1.16,-2.15,1.325,1.026,
BKM,404.5,11.067,7.592,0.004,-,-,-0.2,-,-,-,-,,BKM Management,,0.007,-0.1,0.007,0.009,0.008,0.007,-15.51,0.013,0.003,
BKL,31.29,0.586,1.766,0.377,3.76,6.0,132,17.1,99,1.33,4.38,f,Blackmores Ltd,,22.62,122,22.61,22.75,23.51,20.60,2.69,24.00,15.23,
BIV,52.7,45.254,9.826,0.003,0.02,1.1,-1.23,-,-,-,-,,Blue Capital Ltd,,0.021,-0.2,0.021,0.025,0.023,0.021,-11.70,0.031,0.013,
BSL,69742.9,1466.03,720.364,4.613,2.47,1.0,-61.37,-,5,-,1.98,,BlueScope Steel,,2.53,6,2.52,2.54,2.65,2.49,-0.58,3.48,1.86,
BLG,620.556,29.43,18.284,0.021,0.04,2.8,-5.12,-,-,-,-,,Bluglass Ltd,,0.11,-1,0.105,0.115,0.125,0.105,-11.34,0.34,0.105,
BLYDA,3149.41,3.149,-,1.596,0.14,24.7,-0.67,-,-,-,-,,Boart Longyear def,,3.46,,3.36,3.46,3.48,3.35,-,3.48,3.35,
BNE,33.603,0.708,0.062,0.015,-0.01,-,-2.96,-,-,-,-,,Bone Medical Ltd,,0.15,3,0.12,0.20,0.15,0.12,21.99,0.24,0.10,
BOL,4400.82,122.3,14.257,0.143,0.55,0.6,-24,-,1,-,3.23,,Boom Logistics,,0.31,2,0.31,0.315,0.325,0.29,3.89,0.70,0.27,
BLD,15335.3,258.393,470.748,3.492,4.23,1.4,22.7,25.7,12.5,1.82,2.14,f,Boral Ltd,,5.83,18,5.81,5.84,5.91,5.63,0.18,6.40,3.77,
BPH,799.44,38.038,1.801,0.016,0.07,1.1,-2.68,-,-,-,-,,BPH Corp Ltd,,0.076,-0.1,0.074,0.076,0.085,0.074,-4.31,0.391,0.02,
BPHO,500,51.545,-,-,-,-,-,-,-,-,-,,  opt may10,,0.001,,-,0.001,0.001,0.001,-3.01,0.018,0.001,
BKN,4488.45,79.27,106.193,1.008,1.58,4.9,43.3,17.8,26,1.67,3.37,f,Bradken Ltd,,7.72,74,7.68,7.75,7.83,6.85,7.59,8.14,3.16,
BRC,69.669,2.161,7.816,0.022,-0.01,-,1.6,15.0,-,-,-,,Brain Resource,,0.24,-3,0.24,0.26,0.27,0.225,-14.12,0.35,0.20,
BZI,1299.8,27.363,2.693,0.012,0.03,5.5,-0.68,-,-,-,-,,Brainz Instruments,,0.165,-1,0.15,0.165,0.165,0.14,-8.72,0.24,0.014,
BZIO,602.5,0.603,-,0.001,-,-,-,-,-,-,-,,  opt may11,,0.04,,0.031,0.04,0.06,0.025,-,0.06,0.025,
BXB,41344,532.489,653.806,10.012,0.66,10.7,34.45,20.4,25,1.38,3.55,p,Brambles Ltd,,7.04,16,7.02,7.09,7.25,6.80,-0.68,8.37,5.54,
BNV,0.4,1.725,1.056,0.004,0.02,1.1,-0.19,-,-,-,-,,Brand New Vintage,,0.022,,0.022,0.03,0.022,0.022,-3.01,0.035,0.013,
BVA,11944.6,27.256,10.848,0.047,-0.06,-,-1.97,-,-,-,-,,Bravura Solutions,*,0.13,3.9,0.125,0.13,0.147,0.091,39.79,0.273,0.085,
BVAR,-,-,-,-,-,-,-,-,-,-,-,,  rts31mayd,,-,,0.001,-,-,-,-,-,-,
BPK,-,0.277,0.024,0.004,-,-,-0.5,-,-,-,-,,Bremer Park Ltd,,0.011,,0.01,0.03,0.011,0.011,-3.01,0.025,0.01,
BRG,618.403,5.954,5.327,0.272,0.59,3.6,12.62,16.6,7.5,1.68,3.57,,Breville Grp Ltd,,2.10,-15,2.10,2.25,2.25,2.10,-9.68,2.45,0.70,
BKW,280.603,7.271,1.805,1.874,9.06,1.4,100.5,12.7,39.5,2.54,3.10,f,Brickworks Ltd,,12.73,58,12.73,12.79,12.80,12.10,1.77,16.80,10.70,
BYL,288.36,6.276,10.498,0.032,0.33,0.9,3.98,7.4,1.5,2.65,5.08,f,Brierty Ltd,,0.295,-2,0.295,0.305,0.33,0.29,-9.36,0.515,0.15,
BBL,8.25,0.112,0.119,0.035,0.12,3.0,0.89,40.4,0.5,1.78,1.39,f,Brisbane Broncos,,0.36,,0.33,0.35,0.36,0.33,-3.01,0.40,0.31,
BCS,-,0.29,-,0.428,-0.54,-,15.06,7.3,-,-,-,,Brisconnection Tr stp,,1.10,,1.05,1.255,1.10,1.10,-3.01,1.40,1.03,
BRO,767.306,31.494,11.993,0.002,-,-,-0.66,-,-,-,-,,Broad Invest,,0.003,-0.1,0.003,0.004,0.004,0.003,-28.01,0.005,0.002,
BSA,863.644,6.688,3.862,0.041,-0.01,-,2.99,6.5,2,1.49,10.26,f,BSA Ltd,,0.195,-0.5,0.19,0.195,0.20,0.185,-5.51,0.34,0.125,
BTT,245.315,5.931,5.064,0.443,0.32,8.7,14.76,18.8,10.4,1.42,3.75,f,BT Invest Mngmnt,,2.77,2,2.76,2.82,2.80,2.62,-2.28,3.34,1.92,
BUG,14.467,0.65,0.392,0.011,0.66,0.4,-4.19,-,1,-,3.64,,Buderim Ginger,,0.275,-1.5,0.265,0.31,0.29,0.275,-8.18,0.42,0.26,
BWP,4614.78,87.573,51.384,0.795,1.83,1.0,13.89,13.6,10.97,1.27,5.80,,Bunnings Warehouse unt,,1.89,3,1.885,1.905,1.96,1.85,-1.40,2.07,1.605,
BPG,-,6.044,82.564,0.005,-,-,-0.37,-,-,-,-,,Byte Power Grp,,0.004,,0.004,0.006,0.004,0.004,-3.01,0.017,0.004,
CEO,34.589,59.295,16.521,0.003,0.01,1.0,-0.24,-,-,-,-,,C @ Ltd,,0.01,,0.01,0.011,0.01,0.01,-3.01,0.021,0.006,
CEOO,-,30.448,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.003,,0.003,0.005,0.003,0.003,-3.01,0.009,0.002,
CAB,2084.29,30.592,32.624,0.73,-,-,48.9,12.4,34,1.44,5.61,f,Cabcharge Aust,,6.06,28,5.98,6.08,6.09,5.65,1.84,6.85,4.71,
CDM,49.917,0.983,1.042,0.023,1.07,0.8,26.3,3.2,4,6.58,4.82,f,Cadence Capital,,0.83,2,0.80,0.83,0.83,0.74,-0.54,0.88,0.55,
CIX,509.905,19.345,9.93,0.055,0.21,1.1,-0.17,-,1,-,4.17,f,Calliden Grp,,0.24,-1,0.235,0.24,0.25,0.23,-7.01,0.39,0.23,
CTX,6258.68,113.067,83.582,3.148,10.48,1.1,116.3,10.0,25,4.65,2.14,f,Caltex Aust,,11.66,79,11.54,11.67,11.83,10.91,4.26,14.00,8.01,
CZD,218.315,29.649,16.277,0.01,0.04,0.7,-0.59,-,-,-,-,,Calzada Ltd,,0.029,-0.1,0.028,0.029,0.03,0.029,-6.34,0.051,0.026,
CPB,161.998,4.66,9.411,1.894,2.96,10.2,162.2,18.5,95,1.71,3.16,p,Campbell Brothers,,30.08,153,29.10,30.08,30.28,28.15,2.35,32.00,14.92,
CDL,-,1.06,0.075,0.008,0.21,0.4,1.22,7.0,0.37,3.30,4.35,,Canada Land Ltd cdi,,0.085,,0.085,0.09,0.085,0.085,-3.01,0.09,0.038,
CAG,5411.4,815.767,98.78,0.006,-,-,-0.22,-,-,-,-,,Cape Range Ltd,,0.007,,0.006,0.007,0.007,0.005,-3.01,0.016,0.004,
CAJ,143.02,9.299,0.601,0.015,-,-,-0.05,-,-,-,-,,Capitol Health,,0.05,-0.4,0.043,0.05,0.053,0.05,-10.42,0.071,0.033,
CAJO,65.242,3.955,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.01,0.1,0.009,0.024,0.01,0.009,8.10,0.013,0.006,
CAA,1334.52,66.729,4.552,0.07,0.38,0.5,-27.5,-,-,-,-,,Capral Ltd,,0.18,0.5,0.16,0.18,0.18,0.16,-0.15,1.305,0.16,
CCF,132.1,1.98,1.936,0.003,0.09,1.3,-6.18,-,-,-,-,,Carbon Conscious,,0.12,1.5,0.12,0.14,0.125,0.105,11.28,0.56,0.09,
CNN,1619.22,214.043,27.887,0.014,0.01,1.9,-1.57,-,-,-,-,,Cardia Bioplastics,,0.019,0.1,0.018,0.02,0.02,0.017,2.55,0.04,0.016,
CNNO,200,45.796,20.368,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.003,0.1,0.002,0.003,0.003,0.002,46.99,0.013,0.002,
CDD,528.656,7.15,6.827,0.346,0.65,6.1,38.62,10.3,28,1.38,7.05,f,Cardno Ltd,,3.97,14,3.97,4.05,4.04,3.71,0.65,5.20,3.09,
CGR,10,0.376,-,0.01,-,-,-,-,-,-,-,,Careers Multilist,,0.19,,0.10,0.18,0.19,0.19,-3.01,0.24,0.15,
CDP,1029.8,2.027,4.014,0.3,5.56,0.8,27.08,15.8,27.21,1.00,6.36,,Carindale Prop unt,,4.28,2,4.27,4.31,4.31,4.26,-2.54,4.40,3.30,
CIN,13.855,0.173,0.244,0.435,20.50,0.8,63,26.0,67,0.94,4.09,f,Carlton Invest,,16.40,-41,16.31,16.52,16.86,16.40,-5.45,18.95,13.90,
CINPA,-,-,-,-,-,-,-,-,14,-,6.60,,  7% cum pf,,2.12,,2.15,-,2.12,2.12,-3.01,2.12,2.11,
CWE,5539.67,58.743,66.673,0.055,0.01,9.8,-1.03,-,-,-,-,,Carnegie Wave Energy,,0.098,-0.2,0.096,0.099,0.10,0.09,-5.01,0.28,0.09,
CRZ,1275.04,37.677,-,1.134,0.01,488.0,8.2,59.5,6.6,1.24,1.35,f,Carsales Com Ltd,,4.88,6,4.85,4.89,5.02,4.82,-1.76,5.86,3.56,
CCV,1155.7,48.021,31.071,0.224,0.23,2.7,6.97,8.8,3,2.32,4.88,f,Cash Convert ord/div   ,,0.615,2,0.61,0.615,0.62,0.58,0.35,0.71,0.40,
CXD,45.872,3.975,0.636,0.018,0.13,1.2,-24.4,-,-,-,-,,CathRx Ltd,,0.16,-1.5,0.155,0.16,0.165,0.16,-11.58,0.656,0.15,
CBD,777.112,39.176,5.733,0.049,0.03,4.5,-2.22,-,-,-,-,,CBD Energy Ltd,,0.135,,0.135,0.14,0.145,0.125,-3.01,0.195,0.065,
CBZ,63.097,5.761,-,0.024,-,-,-,-,-,-,-,,Cbio Ltd,,0.39,,0.39,0.445,0.445,0.39,-3.01,0.50,0.315,
CBZO,-,-,-,-,-,-,-,-,-,-,-,,  opt dec12,,-,,0.01,-,-,-,-,-,-,
CCK,-,10.117,0.034,0.005,0.02,5.0,-0.23,-,-,-,-,,CCK Financial,,0.10,,0.045,0.10,0.10,0.10,-3.01,0.21,0.08,
CEG,262.868,8.13,4.894,0.009,0.24,0.5,-34.63,-,-,-,-,,CEC Grp Ltd,,0.11,-2.5,0.10,0.11,0.13,0.10,-21.53,0.235,0.10,
CWP,1127.09,4.471,3.421,0.149,1.72,1.4,43,5.7,12,3.58,4.88,f,Cedar Woods Prop,,2.46,-1,2.43,2.48,2.50,2.40,-3.41,2.85,1.31,
CAQ,102.65,8.112,2.685,0.032,-,-,-1.09,-,-,-,-,,Cell Aquaculture,,0.155,,0.155,0.165,0.165,0.155,-3.01,0.20,0.072,
CST,75.076,2.778,3.516,0.271,0.25,11.3,8.9,31.7,3.5,2.54,1.24,f,Cellestis Ltd,,2.82,-7,2.80,2.89,2.89,2.74,-5.43,4.00,2.72,
CDY,4106.91,419.572,1.594,0.008,0.01,2.5,-0.89,-,-,-,-,,Cellmid Ltd,,0.025,0.3,0.024,0.025,0.026,0.023,10.63,0.05,0.009,
CLT,58.854,1.585,6.61,0.022,0.40,0.7,-6.16,-,-,-,-,,Cellnet Grp,,0.30,,0.30,0.31,0.30,0.30,-3.01,0.33,0.23,
CIL,159.763,6.852,0.949,0.149,0.11,15.5,10.7,15.9,10.5,1.02,6.18,,Centrebet Internat,,1.70,13,1.68,1.70,1.745,1.57,5.27,1.89,0.86,
CAF,454.264,7.247,0.874,0.021,-,-,-31.06,-,-,-,-,,Centrepoint Alliance,,0.13,,0.13,0.14,0.15,0.13,-3.01,0.20,0.12,
CNP,10293.1,271.844,566.296,0.219,-2.87,-,-113.25,-,31.8,-,141.33,,Centro Prop stp,,0.225,,0.225,0.23,0.24,0.22,-3.01,0.52,0.078,
CER,23479.9,375.21,1723.43,0.56,0.35,0.7,-18.43,-,0.37,-,1.51,,Centro Retail stp,,0.245,0.5,0.24,0.245,0.26,0.235,-0.93,0.265,0.073,
CYA,1317.14,20.672,8.422,0.144,0.99,0.8,-7.74,-,3.5,-,4.27,f,Century Aust,,0.82,5,0.795,0.83,0.83,0.765,3.48,0.91,0.735,
CFU,28656.7,470.528,353.298,0.185,0.04,4.5,-0.09,-,-,-,-,,Ceramic Fuel Cells,,0.18,0.5,0.175,0.18,0.19,0.175,-0.15,0.345,0.094,
CVS,-,6.428,10.341,0.006,-,-,-0.11,-,-,-,-,,Cervantes Corp,,0.02,,0.02,0.025,0.02,0.02,-3.01,0.053,0.015,
CFX,37331.6,727.847,722.227,4.695,1.99,0.9,-1.9,-,12.5,-,6.68,,CFS Retail Prop unt,,1.87,1,1.865,1.875,1.90,1.845,-2.47,2.12,1.42,
CDI,4126.27,130.388,25.452,0.498,0.65,0.8,0.46,118.5,5.05,0.09,9.27,,Challenger Div Pro stp,,0.545,2,0.545,0.555,0.555,0.52,0.80,0.58,0.286,
CGF,28962,260.669,146.223,2.051,3.36,1.2,35.2,11.3,13.5,2.61,3.39,,Challenger FSG Ltd,,3.98,6,3.95,3.99,4.04,3.84,-1.48,4.50,1.985,
CIF,965.396,35.907,33.795,0.467,-1.66,-,-59.2,-,15,-,10.27,,Challenger Infra stp,,1.46,2.5,1.46,1.47,1.495,1.43,-1.27,2.06,1.32,
CWT,185.35,13.637,19.231,0.053,0.47,0.6,-14.59,-,5.65,-,20.18,,Challenger Winetr unt,,0.28,1,0.275,0.28,0.285,0.27,0.70,0.36,0.25,
CHR,-,0.062,0.032,0.016,4.32,0.7,24.96,11.3,14,1.78,4.96,f,Chalmers Ltd,,2.82,7,2.75,-,2.75,2.75,-0.46,3.10,2.69,
CMG,595.592,8.136,10.091,0.108,0.04,6.5,0.26,100.0,0.35,0.74,1.35,f,Chandler Macleod,,0.26,2,0.25,0.26,0.26,0.23,5.32,0.31,0.079,
CHP,208.911,4.422,1.02,0.002,0.02,1.0,-0.34,-,-,-,-,,Chapmans Ltd,,0.02,0.3,0.019,0.02,0.02,0.016,14.64,0.022,0.011,
CHC,20001.8,431.306,149.668,0.831,0.60,1.1,-23.57,-,2.6,-,3.80,,Charter Hall Grp forus,,0.685,-2.5,0.685,0.695,0.73,0.68,-6.53,0.79,0.336,
CQO,139701,2322.53,2404.15,1.462,0.44,0.7,10.03,3.0,2.5,4.01,8.33,,Charter Hall Office unt,,0.30,2,0.30,0.305,0.305,0.285,4.13,0.355,0.14,
CQR,42218.1,646.257,869.977,0.805,0.72,0.7,-45.58,-,6,-,11.21,,Charter Hall Retail unt,,0.535,,0.53,0.535,0.545,0.52,-3.01,0.735,0.305,
CHF,51.346,2.08,4.99,0.004,0.13,0.4,-3.16,-,-,-,-,,Charter Pacific,,0.051,-0.4,0.051,0.06,0.055,0.051,-10.28,0.076,0.04,
CHFO,-,2.072,2.123,-,-,-,-,-,-,-,-,,  opt feb11,,0.001,,0.001,0.003,0.001,0.001,-3.01,0.013,0.001,
CXS,968.193,170.366,20.65,0.102,0.07,5.1,-3.67,-,-,-,-,,Chemgenex Pharmac,,0.36,2.5,0.355,0.36,0.36,0.33,4.45,1.09,0.265,
CXSOA,1.034,0.212,0.753,0.002,-,-,-,-,-,-,-,,  opt feb12,,0.175,1,0.175,0.26,0.175,0.165,3.05,0.65,0.035,
CCY,343,6.019,35.05,0.009,0.05,1.1,-17.6,-,-,-,-,,China Century Capitl,,0.057,,0.053,0.057,0.057,0.053,-3.01,0.115,0.04,
CNH,90.477,11.509,1.144,0.058,0.07,1.7,-1.61,-,-,-,-,,China Steel,,0.12,1,0.12,0.125,0.125,0.12,6.08,0.20,0.06,
CWH,244,0.973,-,0.013,0.02,9.0,-1.42,-,-,-,-,,China West Hldgs,,0.18,-1.5,0.10,0.18,0.21,0.16,-10.70,0.31,0.065,
CHO,70.1,1.292,0.681,0.457,5.17,0.9,16.4,28.8,21,0.78,4.45,f,Choiseul Investments   ,,4.72,-9,4.72,4.81,4.81,4.70,-4.88,5.28,4.14,
CDH,-,0.3,0.401,-,0.04,0.1,-0.08,-,-,-,-,,Chongherr Invest,,0.003,,0.003,0.03,0.003,0.003,-3.01,0.003,0.002,
CII,0.553,2.767,2.654,0.057,0.47,1.7,8.18,9.6,2,4.09,2.55,,CI Res Ltd,,0.785,,0.78,0.85,0.785,0.785,-3.01,1.05,0.705,
CNB,1.6,0.608,0.11,0.074,0.60,1.0,-12,-,4,-,6.67,f,CIC Aust Ltd,,0.60,-1,0.59,0.60,0.61,0.60,-4.65,0.76,0.48,
CIR,518.335,4.516,1.069,0.031,0.78,0.9,-19.86,-,-,-,-,,Circadian Tech,,0.695,-1.5,0.675,0.695,0.76,0.68,-5.12,0.81,0.53,
CLS,-,0.216,0.247,0.005,4.32,0.2,-66.35,-,-,-,-,,CL Asset Hldgs,,1.00,,0.71,0.98,1.00,1.00,-3.01,1.20,0.062,
CND,426.282,8.177,7.87,0.059,0.39,1.8,3,23.0,-,-,-,,Clarius Grp Ltd,,0.69,2,0.69,0.71,0.71,0.665,-0.02,1.18,0.435,
CSS,7471.66,439.13,9.692,0.052,0.24,0.5,-9.67,-,-,-,-,,Clean Seas Tuna,,0.125,1.5,0.125,0.13,0.13,0.105,10.63,0.75,0.075,
CLQ,-,3.882,2.506,0.017,0.05,5.7,1.79,15.9,-,-,-,,Clean Teq Hldgs,,0.285,,0.29,0.30,0.285,0.285,-3.01,0.375,0.25,
CVA,416.7,7.803,6.649,0.012,0.02,5.8,0.57,20.2,-,-,-,,Clever Com Aus,,0.115,1,0.105,0.115,0.115,0.095,6.52,0.13,0.02,
CAM,232.942,2.571,1.551,0.039,1.36,0.7,50.38,2.0,4,12.60,3.96,f,Clime Capital,,1.01,-0.5,1.00,1.03,1.02,1.00,-3.50,1.145,0.71,
CIW,-,0.932,8.862,0.022,0.44,1.0,5,8.6,1,5.00,2.33,f,Clime Invest,,0.43,,0.425,0.45,0.43,0.43,-3.01,0.50,0.263,
CUV,1891.34,28.93,29.946,0.07,0.11,2.1,-3.6,-,-,-,-,,Clinuvel Pharmaceut,,0.23,-0.5,0.215,0.23,0.24,0.215,-5.14,0.40,0.20,
CPR,3536.91,22.678,16.235,0.018,0.27,0.5,-7.6,-,-,-,-,,Clive Peeters,,0.14,3.5,0.14,0.145,0.15,0.10,30.32,0.74,0.10,
CLO,1123.32,59.735,36.629,0.641,0.31,2.7,7.98,10.5,2,3.99,2.40,,Clough Ltd,,0.835,2.5,0.835,0.84,0.895,0.80,0.08,1.035,0.60,
CLV,171.61,12.592,7.527,0.044,0.16,1.7,2.06,12.9,1,2.06,3.77,,Clover Corp,,0.265,2,0.265,0.285,0.29,0.26,5.15,0.325,0.19,
CMI,19.939,0.655,0.835,0.023,1.45,0.5,-0.31,-,-,-,-,,CMI Ltd,,0.695,,0.68,0.695,0.695,0.695,-3.01,0.72,0.28,
COZ,75.5,5.611,6.212,0.035,0.07,1.8,-0.26,-,-,-,-,,CO2 Grp Ltd,,0.125,-2,0.125,0.14,0.145,0.12,-16.80,0.43,0.12,
COZO,100,3.236,1.1,0.003,-,-,-,-,-,-,-,,  opt nov11,,0.022,-1.6,0.022,0.052,0.038,0.022,-45.11,0.29,0.022,
CCL,17301.3,216.165,206.532,8.456,1.38,8.1,60.5,18.5,43.5,1.39,3.88,f,Coca-Cola Amatil,,11.21,20,11.20,11.24,11.27,10.70,-1.19,11.81,8.26,
COH,1213.72,23.946,27.717,4.297,3.25,23.4,242.2,31.4,190,1.27,2.50,f,Cochlear Ltd,,76.00,232,75.95,76.00,77.15,73.15,0.14,77.15,49.50,
CDA,454.807,5.962,1.394,0.232,0.12,11.8,11.5,12.3,7,1.64,4.95,f,Codan Ltd,,1.415,-4.5,1.41,1.45,1.49,1.41,-6.09,1.585,0.60,
COF,1094.95,22.856,9.607,0.159,-0.17,-,12,10.3,12,1.00,9.76,f,Coffey Intl,,1.23,8.5,1.225,1.235,1.30,1.15,4.41,2.37,1.12,
CGS,69.68,1.571,1.96,0.017,0.08,3.3,0.96,27.1,-,-,-,,Cogstate Ltd,,0.26,,0.22,0.26,0.27,0.25,-3.01,0.38,0.225,
CLH,121.825,2.158,4.395,0.074,0.90,0.8,9.93,7.7,5.4,1.84,7.06,f,Collection House,,0.765,4.5,0.76,0.765,0.765,0.72,3.24,0.935,0.43,
CKL,87.553,2.463,1.142,0.039,0.16,3.0,7.46,6.4,3.25,2.30,6.77,f,Colorpak Ltd,,0.48,2.5,0.465,0.485,0.49,0.455,2.49,0.53,0.385,
CBA,30352.5,410.144,441.035,83.182,-,-,330.4,16.3,235,1.41,4.38,f,C'wlth Bank  of Aust ,,53.71,71,53.70,53.80,56.40,53.56,-1.67,60.00,33.95,
CPA,41915.1,804.517,740.855,1.882,1.11,0.8,-11.41,-,6.85,-,7.33,,C'wlth Prop ord unt   ,,0.935,3.5,0.93,0.935,0.95,0.905,0.88,1.045,0.675,
COJ,-,4.731,25.222,0.002,-,-,0.06,6.7,-,-,-,,Commstrat Ltd,,0.004,,0.004,0.007,0.004,0.004,-3.01,0.01,0.003,
