ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4588.8 at 16:39 12/2/2010  Report at 19:07 Friday 12/2/2010. Processed 17:53 Sunday 14/2/2010.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
AXI,23.036,1.976,1.157,0.013,0.06,0.5,-2.76,-,-,-,-,,Axiom Prop,,0.03,-0.5,0.03,0.04,0.033,0.03,-15.53,0.08,0.021
BOQ,3947.08,17.167,9.327,2.239,6.62,1.6,75.9,13.8,52,1.46,4.96,f,Bank of Qld,,10.49,3,10.44,10.53,10.59,9.98,-0.96,13.49,6.228
BBX,-,0.004,-,-,0.01,1.0,-12.17,-,-,-,-,,BBX Hldgs,,0.01,,0.005,0.04,0.01,0.01,-1.24,0.02,0.01
BEC,2572.99,14.049,22.814,0.019,0.23,0.4,-167.28,-,-,-,-,,Becton Prop Grp stpld,,0.091,-0.3,0.087,0.097,0.098,0.085,-4.43,0.23,0.065
BFG,190.25,1.347,0.371,0.266,0.27,4.1,4.9,22.4,4,1.23,3.64,f,Bell Financial Grp,,1.10,7,1.08,1.10,1.10,0.99,5.55,1.40,0.375
BET,0.75,-,-,0.003,1.77,0.6,0.19,605.3,-,-,-,,Belmont Hldgs,,1.15,-0.5,1.15,-,1.155,1.15,-1.68,1.99,1.10
BEN,4623.88,31.471,13.594,3.468,4.03,2.5,25.6,38.7,43,0.60,4.34,f,Bendigo & Adelaide,,9.90,15,9.83,9.90,10.00,9.61,0.30,10.44,5.733
BLT,6116.69,38.092,1.942,0.019,-,-,-0.8,-,-,-,-,,Benitec Ltd,,0.047,-0.6,0.047,0.049,0.055,0.046,-12.56,0.09,0.02
BLTO,250,1.483,-,-,-,-,-,-,-,-,-,,  opt apr14,,0.02,0.3,0.017,0.025,0.02,0.019,16.40,0.03,0.005
BLTOA,8.91,0.013,0.009,-,-,-,-,-,-,-,-,,  opt apr11,,0.003,0.1,0.003,-,0.003,0.003,48.76,0.012,0.002
BEL,38.638,0.272,0.124,0.02,0.45,0.6,-1.46,-,-,-,-,f,Bentley Capital,,0.28,-0.5,0.28,0.29,0.285,0.28,-3.00,0.329,0.194
BER,55.323,0.3,0.191,0.004,0.89,0.4,13,2.7,-,-,-,f,Berklee Ltd,,0.355,,0.355,0.45,0.40,0.355,-1.24,0.737,0.35
BYI,-,0.009,0.004,0.047,0.42,1.9,7.28,10.7,5,1.46,6.41,,Beyond Intl,,0.78,,0.78,0.90,0.78,0.78,-1.24,0.78,0.50
BSI,-,0.437,2.113,0.006,-0.01,-,-0.23,-,-,-,-,,Beyond Sportswear,,0.016,,0.016,0.024,0.016,0.016,-1.24,0.045,0.007
BGL,3135.71,4.449,0.239,0.01,0.06,1.9,1.2,9.6,-,-,-,,Bigair Grp Ltd,,0.115,1,0.115,0.12,0.13,0.105,8.28,0.18,0.036
BBG,2511.07,22.699,29.968,2.637,0.70,14.9,69.2,15.1,45,1.54,4.31,p,Billabong Intl,,10.43,7,10.35,10.45,10.63,10.25,-0.57,12.19,5.815
BDM,93.814,0.277,0.436,0.012,0.05,3.2,-1.98,-,-,-,-,,Biodiem Ltd,,0.16,-3,0.16,0.22,0.19,0.16,-17.03,0.23,0.065
BOD,-,0.317,0.314,0.005,0.01,4.0,-1.09,-,-,-,-,,bioMD Ltd,,0.04,,0.04,0.045,0.04,0.04,-1.24,0.08,0.02
BODO,-,-,-,-,-,-,-,-,-,-,-,,  opt aug10,,-,,-,-,-,-,-,-,-
BNO,699.263,5.637,1.565,0.095,0.03,10.0,-2.8,-,-,-,-,,Bionomics Ltd,,0.30,-1,0.295,0.30,0.31,0.29,-4.47,0.43,0.185
BPO,144047,152.685,4.349,0.014,0.01,2.8,-0.62,-,-,-,-,,BioProspect Ltd,,0.028,-0.4,0.028,0.03,0.06,0.027,-13.74,0.06,0.011
BPOOB,30325.2,39.383,-,-,-,-,-,-,-,-,-,,  opt mar10,,0.001,,-,0.001,0.005,0.001,-1.24,0.006,0.001
BOS,3092.72,3.093,2.88,0.002,-,-,-3.3,-,-,-,-,,Biosignal Ltd,,0.019,-0.4,0.019,0.023,0.031,0.017,-18.63,0.035,0.004
BTA,4556.41,39.854,7.786,0.365,0.55,3.7,21.7,9.4,-,-,-,,Biota Hldgs,,2.04,1,2.04,2.05,2.11,2.03,-0.75,3.336,0.409
BTC,8,0.847,0.328,0.019,0.35,0.7,-5.18,-,-,-,-,,Biotech Capital,,0.25,-5,0.225,0.27,0.30,0.22,-17.91,0.31,0.08
BIT,177.585,5.453,0.749,0.012,0.01,10.5,-1.67,-,-,-,-,,Biotron Ltd,,0.105,0.5,0.09,0.105,0.105,0.09,3.76,0.175,0.075
BITO,153,7.912,-,0.003,-,-,-,-,-,-,-,,  opt dec11,,0.026,0.2,0.026,0.028,0.026,0.024,7.09,0.037,0.024
BIS,35.649,0.893,0.765,0.038,0.02,8.8,-3,-,-,-,-,,Bisalloy Steel,,0.175,1.5,0.18,0.185,0.185,0.16,8.13,0.30,0.13
BSN,300,0.687,0.19,0.002,0.06,0.7,-2.82,-,-,-,-,,Bisan Ltd,,0.04,,0.04,0.05,0.04,0.04,-1.24,0.06,0.03
BKI,737.102,3.622,2.678,0.525,1.45,0.9,6.47,19.5,5.5,1.18,4.37,f,BKI Invest Ltd,,1.26,,1.26,1.28,1.29,1.24,-1.24,1.33,0.79
BKM,-,0.695,1.12,0.002,-,-,-0.25,-,-,-,-,,BKM Management,,0.004,,0.004,0.01,0.004,0.004,-1.24,0.011,0.003
BKL,51.991,0.169,0.242,0.347,3.46,6.1,127.5,16.4,96,1.33,4.58,f,Blackmores Ltd,,20.96,-34,20.96,21.25,21.50,20.80,-2.84,23.00,10.77
BIV,32695.7,33.018,4.053,0.005,0.03,1.0,-0.79,-,-,-,-,,Blue Capital Ltd,,0.029,1.3,0.023,0.028,0.029,0.017,80.01,0.031,0.013
BSL,83139.8,520.711,97.109,4.668,2.46,1.0,-7.1,-,5,-,1.95,,BlueScope Steel,,2.56,,2.56,2.57,2.72,2.52,-1.24,3.48,1.675
BLG,747.445,11.01,3.194,0.036,0.04,4.6,-5.06,-,-,-,-,,Bluglass Ltd,,0.185,-1,0.18,0.19,0.195,0.175,-6.37,0.385,0.15
BLY,214794,1643.63,295.516,1.614,-0.10,-,6.84,5.1,-,-,-,,Boart Longyear,,0.35,2,0.345,0.35,0.36,0.32,4.82,0.41,0.054
BNE,194.276,0.362,0.004,0.014,-0.01,-,-3.55,-,-,-,-,,Bone Medical Ltd,,0.15,-3,0.135,0.20,0.15,0.15,-17.91,0.25,0.10
BOL,2792.23,34.852,1.929,0.144,0.89,0.4,-16.1,-,1,-,2.74,,Boom Logistics,,0.365,0.5,0.365,0.37,0.375,0.345,0.15,0.70,0.27
BLD,16271.6,81.811,135.695,3.334,4.23,1.3,22.7,24.7,12.5,1.82,2.23,f,Boral Ltd,,5.60,9,5.57,5.64,5.84,5.43,0.39,6.40,2.29
BPH,1505.61,15.346,0.304,0.016,-,-,-3.04,-,-,-,-,,BPH Corp Ltd,,0.075,0.3,0.072,0.075,0.075,0.07,2.92,0.391,0.016
BPHO,185.034,14.291,-,-,-,-,-,-,-,-,-,,  opt may10,,0.004,,0.004,0.005,0.004,0.004,-1.24,0.018,0.004
BKN,7543.74,32.474,21.026,0.881,1.58,4.3,43.3,15.7,26,1.67,3.83,f,Bradken Ltd,,6.79,88,6.76,6.83,6.95,5.77,13.65,7.55,0.945
BRC,64,0.549,0.473,0.028,0.01,30.0,4.6,6.5,-,-,-,,Brain Resource,,0.30,3,0.28,0.295,0.30,0.27,9.87,0.35,0.185
BZI,20,0.756,1.385,0.003,0.03,1.7,-0.68,-,-,-,-,,Brainz Instruments,,0.05,-0.5,0.049,0.055,0.055,0.05,-10.33,0.06,0.013
BXB,22454.5,126.327,103.456,9.886,0.58,12.1,40.18,17.4,30,1.34,4.29,p,Brambles Ltd,,7.00,25,6.81,7.01,7.04,6.59,2.46,8.37,4.08
BNV,-,1.537,0.013,0.003,0.03,0.5,0.1,15.0,-,-,-,,Brand New Vintage,,0.015,,0.012,0.035,0.015,0.015,-1.24,0.04,0.013
BVA,208.983,5.113,2.71,0.073,-0.35,-,1.15,17.4,-,-,-,,Bravura Solutions,,0.20,1,0.195,0.20,0.20,0.18,4.02,0.315,0.119
BPK,28,0.028,0.024,0.005,-,-,-0.6,-,-,-,-,,Bremer Park Ltd,,0.015,0.5,0.012,0.015,0.015,0.01,48.76,0.025,0.01
BRG,27.497,2.189,0.627,0.212,0.49,3.3,9.08,18.1,5.5,1.65,3.35,,Breville Grp Ltd,,1.64,-6.5,1.64,1.70,1.76,1.59,-5.05,2.45,0.465
BKW,289.468,2.438,0.2,1.784,8.27,1.5,229.8,5.3,39,5.89,3.22,f,Brickworks Ltd,,12.12,-1,12.11,12.20,12.25,12.07,-1.32,16.80,9.02
BYL,328.65,2.665,2.288,0.035,0.32,1.0,6.15,5.2,1.5,4.10,4.69,f,Brierty Ltd,,0.32,-1.5,0.32,0.33,0.34,0.315,-5.72,0.515,0.095
BBL,2.255,0.006,-,0.031,0.12,2.7,1.42,22.5,0.5,2.84,1.56,f,Brisbane Broncos,,0.32,-6,0.34,0.40,0.38,0.32,-17.03,0.40,0.23
BCS,16.1,0.035,-,0.4,0.64,1.6,10.99,9.4,-,-,-,,Brisconnection Tr stpld,,1.03,-21,1.00,1.20,1.24,1.03,-18.18,1.40,1.03
BRO,3582,19.555,2.282,0.002,-,-,-1.46,-,-,-,-,,Broad Invest,,0.004,,0.004,0.005,0.005,0.004,-1.24,0.005,0.002
BSA,276.884,2.534,0.377,0.059,0.03,9.5,4.01,7.1,2,2.00,7.02,f,BSA Ltd,,0.285,-0.5,0.265,0.285,0.285,0.26,-2.97,0.34,0.125
BTT,238.306,1.231,2.21,0.496,0.22,14.1,7.95,39.0,7.9,1.01,2.55,f,BT Invest Mngmnt,,3.10,6,3.03,3.10,3.10,3.02,0.73,3.34,1.02
BUG,53.9,0.188,0.032,0.013,0.72,0.4,3.17,10.1,1,3.17,3.13,,Buderim Ginger,,0.32,-2.5,0.32,0.345,0.325,0.32,-8.49,0.50,0.30
BWP,2806.49,19.017,8.72,0.737,1.83,1.0,13.89,12.8,10.97,1.27,6.16,,Bunnings Warehouse unt,,1.78,3,1.76,1.79,1.80,1.72,0.47,1.945,1.492
BPG,1228.5,1.349,-,0.009,-0.02,-,-0.45,-,-,-,-,,Byte Power Grp,,0.008,0.2,0.006,0.008,0.008,0.005,32.09,0.017,0.003
CEO,2616.71,34.961,0.115,0.002,-,-,-0.77,-,-,-,-,,C @ Ltd,,0.009,,0.008,0.01,0.009,0.008,-1.24,0.021,0.005
CEOO,127.7,16.066,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.003,,0.003,0.006,0.003,0.003,-1.24,0.009,0.002
CAB,1198.55,8.79,7.946,0.685,2.21,2.6,51,11.2,34,1.50,5.98,f,Cabcharge Aust,,5.69,7,5.65,5.70,5.70,5.48,0.00,7.09,4.71
CDM,173.189,0.53,0.525,0.02,1.10,0.7,-13.8,-,2,-,2.74,f,Cadence Capital,,0.73,-4,0.735,0.775,0.77,0.70,-6.44,0.88,0.43
CIX,1342.15,4.126,0.487,0.064,0.25,1.1,3.44,8.0,1.25,2.75,4.55,,Calliden Grp,,0.275,-1.5,0.275,0.28,0.28,0.27,-6.41,0.40,0.255
CTX,3185.91,31.611,23.395,2.573,10.60,0.9,15.6,61.1,-,-,-,,Caltex Aust,,9.53,60,9.45,9.53,9.58,8.72,5.48,14.00,8.01
CZD,1104.23,8.088,1.248,0.009,0.05,0.5,-0.61,-,-,-,-,,Calzada Ltd,,0.027,-0.1,0.026,0.027,0.028,0.027,-4.81,0.044,0.02
CPB,253.72,1.518,1.537,1.832,2.96,9.8,162.2,17.9,95,1.71,3.26,p,Campbell Brothers,,29.10,209,28.36,29.10,29.10,26.65,6.50,32.00,8.29
CDL,45,0.276,0.013,0.007,0.21,0.3,1.22,5.7,0.37,3.30,5.29,,Canada Land Ltd cdi,,0.07,,0.071,0.074,0.07,0.07,-1.24,0.09,0.038
CNB,11.278,0.059,0.041,0.089,0.60,1.3,-21.94,-,4,-,5.33,f,Canberra Invest,,0.75,4,0.715,0.75,0.76,0.75,4.39,0.76,0.34
CAG,3388.04,89.103,24.543,0.005,-,-,-0.01,-,-,-,-,,Cape Range Ltd,,0.008,,0.007,0.008,0.008,0.007,-1.24,0.016,0.003
CAJ,301.552,4.08,0.414,0.014,-0.01,-,-0.37,-,-,-,-,,Capitol Health,,0.045,,0.04,0.044,0.045,0.04,-1.24,0.063,0.033
CAJO,100,1.52,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.01,0.1,0.008,0.01,0.01,0.009,9.87,0.012,0.006
CAA,1318.95,20.102,0.322,0.109,0.15,1.9,-58.5,-,-,-,-,,Capral Ltd,,0.28,,0.28,0.29,0.30,0.265,-1.24,1.305,0.25
CCF,49.945,0.601,0.468,0.006,-,-,-6.35,-,-,-,-,,Carbon Conscious,,0.29,2,0.265,0.29,0.30,0.275,6.17,0.56,0.10
CNN,9980.94,117.788,1.698,0.014,0.02,1.1,-1.07,-,-,-,-,,Cardia Bioplastics,,0.022,0.1,0.022,0.023,0.023,0.02,3.52,0.04,0.015
CNNO,2508,21.15,0.616,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.003,,0.002,0.003,0.003,0.003,-1.24,0.013,0.002
CDD,343.777,1.831,1.503,0.348,0.52,7.9,43.82,9.3,28,1.56,6.85,f,Cardno Ltd,,4.09,26,4.04,4.09,4.10,3.68,5.55,5.20,2.61
CDP,18.5,0.277,2.024,0.297,5.55,0.8,17.45,24.4,26.55,0.66,6.25,,Carindale Prop unt,,4.25,-1,4.26,4.35,4.26,4.25,-1.48,4.40,3.15
CIN,23.053,0.052,0.115,0.455,21.19,0.8,61,28.1,67,0.91,3.91,f,Carlton Invest,,17.15,15,17.01,17.15,17.15,16.79,-0.36,18.95,12.00
CINPA,-,-,-,-,-,-,-,-,14,-,6.64,,  7% cum pf,,2.11,,2.11,-,2.11,2.11,-1.24,2.11,2.11
CWE,2410.82,21.378,8.649,0.073,0.01,13.0,-1.99,-,-,-,-,,Carnegie Wave Energy,,0.13,,0.13,0.135,0.135,0.125,-1.24,0.29,0.125
CRZ,1359.46,11.514,-,1.045,-,-,-,-,-,-,-,,Carsales Com Ltd,,4.50,2,4.45,4.65,4.75,4.39,-0.80,5.70,3.56
CCV,2064.08,14.3,4.624,0.244,0.09,7.4,6.77,9.9,3,2.26,4.48,f,Cash Convert ord/div   ,,0.67,4,0.67,0.675,0.685,0.61,5.11,0.71,0.29
CXD,437.7,0.867,0.323,0.02,0.23,1.2,-31.3,-,-,-,-,,CathRx Ltd,,0.28,-2,0.28,0.345,0.345,0.28,-7.91,0.78,0.245
CBD,945.292,10.11,1.341,0.044,0.04,3.0,-1.7,-,-,-,-,,CBD Energy Ltd,,0.12,1,0.115,0.12,0.125,0.11,7.85,0.195,0.031
CCK,-,10.066,-,0.006,0.02,5.8,0.63,18.3,-,-,-,,CCK Financial,,0.115,,0.115,0.13,0.115,0.115,-1.24,0.21,0.08
CEG,160.675,2.347,2.577,0.011,0.39,0.3,-28.93,-,-,-,-,,CEC Grp Ltd,,0.135,-0.5,0.135,0.14,0.15,0.135,-4.81,0.19,0.105
CWP,832.88,1.061,0.475,0.162,1.60,1.7,16.2,16.7,7,2.31,2.59,f,Cedar Woods Prop,,2.70,-5,2.70,2.75,2.80,2.58,-3.06,2.85,0.85
CAQ,422.833,1.592,0.637,0.028,0.01,15.5,-1.31,-,-,-,-,,Cell Aquaculture,,0.155,1,0.14,0.17,0.155,0.135,5.65,0.20,0.072
CST,92.995,1.134,1.036,0.337,0.23,15.2,8.57,40.8,3,2.86,0.86,f,Cellestis Ltd,,3.50,1,3.48,3.50,3.52,3.37,-0.96,4.00,1.75
CDY,11348.4,102.027,0.294,0.01,0.01,3.1,-2.77,-,-,-,-,,Cellmid Ltd,,0.031,,0.031,0.033,0.034,0.028,-1.24,0.05,0.007
CLT,5,0.657,0.062,0.024,0.40,0.8,-6.16,-,-,-,-,,Cellnet Grp,,0.325,0.5,0.325,0.345,0.325,0.32,0.32,0.325,0.15
CIL,115.6,2.189,0.23,0.124,0.08,17.8,9.5,14.9,9.5,1.00,6.69,,Centrebet Internat,,1.42,3.5,1.40,1.42,1.43,1.345,1.28,1.60,0.86
CAF,1347.97,3.037,0.237,0.023,0.21,0.7,-32.59,-,-,-,-,,Centrepoint Alliance,,0.145,1.5,0.145,0.155,0.145,0.13,10.30,0.22,0.12
CNP,11281,78.456,224.058,0.224,-2.91,-,-398.36,-,31.8,-,138.26,,Centro Prop stpld,,0.23,-1,0.23,0.235,0.24,0.22,-5.41,0.52,0.047
CER,8493.3,83.33,245.63,0.354,0.30,0.5,-117.14,-,0.37,-,2.39,,Centro Retail stpld,,0.155,,0.155,0.16,0.16,0.15,-1.24,0.225,0.016
CYA,876.151,3.789,1.904,0.141,1.04,0.7,-14.26,-,4.5,-,5.81,f,Century Aust,,0.775,-1.5,0.775,0.79,0.795,0.76,-3.14,0.91,0.56
CFU,29858.3,106.707,55.265,0.18,0.05,3.5,-8.58,-,-,-,-,,Ceramic Fuel Cells,,0.175,-1,0.175,0.18,0.19,0.155,-6.65,0.345,0.042
CVS,400,4.612,3.105,0.01,-,-,-0.13,-,-,-,-,,Cervantes Corp,,0.036,-0.4,0.03,0.038,0.04,0.036,-11.24,0.054,0.024
CFX,30195.2,214.971,213.457,4.731,2.02,0.9,-15.27,-,12.5,-,6.56,,CFS Retail Prop unt,,1.905,3,1.90,1.915,1.925,1.86,0.36,2.12,1.415
CDI,12634.8,31.185,6.858,0.454,0.65,0.8,0.46,110.9,6.7,0.07,13.14,,Challenger Div Pro stpld,,0.51,2,0.485,0.51,0.51,0.475,2.84,0.53,0.267
CGF,17509,68.527,36.501,1.972,1.81,2.1,-16.2,-,12.5,-,3.28,,Challenger FSG Ltd,,3.81,-1,3.72,3.81,3.95,3.51,-1.50,4.50,0.865
CIF,1753.74,9.1,8.912,0.528,-1.54,-,-40.3,-,20,-,12.54,,Challenger Infra stpld,,1.595,-1.5,1.55,1.595,1.63,1.53,-2.17,2.06,1.20
CWT,1079.78,3.577,10.479,0.058,0.47,0.6,-14.59,-,5.65,-,18.52,,Challenger Winetr unt,,0.305,1,0.30,0.305,0.31,0.30,2.15,0.36,0.215
CHR,0.728,0.06,0.021,0.016,4.22,0.7,33.67,8.2,14,2.40,5.07,f,Chalmers Ltd,,2.76,-24,2.76,2.89,3.00,2.76,-9.24,3.10,2.38
CMG,205.861,2.837,4.357,0.106,0.04,6.4,-2.52,-,-,-,-,,Chandler Macleod,,0.255,2.5,0.245,0.30,0.255,0.225,9.63,0.255,0.079
CHP,1000,2.945,0.325,0.002,0.02,0.8,-1.7,-,-,-,-,,Chapmans Ltd,,0.015,-0.2,0.014,0.02,0.017,0.015,-13.01,0.022,0.011
CHC,17319.8,54.391,24.56,0.567,0.71,1.1,-17.98,-,4.96,-,6.57,,Charter Hall Grp forus,,0.755,5.5,0.80,0.71,0.78,0.685,6.61,0.78,0.156
CHF,6,0.223,0.086,0.004,0.12,0.4,-9.1,-,-,-,-,,Charter Pacific,,0.05,-0.5,0.05,0.065,0.055,0.05,-10.33,0.076,0.04
CHFO,-,0.975,-,-,-,-,-,-,-,-,-,,  opt feb11,,0.003,,0.001,0.013,0.003,0.003,-1.24,0.013,0.003
CXS,12008.2,29.519,1.095,0.187,0.05,13.2,-10.75,-,-,-,-,,Chemgenex Pharmac,,0.66,-17.5,0.66,0.67,0.855,0.63,-22.20,1.09,0.28
CXSO,-,0.17,0.082,-,-,-,-,-,-,-,-,,  opt mar10,,0.035,,-,0.029,0.035,0.035,-1.24,0.08,0.02
CXSOA,51.407,0.064,0.009,0.006,-,-,-,-,-,-,-,,  opt feb12,,0.55,-3,0.29,0.55,0.58,0.55,-6.41,0.65,0.11
CVB,374.8,2.283,0.005,0.004,-,-,0.97,4.1,-,-,-,,Cheviot Bridge,,0.04,0.2,0.039,0.042,0.04,0.038,4.02,0.07,0.01
CKP,-,0.003,0.007,0.002,1.94,0.1,-30.24,-,-,-,-,,Cheviot Kirribilly stpld,,0.125,,0.125,0.28,0.125,0.125,-1.24,0.685,0.125
CCY,580.545,1.655,20.055,0.008,0.05,1.0,-19.36,-,-,-,-,,China Century Capitl,,0.051,0.4,0.049,0.06,0.051,0.042,7.27,0.115,0.023
CNH,113.017,6.687,0.124,0.037,0.08,1.5,-0.99,-,-,-,-,,China Steel,,0.12,-1.5,0.12,0.14,0.135,0.12,-12.35,0.20,0.04
CWH,-,0.01,-,0.006,0.06,1.5,1.1,8.2,-,-,-,,China West Hldgs,,0.09,,0.08,0.18,0.09,0.09,-1.24,0.23,0.09
CHO,66.589,0.463,0.146,0.48,5.46,0.9,16.4,30.2,21,0.78,4.23,f,Choiseul Investments   ,,4.96,-4,4.96,5.05,5.08,4.95,-2.04,5.28,3.53
CDH,100,0.3,0.3,-,0.04,0.1,-1.45,-,-,-,-,,Chongherr Invest,,0.003,,0.003,0.03,0.003,0.003,-1.24,0.01,0.002
CII,435,2.461,1.178,0.064,0.44,2.0,24.19,3.6,2,12.10,2.27,,CI Res Ltd,,0.88,2,0.82,0.90,0.89,0.88,1.08,1.05,0.70
CIR,27.444,0.255,0.257,0.028,0.86,0.7,-22.22,-,-,-,-,,Circadian Tech,,0.615,-2,0.615,0.65,0.635,0.615,-4.39,0.88,0.60
CLS,15,0.037,0.176,0.004,4.35,0.2,-68,-,-,-,-,,CL Asset Hldgs,,0.855,,0.885,0.98,0.855,0.855,-1.24,1.20,0.062
CND,418.4,2.399,1.452,0.06,0.30,2.3,-14,-,-,-,-,,Clarius Grp Ltd,,0.70,-4,0.70,0.75,0.74,0.68,-6.65,1.18,0.277
CSS,7115.65,78.668,2.042,0.102,0.56,0.4,-7.77,-,-,-,-,,Clean Seas Tuna,,0.245,0.5,0.24,0.245,0.255,0.24,0.84,0.801,0.235
CLQ,292.367,0.992,0.242,0.018,0.07,4.4,0.9,34.4,-,-,-,,Clean Teq Hldgs,,0.31,,0.28,0.305,0.31,0.29,-1.24,0.37,0.15
CVA,72,1.392,0.34,0.006,0.01,6.0,0.29,20.7,-,-,-,,Clever Com Aus,,0.06,-0.3,0.06,0.065,0.063,0.06,-6.00,0.078,0.018
CAM,238.884,0.942,0.206,0.038,1.44,0.7,1.84,55.4,3,0.61,2.94,f,Clime Capital,,1.02,-1,1.02,1.08,1.05,0.96,-2.21,1.145,0.55
CIW,54.988,0.375,1.393,0.021,0.40,1.0,-5.8,-,-,-,-,f,Clime Invest,,0.41,-7,0.41,0.46,0.43,0.405,-15.83,0.50,0.171
CUV,3356.06,13.448,10.02,0.082,0.11,2.5,-3.6,-,-,-,-,,Clinuvel Pharmaceut,,0.27,4,0.265,0.275,0.275,0.24,16.15,0.40,0.18
CPR,254.66,2.511,4.493,0.051,0.27,1.5,-7.1,-,-,-,-,,Clive Peeters,,0.40,1,0.37,0.40,0.40,0.33,1.32,0.74,0.075
CLO,2088.05,17.083,3.103,0.655,0.29,2.9,7.84,10.8,2,3.92,2.35,p,Clough Ltd,,0.85,5,0.815,0.85,0.85,0.78,5.01,1.035,0.29
CLV,574.309,4.662,1.79,0.048,0.16,1.8,1.87,15.5,1,1.87,3.45,f,Clover Corp,,0.29,1.5,0.285,0.295,0.295,0.28,4.21,0.31,0.165
CMV,2441.32,19.571,10.397,0.076,0.14,0.6,-14.1,-,-,-,-,,CMA Corp Ltd,,0.079,-0.1,0.077,0.079,0.083,0.075,-2.49,0.185,0.053
CMI,121.924,0.246,0.129,0.023,1.34,0.5,-4.38,-,-,-,-,,CMI Ltd,,0.68,,0.68,0.70,0.70,0.68,-1.24,0.72,0.28
COZ,187.753,1.538,1.525,0.05,0.04,4.5,0.25,72.0,-,-,-,,CO2 Grp Ltd,,0.18,-1.5,0.18,0.19,0.20,0.18,-8.93,0.43,0.13
COZO,200,0.517,0.13,0.011,-,-,-,-,-,-,-,,  opt nov11,,0.07,-3,0.052,0.10,0.10,0.07,-31.24,0.29,0.06
CCL,7671.46,61.82,54.314,8.141,1.14,9.5,54.8,19.9,40.5,1.35,3.72,f,Coca-Cola Amatil,,10.88,14,10.83,10.90,11.03,10.50,0.06,11.72,8.02
COH,1268.84,5.79,7.011,3.539,3.25,19.3,242.2,25.9,190,1.27,3.03,f,Cochlear Ltd,,62.80,146,62.72,63.40,64.86,61.00,1.14,69.79,46.21
CDA,35.89,0.585,0.129,0.197,0.17,7.1,7.4,16.2,6.5,1.14,5.42,f,Codan Ltd,,1.20,1,1.11,1.18,1.22,1.15,-0.40,1.32,0.525
COF,1066.03,3.743,2.17,0.265,-0.22,-,14.5,14.6,13,1.12,6.16,f,Coffey Intl,,2.11,-3,2.09,2.11,2.16,2.06,-2.64,2.37,1.38
CGS,81,0.25,0.674,0.02,0.07,4.4,2.24,13.6,-,-,-,,Cogstate Ltd,,0.305,1.5,0.275,0.305,0.315,0.285,3.93,0.38,0.18
CLH,155.049,0.817,0.423,0.084,0.84,1.0,8.1,10.6,4.8,1.69,5.58,f,Collection House,,0.86,-1,0.805,0.87,0.89,0.83,-2.39,0.935,0.40
CKL,128.846,0.904,0.244,0.041,0.16,3.1,7.46,6.7,3.25,2.30,6.50,f,Colorpak Ltd,,0.50,-1.5,0.50,0.51,0.51,0.50,-4.15,0.53,0.385
CBA,22146.7,121.609,135.677,80.243,-,-,330.4,15.8,235,1.41,4.49,f,C'wlth Bank  of Aust ,,52.30,-37,52.30,52.38,53.85,51.42,-1.94,58.65,26.43
CPA,39560.4,216.285,285.206,1.837,1.15,0.8,-31.8,-,8.8,-,9.57,,C'wlth Prop ord unt   ,,0.92,-2.5,0.915,0.925,0.945,0.91,-3.89,1.045,0.675
COJ,-,2.262,1.991,0.003,-,-,0.02,25.0,-,-,-,,Commstrat Ltd,,0.005,,0.005,0.008,0.005,0.005,-1.24,0.01,0.003
COM,426.946,0.868,0.459,0.02,0.04,4.3,2.5,6.8,-,-,-,,Comops Ltd,,0.17,3,0.14,0.17,0.175,0.14,20.19,0.185,0.05
CXH,22120.3,60.829,2.569,0.004,0.21,0.1,-80.18,-,-,-,-,,Compass Hotel Grp stpld,,0.03,0.7,0.03,0.039,0.03,0.021,29.19,0.10,0.017
CMP,219.64,2.681,0.181,0.031,0.05,3.8,1.7,11.2,-,-,-,,Compumedics Ltd,,0.19,,0.19,0.20,0.195,0.19,-1.24,0.265,0.11
CPU,12833.7,70.315,50.473,6.668,-1.54,-,56.84,21.1,25,2.27,2.08,p,Computershare Ltd,,12.00,15,11.95,12.01,12.10,11.55,0.02,12.64,6.85
CPS,2.35,0.592,1.169,0.012,0.01,4.2,-0.38,-,-,-,-,,Computronics,,0.042,,0.048,0.042,0.042,0.042,-1.24,0.05,0.006
CMO,118.25,1.09,0.992,0.009,-0.02,-,-0.8,-,-,-,-,,Comtel Corp Ltd,,0.019,0.2,0.018,0.019,0.019,0.017,10.52,0.039,0.011
CEU,38163.7,234.579,179.749,1.685,-,-,-25.43,-,2,-,4.60,,ConnectEast stpld,,0.435,1,0.43,0.435,0.45,0.415,1.11,0.49,0.244
