ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4532.5 at 16:45 5/2/2010  Report at 19:07 Friday 5/2/2010. Processed 18:03 Sunday 7/2/2010.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
BOQ,3278.57,13.22,7.989,2.233,6.62,1.6,75.9,13.8,52,1.46,4.97,f,Bank of Qld,,10.46,-54,10.40,10.47,11.02,10.30,-3.51,13.49,6.228
BBX,-,0.004,-,-,0.01,1.0,-12.17,-,-,-,-,,BBX Hldgs,,0.01,,0.005,0.04,0.01,0.01,1.40,0.02,0.01
BEC,3874.19,11.476,21.185,0.019,0.23,0.4,-167.28,-,-,-,-,,Becton Prop Grp stpld,,0.094,-1.1,0.093,0.098,0.10,0.094,-9.08,0.23,0.065
BFG,338.498,1.157,0.179,0.249,0.27,3.8,4.9,21.0,4,1.23,3.88,f,Bell Financial Grp,,1.03,-10,1.03,1.08,1.15,0.975,-7.45,1.40,0.37
BET,-,-,-,0.003,1.77,0.7,0.19,607.9,-,-,-,,Belmont Hldgs,,1.155,,1.18,-,1.155,1.155,1.40,1.99,1.10
BEN,5700.71,26.848,11.84,3.415,4.03,2.4,25.6,38.1,43,0.60,4.41,f,Bendigo & Adelaide,,9.75,-8,9.72,9.80,10.15,9.71,0.59,10.44,5.733
BLT,23274.3,31.975,1.18,0.021,-,-,-0.8,-,-,-,-,,Benitec Ltd,,0.053,1.3,0.052,0.053,0.09,0.039,33.90,0.09,0.02
BLTO,1082.85,1.233,-,-,-,-,-,-,-,-,-,,  opt apr14,,0.017,0.5,0.017,0.02,0.025,0.012,43.07,0.03,0.005
BLTOA,-,0.004,0.009,-,-,-,-,-,-,-,-,,  opt apr11,,0.002,,0.003,-,0.002,0.002,1.40,0.012,0.002
BEL,18.776,0.233,0.124,0.02,0.45,0.6,-1.46,-,-,-,-,f,Bentley Capital,,0.285,0.5,0.285,0.295,0.285,0.28,3.19,0.329,0.194
BER,134.2,0.245,0.187,0.004,0.89,0.4,13,2.7,-,-,-,f,Berklee Ltd,,0.355,-4.5,0.355,0.46,0.40,0.35,-9.85,0.737,0.35
BYI,1,0.009,0.004,0.047,0.42,1.9,7.28,10.7,5,1.46,6.41,,Beyond Intl,,0.78,3,0.78,0.90,0.78,0.75,5.40,0.78,0.50
BSI,-,0.437,1.668,0.006,-0.01,-,-0.23,-,-,-,-,,Beyond Sportswear,,0.016,,0.019,0.024,0.016,0.016,1.40,0.045,0.007
BGL,478.59,1.314,0.239,0.009,0.06,1.8,1.2,8.8,-,-,-,,Bigair Grp Ltd,,0.105,,0.10,0.105,0.11,0.105,1.40,0.18,0.036
BBG,5344.13,20.188,25.638,2.62,0.70,14.8,69.2,15.0,45,1.54,4.34,p,Billabong Intl,,10.36,-12,10.25,10.65,10.71,10.20,0.26,12.19,5.815
BDM,38.333,0.183,0.377,0.015,0.05,3.8,-1.98,-,-,-,-,,Biodiem Ltd,,0.19,-1,0.18,0.22,0.20,0.19,-3.60,0.23,0.065
BOD,100,0.317,0.314,0.005,0.01,4.0,-1.09,-,-,-,-,,bioMD Ltd,,0.04,-0.9,0.04,0.05,0.049,0.04,-16.97,0.08,0.02
BODO,-,-,-,-,-,-,-,-,-,-,-,,  opt aug10,,-,,-,-,-,-,-,-,-
BNO,1373.47,4.938,1.336,0.099,0.03,10.3,-2.8,-,-,-,-,,Bionomics Ltd,,0.31,-2.5,0.30,0.31,0.35,0.305,-6.06,0.43,0.18
BPH,1257.07,13.841,0.299,0.015,-,-,-3.04,-,-,-,-,,Biopharmica Ltd,,0.072,-0.3,0.07,0.072,0.08,0.07,-2.60,0.391,0.016
BPHO,759.065,14.106,-,-,-,-,-,-,-,-,-,,  opt may10,,0.004,,0.002,0.004,0.005,0.004,1.40,0.018,0.004
BPO,1873.25,8.638,3.625,0.016,0.01,3.2,-0.62,-,-,-,-,,BioProspect Ltd,,0.032,-0.2,0.032,0.034,0.035,0.032,-4.48,0.049,0.011
BPOOB,6200,9.058,-,-,-,-,-,-,-,-,-,,  opt mar10,,0.001,-0.2,-,0.001,0.001,0.001,-65.27,0.006,0.001
BTA,7998.35,35.297,6.692,0.363,0.55,3.7,21.7,9.4,-,-,-,,Biota Hldgs,,2.03,3,2.02,2.03,2.18,2.01,2.90,3.336,0.399
BTC,101.883,0.839,0.303,0.023,0.36,0.8,-5.18,-,-,-,-,,Biotech Capital,,0.30,,0.25,0.29,0.31,0.30,1.40,0.31,0.08
BIT,363.938,5.275,0.53,0.011,0.01,10.0,-1.67,-,-,-,-,,Biotron Ltd,,0.10,0.2,0.10,0.105,0.11,0.098,3.44,0.175,0.075
BITO,1481.16,7.759,-,0.003,-,-,-,-,-,-,-,,  opt dec11,,0.024,-0.5,0.024,0.03,0.03,0.024,-15.84,0.037,0.024
BIS,23.514,0.858,0.695,0.035,0.02,8.0,-3,-,-,-,-,,Bisalloy Steel,,0.16,,0.165,0.19,0.165,0.155,1.40,0.30,0.13
BSN,50,0.387,0.19,0.002,0.06,0.7,-2.82,-,-,-,-,,Bisan Ltd,,0.04,,0.04,0.05,0.04,0.04,1.40,0.06,0.03
BKI,1020.94,2.884,2.229,0.525,1.45,0.9,6.34,19.9,6,1.06,4.76,f,BKI Invest Ltd,,1.26,-3,1.26,1.265,1.295,1.245,-0.93,1.33,0.79
BKM,24.999,0.695,1.12,0.002,-,-,-0.25,-,-,-,-,,BKM Management,,0.004,,0.004,0.01,0.004,0.004,1.40,0.011,0.003
BKL,25.244,0.117,0.132,0.353,3.46,6.2,127.5,16.7,96,1.33,4.51,f,Blackmores Ltd,,21.30,-70,21.20,22.20,22.65,21.01,-1.78,23.00,10.77
BIV,-,0.322,3.796,0.002,0.03,0.5,-0.79,-,-,-,-,,Blue Capital Ltd,,0.016,,-,-,0.016,0.016,1.40,0.031,0.013
BSL,97408.8,437.571,84.384,4.668,2.46,1.0,-7.1,-,5,-,1.95,,BlueScope Steel,,2.56,-6,2.56,2.57,2.74,2.47,-0.89,3.48,1.675
BLG,1184.51,10.263,2.93,0.037,0.04,4.9,-5.06,-,-,-,-,,Bluglass Ltd,,0.195,-1,0.18,0.19,0.205,0.18,-3.48,0.385,0.15
BLY,246216,1428.83,233.55,1.522,-0.10,-,6.84,4.8,-,-,-,,Boart Longyear,,0.33,-0.5,0.325,0.33,0.35,0.315,-0.09,0.41,0.054
BNE,24.029,0.168,0.004,0.017,-0.01,-,-3.55,-,-,-,-,,Bone Medical Ltd,,0.18,-2,0.135,0.20,0.20,0.18,-8.60,0.25,0.10
BOL,5600.92,32.06,1.809,0.142,0.89,0.4,-16.1,-,1,-,2.78,,Boom Logistics,,0.36,-1,0.355,0.365,0.39,0.34,-1.30,0.70,0.27
BLD,20595,65.539,114.877,3.28,4.12,1.3,24.1,22.9,13,1.85,2.36,f,Boral Ltd,,5.51,18,5.47,5.55,5.78,5.22,4.78,6.40,2.29
BKN,5137.85,24.93,12.439,0.767,1.31,4.5,52.5,11.3,23,2.28,3.89,f,Bradken Ltd,,5.91,-12,5.86,5.95,6.19,5.70,-0.59,7.55,0.945
BRC,80.207,0.485,0.322,0.025,0.01,27.0,4.6,5.9,-,-,-,,Brain Resource,,0.27,-2,0.27,0.295,0.28,0.27,-5.50,0.35,0.185
BZI,-,0.736,0.675,0.004,0.03,1.8,-0.68,-,-,-,-,,Brainz Instruments,,0.055,,0.05,0.055,0.055,0.055,1.40,0.06,0.01
BXB,24430.2,103.873,89.906,9.533,0.58,11.6,40.18,16.8,30,1.34,4.44,p,Brambles Ltd,,6.75,20,6.75,6.76,6.80,6.35,4.45,8.37,4.08
BNV,865,1.537,0.003,0.003,0.03,0.5,0.1,15.0,-,-,-,,Brand New Vintage,,0.015,,0.012,0.039,0.015,0.015,1.40,0.04,0.013
BVA,904.286,4.904,2.39,0.069,-0.35,-,1.15,16.5,-,-,-,,Bravura Solutions,,0.19,-1,0.185,0.19,0.205,0.19,-3.60,0.315,0.119
BPK,-,-,0.024,0.004,-,-,-0.6,-,-,-,-,,Bremer Park Ltd,,0.01,,0.012,0.015,0.01,0.01,1.40,0.025,0.01
BRG,1589.97,2.162,0.595,0.221,0.49,3.5,9.08,18.8,5.5,1.65,3.23,,Breville Grp Ltd,,1.705,10.5,1.59,1.76,1.705,1.55,7.96,2.45,0.465
BKW,345.587,2.148,0.181,1.786,8.27,1.5,229.8,5.3,39,5.89,3.22,f,Brickworks Ltd,,12.13,-12,12.10,12.13,12.45,12.00,0.42,16.80,9.02
BYL,551.496,2.336,1.817,0.037,0.32,1.0,6.15,5.4,1.5,4.10,4.48,f,Brierty Ltd,,0.335,-3.5,0.335,0.35,0.375,0.33,-8.06,0.515,0.095
BBL,-,0.003,-,0.037,0.12,3.2,1.42,26.8,-,-,-,,Brisbane Broncos,,0.38,,0.32,0.40,0.38,0.38,1.40,0.40,0.23
BCS,7.85,0.019,-,0.484,0.64,1.9,10.99,11.3,-,-,-,,Brisconnection def x ppd,,1.24,-6,1.05,1.20,1.30,1.24,-3.21,1.40,1.20
BRO,12746.5,15.973,1.242,0.002,-,-,-1.46,-,-,-,-,,Broad Invest,,0.004,0.1,0.004,0.005,0.004,0.003,34.73,0.006,0.002
BSA,339.501,2.257,0.354,0.06,0.03,9.7,4.01,7.2,2,2.00,6.90,f,BSA Ltd,,0.29,-1.5,0.28,0.29,0.32,0.29,-3.52,0.34,0.125
BTT,345.461,0.992,2.153,0.486,0.22,13.8,7.95,38.2,7.9,1.01,2.60,f,BT Invest Mngmnt,,3.04,-3,3.03,3.11,3.11,3.00,0.42,3.34,1.02
BUG,-,0.134,0.021,0.014,0.72,0.5,3.17,10.9,1,3.17,2.90,,Buderim Ginger,,0.345,,0.325,0.345,0.345,0.345,1.40,0.50,0.30
BWP,3789.38,16.21,7.274,0.725,1.79,1.0,-3.74,-,11.57,-,6.61,,Bunnings Warehouse unt,,1.75,-2,1.72,1.75,1.765,1.69,0.27,1.945,1.492
BPG,-,0.12,-,0.007,-0.02,-,-0.45,-,-,-,-,,Byte Power Grp,,0.006,,0.006,0.007,0.006,0.006,1.40,0.017,0.003
CEO,3747.82,32.344,0.1,0.002,-,-,-0.77,-,-,-,-,,C @ Ltd,,0.009,-0.2,0.009,0.01,0.01,0.009,-16.78,0.021,0.005
CEOO,3300,15.938,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.003,-0.3,0.003,0.004,0.006,0.003,-48.60,0.009,0.002
CAB,2415.79,7.591,6.255,0.677,2.21,2.5,51,11.0,34,1.50,6.05,f,Cabcharge Aust,,5.62,-6,5.50,5.62,5.72,5.46,0.34,7.09,4.71
CDM,59.9,0.357,0.162,0.021,1.10,0.7,-13.8,-,2,-,2.60,f,Cadence Capital,,0.77,0.5,0.75,0.77,0.77,0.75,2.05,0.88,0.43
CIX,1943.59,2.784,0.482,0.067,0.25,1.2,3.44,8.4,1.25,2.75,4.31,,Calliden Grp,,0.29,-3,0.275,0.29,0.31,0.255,-7.97,0.40,0.255
CTX,4884.53,28.425,20.531,2.411,10.60,0.8,15.6,57.2,-,-,-,,Caltex Aust,,8.93,-6,8.92,8.97,9.49,8.90,0.73,14.00,8.01
CZD,2265.06,6.984,1.196,0.009,0.05,0.6,-0.61,-,-,-,-,,Calzada Ltd,,0.028,-0.3,0.028,0.03,0.031,0.028,-8.28,0.044,0.02
CPB,236.972,1.264,1.31,1.701,2.96,9.1,162.2,16.7,95,1.71,3.52,p,Campbell Brothers,,27.01,-165,27.00,27.45,28.96,26.20,-4.36,32.00,8.29
CDL,203,0.231,0.013,0.007,0.21,0.3,1.22,5.7,0.37,3.30,5.29,,Canada Land Ltd cdi,,0.07,0.7,0.07,0.074,0.074,0.069,12.51,0.09,0.038
CNB,-,0.048,0.041,0.084,0.60,1.2,-21.94,-,4,-,5.63,f,Canberra Invest,,0.71,,0.76,0.90,0.71,0.71,1.40,0.75,0.34
CAG,9438,85.715,22.168,0.005,-,-,-0.01,-,-,-,-,,Cape Range Ltd,,0.008,-0.1,0.007,0.008,0.009,0.008,-9.71,0.016,0.003
CAJ,100,3.779,0.414,0.014,-0.01,-,-0.37,-,-,-,-,,Capitol Health,,0.045,,0.04,0.045,0.045,0.04,1.40,0.063,0.033
CAJO,-,1.42,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.009,,0.01,0.012,0.009,0.009,1.40,0.012,0.006
CAA,2333.43,18.783,0.282,0.109,0.15,1.9,-58.5,-,-,-,-,,Capral Ltd,,0.28,-4,0.26,0.28,0.315,0.25,-11.10,1.305,0.25
CCF,57,0.551,0.418,0.006,-,-,-6.35,-,-,-,-,,Carbon Conscious,,0.27,2,0.27,0.30,0.30,0.25,9.40,0.56,0.10
CNN,90565.1,107.807,1.594,0.013,0.02,1.1,-1.07,-,-,-,-,,Cardia Bioplastics,,0.021,0.2,0.02,0.021,0.039,0.019,11.93,0.04,0.015
CNNO,9624.2,18.642,0.469,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.003,,0.003,0.004,0.005,0.003,1.40,0.013,0.002
CDD,503.852,1.487,1.395,0.325,0.52,7.4,43.82,8.7,28,1.56,7.31,f,Cardno Ltd,,3.83,-31,3.80,3.84,4.14,3.76,-6.09,5.20,2.61
CDP,91.152,0.258,0.117,0.298,5.55,0.8,17.45,24.4,26.55,0.66,6.23,,Carindale Prop unt,,4.26,-4,4.20,4.43,4.40,4.21,0.47,4.40,3.15
CIN,3.152,0.029,0.092,0.451,21.19,0.8,61,27.9,67,0.91,3.94,f,Carlton Invest,,17.00,-55,16.56,17.24,17.55,17.00,-1.73,18.95,12.00
CINPA,-,-,-,-,-,-,-,-,14,-,6.64,,  7% cum pf,,2.11,,2.11,-,2.11,2.11,1.40,2.11,2.11
CWE,1816.89,18.967,6.011,0.073,0.01,13.0,-1.99,-,-,-,-,,Carnegie Wave Energy,,0.13,,0.13,0.135,0.14,0.125,1.40,0.29,0.12
CRZ,1848.83,10.154,-,1.041,-,-,-,-,-,-,-,,Carsales Com Ltd,,4.48,-3,4.46,4.67,4.69,4.33,0.74,5.70,3.56
CCV,2033.27,12.236,4.181,0.229,0.09,7.0,6.77,9.3,3,2.26,4.76,f,Cash Convert ord/div   ,,0.63,-1.5,0.62,0.63,0.66,0.615,-0.93,0.71,0.29
CXD,274.684,0.43,0.323,0.021,0.23,1.3,-31.3,-,-,-,-,,CathRx Ltd,,0.30,-13,0.30,0.40,0.45,0.30,-28.83,0.78,0.245
CBD,3604.15,9.165,1.176,0.04,0.04,2.8,-1.7,-,-,-,-,,CBD Energy Ltd,,0.11,-1,0.105,0.115,0.135,0.105,-6.93,0.195,0.031
CCK,10066.1,10.066,-,0.006,0.02,5.8,0.63,18.3,-,-,-,,CCK Financial,,0.115,,0.08,0.16,0.115,0.115,1.40,0.21,0.08
CEG,330.025,2.186,2.495,0.011,0.39,0.4,-28.93,-,-,-,-,,CEC Grp Ltd,,0.14,-1,0.14,0.165,0.16,0.14,-5.27,0.20,0.105
CWP,97.463,0.228,0.181,0.165,1.60,1.7,16.2,17.0,7,2.31,2.55,f,Cedar Woods Prop,,2.75,-5,2.60,2.75,2.85,2.58,-0.39,2.85,0.85
CAQ,446.464,1.169,0.613,0.027,0.01,14.5,-1.31,-,-,-,-,,Cell Aquaculture,,0.145,-0.5,0.14,0.145,0.16,0.14,-1.93,0.20,0.072
CST,197.866,1.041,0.932,0.336,0.23,15.2,8.57,40.7,3,2.86,0.86,f,Cellestis Ltd,,3.49,-1,3.49,3.58,3.58,3.41,1.11,4.00,1.54
CDY,8330.49,90.678,0.294,0.01,0.01,3.1,-2.77,-,-,-,-,,Cellmid Ltd,,0.031,-0.3,0.028,0.031,0.033,0.03,-7.42,0.05,0.007
CLT,-,0.652,0.033,0.024,0.40,0.8,-21,-,-,-,-,,Cellnet Grp,,0.32,,0.325,0.66,0.32,0.32,1.40,0.325,0.15
CIL,486.846,2.073,0.214,0.121,0.08,17.3,9.5,14.6,9.5,1.00,6.86,,Centrebet Internat,,1.385,-11.5,1.36,1.385,1.52,1.335,-6.27,1.60,0.86
CAF,70,1.689,0.227,0.021,0.21,0.6,-32.59,-,-,-,-,,Centrepoint Alliance,,0.13,-2,0.125,0.15,0.15,0.13,-11.93,0.22,0.12
CNP,9514.7,67.174,218.844,0.233,-2.91,-,-398.36,-,31.8,-,132.50,,Centro Prop stpld,,0.24,-1,0.235,0.24,0.255,0.23,-2.60,0.52,0.047
CER,12929.6,74.836,235.043,0.354,0.30,0.5,-117.14,-,0.37,-,2.39,,Centro Retail stpld,,0.155,-0.5,0.15,0.155,0.165,0.145,-1.72,0.225,0.016
CYA,598.265,2.913,1.49,0.143,1.04,0.8,-14.26,-,4.5,-,5.70,f,Century Aust,,0.79,-3,0.79,0.81,0.825,0.78,-2.26,0.91,0.56
CFU,34926.7,76.848,47.184,0.191,0.05,3.7,-8.58,-,-,-,-,,Ceramic Fuel Cells,,0.185,,0.18,0.185,0.215,0.165,1.40,0.345,0.042
CVS,1132,4.212,1.528,0.012,-,-,-0.13,-,-,-,-,,Cervantes Corp,,0.04,0.1,0.036,0.039,0.04,0.036,3.96,0.054,0.024
CFX,56220.5,184.775,187.698,4.657,2.02,0.9,-15.27,-,12.5,-,6.67,,CFS Retail Prop unt,,1.875,0.5,1.85,1.89,1.885,1.82,1.67,2.12,1.415
CDI,5005.47,18.551,5.611,0.436,0.88,0.6,-8.69,-,6.7,-,13.67,,Challenger Div Pro stpld,,0.49,2.5,0.475,0.49,0.495,0.465,6.78,0.53,0.267
CGF,18662.5,51.018,27.873,2.028,1.81,2.1,-16.2,-,12.5,-,3.27,,Challenger FSG Ltd,,3.82,-27,3.76,3.85,4.12,3.70,-5.20,4.50,0.865
CIF,632.833,7.346,6.238,0.533,-1.54,-,-40.3,-,20,-,12.42,,Challenger Infra stpld,,1.61,-8,1.55,1.63,1.695,1.54,-3.33,2.06,1.20
CKT,-,28.153,1.305,0.16,2.02,0.5,-36.54,-,6.5,-,6.22,,Challenger Kenedix ord unt,,1.045,,-,-,1.045,1.045,1.40,1.05,0.16
CWT,1303.13,2.497,9.519,0.05,0.47,0.6,-14.29,-,5.65,-,19.15,,Challenger Winetr unt,,0.295,0.5,0.295,0.305,0.32,0.27,3.12,0.36,0.215
CHR,55.922,0.059,0.021,0.017,4.22,0.7,33.67,8.9,14,2.40,4.67,f,Chalmers Ltd,,3.00,25,2.76,3.00,3.00,2.75,10.49,3.10,2.38
CMG,310.453,2.631,4.282,0.096,0.04,5.8,-2.52,-,-,-,-,,Chandler Macleod,,0.23,0.5,0.23,0.235,0.245,0.23,3.62,0.25,0.079
CHP,1300,1.945,0.25,0.002,0.02,0.9,-1.7,-,-,-,-,,Chapmans Ltd,,0.017,-0.2,0.016,0.021,0.019,0.017,-9.13,0.022,0.011
CHC,10780.2,37.071,17.977,0.525,0.71,1.0,-17.98,-,4.96,-,7.09,,Charter Hall Grp forus,,0.70,4,0.685,0.705,0.75,0.67,7.46,0.75,0.156
CHF,30,0.217,0.086,0.005,0.12,0.5,-9.1,-,-,-,-,,Charter Pacific,,0.055,,0.05,0.062,0.055,0.055,1.40,0.076,0.04
CHFO,117,0.975,-,-,-,-,-,-,-,-,-,,  opt feb11,,0.003,,0.002,0.005,0.003,0.003,1.40,0.013,0.003
CXS,10386.9,17.51,0.835,0.237,0.05,16.7,-10.75,-,-,-,-,,Chemgenex Pharmac,,0.835,-7,0.81,0.84,0.91,0.775,-6.33,1.09,0.28
CXSO,50,0.17,0.082,-,-,-,-,-,-,-,-,,  opt mar10,,0.035,0.5,-,0.035,0.035,0.035,18.07,0.08,0.02
CXSOA,0.593,0.013,-,0.006,-,-,-,-,-,-,-,,  opt feb12,,0.58,1,0.58,0.67,0.58,0.58,3.15,0.65,0.11
CVB,837.681,1.908,0.005,0.004,-,-,0.97,3.9,-,-,-,,Cheviot Bridge,,0.038,-0.2,0.038,0.042,0.042,0.038,-3.60,0.07,0.01
CKP,-,0.003,0.007,0.002,1.94,0.1,-30.24,-,-,-,-,,Cheviot Kirribilly stpld,,0.125,,0.125,0.28,0.125,0.125,1.40,0.685,0.125
CCY,598.334,1.075,17.42,0.007,0.05,0.9,-19.36,-,-,-,-,,China Century Capitl,,0.047,-1.8,0.047,0.05,0.061,0.041,-26.29,0.115,0.023
CNH,345.027,6.574,0.122,0.042,0.08,1.7,-0.99,-,-,-,-,,China Steel,,0.135,-0.5,0.135,0.15,0.15,0.13,-2.17,0.20,0.04
CWH,2.085,0.01,-,0.006,0.06,1.5,1.1,8.2,-,-,-,,China West Hldgs,,0.09,-12,0.09,0.19,0.21,0.09,-55.74,0.23,0.09
CHO,57.852,0.397,0.124,0.484,5.46,0.9,16.4,30.5,21,0.78,4.20,f,Choiseul Investments   ,,5.00,-10,5.00,5.05,5.15,4.97,-0.56,5.28,3.53
CDH,-,0.2,0.3,-,0.04,0.1,-1.45,-,-,-,-,,Chongherr Invest,,0.003,,0.003,0.03,0.003,0.003,1.40,0.01,0.002
CII,1250,2.026,1.153,0.063,0.44,2.0,24.19,3.6,-,-,-,,CI Res Ltd,,0.86,-2,0.82,0.89,0.88,0.85,-0.87,1.05,0.70
CIR,56.018,0.228,0.215,0.029,0.86,0.7,-22.22,-,-,-,-,,Circadian Tech,,0.635,-1.5,0.635,0.65,0.695,0.635,-0.91,0.88,0.60
CLS,-,0.022,0.003,0.004,4.35,0.2,-68,-,-,-,-,,CL Asset Hldgs,,0.855,,0.855,0.98,0.855,0.855,1.40,1.20,0.062
CND,234.911,1.981,1.305,0.063,0.30,2.5,-14,-,-,-,-,,Clarius Grp Ltd,,0.74,-6,0.74,0.75,0.80,0.74,-6.10,1.18,0.277
CSS,13921.9,71.552,1.712,0.1,0.56,0.4,-7.77,-,-,-,-,,Clean Seas Tuna,,0.24,-2.5,0.24,0.245,0.27,0.24,-8.03,0.801,0.235
CLQ,128,0.7,0.167,0.018,0.07,4.4,0.9,34.4,-,-,-,,Clean Teq Hldgs,,0.31,,0.26,0.31,0.315,0.31,1.40,0.37,0.15
CVA,150,1.32,0.14,0.007,0.01,6.3,0.29,21.7,-,-,-,,Clever Com Aus,,0.063,-0.2,0.063,0.065,0.065,0.063,-1.68,0.078,0.018
CAM,290.176,0.703,0.176,0.039,1.44,0.7,1.84,56.0,3,0.61,2.91,f,Clime Capital,,1.03,,1.02,1.03,1.04,0.91,1.40,1.145,0.55
CIW,-,0.32,1.073,0.024,0.40,1.2,-5.8,-,-,-,-,f,Clime Invest,,0.48,,0.43,0.46,0.48,0.48,1.40,0.50,0.171
CUV,1732.94,10.092,9.237,0.07,0.12,1.9,-5.1,-,-,-,-,,Clinuvel Pharmaceut,,0.23,0.5,0.23,0.235,0.235,0.22,3.62,0.40,0.18
CPR,385.156,2.256,3.82,0.05,0.27,1.4,-7.1,-,-,-,-,,Clive Peeters,,0.39,-1.5,0.33,0.39,0.43,0.345,-2.30,0.74,0.075
CLO,2200.02,14.995,2.801,0.617,0.29,2.8,7.84,10.2,2,3.92,2.50,p,Clough Ltd,,0.80,-4,0.80,0.805,0.865,0.78,-3.36,1.035,0.29
CLV,426.045,4.087,1.397,0.045,0.16,1.7,1.87,14.7,1,1.87,3.64,f,Clover Corp,,0.275,-1.5,0.27,0.275,0.29,0.26,-3.77,0.31,0.15
CMV,2723.1,17.13,9.927,0.077,0.14,0.6,-14.1,-,-,-,-,,CMA Corp Ltd,,0.08,1,0.075,0.08,0.083,0.064,15.69,0.185,0.053
CMI,4.434,0.124,0.119,0.023,1.34,0.5,-4.38,-,-,-,-,,CMI Ltd,,0.68,,0.68,0.715,0.68,0.68,1.40,0.72,0.28
COZ,337.669,1.35,1.475,0.054,0.04,4.9,0.25,78.0,-,-,-,,CO2 Grp Ltd,,0.195,-1.5,0.195,0.20,0.21,0.19,-5.74,0.43,0.13
COZO,-,0.317,0.13,0.016,-,-,-,-,-,-,-,,  opt nov11,,0.10,,0.075,0.10,0.10,0.10,1.40,0.29,0.06
CCL,9494.18,54.149,43.88,8.037,1.14,9.4,54.8,19.6,40.5,1.35,3.77,f,Coca-Cola Amatil,,10.74,-19,10.70,10.82,11.03,10.61,-0.34,11.72,8.02
COH,979.119,4.521,4.917,3.457,2.78,22.1,233.7,26.2,175,1.34,2.85,f,Cochlear Ltd,,61.34,-96,61.34,62.05,63.69,60.87,-0.14,69.79,46.21
CDA,35.726,0.549,0.127,0.195,0.17,7.0,7.4,16.1,6.5,1.14,5.46,f,Codan Ltd,,1.19,-1,1.12,1.20,1.20,1.19,0.57,1.32,0.525
COF,252.087,2.677,1.736,0.268,-0.22,-,14.5,14.8,13,1.12,6.07,f,Coffey Intl,,2.14,-3,2.13,2.15,2.19,2.08,0.02,2.37,1.38
CGS,2.73,0.169,0.599,0.019,0.07,4.1,2.24,12.9,-,-,-,,Cogstate Ltd,,0.29,,0.28,0.305,0.29,0.29,1.40,0.38,0.18
CLH,105.329,0.662,0.358,0.085,0.84,1.0,8.1,10.7,4.8,1.69,5.52,f,Collection House,,0.87,1,0.83,0.87,0.885,0.82,2.56,0.935,0.40
CKL,215.348,0.775,0.101,0.042,0.16,3.2,7.46,6.9,3.25,2.30,6.31,f,Colorpak Ltd,,0.515,0.5,0.50,0.51,0.515,0.495,2.38,0.53,0.385
CBA,21183.5,99.462,116.337,80.81,13.65,3.9,328.5,16.0,228,1.44,4.33,f,C'wlth Bank  of Aust ,,52.67,-56,52.60,52.69,54.03,51.53,0.35,58.65,26.43
CPA,59181.1,176.725,250.087,1.887,1.15,0.8,-31.8,-,8.8,-,9.31,,C'wlth Prop ord unt   ,,0.945,3.5,0.93,0.95,0.945,0.885,5.25,1.045,0.675
COJ,-,2.262,1.366,0.003,-,-,0.02,25.0,-,-,-,,Commstrat Ltd,,0.005,,0.005,0.007,0.005,0.005,1.40,0.01,0.003
COM,22,0.441,0.453,0.016,0.04,3.5,2.5,5.6,-,-,-,,Comops Ltd,,0.14,,0.145,0.17,0.14,0.14,1.40,0.185,0.05
CXH,38708.7,38.709,1.016,0.003,0.21,0.1,-80.18,-,-,-,-,,Compass Hotel Grp stpld,,0.023,-1.7,0.023,0.027,0.04,0.017,-41.10,0.10,0.017
CMP,235.435,2.461,0.081,0.031,0.05,3.8,1.7,11.2,-,-,-,,Compumedics Ltd,,0.19,-1,0.19,0.195,0.20,0.185,-3.60,0.265,0.11
CPU,9825.92,57.481,38.338,6.585,-1.95,-,56.75,20.9,22,2.58,1.86,p,Computershare Ltd,,11.85,24,11.65,11.85,11.93,11.41,3.47,12.64,6.51
CPS,19,0.59,0.669,0.012,0.01,4.2,-0.38,-,-,-,-,,Computronics,,0.042,-0.6,0.042,0.048,0.048,0.042,-11.10,0.05,0.005
CMO,169.882,0.972,0.562,0.008,-0.02,-,-0.8,-,-,-,-,,Comtel Corp Ltd,,0.017,0.2,0.017,0.02,0.017,0.015,14.73,0.039,0.011
CEU,34554.6,196.415,152.256,1.646,-,-,-25.43,-,2,-,4.71,,ConnectEast stpld,,0.425,0.5,0.42,0.425,0.45,0.415,2.59,0.49,0.244
CXN,4396.45,11.323,2.182,0.014,-,-,-1.9,-,-,-,-,,Connxion Ventures,,0.047,0.3,0.044,0.05,0.055,0.04,8.22,0.06,0.028
