ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,,
XAO 4414.5 at 16:35 9/7/2010  Report at 19:06 Friday 9/7/2010. Processed 15:32 Sunday 11/7/2010.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
AHE,897.68,35.412,29.399,0.519,0.75,3.1,28.14,8.2,17,1.66,7.39,f,Automotive Hldgs,,2.30,4,2.30,2.35,2.37,2.22,-1.74,2.88,1.41,
AVX,12368.3,762.027,275.465,0.031,0.04,0.9,-4.17,-,-,-,-,,Avexa Ltd,,0.037,-0.2,0.036,0.038,0.049,0.034,-8.64,0.235,0.024,
AVH,485.147,20.655,13.99,0.012,0.05,2.2,-3.66,-,-,-,-,,Avita Medical Ltd,,0.11,-1,0.105,0.11,0.115,0.11,-11.84,0.275,0.092,
AVJ,485.9,4.766,10.262,0.118,1.06,0.4,0.09,477.8,-,-,-,,AVJennings,,0.43,-1,0.40,0.44,0.45,0.43,-5.78,0.63,0.24,
AWB,10197.3,620.774,252.885,0.805,1.85,0.5,3.67,26.8,-,-,-,,AWB Ltd,,0.985,4.5,0.985,0.99,0.985,0.93,1.28,1.337,0.865,
AWL,28,86.85,26.36,0.005,-,-,-0.2,-,-,-,-,,AWH Corp Ltd,,0.004,0.1,0.004,0.005,0.004,0.003,29.82,0.011,0.003,
AXA,14456.9,804.211,450.438,11.018,1.12,4.8,34.89,15.3,18.5,1.89,3.47,p,AXA Asia Pacific,,5.33,-7,5.31,5.35,5.45,5.24,-4.81,6.72,3.52,
AXI,-,12.948,28.255,0.009,0.04,0.5,-3.74,-,-,-,-,,Axiom Prop,,0.02,,0.02,0.022,0.02,0.02,-3.51,0.08,0.017,
BOQ,3290.73,79.166,65.215,2.222,7.20,1.4,92.4,11.1,52,1.78,5.05,f,Bank of Qld,,10.30,23,10.20,10.38,10.30,9.74,-1.22,13.49,8.808,
BBX,-,0.229,0.124,-,0.06,0.2,19.48,0.1,-,-,-,,BBX Hldgs,,0.01,,0.01,0.04,0.01,0.01,-3.51,0.02,0.01,
BEC,372.811,53.405,96.048,0.01,0.16,0.3,-141.93,-,-,-,-,,Becton Prop Grp stp,,0.049,0.7,0.048,0.054,0.053,0.042,13.16,0.15,0.037,
BFG,920.906,18.86,16.084,0.218,0.25,3.6,11.3,8.0,8,1.41,8.89,f,Bell Financial Grp,,0.90,,0.90,0.955,0.92,0.84,-3.51,1.40,0.68,
BET,1,0.013,0.061,0.003,1.78,0.6,-1.38,-,-,-,-,,Belmont Hldgs,,1.15,-15,1.00,-,1.30,1.15,-15.05,1.47,1.10,
BEN,4119.9,142.108,124.349,2.924,5.16,1.6,35.53,23.2,43,0.83,5.21,f,Bendigo & Adelaide,,8.25,18,8.12,8.25,8.26,7.72,-1.28,10.48,6.425,
BLT,779.343,67.395,18.726,0.012,-,-,-0.65,-,-,-,-,,Benitec Ltd,,0.03,-0.1,0.03,0.032,0.031,0.028,-6.73,0.09,0.025,
BLTO,-,3.45,0.122,-,-,-,-,-,-,-,-,,  opt apr14,,0.006,,0.007,0.025,0.006,0.006,-3.51,0.037,0.006,
BLTOA,-,0.107,0.139,-,-,-,-,-,-,-,-,,  opt apr11,,0.001,,0.001,-,0.001,0.001,-3.51,0.006,0.001,
BEL,8.044,1.725,3.137,0.017,0.45,0.5,10.62,2.2,1,10.62,4.35,f,Bentley Capital,,0.23,1,0.23,0.235,0.235,0.22,1.04,0.329,0.22,
BER,-,1.163,0.793,0.004,1.23,0.3,19.64,2.1,-,-,-,,Berklee Ltd,,0.42,,0.435,0.44,0.42,0.42,-3.51,0.737,0.35,
BYI,-,0.071,7.446,0.042,0.45,1.5,8.18,8.3,6,1.36,8.82,,Beyond Intl,,0.68,,0.62,0.65,0.68,0.68,-3.51,0.78,0.50,
BSI,-,5.674,15.57,0.003,-0.01,-,-0.57,-,-,-,-,,Beyond Sportswear,,0.01,,0.002,0.02,0.01,0.01,-3.51,0.036,0.007,
BGL,341.233,21.531,6.493,0.016,0.05,3.6,1.59,11.3,-,-,-,,Bigair Grp Ltd,,0.18,,0.175,0.18,0.18,0.175,-3.51,0.215,0.062,
BBG,8082.61,142.477,167.851,2.303,0.84,10.8,57.2,15.9,36,1.59,3.96,p,Billabong Intl,,9.10,46,9.02,9.15,9.30,8.42,1.82,12.32,7.93,
BDM,28.832,1.874,4.06,0.012,-,-,-4.26,-,-,-,-,,Biodiem Ltd,,0.12,1,0.11,0.17,0.12,0.11,5.58,0.228,0.08,
BOD,-,4.916,2.674,0.003,-,-,-0.95,-,-,-,-,,bioMD Ltd,,0.024,,0.024,0.03,0.024,0.024,-3.51,0.08,0.022,
BODOA,-,2.713,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.003,,0.003,0.015,0.003,0.003,-3.51,0.016,0.003,
BNO,205.49,17.465,16.541,0.092,0.06,4.8,-2.4,-,-,-,-,,Bionomics Ltd,,0.29,1.5,0.29,0.31,0.305,0.275,1.95,0.43,0.21,
BPO,1232.24,253.955,33.029,0.007,-,-,-0.65,-,-,-,-,,BioProspect Ltd,,0.013,,0.012,0.013,0.014,0.012,-3.51,0.06,0.011,
BTA,5934.05,143.068,135.393,0.172,0.60,1.6,36.6,2.6,-,-,-,,Biota Hldgs,,0.96,0.5,0.96,0.97,0.975,0.85,-2.99,3.336,0.85,
BTC,37.05,3.231,3.607,0.014,0.32,0.6,0.47,40.4,-,-,-,,Biotech Capital,,0.19,1,0.19,0.24,0.19,0.18,2.05,0.31,0.16,
BIT,70,12.385,4.095,0.007,-,-,-1.56,-,-,-,-,,Biotron Ltd,,0.058,,0.06,0.065,0.059,0.058,-3.51,0.175,0.058,
BITO,365.207,20.847,-,0.001,-,-,-,-,-,-,-,,  opt dec11,,0.013,0.2,0.013,0.018,0.013,0.011,14.67,0.037,0.011,
BIS,202.818,10.139,5.822,0.036,0.03,5.5,-3.44,-,-,-,-,,Bisalloy Steel,,0.165,-1,0.165,0.20,0.175,0.165,-9.22,0.27,0.14,
BSN,-,2.507,0.769,0.002,0.04,0.9,-2.07,-,-,-,-,,Bisan Ltd,,0.036,,0.03,0.039,0.036,0.036,-3.51,0.05,0.03,
BKI,498.668,21.797,67.308,0.486,1.45,0.8,6.47,17.9,5.5,1.18,4.74,f,BKI Invest Ltd,,1.16,3,1.16,1.165,1.165,1.125,-0.85,1.325,1.066,
BKM,10,12.166,9.288,0.003,-,-,-0.2,-,-,-,-,,BKM Management,,0.005,-0.1,0.005,0.008,0.006,0.005,-20.18,0.013,0.003,
BKL,9.977,0.755,2.055,0.38,3.76,6.1,132,17.3,99,1.33,4.34,f,Blackmores Ltd,,22.81,81,22.80,23.00,23.00,22.04,0.17,24.00,15.40,
BIV,1.499,47.287,12.623,0.003,0.02,1.1,-1.23,-,-,-,-,,Blue Capital Ltd,,0.021,,0.021,0.026,0.021,0.021,-3.51,0.031,0.013,
BSL,48718,2153.14,1864.86,3.993,2.47,0.9,-61.37,-,-,-,-,,BlueScope Steel,,2.19,11,2.18,2.20,2.19,2.03,1.78,3.48,2.03,
BLG,520.484,38.161,31.276,0.022,0.04,2.9,-5.12,-,-,-,-,,Bluglass Ltd,,0.115,-0.5,0.115,0.125,0.13,0.11,-7.68,0.28,0.082,
BLY,9150.85,5272.96,4294.15,1.342,0.14,20.8,-0.67,-,-,-,-,,Boart Longyear,,2.91,8,2.87,2.92,2.97,2.71,-0.68,4.10,1.856,
BNE,-,1.016,0.295,0.009,-0.01,-,-2.96,-,-,-,-,,Bone Medical Ltd,,0.09,,0.08,0.12,0.09,0.09,-3.51,0.24,0.08,
BOL,7780.67,243,32.005,0.189,0.55,0.7,-24,-,-,-,-,,Boom Logistics,,0.41,1.5,0.41,0.42,0.42,0.38,0.29,0.70,0.21,
BLD,46958.4,449.648,619.997,2.605,4.23,1.0,22.7,19.2,12.5,1.82,2.87,f,Boral Ltd,,4.35,-52,4.34,4.37,4.96,4.22,-14.19,6.40,3.98,
BPH,653.658,50.464,3.863,0.017,0.07,1.1,-2.68,-,-,-,-,,BPH Corp Ltd,,0.08,0.9,0.08,0.084,0.084,0.07,9.17,0.391,0.02,
BKN,2061.12,114.802,137.889,1.028,1.58,4.7,43.3,17.1,26,1.67,3.51,f,Bradken Ltd,,7.41,24,7.32,7.45,7.51,7.03,-0.16,8.14,3.97,
BRC,17.5,2.724,8.452,0.018,-0.01,-,1.6,12.5,-,-,-,,Brain Resource,,0.20,-1.5,0.20,0.225,0.215,0.20,-10.49,0.35,0.20,
BXB,37186,839.652,890.905,7.908,0.66,8.4,34.45,16.1,25,1.38,4.50,p,Brambles Ltd,,5.56,7,5.56,5.59,5.62,5.31,-2.23,8.37,5.31,
BNV,41.499,1.851,2.081,0.004,0.02,0.9,-0.19,-,-,-,-,,Brand New Vintage,,0.019,0.2,0.016,0.019,0.019,0.017,8.26,0.033,0.013,
BVA,589.194,34.391,27.15,0.062,-0.06,-,-1.97,-,-,-,-,,Bravura Solutions,,0.095,,0.092,0.099,0.098,0.092,-3.51,0.273,0.085,
BPK,-,0.365,1.073,0.003,-,-,-0.5,-,-,-,-,,Bremer Park Ltd,,0.008,,0.007,0.015,0.008,0.008,-3.51,0.015,0.008,
BRG,28.516,9.822,34.878,0.275,0.59,3.6,12.62,16.8,7.5,1.68,3.54,,Breville Grp Ltd,,2.12,1,2.10,2.11,2.14,2.11,-3.03,2.45,0.86,
BKW,142.167,9.18,3.852,1.818,9.06,1.4,100.5,12.3,39.5,2.54,3.20,f,Brickworks Ltd,,12.35,45,12.30,12.42,12.51,11.85,0.27,16.80,11.35,
BYL,183.16,8.018,24.336,0.029,0.33,0.8,3.98,6.7,1.5,2.65,5.66,f,Brierty Ltd,,0.265,3.5,0.255,0.265,0.27,0.23,11.71,0.515,0.22,
BBL,-,0.143,0.301,0.032,0.12,2.8,0.89,37.1,0.5,1.78,1.52,f,Brisbane Broncos,,0.33,,0.32,0.36,0.33,0.33,-3.51,0.40,0.30,
BCS,-,0.46,-,0.428,-0.54,-,15.06,7.3,-,-,-,,Brisconnection Tr stp,,1.10,,0.975,1.25,1.10,1.10,-3.51,1.40,1.00,
BRO,100,49.602,27.628,0.001,-,-,-0.66,-,-,-,-,,Broad Invest,,0.002,,0.002,0.003,0.002,0.002,-3.51,0.005,0.002,
BSA,78.94,10.052,7.059,0.044,-0.01,-,2.99,7.0,2,1.49,9.52,f,BSA Ltd,,0.21,1,0.21,0.22,0.21,0.20,1.49,0.34,0.125,
BTT,423.658,11.116,7.996,0.434,0.32,8.5,14.76,18.4,10.4,1.42,3.84,f,BT Invest Mngmnt,,2.71,22,2.70,2.75,2.84,2.52,5.33,3.34,1.92,
BUG,11.565,1.009,0.9,0.01,0.66,0.4,-4.19,-,-,-,-,,Buderim Ginger,,0.25,,0.24,0.25,0.25,0.25,-3.51,0.39,0.24,
BWP,3714.44,117.129,99.469,0.787,1.83,1.0,13.89,13.5,10.97,1.27,5.87,,Bunnings Warehouse unt,,1.87,1.5,1.85,1.87,1.87,1.78,-2.70,2.09,1.635,
BPG,8.334,15.774,85.723,0.002,-,-,-0.37,-,-,-,-,,Byte Power Grp,,0.002,,0.002,0.003,0.002,0.002,-3.51,0.017,0.002,
CEO,34.589,68.834,31.522,0.002,0.01,0.8,-0.24,-,-,-,-,,C @ Ltd,,0.008,,0.008,0.009,0.008,0.008,-3.51,0.021,0.007,
CEOO,-,35.536,0.786,-,-,-,-,-,-,-,-,,  opt apr12,,0.003,,0.002,0.005,0.003,0.003,-3.51,0.009,0.002,
CAB,1180.78,45.149,52.281,0.583,-,-,48.9,9.9,34,1.44,7.02,f,Cabcharge Aust,,4.84,-19,4.83,4.90,5.05,4.81,-7.29,6.66,4.81,
CDM,12.827,1.19,1.268,0.019,1.13,0.6,26.3,2.7,4,6.58,5.71,f,Cadence Capital,,0.70,-4,0.70,0.72,0.74,0.70,-8.91,0.88,0.55,
CIX,717.87,23.966,22.927,0.051,0.21,1.0,-0.17,-,1,-,4.55,f,Calliden Grp,,0.22,-1.5,0.22,0.225,0.235,0.22,-9.89,0.35,0.21,
CTX,3553.3,164.682,124.237,2.635,10.48,0.9,116.3,8.4,25,4.65,2.56,f,Caltex Aust,,9.76,48,9.62,9.77,9.84,8.95,1.66,13.63,8.01,
CZD,1509.4,68.438,30.096,0.009,0.04,0.6,-0.59,-,-,-,-,,Calzada Ltd,,0.026,0.1,0.026,0.03,0.03,0.026,0.49,0.051,0.022,
CPB,472.36,8.26,12.549,1.916,3.76,8.0,129.06,23.4,100,1.29,3.32,p,Campbell Brothers,,30.16,16,30.08,30.16,30.37,29.50,-2.98,32.00,18.23,
CDL,-,1.185,0.451,0.008,0.21,0.4,1.24,6.9,0.37,3.35,4.35,,Canada Land Ltd cdi,,0.085,,0.08,0.09,0.085,0.085,-3.51,0.09,0.06,
CAG,41368.5,1090.23,167.991,0.005,-,-,-0.22,-,-,-,-,,Cape Range Ltd,,0.006,,0.006,0.007,0.007,0.005,-3.51,0.016,0.004,
CAGO,15968.7,38.938,-,-,-,-,-,-,-,-,-,,  opt feb13,,0.001,-0.1,0.001,0.002,0.002,0.001,-53.51,0.003,0.001,
CAJ,-,11.064,1.071,0.009,-,-,-0.05,-,-,-,-,,Capitol Health,,0.03,,0.026,0.045,0.03,0.03,-3.51,0.071,0.025,
CAJO,-,3.955,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.01,,0.002,0.007,0.01,0.01,-3.51,0.013,0.006,
CAA,547.411,89.9,9.969,0.062,0.38,0.4,-27.5,-,-,-,-,,Capral Ltd,,0.16,-1,0.16,0.175,0.17,0.16,-9.39,1.305,0.145,
CCF,7.5,2.911,3.479,0.003,0.09,0.9,-6.18,-,-,-,-,,Carbon Conscious,,0.085,-0.2,0.085,0.145,0.087,0.085,-5.81,0.56,0.081,
CNN,1479.02,235.841,63.694,0.012,0.01,1.6,-1.57,-,-,-,-,,Cardia Bioplastics,,0.016,0.1,0.016,0.017,0.017,0.015,3.16,0.04,0.015,
CNNO,1817,60.386,57.616,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.003,0.2,0.001,0.003,0.003,0.001,196.50,0.007,0.001,
CDD,650.687,12.539,10.235,0.343,0.65,5.8,38.62,9.8,28,1.38,7.39,f,Cardno Ltd,*,3.79,-21,3.76,3.85,4.03,3.63,-8.76,5.20,3.36,
CDDR,30.94,0.031,-,0.008,-,-,-,-,-,-,-,,  rts26juld,,0.535,,0.45,0.535,0.535,0.40,-,0.535,0.40,
CGR,-,0.491,-,0.008,-,-,-,-,-,-,-,f,Careers Multilist,,0.15,,0.12,0.15,0.15,0.15,-3.51,0.24,0.12,
CDP,12.97,3.15,4.286,0.288,5.56,0.7,27.08,15.2,27.21,1.00,6.60,,Carindale Prop unt,,4.12,-8,4.12,4.15,4.20,4.10,-5.41,4.40,3.50,
CIN,6.883,0.259,0.305,0.443,21.78,0.8,63,26.5,67,0.94,4.01,f,Carlton Invest,,16.70,20,16.55,16.70,16.70,16.50,-2.30,18.95,14.36,
CINPA,-,-,-,-,-,-,-,-,14,-,6.60,,  7% cum pf,,2.12,,2.15,-,2.12,2.12,-3.51,2.12,2.11,
CWE,760.9,76.583,99.444,0.046,0.01,8.2,-1.03,-,-,-,-,,Carnegie Wave Energy,,0.082,-0.3,0.082,0.084,0.085,0.08,-7.04,0.265,0.077,
CRZ,863.097,49.746,-,1.107,0.01,476.0,8.2,58.0,6.6,1.24,1.39,f,Carsales Com Ltd,,4.76,22,4.73,4.78,4.92,4.40,1.34,5.86,3.56,
CCV,475.879,61.052,49.087,0.22,0.23,2.5,6.97,8.3,3,2.32,5.17,f,Cash Convert ord/div   ,,0.58,4,0.575,0.58,0.58,0.535,3.90,0.71,0.425,
CXD,145.8,8.801,1.206,0.037,0.13,2.0,-24.4,-,-,-,-,,CathRx Ltd,,0.26,-0.5,0.25,0.28,0.28,0.255,-5.40,0.656,0.15,
CBD,941.031,46.237,7.022,0.043,0.03,3.8,-2.22,-,-,-,-,,CBD Energy Ltd,,0.115,-0.5,0.115,0.12,0.125,0.11,-7.68,0.195,0.075,
CBZ,177.112,7.444,-,0.019,-,-,-,-,-,-,-,,Cbio Ltd,,0.295,-0.5,0.27,0.295,0.30,0.27,-5.18,0.50,0.26,
CCK,-,10.117,0.034,0.005,0.02,5.0,-0.23,-,-,-,-,,CCK Financial,,0.10,,0.03,0.095,0.10,0.10,-3.51,0.21,0.08,
CEG,191.043,10.282,8.498,0.006,0.24,0.3,-34.63,-,-,-,-,,CEC Grp Ltd,,0.08,2.3,0.081,0.095,0.08,0.058,36.84,0.235,0.05,
CWP,140.028,5.017,3.834,0.144,1.72,1.4,43,5.5,12,3.58,5.04,f,Cedar Woods Prop,,2.38,3,2.30,2.45,2.45,2.30,-2.23,2.85,1.33,
CAQ,72,10.402,4.33,0.027,-,-,-1.09,-,-,-,-,,Cell Aquaculture,,0.135,-0.5,0.12,0.14,0.14,0.135,-7.08,0.20,0.08,
CST,74.431,3.983,4.864,0.294,0.25,12.2,8.9,34.4,3.5,2.54,1.14,f,Cellestis Ltd,,3.06,30,3.06,3.10,3.06,2.76,7.36,4.00,2.58,
CDY,1670,460.45,6.199,0.007,0.01,2.0,-0.89,-,-,-,-,,Cellmid Ltd,,0.02,-0.1,0.02,0.021,0.021,0.02,-8.27,0.046,0.019,
CLT,15,2.335,7.044,0.022,0.40,0.7,-6.16,-,-,-,-,,Cellnet Grp,,0.30,,0.30,0.305,0.30,0.30,-3.51,0.33,0.25,
CIL,47.815,7.743,2.975,0.122,0.11,12.7,10.7,13.1,10.5,1.02,7.50,,Centrebet Internat,,1.40,9,1.32,1.42,1.40,1.31,3.36,1.89,0.955,
CAF,-,8.423,28.35,0.022,-,-,-31.06,-,-,-,-,,Centrepoint Alliance,,0.135,,0.14,0.145,0.135,0.135,-3.51,0.185,0.12,
CNP,7638.49,369.777,742.018,0.141,-2.87,-,-113.25,-,31.8,-,219.31,,Centro Prop stp,,0.145,-0.5,0.145,0.15,0.155,0.14,-6.84,0.52,0.089,
CER,10899.4,528.051,2208.03,0.366,0.35,0.5,-18.43,-,0.37,-,2.31,,Centro Retail stp,,0.16,,0.155,0.16,0.17,0.145,-3.51,0.265,0.091,
CYA,928.148,28.178,12.563,0.131,1.02,0.7,-7.74,-,3.5,-,4.67,f,Century Aust,,0.75,-1,0.74,0.75,0.785,0.74,-4.82,0.91,0.74,
CFU,7398.49,632.241,958.055,0.16,0.04,3.9,-0.09,-,-,-,-,,Ceramic Fuel Cells,,0.155,-1,0.155,0.16,0.17,0.155,-9.57,0.345,0.145,
CVS,700,8.284,13.525,0.006,-,-,-0.11,-,-,-,-,,Cervantes Corp,,0.021,0.3,0.016,0.024,0.021,0.018,13.16,0.044,0.015,
CFX,39684.1,1265.51,1154.59,4.795,1.99,1.0,-1.9,-,12.5,-,6.54,,CFS Retail Prop unt,,1.91,-2,1.905,1.91,1.93,1.875,-4.55,2.12,1.63,
CDI,1716.12,173.361,43.045,0.448,0.65,0.8,0.46,106.5,5.05,0.09,10.31,,Challenger Div Pro stp,,0.49,1.5,0.48,0.49,0.495,0.47,-0.35,0.58,0.38,
CGF,9472.72,375.247,213.146,1.859,3.36,1.1,35.2,10.6,13.5,2.61,3.63,,Challenger FSG Ltd,,3.72,28,3.72,3.75,3.75,3.34,4.63,4.50,2.16,
CIF,660.76,50.244,42.07,0.425,-1.66,-,-59.2,-,15,-,11.24,,Challenger Infra stp,,1.335,2.5,1.30,1.335,1.35,1.285,-1.60,2.06,1.285,
CWT,1328.41,20.408,25.183,0.034,0.47,0.4,-14.59,-,5.65,-,31.39,,Challenger Winetr unt,,0.18,-1,0.18,0.185,0.20,0.155,-8.77,0.36,0.155,
CHR,-,0.062,0.032,0.016,4.32,0.7,24.96,11.3,14,1.78,4.96,f,Chalmers Ltd,,2.82,7,2.75,-,2.75,2.75,-0.96,3.10,2.69,
CMG,5.61,9.839,18.203,0.097,0.04,5.8,0.26,88.5,0.35,0.74,1.52,f,Chandler Macleod,,0.23,-3.5,0.23,0.25,0.265,0.23,-16.72,0.31,0.079,
CHP,-,4.722,1.66,0.002,0.02,0.8,-0.34,-,-,-,-,,Chapmans Ltd,,0.015,,0.014,0.019,0.015,0.015,-3.51,0.022,0.011,
CHC,9458.44,564.405,290.484,0.722,0.60,1.0,-23.57,-,3.2,-,5.38,,Charter Hall Grp forus,,0.595,-1.5,0.59,0.595,0.61,0.58,-5.97,0.79,0.403,
CQO,69233.9,3156.85,4373.11,1.194,0.44,0.6,10.03,2.4,2.5,4.01,10.20,,Charter Hall Office unt,,0.245,-0.5,0.24,0.245,0.255,0.235,-5.51,0.355,0.205,
CQR,18698.7,923.047,1287.82,0.828,0.72,0.8,-45.58,-,6,-,10.91,,Charter Hall Retail unt,,0.55,1,0.55,0.555,0.555,0.53,-1.66,0.735,0.445,
CHF,9.7,2.764,5.522,0.003,0.13,0.3,-3.16,-,-,-,-,,Charter Pacific,,0.04,,0.036,0.04,0.04,0.04,-3.51,0.076,0.04,
CHFO,-,2.081,2.415,-,-,-,-,-,-,-,-,,  opt feb11,,0.001,,-,0.001,0.001,0.001,-3.51,0.013,0.001,
CXS,522.841,182.697,46.79,0.085,0.07,4.3,-3.67,-,-,-,-,,Chemgenex Pharmac,,0.30,,0.29,0.30,0.30,0.28,-3.51,1.09,0.265,
CXSOA,-,0.269,1.023,0.001,-,-,-,-,-,-,-,,  opt feb12,,0.10,,0.10,0.16,0.10,0.10,-3.51,0.65,0.035,
CCY,196.291,9.156,46.144,0.009,0.05,1.1,-17.6,-,-,-,-,,China Century Capitl,,0.057,0.1,0.054,0.057,0.057,0.054,-1.72,0.115,0.041,
CNH,1.43,12.522,1.735,0.043,0.07,1.3,-1.61,-,-,-,-,,China Steel,,0.09,,0.09,0.11,0.09,0.09,-3.51,0.20,0.06,
CWH,2.635,1.171,-,0.013,0.02,9.5,-1.42,-,-,-,-,,China West Hldgs,,0.19,-0.5,0.012,0.17,0.195,0.19,-6.07,0.31,0.065,
CHO,11.926,1.746,1.387,0.443,5.42,0.8,16.4,27.9,21,0.78,4.60,f,Choiseul Investments   ,,4.57,-3,4.48,4.57,4.60,4.57,-4.16,5.28,4.30,
CDH,-,0.312,0.487,-,0.04,0.1,-0.08,-,-,-,-,,Chongherr Invest,,0.003,,0.003,0.03,0.003,0.003,-3.51,0.003,0.003,
CII,-,3.233,3.42,0.052,0.47,1.5,8.18,8.8,2,4.09,2.78,,CI Res Ltd,,0.72,,0.69,0.86,0.72,0.72,-3.51,0.91,0.69,
CNB,-,1.653,0.214,0.06,0.60,0.8,-12,-,4,-,8.16,f,CIC Aust Ltd,,0.49,,0.46,0.54,0.49,0.49,-3.51,0.76,0.45,
CIR,23.717,5.094,1.647,0.027,0.78,0.8,-19.86,-,-,-,-,,Circadian Tech,,0.60,8.5,0.56,0.60,0.60,0.525,13.00,0.795,0.50,
CLS,-,0.247,0.264,0.003,4.32,0.2,-66.35,-,-,-,-,,CL Asset Hldgs,,0.65,,0.65,0.70,0.65,0.65,-3.51,1.20,0.61,
CND,242.52,13.096,9.287,0.049,0.39,1.5,3,19.0,-,-,-,,Clarius Grp Ltd,,0.57,-5.5,0.57,0.60,0.625,0.55,-12.31,1.18,0.55,
CSS,2425.28,474.115,18.8,0.038,0.24,0.4,-9.67,-,-,-,-,,Clean Seas Tuna,,0.09,-0.2,0.09,0.092,0.095,0.082,-5.68,0.70,0.075,
CLQ,-,4.483,3.34,0.016,0.05,5.6,1.79,15.6,-,-,-,,Clean Teq Hldgs,,0.28,,0.245,0.27,0.28,0.28,-3.51,0.375,0.23,
CVW,126.82,32.772,19.062,0.205,0.66,0.7,-1.34,-,-,-,-,,Clearview Wealth,,0.48,-4.5,0.48,0.50,0.505,0.465,-12.08,0.565,0.375,
CVA,35.44,8.824,10.11,0.008,0.02,3.5,0.57,12.3,-,-,-,,Clever Com Aus,,0.07,-5,0.042,0.07,0.07,0.064,-45.18,0.13,0.024,
CAM,75,3.556,2.71,0.041,1.39,0.7,50.38,2.0,4,12.60,3.88,f,Clime Capital,,1.03,1,0.98,1.03,1.03,0.975,-2.53,1.145,0.745,
CIW,35,1.409,15.938,0.021,0.44,0.9,5,8.2,1,5.00,2.44,f,Clime Invest,,0.41,-1,0.41,0.42,0.42,0.41,-5.89,0.50,0.322,
CUV,828.924,38.55,39.714,0.073,0.11,2.2,-3.6,-,-,-,-,,Clinuvel Pharmaceut,,0.24,,0.235,0.24,0.245,0.225,-3.51,0.38,0.20,
CLO,359.118,81.195,56.36,0.623,0.31,2.6,7.98,10.2,2,3.99,2.47,,Clough Ltd,,0.81,3,0.80,0.81,0.81,0.745,0.34,1.035,0.70,
CLV,141.33,14.767,32.147,0.045,0.16,1.7,2.06,13.3,1,2.06,3.64,,Clover Corp,,0.275,-1,0.265,0.28,0.285,0.255,-7.02,0.325,0.19,
CMI,22.903,0.914,3.04,0.022,1.45,0.4,-0.31,-,-,-,-,,CMI Ltd,,0.645,2.5,0.50,0.645,0.645,0.62,0.52,0.72,0.33,
COZ,127.76,8.141,8.742,0.038,0.07,1.9,-0.26,-,-,-,-,,CO2 Grp Ltd,,0.135,1,0.13,0.135,0.15,0.125,4.49,0.43,0.105,
COZO,20,5.104,1.92,0.003,-,-,-,-,-,-,-,,  opt nov11,,0.019,-1.1,0.021,0.048,0.03,0.019,-40.18,0.29,0.011,
CCL,8940.31,332.765,293.784,8.97,1.38,8.6,60.5,19.7,43.5,1.39,3.66,f,Coca-Cola Amatil,,11.89,17,11.75,11.90,11.90,11.53,-2.06,12.15,8.56,
COH,1721.77,36.728,39.539,3.986,3.25,21.7,242.2,29.1,190,1.27,2.70,f,Cochlear Ltd,,70.50,-135,70.44,71.00,71.98,70.01,-5.39,79.11,51.25,
CDA,207.062,8.205,2.546,0.217,0.12,11.0,11.5,11.5,7,1.64,5.30,f,Codan Ltd,,1.32,-10,1.32,1.33,1.44,1.30,-10.55,1.585,0.665,
COF,1538.02,33.945,13.996,0.135,-0.17,-,12,8.8,12,1.00,11.43,f,Coffey Intl,,1.05,9,1.04,1.085,1.10,0.97,5.87,2.37,0.855,
CGS,-,1.882,2.599,0.017,0.08,3.1,0.96,26.0,-,-,-,,Cogstate Ltd,,0.25,,0.20,0.25,0.25,0.25,-3.51,0.38,0.215,
CLH,33.65,2.875,8.76,0.07,0.90,0.8,9.93,7.2,5.4,1.84,7.55,f,Collection House,,0.715,,0.715,0.74,0.77,0.715,-3.51,0.935,0.47,
CKL,2.5,4.305,1.889,0.037,0.16,2.9,7.46,6.2,3.25,2.30,7.07,f,Colorpak Ltd,,0.46,,0.44,0.46,0.46,0.46,-3.51,0.53,0.385,
CBA,23272.8,619.965,643.312,77.127,-,-,330.4,15.1,235,1.41,4.72,f,C'wlth Bank  of Aust ,,49.80,207,49.80,49.90,49.98,47.40,0.83,60.00,36.70,
CPA,41888.4,1263.07,1154.76,1.902,1.11,0.9,-11.41,-,6.85,-,7.25,,C'wlth Prop ord unt   ,,0.945,-1.5,0.945,0.95,0.96,0.925,-5.07,1.045,0.735,
COJ,-,8.803,50.997,0.002,-,-,0.06,6.7,-,-,-,,Commstrat Ltd,,0.004,,0.005,0.006,0.004,0.004,-3.51,0.01,0.003,
