ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4925.9 at 16:34 1/4/2010  Report at 17:17 Thursday 1/4/2010. Processed 18:11 Thursday 1/4/2010.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
BBX,-,0.229,-,-,0.06,0.2,19.48,0.1,-,-,-,,BBX Hldgs,,0.01,,0.005,0.04,0.01,0.01,-0.42,0.02,0.01
BEC,941.982,23.523,43.595,0.018,0.16,0.5,-141.93,-,-,-,-,,Becton Prop Grp stp,,0.088,-0.1,0.088,0.089,0.09,0.086,-1.55,0.23,0.08
BFG,173.215,10.31,7.926,0.259,0.25,4.3,11.3,9.5,8,1.41,7.48,f,Bell Financial Grp,,1.07,-1,1.065,1.08,1.09,1.06,-1.35,1.40,0.47
BET,-,0.005,0.037,0.003,1.78,0.7,-1.38,-,-,-,-,,Belmont Hldgs,,1.17,,1.15,-,1.17,1.17,-0.42,1.47,1.10
BEN,4812.04,76.422,45.832,3.52,5.16,1.9,35.53,28.3,43,0.83,4.28,f,Bendigo & Adelaide,,10.05,4,10.03,10.05,10.05,9.81,-0.02,10.48,5.901
BLT,1825.26,50,4.763,0.019,-,-,-0.65,-,-,-,-,,Benitec Ltd,,0.045,0.1,0.043,0.045,0.045,0.042,1.85,0.09,0.022
BLTO,-,1.757,-,-,-,-,-,-,-,-,-,,  opt apr14,,0.016,,0.012,-,0.016,0.016,-0.42,0.03,0.005
BLTOA,-,0.096,0.009,-,-,-,-,-,-,-,-,,  opt apr11,,0.003,,0.005,0.009,0.003,0.003,-0.42,0.012,0.002
BEL,21.15,0.574,0.316,0.02,0.43,0.6,10.62,2.6,1,10.62,3.64,f,Bentley Capital,,0.275,0.5,0.27,0.275,0.275,0.27,1.43,0.329,0.203
BER,-,0.768,0.323,0.004,1.23,0.3,19.64,2.1,-,-,-,,Berklee Ltd,,0.405,,0.41,0.43,0.405,0.405,-0.42,0.737,0.35
BYI,-,0.023,0.014,0.045,0.45,1.6,8.18,9.0,6,1.36,8.11,,Beyond Intl,,0.74,,0.72,0.90,0.74,0.74,-0.42,0.78,0.50
BSI,-,1.022,4.115,0.006,-0.01,-,-0.57,-,-,-,-,,Beyond Sportswear,,0.018,,0.018,0.023,0.018,0.018,-0.42,0.045,0.007
BGL,515.978,14.738,2.444,0.018,0.05,4.2,1.59,13.2,-,-,-,,Bigair Grp Ltd,,0.21,1.5,0.20,0.21,0.21,0.185,7.27,0.21,0.05
BBG,3550.3,60.678,70.138,2.837,0.84,13.4,57.2,19.6,36,1.59,3.21,p,Billabong Intl,,11.22,-7,11.19,11.22,11.50,11.06,-1.04,12.19,7.64
BDM,18.907,0.59,0.553,0.014,-,-,-4.26,-,-,-,-,,Biodiem Ltd,,0.18,-0.3,0.155,0.175,0.183,0.173,-2.19,0.228,0.074
BOD,50,1.274,0.45,0.006,-,-,-0.95,-,-,-,-,,bioMD Ltd,,0.05,-0.1,0.048,0.05,0.05,0.049,-2.38,0.08,0.02
BODO,-,-,-,-,-,-,-,-,-,-,-,,  opt aug10,,-,,-,-,-,-,-,-,-
BODOA,-,-,-,-,-,-,-,-,-,-,-,,  optdec11d,,-,,0.008,-,-,-,-,-,-
BNO,368.051,11.765,3.833,0.102,0.06,5.3,-2.4,-,-,-,-,,Bionomics Ltd,,0.32,-1.5,0.32,0.325,0.335,0.315,-4.90,0.43,0.20
BPO,5278.04,200.693,9.403,0.014,-,-,-0.65,-,-,-,-,,BioProspect Ltd,,0.026,-0.2,0.026,0.027,0.03,0.025,-7.56,0.06,0.014
BPON,-,-,-,-,-,-,-,-,-,-,-,,  def x opt,,-,,-,-,-,-,-,-,-
BOSDA,-,-,-,-,-,-,-,-,-,-,-,,Biosignal Ltd def,,-,,-,-,-,-,-,-,-
BTA,3333.63,68.773,17.475,0.399,0.60,3.7,36.6,6.1,-,-,-,,Biota Hldgs,,2.23,-8,2.23,2.24,2.35,2.21,-3.89,3.336,0.606
BTC,91.53,1.292,0.963,0.016,0.35,0.6,0.47,44.7,-,-,-,,Biotech Capital,,0.21,,0.21,0.24,0.21,0.20,-0.42,0.31,0.14
BIT,77.523,7.132,1.461,0.011,-,-,-1.56,-,-,-,-,,Biotron Ltd,,0.096,0.2,0.096,0.097,0.098,0.096,1.71,0.175,0.08
BITO,173.95,10.889,-,0.003,-,-,-,-,-,-,-,,  opt dec11,,0.025,0.3,0.025,0.03,0.025,0.025,13.21,0.037,0.022
BIS,454.202,3.893,2.846,0.045,0.03,7.0,-3.44,-,-,-,-,,Bisalloy Steel,,0.21,0.5,0.20,0.225,0.22,0.20,2.02,0.30,0.13
BSN,-,0.691,0.24,0.002,0.04,1.0,-2.07,-,-,-,-,,Bisan Ltd,,0.04,,0.035,0.042,0.04,0.04,-0.42,0.05,0.03
BKI,452.637,9.887,59.942,0.536,1.45,0.9,6.47,19.8,5.5,1.18,4.30,f,BKI Invest Ltd,,1.28,-0.5,1.275,1.285,1.30,1.275,-0.81,1.325,0.896
BKM,700,8.39,7.078,0.006,-,-,-0.2,-,-,-,-,,BKM Management,,0.01,,0.009,0.012,0.01,0.009,-0.42,0.013,0.003
BKL,26.547,0.37,1.52,0.368,3.76,5.9,132,16.7,99,1.33,4.49,f,Blackmores Ltd,,22.05,84,22.05,22.45,22.45,21.40,3.54,23.00,12.55
BIV,20.35,42.926,6.39,0.004,0.02,1.3,-1.23,-,-,-,-,,Blue Capital Ltd,,0.025,,0.025,0.028,0.025,0.025,-0.42,0.031,0.013
BSL,46488.9,1097.77,330.95,5.397,2.47,1.2,-61.37,-,5,-,1.69,,BlueScope Steel,,2.96,6,2.96,2.97,2.98,2.88,1.65,3.48,1.812
BLG,1138.73,19.923,6.294,0.027,0.04,3.5,-5.12,-,-,-,-,,Bluglass Ltd,,0.14,1,0.13,0.135,0.14,0.125,7.27,0.385,0.125
BLY,268526,3462.69,1513.03,1.522,0.14,2.4,-0.67,-,-,-,-,,Boart Longyear,,0.33,2.5,0.33,0.335,0.34,0.30,7.77,0.41,0.085
BNE,29.788,0.532,0.014,0.014,-0.01,-,-2.96,-,-,-,-,,Bone Medical Ltd,,0.14,-1,0.14,0.145,0.15,0.135,-7.09,0.25,0.10
BOL,4784.72,74.382,6.684,0.141,0.55,0.6,-24,-,1,-,3.28,,Boom Logistics,,0.305,-0.5,0.305,0.31,0.315,0.295,-2.03,0.70,0.27
BLD,9444.99,177.336,317.344,3.366,4.23,1.3,22.7,24.8,12.5,1.82,2.22,f,Boral Ltd,,5.62,-8,5.61,5.63,5.73,5.59,-1.83,6.40,3.46
BPH,1462.96,24.531,1.329,0.015,0.07,1.0,-2.68,-,-,-,-,,BPH Corp Ltd,,0.073,-0.8,0.075,0.079,0.084,0.073,-10.30,0.391,0.016
BPHO,180.518,37.558,-,-,-,-,-,-,-,-,-,,  opt may10,,0.003,,0.003,0.005,0.003,0.003,-0.42,0.018,0.002
BKN,3234.51,57.007,71.287,0.996,1.58,4.8,43.3,17.6,26,1.67,3.41,f,Bradken Ltd,,7.63,-6,7.63,7.66,7.92,7.59,-1.20,7.97,2.20
BRC,23.5,1.802,1.77,0.024,-0.01,-,1.6,16.3,-,-,-,,Brain Resource,,0.26,2,0.24,0.26,0.26,0.25,7.91,0.35,0.185
BRTDA,-,-,-,-,-,-,-,-,-,-,-,,Brainytoys Ltd def,,-,,-,-,-,-,-,-,-
BRTDB,-,-,-,-,-,-,-,-,-,-,-,,  optmar13d,,-,,-,-,-,-,-,-,-
BZI,8258.92,14.467,2.666,0.014,0.03,6.2,-0.68,-,-,-,-,,Brainz Instruments,,0.185,6.5,0.175,0.185,0.24,0.125,53.74,0.24,0.013
BXB,23093.7,355.925,478.768,10.384,0.66,11.1,34.45,21.3,25,1.38,3.40,p,Brambles Ltd,,7.35,-4,7.34,7.35,7.49,7.28,-0.96,8.37,5.06
BNV,17.229,1.567,0.198,0.003,0.02,0.8,-0.19,-,-,-,-,,Brand New Vintage,,0.016,0.1,0.016,0.03,0.016,0.015,6.24,0.04,0.013
BVA,504.662,10.526,5.93,0.049,-0.06,-,-1.97,-,-,-,-,,Bravura Solutions,,0.135,-0.5,0.135,0.14,0.15,0.135,-3.99,0.315,0.119
BPK,-,0.192,0.024,0.004,-,-,-0.5,-,-,-,-,,Bremer Park Ltd,,0.011,,0.011,0.015,0.011,0.011,-0.42,0.025,0.01
BRG,67.296,4.021,2.18,0.253,0.59,3.3,12.62,15.5,7.5,1.68,3.85,,Breville Grp Ltd,,1.95,-10,1.96,2.00,2.05,1.95,-5.30,2.45,0.605
BKW,921.11,5.258,0.896,1.989,9.06,1.5,100.5,13.4,39.5,2.54,2.92,f,Brickworks Ltd,,13.51,61,13.51,13.53,13.55,12.82,4.31,16.80,10.09
BYL,140.547,5.099,7.866,0.039,0.33,1.1,3.98,8.8,1.5,2.65,4.29,f,Brierty Ltd,,0.35,,0.34,0.35,0.375,0.35,-0.42,0.515,0.15
BBL,-,0.093,0.018,0.038,0.12,3.3,0.89,43.8,0.5,1.78,1.28,f,Brisbane Broncos,,0.39,0.5,0.36,0.39,0.385,0.385,0.88,0.40,0.24
BCS,20,0.101,-,0.447,-0.54,-,15.06,7.6,-,-,-,,Brisconnection Tr stp,,1.15,,1.16,1.21,1.15,1.15,-0.42,1.40,1.03
BRO,10,27.677,6.991,0.002,-,-,-0.66,-,-,-,-,,Broad Invest,,0.004,,0.004,0.005,0.004,0.004,-0.42,0.005,0.002
BSA,101.495,4.117,1.911,0.048,-0.01,-,2.99,7.7,2,1.49,8.70,f,BSA Ltd,,0.23,-0.5,0.225,0.23,0.24,0.225,-2.55,0.34,0.125
BTT,148.042,3.645,3.584,0.443,0.22,12.6,7.95,34.8,7.9,1.01,2.85,f,BT Invest Mngmnt,,2.77,-10,2.77,2.85,2.89,2.75,-3.91,3.34,1.56
BUG,44.81,0.558,0.245,0.011,0.66,0.4,-4.19,-,1,-,3.57,,Buderim Ginger,,0.28,1.5,0.28,0.31,0.28,0.265,5.24,0.50,0.26
BWP,3651.94,59.809,25.198,0.81,1.83,1.1,13.89,13.9,10.97,1.27,5.70,,Bunnings Warehouse unt,,1.925,-0.5,1.925,1.93,1.975,1.92,-0.68,1.975,1.521
BPG,346,3.399,2.722,0.006,-,-,-0.37,-,-,-,-,,Byte Power Grp,,0.005,0.1,0.004,0.006,0.005,0.004,24.58,0.017,0.003
CEO,3480,48.222,5.576,0.002,0.01,0.8,-0.24,-,-,-,-,,C @ Ltd,,0.008,-0.2,0.008,0.009,0.01,0.008,-20.42,0.021,0.005
CEOO,500,27.723,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.004,,0.003,0.005,0.004,0.004,-0.42,0.009,0.002
CAB,1027.84,18.567,23.196,0.686,-,-,48.9,11.7,34,1.44,5.96,f,Cabcharge Aust,,5.70,-12,5.68,5.70,5.88,5.65,-2.48,7.09,4.71
CDM,27.71,0.663,0.838,0.021,1.07,0.7,26.3,2.9,4,6.58,5.19,f,Cadence Capital,,0.77,0.5,0.75,0.81,0.77,0.765,0.23,0.88,0.44
CIX,525.143,6.957,4.715,0.061,0.21,1.3,-0.17,-,1,-,3.77,f,Calliden Grp,,0.265,0.5,0.26,0.265,0.27,0.255,1.50,0.39,0.24
CTX,3240.55,70.956,59.502,3.051,10.48,1.1,116.3,9.7,25,4.65,2.21,f,Caltex Aust,,11.30,-6,11.27,11.30,11.42,11.01,-0.95,14.00,8.01
CZD,553.406,24.672,5.513,0.011,0.04,0.8,-0.59,-,-,-,-,,Calzada Ltd,,0.032,,0.032,0.034,0.035,0.032,-0.42,0.051,0.024
CPB,119.254,3.14,7.492,1.913,2.96,10.3,162.2,18.7,95,1.71,3.13,p,Campbell Brothers,,30.39,129,29.97,30.57,30.39,28.62,4.01,32.00,13.922
CDL,50,0.784,0.026,0.008,0.21,0.4,1.22,7.0,0.37,3.30,4.35,,Canada Land Ltd cdi,,0.085,,0.085,0.09,0.085,0.085,-0.42,0.09,0.038
CAG,7669.55,713.26,52.508,0.006,-,-,-0.22,-,-,-,-,,Cape Range Ltd,,0.007,-0.1,0.007,0.008,0.007,0.007,-12.92,0.016,0.004
CAJ,169.214,7.538,0.48,0.015,-,-,-0.05,-,-,-,-,,Capitol Health,,0.05,,0.05,0.052,0.053,0.05,-0.42,0.063,0.033
CAJO,-,2.39,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.012,,0.012,-,0.012,0.012,-0.42,0.012,0.006
CAA,3537.9,49.511,3.013,0.091,0.38,0.6,-27.5,-,-,-,-,,Capral Ltd,,0.235,-0.5,0.235,0.24,0.25,0.23,-2.51,1.305,0.23
CCF,82.423,1.217,0.828,0.004,0.09,1.9,-6.18,-,-,-,-,,Carbon Conscious,,0.175,,0.15,0.175,0.18,0.175,-0.42,0.56,0.10
CNN,4816.22,164.111,12.527,0.016,0.01,2.2,-1.57,-,-,-,-,,Cardia Bioplastics,,0.022,,0.021,0.022,0.023,0.02,-0.42,0.04,0.017
CNNO,3198.73,37.15,7.671,0.001,-,-,-,-,-,-,-,,  opt jun11,,0.002,-0.1,0.002,0.004,0.003,0.002,-33.76,0.013,0.002
CDD,106.875,4.791,3.398,0.358,0.65,6.3,38.62,10.7,28,1.38,6.80,f,Cardno Ltd,,4.12,-8,4.12,4.17,4.25,4.11,-2.33,5.20,2.89
CGR,-,0.263,-,0.007,-,-,-,-,-,-,-,,Careers Multilist,,0.15,,0.155,0.19,0.15,0.15,-0.42,0.24,0.15
CDP,270.397,0.763,3.305,0.298,5.56,0.8,27.08,15.7,27.21,1.00,6.39,,Carindale Prop unt,,4.26,,4.25,4.30,4.30,4.25,-0.42,4.40,3.16
CIN,0.73,0.113,0.205,0.459,20.50,0.8,63,27.4,67,0.94,3.88,f,Carlton Invest,,17.29,19,17.22,17.29,17.30,17.10,0.69,18.95,13.20
CINPA,-,-,-,-,-,-,-,-,14,-,6.60,,  7% cum pf,,2.12,,2.12,-,2.12,2.12,-0.42,2.12,2.11
CWE,1816.67,36.892,30.197,0.065,0.01,11.5,-1.03,-,-,-,-,,Carnegie Wave Energy,,0.115,0.5,0.115,0.12,0.12,0.11,4.12,0.29,0.10
CRZ,902.345,30.596,-,1.213,0.01,522.0,8.2,63.7,6.6,1.24,1.26,f,Carsales Com Ltd,,5.22,-15,5.22,5.23,5.60,5.16,-3.22,5.86,3.56
CCV,2506.77,31.338,12.943,0.209,0.23,2.5,6.97,8.2,3,2.32,5.22,f,Cash Convert ord/div   ,,0.575,-3,0.575,0.58,0.60,0.57,-5.38,0.71,0.36
CXD,308.712,2.702,0.514,0.011,0.13,1.2,-24.4,-,-,-,-,,CathRx Ltd,,0.15,-2,0.155,0.185,0.165,0.15,-12.19,0.656,0.15
CBD,981,18.903,2.857,0.047,0.03,4.3,-2.22,-,-,-,-,,CBD Energy Ltd,,0.13,,0.125,0.13,0.13,0.125,-0.42,0.195,0.031
CBZ,244.005,4.218,-,0.02,-,-,-,-,-,-,-,,Cbio Ltd,,0.33,-2,0.31,0.33,0.345,0.315,-6.14,0.50,0.315
CBZO,-,-,-,-,-,-,-,-,-,-,-,,  opt dec12,,-,,0.026,-,-,-,-,-,-
CCK,-,10.117,0.031,0.005,0.02,5.0,-0.23,-,-,-,-,,CCK Financial,,0.10,,0.083,0.10,0.10,0.10,-0.42,0.21,0.08
CEG,314.859,5.065,3.955,0.009,0.24,0.5,-34.63,-,-,-,-,,CEC Grp Ltd,,0.11,-2,0.115,0.125,0.125,0.11,-15.81,0.235,0.11
CWP,695.338,2.758,1.883,0.159,1.72,1.5,43,6.2,12,3.58,4.53,f,Cedar Woods Prop,,2.65,15,2.50,2.69,2.65,2.50,5.58,2.85,0.95
CAQ,331.796,5.355,1.716,0.035,-,-,-1.09,-,-,-,-,,Cell Aquaculture,,0.17,-0.5,0.175,0.18,0.18,0.17,-3.28,0.20,0.072
CST,100.266,2.014,2.115,0.288,0.25,12.0,8.9,33.7,3.5,2.54,1.17,f,Cellestis Ltd,,3.00,-9,2.99,3.09,3.10,2.96,-3.33,4.00,2.10
CDY,1664.86,283.592,1.034,0.009,0.01,2.8,-0.89,-,-,-,-,,Cellmid Ltd,,0.028,-0.1,0.028,0.029,0.029,0.028,-3.87,0.05,0.009
CLT,64.21,1.306,4.156,0.023,0.40,0.8,-6.16,-,-,-,-,,Cellnet Grp,,0.31,1,0.31,0.33,0.32,0.30,2.91,0.33,0.15
CIL,276.067,5.092,0.496,0.148,0.11,15.4,10.7,15.8,10.5,1.02,6.21,,Centrebet Internat,,1.69,-1,1.65,1.695,1.77,1.615,-1.01,1.89,0.86
CAF,224.165,4.945,0.712,0.023,-,-,-31.06,-,-,-,-,,Centrepoint Alliance,,0.14,1.5,0.13,0.15,0.14,0.125,11.58,0.22,0.12
CNP,5211.34,141.917,333.691,0.219,-2.87,-,-113.25,-,31.8,-,141.33,,Centro Prop stp,,0.225,-0.5,0.22,0.225,0.23,0.22,-2.60,0.52,0.059
CER,15202.4,170.553,829.361,0.4,0.35,0.5,-18.43,-,0.37,-,2.11,,Centro Retail stp,,0.175,,0.175,0.18,0.18,0.17,-0.42,0.225,0.029
CYA,1477.88,14.726,5.602,0.151,0.99,0.8,-7.74,-,3.5,-,4.22,f,Century Aust,,0.83,1,0.82,0.84,0.83,0.805,0.80,0.91,0.72
CFU,26805.1,310.16,161.289,0.232,0.04,5.6,-0.09,-,-,-,-,,Ceramic Fuel Cells,,0.225,1,0.22,0.225,0.23,0.21,4.23,0.345,0.054
CVS,100,5.202,7.63,0.009,-,-,-0.11,-,-,-,-,,Cervantes Corp,,0.03,-0.4,0.026,0.03,0.034,0.03,-12.19,0.054,0.028
CFX,31946.8,513.946,452.494,4.695,1.99,0.9,-1.9,-,12.5,-,6.68,,CFS Retail Prop unt,,1.87,-4.5,1.87,1.88,1.92,1.86,-2.77,2.12,1.415
CDI,2474.86,98.425,16.557,0.48,0.65,0.8,0.46,114.1,5.05,0.09,9.62,,Challenger Div Pro stp,,0.525,0.5,0.515,0.525,0.53,0.515,0.54,0.56,0.286
CGF,17665.7,169.361,110.62,2.148,3.36,1.2,35.2,11.7,13.5,2.61,3.27,,Challenger FSG Ltd,,4.13,-5,4.13,4.14,4.42,4.06,-1.62,4.50,1.52
CIF,3700.21,23.445,22.503,0.497,-1.66,-,-59.2,-,15,-,10.00,,Challenger Infra stp,,1.50,7,1.50,1.53,1.53,1.385,4.47,2.06,1.25
CWT,427.26,10.014,14.735,0.056,0.47,0.6,-14.59,-,5.65,-,19.15,,Challenger Winetr unt,,0.295,-0.5,0.29,0.295,0.295,0.29,-2.09,0.36,0.22
CHR,-,0.062,0.022,0.016,4.32,0.7,24.96,11.3,14,1.78,4.96,f,Chalmers Ltd,,2.82,,2.85,-,2.82,2.82,-0.42,3.10,2.69
CMG,383,6.895,5.131,0.1,0.04,6.0,0.26,92.3,0.35,0.74,1.46,f,Chandler Macleod,,0.24,-3,0.235,0.26,0.27,0.24,-11.53,0.31,0.079
CHP,-,3.428,0.52,0.002,0.02,0.8,-0.34,-,-,-,-,,Chapmans Ltd,,0.015,,0.014,0.018,0.015,0.015,-0.42,0.022,0.011
CHC,18387,320.169,86.291,0.843,0.60,1.2,-23.57,-,2.6,-,3.74,,Charter Hall Grp forus,,0.695,-2.5,0.695,0.70,0.73,0.69,-3.89,0.749,0.29
CQO,111211,1695.21,1629.48,1.389,0.44,0.6,10.03,2.8,2.5,4.01,8.77,,Charter Hall Office unt,,0.285,1,0.285,0.29,0.295,0.275,3.21,0.355,0.14
CQR,22756.5,414.666,566.2,0.835,0.72,0.8,-45.58,-,6,-,10.81,,Charter Hall Retail unt,,0.555,1,0.55,0.555,0.565,0.54,1.41,0.735,0.26
CHF,81.664,0.986,4.497,0.004,0.13,0.4,-3.16,-,-,-,-,,Charter Pacific,,0.05,-0.5,0.05,0.057,0.055,0.05,-9.51,0.076,0.04
CHFO,18,1.221,1.919,-,-,-,-,-,-,-,-,,  opt feb11,,0.001,,0.001,0.009,0.001,0.001,-0.42,0.013,0.001
CXS,6707.33,151.808,2.162,0.123,0.07,6.2,-3.67,-,-,-,-,,Chemgenex Pharmac,,0.435,0.5,0.43,0.435,0.465,0.425,0.74,1.09,0.265
CXSOA,-,0.208,0.523,0.002,-,-,-,-,-,-,-,,  opt feb12,,0.155,,0.165,0.30,0.155,0.155,-0.42,0.65,0.035
CCY,171.5,3.006,31.681,0.008,0.05,1.0,-17.6,-,-,-,-,,China Century Capitl,,0.052,,0.052,0.054,0.052,0.05,-0.42,0.115,0.031
CNH,260.5,9.023,0.72,0.063,0.07,1.9,-1.61,-,-,-,-,,China Steel,,0.13,0.5,0.135,0.15,0.15,0.13,3.58,0.20,0.05
CWH,22.385,0.103,-,0.008,0.02,6.0,-1.42,-,-,-,-,,China West Hldgs,,0.12,2,0.10,0.12,0.12,0.10,19.58,0.23,0.065
CHO,20.154,0.924,0.455,0.486,5.27,1.0,16.4,30.6,21,0.78,4.18,f,Choiseul Investments   ,,5.02,5,4.96,5.03,5.02,4.92,0.58,5.28,3.95
CDH,-,0.3,0.4,-,0.04,0.1,-0.08,-,-,-,-,,Chongherr Invest,,0.003,,0.003,0.03,0.003,0.003,-0.42,0.01,0.002
CII,-,2.738,1.953,0.061,0.47,1.8,8.18,10.3,2,4.09,2.38,,CI Res Ltd,,0.84,,-,0.88,0.84,0.84,-0.42,1.05,0.70
CNB,7.5,0.481,0.053,0.083,0.60,1.2,-12,-,4,-,5.71,f,CIC Aust Ltd,,0.70,,0.65,0.70,0.70,0.70,-0.42,0.76,0.42
CIR,265.889,2.77,0.627,0.032,0.78,0.9,-19.86,-,-,-,-,,Circadian Tech,,0.71,-2.5,0.71,0.725,0.735,0.70,-3.82,0.88,0.53
CLS,1,0.069,0.233,0.003,4.32,0.1,-66.35,-,-,-,-,,CL Asset Hldgs,,0.62,1,0.62,0.71,0.62,0.61,1.22,1.20,0.062
CND,157.814,6.65,5.946,0.056,0.39,1.7,3,21.8,-,-,-,,Clarius Grp Ltd,,0.655,,0.66,0.665,0.655,0.635,-0.42,1.18,0.358
CSS,13300.6,384.823,4.781,0.067,0.24,0.7,-9.67,-,-,-,-,,Clean Seas Tuna,,0.16,,0.16,0.165,0.175,0.15,-0.42,0.801,0.075
CLQ,51.9,2.523,0.811,0.019,0.05,6.6,1.79,18.4,-,-,-,,Clean Teq Hldgs,,0.33,2,0.30,0.32,0.33,0.30,6.03,0.37,0.20
CVA,1035.75,4.333,4.637,0.009,0.02,4.0,0.57,14.2,-,-,-,,Clever Com Aus,,0.081,0.9,0.073,0.082,0.089,0.075,12.08,0.089,0.018
CAM,193.348,1.695,0.632,0.04,1.44,0.7,50.38,2.1,4,12.60,3.81,f,Clime Capital,,1.05,2,1.025,1.05,1.05,1.025,1.52,1.145,0.63
CIW,44.6,0.567,5.865,0.022,0.44,1.0,5,8.8,1,5.00,2.27,f,Clime Invest,,0.44,1,0.43,0.45,0.44,0.43,1.90,0.50,0.175
CUV,1962.64,20.908,16.671,0.076,0.11,2.3,-3.6,-,-,-,-,,Clinuvel Pharmaceut,,0.25,0.5,0.25,0.265,0.27,0.24,1.62,0.40,0.19
CPR,381.691,5.563,9.211,0.036,0.27,1.1,-7.6,-,-,-,-,,Clive Peeters,,0.285,-0.5,0.26,0.285,0.29,0.255,-2.15,0.74,0.079
CLO,1591.65,43.165,21.986,0.691,0.31,2.9,7.98,11.3,2,3.99,2.22,,Clough Ltd,,0.90,0.5,0.895,0.90,0.91,0.885,0.14,1.035,0.51
CLV,663.753,9.803,3.935,0.043,0.16,1.6,2.06,12.6,1,2.06,3.85,,Clover Corp,,0.26,-1,0.26,0.265,0.265,0.255,-4.13,0.325,0.18
CMI,38.976,0.52,0.228,0.023,1.45,0.5,-0.31,-,-,-,-,,CMI Ltd,,0.695,0.5,0.695,0.70,0.70,0.69,0.30,0.72,0.28
COZ,217.383,4.502,3.943,0.05,0.07,2.6,-0.26,-,-,-,-,,CO2 Grp Ltd,,0.18,1.5,0.17,0.18,0.19,0.17,8.67,0.43,0.13
COZO,212,2.901,0.15,0.008,-,-,-,-,-,-,-,,  opt nov11,,0.052,0.2,0.05,0.062,0.052,0.05,3.58,0.29,0.04
CCL,7746.41,146.616,137.289,8.344,1.38,8.1,60.5,18.4,43.5,1.39,3.90,f,Coca-Cola Amatil,,11.15,-7,11.14,11.19,11.36,11.10,-1.05,11.72,8.12
COH,1336.34,16.177,18.87,4.097,3.25,22.3,242.2,29.9,190,1.27,2.62,f,Cochlear Ltd,,72.46,-92,72.46,72.51,73.89,71.64,-1.68,73.90,47.03
CDA,264.788,2.482,0.243,0.223,0.12,11.3,11.5,11.8,7,1.64,5.15,f,Codan Ltd,,1.36,,1.35,1.395,1.395,1.35,-0.42,1.43,0.55
COF,469.806,11.302,5.547,0.235,-0.17,-,12,15.2,12,1.00,6.58,f,Coffey Intl,,1.825,,1.81,1.825,1.89,1.80,-0.42,2.37,1.57
CGS,101.922,1.091,1.749,0.019,0.08,3.6,0.96,29.7,-,-,-,,Cogstate Ltd,,0.285,-0.5,0.28,0.285,0.29,0.285,-2.15,0.38,0.20
CLH,122.175,1.362,0.908,0.072,0.90,0.8,9.93,7.5,5.4,1.84,7.30,f,Collection House,,0.74,1,0.745,0.80,0.79,0.74,0.95,0.935,0.40
CKL,27.172,1.627,0.462,0.037,0.16,2.9,7.46,6.2,3.25,2.30,7.07,f,Colorpak Ltd,,0.46,-3.5,0.46,0.495,0.495,0.46,-7.49,0.53,0.385
CBA,15447.9,275.054,328.743,87.133,-,-,330.4,17.2,235,1.41,4.14,f,C'wlth Bank  of Aust ,,56.79,-58,56.69,56.79,57.45,56.23,-1.43,58.65,33.95
CPA,40425.7,553.434,538.568,1.807,1.11,0.8,-11.41,-,6.85,-,7.57,,C'wlth Prop ord unt   ,,0.905,-2.5,0.905,0.91,0.935,0.905,-3.11,1.045,0.675
COJ,-,2.962,24.012,0.003,-,-,0.06,8.3,-,-,-,,Commstrat Ltd,,0.005,,0.004,0.005,0.005,0.005,-0.42,0.01,0.003
COM,33.5,1.963,0.994,0.013,0.03,3.7,1.7,6.5,-,-,-,,Comops Ltd,,0.11,-1,0.105,0.125,0.12,0.11,-8.76,0.185,0.05
CXH,3839.73,68.476,22.691,0.003,0.20,0.1,-13.78,-,-,-,-,,Compass Hotel stp,,0.026,-0.3,0.026,0.032,0.03,0.026,-10.77,0.082,0.017
CMP,5,3.092,0.887,0.027,0.05,3.4,0.4,42.5,-,-,-,,Compumedics Ltd,,0.17,-3,0.17,0.195,0.20,0.17,-15.42,0.265,0.12
CPU,5134.09,135.167,124.614,7.018,-1.54,-,56.84,22.2,25,2.27,1.98,p,Computershare Ltd,,12.63,6,12.61,12.65,12.80,12.51,0.06,12.80,8.31
CMO,395.893,7.251,6.706,0.008,-0.02,-,-0.19,-,-,-,-,,Comtel Corp Ltd,,0.017,,0.017,0.02,0.02,0.017,-0.42,0.039,0.011
CEU,43017.3,530.499,434.589,1.724,-,-,-21.74,-,2,-,4.49,,ConnectEast stp,,0.445,1,0.445,0.45,0.46,0.435,1.88,0.49,0.273
CXN,6435.8,73.847,4.925,0.02,-0.01,-,-2.2,-,-,-,-,,Connxion Ventures,,0.055,0.5,0.053,0.055,0.057,0.051,9.58,0.061,0.028
