ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4831.5 at 16:35 12/3/2010  Report at 19:08 Friday 12/3/2010. Processed 12:51 Sunday 14/3/2010.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
BBX,-,0.229,-,-,0.06,0.2,19.48,0.1,-,-,-,,BBX Hldgs,,0.01,,0.005,0.04,0.01,0.01,-1.22,0.02,0.01
BEC,2382.61,19.803,30.896,0.017,0.16,0.5,-141.93,-,-,-,-,,Becton Prop Grp stp,,0.083,,0.085,0.087,0.086,0.08,-1.22,0.23,0.074
BFG,2164.65,9.353,7.535,0.287,0.25,4.7,11.3,10.5,8,1.41,6.75,f,Bell Financial Grp,,1.185,2.5,1.18,1.19,1.20,1.145,0.94,1.40,0.41
BET,-,0.005,0.036,0.003,1.78,0.7,-1.38,-,-,-,-,,Belmont Hldgs,,1.17,,1.17,-,1.17,1.17,-1.22,1.47,1.10
BEN,5722.78,60.872,31.798,3.398,5.16,1.9,35.53,27.3,43,0.83,4.43,f,Bendigo & Adelaide,,9.70,-20,9.68,9.73,10.06,9.66,-3.24,10.48,5.901
BLT,2807.28,47.442,2.852,0.019,-,-,-0.65,-,-,-,-,,Benitec Ltd,,0.046,,0.046,0.047,0.056,0.044,-1.22,0.09,0.02
BLTO,233.928,1.757,-,-,-,-,-,-,-,-,-,,  opt apr14,,0.016,-0.2,0.016,0.022,0.018,0.016,-12.33,0.03,0.005
BLTOA,-,0.016,0.009,-,-,-,-,-,-,-,-,,  opt apr11,,0.003,,0.003,0.01,0.003,0.003,-1.22,0.012,0.002
BEL,33.409,0.42,0.224,0.02,0.45,0.6,10.62,2.7,1,10.62,3.51,f,Bentley Capital,,0.285,1,0.27,0.285,0.285,0.27,2.42,0.329,0.194
BER,5.979,0.623,0.191,0.005,1.23,0.4,19.64,2.3,-,-,-,,Berklee Ltd,,0.45,4.5,0.45,0.475,0.45,0.405,9.89,0.737,0.35
BYI,-,0.02,0.014,0.045,0.45,1.7,8.18,9.2,6,1.36,8.00,,Beyond Intl,,0.75,,0.72,0.90,0.75,0.72,-1.22,0.78,0.50
BSI,-,0.897,3.816,0.007,-0.01,-,-0.57,-,-,-,-,,Beyond Sportswear,,0.02,,0.018,0.023,0.02,0.02,-1.22,0.045,0.007
BGL,299.126,10.881,1.586,0.013,0.05,2.9,1.59,9.1,-,-,-,,Bigair Grp Ltd,,0.145,,0.14,0.145,0.15,0.145,-1.22,0.18,0.049
BBG,5966.9,44.315,52.414,2.68,0.84,12.6,57.2,18.5,36,1.59,3.40,p,Billabong Intl,,10.60,-6,10.54,10.62,10.95,10.51,-1.78,12.19,6.884
BDM,70,0.432,0.529,0.015,-,-,-4.26,-,-,-,-,,Biodiem Ltd,,0.20,-2,0.17,0.20,0.22,0.20,-10.31,0.23,0.07
BOD,109.812,1.009,0.415,0.007,-,-,-0.95,-,-,-,-,,bioMD Ltd,,0.053,,0.051,0.053,0.053,0.053,-1.22,0.08,0.02
BODO,-,-,-,-,-,-,-,-,-,-,-,,  opt aug10,,-,,-,-,-,-,-,-,-
BNO,321.155,10.1,3.465,0.105,0.06,5.5,-2.4,-,-,-,-,,Bionomics Ltd,,0.33,2.5,0.32,0.33,0.34,0.305,6.98,0.43,0.20
BPO,2930.89,189.995,7.259,0.014,-,-,-0.65,-,-,-,-,,BioProspect Ltd,,0.027,0.1,0.026,0.027,0.028,0.025,2.63,0.06,0.013
BPOOB,2520,47.403,-,-,-,-,-,-,-,-,-,,  opt mar10,,0.001,,-,0.001,0.001,0.001,-1.22,0.006,0.001
BOS,884.401,7.641,4.863,0.002,-0.01,-,-1,-,-,-,-,,Biosignal Ltd,,0.017,0.2,0.015,0.017,0.018,0.015,12.12,0.035,0.005
BTA,4263.87,58.946,10.897,0.417,0.60,3.9,36.6,6.4,-,-,-,,Biota Hldgs,,2.33,18,2.31,2.38,2.37,2.14,7.15,3.336,0.514
BTC,20,1.017,0.906,0.016,0.35,0.6,0.47,44.7,-,-,-,,Biotech Capital,,0.21,-1,0.21,0.245,0.22,0.21,-5.76,0.31,0.105
BIT,251.643,6.241,1.147,0.011,-,-,-1.56,-,-,-,-,,Biotron Ltd,,0.095,-0.5,0.095,0.10,0.115,0.092,-6.22,0.175,0.075
BITO,400,9.908,-,0.003,-,-,-,-,-,-,-,,  opt dec11,,0.03,0.5,0.025,0.03,0.03,0.025,18.78,0.037,0.024
BIS,463.144,2.612,0.921,0.043,0.03,6.7,-3.44,-,-,-,-,,Bisalloy Steel,,0.20,0.5,0.20,0.205,0.205,0.195,1.35,0.30,0.13
BSN,-,0.691,0.24,0.002,0.04,1.0,-2.07,-,-,-,-,,Bisan Ltd,,0.04,,0.035,0.05,0.04,0.04,-1.22,0.05,0.03
BKI,921.962,6.246,57.583,0.531,1.45,0.9,6.47,19.7,5.5,1.18,4.31,f,BKI Invest Ltd,,1.275,1,1.275,1.28,1.295,1.26,-0.43,1.325,0.857
BKM,5230.01,5.925,1.792,0.006,-,-,-0.2,-,-,-,-,,BKM Management,,0.01,0.6,0.01,0.011,0.013,0.009,148.80,0.013,0.003
BKL,21.333,0.302,1.001,0.343,3.76,5.5,132,15.7,99,1.33,4.78,f,Blackmores Ltd,,20.72,1,20.71,21.01,21.36,20.51,-1.17,23.00,10.95
BIV,2248.3,39.754,4.978,0.004,0.02,1.2,-1.23,-,-,-,-,,Blue Capital Ltd,,0.024,0.1,0.024,0.027,0.025,0.023,3.13,0.031,0.013
BSL,60857.9,892.769,204.249,4.996,2.47,1.1,-61.37,-,5,-,1.82,,BlueScope Steel,,2.74,7,2.73,2.74,2.76,2.68,1.40,3.48,1.756
BLG,1213.72,14.976,4.86,0.029,0.04,3.8,-5.12,-,-,-,-,,Bluglass Ltd,,0.15,-2,0.145,0.15,0.165,0.15,-12.98,0.385,0.135
BLY,200961,2672.65,862.452,1.453,0.14,2.3,-0.67,-,-,-,-,,Boart Longyear,,0.315,,0.315,0.32,0.32,0.30,-1.22,0.41,0.068
BNE,-,0.463,0.005,0.013,-0.01,-,-2.96,-,-,-,-,,Bone Medical Ltd,,0.135,,0.135,0.20,0.135,0.135,-1.22,0.25,0.10
BOL,4958.12,64.153,4.728,0.157,0.55,0.6,-24,-,1,-,2.94,,Boom Logistics,,0.34,2.5,0.335,0.34,0.345,0.315,6.72,0.70,0.27
BLD,15049.6,140.591,216.264,3.292,4.23,1.3,22.7,24.4,12.5,1.82,2.26,f,Boral Ltd,,5.53,8,5.51,5.60,5.62,5.35,0.25,6.40,2.76
BPH,542.5,18.566,0.672,0.015,0.07,1.0,-2.68,-,-,-,-,,BPH Corp Ltd,,0.071,-0.5,0.07,0.077,0.077,0.071,-7.80,0.391,0.016
BPHO,3801.2,21.999,-,-,-,-,-,-,-,-,-,,  opt may10,,0.004,0.2,0.003,0.004,0.004,0.003,98.78,0.018,0.002
BKN,3559.73,45.245,51.908,0.928,1.58,4.5,43.3,16.5,26,1.67,3.64,f,Bradken Ltd,,7.15,20,7.15,7.18,7.47,7.02,1.66,7.55,1.56
BRC,769.53,1.509,1.422,0.028,-0.01,-,1.6,18.8,-,-,-,,Brain Resource,,0.30,4,0.265,0.30,0.30,0.26,14.17,0.35,0.185
BZI,842.823,3.859,2.576,0.006,0.03,2.9,-0.68,-,-,-,-,,Brainz Instruments,,0.086,0.1,0.086,0.089,0.086,0.08,-0.04,0.089,0.013
BXB,38233.9,266.533,323.766,10.298,0.66,11.0,34.45,21.2,25,1.38,3.43,p,Brambles Ltd,,7.29,2,7.28,7.33,7.63,7.11,-0.94,8.37,4.74
BNV,1.02,1.545,0.088,0.003,0.02,0.6,-0.19,-,-,-,-,,Brand New Vintage,,0.013,,0.013,0.034,0.013,0.013,-1.22,0.04,0.013
BVA,317.987,9.179,4.144,0.057,-0.06,-,-1.97,-,-,-,-,,Bravura Solutions,,0.155,1.5,0.155,0.16,0.155,0.145,9.50,0.315,0.119
BPK,-,0.14,0.024,0.005,-,-,-0.5,-,-,-,-,,Bremer Park Ltd,,0.015,,0.012,0.015,0.015,0.015,-1.22,0.025,0.01
BRG,104.411,3.479,1.212,0.253,0.59,3.3,12.62,15.5,7.5,1.68,3.85,,Breville Grp Ltd,,1.95,10,1.95,1.98,1.95,1.865,4.19,2.45,0.49
BKW,369.757,3.43,0.352,1.855,8.27,1.5,229.8,5.5,39,5.89,3.10,f,Brickworks Ltd,,12.60,35,12.52,12.60,12.63,12.27,1.64,16.80,9.02
BYL,157.163,4.386,7.547,0.037,0.33,1.0,3.98,8.5,1.5,2.65,4.41,f,Brierty Ltd,,0.34,,0.325,0.34,0.34,0.31,-1.22,0.515,0.11
BBL,6.5,0.092,0.013,0.038,0.12,3.3,0.89,43.8,0.5,1.78,1.28,f,Brisbane Broncos,,0.39,4,0.32,0.39,0.39,0.35,10.21,0.40,0.23
BCS,15.3,0.07,-,0.447,-0.54,-,15.06,7.6,-,-,-,,Brisconnection Tr stp,,1.15,,1.10,1.30,1.15,1.15,-1.22,1.40,1.03
BRO,2226.95,24.332,5.487,0.002,-,-,-0.66,-,-,-,-,,Broad Invest,,0.004,,0.004,0.005,0.004,0.003,-1.22,0.005,0.002
BSA,115.333,3.589,0.879,0.05,-0.01,-,2.99,8.0,2,1.49,8.33,f,BSA Ltd,,0.24,-2,0.24,0.25,0.26,0.24,-8.91,0.34,0.125
BTT,221.71,2.856,2.745,0.48,0.22,13.6,7.95,37.7,7.9,1.01,2.63,f,BT Invest Mngmnt,,3.00,2,2.93,3.01,3.03,2.95,-0.55,3.34,1.16
BUG,50.423,0.313,0.089,0.012,0.66,0.4,-4.19,-,1,-,3.45,,Buderim Ginger,,0.29,-1,0.26,0.31,0.30,0.29,-4.55,0.50,0.29
BWP,4224.38,33.53,17.367,0.797,1.83,1.0,13.89,13.6,10.97,1.27,5.79,,Bunnings Warehouse unt,,1.895,2.5,1.875,1.895,1.895,1.83,0.12,1.945,1.506
BPG,590,2.359,2.687,0.007,-,-,-0.37,-,-,-,-,,Byte Power Grp,,0.006,,0.006,0.007,0.006,0.006,-1.22,0.017,0.003
CEO,1962.7,40.899,3.336,0.002,0.01,0.8,-0.24,-,-,-,-,,C @ Ltd,,0.008,-0.1,0.009,0.01,0.01,0.008,-12.33,0.021,0.005
CEOO,3000,19.706,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.003,,0.002,0.005,0.003,0.003,-1.22,0.009,0.002
CAB,1796.97,14.015,12.823,0.723,-,-,48.9,12.3,34,1.44,5.67,f,Cabcharge Aust,,6.00,5,5.96,6.00,6.14,5.82,-0.38,7.09,4.71
CDM,18.524,0.6,0.714,0.021,1.10,0.7,26.3,2.9,4,6.58,5.26,f,Cadence Capital,,0.76,2.5,0.75,0.78,0.76,0.735,2.18,0.88,0.44
CIX,136,5.599,1.563,0.061,0.21,1.3,-0.17,-,1,-,3.77,f,Calliden Grp,,0.265,-1,0.265,0.28,0.275,0.265,-4.85,0.39,0.255
CTX,6100.75,56.705,44.8,3.086,10.48,1.1,116.3,9.8,25,4.65,2.19,f,Caltex Aust,,11.43,80,11.38,11.43,11.72,10.75,6.31,14.00,8.01
CZD,1616.44,22.689,3.529,0.013,0.04,0.9,-0.59,-,-,-,-,,Calzada Ltd,,0.037,,0.034,0.037,0.038,0.033,-1.22,0.051,0.021
CPB,292.137,2.417,5.783,1.821,2.96,9.8,162.2,17.8,95,1.71,3.28,p,Campbell Brothers,,28.92,12,28.50,29.15,29.17,28.44,-0.80,32.00,9.787
CDL,170,0.618,0.026,0.008,0.21,0.4,1.22,6.7,0.37,3.30,4.51,,Canada Land Ltd cdi,,0.082,1.2,0.08,0.085,0.082,0.07,15.93,0.09,0.038
CAG,119139,640.422,43.041,0.008,-,-,-0.22,-,-,-,-,,Cape Range Ltd,,0.009,0.1,0.008,0.009,0.01,0.008,11.28,0.016,0.003
CAJ,452.154,6.276,0.431,0.016,-,-,-0.05,-,-,-,-,,Capitol Health,,0.054,1.2,0.037,0.053,0.054,0.042,27.35,0.063,0.033
CAJO,7.273,2.39,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.012,,0.012,-,0.012,0.012,-1.22,0.012,0.006
CAA,610.708,29.084,1.791,0.103,0.38,0.7,-27.5,-,-,-,-,,Capral Ltd,,0.265,1,0.265,0.27,0.265,0.25,2.70,1.305,0.235
CCF,22.173,0.691,0.523,0.005,0.09,2.6,-6.18,-,-,-,-,,Carbon Conscious,,0.23,-3,0.19,0.22,0.23,0.22,-12.76,0.56,0.10
CNN,17201.6,153.89,4.612,0.014,0.01,2.3,-1.57,-,-,-,-,,Cardia Bioplastics,,0.023,-0.1,0.022,0.024,0.027,0.021,-5.38,0.04,0.017
CNNO,5550,33.401,1.687,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.004,,0.003,0.004,0.004,0.003,-1.22,0.013,0.002
CDD,201.17,3.82,2.473,0.347,0.65,6.2,38.62,10.4,28,1.38,6.97,f,Cardno Ltd,,4.02,2,3.99,4.02,4.04,3.93,-0.72,5.20,2.81
CGR,5,0.233,-,0.01,-,-,-,-,-,-,-,,Careers Multilist,,0.20,,0.12,0.205,0.20,0.20,-1.22,0.24,0.185
CDP,11.33,0.452,3.211,0.302,5.56,0.8,27.08,16.0,27.21,1.00,6.30,,Carindale Prop unt,,4.32,7,4.25,4.33,4.32,4.25,0.43,4.40,3.16
CIN,10.991,0.089,0.142,0.458,21.19,0.8,63,27.4,67,0.94,3.88,f,Carlton Invest,,17.25,,17.15,17.54,17.69,16.95,-1.22,18.95,12.20
CINPA,-,-,-,-,-,-,-,-,14,-,6.60,,  7% cum pf,,2.12,,2.12,-,2.12,2.12,-1.22,2.12,2.11
CWE,2940.12,30.849,21.726,0.059,0.01,10.5,-1.03,-,-,-,-,,Carnegie Wave Energy,,0.105,-0.5,0.10,0.105,0.115,0.10,-5.76,0.29,0.10
CRZ,1614.21,25.096,-,1.222,0.01,526.0,8.2,64.1,6.6,1.24,1.25,f,Carsales Com Ltd,,5.26,15,5.20,5.26,5.35,5.11,1.72,5.70,3.56
CCV,1211.92,22.87,7.654,0.245,0.23,2.9,6.97,9.7,3,2.32,4.44,f,Cash Convert ord/div   ,,0.675,-1,0.675,0.68,0.70,0.665,-2.68,0.71,0.315
CXD,181,1.827,0.403,0.018,0.13,1.9,-24.4,-,-,-,-,,CathRx Ltd,,0.25,-2,0.24,0.26,0.26,0.24,-8.62,0.78,0.24
CBD,3039.64,15.254,2.005,0.038,0.03,3.5,-2.22,-,-,-,-,,CBD Energy Ltd,,0.105,1,0.105,0.11,0.125,0.097,9.31,0.195,0.031
CBZ,420.946,3.593,-,0.024,-,-,-,-,-,-,-,,Cbio Ltd,,0.40,3,0.395,0.40,0.41,0.35,6.89,0.50,0.35
CBZO,-,-,-,-,-,-,-,-,-,-,-,,  opt dec12,,-,,0.026,-,-,-,-,-,-
CCK,7.5,10.115,0.031,0.005,0.02,5.3,-0.23,-,-,-,-,,CCK Financial,,0.105,,0.105,0.16,0.105,0.105,-1.22,0.21,0.08
CEG,-,3.581,3.614,0.017,0.39,0.6,-28.93,-,-,-,-,,CEC Grp Ltd,,0.215,,-,-,0.215,0.215,-1.22,0.235,0.11
CWP,165.717,1.882,1.277,0.15,1.72,1.5,43,5.8,12,3.58,4.80,f,Cedar Woods Prop,,2.50,,2.50,2.60,2.70,2.50,-1.22,2.85,0.90
CAQ,308.451,4.271,1.501,0.037,-,-,-1.09,-,-,-,-,,Cell Aquaculture,,0.18,1,0.175,0.18,0.18,0.17,4.66,0.20,0.072
CST,80.63,1.602,1.723,0.299,0.25,12.4,8.9,34.9,3.5,2.54,1.13,f,Cellestis Ltd,,3.11,-6,3.11,3.14,3.20,3.11,-3.11,4.00,1.90
CDY,15841.9,272.989,0.986,0.009,0.01,2.8,-0.89,-,-,-,-,,Cellmid Ltd,,0.028,-0.2,0.028,0.029,0.031,0.028,-7.88,0.05,0.007
CLT,15.898,0.712,4.127,0.025,0.40,0.8,-6.16,-,-,-,-,,Cellnet Grp,,0.33,,0.33,0.34,0.33,0.33,-1.22,0.33,0.15
CIL,941.249,3.956,0.426,0.149,0.11,15.5,10.7,15.9,10.5,1.02,6.18,,Centrebet Internat,,1.70,22,1.65,1.73,1.89,1.495,13.65,1.89,0.86
CAF,1269.8,4.376,0.646,0.021,-,-,-31.06,-,-,-,-,,Centrepoint Alliance,,0.13,0.5,0.13,0.14,0.135,0.125,2.78,0.22,0.12
CNP,10634.4,123.317,264.93,0.243,-2.87,-,-113.25,-,31.8,-,127.20,,Centro Prop stp,,0.25,1,0.245,0.25,0.255,0.235,2.95,0.52,0.047
CER,5788.88,126.988,380.086,0.389,0.35,0.5,-18.43,-,0.37,-,2.18,,Centro Retail stp,,0.17,,0.165,0.17,0.175,0.165,-1.22,0.225,0.016
CYA,1007.71,9.307,3.778,0.152,1.04,0.8,-7.74,-,3.5,-,4.19,f,Century Aust,,0.835,-5,0.83,0.84,0.89,0.82,-6.87,0.91,0.63
CFU,8159.46,183.535,134.65,0.175,0.04,4.3,-0.09,-,-,-,-,,Ceramic Fuel Cells,,0.17,0.5,0.165,0.17,0.17,0.16,1.81,0.345,0.054
CVS,105,5.102,5.527,0.01,-,-,-0.11,-,-,-,-,,Cervantes Corp,,0.034,-0.4,0.021,0.034,0.034,0.033,-11.74,0.054,0.027
CFX,30341.6,352.645,348.021,4.745,1.99,0.9,-1.9,-,12.5,-,6.61,,CFS Retail Prop unt,,1.89,-2,1.885,1.90,1.94,1.87,-2.26,2.12,1.415
CDI,9198.23,58.881,10.634,0.489,0.65,0.8,0.46,116.3,5.05,0.09,9.44,,Challenger Div Pro stp,,0.535,-1,0.53,0.545,0.56,0.53,-3.05,0.56,0.286
CGF,8906.07,120.918,79.019,2.08,3.36,1.2,35.2,11.4,13.5,2.61,3.36,,Challenger FSG Ltd,,4.02,,4.00,4.04,4.12,3.93,-1.22,4.50,0.98
CIF,481.991,12.636,14.237,0.54,-1.66,-,-59.2,-,15,-,9.20,,Challenger Infra stp,,1.63,-1,1.565,1.63,1.69,1.55,-1.83,2.06,1.20
CWT,759.263,8.139,12.551,0.058,0.47,0.6,-14.59,-,5.65,-,18.52,,Challenger Winetr unt,,0.305,0.5,0.30,0.315,0.315,0.30,0.45,0.36,0.22
CHR,-,0.062,0.022,0.016,4.32,0.7,24.96,11.3,14,1.78,4.96,f,Chalmers Ltd,,2.82,,2.75,-,2.82,2.82,-1.22,3.10,2.38
CMG,895.609,5.352,4.926,0.104,0.04,6.3,0.26,96.2,0.35,0.74,1.40,f,Chandler Macleod,,0.25,-1,0.25,0.27,0.255,0.22,-5.06,0.31,0.079
CHP,40,3.353,0.52,0.001,0.02,0.6,-0.34,-,-,-,-,,Chapmans Ltd,,0.012,-0.3,0.013,0.018,0.012,0.012,-21.22,0.022,0.011
CHC,33612.2,236.625,56.403,0.764,0.60,1.1,-23.57,-,2.6,-,3.88,,Charter Hall Grp forus,,0.67,2,0.67,0.675,0.695,0.655,1.86,0.749,0.168
CQO,68572.5,1351.71,1092.1,1.389,0.44,0.6,10.03,2.8,2.5,4.01,8.77,,Charter Hall Office unt,,0.285,-0.5,0.285,0.29,0.295,0.285,-2.94,0.355,0.14
CQR,17337.1,326.903,391.248,0.865,0.72,0.8,-45.58,-,6,-,10.43,,Charter Hall Retail unt,,0.575,-1.5,0.57,0.575,0.595,0.57,-3.76,0.735,0.165
CHF,233.57,0.809,0.108,0.005,0.13,0.5,-3.16,-,-,-,-,,Charter Pacific,,0.06,0.2,0.057,0.06,0.06,0.054,2.23,0.076,0.04
CHFO,-,1.069,1.424,-,-,-,-,-,-,-,-,,  opt feb11,,0.001,,0.001,0.003,0.001,0.001,-1.22,0.013,0.001
CXS,831.224,33.99,1.773,0.194,0.07,9.8,-3.67,-,-,-,-,,Chemgenex Pharmac,,0.685,-1.5,0.685,0.705,0.705,0.68,-3.36,1.09,0.38
CXSOA,0.62,0.066,0.076,0.004,-,-,-,-,-,-,-,,  opt feb12,,0.35,,0.35,0.55,0.35,0.35,-1.22,0.65,0.13
CVB,305.714,3.942,0.014,0.004,0.01,4.2,1.36,3.1,-,-,-,,Cheviot Bridge,,0.042,0.1,0.039,0.044,0.042,0.042,1.22,0.07,0.02
CKP,-,0.011,0.037,0.002,1.94,0.1,-30.24,-,-,-,-,,Cheviot Kirribilly stp,,0.125,,-,-,0.125,0.125,-1.22,0.35,0.125
CCY,213,2.51,30.63,0.008,0.05,1.1,-17.6,-,-,-,-,,China Century Capitl,,0.055,,0.055,0.058,0.058,0.055,-1.22,0.115,0.031
CNH,195.732,8.495,0.517,0.065,0.07,1.9,-1.61,-,-,-,-,,China Steel,,0.135,,0.135,0.14,0.14,0.13,-1.22,0.20,0.05
CWH,-,0.055,-,0.008,0.02,6.0,-1.42,-,-,-,-,,China West Hldgs,,0.12,,0.065,0.12,0.12,0.12,-1.22,0.23,0.065
CHO,81.058,0.793,0.338,0.482,5.46,0.9,16.4,30.4,21,0.78,4.22,f,Choiseul Investments   ,,4.98,-2,4.98,5.00,5.08,4.92,-1.62,5.28,3.70
CDH,-,0.3,0.4,-,0.04,0.1,-0.08,-,-,-,-,,Chongherr Invest,,0.003,,0.004,0.03,0.003,0.003,-1.22,0.01,0.002
CII,105.86,2.738,1.793,0.061,0.47,1.8,8.18,10.3,2,4.09,2.38,,CI Res Ltd,,0.84,-4,0.78,0.89,0.88,0.78,-5.76,1.05,0.70
CNB,94.418,0.348,0.053,0.083,0.60,1.2,-12,-,4,-,5.71,f,CIC Aust Ltd,,0.70,-1,0.70,0.80,0.71,0.70,-2.63,0.76,0.39
CIR,326.88,1.786,0.479,0.03,0.78,0.9,-19.86,-,-,-,-,,Circadian Tech,,0.67,13.5,0.67,0.68,0.68,0.55,24.02,0.88,0.53
CLS,-,0.042,0.233,0.004,4.32,0.2,-66.35,-,-,-,-,,CL Asset Hldgs,,0.75,,0.68,0.80,0.75,0.75,-1.22,1.20,0.062
CND,135.943,3.538,5.06,0.057,0.39,1.7,3,22.0,-,-,-,,Clarius Grp Ltd,,0.66,-2.5,0.66,0.69,0.70,0.66,-4.87,1.18,0.306
CSS,26070.1,316.803,2.663,0.056,0.24,0.6,-9.67,-,-,-,-,,Clean Seas Tuna,,0.135,1.5,0.13,0.135,0.14,0.11,11.28,0.801,0.075
CLQ,725.573,2.356,0.498,0.021,0.05,7.0,1.79,19.6,-,-,-,,Clean Teq Hldgs,,0.35,4.5,0.33,0.35,0.36,0.31,13.54,0.37,0.16
CVA,279,2.632,1.284,0.007,0.02,3.4,0.57,11.9,-,-,-,,Clever Com Aus,,0.068,0.4,0.068,0.075,0.068,0.062,5.03,0.078,0.018
CAM,121.519,1.197,0.313,0.038,1.44,0.7,50.38,2.0,3,16.79,2.94,f,Clime Capital,,1.02,-3,1.01,1.025,1.06,1.01,-4.07,1.145,0.575
CIW,48.5,0.453,5.549,0.022,0.44,1.0,5,8.6,1,5.00,2.33,f,Clime Invest,,0.43,0.5,0.43,0.48,0.46,0.43,-0.04,0.50,0.171
CUV,1348.34,18.154,13.409,0.076,0.11,2.3,-3.6,-,-,-,-,,Clinuvel Pharmaceut,,0.25,-1.5,0.25,0.255,0.27,0.235,-6.88,0.40,0.185
CPR,385.882,4.53,7.964,0.042,0.27,1.2,-7.6,-,-,-,-,,Clive Peeters,,0.33,-5,0.325,0.33,0.38,0.325,-14.38,0.74,0.077
CLO,1951.61,31.674,7.875,0.628,0.31,2.6,7.98,10.2,2,3.99,2.45,,Clough Ltd,,0.815,1.5,0.815,0.82,0.835,0.80,0.66,1.035,0.41
CLV,141.519,8.418,3.269,0.045,0.16,1.7,2.06,13.1,1,2.06,3.70,,Clover Corp,,0.27,,0.26,0.27,0.275,0.26,-1.22,0.325,0.17
CMV,-,22.268,15.78,0.084,0.14,0.6,-14.1,-,-,-,-,,CMA Corp Ltd,,0.087,,-,-,0.087,0.087,-1.22,0.16,0.053
CMI,5.327,0.372,0.181,0.024,1.45,0.5,-0.31,-,-,-,-,,CMI Ltd,,0.70,1,0.70,0.75,0.70,0.69,0.23,0.72,0.28
COZ,489.849,3.17,2.202,0.043,0.07,2.2,-0.26,-,-,-,-,,CO2 Grp Ltd,,0.155,-1,0.155,0.16,0.17,0.155,-7.28,0.43,0.13
COZO,309.286,1.465,0.15,0.009,-,-,-,-,-,-,-,,  opt nov11,,0.056,0.6,0.05,0.056,0.056,0.05,10.78,0.29,0.05
CCL,9658.6,117.833,96.882,8.381,1.38,8.1,60.5,18.5,43.5,1.39,3.88,f,Coca-Cola Amatil,,11.20,-8,11.17,11.29,11.48,11.15,-1.93,11.72,8.02
COH,1001.88,10.44,13.959,3.726,3.25,20.3,242.2,27.2,190,1.27,2.88,f,Cochlear Ltd,,65.90,31,65.70,66.00,66.34,65.00,-0.74,69.79,46.21
CDA,491.431,1.673,0.223,0.235,0.12,11.9,11.5,12.4,7,1.64,4.90,f,Codan Ltd,,1.43,9.5,1.405,1.43,1.43,1.30,5.90,1.43,0.525
COF,893.227,9.652,4.063,0.229,-0.17,-,12,15.0,12,1.00,6.67,f,Coffey Intl,,1.80,-3.5,1.80,1.84,1.895,1.80,-3.12,2.37,1.38
CGS,579.326,0.956,1.608,0.019,0.08,3.6,0.96,30.2,-,-,-,,Cogstate Ltd,,0.29,,0.285,0.29,0.29,0.29,-1.22,0.38,0.20
CLH,22.805,1.032,0.62,0.08,0.90,0.9,9.93,8.3,5.4,1.84,6.59,f,Collection House,,0.82,6.8,0.79,0.82,0.83,0.752,7.83,0.935,0.40
CKL,114.52,1.34,0.435,0.038,0.16,2.9,7.46,6.3,3.25,2.30,6.91,f,Colorpak Ltd,,0.47,-1,0.47,0.475,0.48,0.47,-3.30,0.53,0.385
CBA,19884.8,215.326,227.718,85.736,-,-,330.4,16.9,235,1.41,4.21,f,C'wlth Bank  of Aust ,,55.88,78,55.75,55.89,56.22,54.52,0.20,58.65,30.58
CPA,41044.4,375.19,445.67,1.867,1.11,0.8,-11.41,-,6.85,-,7.33,,C'wlth Prop ord unt   ,,0.935,-5.5,0.935,0.94,1.005,0.93,-6.77,1.045,0.675
COJ,-,2.962,3.712,0.003,-,-,0.06,8.3,-,-,-,,Commstrat Ltd,,0.005,,0.004,0.005,0.005,0.005,-1.22,0.01,0.003
COM,41,1.876,0.779,0.016,0.03,4.7,1.7,8.2,-,-,-,,Comops Ltd,,0.14,2,0.12,0.14,0.14,0.12,15.45,0.185,0.05
CXH,305.23,64.115,22.01,0.003,0.20,0.1,-13.78,-,-,-,-,,Compass Hotel stp,,0.028,-0.2,0.029,0.034,0.034,0.028,-7.88,0.082,0.017
CMP,110.3,2.98,0.528,0.023,0.05,2.9,0.4,36.3,-,-,-,,Compumedics Ltd,,0.145,-2,0.145,0.17,0.165,0.14,-13.34,0.265,0.11
CPU,7944.82,107.968,85.693,6.774,-1.54,-,56.84,21.4,25,2.27,2.05,p,Computershare Ltd,,12.19,19,12.17,12.25,12.45,11.85,0.37,12.64,7.45
CMO,226.85,6.542,1.348,0.009,-0.02,-,-0.19,-,-,-,-,,Comtel Corp Ltd,,0.019,-0.2,0.019,0.02,0.021,0.019,-10.74,0.039,0.011
