ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4803.3 at 14:41 24/12/2009  Report at 15:42 Thursday 24/12/2009. Processed 16:20 Thursday 24/12/2009.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
BBP,27001.3,1080.55,2025.89,0.064,-1.48,-,-20.34,-,-,-,-,,Babcock & Br Pwr stp,,0.088,1.2,0.088,0.09,0.105,0.076,12.98,0.13,0.032
BOQ,1317.73,168.629,114.948,2.412,6.62,1.7,75.9,14.9,52,1.46,4.60,f,Bank of Qld,,11.30,60,11.26,11.30,11.30,10.76,2.80,13.49,6.228
BBX,-,0.124,1.35,0.002,0.01,2.0,-12.17,-,-,-,-,,BBX Hldgs,,0.02,,0.002,0.03,0.02,0.02,-2.81,0.02,0.01
BEC,240.422,214.922,195.515,0.02,0.23,0.4,-167.28,-,16.3,-,163.00,,Becton Prop Grp stpld,,0.10,0.2,0.10,0.105,0.105,0.10,-0.77,0.23,0.065
BFG,69.189,30.703,15.843,0.285,0.27,4.4,4.9,24.0,4,1.23,3.40,f,Bell Financial Grp,,1.175,1.5,1.175,1.22,1.22,1.165,-1.52,1.40,0.37
BET,-,0.073,0.042,0.003,1.77,0.7,0.19,607.9,12.5,0.02,10.82,,Belmont Hldgs,,1.155,,1.15,-,1.155,1.155,-2.81,1.99,1.10
BEN,2668.85,271.302,213.666,3.288,4.03,2.3,25.6,36.7,43,0.60,4.58,f,Bendigo & Adelaide,,9.39,64,9.18,9.40,9.39,8.84,4.50,11.515,5.733
BLT,455.474,74.005,250.331,0.014,-,-,-0.8,-,-,-,-,,Benitec Ltd,,0.039,0.2,0.037,0.039,0.039,0.037,2.59,0.06,0.02
BLTO,-,2.503,-,-,-,-,-,-,-,-,-,,  opt apr14,,0.01,,0.012,0.023,0.01,0.01,-2.81,0.03,0.005
BLTOA,-,0.365,3.258,-,-,-,-,-,-,-,-,,  opt apr11,,0.002,,0.002,-,0.002,0.002,-2.81,0.018,0.002
BEL,94.901,16.904,2.19,0.02,0.44,0.6,-1.46,-,-,-,-,f,Bentley Capital,,0.28,-0.5,0.28,0.30,0.295,0.28,-4.57,0.329,0.194
BER,-,2.946,1.362,0.006,0.89,0.7,13,4.5,-,-,-,f,Berklee Ltd,,0.59,,0.455,0.56,0.59,0.59,-2.81,0.737,0.297
BYI,10,8.583,16.01,0.041,0.42,1.6,7.28,9.3,5,1.46,7.35,,Beyond Intl,,0.68,2,0.68,0.80,0.68,0.66,0.22,0.68,0.50
BSI,-,19.884,17.43,0.007,-0.01,-,-0.23,-,-,-,-,,Beyond Sportswear,,0.019,,0.01,0.019,0.024,0.024,-2.81,0.045,0.007
BGL,170,15.67,10.489,0.009,0.06,1.8,1.2,9.2,-,-,-,,Bigair Grp Ltd,,0.11,0.5,0.105,0.11,0.11,0.105,1.95,0.18,0.036
BBG,1862.85,325.067,312.413,2.706,0.70,15.3,69.2,15.5,45,1.54,4.21,p,Billabong Intl,,10.70,5,10.60,10.77,10.89,10.44,-2.34,12.19,5.815
BDM,182.833,6.752,5.208,0.016,0.05,4.2,-1.98,-,-,-,-,,Biodiem Ltd,,0.21,4.5,0.21,0.23,0.21,0.17,24.46,0.23,0.065
BOD,497.988,7.256,2.35,0.005,0.01,4.2,-1.09,-,-,-,-,,bioMD Ltd,,0.042,,0.042,0.05,0.042,0.042,-2.81,0.08,0.02
BODO,-,-,-,-,-,-,-,-,-,-,-,,  opt aug10,,-,,-,-,-,-,-,-,-
BNO,1495.76,40.505,12.866,0.118,0.03,12.3,-2.8,-,-,-,-,,Bionomics Ltd,,0.37,0.5,0.365,0.375,0.39,0.355,-1.44,0.43,0.175
BPH,2540.46,69.678,5.327,0.013,-,-,-3.04,-,-,-,-,,Biopharmica Ltd,,0.135,-2,0.135,0.14,0.165,0.135,-15.72,0.40,0.016
BPO,1097.24,122.571,268.114,0.019,0.01,3.9,-0.62,-,-,-,-,,BioProspect Ltd,,0.039,0.4,0.036,0.039,0.039,0.033,8.62,0.049,0.011
BPOOB,-,82.875,6.228,-,-,-,-,-,-,-,-,,  opt mar10,,0.001,,0.001,0.002,0.001,0.001,-2.81,0.006,0.001
BTA,2295.88,281.586,94.882,0.437,0.55,4.4,21.7,11.2,-,-,-,,Biota Hldgs,,2.44,-6,2.44,2.46,2.49,2.38,-5.21,3.336,0.303
BTC,448.411,9.183,7.847,0.023,0.35,0.9,-5.18,-,-,-,-,,Biotech Capital,,0.30,1,0.30,0.31,0.30,0.30,0.64,0.30,0.08
BIT,1085.58,20.017,12.99,0.011,0.01,9.6,-1.67,-,-,-,-,,Biotron Ltd,,0.096,-0.4,0.096,0.10,0.11,0.096,-6.81,0.175,0.061
BIS,102.012,13.816,1.904,0.043,0.02,10.0,-3,-,-,-,-,,Bisalloy Steel,,0.20,,0.185,0.195,0.20,0.18,-2.81,0.30,0.13
BSN,-,2.707,14.749,0.002,0.06,0.8,-2.82,-,-,-,-,,Bisan Ltd,,0.05,,0.04,0.06,0.05,0.05,-2.81,0.06,0.02
BKI,249.119,87.946,26.199,0.535,1.40,0.9,6.34,20.3,6,1.06,4.67,f,BKI Invest Ltd,,1.285,3.5,1.28,1.285,1.295,1.25,-0.01,1.33,0.79
BKM,-,37.501,28.107,0.004,-,-,-0.25,-,-,-,-,,BKM Management,,0.006,,0.006,0.01,0.006,0.006,-2.81,0.011,0.003
BRD,5656.03,114.544,26.208,0.004,-,-,-0.47,-,-,-,-,,Black Ridge Min,,0.012,-0.1,0.011,0.012,0.014,0.011,-10.50,0.018,0.003
BRDOA,150,2.19,10.29,-,-,-,-,-,-,-,-,,  opt nov10,,0.004,0.1,0.003,0.007,0.004,0.003,30.52,0.005,0.001
BKL,16.699,3.062,1.25,0.346,3.46,6.0,127.5,16.4,96,1.33,4.59,f,Blackmores Ltd,,20.90,-59,20.90,21.00,21.55,20.90,-5.56,23.00,10.77
BLZ,1291.46,138.048,136.762,0.007,-,-,-0.06,-,-,-,-,,Blaze Intl,,0.012,-0.3,0.012,0.014,0.014,0.012,-22.81,0.018,0.003
BLZO,-,12.5,-,-,-,-,-,-,-,-,-,,  opt aug10,,0.002,,0.001,0.004,0.002,0.002,-2.81,0.002,0.002
BIV,6.5,17.791,76.146,0.002,0.03,0.5,-0.79,-,-,-,-,,Blue Capital Ltd,,0.015,,0.016,0.02,0.015,0.015,-2.81,0.055,0.013
BSL,48421,4222.76,1022.33,5.397,2.46,1.2,-7.1,-,5,-,1.69,,BlueScope Steel,,2.96,13,2.96,2.97,3.01,2.85,1.78,3.48,1.675
BLG,559.121,72.007,55.804,0.035,0.04,4.5,-5.06,-,-,-,-,,Bluglass Ltd,,0.18,-0.5,0.18,0.19,0.19,0.175,-5.52,0.385,0.15
BLY,121896,13116.2,2606.04,1.637,-0.10,-,6.84,5.2,2.87,2.38,8.08,,Boart Longyear,,0.355,2,0.35,0.355,0.355,0.335,3.16,0.375,0.054
BNE,2.291,0.801,0.773,0.013,-0.01,-,-3.55,-,-,-,-,,Bone Medical Ltd,,0.135,-6,0.155,0.19,0.135,0.13,-33.58,0.25,0.10
BOL,7351.1,124.215,222.08,0.115,0.89,0.5,-16.1,-,1,-,2.47,,Boom Logistics,,0.405,1.5,0.405,0.41,0.47,0.395,1.03,0.75,0.27
BLD,3242.25,1040.57,903.589,3.399,4.12,1.4,24.1,23.7,13,1.85,2.28,f,Boral Ltd,,5.71,21,5.71,5.72,5.74,5.48,1.01,6.40,2.29
BKN,2942.02,236.308,219.707,0.856,1.31,5.0,52.5,12.6,23,2.28,3.48,f,Bradken Ltd,,6.60,33,6.54,6.60,6.60,6.27,2.45,7.55,0.945
BRC,100,10.159,2.202,0.027,0.01,29.0,4.6,6.3,-,-,-,,Brain Resource,,0.29,-1,0.29,0.30,0.30,0.29,-6.15,0.35,0.185
BZI,250,53.15,4.554,0.002,0.03,1.3,-0.68,-,-,-,-,,Brainz Instruments,,0.038,-0.2,0.038,0.044,0.04,0.038,-7.81,0.06,0.007
BXB,20351.4,1677.38,1791.07,9.603,0.58,11.7,40.18,16.9,30,1.34,4.41,p,Brambles Ltd,,6.80,57,6.78,6.81,6.88,6.23,6.34,8.37,4.08
BNV,0.52,7.625,5.575,0.004,0.03,0.7,0.1,21.0,-,-,-,,Brand New Vintage,,0.021,0.1,0.021,0.024,0.021,0.02,2.19,0.045,0.013
BVA,310.967,71.021,38.339,0.077,-0.35,-,1.15,18.3,-,-,-,,Bravura Solutions,,0.21,,0.20,0.21,0.215,0.20,-2.81,0.315,0.119
BPK,-,2.813,15.686,0.004,-,-,-0.6,-,-,-,-,,Bremer Park Ltd,,0.01,,0.01,0.02,0.01,0.01,-2.81,0.025,0.01
BRG,124.268,52.336,2.276,0.218,0.49,3.4,9.08,18.5,5.5,1.65,3.27,,Breville Grp Ltd,,1.68,4,1.68,1.70,1.73,1.645,-0.37,2.45,0.465
BKW,191.286,13.226,10.691,1.823,8.27,1.5,229.8,5.4,39,5.89,3.15,f,Brickworks Ltd,,12.38,14,12.32,12.38,12.39,12.16,-1.67,16.80,9.02
BYL,308.06,51.885,53.028,0.037,0.32,1.1,6.15,5.5,1.5,4.10,4.41,f,Brierty Ltd,,0.34,-2.5,0.34,0.38,0.365,0.34,-9.66,0.515,0.095
BBL,3.667,0.494,0.655,0.039,0.12,3.3,1.42,28.2,-,-,-,,Brisbane Broncos,,0.40,,0.32,0.40,0.40,0.40,-2.81,0.40,0.23
BCSCB,244.501,2.364,-,-,-,-,-,-,0.1,-,50.00,,Brisconnection Tr ctg,,0.002,,0.001,0.004,0.002,0.001,-2.81,1.00,0.001
BRO,0.639,65.163,1065.72,0.002,-,-,-1.46,-,-,-,-,,Broad Invest,,0.004,0.1,0.003,0.004,0.004,0.003,30.52,0.006,0.002
BSA,38.286,24.74,37.69,0.062,0.03,10.0,4.01,7.5,2,2.00,6.67,f,BSA Ltd,,0.30,,0.29,0.30,0.30,0.29,-2.81,0.325,0.12
BTT,126.694,19.605,27.012,0.478,0.22,13.6,7.95,37.6,7.9,1.01,2.64,f,BT Invest Mngmnt,,2.99,9,2.96,2.99,3.00,2.87,0.29,3.34,1.02
BUG,54.94,2.479,3.828,0.013,0.72,0.4,3.17,10.1,1,3.17,3.13,,Buderim Ginger,,0.32,-1.5,0.32,0.36,0.345,0.32,-7.29,0.50,0.30
BWP,1703.83,202.65,155.948,0.744,1.79,1.0,-3.74,-,11.57,-,6.45,,Bunnings Warehouse unt,,1.795,-0.5,1.78,1.80,1.845,1.775,-3.09,1.945,1.473
BPG,-,92.678,25.839,0.008,-0.02,-,-0.45,-,-,-,-,,Byte Power Grp,,0.007,,0.006,0.009,0.007,0.007,-2.81,0.017,0.003
CEO,2267.84,74.944,19.416,0.003,-,-,-0.77,-,-,-,-,,C @ Ltd,,0.012,,0.011,0.012,0.012,0.011,-2.81,0.021,0.005
CEOO,-,23.689,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.003,,0.003,0.004,0.003,0.003,-2.81,0.009,0.002
CAB,1834.34,119.654,105.482,0.737,2.21,2.8,51,12.0,34,1.50,5.56,f,Cabcharge Aust,,6.12,19,6.08,6.12,6.15,5.92,0.39,7.09,4.71
CDM,65,5.409,2.108,0.022,1.11,0.7,-13.8,-,2,-,2.52,f,Cadence Capital,,0.795,-1.5,0.775,0.795,0.80,0.76,-4.66,0.88,0.43
CIX,208.107,60.562,23.895,0.07,0.25,1.2,3.44,8.9,1.25,2.75,4.10,,Calliden Grp,,0.305,,0.305,0.31,0.305,0.305,-2.81,0.40,0.29
CTX,4899.68,246.677,261.594,2.349,10.60,0.8,15.6,55.8,36,0.43,4.14,,Caltex Aust,,8.70,53,8.67,8.72,8.88,8.08,3.67,14.00,7.05
CZD,257,52.065,208.926,0.008,0.05,0.6,-0.61,-,-,-,-,,Calzada Ltd,,0.028,-0.1,0.028,0.03,0.029,0.028,-6.26,0.044,0.02
CPB,163.617,21.123,16.5,1.856,2.96,10.0,162.2,18.2,95,1.71,3.22,p,Campbell Brothers,,29.48,48,29.37,29.48,29.79,28.90,-1.16,30.608,8.29
CDL,-,0.906,0.744,0.006,0.21,0.3,1.22,5.3,0.37,3.30,5.69,,Canada Land Ltd cdi,,0.065,+,0.06,0.081,0.064,0.064,-1.57,0.093,0.038
CNB,-,2.481,0.757,0.075,0.60,1.1,-21.94,-,4,-,6.35,f,Canberra Invest,,0.63,,0.65,1.00,0.63,0.63,-2.81,0.75,0.34
CAG,11137,485.522,412.474,0.005,-,-,-0.01,-,-,-,-,,Cape Range Ltd,,0.008,-0.2,0.007,0.008,0.01,0.007,-22.81,0.016,0.003
CPT,-,7.196,4.563,0.005,-,-,0.09,32.2,-,-,-,,Capital Intelligence,,0.029,,-,-,0.029,0.029,-2.81,0.06,0.003
CAJ,261,7.723,13.407,0.011,-0.01,-,-0.37,-,-,-,-,,Capitol Health,,0.035,-0.1,0.031,0.035,0.036,0.035,-5.59,0.063,0.035
CAJO,-,2.149,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.006,,0.003,0.007,0.006,0.006,-2.81,0.006,0.006
CAA,1318.13,525.567,51.896,0.12,0.15,2.1,-58.5,-,-,-,-,,Capral Ltd,,0.31,-2,0.305,0.31,0.335,0.305,-8.87,1.305,0.261
CCF,1.55,10.283,5.023,0.006,-,-,-6.35,-,-,-,-,,Carbon Conscious,,0.30,2,0.30,0.435,0.30,0.28,4.33,0.56,0.10
CNN,2305.42,230.654,128.338,0.013,0.02,1.1,-1.07,-,-,-,-,,Cardia Bioplastics,,0.021,,0.02,0.021,0.023,0.021,-2.81,0.04,0.015
CNNO,1348.46,132.741,10.887,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.004,,0.004,0.005,0.004,0.004,-2.81,0.013,0.003
CDD,181.366,21.668,18.561,0.36,0.52,8.2,43.82,9.7,28,1.56,6.60,f,Cardno Ltd,,4.24,14,4.16,4.24,4.26,4.12,0.60,5.20,2.61
CDP,3.552,12.743,3.653,0.297,5.55,0.8,17.45,24.4,26.55,0.66,6.25,,Carindale Prop unt,,4.25,5,4.02,4.19,4.25,4.18,-1.62,4.40,3.15
CIN,-,0.474,0.464,0.478,20.45,0.9,61,29.5,67,0.91,3.72,f,Carlton Invest,,18.01,,17.15,17.90,18.01,18.01,-2.81,18.95,12.00
CINPA,-,-,-,-,-,-,-,-,14,-,6.64,,  7% cum pf,,2.11,,2.11,-,2.11,2.11,-2.81,2.11,2.11
CWE,2045.74,215.814,184.531,0.073,0.01,14.0,-1.99,-,-,-,-,,Carnegie Wave Energy,,0.14,1,0.14,0.145,0.145,0.13,4.88,0.29,0.097
CRZ,1856.93,67.251,-,1.266,-,-,-,-,-,-,-,,Carsales Com Ltd,,5.45,40,5.42,5.51,5.70,5.03,5.11,5.70,3.56
CCV,1807.85,123.118,66.015,0.24,0.09,7.3,6.77,9.7,3,2.26,4.55,f,Cash Convert ord/div   ,,0.66,,0.65,0.66,0.675,0.65,-2.81,0.70,0.275
CXD,63.5,6.519,1.678,0.044,0.23,2.7,-31.3,-,-,-,-,,CathRx Ltd,,0.62,,0.62,0.65,0.67,0.62,-2.81,0.78,0.245
CBD,1113.5,25.174,18.578,0.033,0.04,3.6,-1.7,-,-,-,-,,CBD Energy Ltd,,0.145,-0.5,0.14,0.145,0.155,0.14,-6.15,0.195,0.031
CCK,-,0.057,1.286,0.006,0.02,5.8,0.63,18.3,-,-,-,,CCK Financial,,0.115,,0.055,0.115,0.115,0.115,-2.81,0.21,0.08
CEG,224.045,14.993,38.648,0.012,0.39,0.4,-28.93,-,-,-,-,,CEC Grp Ltd,,0.145,-0.5,0.13,0.15,0.15,0.125,-6.15,0.225,0.095
CWP,223.75,5.928,2.471,0.153,1.60,1.6,16.2,15.7,7,2.31,2.75,f,Cedar Woods Prop,,2.55,-5,2.55,2.65,2.65,2.55,-4.74,2.65,0.85
CAQ,-,13.979,22.903,0.027,0.01,15.5,-1.31,-,-,-,-,,Cell Aquaculture,,0.155,,0.145,0.15,0.155,0.155,-2.81,0.20,0.072
CST,150.737,9.515,9.235,0.314,0.23,14.2,8.57,38.2,3,2.86,0.92,f,Cellestis Ltd,,3.27,-2,3.15,3.20,3.29,3.10,-3.42,4.00,1.45
CDY,6236.58,202.365,7.398,0.01,0.01,3.2,-2.77,-,-,-,-,,Cellmid Ltd,,0.032,0.6,0.032,0.033,0.035,0.028,20.26,0.05,0.007
CLT,25,9.152,6.854,0.023,0.40,0.7,-21,-,-,-,-,,Cellnet Grp,,0.30,,0.30,0.31,0.30,0.30,-2.81,0.32,0.15
CXE,-,2.202,1.901,0.005,-0.01,-,-0.72,-,-,-,-,,Celtex Ltd,,0.023,,0.022,0.08,0.023,0.023,-2.81,0.03,0.015
CIL,142.52,14.25,10.528,0.111,0.08,15.9,9.5,13.4,9.5,1.00,7.48,,Centrebet Internat,,1.27,5,1.26,1.28,1.28,1.21,1.29,1.39,0.86
CAF,282.927,36.159,6.796,0.026,0.21,0.8,-32.59,-,-,-,-,,Centrepoint Alliance,,0.16,1,0.15,0.175,0.16,0.15,3.85,0.22,0.12
CNP,10605.8,2172.06,5213.52,0.253,-2.91,-,-398.36,-,31.8,-,122.31,,Centro Prop stpld,,0.26,2,0.255,0.26,0.27,0.24,5.52,0.52,0.047
CER,6771.81,3553.67,2316.89,0.354,0.30,0.5,-117.14,-,0.37,-,2.39,,Centro Retail stpld,,0.155,0.5,0.15,0.155,0.16,0.15,0.52,0.225,0.016
CYA,406.944,30.972,32.169,0.151,1.02,0.8,-14.26,-,4.5,-,5.42,f,Century Aust,,0.83,,0.825,0.84,0.84,0.825,-2.81,0.91,0.56
CFU,7850.43,1635.22,81.385,0.232,0.05,4.5,-8.58,-,-,-,-,,Ceramic Fuel Cells,,0.225,0.5,0.22,0.225,0.23,0.215,-0.54,0.345,0.042
CVS,-,20.086,48.456,0.009,-,-,-0.13,-,-,-,-,,Cervantes Corp,,0.032,,0.029,0.032,0.03,0.03,-2.81,0.054,0.022
CFX,26441.5,2174.8,2597.61,4.632,2.02,0.9,-15.27,-,12.5,-,6.70,,CFS Retail Prop unt,,1.865,-5,1.86,1.87,1.915,1.825,-5.42,2.12,1.415
CDI,2863.32,223.381,203.077,0.419,0.88,0.5,-8.69,-,6.7,-,14.26,,Challenger Div Pro stpld,,0.47,,0.46,0.47,0.475,0.465,-2.81,0.572,0.267
CGF,4290.71,791.417,1069.72,2.249,1.81,2.3,-16.2,-,12.5,-,3.00,,Challenger FSG Ltd,,4.17,3,4.11,4.18,4.20,4.08,-2.09,4.38,0.865
CIF,1044.34,61.367,204.263,0.605,-1.54,-,-40.3,-,20,-,11.11,,Challenger Infra stpld,,1.80,7,1.65,1.805,1.80,1.75,1.23,2.30,1.20
CKT,2321.98,58.854,61.591,0.151,2.02,0.5,-36.54,-,6.5,-,6.57,,Challenger Kenedix ord unt,,0.99,-1,0.98,0.99,1.005,0.975,-3.81,1.005,0.16
CWT,394.162,38.266,34.916,0.049,0.47,0.6,-14.29,-,7.1,-,24.48,,Challenger Winetr unt,,0.29,-3.5,0.29,0.315,0.33,0.29,-13.58,0.43,0.215
CHR,-,0.06,0.117,0.015,4.22,0.6,33.67,8.0,14,2.40,5.20,f,Chalmers Ltd,,2.69,,2.77,-,2.69,2.69,-2.81,3.10,2.38
CMG,397.545,39.045,52.76,0.096,0.04,5.8,-2.52,-,0.5,-,2.17,,Chandler Macleod,,0.23,0.5,0.23,0.235,0.23,0.215,-0.59,0.23,0.079
CHP,-,2.787,17.051,0.002,0.02,0.7,-1.7,-,-,-,-,,Chapmans Ltd,,0.014,,0.018,0.022,0.014,0.014,-2.81,0.026,0.011
CHC,3772.46,541.66,289.728,0.529,0.71,1.0,-17.98,-,4.96,-,7.04,,Charter Hall Grp forus,,0.705,6.5,0.685,0.75,0.715,0.645,7.34,0.715,0.156
CHF,-,7.67,15.851,0.005,0.12,0.5,-9.1,-,-,-,-,,Charter Pacific,,0.062,,0.057,0.06,0.057,0.057,-2.81,0.076,0.04
CHFO,-,3.119,-,-,-,-,-,-,-,-,-,,  opt feb11,,0.003,,0.003,0.009,0.003,0.003,-2.81,0.013,0.003
CXS,1710.5,102.106,21.734,0.28,0.05,19.8,-10.75,-,-,-,-,,Chemgenex Pharmac,,0.99,3,0.975,0.995,1.00,0.96,0.31,1.09,0.28
CXSO,130,2.458,0.728,0.001,-,-,-,-,-,-,-,,  opt mar10,,0.06,,0.05,0.07,0.06,0.06,-2.81,0.19,0.02
CXSOA,15.834,1.397,0.064,0.007,-,-,-,-,-,-,-,,  opt feb12,,0.60,3,0.60,0.67,0.60,0.60,2.45,0.65,0.11
CVB,510.556,6.046,2.515,0.005,-,-,0.97,4.6,-,-,-,,Cheviot Bridge,,0.045,,-,0.045,0.045,0.045,-2.81,0.07,0.01
CKP,47.161,0.405,0.104,0.002,1.94,0.1,-30.24,-,-,-,-,,Cheviot Kirribilly stpld,,0.15,-8.5,0.15,0.25,0.20,0.15,-38.98,0.90,0.15
CCY,93.734,54.75,25.173,0.011,0.05,1.4,-19.36,-,-,-,-,,China Century Capitl,,0.07,0.4,0.073,0.074,0.07,0.066,3.25,0.115,0.02
CJFDA,-,-,-,-,-,-,-,-,-,-,-,,China Jxy Food def,,-,,-,-,-,-,-,-,-
CNH,99,13.63,7.904,0.029,0.08,1.2,-0.99,-,-,-,-,,China Steel,,0.095,-0.5,0.095,0.11,0.11,0.095,-7.81,0.20,0.04
CHO,52.823,5.192,1.918,0.484,5.30,0.9,21.7,23.0,22,0.99,4.40,f,Choiseul Investments   ,,5.00,1,5.00,5.10,5.04,4.93,-2.61,5.20,3.53
CDH,-,0.508,1.074,-,0.04,0.1,-1.45,-,-,-,-,,Chongherr Invest,,0.003,,0.006,0.015,0.003,0.003,-2.81,0.01,0.002
CII,150,5.426,36.434,0.066,0.44,2.0,24.19,3.7,-,-,-,,CI Res Ltd,,0.90,4,0.80,0.92,0.90,0.86,1.84,1.05,0.70
CIR,138.362,4.334,5.835,0.029,0.86,0.8,-22.22,-,-,-,-,,Circadian Tech,,0.65,,0.64,0.65,0.67,0.65,-2.81,0.88,0.58
CLS,-,0.514,2.15,0.004,4.35,0.2,-68,-,-,-,-,,CL Asset Hldgs,,0.95,,0.80,1.00,0.95,0.95,-2.81,1.20,0.062
CND,11.067,22.725,23.117,0.067,0.30,2.6,-14,-,7,-,8.92,,Clarius Grp Ltd,,0.785,-1.5,0.785,0.82,0.80,0.78,-4.69,1.18,0.258
CSS,9753.9,165.454,33.122,0.096,0.56,0.5,-7.77,-,-,-,-,,Clean Seas Tuna,,0.26,1.5,0.26,0.265,0.265,0.245,3.31,0.801,0.235
CLQ,95.4,6.929,8.397,0.016,0.07,4.1,0.9,31.7,-,-,-,,Clean Teq Hldgs,,0.285,-1.5,0.285,0.305,0.295,0.285,-7.81,0.40,0.15
CVA,180,25.827,8.589,0.007,0.01,6.5,0.29,22.4,-,-,-,,Clever Com Aus,,0.065,0.3,0.062,0.065,0.065,0.065,2.03,0.078,0.018
CAM,42.061,7.062,5.302,0.041,1.37,0.8,1.84,59.2,2,0.92,1.83,f,Clime Capital,,1.09,,1.05,1.09,1.09,1.06,-2.81,1.145,0.55
CIW,-,18.12,4.935,0.021,0.40,1.0,-5.8,-,0.35,-,0.85,f,Clime Invest,,0.41,,0.45,1.00,0.41,0.41,-2.81,0.49,0.166
CUV,3961.93,78.583,127.615,0.082,0.12,2.3,-5.1,-,-,-,-,,Clinuvel Pharmaceut,,0.27,-0.5,0.265,0.275,0.295,0.27,-4.63,0.40,0.18
CPR,425.36,49.515,59.811,0.061,0.27,1.8,-7.1,-,1.5,-,3.13,,Clive Peeters,,0.48,-2,0.47,0.48,0.515,0.47,-6.81,0.74,0.075
CLO,1442.9,180.236,285.08,0.713,0.29,3.2,7.84,11.8,2,3.92,2.16,p,Clough Ltd,,0.925,,0.925,0.935,0.95,0.92,-2.81,1.035,0.25
CLV,12,44.184,32.859,0.04,0.16,1.5,1.87,12.8,1,1.87,4.17,f,Clover Corp,,0.24,1.5,0.235,0.24,0.24,0.23,3.85,0.275,0.15
CMV,6141.35,124.607,73.543,0.053,0.14,0.4,-14.1,-,0.5,-,9.09,,CMA Corp Ltd,,0.055,-0.5,0.055,0.056,0.065,0.053,-11.15,0.185,0.053
CMI,-,4.215,3.535,0.022,1.34,0.5,-4.38,-,-,-,-,,CMI Ltd,,0.65,,0.66,0.72,0.65,0.65,-2.81,0.67,0.28
COZ,363.214,26.037,27.46,0.061,0.04,5.5,0.25,88.0,-,-,-,,CO2 Grp Ltd,,0.22,-4,0.22,0.24,0.25,0.22,-18.20,0.43,0.13
COZO,10.5,9.859,4.677,0.017,-,-,-,-,-,-,-,,  opt nov11,,0.11,-1,0.12,0.18,0.11,0.11,-11.15,0.29,0.06
CCL,5417.25,604.16,713.159,8.612,1.14,10.1,54.8,21.0,40.5,1.35,3.52,f,Coca-Cola Amatil,,11.51,18,11.31,11.55,11.72,11.23,-1.22,11.72,8.02
COH,476.57,72.196,79.993,3.871,2.78,24.7,233.7,29.4,175,1.34,2.55,f,Cochlear Ltd,,68.70,134,67.81,68.99,69.09,65.99,-0.82,69.09,46.21
CKR,-,197.045,46.071,0.003,-,-,-15.77,-,-,-,-,,Cockatoo Ridge Wines,,0.003,,-,-,0.003,0.003,-2.81,0.039,0.003
CDA,29,4.331,9.912,0.164,0.17,5.9,7.4,13.5,6.5,1.14,6.50,f,Codan Ltd,,1.00,1,0.98,1.025,1.00,1.00,-1.80,1.03,0.485
COF,342.59,30.042,28.617,0.251,-0.22,-,14.5,14.0,13,1.12,6.40,f,Coffey Intl,,2.03,-7,2.02,2.05,2.10,1.955,-6.15,2.37,1.22
CGS,-,16.243,7.463,0.021,0.07,4.5,2.24,14.1,-,-,-,,Cogstate Ltd,,0.315,,0.30,0.32,0.315,0.315,-2.81,0.38,0.15
CLH,26.404,11.979,11.648,0.065,0.84,0.8,8.1,8.3,4.8,1.69,7.16,f,Collection House,,0.67,-0.5,0.67,0.68,0.68,0.665,-3.55,0.725,0.38
CKL,146.9,6.745,4.948,0.042,0.13,4.0,6.94,7.5,3,2.31,5.77,f,Colorpak Ltd,,0.52,1,0.51,0.52,0.53,0.50,-0.85,0.53,0.385
CBA,7759.89,1268.83,1464.7,82.65,13.65,3.9,328.5,16.4,228,1.44,4.23,f,C'wlth Bank  of Aust ,,53.87,101,53.79,53.88,53.92,52.15,-0.90,56.24,24.03
CPA,28790.9,2451.52,1927.28,1.872,1.15,0.8,-31.8,-,8.8,-,9.26,,C'wlth Prop ord unt   ,,0.95,4,0.945,0.955,0.955,0.91,1.58,1.215,0.67
COJ,-,66.16,-,0.006,-,-,0.02,50.0,-,-,-,,Commstrat Ltd,,0.01,,0.005,0.01,0.01,0.01,-2.81,0.01,0.003
COM,401.917,9.901,8.015,0.017,0.04,3.8,2.5,6.0,-,-,-,,Comops Ltd,,0.15,-0.5,0.15,0.16,0.15,0.15,-6.04,0.185,0.05
CMP,58.86,8.182,4.968,0.029,0.05,3.6,1.7,10.6,-,-,-,,Compumedics Ltd,,0.18,,0.18,0.185,0.18,0.18,-2.81,0.26,0.11
