ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,,
XAO 4404.1 at 16:38 27/8/2010  Report at 19:06 Friday 27/8/2010. Processed 15:44 Sunday 29/8/2010.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
AVX,4435.89,812.536,328.191,0.025,0.04,0.7,-4.17,-,-,-,-,,Avexa Ltd,,0.029,,0.029,0.03,0.03,0.028,1.30,0.235,0.024,
AVH,359.157,22.48,30.426,0.012,0.05,2.2,-3.66,-,-,-,-,,Avita Medical Ltd,,0.11,,0.11,0.125,0.125,0.11,1.30,0.195,0.105,
AVJ,167.028,6.967,14.694,0.124,1.08,0.4,5.19,8.7,1.5,3.46,3.33,f,AVJennings,,0.45,-0.5,0.445,0.46,0.46,0.44,0.20,0.63,0.37,
AWB,149756,1208.13,305.935,1.189,1.85,0.8,3.67,39.6,-,-,-,,AWB Ltd,,1.455,-3,1.45,1.455,1.49,1.435,-0.72,1.49,0.865,
AWL,805.7,94.672,45.025,0.005,-,-,-0.2,-,-,-,-,,AWH Corp Ltd,,0.004,-0.1,0.004,0.005,0.005,0.004,-18.70,0.011,0.003,
AXA,28381,949.055,571.535,11.39,1.01,5.5,30.79,17.9,18.5,1.66,3.36,p,AXA Asia Pacific,,5.51,19,5.48,5.52,5.58,5.25,4.87,6.72,4.05,
AXI,385.61,14.57,34.443,0.013,0.04,0.8,-3.74,-,-,-,-,,Axiom Prop,,0.03,,0.03,0.032,0.032,0.03,1.30,0.071,0.017,
BOQ,3132.23,100.233,98.486,2.096,7.20,1.4,92.4,10.5,52,1.78,5.35,f,Bank of Qld,,9.72,-39,9.70,9.75,10.22,9.68,-2.56,13.49,9.68,
BBX,-,0.277,0.124,-,0.06,0.2,19.48,0.1,-,-,-,,BBX Hldgs,,0.01,,0.01,0.03,0.01,0.01,1.30,0.02,0.01,
BEC,998.509,62.737,129.15,0.012,0.16,0.4,-141.93,-,-,-,-,,Becton Prop Grp stp,,0.059,-0.6,0.058,0.06,0.07,0.058,-7.93,0.135,0.037,
BFG,113.58,19.842,22.017,0.197,0.25,3.3,11.3,7.2,8.5,1.33,10.43,f,Bell Financial Grp,,0.815,-4,0.82,0.88,0.89,0.815,-3.38,1.40,0.815,
BET,-,0.017,0.065,0.003,1.48,0.7,-2.47,-,3.5,-,3.50,f,Belmont Hldgs,,1.00,,0.95,-,1.00,1.00,1.30,1.30,1.00,
BEN,6686.39,179.759,176.481,2.935,5.27,1.6,67.4,12.3,58,1.16,7.00,f,Bendigo & Adelaide,,8.28,-45,8.24,8.28,8.82,8.16,-3.85,10.48,7.72,
BLT,1995.76,77.714,25.428,0.01,-,-,-0.65,-,-,-,-,,Benitec Ltd,,0.023,-0.3,0.023,0.025,0.029,0.023,-10.24,0.09,0.023,
BLTO,-,3.674,0.169,-,-,-,-,-,-,-,-,,  opt apr14,,0.006,,0.004,-,0.006,0.006,1.30,0.037,0.006,
BLTOA,-,0.107,0.354,-,-,-,-,-,-,-,-,,  opt apr11,,0.001,,0.001,-,0.001,0.001,1.30,0.006,0.001,
BEL,61.417,2.757,11.386,0.017,0.41,0.6,10.62,2.2,1,10.62,4.35,f,Bentley Capital,,0.23,,0.23,0.24,0.24,0.23,1.30,0.31,0.22,
BER,40,1.301,0.853,0.005,1.23,0.4,19.64,2.7,-,-,-,,Berklee Ltd,,0.53,1,0.53,0.58,0.53,0.51,3.22,0.737,0.35,
BYI,-,0.078,7.485,0.044,0.45,1.6,8.18,8.8,6,1.36,8.33,,Beyond Intl,,0.72,,0.58,-,0.72,0.72,1.30,0.78,0.50,
BSI,-,5.767,18.054,0.003,-0.01,-,-0.57,-,-,-,-,,Beyond Sportswear,,0.01,,0.006,0.018,0.01,0.01,1.30,0.028,0.007,
BGL,1368.75,25.323,8.467,0.02,0.07,3.1,1.7,12.6,-,-,-,,Bigair Grp Ltd,,0.215,1.5,0.20,0.215,0.22,0.19,8.80,0.22,0.095,
BBG,22348.7,194.654,216.719,1.891,0.40,18.7,58.3,12.8,36,1.62,4.82,p,Billabong Intl,,7.47,-56,7.45,7.50,7.99,7.31,-5.67,12.32,7.31,
BDM,2,2.245,4.59,0.012,0.05,2.6,-4.4,-,-,-,-,,Biodiem Ltd,,0.13,-2,0.09,0.13,0.15,0.13,-12.03,0.228,0.08,
BOD,100,6.39,4.203,0.003,0.01,2.4,-0.91,-,-,-,-,,bioMD Ltd,,0.024,0.3,0.023,0.035,0.024,0.021,15.59,0.075,0.02,
BODOA,-,2.713,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.003,,0.002,0.013,0.003,0.003,1.30,0.016,0.003,
BNO,406.04,18.857,19.407,0.094,0.05,5.9,-2.7,-,-,-,-,,Bionomics Ltd,,0.295,-0.5,0.27,0.30,0.30,0.27,-0.37,0.43,0.235,
BPO,1099.94,267.24,56.369,0.008,-,-,-0.65,-,-,-,-,,BioProspect Ltd,,0.014,-0.1,0.014,0.015,0.016,0.014,-5.37,0.06,0.011,
BTA,4922.95,169.563,184.707,0.167,0.54,1.7,9.2,10.1,-,-,-,,Biota Hldgs,,0.93,0.5,0.93,0.94,0.95,0.85,1.84,3.336,0.85,
BTC,37.4,4,4.276,0.011,0.31,0.5,0.47,31.9,-,-,-,,Biotech Capital,,0.15,-1,0.15,0.16,0.15,0.145,-4.95,0.31,0.145,
BIT,337.563,13.623,7.475,0.007,-,-,-1.56,-,-,-,-,,Biotron Ltd,,0.057,-0.7,0.043,0.063,0.064,0.057,-9.64,0.175,0.057,
BITO,650,22.93,-,0.001,-,-,-,-,-,-,-,,  opt dec11,,0.01,-0.3,0.007,0.012,0.013,0.01,-21.78,0.037,0.01,
BIS,581.669,12.074,7.62,0.034,0.04,3.9,0.01,1550.0,-,-,-,,Bisalloy Steel,,0.155,-0.5,0.155,0.17,0.18,0.15,-1.82,0.27,0.15,
BSN,-,2.632,1.369,0.002,0.04,0.8,-2.07,-,-,-,-,,Bisan Ltd,,0.032,,0.03,0.04,0.032,0.032,1.30,0.05,0.032,
BKI,702.868,26.969,73.841,0.479,1.38,0.8,7.57,15.1,5.25,1.44,4.59,f,BKI Invest Ltd,,1.145,-8.5,1.145,1.15,1.20,1.145,-5.62,1.32,1.086,
BKM,1681.4,16.024,15.122,0.005,-,-,-0.2,-,-,-,-,,BKM Management,,0.009,,0.009,0.01,0.011,0.009,1.30,0.013,0.003,
BKL,93.126,0.967,2.385,0.404,4.13,5.9,146.8,16.5,112,1.31,4.63,f,Blackmores Ltd,,24.20,15,24.10,24.20,24.92,23.70,1.92,24.92,18.75,
BIV,220.935,47.997,14.552,0.003,0.02,0.9,-1.23,-,-,-,-,,Blue Capital Ltd,,0.018,,0.018,0.02,0.018,0.018,1.30,0.029,0.013,
BSL,85989.6,2687.61,2793.62,3.829,2.53,0.8,6.9,30.4,5,1.38,2.38,f,BlueScope Steel,,2.10,-14,2.10,2.12,2.28,2.05,-4.95,3.40,2.03,
BLG,885.853,41.902,44.583,0.021,0.04,2.8,-5.12,-,-,-,-,,Bluglass Ltd,,0.11,1,0.105,0.11,0.11,0.088,11.30,0.28,0.082,
BLY,28223.4,5382.45,6299.81,1.36,1.50,2.0,8.15,36.2,2.29,3.56,0.78,p,Boart Longyear,,2.95,-22,2.94,2.96,3.25,2.86,-5.64,4.10,2.43,
BNE,30.334,1.149,0.338,0.006,-0.01,-,-2.96,-,-,-,-,,Bone Medical Ltd,,0.065,,0.055,0.065,0.065,0.06,1.30,0.21,0.06,
BOL,4235.99,301.8,47.113,0.184,0.53,0.8,2.1,19.0,-,-,-,,Boom Logistics,,0.40,-2,0.40,0.41,0.425,0.40,-3.46,0.70,0.21,
BLD,22985.7,608.372,782.257,3.127,3.92,1.1,-15.2,-,13.5,-,3.10,f,Boral Ltd,,4.35,-12,4.29,4.40,4.49,4.25,-1.38,6.40,4.15,
BPH,4784.07,115.344,38.233,0.017,0.07,1.2,-2.68,-,-,-,-,,BPH Corp Ltd,,0.081,,0.08,0.082,0.082,0.077,1.30,0.181,0.059,
BKN,2780.97,140.61,176.246,0.999,2.10,3.4,54.1,13.3,34,1.59,4.72,f,Bradken Ltd,,7.20,-34,7.18,7.26,7.52,7.08,-3.21,8.14,5.48,
BRC,315,3.215,9.015,0.019,-0.01,-,1.6,12.8,-,-,-,,Brain Resource,,0.205,-2.5,0.20,0.24,0.235,0.205,-9.57,0.35,0.20,
BXB,159982,1303.95,1099.12,8.263,0.88,6.6,36.96,15.7,25,1.48,4.30,p,Brambles Ltd,,5.81,16,5.81,5.82,5.83,5.50,4.13,8.37,5.11,
BNV,-,1.913,2.256,0.004,0.02,0.9,-0.19,-,-,-,-,,Brand New Vintage,,0.019,,0.016,0.019,0.019,0.019,1.30,0.03,0.013,
BVA,2318.87,39.683,44.457,0.068,-0.04,-,-3.39,-,-,-,-,,Bravura Solutions,,0.105,1,0.105,0.11,0.115,0.10,11.83,0.273,0.085,
BPK,-,0.365,2.389,0.003,-,-,-0.5,-,-,-,-,,Bremer Park Ltd,,0.008,,0.013,0.03,0.008,0.008,1.30,0.015,0.008,
BRG,2251.23,13.169,41.865,0.324,0.59,4.2,12.62,19.8,11,1.15,4.40,,Breville Grp Ltd,,2.50,41,2.40,2.55,2.50,2.15,20.92,2.50,1.22,
BKW,1310.9,11.675,4.281,1.631,9.06,1.2,100.5,11.0,39.5,2.54,3.56,f,Brickworks Ltd,,11.08,-16,11.06,11.15,11.58,11.03,-0.12,16.80,11.03,
BYL,197.451,9.193,34.435,0.03,0.35,0.8,4.54,5.9,1.5,3.03,5.56,f,Brierty Ltd,,0.27,2,0.255,0.27,0.285,0.25,9.30,0.515,0.225,
BBL,2.501,0.16,0.342,0.039,0.12,3.3,0.51,77.5,0.5,1.02,1.27,,Brisbane Broncos,,0.395,3,0.365,0.39,0.40,0.365,9.52,0.40,0.30,
BCS,-,0.492,-,0.39,-2.12,-,14.58,6.9,-,-,-,,Brisconnection Tr stp,,1.00,,0.975,1.00,1.00,1.00,1.30,1.40,1.00,
BRO,466.336,55.364,39.256,0.002,-,-,-0.66,-,-,-,-,,Broad Invest,,0.003,,0.003,0.004,0.003,0.003,1.30,0.005,0.002,
BSA,396.754,11.963,14.945,0.051,-0.01,-,2.99,8.0,2,1.49,8.33,f,BSA Ltd,,0.24,4.5,0.23,0.24,0.255,0.195,24.38,0.34,0.175,
BTT,213.417,13.662,11.175,0.416,0.32,8.1,14.76,17.6,10.4,1.42,4.00,f,BT Invest Mngmnt,,2.60,,2.56,2.60,2.67,2.56,1.30,3.189,2.081,
BUG,14.344,2.252,1.7,0.009,0.65,0.4,-3.26,-,-,-,-,,Buderim Ginger,,0.23,3,0.225,0.255,0.23,0.20,16.30,0.38,0.185,
BWP,4857.24,145.923,133.428,0.774,1.88,1.0,22.18,8.3,12.08,1.84,6.57,,Bunnings Warehouse unt,,1.84,2,1.82,1.84,1.855,1.79,2.40,2.09,1.66,
BPG,2681,35.953,86.636,0.004,-,-,-0.37,-,-,-,-,,Byte Power Grp,,0.003,,0.003,0.004,0.003,0.002,1.30,0.017,0.002,
CEO,1350.94,75.441,36.58,0.003,0.01,1.0,-0.24,-,-,-,-,,C @ Ltd,*,0.01,0.1,0.01,0.011,0.01,0.009,12.41,0.019,0.007,
CEOO,7350,48.255,6.035,-,-,-,-,-,-,-,-,,  opt apr12,,0.002,-0.1,0.002,0.003,0.003,0.002,-32.03,0.009,0.002,
CEOR,3643.3,27.081,-,-,-,-,-,-,-,-,-,,  rts 31aug,,0.001,,0.001,0.002,0.001,0.001,1.30,0.001,0.001,
CAB,2049.08,55.676,75.61,0.568,2.34,2.0,47.8,9.9,34,1.41,7.20,f,Cabcharge Aust,,4.72,37,4.60,4.82,4.84,4.25,9.81,6.66,4.25,
CDM,42.497,1.834,2.093,0.021,0.97,0.8,26.3,2.8,4,6.58,5.41,f,Cadence Capital,,0.74,,0.76,0.80,0.74,0.74,1.30,0.88,0.68,
CIX,3412.35,29.807,39.419,0.055,0.21,1.1,-0.17,-,1,-,4.17,,Calliden Grp,,0.24,1,0.23,0.24,0.255,0.225,5.65,0.34,0.21,
CTX,5323.68,187.739,152.088,2.997,10.76,1.0,34.4,32.3,55,0.63,4.95,f,Caltex Aust,,11.10,88,11.01,11.10,11.17,10.25,9.91,12.94,8.01,
CZD,232.53,72.864,38.596,0.009,0.04,0.6,-0.59,-,-,-,-,,Calzada Ltd,,0.025,,0.024,0.025,0.026,0.024,1.30,0.051,0.022,
CPB,185.821,10.265,15.116,1.961,3.76,8.2,129.06,23.9,100,1.29,3.24,p,Campbell Brothers,,30.88,-13,30.50,31.00,31.39,30.11,0.88,32.35,22.932,
CDL,0.001,1.398,0.617,0.008,0.21,0.4,1.24,6.9,0.68,1.82,7.91,,Canada Land Ltd cdi,,0.086,0.6,0.065,0.086,0.086,0.08,8.80,0.09,0.06,
CAG,5496.67,1191.43,198.427,0.004,-,-,-0.22,-,-,-,-,,Cape Range Ltd,,0.005,-0.1,0.005,0.006,0.007,0.005,-15.37,0.016,0.004,
CAGO,7625,64.362,-,-,-,-,-,-,-,-,-,,  opt feb13,,0.001,,0.001,0.002,0.002,0.001,1.30,0.003,0.001,
CAJ,50,12.338,3.818,0.012,-,-,-0.05,-,-,-,-,,Capitol Health,,0.04,,0.036,0.04,0.04,0.04,1.30,0.071,0.025,
CAJO,-,3.955,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.01,,0.001,-,0.01,0.01,1.30,0.013,0.006,
CAA,2437.99,100.304,14.55,0.058,0.39,0.4,-20.92,-,-,-,-,,Capral Ltd,,0.15,1,0.145,0.15,0.15,0.14,8.44,0.979,0.14,
CCF,83.823,3.174,6.078,0.004,0.09,1.1,-6.18,-,-,-,-,,Carbon Conscious,,0.10,1.5,0.087,0.10,0.10,0.085,18.95,0.56,0.081,
CNN,3882.56,268.24,103.864,0.01,0.01,1.3,-1.57,-,-,-,-,,Cardia Bioplastics,,0.013,-0.2,0.013,0.014,0.014,0.013,-12.03,0.04,0.013,
CNNO,318.4,69.079,71.351,-,-,-,-,-,-,-,-,,  opt jun11,,0.001,-0.1,0.001,0.002,0.002,0.001,-48.70,0.007,0.001,
CDD,250.289,16.323,14.295,0.441,-,-,43.86,9.5,29,1.51,6.94,f,Cardno Ltd,,4.18,8,4.16,4.18,4.18,3.95,3.25,5.058,3.268,
CGR,19.715,0.657,-,0.006,-,-,-,-,-,-,-,f,Careers Multilist,,0.125,,0.05,0.12,0.125,0.115,1.30,0.24,0.115,
CDP,526.479,4.929,4.584,0.297,5.54,0.8,27.16,15.6,27.78,0.98,6.55,,Carindale Prop unt,,4.24,7,4.16,4.25,4.24,4.13,2.98,4.40,3.90,
CIN,13.629,0.353,0.355,0.467,20.75,0.8,98,18.0,67,1.46,3.81,f,Carlton Invest,,17.60,10,16.30,17.50,17.60,17.20,1.87,18.95,15.96,
CINPA,-,-,-,-,-,-,-,-,14,-,6.60,,  7% cum pf,,2.12,,2.15,-,2.12,2.05,1.30,2.12,2.05,
CWE,2708.44,87.767,119.181,0.054,0.01,9.5,-1.03,-,-,-,-,,Carnegie Wave Energy,,0.095,0.1,0.095,0.097,0.105,0.094,2.36,0.265,0.077,
CRZ,2490.72,57.626,-,1.176,0.38,13.3,18.6,27.2,14.9,1.25,2.94,f,Carsales Com Ltd,,5.06,5,5.00,5.07,5.10,4.82,2.30,5.86,3.56,
CCV,2409.24,70.546,69.512,0.228,0.24,2.5,6.6,9.1,3,2.20,5.00,f,Cash Convert ord/div   ,,0.60,2,0.60,0.605,0.615,0.56,4.75,0.71,0.50,
CXD,166.544,10.01,2.597,0.025,0.11,1.6,-13.7,-,-,-,-,,CathRx Ltd,,0.175,1.5,0.16,0.175,0.175,0.16,10.68,0.656,0.15,
CBD,9030.57,66.583,9.466,0.058,0.03,5.2,-2.22,-,-,-,-,,CBD Energy Ltd,,0.155,2.5,0.15,0.16,0.16,0.125,20.53,0.195,0.08,
CBZ,221.5,8.86,-,0.016,-,-,-,-,-,-,-,,Cbio Ltd,,0.235,-0.5,0.22,0.23,0.26,0.21,-0.78,0.50,0.20,
CCK,-,10.124,0.036,0.004,0.02,4.0,-0.23,-,-,-,-,,CCK Financial,,0.08,,0.052,0.10,0.08,0.08,1.30,0.13,0.08,
CEG,21.238,10.939,10.114,0.008,0.24,0.4,-34.63,-,-,-,-,,CEC Grp Ltd,,0.095,-0.5,0.09,0.105,0.095,0.09,-3.70,0.235,0.05,
CWP,200.012,6.009,4.818,0.16,1.80,1.5,29,9.1,13,2.23,4.91,f,Cedar Woods Prop,,2.65,25,2.68,2.73,2.65,2.38,11.72,2.85,1.90,
CAQ,485.776,12.963,6.79,0.02,-,-,-1.09,-,-,-,-,,Cell Aquaculture,,0.10,-1,0.10,0.12,0.11,0.09,-7.79,0.20,0.08,
CST,257.687,4.899,6.537,0.227,0.28,8.4,8.6,27.4,5,1.72,2.12,f,Cellestis Ltd,,2.36,-37,2.35,2.40,2.76,2.20,-12.25,3.90,2.20,
CDY,3649.1,487.267,74.483,0.006,0.01,1.9,-0.89,-,-,-,-,,Cellmid Ltd,,0.019,-0.3,0.019,0.022,0.02,0.019,-12.34,0.046,0.019,
CLT,22.033,2.87,7.208,0.023,0.40,0.8,-6.16,-,-,-,-,,Cellnet Grp,,0.32,,0.32,0.33,0.32,0.32,1.30,0.33,0.25,
CIL,529.059,9.038,5.811,0.145,0.11,15.0,10.7,15.5,13.5,0.79,8.16,f,Centrebet Internat,,1.655,17.5,1.655,1.67,1.69,1.47,13.12,1.89,1.05,
CAF,-,9.517,31.783,0.021,-,-,-31.06,-,-,-,-,,Centrepoint Alliance,,0.13,,0.14,0.145,0.13,0.13,1.30,0.185,0.12,
CNP,4567.89,467.752,1054.86,0.165,-2.87,-,-113.25,-,-,-,-,,Centro Prop stp,,0.17,-1,0.165,0.17,0.185,0.16,-4.26,0.52,0.13,
CER,6245.78,612.709,2583.06,0.354,0.35,0.4,-18.43,-,0.37,-,2.39,,Centro Retail stp,,0.155,-0.5,0.15,0.155,0.165,0.145,-1.82,0.265,0.12,
CYA,1636.37,35.834,19.059,0.142,0.93,0.9,-7.74,-,8.5,-,10.24,f,Century Aust,,0.83,1.5,0.815,0.83,0.83,0.80,3.14,0.91,0.74,
CFU,19490.4,873.652,1142.81,0.191,0.03,6.2,-1.91,-,-,-,-,,Ceramic Fuel Cells,,0.185,-0.3,0.185,0.19,0.195,0.175,-0.43,0.342,0.149,
CVS,43.75,9.064,15.636,0.006,-,-,-0.11,-,-,-,-,,Cervantes Corp,,0.021,,0.011,0.019,0.021,0.021,1.30,0.041,0.015,
CFX,66525.2,1623.05,1417.41,4.883,2.02,1.0,12.65,15.4,12.5,1.01,6.43,,CFS Retail Prop unt,,1.945,2.5,1.945,1.95,1.955,1.905,2.60,2.12,1.81,
CDI,7313.97,198.042,67.331,0.434,0.66,0.7,1.97,24.1,4.2,0.47,8.84,,Challenger Div Pro stp,,0.475,-0.5,0.47,0.475,0.49,0.47,0.26,0.58,0.38,
CGF,19255.4,441.413,279.446,1.838,-,-,55.3,6.7,14.5,3.81,3.94,,Challenger FSG Ltd,,3.68,16,3.68,3.69,3.94,3.59,5.85,4.50,2.92,
CIF,1109.55,56.992,45.759,0.394,-2.10,-,-63.7,-,14,-,11.29,,Challenger Infra stp,,1.24,-6,1.235,1.275,1.30,1.23,-3.32,2.06,1.23,
CWT,449.814,24.968,28.35,0.036,0.47,0.4,-14.59,-,5.65,-,29.74,,Challenger Winetr unt,,0.19,-2,0.19,0.195,0.21,0.19,-8.22,0.36,0.155,
CHR,-,0.37,0.059,0.016,4.32,0.7,24.96,11.3,14,1.78,4.96,f,Chalmers Ltd,,2.82,,2.80,2.82,2.82,2.82,1.30,3.03,2.69,
CMG,1376.73,13.012,23.758,0.143,0.06,5.7,3.38,10.1,1.35,2.50,3.97,f,Chandler Macleod,,0.34,2,0.33,0.34,0.36,0.31,7.55,0.36,0.085,
CHP,-,4.722,1.66,0.002,0.02,0.8,-0.34,-,-,-,-,,Chapmans Ltd,,0.015,,0.012,0.019,0.015,0.015,1.30,0.022,0.011,
CHC,27238.7,654.965,356.887,0.703,0.56,1.0,0.02,2900.0,3.2,0.01,5.52,,Charter Hall Grp forus,,0.58,,0.58,0.59,0.59,0.56,1.30,0.79,0.485,
CQO,126727,3772.43,5643.94,1.184,0.42,0.6,-1.9,-,1.85,-,7.71,,Charter Hall Office unt,,0.24,0.5,0.24,0.245,0.245,0.225,3.43,0.355,0.225,
CQR,24323.4,1103.35,1750.28,0.894,0.74,0.8,4.95,11.8,5.3,0.93,9.06,,Charter Hall Retail unt,,0.585,3.5,0.585,0.59,0.585,0.55,7.66,0.735,0.47,
CHF,55,4.486,6.375,0.003,0.13,0.3,-3.16,-,-,-,-,,Charter Pacific,,0.04,,0.038,0.049,0.04,0.038,1.30,0.076,0.037,
CHFO,-,2.981,2.787,-,-,-,-,-,-,-,-,,  opt feb11,,0.001,,-,0.001,0.001,0.001,1.30,0.013,0.001,
CXS,332.38,189.899,52.745,0.096,0.07,4.9,-3.67,-,-,-,-,,Chemgenex Pharmac,,0.34,,0.34,0.345,0.345,0.33,1.30,1.09,0.265,
CXSOA,18.388,0.293,1.053,-,-,-,-,-,-,-,-,,  opt feb12,,0.09,-2,0.09,0.16,0.11,0.09,-16.88,0.65,0.035,
CCY,130.7,10.826,48.412,0.011,0.05,1.1,-17.6,-,-,-,-,,China Century Capitl,,0.053,0.3,0.053,0.06,0.053,0.047,7.30,0.115,0.041,
CNH,197.324,13.435,7.569,0.038,0.07,1.1,-1.61,-,-,-,-,,China Steel,,0.08,-0.1,0.081,0.085,0.081,0.075,0.07,0.19,0.075,
CWH,5,1.443,-,0.011,0.02,8.0,-1.42,-,-,-,-,,China West Hldgs,,0.16,,0.10,0.18,0.16,0.16,1.30,0.31,0.065,
CHO,110.605,2.321,1.885,0.444,5.00,0.9,22.8,20.1,21,1.09,4.59,f,Choiseul Investments   ,,4.58,-17,4.53,4.58,4.72,4.50,-2.28,5.28,4.41,
CDH,-,0.315,0.487,-,0.04,0.1,-0.08,-,-,-,-,,Chongherr Invest,,0.003,,0.003,0.03,0.003,0.003,1.30,0.003,0.003,
CII,86.983,4.18,4.006,0.048,0.47,1.4,8.18,8.1,2,4.09,3.03,,CI Res Ltd,,0.66,6,0.68,0.80,0.66,0.66,11.30,0.91,0.58,
CNB,12,1.753,0.35,0.07,0.60,0.9,-12,-,4,-,7.02,f,CIC Aust Ltd,,0.57,,0.58,0.59,0.57,0.57,1.30,0.76,0.45,
CIR,82.9,5.573,2.772,0.03,0.77,0.8,-15.39,-,-,-,-,,Circadian Tech,,0.645,-0.5,0.59,0.645,0.645,0.57,0.53,0.78,0.50,
CLS,12.96,0.29,0.301,0.004,4.32,0.2,-66.35,-,-,-,-,,CL Asset Hldgs,,0.75,5,0.70,0.75,0.75,0.70,8.44,1.20,0.61,
CND,219.609,14.011,10.881,0.057,0.39,1.7,3,22.2,2,1.50,3.01,f,Clarius Grp Ltd,,0.665,2,0.66,0.67,0.69,0.64,4.40,1.18,0.55,
CSS,1874.77,495.007,25.492,0.042,0.24,0.4,-9.67,-,-,-,-,,Clean Seas Tuna,,0.10,0.2,0.10,0.105,0.105,0.098,3.34,0.59,0.075,
CLQ,66.272,5.132,4.023,0.014,0.05,4.8,1.79,13.4,-,-,-,,Clean Teq Hldgs,,0.24,,0.19,0.24,0.26,0.235,1.30,0.375,0.22,
CVW,733.5,37.793,28.445,0.188,0.66,0.7,-1.34,-,-,-,-,,Clearview Wealth,,0.44,-1,0.43,0.44,0.455,0.43,-0.92,0.565,0.375,
CVA,262,10.119,13.768,0.007,0.02,3.1,0.57,10.9,-,-,-,,Clever Com Aus,,0.062,-0.8,0.058,0.075,0.07,0.062,-10.13,0.087,0.032,
CAM,42.045,4.854,3.701,0.039,1.35,0.7,50.38,1.9,4,12.60,4.17,f,Clime Capital,,0.96,,0.965,0.99,0.97,0.96,1.30,1.09,0.867,
CIW,66.5,1.792,16.285,0.021,0.44,1.0,5,8.4,1,5.00,2.38,f,Clime Invest,,0.42,-1,0.425,0.45,0.43,0.41,-1.03,0.50,0.35,
CUV,1070.78,44.193,47.823,0.064,0.11,1.9,-3.6,-,-,-,-,,Clinuvel Pharmaceut,,0.21,-1.5,0.21,0.225,0.22,0.20,-5.37,0.38,0.20,
CLO,1926.29,89.579,78.042,0.638,0.34,2.4,6.9,12.0,2.2,3.14,2.65,p,Clough Ltd,,0.83,-3,0.82,0.83,0.865,0.805,-2.19,1.035,0.725,
CLV,387.761,16.348,36.357,0.044,0.16,1.7,2.06,12.9,1,2.06,3.77,,Clover Corp,,0.265,0.5,0.25,0.26,0.27,0.235,3.22,0.325,0.19,
CMI,23.116,1.113,3.496,0.022,1.45,0.5,-0.31,-,-,-,-,,CMI Ltd,,0.66,1,0.66,0.68,0.66,0.65,2.84,0.72,0.46,
COZ,269.378,11.251,12.064,0.046,0.07,2.4,-0.26,-,-,-,-,,CO2 Grp Ltd,,0.165,1,0.14,0.16,0.165,0.155,7.75,0.43,0.105,
COZO,-,5.274,6.46,0.005,-,-,-,-,-,-,-,,  opt nov11,,0.03,,0.025,0.045,0.03,0.03,1.30,0.29,0.011,
CCL,10941.1,405.132,383.367,8.716,1.47,7.9,63.1,18.3,45.5,1.39,3.94,f,Coca-Cola Amatil,,11.55,-31,11.55,11.60,12.00,11.50,-1.31,12.15,9.54,
COH,1364.75,48.074,49.977,3.871,4.01,17.1,275.7,24.8,200,1.38,2.92,p,Cochlear Ltd,,68.43,-45,68.26,68.68,70.10,66.49,0.65,79.11,56.27,
CDA,166.184,9.271,2.849,0.23,0.09,15.6,8.8,15.9,8,1.10,5.71,f,Codan Ltd,,1.40,-1.5,1.38,1.40,1.43,1.35,0.24,1.585,0.855,
COF,437.891,38.445,18.691,0.128,-0.23,-,11.9,8.3,11,1.08,11.11,f,Coffey Intl,,0.99,-4,0.99,1.025,1.05,0.975,-2.58,2.34,0.855,
CGS,50,2.436,2.926,0.017,0.08,3.1,0.96,26.0,-,-,-,,Cogstate Ltd,,0.25,1,0.25,0.31,0.26,0.24,5.47,0.38,0.215,
CLH,89.75,3.524,9.721,0.082,0.90,0.9,9.93,8.5,5.8,1.71,6.90,f,Collection House,,0.84,4,0.82,0.84,0.84,0.795,6.30,0.935,0.575,
CKL,124.034,4.978,4.371,0.043,0.18,2.9,7.9,6.7,3.25,2.43,6.13,f,Colorpak Ltd,,0.53,1,0.505,0.52,0.53,0.515,3.22,0.535,0.415,
CBA,31020,806.641,836.814,76.217,15.94,3.1,344.5,14.3,290,1.19,5.89,f,C'wlth Bank  of Aust ,,49.21,-29,49.20,49.25,49.92,48.07,0.71,60.00,44.67,
CPA,43382.6,1612.9,1476.84,1.882,1.13,0.8,5.89,15.9,5.55,1.06,5.94,,C'wlth Prop ord unt   ,,0.935,0.5,0.925,0.935,0.935,0.92,1.84,1.045,0.85,
COJ,265,9.637,52.321,0.002,-,-,0.06,6.7,-,-,-,,Commstrat Ltd,,0.004,-0.1,0.004,0.005,0.005,0.004,-18.70,0.01,0.003,
