ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,,
XAO 4325.8 at 16:34 21/5/2010  Report at 19:07 Friday 21/5/2010. Processed 13:41 Sunday 23/5/2010.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
AVH,1039.83,13.915,6.845,0.013,0.05,2.5,-3.66,-,-,-,-,,Avita Medical Ltd,,0.125,,0.12,0.125,0.135,0.12,6.83,0.275,0.092,
AVJ,83.868,3.431,3.814,0.11,1.06,0.4,0.09,444.4,-,-,-,,AVJennings,,0.40,-4,0.40,0.41,0.435,0.38,-2.26,0.63,0.24,
AWB,16887.3,512.871,195.156,0.781,1.85,0.5,3.67,26.0,-,-,-,,AWB Ltd,,0.955,-6.5,0.955,0.97,1.02,0.93,0.46,1.337,0.865,
AWL,750,78.232,13.705,0.004,-,-,-0.2,-,-,-,-,,AWH Corp Ltd,,0.004,-0.1,0.004,0.005,0.005,0.004,-13.17,0.011,0.003,
AXA,72030.3,646.911,329.954,11.7,1.12,5.1,34.89,16.2,18.5,1.89,3.27,p,AXA Asia Pacific,,5.66,-42,5.62,5.70,6.08,5.43,-0.08,6.72,3.51,
AXI,740.625,10.947,24.541,0.011,0.04,0.6,-3.74,-,-,-,-,,Axiom Prop,,0.025,-0.7,0.025,0.03,0.032,0.025,-15.04,0.08,0.025,
BOQ,4126.3,60.339,43.374,2.301,7.20,1.5,92.4,11.7,52,1.78,4.82,f,Bank of Qld,,10.78,-134,10.75,10.87,12.04,10.10,-4.22,13.49,7.394,
BBX,-,0.229,0.1,-,0.06,0.2,19.48,0.1,-,-,-,,BBX Hldgs,,0.01,,0.006,0.04,0.01,0.01,6.83,0.02,0.01,
BEC,2071.67,40.213,79.37,0.01,0.16,0.3,-141.93,-,-,-,-,,Becton Prop Grp stp,,0.05,-1.3,0.048,0.052,0.063,0.048,-13.80,0.19,0.048,
BFG,809.936,16.731,13.688,0.247,0.25,4.1,11.3,9.0,8,1.41,7.84,f,Bell Financial Grp,,1.02,-6,1.02,1.05,1.09,0.95,1.28,1.40,0.505,
BET,2,0.007,0.061,0.003,1.78,0.6,-1.38,-,-,-,-,,Belmont Hldgs,,1.15,-2,1.15,1.15,1.15,1.15,5.12,1.47,1.10,
BEN,8121.49,111.736,78.76,3.013,5.16,1.6,35.53,23.9,43,0.83,5.06,f,Bendigo & Adelaide,,8.50,-90,8.48,8.54,9.36,8.36,-2.74,10.48,5.901,
BLT,779.772,58.771,12.405,0.017,-,-,-0.65,-,-,-,-,,Benitec Ltd,,0.04,0.3,0.037,0.04,0.04,0.036,14.94,0.09,0.022,
BLTO,-,1.952,0.122,-,-,-,-,-,-,-,-,,  opt apr14,,0.011,,0.012,-,0.011,0.011,6.83,0.03,0.008,
BLTOA,-,0.096,0.139,-,-,-,-,-,-,-,-,,  opt apr11,,0.003,,0.001,-,0.003,0.003,6.83,0.012,0.002,
BEL,39.517,1.138,1.598,0.017,0.43,0.5,10.62,2.2,1,10.62,4.35,f,Bentley Capital,,0.23,-2,0.23,0.26,0.26,0.23,-1.17,0.329,0.223,
BER,38.892,1.023,0.389,0.004,1.23,0.3,19.64,2.1,-,-,-,,Berklee Ltd,,0.42,,0.42,0.45,0.42,0.42,6.83,0.737,0.35,
BYI,17.812,0.044,7.445,0.045,0.45,1.6,8.18,9.0,6,1.36,8.11,,Beyond Intl,,0.74,1,0.72,1.48,0.74,0.72,8.20,0.78,0.50,
BSI,271.371,2.147,6.416,0.006,-0.01,-,-0.57,-,-,-,-,,Beyond Sportswear,,0.016,,0.015,0.016,0.016,0.016,6.83,0.042,0.007,
BGL,560.17,19.909,4.353,0.015,0.05,3.5,1.59,11.0,-,-,-,,Bigair Grp Ltd,,0.175,-2,0.175,0.185,0.175,0.17,-3.43,0.215,0.05,
BBG,8879.65,99.04,114.584,2.569,0.84,12.1,57.2,17.7,36,1.59,3.55,p,Billabong Intl,,10.15,-111,10.05,10.19,11.19,9.99,-3.03,12.32,7.64,
BDM,63,1.234,2.322,0.009,-,-,-4.26,-,-,-,-,,Biodiem Ltd,,0.12,-4,0.125,0.14,0.13,0.12,-18.17,0.228,0.085,
BOD,-,3.99,0.784,0.004,-,-,-0.95,-,-,-,-,,bioMD Ltd,,0.034,,0.027,0.039,0.034,0.034,6.83,0.08,0.022,
BODOA,-,1.413,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.01,,0.006,0.015,0.01,0.01,6.83,0.016,0.008,
BNO,735.689,15.354,7.411,0.089,0.06,4.7,-2.4,-,-,-,-,,Bionomics Ltd,,0.28,-2,0.285,0.30,0.305,0.25,0.16,0.43,0.20,
BPO,4737.6,225.457,23.042,0.01,-,-,-0.65,-,-,-,-,,BioProspect Ltd,,0.018,-0.2,0.018,0.019,0.019,0.018,-3.17,0.06,0.015,
BTA,5717.06,109.946,103.699,0.195,0.60,1.8,36.6,3.0,-,-,-,,Biota Hldgs,,1.09,-16.5,1.085,1.09,1.265,1.025,-6.32,3.336,1.025,
BTC,341.674,2.345,2.546,0.018,0.32,0.8,0.47,51.1,-,-,-,,Biotech Capital,,0.24,1,0.24,0.25,0.24,0.23,11.18,0.31,0.16,
BIT,783.98,11.051,2.968,0.007,-,-,-1.56,-,-,-,-,,Biotron Ltd,,0.061,-0.9,0.06,0.079,0.075,0.06,-6.03,0.175,0.06,
BITO,150,16.732,-,0.002,-,-,-,-,-,-,-,,  opt dec11,,0.02,,0.015,0.018,0.02,0.02,6.83,0.037,0.016,
BIS,131.98,8.765,4.007,0.042,0.03,6.5,-3.44,-,-,-,-,,Bisalloy Steel,,0.195,-1.5,0.195,0.215,0.21,0.19,-0.31,0.27,0.13,
BSN,-,1.575,0.596,0.002,0.04,0.9,-2.07,-,-,-,-,,Bisan Ltd,,0.035,,0.035,0.043,0.035,0.035,6.83,0.05,0.03,
BKI,807.201,16.659,63.727,0.473,1.41,0.8,6.47,17.5,5.5,1.18,4.87,f,BKI Invest Ltd,,1.13,-4.5,1.13,1.14,1.195,1.09,3.00,1.325,1.026,
BKM,223,11.29,7.592,0.004,-,-,-0.2,-,-,-,-,,BKM Management,,0.007,,0.005,0.009,0.007,0.007,6.83,0.013,0.003,
BKL,31.494,0.617,1.785,0.367,3.76,5.9,132,16.7,99,1.33,4.50,f,Blackmores Ltd,,22.00,-62,21.20,22.55,22.64,20.89,4.09,24.00,15.25,
BIV,19.351,45.274,10.049,0.003,0.02,1.1,-1.23,-,-,-,-,,Blue Capital Ltd,,0.021,,0.021,0.025,0.021,0.021,6.83,0.031,0.013,
BSL,116684,1582.72,825.399,4.212,2.47,0.9,-61.37,-,5,-,2.16,,BlueScope Steel,,2.31,-22,2.30,2.31,2.50,2.06,-1.86,3.48,2.06,
BLG,1658.75,31.089,20.178,0.017,0.04,2.3,-5.12,-,-,-,-,,Bluglass Ltd,,0.091,-1.9,0.091,0.093,0.105,0.082,-10.44,0.305,0.082,
BLYDA,25479.2,28.629,-,1.241,0.14,19.2,-0.67,-,-,-,-,,Boart Longyear def,,2.69,-77,2.65,2.72,3.35,2.43,-15.42,3.48,2.43,
BNE,-,0.708,0.062,0.015,-0.01,-,-2.96,-,-,-,-,,Bone Medical Ltd,,0.15,,0.125,0.20,0.15,0.15,6.83,0.24,0.10,
BOL,17375.2,139.675,16.413,0.124,0.55,0.5,-24,-,1,-,3.70,,Boom Logistics,,0.27,-4,0.26,0.27,0.31,0.21,-6.07,0.70,0.21,
BLD,23519.3,281.912,483.556,3.21,4.23,1.3,22.7,23.6,12.5,1.82,2.33,f,Boral Ltd,,5.36,-47,5.31,5.48,5.83,5.23,-1.23,6.40,3.77,
BPH,3851.01,41.889,2.002,0.013,0.07,0.9,-2.68,-,-,-,-,,BPH Corp Ltd,,0.065,-1.1,0.062,0.07,0.074,0.059,-7.64,0.391,0.02,
BPHO,-,51.545,-,-,-,-,-,-,-,-,-,,  opt may10,,0.001,,-,0.001,0.001,0.001,6.83,0.018,0.001,
BKN,8405.17,87.675,110.385,0.94,1.58,4.6,43.3,16.6,26,1.67,3.61,f,Bradken Ltd,,7.20,-52,7.15,7.24,7.63,6.82,0.10,8.14,3.24,
BRC,14.531,2.175,8.022,0.02,-0.01,-,1.6,13.8,-,-,-,,Brain Resource,,0.22,-2,0.22,0.24,0.24,0.22,-1.50,0.35,0.20,
BXB,26905.1,559.394,678.848,9.628,0.66,10.3,34.45,19.7,25,1.38,3.69,p,Brambles Ltd,,6.77,-27,6.75,6.78,7.08,6.60,3.00,8.37,5.54,
BNV,-,1.725,1.059,0.004,0.02,1.1,-0.19,-,-,-,-,,Brand New Vintage,,0.022,,0.022,0.03,0.022,0.022,6.83,0.035,0.013,
BVA,433.688,27.69,11.254,0.042,-0.06,-,-1.97,-,-,-,-,,Bravura Solutions,*,0.10,-3,0.10,0.11,0.125,0.093,-16.25,0.273,0.085,
BVAR,37.965,0.038,-,-,-,-,-,-,-,-,-,,  rts31mayd,,0.001,,0.001,0.022,0.001,0.001,-,0.001,0.001,
BPK,25.072,0.302,0.024,0.004,-,-,-0.5,-,-,-,-,,Bremer Park Ltd,,0.01,-0.1,0.002,0.028,0.011,0.01,-2.26,0.025,0.01,
BRG,203.358,6.157,5.373,0.253,0.59,3.3,12.62,15.5,7.5,1.68,3.85,,Breville Grp Ltd,,1.95,-15,1.95,2.08,2.14,1.85,-0.31,2.45,0.70,
BKW,295.894,7.567,2.073,1.708,9.06,1.3,100.5,11.5,39.5,2.54,3.41,f,Brickworks Ltd,,11.60,-113,11.56,11.61,12.60,11.35,-2.05,16.80,10.70,
BYL,187.082,6.463,10.654,0.028,0.33,0.8,3.98,6.4,1.5,2.65,5.88,f,Brierty Ltd,,0.255,-4,0.255,0.30,0.30,0.25,-6.73,0.515,0.15,
BBL,3.03,0.115,0.124,0.032,0.12,2.8,0.89,37.1,0.5,1.78,1.52,f,Brisbane Broncos,,0.33,-3,0.33,0.35,0.33,0.33,-1.50,0.40,0.31,
BCS,50.007,0.34,-,0.389,-0.54,-,15.06,6.6,-,-,-,,Brisconnection Tr stp,,1.00,-10,1.00,1.20,1.10,1.00,-2.26,1.40,1.00,
BRO,1085,32.579,12.133,0.002,-,-,-0.66,-,-,-,-,,Broad Invest,,0.004,0.1,0.003,0.004,0.004,0.003,40.16,0.005,0.002,
BSA,494.376,7.183,4.237,0.039,-0.01,-,2.99,6.2,2,1.49,10.81,f,BSA Ltd,,0.185,-1,0.18,0.185,0.195,0.18,1.70,0.34,0.125,
BTT,1554.42,7.485,5.188,0.373,0.32,7.3,14.76,15.8,10.4,1.42,4.46,f,BT Invest Mngmnt,,2.33,-44,2.23,2.35,2.72,2.20,-9.05,3.34,1.92,
BUG,24.561,0.674,0.418,0.011,0.66,0.4,-4.19,-,1,-,3.77,,Buderim Ginger,,0.265,-1,0.26,0.32,0.275,0.265,3.20,0.42,0.26,
BWP,2783.6,90.356,54.839,0.783,1.83,1.0,13.89,13.4,10.97,1.27,5.90,,Bunnings Warehouse unt,,1.86,-3,1.86,1.865,1.90,1.845,5.24,2.07,1.605,
BPG,-,6.044,84.487,0.005,-,-,-0.37,-,-,-,-,,Byte Power Grp,,0.004,,0.004,0.005,0.004,0.004,6.83,0.017,0.004,
CEO,4178.7,63.474,16.781,0.002,0.01,0.9,-0.24,-,-,-,-,,C @ Ltd,,0.009,-0.1,0.009,0.01,0.01,0.009,-3.17,0.021,0.006,
CEOO,5088.41,35.536,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.003,,0.002,0.005,0.003,0.003,6.83,0.009,0.002,
CAB,4649.54,35.241,34.617,0.667,-,-,48.9,11.3,34,1.44,6.14,f,Cabcharge Aust,,5.54,-52,5.51,5.56,6.05,5.52,-1.75,6.85,4.71,
CDM,4.466,0.988,1.042,0.021,1.07,0.7,26.3,2.9,4,6.58,5.26,f,Cadence Capital,,0.76,-7,0.76,0.80,0.83,0.76,-1.60,0.88,0.55,
CIX,638.117,19.983,10.166,0.055,0.21,1.1,-0.17,-,1,-,4.17,f,Calliden Grp,,0.24,,0.24,0.25,0.25,0.23,6.83,0.39,0.23,
CTX,8123.13,121.19,86.925,2.876,10.48,1.0,116.3,9.2,25,4.65,2.35,f,Caltex Aust,,10.65,-101,10.62,10.97,11.87,10.52,-1.83,14.00,8.01,
CZD,1027.9,30.677,18.764,0.01,0.04,0.7,-0.59,-,-,-,-,,Calzada Ltd,,0.028,-0.1,0.027,0.028,0.03,0.028,3.38,0.051,0.026,
CPB,301.59,4.962,9.597,1.712,2.96,9.2,162.2,16.8,95,1.71,3.49,p,Campbell Brothers,,27.19,-289,27.10,27.58,29.54,26.50,-2.78,32.00,15.352,
CDL,78,1.138,0.075,0.008,0.21,0.4,1.22,7.0,0.37,3.30,4.35,,Canada Land Ltd cdi,,0.085,,0.085,0.09,0.085,0.085,6.83,0.09,0.038,
CAG,21146,836.913,113.522,0.004,-,-,-0.22,-,-,-,-,,Cape Range Ltd,,0.005,-0.2,0.004,0.005,0.006,0.005,-21.74,0.016,0.004,
CAJ,495,9.794,0.756,0.012,-,-,-0.05,-,-,-,-,,Capitol Health,,0.04,-1,0.035,0.04,0.045,0.04,-13.17,0.071,0.033,
CAJO,-,3.955,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.01,,0.009,0.024,0.01,0.01,6.83,0.013,0.006,
CAA,1289.93,68.019,4.977,0.064,0.38,0.4,-27.5,-,-,-,-,,Capral Ltd,,0.165,-1.5,0.165,0.18,0.18,0.155,-1.50,1.305,0.155,
CCF,132.39,2.113,1.994,0.003,0.09,1.0,-6.18,-,-,-,-,,Carbon Conscious,,0.088,-3.2,0.088,0.14,0.12,0.088,-19.84,0.56,0.088,
CNN,4103.25,218.147,32.614,0.013,0.01,1.7,-1.57,-,-,-,-,,Cardia Bioplastics,,0.017,-0.2,0.016,0.018,0.02,0.017,-3.69,0.04,0.016,
CNNO,349.32,46.145,22.485,0.001,-,-,-,-,-,-,-,,  opt jun11,,0.002,-0.1,0.002,0.003,0.003,0.002,-26.50,0.013,0.002,
CDD,377.4,7.527,7.136,0.322,0.65,5.7,38.62,9.6,28,1.38,7.57,f,Cardno Ltd,,3.70,-27,3.66,3.70,3.98,3.36,0.03,5.20,3.09,
CGR,-,0.376,-,0.01,-,-,-,-,-,-,-,,Careers Multilist,,0.19,,0.10,0.18,0.19,0.19,6.83,0.24,0.15,
CDP,108.49,2.135,4.027,0.29,5.56,0.7,27.08,15.3,27.21,1.00,6.57,,Carindale Prop unt,,4.14,-14,4.13,4.20,4.28,4.12,3.56,4.40,3.30,
CIN,9.191,0.183,0.261,0.435,20.50,0.8,63,26.0,67,0.94,4.09,f,Carlton Invest,,16.40,,15.66,16.40,16.40,16.00,6.83,18.95,13.90,
CINPA,-,-,-,-,-,-,-,-,14,-,6.60,,  7% cum pf,,2.12,,2.15,-,2.12,2.12,6.83,2.12,2.11,
CWE,2875.54,61.619,69.358,0.049,0.01,8.7,-1.03,-,-,-,-,,Carnegie Wave Energy,,0.087,-1.1,0.085,0.087,0.096,0.08,-4.39,0.27,0.08,
CRZ,801.51,38.478,-,1.118,0.01,481.0,8.2,58.7,6.6,1.24,1.37,f,Carsales Com Ltd,,4.81,-7,4.75,4.82,4.88,4.60,5.40,5.86,3.56,
CCV,4692.8,52.714,32.889,0.196,0.23,2.3,6.97,7.7,3,2.32,5.56,f,Cash Convert ord/div   ,,0.54,-7.5,0.53,0.54,0.61,0.50,-5.36,0.71,0.41,
CXD,252.323,4.228,0.636,0.018,0.13,1.2,-24.4,-,-,-,-,,CathRx Ltd,,0.16,,0.155,0.16,0.165,0.15,6.83,0.656,0.15,
CBD,1408.15,40.584,5.966,0.042,0.03,3.8,-2.22,-,-,-,-,,CBD Energy Ltd,,0.115,-2,0.105,0.115,0.14,0.10,-7.98,0.195,0.065,
CBZ,386.926,6.148,-,0.023,-,-,-,-,-,-,-,,Cbio Ltd,,0.36,-3,0.36,0.39,0.42,0.35,-0.86,0.50,0.315,
CCK,-,10.117,0.034,0.005,0.02,5.0,-0.23,-,-,-,-,,CCK Financial,,0.10,,0.045,0.09,0.10,0.10,6.83,0.21,0.08,
CEG,73.399,8.204,5.583,0.007,0.24,0.4,-34.63,-,-,-,-,,CEC Grp Ltd,,0.085,-2.5,0.092,0.11,0.12,0.085,-15.90,0.235,0.085,
CWP,12.156,4.483,3.468,0.142,1.72,1.4,43,5.4,12,3.58,5.13,f,Cedar Woods Prop,,2.34,-12,2.34,2.45,2.46,2.30,1.95,2.85,1.31,
CAQ,620.53,8.732,3.162,0.034,-,-,-1.09,-,-,-,-,,Cell Aquaculture,,0.165,1,0.155,0.165,0.175,0.15,13.28,0.20,0.073,
CST,112.296,2.89,3.684,0.261,0.25,10.8,8.9,30.4,3.5,2.54,1.29,f,Cellestis Ltd,,2.71,-11,2.71,2.77,2.84,2.65,2.93,4.00,2.65,
CDY,25174.1,444.746,1.674,0.007,0.01,2.3,-0.89,-,-,-,-,,Cellmid Ltd,,0.023,-0.2,0.022,0.023,0.03,0.02,-1.17,0.05,0.009,
CLT,129.09,1.714,6.637,0.023,0.40,0.8,-6.16,-,-,-,-,,Cellnet Grp,,0.305,0.5,0.305,0.31,0.305,0.30,8.50,0.33,0.25,
CIL,93.087,6.945,0.988,0.144,0.11,15.0,10.7,15.4,10.5,1.02,6.36,,Centrebet Internat,,1.65,-5,1.60,1.65,1.685,1.51,3.89,1.89,0.86,
CAF,533.61,7.78,0.874,0.021,-,-,-31.06,-,-,-,-,,Centrepoint Alliance,,0.13,,0.125,0.14,0.13,0.13,6.83,0.20,0.12,
CNP,24480.7,296.324,582.236,0.175,-2.87,-,-113.25,-,31.8,-,176.67,,Centro Prop stp,,0.18,-4.5,0.18,0.185,0.225,0.16,-13.17,0.52,0.083,
CER,53881,429.091,1788.45,0.492,0.35,0.6,-18.43,-,0.37,-,1.72,,Centro Retail stp,,0.215,-3,0.215,0.22,0.25,0.20,-5.41,0.265,0.073,
CYA,1650.95,22.323,9.112,0.139,0.99,0.8,-7.74,-,3.5,-,4.43,f,Century Aust,,0.79,-3,0.755,0.80,0.805,0.75,3.17,0.91,0.735,
CFU,28765.5,499.294,400.863,0.16,0.04,3.9,-0.09,-,-,-,-,,Ceramic Fuel Cells,,0.155,-2.5,0.155,0.165,0.175,0.15,-7.06,0.345,0.145,
CVS,150,6.578,10.566,0.006,-,-,-0.11,-,-,-,-,,Cervantes Corp,,0.02,,0.02,0.024,0.02,0.02,6.83,0.053,0.015,
CFX,75649.7,803.497,789.08,4.758,1.99,1.0,-1.9,-,12.5,-,6.60,,CFS Retail Prop unt,,1.895,2.5,1.895,1.90,1.91,1.855,8.17,2.12,1.55,
CDI,7172.54,137.561,27.569,0.47,0.65,0.8,0.46,112.0,5.05,0.09,9.81,,Challenger Div Pro stp,,0.515,-3,0.505,0.525,0.55,0.50,1.33,0.58,0.348,
CGF,19310.2,279.98,152.626,1.846,3.36,1.1,35.2,10.1,13.5,2.61,3.78,,Challenger FSG Ltd,,3.57,-41,3.55,3.62,4.00,3.46,-3.47,4.50,1.985,
CIF,1092.47,36.999,34.733,0.447,-1.66,-,-59.2,-,15,-,10.71,,Challenger Infra stp,,1.40,-6,1.40,1.42,1.45,1.395,2.72,2.06,1.32,
CWT,700.846,14.337,19.64,0.052,0.47,0.6,-14.59,-,5.65,-,20.93,,Challenger Winetr unt,,0.27,-1,0.265,0.27,0.275,0.255,3.26,0.36,0.25,
CHR,-,0.062,0.032,0.016,4.32,0.7,24.96,11.3,14,1.78,4.96,f,Chalmers Ltd,,2.82,7,2.75,-,2.75,2.75,9.38,3.10,2.69,
CMG,913.704,9.049,10.11,0.108,0.04,6.5,0.26,100.0,0.35,0.74,1.35,f,Chandler Macleod,,0.26,,0.25,0.265,0.275,0.245,6.83,0.31,0.079,
CHP,200.045,4.622,1.09,0.002,0.02,1.0,-0.34,-,-,-,-,,Chapmans Ltd,,0.02,,0.016,0.02,0.02,0.018,6.83,0.022,0.011,
CHC,21010,452.316,153.56,0.752,0.60,1.0,-23.57,-,2.6,-,4.19,,Charter Hall Grp forus,,0.62,-6.5,0.615,0.62,0.685,0.60,-2.66,0.79,0.336,
CQO,156403,2478.94,2540.39,1.316,0.44,0.6,10.03,2.7,2.5,4.01,9.26,,Charter Hall Office unt,,0.27,-3,0.265,0.27,0.30,0.255,-3.17,0.355,0.14,
CQR,30351.1,676.608,904.648,0.745,0.72,0.7,-45.58,-,6,-,12.12,,Charter Hall Retail unt,,0.495,-4,0.49,0.495,0.535,0.47,-0.65,0.735,0.315,
CHF,38.27,2.118,5.041,0.004,0.13,0.4,-3.16,-,-,-,-,,Charter Pacific,,0.051,,0.04,0.07,0.051,0.04,6.83,0.076,0.04,
CHFO,9,2.081,2.123,-,-,-,-,-,-,-,-,,  opt feb11,,0.001,,0.001,0.003,0.001,0.001,6.83,0.013,0.001,
CXS,1985.78,172.352,23.025,0.088,0.07,4.4,-3.67,-,-,-,-,,Chemgenex Pharmac,,0.31,-5,0.31,0.315,0.36,0.29,-7.06,1.09,0.265,
CXSOA,-,0.212,0.753,0.002,-,-,-,-,-,-,-,,  opt feb12,,0.175,,0.175,0.26,0.175,0.175,6.83,0.65,0.035,
CCY,616.43,6.635,37.968,0.009,0.05,1.2,-17.6,-,-,-,-,,China Century Capitl,,0.059,0.2,0.054,0.059,0.059,0.053,10.34,0.115,0.04,
CNH,354.932,11.864,1.174,0.048,0.07,1.4,-1.61,-,-,-,-,,China Steel,,0.10,-2,0.10,0.11,0.12,0.10,-9.84,0.20,0.06,
CWH,54.5,1.028,-,0.011,0.02,8.0,-1.42,-,-,-,-,,China West Hldgs,,0.16,-2,0.04,0.165,0.18,0.16,-4.28,0.31,0.065,
CHO,35.486,1.327,0.704,0.455,5.17,0.9,16.4,28.7,21,0.78,4.47,f,Choiseul Investments   ,,4.70,-2,4.70,4.79,4.79,4.48,6.41,5.28,4.14,
CDH,-,0.3,0.401,-,0.04,0.1,-0.08,-,-,-,-,,Chongherr Invest,,0.003,,0.003,0.01,0.003,0.003,6.83,0.003,0.002,
CII,-,2.767,3.17,0.057,0.47,1.7,8.18,9.6,2,4.09,2.55,,CI Res Ltd,,0.785,,0.78,0.79,0.785,0.785,6.83,1.05,0.78,
CNB,35,0.643,0.144,0.068,0.60,0.9,-12,-,4,-,7.27,f,CIC Aust Ltd,,0.55,-5,0.56,0.60,0.59,0.55,-1.50,0.76,0.48,
CIR,165.307,4.681,1.097,0.029,0.78,0.8,-19.86,-,-,-,-,,Circadian Tech,,0.63,-6.5,0.62,0.68,0.70,0.625,-2.52,0.80,0.53,
CLS,1.1,0.217,0.258,0.004,4.32,0.2,-66.35,-,-,-,-,,CL Asset Hldgs,,0.85,-15,0.71,0.90,1.00,0.85,-8.17,1.20,0.062,
CND,543.977,8.721,8.016,0.055,0.39,1.7,3,21.5,-,-,-,,Clarius Grp Ltd,,0.645,-4.5,0.645,0.675,0.705,0.625,0.31,1.18,0.468,
CSS,5553.3,444.683,10.287,0.046,0.24,0.5,-9.67,-,-,-,-,,Clean Seas Tuna,,0.11,-1.5,0.11,0.115,0.125,0.105,-5.17,0.70,0.075,
CLQ,170.321,4.052,2.61,0.016,0.05,5.6,1.79,15.6,-,-,-,,Clean Teq Hldgs,,0.28,-0.5,0.28,0.305,0.305,0.28,5.08,0.375,0.25,
CVA,672.286,8.476,6.83,0.011,0.02,5.3,0.57,18.4,-,-,-,,Clever Com Aus,,0.105,-1,0.105,0.12,0.13,0.105,-1.86,0.13,0.02,
CAM,113.462,2.684,1.721,0.038,1.36,0.7,50.38,2.0,4,12.60,4.06,f,Clime Capital,,0.985,-2.5,0.965,1.00,1.01,0.95,4.36,1.145,0.71,
CIW,115.55,1.047,10.787,0.021,0.44,1.0,5,8.4,1,5.00,2.38,f,Clime Invest,,0.42,-1,0.38,0.42,0.43,0.41,4.51,0.50,0.273,
CUV,4050.38,32.981,31.868,0.074,0.11,2.2,-3.6,-,-,-,-,,Clinuvel Pharmaceut,,0.245,1.5,0.225,0.245,0.27,0.225,13.35,0.40,0.20,
CPR,268.925,22.947,16.646,0.019,0.27,0.6,-7.6,-,-,-,-,,Clive Peeters,,0.15,1,-,-,0.15,0.135,13.97,0.74,0.10,
CLO,1877.08,61.613,38.207,0.607,0.31,2.5,7.98,9.9,2,3.99,2.53,,Clough Ltd,,0.79,-4.5,0.785,0.81,0.83,0.755,1.44,1.035,0.60,
CLV,576.987,13.169,7.981,0.041,0.16,1.6,2.06,12.1,1,2.06,4.00,,Clover Corp,,0.25,-1.5,0.245,0.265,0.27,0.24,1.17,0.325,0.19,
CMI,10.564,0.665,1.017,0.023,1.45,0.5,-0.31,-,-,-,-,,CMI Ltd,,0.68,-1.5,0.62,0.695,0.68,0.68,4.67,0.72,0.28,
COZ,503.56,6.115,6.277,0.032,0.07,1.6,-0.26,-,-,-,-,,CO2 Grp Ltd,,0.115,-1,0.125,0.14,0.125,0.105,-1.17,0.43,0.105,
COZO,-,3.236,1.114,0.003,-,-,-,-,-,-,-,,  opt nov11,,0.022,,0.016,0.035,0.022,0.022,6.83,0.29,0.022,
CCL,15985.1,232.15,215.7,8.275,1.38,7.9,60.5,18.1,43.5,1.39,3.97,f,Coca-Cola Amatil,,10.97,-24,10.91,11.00,11.38,10.76,4.69,11.81,8.26,
COH,2337.38,26.283,29.216,4.193,3.25,22.8,242.2,30.6,190,1.27,2.56,f,Cochlear Ltd,,74.16,-184,73.90,74.70,77.66,73.36,4.41,77.66,51.25,
CDA,1206.27,7.169,1.565,0.207,0.12,10.5,11.5,11.0,7,1.64,5.56,f,Codan Ltd,,1.26,-15.5,1.245,1.295,1.45,1.235,-4.12,1.585,0.60,
COF,1114.76,23.971,10.115,0.141,-0.17,-,12,9.1,12,1.00,10.96,f,Coffey Intl,,1.095,-13.5,1.07,1.095,1.225,1.01,-4.14,2.37,1.01,
CGS,35,1.606,1.96,0.017,0.08,3.3,0.96,27.1,-,-,-,,Cogstate Ltd,,0.26,,0.22,0.26,0.26,0.255,6.83,0.38,0.225,
CLH,136.7,2.294,8,0.07,0.90,0.8,9.93,7.3,5.4,1.84,7.50,f,Collection House,,0.72,-4.5,0.72,0.74,0.765,0.72,0.95,0.935,0.45,
CKL,129.001,2.592,1.175,0.037,0.16,2.8,7.46,6.1,3.25,2.30,7.14,f,Colorpak Ltd,,0.455,-2.5,0.46,0.48,0.49,0.455,1.62,0.53,0.385,
CBA,38096.1,448.241,454.167,78.892,-,-,330.4,15.4,235,1.41,4.61,f,C'wlth Bank  of Aust ,,50.94,-277,50.90,51.00,53.13,48.44,1.67,60.00,33.95,
CPA,57755.6,862.272,782.253,1.761,1.11,0.8,-11.41,-,6.85,-,7.83,,C'wlth Prop ord unt   ,,0.875,-6,0.875,0.88,0.935,0.85,0.41,1.045,0.73,
COJ,36,4.767,25.222,0.002,-,-,0.06,6.7,-,-,-,,Commstrat Ltd,,0.004,,0.004,0.007,0.004,0.004,6.83,0.01,0.003,
COM,560.539,4.039,2.691,0.006,0.03,1.8,1.7,3.1,-,-,-,,Comops Ltd,,0.053,-1.2,0.05,0.065,0.061,0.05,-11.63,0.185,0.05,
