ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4721.2 at 16:47 4/12/2009  Report at 19:06 Friday 4/12/2009. Processed 20:45 Friday 4/12/2009.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
BOQ,3339.55,160.927,109.322,2.499,6.62,1.8,75.9,15.4,52,1.46,4.44,f,Bank of Qld,,11.71,119,11.67,11.74,11.90,10.65,8.62,13.49,6.228
BBX,-,0.124,1.35,0.002,0.01,2.0,-12.17,-,-,-,-,,BBX Hldgs,,0.02,,-,0.03,0.02,0.02,-2.70,0.02,0.01
BEC,2530.74,211.487,187.772,0.023,0.23,0.5,-167.28,-,16.3,-,148.18,,Becton Prop Grp stpld,,0.11,,0.105,0.11,0.12,0.105,-2.70,0.23,0.065
BFG,2302.73,29.988,15.723,0.291,0.27,4.4,4.9,24.5,4,1.23,3.33,f,Bell Financial Grp,,1.20,-7,1.20,1.22,1.27,1.12,-8.21,1.40,0.37
BET,-,0.073,0.042,0.003,1.77,0.7,0.19,607.9,12.5,0.02,10.82,,Belmont Hldgs,,1.155,,1.15,-,1.155,1.155,-2.70,1.99,1.10
BEN,4490.09,258.893,204.658,3.061,4.03,2.2,25.6,34.1,43,0.60,4.92,f,Bendigo & Adelaide,,8.74,30,8.72,8.79,9.04,8.44,0.86,12.157,5.733
BLT,294.25,72.113,249.234,0.016,-,-,-0.8,-,-,-,-,,Benitec Ltd,,0.045,0.5,0.04,0.044,0.045,0.04,9.80,0.06,0.02
BLTO,-,2.346,-,-,-,-,-,-,-,-,-,,  opt apr14,,0.015,,0.015,0.025,0.015,0.015,-2.70,0.03,0.005
BLTOA,7.779,0.365,3.258,-,-,-,-,-,-,-,-,,  opt apr11,,0.002,-0.4,0.002,-,0.006,0.002,-69.36,0.018,0.002
BEL,73.452,16.744,2.117,0.02,0.43,0.7,-1.46,-,-,-,-,f,Bentley Capital,,0.285,-1,0.285,0.295,0.295,0.28,-6.09,0.329,0.194
BER,-,2.94,1.352,0.005,0.89,0.6,13,4.1,-,-,-,f,Berklee Ltd,,0.53,,0.525,0.62,0.53,0.53,-2.70,0.737,0.297
BYI,7.222,8.568,16.01,0.039,0.42,1.5,7.28,8.9,5,1.46,7.75,,Beyond Intl,,0.645,-2.5,0.645,0.66,0.67,0.645,-6.43,0.67,0.50
BSI,-,19.884,17.23,0.008,-0.01,-,-0.23,-,-,-,-,,Beyond Sportswear,,0.024,,0.006,0.024,0.024,0.024,-2.70,0.045,0.007
BGL,823.3,14.76,10.391,0.009,0.06,1.8,1.2,8.8,-,-,-,,Bigair Grp Ltd,,0.105,0.5,0.105,0.115,0.11,0.095,2.30,0.18,0.036
BBG,3800.6,313.959,291.211,2.66,0.70,15.0,69.2,15.2,45,1.54,4.28,p,Billabong Intl,,10.52,42,10.45,10.60,11.07,10.15,1.46,12.19,5.815
BDM,50,6.483,5.01,0.015,0.05,4.0,-1.98,-,-,-,-,,Biodiem Ltd,,0.20,-1,0.15,0.195,0.20,0.19,-7.46,0.23,0.065
BOD,12,5.672,2.338,0.005,0.01,4.2,-1.09,-,-,-,-,,bioMD Ltd,,0.042,,0.041,0.045,0.042,0.042,-2.70,0.08,0.02
BODO,-,-,-,-,-,-,-,-,-,-,-,,  opt aug10,,-,,-,-,-,-,-,-,-
BNO,966.209,37.559,12.567,0.111,0.03,11.7,-2.8,-,-,-,-,,Bionomics Ltd,,0.35,-1.5,0.35,0.36,0.37,0.34,-6.81,0.43,0.175
BPH,477.018,65.803,5.073,0.014,-,-,-3.04,-,-,-,-,,Biopharmica Ltd,,0.145,-1.5,0.145,0.155,0.16,0.145,-12.07,0.40,0.016
BPO,1446.02,117.146,264.292,0.018,0.01,3.7,-0.62,-,-,-,-,,BioProspect Ltd,,0.037,,0.037,0.04,0.041,0.037,-2.70,0.049,0.011
BPOOB,-,78.126,5.728,-,-,-,-,-,-,-,-,,  opt mar10,,0.003,,0.002,0.003,0.003,0.003,-2.70,0.006,0.001
BTA,7724.29,254.698,90.582,0.539,0.55,5.5,21.7,13.9,-,-,-,,Biota Hldgs,,3.01,39,2.98,3.03,3.15,2.63,12.19,3.336,0.284
BTC,516.8,8.048,7.771,0.023,0.35,0.8,-5.18,-,-,-,-,,Biotech Capital,,0.29,2,0.29,0.295,0.295,0.27,4.71,0.30,0.08
BIT,69.947,12.21,12.825,0.011,0.01,10.0,-1.67,-,-,-,-,,Biotron Ltd,,0.10,,0.092,0.10,0.10,0.10,-2.70,0.175,0.061
BIS,230.918,13.501,1.004,0.041,0.02,9.5,-3,-,-,-,-,,Bisalloy Steel,,0.19,-1,0.19,0.20,0.20,0.19,-7.70,0.30,0.13
BSN,-,2.647,14.749,0.002,0.06,0.7,-2.82,-,-,-,-,,Bisan Ltd,,0.04,,0.04,0.05,0.04,0.04,-2.70,0.06,0.02
BKI,524.229,86.517,25.038,0.529,1.39,0.9,6.34,20.0,6,1.06,4.72,f,BKI Invest Ltd,,1.27,,1.27,1.28,1.28,1.26,-2.70,1.33,0.79
BKM,-,37.026,28.107,0.004,-,-,-0.25,-,-,-,-,,BKM Management,,0.006,,0.006,0.008,0.006,0.006,-2.70,0.01,0.003
BRD,30829.5,76.724,26.208,0.004,-,-,-0.47,-,-,-,-,,Black Ridge Min,,0.011,0.3,0.011,0.012,0.015,0.009,34.80,0.018,0.003
BRDOA,100,1.94,10.29,-,-,-,-,-,-,-,-,,  opt nov10,,0.001,,0.002,0.007,0.001,0.001,-2.70,0.005,0.001
BCR,-,66.709,151.385,-,-,-,-0.38,-,-,-,-,,Blackcrest Res,,-,,-,-,0.016,0.016,-2.70,0.02,0.006
BKL,18.947,3.015,1.167,0.343,3.46,6.0,127.5,16.2,96,1.33,4.64,f,Blackmores Ltd,,20.70,15,20.70,21.00,21.08,20.55,-1.97,23.00,10.77
BLZ,1318.5,133.787,133.142,0.008,-,-,-0.06,-,-,-,-,,Blaze Intl,,0.015,0.1,0.015,0.016,0.015,0.014,4.45,0.018,0.003
BLZO,-,8,-,-,-,-,-,-,-,-,-,,  opt aug10,,0.002,,0.002,0.004,0.002,0.002,-2.70,0.002,0.002
BIV,51.763,17.254,68.536,0.002,0.03,0.4,-0.79,-,-,-,-,,Blue Capital Ltd,,0.013,-0.6,0.015,0.019,0.019,0.013,-34.28,0.196,0.013
BSL,90744.6,4023.24,910.371,5.288,2.46,1.2,-7.1,-,5,-,1.72,,BlueScope Steel,,2.90,21,2.89,2.90,2.95,2.69,5.11,3.48,1.675
BLG,894.522,70.134,54.947,0.04,0.04,5.3,-5.06,-,-,-,-,,Bluglass Ltd,,0.21,,0.20,0.21,0.215,0.19,-2.70,0.385,0.14
BLY,192351,12075.8,2464.28,1.43,-0.10,-,6.84,4.5,2.87,2.38,9.26,,Boart Longyear,,0.31,0.5,0.31,0.315,0.33,0.305,-1.06,0.375,0.054
BNE,12,0.795,0.773,0.019,-0.01,-,-3.55,-,-,-,-,,Bone Medical Ltd,,0.20,,0.105,0.20,0.20,0.20,-2.70,0.30,0.10
BOL,9112.68,99.972,220.231,0.111,0.89,0.4,-16.1,-,1,-,2.56,,Boom Logistics,,0.39,-1.5,0.39,0.40,0.42,0.385,-6.40,0.76,0.27
BLD,11898.2,1001.06,850.737,3.358,4.12,1.4,24.1,23.4,13,1.85,2.30,f,Boral Ltd,,5.64,14,5.62,5.65,5.82,5.52,-0.15,6.40,2.29
BKN,3110.58,225.329,202.774,0.943,1.31,5.5,52.5,13.8,23,2.28,3.16,f,Bradken Ltd,,7.27,41,7.26,7.31,7.55,6.92,3.28,7.55,0.945
BRC,48.7,10.002,2.158,0.028,0.01,30.0,4.6,6.5,-,-,-,,Brain Resource,,0.30,-0.5,0.30,0.31,0.31,0.30,-4.34,0.35,0.185
BZI,550.478,52.137,4.077,0.002,0.03,1.2,-0.68,-,-,-,-,,Brainz Instruments,,0.035,-0.5,0.035,0.044,0.04,0.035,-15.20,0.06,0.006
BXB,29295.2,1597.31,1711.3,8.996,0.58,11.0,40.18,15.9,30,1.34,4.71,p,Brambles Ltd,,6.37,-19,6.37,6.40,6.74,6.36,-5.59,8.37,4.08
BNV,4335.89,7.542,5.571,0.004,0.03,0.6,0.1,18.0,-,-,-,,Brand New Vintage,,0.018,-0.2,0.016,0.06,0.021,0.018,-12.70,0.05,0.013
BDL,9958.77,438.342,158.82,0.064,0.13,1.0,0.65,20.8,-,-,-,,Brandrill Ltd,,0.135,1.5,0.135,0.14,0.14,0.115,9.80,0.14,0.035
BVA,340.381,69.619,36.911,0.073,-0.35,-,1.15,17.4,-,-,-,,Bravura Solutions,,0.20,,0.20,0.205,0.205,0.19,-2.70,0.315,0.119
BPK,-,2.813,15.681,0.004,-,-,-0.6,-,-,-,-,,Bremer Park Ltd,,0.01,,0.01,0.02,0.01,0.01,-2.70,0.025,0.01
BRG,360.161,50.971,0.468,0.298,0.49,4.7,9.08,25.3,5.5,1.65,2.39,,Breville Grp Ltd,,2.30,13,2.20,2.29,2.30,2.14,3.29,2.45,0.465
BKW,557.835,12.354,10.062,1.832,8.27,1.5,229.8,5.4,39,5.89,3.14,f,Brickworks Ltd,,12.44,6,12.43,12.44,12.64,12.38,-2.21,16.80,9.00
BYL,650.831,50.309,50.915,0.041,0.32,1.2,6.15,6.1,1.5,4.10,4.00,f,Brierty Ltd,,0.375,5.5,0.37,0.38,0.38,0.33,14.49,0.515,0.095
BBL,-,0.479,0.618,0.031,0.12,2.7,1.42,22.5,-,-,-,,Brisbane Broncos,,0.32,,0.32,0.40,0.32,0.32,-2.70,0.40,0.23
BCSCB,517.008,1.745,-,-,0.64,0.0,10.99,0.0,0.1,109.90,100.00,,Brisconnection Tr ctg,,0.001,-5,0.001,0.09,0.05,0.001,-100.70,1.00,0.001
BRO,187.5,63.577,1064.07,0.001,-,-,-1.46,-,-,-,-,,Broad Invest,,0.003,,0.003,0.004,0.004,0.003,-2.70,0.02,0.001
BSA,563.417,24.047,36.386,0.063,0.03,10.3,4.01,7.7,2,2.00,6.45,f,BSA Ltd,,0.31,2,0.315,0.325,0.325,0.305,4.20,0.325,0.115
BTT,270.963,18.969,26.43,0.485,0.22,13.8,7.95,38.1,7.9,1.01,2.61,f,BT Invest Mngmnt,,3.03,3,3.03,3.10,3.14,2.86,-1.70,3.34,1.02
BUG,26.775,2.349,3.81,0.013,0.72,0.4,3.17,10.1,1,3.17,3.13,,Buderim Ginger,,0.32,2,0.315,0.355,0.32,0.31,3.97,0.50,0.30
BWP,3362.48,190.687,147.984,0.717,1.79,1.0,-3.74,-,11.57,-,6.69,,Bunnings Warehouse unt,,1.73,3,1.71,1.755,1.765,1.69,-0.93,1.945,1.473
BPG,500,92.02,22.112,0.002,-0.02,-,-0.45,-,-,-,-,,Byte Power Grp,,0.005,-0.1,0.006,0.008,0.006,0.005,-19.36,0.017,0.003
CEO,2156,66.4,19.281,0.003,-,-,-0.77,-,-,-,-,,C @ Ltd,,0.012,,0.012,0.014,0.013,0.012,-2.70,0.021,0.005
CEOO,-,20.605,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.004,,0.004,0.005,0.004,0.004,-2.70,0.009,0.002
CAB,1345.2,114.614,97.277,0.719,2.21,2.7,51,11.7,34,1.50,5.70,f,Cabcharge Aust,,5.97,-1,5.97,6.00,6.25,5.94,-2.86,7.09,4.71
CDM,142.187,5.311,2.108,0.022,1.11,0.7,-13.8,-,2,-,2.50,f,Cadence Capital,,0.80,,0.80,0.83,0.815,0.80,-2.70,0.88,0.43
CIX,525.801,57.983,23.123,0.074,0.25,1.3,3.44,9.3,1.25,2.75,3.91,,Calliden Grp,,0.32,2,0.305,0.32,0.32,0.30,3.97,0.40,0.29
CTX,8610.52,224.128,245.332,2.452,10.60,0.9,15.6,58.2,36,0.43,3.96,,Caltex Aust,,9.08,-8,9.08,9.09,9.93,9.03,-3.57,14.00,6.30
CZD,342.134,51.211,206.672,0.009,0.05,0.6,-0.61,-,-,-,-,,Calzada Ltd,,0.03,-0.1,0.03,0.031,0.032,0.029,-5.92,0.044,0.02
CPB,590.607,20.445,15.53,1.833,2.96,9.9,162.2,18.1,95,1.71,3.24,p,Campbell Brothers,,29.30,80,28.88,29.30,29.30,27.52,0.11,30.608,8.29
CDL,-,0.906,0.744,0.006,0.21,0.3,1.22,5.3,0.39,3.13,6.00,,Canada Land Ltd cdi,,0.065,,0.067,0.115,0.065,0.065,-2.70,0.094,0.038
CNB,2.4,2.444,0.754,0.073,0.60,1.0,-21.94,-,4,-,6.56,f,Canberra Invest,,0.61,2,0.63,1.00,0.61,0.59,0.69,0.75,0.34
CAG,5976.86,452.528,398.432,0.008,-,-,-0.01,-,-,-,-,,Cape Range Wireless,,0.012,-0.1,0.012,0.013,0.012,0.011,-10.39,0.016,0.003
CPT,101,7.176,4.3,0.006,-,-,0.09,33.3,-,-,-,,Capital Intelligence,,0.03,0.5,0.011,0.03,0.03,0.02,17.30,0.06,0.003
CAJ,786.785,6.902,13.407,0.011,-0.01,-,-0.37,-,-,-,-,,Capitol Health,,0.036,,0.035,0.039,0.036,0.036,-2.70,0.063,0.036
CAJO,2149.25,2.149,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.006,,0.006,-,0.006,0.006,-,0.006,0.006
CAA,2603.25,517.327,51.38,0.144,0.15,2.5,-58.5,-,-,-,-,,Capral Ltd,,0.37,-2.5,0.355,0.37,0.395,0.36,-9.03,1.305,0.261
CCF,210.539,10.167,1.438,0.008,-,-,-6.35,-,-,-,-,,Carbon Conscious,,0.365,-14,0.30,0.34,0.46,0.35,-30.42,0.56,0.07
CNN,4976.26,224.82,127.933,0.014,0.02,1.1,-1.07,-,-,-,-,,Cardia Bioplastics,,0.022,0.2,0.021,0.023,0.023,0.021,7.30,0.04,0.015
CNNO,729.8,128.373,10.872,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.004,,0.004,0.005,0.004,0.004,-2.70,0.013,0.003
CDD,1790.35,20.564,18.052,0.35,0.52,7.9,43.82,9.4,28,1.56,6.80,f,Cardno Ltd,,4.12,-45,4.10,4.12,4.51,3.57,-12.54,5.20,2.61
CDP,4,5.529,3.476,0.292,5.55,0.8,17.45,23.9,26.55,0.66,6.37,,Carindale Prop unt,,4.17,-13,4.24,4.33,4.30,4.17,-5.72,4.40,2.70
CIN,6.071,0.47,0.463,0.48,20.88,0.9,61,29.7,67,0.91,3.70,f,Carlton Invest,,18.10,-45,18.10,18.50,18.55,18.10,-5.12,18.95,12.00
CINPA,-,-,-,-,-,-,-,-,14,-,6.64,,  7% cum pf,,2.11,,2.09,-,2.11,2.11,-2.70,2.11,2.11
CWE,1932.6,202.857,181.398,0.064,0.01,13.0,-1.99,-,-,-,-,,Carnegie Wave Energy,,0.13,-1.5,0.125,0.135,0.145,0.125,-13.04,0.29,0.094
CRZ,3218.83,57.305,-,1.133,-,-,-,-,-,-,-,,Carsales Com Ltd,,4.88,43,4.60,4.88,4.90,4.48,6.97,4.90,3.56
CCV,2818.42,111.201,64.214,0.229,0.09,7.0,6.77,9.3,3,2.26,4.76,f,Cash Convert ord/div   ,,0.63,2,0.625,0.63,0.63,0.59,0.58,0.64,0.25
CXD,53.796,5.932,1.608,0.046,0.23,2.9,-31.3,-,-,-,-,,CathRx Ltd,,0.66,,0.68,0.75,0.665,0.66,-2.70,0.78,0.245
CBD,1373.39,21.29,17.849,0.038,0.04,4.4,-1.7,-,-,-,-,,CBD Energy Ltd,,0.175,0.5,0.17,0.18,0.195,0.17,0.24,0.195,0.031
CCK,-,0.057,1.286,0.006,0.02,5.8,0.63,18.3,-,-,-,,CCK Financial,,0.115,,0.055,0.115,0.115,0.115,-2.70,0.21,0.08
CEG,359.532,13.904,38.327,0.012,0.39,0.4,-28.93,-,-,-,-,,CEC Grp Ltd,,0.15,0.5,0.14,0.155,0.16,0.145,0.75,0.225,0.095
CWP,9.073,5.546,2.122,0.145,1.60,1.5,16.2,14.9,7,2.31,2.89,f,Cedar Woods Prop,,2.42,-3,2.49,2.55,2.55,2.41,-3.92,2.60,0.85
CAQ,406.002,13.151,22.47,0.028,0.01,16.0,-1.31,-,-,-,-,,Cell Aquaculture,,0.16,0.5,0.155,0.16,0.18,0.155,0.53,0.20,0.072
CST,101.383,9.008,8.547,0.325,0.23,14.7,8.57,39.4,3,2.86,0.89,f,Cellestis Ltd,,3.38,7,3.38,3.45,3.50,3.31,-0.58,4.00,1.45
CDY,3619.62,191.068,7.398,0.01,0.01,3.1,-2.77,-,-,-,-,,Cellmid Ltd,,0.031,,0.031,0.032,0.034,0.031,-2.70,0.05,0.007
CLT,9.142,9.075,6.846,0.023,0.40,0.7,-21,-,-,-,-,,Cellnet Grp,,0.30,-1,0.30,0.31,0.31,0.30,-5.92,0.32,0.15
CXE,55,2.043,1.092,0.004,-0.01,-,-0.72,-,-,-,-,,Celtex Ltd,,0.016,-0.3,0.016,0.02,0.019,0.016,-18.49,0.031,0.015
CIL,843.123,13.213,10.309,0.104,0.08,14.9,9.5,12.5,9.5,1.00,7.98,,Centrebet Internat,,1.19,-1,1.19,1.20,1.21,1.17,-3.53,1.39,0.86
CAF,489.141,34.907,6.588,0.027,0.21,0.8,-32.59,-,-,-,-,,Centrepoint Alliance,,0.17,-1.5,0.17,0.18,0.185,0.17,-10.80,0.22,0.12
CNP,13869,2127.45,5076.28,0.277,-2.91,-,-398.36,-,31.8,-,111.58,,Centro Prop stpld,,0.285,1.5,0.28,0.285,0.29,0.27,2.86,0.52,0.047
CER,27792.5,3506.49,2161.31,0.366,0.30,0.5,-117.14,-,0.37,-,2.31,,Centro Retail stpld,,0.16,,0.155,0.16,0.165,0.15,-2.70,0.225,0.016
CYA,834.748,29.329,30.963,0.156,1.02,0.8,-14.26,-,4.5,-,5.23,,Century Aust,,0.86,,0.855,0.87,0.89,0.86,-2.70,0.91,0.56
CFU,10223.6,1612.98,74.284,0.242,0.05,4.7,-8.58,-,-,-,-,,Ceramic Fuel Cells,,0.235,0.5,0.235,0.24,0.245,0.225,-0.52,0.345,0.042
CVS,486.25,19.986,47.304,0.009,-,-,-0.13,-,-,-,-,,Cervantes Corp,,0.03,,0.029,0.032,0.032,0.03,-2.70,0.054,0.022
CFX,55956,2067.22,2452.98,4.595,2.02,0.9,-15.27,-,12.5,-,6.76,p,CFS Retail Prop unt,,1.85,-6,1.83,1.865,1.98,1.835,-5.84,2.12,1.415
CDI,4426.35,212.629,191.53,0.441,0.88,0.6,-8.69,-,6.7,-,13.54,,Challenger Div Pro stpld,,0.495,1.5,0.47,0.495,0.495,0.465,0.43,0.572,0.267
CGF,18133.4,748.555,1042.03,2.304,1.81,2.3,-16.2,-,12.5,-,2.99,,Challenger FSG Ltd,,4.18,16,4.15,4.21,4.38,4.04,1.28,4.38,0.865
CIF,1133.01,58.91,199.875,0.635,-1.54,-,-40.3,-,20,-,10.58,,Challenger Infra stpld,,1.89,3,1.805,1.89,1.90,1.765,-1.08,2.30,1.20
CKT,982.881,45.317,60.458,0.107,2.02,0.3,-36.54,-,6.5,-,9.29,,Challenger Kenedix ord unt,,0.70,-1,0.70,0.73,0.74,0.69,-4.10,0.79,0.16
CWT,1075.79,36.269,32.491,0.054,0.47,0.7,-14.29,-,7.1,-,22.54,,Challenger Winetr unt,,0.315,1.5,0.31,0.315,0.33,0.28,2.30,0.43,0.215
CHR,-,0.06,0.116,0.015,4.22,0.6,33.67,8.0,14,2.40,5.20,f,Chalmers Ltd,,2.69,,2.76,-,2.69,2.69,-2.70,3.10,2.38
CMG,800.519,36.802,51.957,0.083,0.04,5.0,-2.52,-,0.5,-,2.50,,Chandler Macleod,,0.20,2,0.18,0.20,0.20,0.18,8.41,0.21,0.079
CHP,-,2.787,17.051,0.002,0.02,0.7,-1.7,-,-,-,-,,Chapmans Ltd,,0.014,,0.015,0.017,0.014,0.014,-2.70,0.026,0.011
CHC,14201,514.857,276.289,0.465,0.71,0.9,-17.98,-,4.96,-,8.00,,Charter Hall Grp forus,,0.62,2.5,0.615,0.63,0.635,0.60,1.51,0.68,0.156
CHF,3,7.414,14.992,0.005,0.12,0.5,-9.1,-,-,-,-,,Charter Pacific,,0.063,-0.1,0.063,0.064,0.064,0.063,-4.26,0.076,0.04
CHFO,-,3.017,-,-,-,-,-,-,-,-,-,,  opt feb11,,0.003,,0.002,0.008,0.003,0.003,-2.70,0.013,0.003
CXS,3837.65,86.268,21.476,0.274,0.05,19.4,-10.75,-,-,-,-,,Chemgenex Pharmac,,0.97,3,0.965,0.99,0.99,0.795,0.49,1.05,0.28
CXSO,-,2.149,0.728,0.002,-,-,-,-,-,-,-,,  opt mar10,,0.069,,0.05,0.10,0.069,0.069,-2.70,0.19,0.02
CXSOA,16.104,1.352,0.064,0.006,-,-,-,-,-,-,-,,  opt feb12,,0.52,-3,0.52,0.60,0.52,0.52,-8.15,0.65,0.11
CVB,-,5.26,2.415,0.006,-,-,0.97,5.7,-,-,-,,Cheviot Bridge,,0.055,,0.052,0.06,0.055,0.055,-2.70,0.07,0.01
CKP,-,0.358,0.079,0.003,1.94,0.1,-30.24,-,6,-,25.53,,Cheviot Kirribilly stpld,,0.235,,0.175,0.30,0.235,0.235,-2.70,1.00,0.175
CCY,42.5,54.236,16.329,0.011,0.05,1.7,-19.36,-,-,-,-,,China Century Capitl,,0.085,-0.8,0.066,0.08,0.093,0.085,-11.30,0.115,0.02
CNH,94.184,13.131,7.765,0.039,0.08,1.6,-0.99,-,-,-,-,,China Steel,,0.125,1.5,0.115,0.12,0.125,0.11,10.94,0.20,0.04
CHO,30.024,5.017,1.858,0.487,5.27,1.0,21.7,23.2,22,0.99,4.37,f,Choiseul Investments   ,,5.03,4,5.03,5.07,5.09,5.00,-1.89,5.20,3.53
CDH,-,0.508,1.074,-,0.04,0.1,-1.45,-,-,-,-,,Chongherr Invest,,0.003,,0.006,0.03,0.003,0.003,-2.70,0.01,0.002
CII,41,4.784,35.736,0.066,0.44,2.0,24.19,3.7,-,-,-,,CI Res Ltd,,0.90,4,0.80,0.90,0.90,0.80,1.95,1.05,0.70
CIR,75.869,4.071,5.747,0.031,0.86,0.8,-22.22,-,-,-,-,,Circadian Tech,,0.695,0.5,0.69,0.70,0.71,0.69,-1.97,0.88,0.58
CLS,-,0.499,2.149,0.005,4.35,0.2,-68,-,-,-,-,,CL Asset Hldgs,,0.965,,0.95,1.05,0.965,0.965,-2.70,1.20,0.062
CND,480.08,22.291,22.455,0.063,0.30,2.5,-14,-,7,-,9.52,,Clarius Grp Ltd,,0.735,-9.5,0.735,0.775,0.85,0.73,-14.14,1.18,0.258
CSS,28085.8,117.927,30.814,0.064,0.56,0.5,-7.77,-,-,-,-,,Clean Seas Tuna,,0.275,-1.5,0.275,0.28,0.34,0.27,-7.87,0.801,0.235
CLQ,162.699,6.382,8.277,0.017,0.07,4.3,0.9,33.3,-,-,-,,Clean Teq Hldgs,,0.30,2,0.28,0.315,0.30,0.285,4.45,0.40,0.15
CVA,380,24.08,8.589,0.008,0.01,7.2,0.29,24.8,-,-,-,,Clever Com Aus,,0.072,1.2,0.061,0.07,0.072,0.065,17.30,0.072,0.018
CAM,175.861,6.806,5.179,0.041,1.37,0.8,1.84,58.7,2,0.92,1.85,f,Clime Capital,,1.08,2.5,1.08,1.09,1.08,1.05,-0.33,1.145,0.55
CIW,50,17.937,4.809,0.022,0.40,1.1,-5.8,-,0.35,-,0.80,f,Clime Invest,,0.44,1.5,0.44,0.45,0.44,0.425,0.83,0.46,0.166
CUV,1109.7,70.779,121.817,0.094,0.12,2.6,-5.1,-,-,-,-,,Clinuvel Pharmaceut,,0.31,4,0.29,0.315,0.315,0.275,12.12,0.40,0.18
CPR,591.461,48.407,54.428,0.069,0.27,2.0,-7.1,-,1.5,-,2.78,,Clive Peeters,,0.54,-3.5,0.54,0.55,0.57,0.515,-8.78,0.74,0.075
CLO,2527.06,171.504,282.426,0.639,0.29,3.2,7.84,12.0,2,3.92,2.13,p,Clough Ltd,,0.94,-1,0.935,0.95,0.97,0.91,-3.75,1.035,0.245
CLV,310.889,43.772,32.137,0.04,0.16,1.5,1.87,12.8,1,1.87,4.17,f,Clover Corp,,0.24,-2,0.235,0.245,0.26,0.24,-10.39,0.275,0.15
CMV,1803.76,106.774,70.591,0.071,0.14,0.5,-14.1,-,0.5,-,6.85,,CMA Corp Ltd,,0.073,-0.2,0.072,0.076,0.078,0.073,-5.36,0.185,0.073
CMI,40.741,4.167,3.502,0.019,1.34,0.4,-4.38,-,-,-,-,,CMI Ltd,,0.55,5,0.55,0.58,0.55,0.46,7.30,0.67,0.28
COZ,1939.82,24.566,26.615,0.074,0.04,6.6,0.25,106.0,-,-,-,,CO2 Grp Ltd,,0.265,-7,0.26,0.265,0.355,0.235,-23.59,0.43,0.13
COZO,-,9.578,4.577,0.039,-,-,-,-,-,-,-,,  opt nov11,,0.25,,0.20,0.24,0.25,0.25,-2.70,0.29,0.06
CCL,15569.5,568.605,688.33,8.268,1.14,9.7,54.8,20.2,40.5,1.35,3.67,f,Coca-Cola Amatil,,11.05,54,10.96,11.10,11.25,10.53,2.44,11.25,8.02
COH,1134.53,69.416,76.514,3.617,2.78,23.1,233.7,27.5,175,1.34,2.73,f,Cochlear Ltd,,64.18,288,64.00,64.50,66.31,61.75,2.00,68.54,46.21
CKR,5110.23,192.995,45.452,0.003,-,-,-15.77,-,-,-,-,,Cockatoo Ridge Wines,,0.003,-0.1,0.003,0.004,0.004,0.003,-27.70,0.039,0.003
CDA,54.6,4.2,9.834,0.153,0.17,5.5,7.4,12.6,6.5,1.14,6.95,f,Codan Ltd,,0.935,-3.5,0.935,0.97,0.97,0.935,-6.30,1.03,0.47
COF,603.825,28.733,27.581,0.264,-0.22,-,14.5,14.8,13,1.12,6.07,f,Coffey Intl,,2.14,-1,2.14,2.20,2.22,2.10,-3.16,2.37,1.22
CGS,72.993,16.036,7.397,0.021,0.07,4.6,2.24,14.3,-,-,-,,Cogstate Ltd,,0.32,-3,0.30,0.355,0.38,0.32,-11.27,0.38,0.15
CLH,42.168,11.865,6.631,0.067,0.84,0.8,8.1,8.5,4.8,1.69,7.01,f,Collection House,,0.685,0.5,0.685,0.695,0.70,0.68,-1.96,0.725,0.355
CKL,111.617,6.434,4.928,0.041,0.13,3.8,6.94,7.2,3,2.31,6.00,f,Colorpak Ltd,,0.50,4.5,0.47,0.50,0.50,0.46,7.19,0.50,0.385
CBA,24635.2,1210.28,1344.02,82.788,13.65,4.0,328.5,16.4,228,1.44,4.23,f,C'wlth Bank  of Aust ,,53.96,336,53.95,53.99,55.14,51.51,3.94,56.24,24.03
CPA,47889.4,2328.43,1833.97,1.768,1.15,0.8,-31.8,-,8.8,-,9.26,,C'wlth Prop ord unt   ,,0.95,0.5,0.945,0.95,0.965,0.93,-2.17,1.245,0.67
CPAN,3334.99,3.335,-,0.101,-,-,-,-,-,-,-,,  new,,0.92,,0.91,0.92,0.935,0.91,-,0.935,0.91
COJ,200,66.16,-,0.006,-,-,0.02,50.0,-,-,-,,Commstrat Ltd,,0.01,0.4,0.005,0.01,0.01,0.006,63.97,0.01,0.003
COM,127,9.292,6.966,0.018,0.04,3.9,2.5,6.2,-,-,-,,Comops Ltd,,0.155,-0.5,0.155,0.17,0.16,0.155,-5.82,0.185,0.05
