ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,,
XAO 4516.5 at 16:37 11/6/2010  Report at 19:07 Friday 11/6/2010. Processed 19:27 Friday 11/6/2010.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
AVH,2647.38,17.6,12.109,0.015,0.05,2.8,-3.66,-,-,-,-,,Avita Medical Ltd,,0.14,2,0.135,0.14,0.145,0.11,15.68,0.275,0.092,
AVJ,94.339,3.736,4.221,0.124,1.06,0.4,0.09,500.0,-,-,-,,AVJennings,,0.45,4.5,0.455,0.485,0.45,0.405,10.13,0.63,0.24,
AWB,12563.2,551.582,218.458,0.834,1.85,0.6,3.67,27.8,-,-,-,,AWB Ltd,,1.02,,1.01,1.03,1.02,0.97,-0.99,1.337,0.865,
AWL,700,83.496,14.452,0.004,-,-,-0.2,-,-,-,-,,AWH Corp Ltd,,0.004,-0.1,0.004,0.005,0.005,0.004,-20.99,0.011,0.003,
AXA,26074.7,730.122,379.901,11.782,1.12,5.1,34.89,16.3,18.5,1.89,3.25,p,AXA Asia Pacific,,5.70,-28,5.66,5.71,5.92,5.63,-5.67,6.72,3.51,
AXI,174,11.297,26.438,0.009,0.04,0.5,-3.74,-,-,-,-,,Axiom Prop,,0.021,-0.1,0.017,0.024,0.022,0.021,-5.53,0.08,0.021,
BOQ,3205.36,69.234,52.891,2.444,7.20,1.6,92.4,12.3,52,1.78,4.59,f,Bank of Qld,,11.33,23,11.18,11.35,11.45,10.52,1.09,13.49,8.056,
BBX,-,0.229,0.124,-,0.06,0.2,19.48,0.1,-,-,-,,BBX Hldgs,,0.01,,0.01,0.04,0.01,0.01,-0.99,0.02,0.01,
BEC,2008.65,45.713,84.406,0.01,0.16,0.3,-141.93,-,-,-,-,,Becton Prop Grp stp,,0.05,-0.2,0.048,0.054,0.052,0.046,-4.83,0.18,0.046,
BFG,133.08,17.258,14.593,0.236,0.25,3.9,11.3,8.6,8,1.41,8.21,f,Bell Financial Grp,,0.975,-0.5,0.95,1.00,1.00,0.95,-1.50,1.40,0.65,
BET,-,0.007,0.061,0.003,1.78,0.6,-1.38,-,-,-,-,,Belmont Hldgs,,1.15,,1.15,1.30,1.15,1.15,-0.99,1.47,1.10,
BEN,4567.23,127.101,98.365,3.158,5.16,1.7,35.53,25.1,43,0.83,4.83,f,Bendigo & Adelaide,,8.91,9,8.84,8.92,9.09,8.47,0.03,10.48,6.00,
BLT,495.371,59.926,14.653,0.014,-,-,-0.65,-,-,-,-,,Benitec Ltd,,0.033,-0.4,0.032,0.033,0.037,0.033,-11.80,0.09,0.022,
BLTO,2.539,1.957,0.122,0.002,-,-,-,-,-,-,-,,  opt apr14,,0.037,2.4,0.001,0.039,0.037,0.013,183.60,0.037,0.008,
BLTOA,1.516,0.102,0.139,-,-,-,-,-,-,-,-,,  opt apr11,,0.001,,0.001,-,0.001,0.001,-0.99,0.006,0.001,
BEL,68.244,1.29,1.811,0.017,0.45,0.5,10.62,2.2,1,10.62,4.26,f,Bentley Capital,,0.235,-1.5,0.24,0.25,0.24,0.235,-6.99,0.329,0.223,
BER,10.712,1.1,0.538,0.004,1.23,0.3,19.64,2.2,-,-,-,,Berklee Ltd,,0.43,-1,0.43,0.45,0.45,0.43,-3.26,0.737,0.35,
BYI,4.82,0.067,7.445,0.044,0.45,1.6,8.18,8.8,6,1.36,8.33,,Beyond Intl,,0.72,-6,0.55,0.72,0.78,0.72,-8.68,0.78,0.50,
BSI,30,3.736,13.97,0.005,-0.01,-,-0.57,-,-,-,-,,Beyond Sportswear,,0.014,-0.2,0.014,0.02,0.016,0.014,-13.49,0.037,0.007,
BGL,208.43,20.972,5.463,0.014,0.05,3.1,1.59,9.7,-,-,-,,Bigair Grp Ltd,,0.155,-1,0.155,0.17,0.165,0.15,-7.05,0.215,0.05,
BBG,5659.57,118.162,143.077,2.455,0.84,11.5,57.2,17.0,36,1.59,3.71,p,Billabong Intl,,9.70,-5,9.57,9.75,9.76,9.31,-1.50,12.32,7.93,
BDM,3,1.58,2.489,0.011,-,-,-4.26,-,-,-,-,,Biodiem Ltd,,0.145,,0.145,0.15,0.145,0.145,-0.99,0.228,0.085,
BOD,101.006,4.381,0.995,0.004,-,-,-0.95,-,-,-,-,,bioMD Ltd,,0.028,0.5,0.028,0.033,0.03,0.024,20.75,0.08,0.022,
BODOA,-,1.513,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.006,,0.005,0.014,0.006,0.006,-0.99,0.016,0.006,
BNO,177.621,16.272,8.676,0.094,0.06,4.9,-2.4,-,-,-,-,,Bionomics Ltd,,0.295,-2.5,0.295,0.305,0.31,0.285,-8.80,0.43,0.20,
BPO,2915.11,233.233,27.283,0.01,-,-,-0.65,-,-,-,-,,BioProspect Ltd,,0.018,,0.016,0.018,0.018,0.015,-0.99,0.06,0.015,
BTA,2897.81,123.892,123.375,0.189,0.60,1.8,36.6,2.9,-,-,-,,Biota Hldgs,,1.055,,1.04,1.06,1.06,1.01,-0.99,3.336,1.01,
BTC,163.2,2.958,3.149,0.019,0.32,0.8,0.47,53.2,-,-,-,,Biotech Capital,,0.25,0.5,0.25,0.26,0.26,0.245,1.05,0.31,0.16,
BIT,15.7,11.684,3.387,0.009,-,-,-1.56,-,-,-,-,,Biotron Ltd,,0.072,,0.065,0.076,0.072,0.072,-0.99,0.175,0.06,
BITO,500,17.432,-,0.002,-,-,-,-,-,-,-,,  opt dec11,,0.017,-0.3,0.016,0.02,0.02,0.017,-15.99,0.037,0.016,
BIS,103.302,9.099,4.636,0.043,0.03,6.7,-3.44,-,-,-,-,,Bisalloy Steel,,0.20,,0.20,0.21,0.20,0.195,-0.99,0.27,0.13,
BSN,3.5,1.579,0.769,0.002,0.04,0.9,-2.07,-,-,-,-,,Bisan Ltd,,0.035,,0.036,0.055,0.035,0.035,-0.99,0.05,0.03,
BKI,623.193,18.487,65.136,0.483,1.45,0.8,6.47,17.9,5.5,1.18,4.76,f,BKI Invest Ltd,,1.155,,1.155,1.16,1.175,1.14,-0.99,1.325,1.026,
BKM,241.4,11.656,7.847,0.003,-,-,-0.2,-,-,-,-,,BKM Management,,0.005,,0.005,0.007,0.006,0.005,-0.99,0.013,0.003,
BKL,21.417,0.688,1.939,0.373,3.76,5.9,132,16.9,99,1.33,4.43,f,Blackmores Ltd,,22.37,-13,22.35,22.55,22.55,22.00,-1.56,24.00,15.40,
BIV,1226.99,47.126,10.441,0.004,0.02,1.1,-1.23,-,-,-,-,,Blue Capital Ltd,,0.023,0.3,0.023,0.025,0.023,0.02,14.01,0.031,0.013,
BSL,80708.9,1890.67,1284.64,4.157,2.47,0.9,-61.37,-,5,-,2.19,,BlueScope Steel,,2.28,,2.27,2.28,2.30,2.15,-0.99,3.48,2.06,
BLG,2057.77,34.214,22.945,0.025,0.04,3.3,-5.12,-,-,-,-,,Bluglass Ltd,,0.13,3,0.13,0.135,0.16,0.094,29.01,0.28,0.082,
BLY,25128.9,5213.47,3127.88,1.3,0.14,20.1,-0.67,-,-,-,-,,Boart Longyear,,2.82,4,2.81,2.83,2.85,2.56,0.45,4.10,1.533,
BNE,1.667,0.879,0.194,0.013,-0.01,-,-2.96,-,-,-,-,,Bone Medical Ltd,,0.135,1.5,0.10,0.15,0.135,0.12,11.51,0.24,0.10,
BOL,10933.9,192.617,21.673,0.18,0.55,0.7,-24,-,1,-,2.56,,Boom Logistics,,0.39,1,0.38,0.39,0.40,0.365,1.65,0.70,0.21,
BLD,30668.7,358.438,553.476,3.174,4.23,1.3,22.7,23.3,12.5,1.82,2.36,f,Boral Ltd,,5.30,-15,5.26,5.34,5.35,5.03,-3.74,6.40,3.77,
BPH,1751.41,44.925,2.378,0.014,0.07,1.0,-2.68,-,-,-,-,,BPH Corp Ltd,,0.068,0.6,0.068,0.071,0.072,0.062,8.69,0.391,0.02,
BKN,5362.59,100.655,121.465,0.966,1.58,4.4,43.3,16.2,26,1.67,3.70,f,Bradken Ltd,,7.02,-29,6.92,7.10,7.22,6.71,-4.95,8.14,3.60,
BRC,28.5,2.364,8.276,0.022,-0.01,-,1.6,15.0,-,-,-,,Brain Resource,,0.24,2.5,0.235,0.24,0.24,0.215,10.64,0.35,0.20,
BXB,43373,675.395,767.222,8.746,0.66,9.3,34.45,17.9,25,1.38,4.07,p,Brambles Ltd,,6.15,-34,6.09,6.18,6.28,6.03,-6.22,8.37,5.54,
BNV,-,1.774,1.32,0.004,0.02,1.1,-0.19,-,-,-,-,,Brand New Vintage,,0.021,,0.021,0.022,0.021,0.021,-0.99,0.035,0.013,
BVA,238.148,30.082,16.393,0.048,-0.06,-,-1.97,-,-,-,-,,Bravura Solutions,,0.115,0.5,0.115,0.12,0.115,0.10,3.56,0.273,0.085,
BPK,30,0.332,0.044,0.003,-,-,-0.5,-,-,-,-,,Bremer Park Ltd,,0.008,-0.2,0.008,0.028,0.01,0.008,-20.99,0.02,0.008,
BRG,75.469,7.747,31.38,0.273,0.59,3.6,12.62,16.7,7.5,1.68,3.55,,Breville Grp Ltd,,2.11,-3,2.07,2.11,2.11,1.96,-2.39,2.45,0.85,
BKW,128.767,8.301,2.962,1.811,9.06,1.4,100.5,12.2,39.5,2.54,3.21,f,Brickworks Ltd,,12.30,8,12.20,12.38,12.33,12.00,-0.33,16.80,10.88,
BYL,154,7.155,22.567,0.028,0.33,0.8,3.98,6.3,1.5,2.65,6.00,f,Brierty Ltd,,0.25,-2.5,0.25,0.27,0.27,0.25,-10.08,0.515,0.18,
BBL,9.5,0.139,0.215,0.035,0.12,3.0,0.89,40.4,0.5,1.78,1.39,f,Brisbane Broncos,,0.36,4,0.32,0.36,0.36,0.32,11.51,0.40,0.30,
BCS,18.267,0.378,-,0.412,-0.54,-,15.06,7.0,-,-,-,,Brisconnection Tr stp,,1.06,6,1.05,1.20,1.06,1.00,5.01,1.40,1.00,
BRO,214.1,35.433,19.227,0.002,-,-,-0.66,-,-,-,-,,Broad Invest,,0.003,,0.003,0.004,0.003,0.003,-0.99,0.005,0.002,
BSA,707.817,8.645,4.99,0.039,-0.01,-,2.99,6.2,2,1.49,10.81,f,BSA Ltd,,0.185,0.5,0.175,0.19,0.185,0.175,1.79,0.34,0.125,
BTT,387.987,9.143,6.93,0.378,0.32,7.4,14.76,16.0,10.4,1.42,4.41,f,BT Invest Mngmnt,,2.36,4,2.36,2.43,2.42,2.18,0.74,3.34,1.92,
BUG,48.574,0.749,0.515,0.011,0.66,0.4,-4.19,-,1,-,3.85,,Buderim Ginger,,0.26,-1,0.26,0.27,0.265,0.25,-4.69,0.415,0.25,
BWP,2511.64,100.531,70.057,0.808,1.83,1.0,13.89,13.8,10.97,1.27,5.71,,Bunnings Warehouse unt,,1.92,2,1.915,1.925,1.92,1.82,0.07,2.07,1.605,
BPG,-,8.344,85.064,0.005,-,-,-0.37,-,-,-,-,,Byte Power Grp,,0.004,,0.003,0.004,0.004,0.004,-0.99,0.017,0.004,
CEO,1630.85,65.414,21.729,0.002,0.01,0.8,-0.24,-,-,-,-,,C @ Ltd,,0.008,-0.1,0.008,0.009,0.009,0.008,-12.10,0.021,0.007,
CEOO,-,35.536,0.786,-,-,-,-,-,-,-,-,,  opt apr12,,0.003,,0.002,0.004,0.003,0.003,-0.99,0.009,0.002,
CAB,1558.68,40.59,39.373,0.621,-,-,48.9,10.6,34,1.44,6.59,f,Cabcharge Aust,,5.16,4,5.10,5.19,5.20,4.96,-0.20,6.66,4.71,
CDM,63.627,1.096,1.108,0.02,1.13,0.7,26.3,2.8,4,6.58,5.41,f,Cadence Capital,,0.74,,0.70,0.75,0.745,0.73,-0.99,0.88,0.55,
CIX,163.003,20.901,11.688,0.052,0.21,1.1,-0.17,-,1,-,4.44,f,Calliden Grp,,0.225,,0.225,0.235,0.235,0.225,-0.99,0.35,0.225,
CTX,5998.95,142.423,103.712,2.913,10.48,1.0,116.3,9.3,25,4.65,2.32,f,Caltex Aust,,10.79,-2,10.75,10.80,11.09,10.12,-1.17,14.00,8.01,
CZD,912.823,34.071,22.003,0.009,0.04,0.7,-0.59,-,-,-,-,,Calzada Ltd,,0.027,-0.1,0.027,0.028,0.029,0.027,-4.56,0.051,0.026,
CPB,311.246,6.23,11.639,1.847,3.76,7.8,129.06,22.7,100,1.29,3.41,p,Campbell Brothers,,29.33,105,27.61,29.50,29.33,27.33,2.73,32.00,18.135,
CDL,-,1.177,0.401,0.008,0.21,0.4,1.24,6.9,0.37,3.35,4.35,,Canada Land Ltd cdi,,0.085,,0.065,0.09,0.085,0.085,-0.99,0.09,0.038,
CAG,39510,954.306,128.164,0.005,-,-,-0.22,-,-,-,-,,Cape Range Ltd,,0.006,,0.006,0.007,0.007,0.005,-0.99,0.016,0.004,
CAGO,-,-,-,-,-,-,-,-,-,-,-,,  opt feb13,,0.002,,0.002,-,-,-,-,-,-,
CAJ,50,10.052,0.989,0.012,-,-,-0.05,-,-,-,-,,Capitol Health,,0.038,,0.027,0.038,0.038,0.038,-0.99,0.071,0.033,
CAJO,-,3.955,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.01,,0.004,0.014,0.01,0.01,-0.99,0.013,0.006,
CAA,1677.33,82.919,5.302,0.066,0.38,0.4,-27.5,-,-,-,-,,Capral Ltd,,0.17,2,0.17,0.175,0.18,0.15,12.35,1.305,0.145,
CCF,313.756,2.606,2.364,0.003,0.09,1.0,-6.18,-,-,-,-,,Carbon Conscious,,0.088,0.1,0.087,0.115,0.089,0.087,0.16,0.56,0.081,
CNN,2720.63,227.958,43.701,0.013,0.01,1.8,-1.57,-,-,-,-,,Cardia Bioplastics,,0.018,,0.017,0.019,0.018,0.016,-0.99,0.04,0.016,
CNNO,3850,53.528,40.92,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.003,0.1,0.001,0.003,0.003,0.002,49.01,0.009,0.001,
CDD,399.832,9.766,8.472,0.341,0.65,6.0,38.62,10.1,28,1.38,7.18,f,Cardno Ltd,,3.90,24,3.80,3.93,3.90,3.46,5.57,5.20,3.30,
CGR,10,0.386,-,0.009,-,-,-,-,-,-,-,f,Careers Multilist,,0.17,-2,0.12,0.24,0.19,0.17,-11.51,0.24,0.15,
CDP,60.505,3.014,4.134,0.301,5.56,0.8,27.08,15.9,27.21,1.00,6.33,,Carindale Prop unt,,4.30,5,4.15,4.30,4.30,4.25,0.19,4.40,3.40,
CIN,28.285,0.234,0.281,0.432,21.78,0.7,63,25.9,67,0.94,4.11,f,Carlton Invest,,16.30,,16.30,16.65,16.30,16.29,-0.99,18.95,14.09,
CINPA,-,-,-,-,-,-,-,-,14,-,6.60,,  7% cum pf,,2.12,,2.15,-,2.12,2.12,-0.99,2.12,2.11,
CWE,1189.86,71.292,85.197,0.054,0.01,9.6,-1.03,-,-,-,-,,Carnegie Wave Energy,,0.096,-0.1,0.093,0.096,0.097,0.091,-2.02,0.265,0.08,
CRZ,1589.03,44.67,-,1.128,0.01,485.0,8.2,59.1,6.6,1.24,1.36,f,Carsales Com Ltd,,4.85,-17,4.70,4.85,4.90,4.53,-4.37,5.86,3.56,
CCV,1012.3,58.089,38.448,0.224,0.23,2.6,6.97,8.5,3,2.32,5.08,f,Cash Convert ord/div   ,,0.59,-0.5,0.57,0.59,0.60,0.56,-1.83,0.71,0.41,
CXD,3122.5,7.854,0.746,0.022,0.13,1.5,-24.4,-,-,-,-,,CathRx Ltd,,0.20,,0.20,0.215,0.20,0.185,-0.99,0.656,0.15,
CBD,558.069,42.949,6.237,0.044,0.03,4.0,-2.22,-,-,-,-,,CBD Energy Ltd,,0.12,-0.5,0.12,0.125,0.12,0.105,-4.99,0.195,0.065,
CBZ,103.375,6.76,-,0.019,-,-,-,-,-,-,-,,Cbio Ltd,,0.305,0.5,0.305,0.325,0.33,0.305,0.68,0.50,0.30,
CCK,-,10.117,0.034,0.005,0.02,5.0,-0.23,-,-,-,-,,CCK Financial,,0.10,,0.045,0.09,0.10,0.10,-0.99,0.21,0.08,
CEG,158.761,8.637,6.4,0.007,0.24,0.3,-34.63,-,-,-,-,,CEC Grp Ltd,,0.082,-0.9,0.082,0.11,0.091,0.081,-10.88,0.235,0.081,
CWP,42.699,4.789,3.653,0.148,1.72,1.4,43,5.7,12,3.58,4.92,f,Cedar Woods Prop,,2.44,3,2.40,2.45,2.45,2.40,0.26,2.85,1.33,
CAQ,80.261,9.517,3.561,0.033,-,-,-1.09,-,-,-,-,,Cell Aquaculture,,0.16,-1.5,0.16,0.18,0.18,0.16,-9.56,0.20,0.08,
CST,134.134,3.481,4.155,0.289,0.25,12.0,8.9,33.8,3.5,2.54,1.16,f,Cellestis Ltd,,3.01,29,3.01,3.02,3.02,2.58,9.68,4.00,2.58,
CDY,1147.1,451.058,1.694,0.007,0.01,2.0,-0.89,-,-,-,-,,Cellmid Ltd,,0.02,,0.02,0.021,0.02,0.019,-0.99,0.05,0.018,
CLT,53,2.078,6.824,0.023,0.40,0.8,-6.16,-,-,-,-,,Cellnet Grp,,0.305,,0.30,0.31,0.305,0.305,-0.99,0.33,0.25,
CIL,257.174,7.352,1.559,0.131,0.11,13.6,10.7,14.0,10.5,1.02,7.00,,Centrebet Internat,,1.50,-7,1.50,1.52,1.57,1.50,-5.44,1.89,0.86,
CAF,230,8.226,0.874,0.019,-,-,-31.06,-,-,-,-,,Centrepoint Alliance,,0.12,-2.5,0.11,0.13,0.12,0.12,-18.23,0.20,0.12,
CNP,10153.2,325.225,664.087,0.175,-2.87,-,-113.25,-,31.8,-,176.67,,Centro Prop stp,,0.18,-0.5,0.18,0.185,0.185,0.17,-3.69,0.52,0.089,
CER,15398.5,488.383,2002.43,0.469,0.35,0.6,-18.43,-,0.37,-,1.80,,Centro Retail stp,,0.205,-1,0.20,0.205,0.215,0.185,-5.64,0.265,0.087,
CYA,576.598,24.534,11.187,0.141,0.99,0.8,-7.74,-,3.5,-,4.38,f,Century Aust,,0.80,-0.5,0.785,0.82,0.81,0.77,-1.61,0.91,0.735,
CFU,11539.6,557.588,799.929,0.17,0.04,4.1,-0.09,-,-,-,-,,Ceramic Fuel Cells,,0.165,-0.5,0.165,0.17,0.175,0.16,-3.93,0.345,0.145,
CVS,577.777,7.406,11.804,0.005,-,-,-0.11,-,-,-,-,,Cervantes Corp,,0.018,-0.2,0.017,0.031,0.02,0.018,-10.99,0.05,0.015,
CFX,75684.7,994.808,952.976,4.984,1.99,1.0,-1.9,-,12.5,-,6.30,,CFS Retail Prop unt,,1.985,7.5,1.985,1.99,2.00,1.885,2.94,2.12,1.575,
CDI,4738,148.011,32.702,0.48,0.65,0.8,0.46,114.1,5.05,0.09,9.62,,Challenger Div Pro stp,,0.525,1,0.52,0.53,0.53,0.49,0.96,0.58,0.38,
CGF,14566.2,321.972,180.556,1.761,3.36,1.0,35.2,9.9,13.5,2.61,3.88,,Challenger FSG Ltd,,3.48,-16,3.43,3.53,3.56,3.40,-5.38,4.50,2.02,
CIF,525.872,39.475,38.936,0.434,-1.66,-,-59.2,-,15,-,11.03,,Challenger Infra stp,,1.36,,1.355,1.36,1.36,1.305,-0.99,2.06,1.285,
CWT,1636.64,16.935,22.446,0.042,0.47,0.5,-14.59,-,5.65,-,25.68,,Challenger Winetr unt,,0.22,-5.5,0.22,0.24,0.27,0.22,-20.99,0.36,0.22,
CHR,-,0.062,0.032,0.016,4.32,0.7,24.96,11.3,14,1.78,4.96,f,Chalmers Ltd,,2.82,7,2.80,-,2.75,2.75,1.56,3.10,2.69,
CMG,126,9.285,10.377,0.1,0.04,6.0,0.26,92.3,0.35,0.74,1.46,f,Chandler Macleod,,0.24,-1,0.24,0.25,0.255,0.24,-4.99,0.31,0.079,
CHP,-,4.622,1.615,0.002,0.02,1.0,-0.34,-,-,-,-,,Chapmans Ltd,,0.02,,0.016,0.018,0.02,0.02,-0.99,0.022,0.011,
CHC,16697.4,514.252,188.242,0.788,0.60,1.1,-23.57,-,2.6,-,4.00,,Charter Hall Grp forus,,0.65,1,0.645,0.65,0.65,0.59,0.58,0.79,0.403,
CQO,106266,2833.78,3503.37,1.291,0.44,0.6,10.03,2.6,2.5,4.01,9.43,,Charter Hall Office unt,,0.265,-0.5,0.26,0.265,0.265,0.25,-2.84,0.355,0.19,
CQR,35481,785.334,1111.79,0.835,0.72,0.8,-45.58,-,6,-,10.81,,Charter Hall Retail unt,,0.555,,0.555,0.56,0.56,0.525,-0.99,0.735,0.445,
CHF,98,2.412,5.177,0.004,0.13,0.4,-3.16,-,-,-,-,,Charter Pacific,,0.05,-0.1,0.043,0.05,0.051,0.05,-2.95,0.076,0.04,
CHFO,-,2.081,2.21,-,-,-,-,-,-,-,-,,  opt feb11,,0.001,,-,0.002,0.001,0.001,-0.99,0.013,0.001,
CXS,991.346,175.79,35.323,0.089,0.07,4.5,-3.67,-,-,-,-,,Chemgenex Pharmac,,0.315,1.5,0.315,0.325,0.325,0.29,4.01,1.09,0.265,
CXSOA,39.059,0.262,0.843,0.001,-,-,-,-,-,-,-,,  opt feb12,,0.11,,0.105,0.11,0.11,0.11,-0.99,0.65,0.035,
CCY,310.89,8.356,41.966,0.009,0.05,1.2,-17.6,-,-,-,-,,China Century Capitl,,0.06,0.3,0.056,0.06,0.06,0.053,4.28,0.115,0.041,
CNH,36.871,12.153,1.334,0.043,0.07,1.3,-1.61,-,-,-,-,,China Steel,,0.09,-2.5,0.09,0.10,0.115,0.09,-22.73,0.20,0.06,
CWH,60,1.102,-,0.011,0.02,7.5,-1.42,-,-,-,-,,China West Hldgs,,0.15,,0.10,0.15,0.15,0.12,-0.99,0.31,0.065,
CHO,49.931,1.505,1.072,0.448,5.42,0.9,16.4,28.2,21,0.78,4.55,f,Choiseul Investments   ,,4.62,-5,4.60,4.62,4.62,4.55,-2.06,5.28,4.14,
CDH,-,0.3,0.484,-,0.04,0.1,-0.08,-,-,-,-,,Chongherr Invest,,0.003,,0.003,0.01,0.003,0.003,-0.99,0.003,0.003,
CII,35,2.933,3.36,0.055,0.47,1.6,8.18,9.2,2,4.09,2.67,,CI Res Ltd,,0.75,,0.70,0.88,0.75,0.69,-0.99,0.94,0.69,
CNB,-,1.628,0.154,0.062,0.60,0.8,-12,-,4,-,8.00,f,CIC Aust Ltd,,0.50,,0.54,0.58,0.50,0.50,-0.99,0.76,0.45,
CIR,58.764,4.845,1.172,0.027,0.78,0.8,-19.86,-,-,-,-,,Circadian Tech,,0.60,-6.5,0.64,0.67,0.665,0.60,-10.76,0.795,0.53,
CLS,-,0.217,0.26,0.004,4.32,0.2,-66.35,-,-,-,-,,CL Asset Hldgs,,0.85,,0.60,0.90,0.85,0.85,-0.99,1.20,0.062,
CND,135.769,10.112,8.707,0.056,0.39,1.7,3,21.8,-,-,-,,Clarius Grp Ltd,,0.655,0.5,0.655,0.66,0.655,0.63,-0.22,1.18,0.506,
CSS,4580.33,457.282,14.077,0.044,0.24,0.4,-9.67,-,-,-,-,,Clean Seas Tuna,,0.105,-0.5,0.105,0.11,0.11,0.10,-5.53,0.70,0.075,
CLQ,72.999,4.382,3.093,0.015,0.05,5.0,1.79,14.0,-,-,-,,Clean Teq Hldgs,,0.25,,0.26,0.295,0.26,0.245,-0.99,0.375,0.24,
CVA,144.82,8.784,9.749,0.013,0.02,6.0,0.57,21.1,-,-,-,,Clever Com Aus,,0.12,1,0.09,0.12,0.12,0.11,8.10,0.13,0.021,
CAM,111.224,2.959,2.083,0.038,1.42,0.7,50.38,2.0,4,12.60,4.02,f,Clime Capital,,0.995,0.5,0.97,0.995,0.995,0.965,-0.48,1.145,0.74,
CIW,-,1.235,14.081,0.021,0.44,1.0,5,8.4,1,5.00,2.38,f,Clime Invest,,0.42,,0.41,0.42,0.42,0.42,-0.99,0.50,0.312,
CUV,646.45,35.487,34.768,0.074,0.11,2.2,-3.6,-,-,-,-,,Clinuvel Pharmaceut,,0.245,,0.24,0.245,0.25,0.23,-0.99,0.38,0.20,
CPR,-,22.947,17.922,0.019,0.27,0.6,-7.6,-,-,-,-,,Clive Peeters,,0.15,,-,-,0.15,0.15,-0.99,0.74,0.10,
CLO,4375.79,71.906,46.159,0.592,0.31,2.5,7.98,9.6,2,3.99,2.60,,Clough Ltd,,0.77,-0.5,0.765,0.77,0.775,0.725,-1.63,1.035,0.695,
CLV,300.516,13.912,9.325,0.043,0.16,1.6,2.06,12.6,1,2.06,3.85,,Clover Corp,,0.26,,0.26,0.265,0.265,0.255,-0.99,0.325,0.19,
CMI,24.307,0.787,1.371,0.023,1.45,0.5,-0.31,-,-,-,-,,CMI Ltd,,0.68,5.5,0.68,0.74,0.68,0.625,7.81,0.72,0.31,
COZ,330.155,7.09,7.496,0.038,0.07,1.9,-0.26,-,-,-,-,,CO2 Grp Ltd,,0.135,2.5,0.13,0.14,0.14,0.105,21.74,0.43,0.105,
COZO,340,4.626,1.599,0.005,-,-,-,-,-,-,-,,  opt nov11,,0.03,1.5,0.025,0.035,0.035,0.015,99.01,0.29,0.011,
CCL,15984,279.403,245.207,8.856,1.38,8.5,60.5,19.4,43.5,1.39,3.71,f,Coca-Cola Amatil,,11.74,49,11.73,11.76,11.90,10.99,3.37,11.90,8.37,
COH,1211.66,30.773,34.527,4.32,3.25,23.5,242.2,31.5,190,1.27,2.49,f,Cochlear Ltd,,76.41,159,75.50,76.44,76.50,73.34,1.14,77.66,51.25,
CDA,230.59,7.824,2.462,0.231,0.12,11.7,11.5,12.2,7,1.64,4.98,f,Codan Ltd,,1.405,7.5,1.40,1.43,1.43,1.275,4.65,1.585,0.61,
COF,1455.17,26.6,11.65,0.119,-0.17,-,12,7.7,12,1.00,12.97,f,Coffey Intl,,0.925,-19.5,0.925,0.96,1.12,0.92,-18.40,2.37,0.92,
CGS,70,1.754,2.31,0.016,0.08,3.1,0.96,25.5,-,-,-,,Cogstate Ltd,,0.245,,0.23,0.245,0.245,0.23,-0.99,0.38,0.225,
CLH,64.145,2.492,8.536,0.07,0.90,0.8,9.93,7.3,5.4,1.84,7.50,f,Collection House,,0.72,-1.5,0.725,0.73,0.75,0.715,-3.03,0.935,0.46,
CKL,14,2.936,1.23,0.037,0.16,2.9,7.46,6.2,3.25,2.30,7.07,f,Colorpak Ltd,,0.46,2,0.45,0.46,0.46,0.44,3.56,0.53,0.385,
CBA,25425,529.52,534.623,81.309,-,-,330.4,15.9,235,1.41,4.48,f,C'wlth Bank  of Aust ,,52.50,103,52.40,52.50,52.50,49.60,1.02,60.00,36.20,
CPA,82799,1054.05,970.022,1.942,1.11,0.9,-11.41,-,6.85,-,7.10,,C'wlth Prop ord unt   ,,0.965,1.5,0.96,0.965,0.99,0.925,0.59,1.045,0.735,
COJ,76.226,6.172,25.222,0.003,-,-,0.06,8.3,-,-,-,,Commstrat Ltd,,0.005,-0.1,0.005,0.006,0.006,0.005,-17.65,0.01,0.003,
COM,75,4.96,2.909,0.006,0.03,1.8,1.7,3.2,-,-,-,,Comops Ltd,,0.055,0.5,0.06,0.065,0.055,0.055,9.01,0.185,0.05,
CXH,425.506,94.342,32.498,0.002,0.20,0.1,-13.78,-,-,-,-,,Compass Hotel stp,,0.02,0.1,0.014,0.019,0.02,0.018,4.28,0.042,0.012,
