ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4972.9 at 16:33 9/4/2010  Report at 19:08 Friday 9/4/2010. Processed 19:27 Friday 9/4/2010.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
AXA,31359.5,374.425,230.227,13.085,1.12,5.7,34.89,18.1,18.5,1.89,2.92,p,AXA Asia Pacific,,6.33,-1,6.30,6.34,6.36,6.29,-1.11,6.72,3.51
AXI,893.368,7.662,19.926,0.013,0.04,0.8,-3.74,-,-,-,-,,Axiom Prop,,0.03,,0.03,0.036,0.03,0.028,-0.96,0.08,0.025
BOQ,1637.18,37.467,28.587,2.562,6.62,1.8,75.9,15.8,52,1.46,4.33,f,Bank of Qld,,12.00,32,11.94,12.00,12.10,11.74,1.78,13.49,7.384
BBX,-,0.229,-,-,0.06,0.2,19.48,0.1,-,-,-,,BBX Hldgs,,0.01,,0.005,0.04,0.01,0.01,-0.96,0.02,0.01
BEC,985.706,24.508,49.919,0.018,0.16,0.5,-141.93,-,-,-,-,,Becton Prop Grp stp,,0.088,,0.087,0.09,0.089,0.087,-0.96,0.23,0.08
BFG,311.327,10.621,10.273,0.262,0.25,4.3,11.3,9.6,8,1.41,7.41,f,Bell Financial Grp,,1.08,1,1.07,1.08,1.11,1.06,-0.02,1.40,0.475
BET,-,0.005,0.057,0.003,1.78,0.7,-1.38,-,-,-,-,,Belmont Hldgs,,1.17,,1.15,-,1.17,1.17,-0.96,1.47,1.10
BEN,2349.39,78.771,54.288,3.558,5.16,1.9,35.53,28.3,43,0.83,4.28,f,Bendigo & Adelaide,,10.04,-1,10.02,10.05,10.14,9.93,-1.05,10.48,5.901
BLT,191.665,50.192,5.35,0.019,-,-,-0.65,-,-,-,-,,Benitec Ltd,,0.046,0.1,0.042,0.045,0.046,0.042,1.27,0.09,0.022
BLTO,105.648,1.862,-,-,-,-,-,-,-,-,-,,  opt apr14,,0.014,-0.2,0.014,-,0.016,0.014,-13.46,0.03,0.005
BLTOA,-,0.096,0.009,-,-,-,-,-,-,-,-,,  opt apr11,,0.003,,0.004,0.009,0.003,0.003,-0.96,0.012,0.002
BEL,57.146,0.631,0.332,0.019,0.43,0.6,10.62,2.5,1,10.62,3.70,f,Bentley Capital,,0.27,-0.5,0.27,0.28,0.275,0.27,-2.77,0.329,0.213
BER,0.076,0.768,0.323,0.004,1.23,0.3,19.64,2.2,-,-,-,,Berklee Ltd,,0.43,2.5,0.43,0.46,0.43,0.405,5.22,0.737,0.35
BYI,-,0.023,0.039,0.045,0.45,1.6,8.18,9.0,6,1.36,8.11,,Beyond Intl,,0.74,,0.72,0.90,0.74,0.74,-0.96,0.78,0.50
BSI,8.125,1.03,4.243,0.006,-0.01,-,-0.57,-,-,-,-,,Beyond Sportswear,,0.018,,0.018,0.02,0.018,0.018,-0.96,0.045,0.007
BGL,1267.11,16.005,2.651,0.018,0.05,4.1,1.59,12.9,-,-,-,,Bigair Grp Ltd,,0.205,-0.5,0.205,0.21,0.215,0.20,-3.34,0.215,0.05
BBG,2496.06,63.174,77.929,2.842,0.84,13.4,57.2,19.7,36,1.59,3.20,p,Billabong Intl,,11.24,2,11.14,11.25,11.39,11.08,-0.78,12.19,7.64
BDM,10.75,0.601,0.603,0.012,-,-,-4.26,-,-,-,-,,Biodiem Ltd,,0.155,-2.5,0.155,0.18,0.155,0.155,-14.84,0.228,0.074
BOD,1892.71,3.167,0.573,0.006,-,-,-0.95,-,-,-,-,,bioMD Ltd,,0.05,,0.05,0.061,0.069,0.048,-0.96,0.08,0.02
BODO,-,-,-,-,-,-,-,-,-,-,-,,  opt aug10,,-,,-,-,-,-,-,-,-
BODOA,-,-,-,-,-,-,-,-,-,-,-,,  optdec11d,,-,,0.016,0.025,-,-,-,-,-
BNO,328.234,12.094,4.066,0.102,0.06,5.3,-2.4,-,-,-,-,,Bionomics Ltd,,0.32,,0.32,0.325,0.325,0.305,-0.96,0.43,0.20
BPO,2444.88,203.138,10.683,0.013,-,-,-0.65,-,-,-,-,,BioProspect Ltd,,0.024,-0.2,0.024,0.026,0.026,0.024,-8.65,0.06,0.015
BPON,-,-,-,-,-,-,-,-,-,-,-,,  def x opt,,-,,-,-,-,-,-,-,-
BOS,-,8.084,8.038,-,-0.01,-,-1,-,-,-,-,,Biosignal Ltd,,-,-36,-,-,0.375,0.015,-96.96,0.875,0.015
BTA,1504.93,70.277,18.994,0.41,0.60,3.8,36.6,6.3,-,-,-,,Biota Hldgs,,2.29,6,2.27,2.29,2.34,2.23,1.74,3.336,0.615
BTC,15,1.307,1.023,0.017,0.35,0.6,0.47,46.8,-,-,-,,Biotech Capital,,0.22,1,0.215,0.22,0.22,0.21,3.81,0.31,0.14
BIT,511.977,7.644,1.737,0.011,-,-,-1.56,-,-,-,-,,Biotron Ltd,,0.095,-0.1,0.095,0.099,0.10,0.095,-2.00,0.175,0.08
BITO,320,11.209,-,0.003,-,-,-,-,-,-,-,,  opt dec11,,0.03,0.5,0.025,0.029,0.03,0.024,19.04,0.037,0.022
BIS,105.416,3.999,3.337,0.044,0.03,6.8,-3.44,-,-,-,-,,Bisalloy Steel,,0.205,-0.5,0.205,0.21,0.21,0.205,-3.34,0.27,0.13
BSN,-,0.691,0.24,0.002,0.04,1.0,-2.07,-,-,-,-,,Bisan Ltd,,0.04,,0.036,0.043,0.04,0.04,-0.96,0.05,0.03
BKI,1187.27,11.075,60.829,0.54,1.45,0.9,6.47,19.9,5.5,1.18,4.26,f,BKI Invest Ltd,,1.29,1,1.285,1.29,1.30,1.26,-0.17,1.325,0.946
BKM,598.389,8.989,7.078,0.006,-,-,-0.2,-,-,-,-,,BKM Management,,0.011,0.1,0.011,0.014,0.013,0.01,9.04,0.013,0.003
BKL,14.245,0.384,1.592,0.388,3.76,6.2,132,17.6,99,1.33,4.26,f,Blackmores Ltd,,23.25,120,23.25,23.60,23.25,22.05,4.49,23.25,13.70
BIV,1556.5,44.482,7.745,0.004,0.02,1.1,-1.23,-,-,-,-,,Blue Capital Ltd,,0.023,-0.2,0.023,0.026,0.025,0.023,-8.96,0.031,0.013
BSL,50073,1147.84,382.679,5.288,2.47,1.2,-61.37,-,5,-,1.72,,BlueScope Steel,,2.90,-6,2.89,2.90,3.02,2.87,-2.98,3.48,1.812
BLG,1965.03,21.888,6.953,0.022,0.04,2.9,-5.12,-,-,-,-,,Bluglass Ltd,,0.115,-2.5,0.115,0.12,0.14,0.11,-18.81,0.385,0.11
BLY,224914,3687.6,1725.23,1.614,0.14,2.5,-0.67,-,-,-,-,,Boart Longyear,,0.35,2,0.35,0.355,0.355,0.33,5.11,0.41,0.085
BNE,-,0.532,0.014,0.014,-0.01,-,-2.96,-,-,-,-,,Bone Medical Ltd,,0.14,,0.14,0.20,0.14,0.14,-0.96,0.25,0.10
BOL,4932.45,79.314,8.194,0.141,0.55,0.6,-24,-,1,-,3.28,,Boom Logistics,,0.305,,0.305,0.31,0.315,0.295,-0.96,0.70,0.27
BLD,12057.8,189.393,351.028,3.468,4.23,1.4,22.7,25.5,12.5,1.82,2.16,f,Boral Ltd,,5.79,17,5.77,5.80,5.90,5.62,2.07,6.40,3.46
BPH,1831.16,26.362,1.4,0.017,0.07,1.2,-2.68,-,-,-,-,,BPH Corp Ltd,,0.083,1,0.085,0.086,0.085,0.073,12.74,0.391,0.016
BPHO,912.732,38.471,-,-,-,-,-,-,-,-,-,,  opt may10,,0.005,0.2,0.003,0.005,0.005,0.003,65.71,0.018,0.002
BKN,2495.82,59.503,84.76,1.012,1.58,4.9,43.3,17.9,26,1.67,3.35,f,Bradken Ltd,,7.75,12,7.71,7.80,7.95,7.69,0.62,7.97,2.82
BRC,77.85,1.88,1.848,0.025,-0.01,-,1.6,17.2,-,-,-,,Brain Resource,,0.275,1.5,0.23,0.27,0.28,0.24,4.81,0.35,0.185
BZI,2696.36,17.164,2.666,0.015,0.03,6.7,-0.68,-,-,-,-,,Brainz Instruments,,0.20,1.5,0.19,0.20,0.215,0.175,7.15,0.24,0.013
BXB,19217.8,375.143,514.622,10.101,0.66,10.8,34.45,20.8,25,1.38,3.50,p,Brambles Ltd,,7.15,-20,7.15,7.18,7.41,7.10,-3.68,8.37,5.06
BNV,-,1.567,0.433,0.003,0.02,0.8,-0.19,-,-,-,-,,Brand New Vintage,,0.016,,0.02,0.03,0.016,0.016,-0.96,0.04,0.013
BVA,665.951,11.192,7.051,0.049,-0.06,-,-1.97,-,-,-,-,,Bravura Solutions,,0.135,,0.13,0.14,0.15,0.13,-0.96,0.315,0.119
BPK,85,0.277,0.024,0.004,-,-,-0.5,-,-,-,-,,Bremer Park Ltd,,0.011,,0.011,0.03,0.011,0.011,-0.96,0.025,0.01
BRG,86.636,4.108,2.961,0.267,0.59,3.5,12.62,16.3,7.5,1.68,3.64,,Breville Grp Ltd,,2.06,11,2.00,2.11,2.06,1.96,4.69,2.45,0.605
BKW,444.539,5.702,1.132,1.958,9.06,1.5,100.5,13.2,39.5,2.54,2.97,f,Brickworks Ltd,,13.30,-21,13.27,13.35,13.51,13.20,-2.51,16.80,10.52
BYL,109.625,5.209,8.049,0.037,0.33,1.0,3.98,8.5,1.5,2.65,4.41,f,Brierty Ltd,,0.34,-1,0.34,0.36,0.35,0.33,-3.81,0.515,0.15
BBL,2.8,0.096,0.042,0.033,0.12,2.8,0.89,38.2,0.5,1.78,1.47,f,Brisbane Broncos,,0.34,-4.5,0.32,0.39,0.385,0.34,-12.64,0.40,0.31
BCS,3,0.104,-,0.459,-0.54,-,15.06,7.8,-,-,-,,Brisconnection Tr stp,,1.18,3,1.165,1.35,1.18,1.15,1.65,1.40,1.03
BRO,250,27.927,7.7,0.002,-,-,-0.66,-,-,-,-,,Broad Invest,,0.004,,0.004,0.005,0.004,0.004,-0.96,0.005,0.002
BSA,503,4.62,2.478,0.044,-0.01,-,2.99,7.2,2,1.49,9.30,f,BSA Ltd,,0.215,-1.5,0.215,0.23,0.23,0.21,-7.48,0.34,0.125
BTT,320.286,3.965,3.867,0.438,0.22,12.5,7.95,34.5,7.9,1.01,2.88,f,BT Invest Mngmnt,,2.74,-3,2.74,2.75,2.85,2.72,-2.04,3.34,1.56
BUG,-,0.558,0.26,0.011,0.66,0.4,-4.19,-,1,-,3.57,,Buderim Ginger,,0.28,,0.285,0.31,0.28,0.28,-0.96,0.50,0.26
BWP,4895.89,64.704,32.741,0.831,1.83,1.1,13.89,14.2,10.97,1.27,5.55,,Bunnings Warehouse unt,,1.975,5,1.95,1.98,1.98,1.935,1.64,1.98,1.55
BPG,-,3.399,2.722,0.006,-,-,-0.37,-,-,-,-,,Byte Power Grp,,0.005,,0.004,0.005,0.005,0.005,-0.96,0.017,0.003
CEO,4772.31,52.994,5.576,0.003,0.01,1.1,-0.24,-,-,-,-,,C @ Ltd,,0.011,0.3,0.011,0.013,0.012,0.009,36.54,0.021,0.005
CEOO,-,27.723,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.004,,0.004,0.005,0.004,0.004,-0.96,0.009,0.002
CAB,2185.23,20.752,24.745,0.695,-,-,48.9,11.8,34,1.44,5.89,f,Cabcharge Aust,,5.77,7,5.77,5.78,5.78,5.65,0.27,7.09,4.71
CDM,2.29,0.666,0.926,0.022,1.07,0.8,26.3,3.1,4,6.58,4.94,f,Cadence Capital,,0.81,4,0.76,0.83,0.81,0.81,4.24,0.88,0.44
CIX,488.409,7.445,4.771,0.06,0.21,1.2,-0.17,-,1,-,3.85,f,Calliden Grp,,0.26,-0.5,0.25,0.26,0.265,0.25,-2.84,0.39,0.24
CTX,5338.92,76.295,64.136,3.299,10.48,1.2,116.3,10.5,25,4.65,2.05,f,Caltex Aust,,12.22,92,12.17,12.25,12.31,11.27,7.19,14.00,8.01
CZD,1082.32,25.754,8.38,0.011,0.04,0.8,-0.59,-,-,-,-,,Calzada Ltd,,0.032,,0.032,0.035,0.032,0.031,-0.96,0.051,0.026
CPB,119.96,3.26,8.11,1.93,2.96,10.4,162.2,18.9,95,1.71,3.10,p,Campbell Brothers,,30.65,26,30.42,30.80,31.00,30.05,-0.10,32.00,13.942
CDL,20,0.804,0.04,0.008,0.21,0.4,1.22,7.0,0.37,3.30,4.35,,Canada Land Ltd cdi,,0.085,,0.085,0.09,0.085,0.085,-0.96,0.09,0.038
CAG,3900,717.16,52.508,0.006,-,-,-0.22,-,-,-,-,,Cape Range Ltd,,0.007,,0.007,0.008,0.007,0.007,-0.96,0.016,0.004
CAJ,255.91,7.794,0.52,0.016,-,-,-0.05,-,-,-,-,,Capitol Health,,0.053,0.3,0.053,0.06,0.053,0.051,5.04,0.063,0.033
CAJO,-,2.39,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.012,,0.012,-,0.012,0.012,-0.96,0.012,0.006
CAA,5531.7,55.043,3.204,0.093,0.38,0.6,-27.5,-,-,-,-,,Capral Ltd,,0.24,0.5,0.24,0.245,0.26,0.235,1.17,1.305,0.23
CCF,77.55,1.295,0.847,0.003,0.09,1.5,-6.18,-,-,-,-,,Carbon Conscious,,0.135,-4,0.14,0.16,0.175,0.12,-23.81,0.56,0.105
CNN,10555.2,174.666,13.654,0.016,0.01,2.2,-1.57,-,-,-,-,,Cardia Bioplastics,,0.022,,0.022,0.023,0.023,0.021,-0.96,0.04,0.017
CNNO,101.263,37.251,12.361,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.003,0.1,0.002,0.004,0.003,0.002,49.04,0.013,0.002
CDD,359.228,5.15,4.286,0.364,0.65,6.4,38.62,10.8,28,1.38,6.70,f,Cardno Ltd,,4.18,6,4.15,4.18,4.24,4.09,0.50,5.20,2.89
CGR,8,0.271,-,0.009,-,-,-,-,-,-,-,,Careers Multilist,,0.19,4,0.15,0.19,0.19,0.15,25.71,0.24,0.15
CDP,27.5,0.791,3.346,0.298,5.56,0.8,27.08,15.7,27.21,1.00,6.39,,Carindale Prop unt,,4.26,,4.26,4.30,4.30,4.26,-0.96,4.40,3.17
CIN,12.862,0.126,0.21,0.46,20.50,0.8,63,27.5,67,0.94,3.86,f,Carlton Invest,,17.35,6,17.15,17.35,17.35,17.15,-0.61,18.95,13.50
CINPA,-,-,-,-,-,-,-,-,14,-,6.60,,  7% cum pf,,2.12,,2.13,-,2.12,2.12,-0.96,2.12,2.11
CWE,3070.75,39.963,35.254,0.065,0.01,11.5,-1.03,-,-,-,-,,Carnegie Wave Energy,,0.115,,0.115,0.12,0.125,0.115,-0.96,0.29,0.10
CRZ,1127.07,31.723,-,1.246,0.01,536.0,8.2,65.4,6.6,1.24,1.23,f,Carsales Com Ltd,,5.36,14,5.30,5.39,5.55,5.21,1.73,5.86,3.56
CCV,2032.12,33.37,16.466,0.205,0.23,2.5,6.97,8.1,3,2.32,5.31,f,Cash Convert ord/div   ,,0.565,-1,0.565,0.57,0.58,0.565,-2.69,0.71,0.37
CXD,136.757,2.839,0.616,0.011,0.13,1.2,-24.4,-,-,-,-,,CathRx Ltd,,0.16,1,0.165,0.17,0.17,0.15,5.71,0.656,0.15
CBD,2058.86,20.962,2.867,0.047,0.03,4.3,-2.22,-,-,-,-,,CBD Energy Ltd,,0.13,,0.13,0.135,0.135,0.125,-0.96,0.195,0.031
CBZ,86.454,4.304,-,0.019,-,-,-,-,-,-,-,,Cbio Ltd,,0.32,-1,0.32,0.33,0.33,0.315,-3.99,0.50,0.315
CBZO,-,-,-,-,-,-,-,-,-,-,-,,  opt dec12,,-,,0.026,-,-,-,-,-,-
CCK,-,10.117,0.031,0.005,0.02,5.0,-0.23,-,-,-,-,,CCK Financial,,0.10,,0.083,0.10,0.10,0.10,-0.96,0.21,0.08
CEG,523.867,5.589,4.072,0.009,0.24,0.5,-34.63,-,-,-,-,,CEC Grp Ltd,,0.115,0.5,0.115,0.12,0.12,0.11,3.59,0.235,0.11
CWP,18.141,2.776,2.128,0.153,1.72,1.5,43,5.9,12,3.58,4.71,f,Cedar Woods Prop,,2.55,-10,2.55,2.64,2.65,2.54,-4.73,2.85,0.95
CAQ,132,5.487,1.97,0.037,-,-,-1.09,-,-,-,-,,Cell Aquaculture,,0.18,1,0.175,0.18,0.19,0.18,4.93,0.20,0.072
CST,172.792,2.187,2.422,0.304,0.25,12.6,8.9,35.5,3.5,2.54,1.11,f,Cellestis Ltd,,3.16,16,3.16,3.18,3.19,2.95,4.38,4.00,2.45
CDY,4087.66,287.679,1.034,0.009,0.01,2.9,-0.89,-,-,-,-,,Cellmid Ltd,,0.029,0.1,0.029,0.03,0.03,0.028,2.62,0.05,0.009
CLT,18.96,1.325,4.171,0.024,0.40,0.8,-6.16,-,-,-,-,,Cellnet Grp,,0.315,0.5,0.31,0.32,0.315,0.31,0.66,0.33,0.15
CIL,200.065,5.292,0.545,0.147,0.11,15.3,10.7,15.7,10.5,1.02,6.23,,Centrebet Internat,,1.685,-0.5,1.685,1.74,1.75,1.68,-1.25,1.89,0.86
CAF,-,4.945,0.738,0.023,-,-,-31.06,-,-,-,-,,Centrepoint Alliance,,0.14,,0.13,0.15,0.14,0.14,-0.96,0.22,0.12
CNP,13038.9,154.956,355.595,0.224,-2.87,-,-113.25,-,31.8,-,138.26,,Centro Prop stp,,0.23,0.5,0.225,0.235,0.23,0.205,1.27,0.52,0.059
CER,7651.09,178.205,909.234,0.423,0.35,0.5,-18.43,-,0.37,-,2.00,,Centro Retail stp,,0.185,1,0.185,0.19,0.19,0.175,4.76,0.225,0.03
CYA,839.677,15.566,6.059,0.153,0.99,0.9,-7.74,-,3.5,-,4.14,f,Century Aust,,0.845,1.5,0.835,0.855,0.86,0.82,0.85,0.91,0.735
CFU,24332.2,334.492,173.285,0.232,0.04,5.6,-0.09,-,-,-,-,,Ceramic Fuel Cells,,0.225,,0.22,0.225,0.24,0.215,-0.96,0.345,0.054
CVS,-,5.202,8.675,0.009,-,-,-0.11,-,-,-,-,,Cervantes Corp,,0.03,,0.026,0.03,0.03,0.03,-0.96,0.054,0.028
CFX,43543.2,557.489,505.865,4.683,1.99,0.9,-1.9,-,12.5,-,6.70,,CFS Retail Prop unt,,1.865,-0.5,1.85,1.865,1.875,1.84,-1.22,2.12,1.415
CDI,976.922,99.402,18.693,0.47,0.65,0.8,0.46,112.0,5.05,0.09,9.81,,Challenger Div Pro stp,,0.515,-1,0.51,0.52,0.52,0.505,-2.86,0.56,0.286
CGF,11414.5,180.775,118.562,2.236,3.36,1.3,35.2,12.2,13.5,2.61,3.14,,Challenger FSG Ltd,,4.30,17,4.24,4.34,4.34,4.15,3.16,4.50,1.665
CIF,1501.84,24.946,24.329,0.5,-1.66,-,-59.2,-,15,-,9.93,,Challenger Infra stp,,1.51,1,1.50,1.51,1.54,1.46,-0.29,2.06,1.32
CWT,493.494,10.507,15.498,0.055,0.47,0.6,-14.59,-,5.65,-,19.48,,Challenger Winetr unt,,0.29,-0.5,0.285,0.295,0.295,0.285,-2.65,0.36,0.22
CHR,-,0.062,0.028,0.016,4.32,0.7,24.96,11.3,14,1.78,4.96,f,Chalmers Ltd,,2.82,7,2.85,-,2.75,2.75,1.59,3.10,2.69
CMG,107.461,7.003,5.131,0.108,0.04,6.5,0.26,100.0,0.35,0.74,1.35,f,Chandler Macleod,,0.26,2,0.24,0.255,0.26,0.26,7.38,0.31,0.079
CHP,565,3.993,0.52,0.002,0.02,0.8,-0.34,-,-,-,-,,Chapmans Ltd,,0.016,0.1,0.016,0.02,0.018,0.015,5.71,0.022,0.011
CHC,16015.7,336.18,101.318,0.837,0.60,1.1,-23.57,-,2.6,-,3.77,,Charter Hall Grp forus,,0.69,-0.5,0.685,0.69,0.71,0.68,-1.67,0.749,0.299
CQO,70593.1,1765.81,1780.68,1.389,0.44,0.6,10.03,2.8,2.5,4.01,8.77,,Charter Hall Office unt,,0.285,,0.285,0.29,0.29,0.28,-0.96,0.355,0.14
CQR,30181.9,444.845,628.156,0.813,0.72,0.8,-45.58,-,6,-,11.11,,Charter Hall Retail unt,,0.54,-1.5,0.535,0.54,0.555,0.535,-3.66,0.735,0.265
CHF,350,1.336,4.769,0.004,0.13,0.4,-3.16,-,-,-,-,,Charter Pacific,,0.05,,0.048,0.062,0.05,0.05,-0.96,0.076,0.04
CHFO,-,1.221,1.955,-,-,-,-,-,-,-,-,,  opt feb11,,0.001,,0.001,0.004,0.001,0.001,-0.96,0.013,0.001
CXS,3397.5,155.206,2.959,0.128,0.07,6.4,-3.67,-,-,-,-,,Chemgenex Pharmac,,0.45,1.5,0.45,0.455,0.455,0.435,2.49,1.09,0.265
CXSOA,-,0.208,0.558,0.002,-,-,-,-,-,-,-,,  opt feb12,,0.155,,0.165,0.30,0.155,0.155,-0.96,0.65,0.035
CCY,88.12,3.094,31.918,0.008,0.05,1.0,-17.6,-,-,-,-,,China Century Capitl,,0.052,,0.05,0.052,0.054,0.052,-0.96,0.115,0.032
CNH,678.855,9.702,0.83,0.075,0.07,2.2,-1.61,-,-,-,-,,China Steel,,0.155,2.5,0.15,0.16,0.16,0.13,18.28,0.20,0.05
CWH,35.842,0.138,-,0.011,0.02,7.5,-1.42,-,-,-,-,,China West Hldgs,,0.15,3,0.15,0.15,0.15,0.12,24.04,0.23,0.065
CHO,74.162,0.998,0.542,0.486,5.27,1.0,16.4,30.6,21,0.78,4.18,f,Choiseul Investments   ,,5.02,,5.02,5.06,5.06,4.97,-0.96,5.28,4.05
CDH,-,0.3,0.4,-,0.04,0.1,-0.08,-,-,-,-,,Chongherr Invest,,0.003,,0.003,0.03,0.003,0.003,-0.96,0.01,0.002
CII,21.64,2.76,2.022,0.064,0.47,1.9,8.18,10.8,2,4.09,2.27,,CI Res Ltd,,0.88,4,0.78,0.945,0.88,0.88,3.81,1.05,0.70
CNB,12.5,0.494,0.053,0.083,0.60,1.2,-12,-,4,-,5.71,f,CIC Aust Ltd,,0.70,,0.625,0.70,0.70,0.70,-0.96,0.76,0.39
CIR,44.393,2.814,0.72,0.032,0.78,0.9,-19.86,-,-,-,-,,Circadian Tech,,0.70,-1,0.65,0.71,0.715,0.69,-2.36,0.88,0.53
CLS,21,0.09,0.233,0.003,4.32,0.1,-66.35,-,-,-,-,,CL Asset Hldgs,,0.645,2.5,0.645,0.71,0.645,0.62,3.08,1.20,0.062
CND,280.604,6.931,6.135,0.063,0.39,1.9,3,24.3,-,-,-,,Clarius Grp Ltd,,0.73,7.5,0.73,0.755,0.76,0.66,10.50,1.18,0.358
CSS,11298,396.121,5.839,0.061,0.24,0.6,-9.67,-,-,-,-,,Clean Seas Tuna,,0.145,-1.5,0.145,0.15,0.16,0.145,-10.33,0.801,0.075
CLQ,386,2.909,0.954,0.018,0.05,6.3,1.79,17.6,-,-,-,,Clean Teq Hldgs,,0.315,-1.5,0.315,0.33,0.33,0.31,-5.50,0.37,0.20
CVA,123.601,4.457,4.695,0.008,0.02,3.8,0.57,13.3,-,-,-,,Clever Com Aus,,0.076,-0.5,0.076,0.082,0.081,0.075,-7.13,0.089,0.018
CAM,103.54,1.798,0.756,0.039,1.44,0.7,50.38,2.1,4,12.60,3.85,f,Clime Capital,,1.04,-1,1.04,1.05,1.06,1.025,-1.91,1.145,0.65
CIW,55,0.622,6.012,0.023,0.44,1.0,5,9.0,1,5.00,2.22,f,Clime Invest,,0.45,1,0.445,0.53,0.45,0.44,1.32,0.50,0.175
CUV,510.377,21.418,21.566,0.079,0.11,2.4,-3.6,-,-,-,-,,Clinuvel Pharmaceut,,0.26,1,0.245,0.265,0.27,0.245,3.04,0.40,0.21
CPR,209.8,5.773,10.277,0.033,0.27,1.0,-7.6,-,-,-,-,,Clive Peeters,,0.26,-2.5,0.26,0.285,0.275,0.255,-9.73,0.74,0.09
CLO,3287.57,46.452,25.062,0.714,0.31,3.0,7.98,11.7,2,3.99,2.15,,Clough Ltd,,0.93,3,0.925,0.93,0.935,0.88,2.38,1.035,0.52
CLV,901.277,10.704,4.496,0.043,0.16,1.6,2.06,12.6,1,2.06,3.85,,Clover Corp,,0.26,,0.26,0.265,0.26,0.25,-0.96,0.325,0.18
CMI,18.553,0.538,0.248,0.024,1.45,0.5,-0.31,-,-,-,-,,CMI Ltd,,0.70,0.5,0.70,0.73,0.72,0.695,-0.24,0.72,0.28
COZ,65.293,4.568,4.416,0.046,0.07,2.4,-0.26,-,-,-,-,,CO2 Grp Ltd,,0.165,-1.5,0.165,0.175,0.18,0.16,-9.29,0.43,0.13
COZO,-,2.901,0.45,0.008,-,-,-,-,-,-,-,,  opt nov11,,0.052,,0.05,0.059,0.052,0.052,-0.96,0.29,0.04
CCL,10864.6,157.486,150.03,8.628,1.38,8.4,60.5,19.1,43.5,1.39,3.77,f,Coca-Cola Amatil,,11.53,38,11.50,11.58,11.62,11.03,2.45,11.72,8.16
COH,1003.82,17.181,20.376,4.189,3.25,22.8,242.2,30.6,190,1.27,2.56,f,Cochlear Ltd,,74.08,162,74.08,74.20,74.36,72.00,1.28,74.36,47.03
CDA,220.11,2.702,0.31,0.222,0.12,11.3,11.5,11.7,7,1.64,5.19,f,Codan Ltd,,1.35,-1,1.34,1.40,1.40,1.33,-1.69,1.43,0.56
COF,524.388,11.826,6.468,0.232,-0.17,-,12,15.0,12,1.00,6.67,f,Coffey Intl,,1.80,-2.5,1.79,1.80,1.855,1.79,-2.32,2.37,1.59
CGS,33.3,1.125,1.78,0.019,0.08,3.5,0.96,29.2,-,-,-,,Cogstate Ltd,,0.28,-0.5,0.275,0.28,0.31,0.28,-2.71,0.38,0.20
CLH,57.48,1.419,4.003,0.076,0.90,0.9,9.93,7.9,5.4,1.84,6.92,f,Collection House,,0.78,4,0.78,0.80,0.79,0.745,4.45,0.935,0.405
CKL,4.068,1.631,0.818,0.037,0.16,2.9,7.46,6.2,3.25,2.30,7.07,f,Colorpak Ltd,,0.46,,0.465,0.49,0.49,0.46,-0.96,0.53,0.385
CBA,13234.3,288.288,352.961,90.042,-,-,330.4,17.6,235,1.41,4.04,f,C'wlth Bank  of Aust ,,58.14,135,58.09,58.14,58.26,56.64,1.42,58.65,33.95
CPA,43029.7,596.464,567.411,1.857,1.11,0.8,-11.41,-,6.85,-,7.37,,C'wlth Prop ord unt   ,,0.93,2.5,0.92,0.93,0.935,0.91,1.81,1.045,0.675
COJ,-,2.962,24.012,0.003,-,-,0.06,8.3,-,-,-,,Commstrat Ltd,,0.005,,0.004,0.008,0.005,0.005,-0.96,0.01,0.003
COM,61.6,2.025,1.006,0.01,0.03,3.0,1.7,5.3,-,-,-,,Comops Ltd,,0.09,-2,0.09,0.105,0.11,0.09,-19.14,0.185,0.05
CXH,242.165,68.719,23.14,0.003,0.20,0.1,-13.78,-,-,-,-,,Compass Hotel stp,,0.026,,0.027,0.032,0.026,0.026,-0.96,0.075,0.017
CMP,10,3.102,1.03,0.028,0.05,3.5,0.4,43.7,-,-,-,,Compumedics Ltd,,0.175,0.5,0.15,0.19,0.175,0.17,1.99,0.265,0.12
CPU,5038.53,140.206,136.087,7.024,-1.54,-,56.84,22.2,25,2.27,1.98,p,Computershare Ltd,,12.64,1,12.60,12.69,12.90,12.56,-0.88,12.90,8.31
CMO,31.387,7.282,7.506,0.008,-0.02,-,-0.19,-,-,-,-,,Comtel Corp Ltd,,0.017,,0.017,0.019,0.017,0.017,-0.96,0.039,0.011
