ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4890.1 at 16:38 19/3/2010  Report at 19:08 Friday 19/3/2010. Processed 20:09 Friday 19/3/2010.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
BEC,1065.12,20.868,33.573,0.017,0.16,0.5,-141.93,-,-,-,-,,Becton Prop Grp stp,,0.085,0.2,0.085,0.088,0.086,0.081,1.20,0.23,0.08
BFG,261.816,9.615,7.621,0.276,0.25,4.6,11.3,10.1,8,1.41,7.02,f,Bell Financial Grp,,1.14,-4.5,1.14,1.16,1.19,1.14,-5.01,1.40,0.41
BET,-,0.005,0.037,0.003,1.78,0.7,-1.38,-,-,-,-,,Belmont Hldgs,,1.17,,1.17,-,1.17,1.17,-1.21,1.47,1.10
BEN,5567.48,66.44,38.622,3.513,5.16,1.9,35.53,28.2,43,0.83,4.29,f,Bendigo & Adelaide,,10.03,33,9.96,10.04,10.08,9.65,2.19,10.48,5.901
BLT,532.279,47.975,3.308,0.021,-,-,-0.65,-,-,-,-,,Benitec Ltd,,0.05,0.4,0.045,0.05,0.05,0.043,7.48,0.09,0.02
BLTO,-,1.757,-,-,-,-,-,-,-,-,-,,  opt apr14,,0.016,,0.016,0.025,0.016,0.016,-1.21,0.03,0.005
BLTOA,80,0.096,0.009,-,-,-,-,-,-,-,-,,  opt apr11,,0.003,,0.003,0.009,0.003,0.003,-1.21,0.012,0.002
BEL,61.612,0.482,0.254,0.02,0.43,0.7,10.62,2.6,1,10.62,3.57,f,Bentley Capital,,0.28,-0.5,0.27,0.28,0.285,0.265,-2.97,0.329,0.203
BER,9.176,0.632,0.191,0.004,1.23,0.4,19.64,2.2,-,-,-,,Berklee Ltd,,0.44,-1,0.42,0.44,0.45,0.44,-3.44,0.737,0.35
BYI,3.4,0.023,0.014,0.045,0.45,1.6,8.18,9.0,6,1.36,8.11,,Beyond Intl,,0.74,2,0.72,0.90,0.74,0.72,1.56,0.78,0.50
BSI,125,1.022,4.046,0.006,-0.01,-,-0.57,-,-,-,-,,Beyond Sportswear,,0.018,-0.2,0.018,0.023,0.02,0.018,-11.21,0.045,0.007
BGL,1981.93,12.863,2.11,0.014,0.05,3.2,1.59,10.1,-,-,-,,Bigair Grp Ltd,,0.16,1.5,0.16,0.165,0.165,0.14,9.13,0.18,0.049
BBG,6962.04,51.277,61.008,2.739,0.84,12.9,57.2,18.9,36,1.59,3.32,p,Billabong Intl,,10.83,23,10.73,10.90,10.92,10.28,0.96,12.19,7.276
BDM,79,0.511,0.529,0.014,-,-,-4.26,-,-,-,-,,Biodiem Ltd,,0.18,-2,0.18,0.20,0.20,0.18,-11.21,0.23,0.07
BOD,215,1.224,0.45,0.007,-,-,-0.95,-,-,-,-,,bioMD Ltd,,0.051,-0.2,0.046,0.051,0.053,0.051,-4.99,0.08,0.02
BODO,-,-,-,-,-,-,-,-,-,-,-,,  opt aug10,,-,,-,-,-,-,-,-,-
BNO,684.283,10.785,3.625,0.105,0.06,5.5,-2.4,-,-,-,-,,Bionomics Ltd,,0.33,,0.325,0.335,0.335,0.30,-1.21,0.43,0.20
BPO,3415.4,193.411,7.299,0.015,-,-,-0.65,-,-,-,-,,BioProspect Ltd,,0.029,0.2,0.028,0.029,0.03,0.026,6.19,0.06,0.013
BPOOB,-,47.403,-,-,-,-,-,-,-,-,-,,  opt mar10,,0.001,,-,0.001,0.001,0.001,-1.21,0.006,0.001
BOS,442.5,8.084,5.224,0.002,-0.01,-,-1,-,-,-,-,,Biosignal Ltd,,0.015,-0.2,0.015,0.016,0.016,0.015,-12.98,0.035,0.005
BTA,4266.58,63.213,13.313,0.426,0.60,4.0,36.6,6.5,-,-,-,,Biota Hldgs,,2.38,5,2.32,2.38,2.40,2.26,0.93,3.336,0.514
BTC,87,1.104,0.921,0.016,0.35,0.6,0.47,44.7,-,-,-,,Biotech Capital,,0.21,,0.21,0.24,0.21,0.20,-1.21,0.31,0.12
BIT,602.175,6.843,1.261,0.011,-,-,-1.56,-,-,-,-,,Biotron Ltd,,0.093,-0.2,0.093,0.105,0.11,0.089,-3.32,0.175,0.075
BITO,500.672,10.409,-,0.003,-,-,-,-,-,-,-,,  opt dec11,,0.03,,0.025,0.03,0.03,0.03,-1.21,0.037,0.024
BIS,634.189,3.246,0.985,0.043,0.03,6.7,-3.44,-,-,-,-,,Bisalloy Steel,,0.20,,0.20,0.205,0.20,0.19,-1.21,0.30,0.13
BSN,-,0.691,0.24,0.002,0.04,1.0,-2.07,-,-,-,-,,Bisan Ltd,,0.04,,0.035,0.05,0.04,0.04,-1.21,0.05,0.03
BKI,743.902,6.99,58.327,0.533,1.45,0.9,6.47,19.8,5.5,1.18,4.30,f,BKI Invest Ltd,,1.28,0.5,1.28,1.285,1.29,1.265,-0.82,1.325,0.896
BKM,1765.36,7.69,2.292,0.006,-,-,-0.2,-,-,-,-,,BKM Management,,0.01,,0.01,0.011,0.011,0.009,-1.21,0.013,0.003
BKL,13.52,0.315,1.025,0.348,3.76,5.6,132,15.9,99,1.33,4.72,f,Blackmores Ltd,,20.97,25,20.90,21.05,21.30,20.76,-0.01,23.00,11.18
BIV,2161.65,41.915,5.113,0.004,0.02,1.3,-1.23,-,-,-,-,,Blue Capital Ltd,,0.025,0.1,0.025,0.027,0.025,0.024,2.95,0.031,0.013
BSL,80127.2,972.896,261.657,5.142,2.47,1.1,-61.37,-,5,-,1.77,,BlueScope Steel,,2.82,8,2.82,2.83,2.91,2.74,1.71,3.48,1.812
BLG,2449.9,17.426,5.336,0.027,0.04,3.5,-5.12,-,-,-,-,,Bluglass Ltd,,0.14,-1,0.13,0.14,0.15,0.135,-7.88,0.385,0.135
BLY,271539,2944.19,1162.03,1.453,0.14,2.3,-0.67,-,-,-,-,,Boart Longyear,,0.315,,0.315,0.32,0.325,0.31,-1.21,0.41,0.069
BNE,27,0.49,0.01,0.014,-0.01,-,-2.96,-,-,-,-,,Bone Medical Ltd,,0.15,1.5,0.15,0.20,0.15,0.135,9.90,0.25,0.10
BOL,2581.29,66.734,5.567,0.152,0.55,0.6,-24,-,1,-,3.03,,Boom Logistics,,0.33,-1,0.325,0.33,0.345,0.32,-4.15,0.70,0.27
BLD,16149.1,156.74,267.891,3.334,4.23,1.3,22.7,24.7,12.5,1.82,2.23,f,Boral Ltd,,5.60,7,5.57,5.61,5.64,5.34,0.05,6.40,3.23
BPH,3189.74,21.756,1.009,0.018,0.07,1.2,-2.68,-,-,-,-,,BPH Corp Ltd,,0.085,1.4,0.085,0.093,0.095,0.07,18.51,0.391,0.016
BPHO,10725.1,32.725,-,-,-,-,-,-,-,-,-,,  opt may10,,0.006,0.2,0.003,0.005,0.007,0.003,48.79,0.018,0.002
BKN,4691.65,49.937,63.1,1.021,1.58,4.9,43.3,18.1,26,1.67,3.32,f,Bradken Ltd,,7.82,67,7.79,7.93,7.97,7.10,8.16,7.97,1.56
BRC,24.325,1.534,1.442,0.024,-0.01,-,1.6,16.6,-,-,-,,Brain Resource,,0.265,-3.5,0.265,0.30,0.30,0.265,-12.88,0.35,0.185
BZI,2349.69,6.208,2.576,0.009,0.03,4.0,-0.68,-,-,-,-,,Brainz Instruments,,0.12,3.4,0.12,0.125,0.13,0.089,38.32,0.13,0.013
BXB,33267.3,299.801,373.204,10.581,0.66,11.3,34.45,21.7,25,1.38,3.34,p,Brambles Ltd,,7.49,20,7.48,7.52,7.56,7.19,1.53,8.37,4.74
BNV,4.688,1.549,0.198,0.003,0.02,0.6,-0.19,-,-,-,-,,Brand New Vintage,,0.013,,0.013,0.04,0.013,0.013,-1.21,0.04,0.013
BVA,746.009,9.925,5.113,0.055,-0.06,-,-1.97,-,-,-,-,,Bravura Solutions,,0.15,-0.5,0.135,0.145,0.155,0.13,-4.44,0.315,0.119
BPK,50,0.19,0.024,0.004,-,-,-0.5,-,-,-,-,,Bremer Park Ltd,,0.012,-0.3,0.011,0.015,0.012,0.012,-21.21,0.025,0.01
BRG,348.868,3.827,1.683,0.278,0.59,3.6,12.62,17.0,7.5,1.68,3.49,,Breville Grp Ltd,,2.15,20,2.09,2.15,2.15,1.975,9.04,2.45,0.50
BKW,381.379,3.812,0.387,1.864,8.27,1.5,229.8,5.5,39,5.89,3.08,f,Brickworks Ltd,,12.66,6,12.65,12.67,12.67,12.50,-0.74,16.80,9.20
BYL,226.5,4.613,7.694,0.037,0.33,1.0,3.98,8.4,1.5,2.65,4.48,f,Brierty Ltd,,0.335,-0.5,0.33,0.34,0.36,0.335,-2.68,0.515,0.15
BBL,1.5,0.093,0.017,0.038,0.12,3.3,0.89,43.8,0.5,1.78,1.28,f,Brisbane Broncos,,0.39,,0.32,-,0.39,0.39,-1.21,0.40,0.24
BCS,9.515,0.08,-,0.451,-0.54,-,15.06,7.7,-,-,-,,Brisconnection Tr stp,,1.16,1,1.16,1.30,1.16,1.15,-0.34,1.40,1.03
BRO,3284.44,27.617,5.854,0.002,-,-,-0.66,-,-,-,-,,Broad Invest,,0.004,,0.004,0.005,0.004,0.004,-1.21,0.005,0.002
BSA,184.619,3.774,1.018,0.049,-0.01,-,2.99,7.9,2,1.49,8.51,f,BSA Ltd,,0.235,-0.5,0.235,0.24,0.25,0.235,-3.30,0.34,0.125
BTT,285.37,3.142,3.173,0.474,0.22,13.5,7.95,37.2,7.9,1.01,2.67,f,BT Invest Mngmnt,,2.96,-4,2.96,3.00,3.01,2.94,-2.55,3.34,1.35
BUG,149.357,0.462,0.09,0.012,0.66,0.4,-4.19,-,1,-,3.45,,Buderim Ginger,,0.29,,0.265,0.31,0.30,0.26,-1.21,0.50,0.26
BWP,14064.4,47.594,22.012,0.81,1.83,1.1,13.89,13.9,10.97,1.27,5.70,,Bunnings Warehouse unt,,1.925,3,1.88,1.93,1.945,1.865,0.37,1.945,1.506
BPG,78.167,2.437,2.687,0.008,-,-,-0.37,-,-,-,-,,Byte Power Grp,,0.007,0.1,0.006,0.007,0.007,0.005,15.45,0.017,0.003
CEO,2664.12,43.564,3.526,0.003,0.01,1.0,-0.24,-,-,-,-,,C @ Ltd,,0.01,0.2,0.009,0.01,0.01,0.009,23.79,0.021,0.005
CEOO,7516.98,27.223,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.004,0.1,0.002,0.005,0.004,0.003,32.12,0.009,0.002
CAB,1779.85,15.794,18.358,0.737,-,-,48.9,12.5,34,1.44,5.56,f,Cabcharge Aust,,6.12,12,6.08,6.12,6.12,5.93,0.79,7.09,4.71
CDM,25.677,0.626,0.767,0.02,1.07,0.7,26.3,2.8,4,6.58,5.48,f,Cadence Capital,,0.73,-3,0.735,0.745,0.76,0.73,-5.16,0.88,0.44
CIX,243.809,5.842,4.268,0.062,0.21,1.3,-0.17,-,1,-,3.70,f,Calliden Grp,,0.27,0.5,0.27,0.275,0.275,0.26,0.67,0.39,0.255
CTX,6309.85,63.015,51.974,3.002,10.48,1.1,116.3,9.6,25,4.65,2.25,f,Caltex Aust,,11.12,-31,11.10,11.12,11.56,10.92,-3.93,14.00,8.01
CZD,629.776,23.319,4.208,0.012,0.04,0.9,-0.59,-,-,-,-,,Calzada Ltd,,0.034,-0.3,0.034,0.035,0.036,0.034,-9.32,0.051,0.021
CPB,321.508,2.738,6.574,1.826,2.96,9.8,162.2,17.9,95,1.71,3.28,p,Campbell Brothers,,29.00,8,28.95,29.10,29.54,28.49,-0.94,32.00,11.706
CDL,81.4,0.699,0.026,0.008,0.21,0.4,1.22,7.0,0.37,3.30,4.35,,Canada Land Ltd cdi,,0.085,0.3,0.085,0.11,0.085,0.08,2.45,0.09,0.038
CAG,51952.7,692.375,44.391,0.007,-,-,-0.22,-,-,-,-,,Cape Range Ltd,,0.008,-0.1,0.007,0.008,0.009,0.007,-12.32,0.016,0.004
CAJ,455,6.731,0.431,0.016,-,-,-0.05,-,-,-,-,,Capitol Health,,0.054,,0.049,0.054,0.054,0.05,-1.21,0.063,0.033
CAJO,-,2.39,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.012,,0.012,-,0.012,0.012,-1.21,0.012,0.006
CAA,2978.66,32.063,2.035,0.099,0.38,0.7,-27.5,-,-,-,-,,Capral Ltd,,0.255,-1,0.25,0.265,0.27,0.255,-4.99,1.305,0.235
CCF,368.499,1.06,0.523,0.004,0.09,1.9,-6.18,-,-,-,-,,Carbon Conscious,,0.175,-5.5,0.175,0.22,0.23,0.175,-25.13,0.56,0.10
CNN,4144.8,158.035,5.765,0.014,0.01,2.2,-1.57,-,-,-,-,,Cardia Bioplastics,,0.022,-0.1,0.021,0.022,0.023,0.021,-5.56,0.04,0.017
CNNO,-,33.401,2.645,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.004,,0.003,0.004,0.004,0.004,-1.21,0.013,0.002
CDD,473.502,4.293,2.691,0.369,0.65,6.5,38.62,11.0,28,1.38,6.59,f,Cardno Ltd,,4.25,23,4.13,4.30,4.25,3.96,4.51,5.20,2.81
CGR,-,0.233,-,0.01,-,-,-,-,-,-,-,,Careers Multilist,,0.20,,0.135,0.18,0.20,0.20,-1.21,0.24,0.185
CDP,19.4,0.471,3.244,0.297,5.56,0.8,27.08,15.7,27.21,1.00,6.40,,Carindale Prop unt,,4.25,-7,4.25,4.30,4.32,4.25,-2.83,4.40,3.16
CIN,10.149,0.099,0.152,0.463,20.50,0.9,63,27.7,67,0.94,3.84,f,Carlton Invest,,17.44,19,17.20,17.44,17.50,17.20,-0.11,18.95,12.40
CINPA,-,-,-,-,-,-,-,-,14,-,6.60,,  7% cum pf,,2.12,,2.12,-,2.12,2.12,-1.21,2.12,2.11
CWE,2593.62,33.443,23.031,0.062,0.01,11.0,-1.03,-,-,-,-,,Carnegie Wave Energy,,0.11,0.5,0.11,0.115,0.11,0.10,3.55,0.29,0.10
CRZ,2602.18,27.698,-,1.326,0.01,571.0,8.2,69.6,6.6,1.24,1.16,f,Carsales Com Ltd,,5.71,45,5.50,5.74,5.86,5.12,7.34,5.86,3.56
CCV,1360.91,24.231,9.433,0.234,0.23,2.8,6.97,9.3,3,2.32,4.65,f,Cash Convert ord/div   ,,0.645,-3,0.645,0.655,0.68,0.64,-5.66,0.71,0.315
CXD,208.745,2.036,0.494,0.015,0.13,1.7,-24.4,-,-,-,-,,CathRx Ltd,,0.22,-3,0.21,0.22,0.26,0.21,-13.21,0.78,0.21
CBD,657.411,15.911,2.283,0.04,0.03,3.7,-2.22,-,-,-,-,,CBD Energy Ltd,,0.11,0.5,0.11,0.115,0.11,0.105,3.55,0.195,0.031
CBZ,54.19,3.647,-,0.023,-,-,-,-,-,-,-,,Cbio Ltd,,0.38,-2,0.37,0.375,0.40,0.38,-6.21,0.50,0.35
CBZO,-,-,-,-,-,-,-,-,-,-,-,,  opt dec12,,-,,0.026,-,-,-,-,-,-
CCK,1.8,10.117,0.031,0.005,0.02,5.0,-0.23,-,-,-,-,,CCK Financial,,0.10,-0.5,0.09,0.10,0.105,0.10,-5.98,0.21,0.08
CEG,442.292,4.024,3.708,0.012,0.24,0.6,-34.63,-,-,-,-,,CEC Grp Ltd,,0.145,-7,0.14,0.16,0.215,0.13,-33.77,0.235,0.11
CWP,101.373,1.983,1.333,0.15,1.72,1.5,43,5.8,12,3.58,4.80,f,Cedar Woods Prop,,2.50,,2.50,2.65,2.60,2.50,-1.21,2.85,0.90
CAQ,277.204,4.549,1.532,0.038,-,-,-1.09,-,-,-,-,,Cell Aquaculture,,0.185,0.5,0.175,0.185,0.19,0.17,1.56,0.20,0.072
CST,185.111,1.787,1.811,0.289,0.25,12.0,8.9,33.8,3.5,2.54,1.16,f,Cellestis Ltd,,3.01,-10,3.02,3.08,3.15,2.95,-4.43,4.00,1.91
CDY,5600.71,278.59,1.014,0.009,0.01,2.9,-0.89,-,-,-,-,,Cellmid Ltd,,0.029,0.1,0.029,0.03,0.03,0.028,2.36,0.05,0.009
CLT,4.345,0.717,4.128,0.024,0.40,0.8,-6.16,-,-,-,-,,Cellnet Grp,,0.325,-0.5,0.325,0.33,0.33,0.325,-2.73,0.33,0.15
CIL,444.411,4.4,0.445,0.155,0.11,16.1,10.7,16.5,10.5,1.02,5.93,,Centrebet Internat,,1.77,7,1.755,1.78,1.83,1.75,2.90,1.89,0.86
CAF,40,4.416,0.71,0.021,-,-,-31.06,-,-,-,-,,Centrepoint Alliance,,0.13,,0.13,0.135,0.13,0.13,-1.21,0.22,0.12
CNP,6889.77,130.207,282.365,0.228,-2.87,-,-113.25,-,31.8,-,135.32,,Centro Prop stp,,0.235,-1.5,0.235,0.24,0.25,0.235,-7.21,0.52,0.048
CER,11603.4,138.591,516.851,0.377,0.35,0.5,-18.43,-,0.37,-,2.24,,Centro Retail stp,,0.165,-0.5,0.165,0.17,0.17,0.16,-4.15,0.225,0.022
CYA,2209.83,11.516,4.215,0.149,0.99,0.8,-7.74,-,3.5,-,4.27,f,Century Aust,,0.82,-1.5,0.805,0.825,0.83,0.795,-3.01,0.91,0.67
CFU,24456.8,207.992,151.269,0.185,0.04,4.5,-0.09,-,-,-,-,,Ceramic Fuel Cells,,0.18,1,0.175,0.18,0.18,0.165,4.67,0.345,0.054
CVS,-,5.102,5.707,0.01,-,-,-0.11,-,-,-,-,,Cervantes Corp,,0.034,,0.022,0.034,0.034,0.034,-1.21,0.054,0.028
CFX,79395.8,432.041,412.957,4.808,1.99,1.0,-1.9,-,12.5,-,6.53,,CFS Retail Prop unt,,1.915,2.5,1.91,1.925,1.925,1.86,0.11,2.12,1.415
CDI,35011.8,93.893,13.299,0.498,0.65,0.8,0.46,118.5,5.05,0.09,9.27,,Challenger Div Pro stp,,0.545,1,0.535,0.545,0.55,0.52,0.66,0.56,0.286
CGF,13711.2,134.629,92.948,2.142,3.36,1.2,35.2,11.8,13.5,2.61,3.26,,Challenger FSG Ltd,,4.14,12,4.05,4.17,4.15,3.97,1.77,4.50,1.075
CIF,1329.52,13.965,16.436,0.5,-1.66,-,-59.2,-,15,-,9.93,,Challenger Infra stp,,1.51,-12,1.51,1.53,1.65,1.51,-8.58,2.06,1.20
CWT,475.494,8.615,13.697,0.057,0.47,0.6,-14.59,-,5.65,-,18.83,,Challenger Winetr unt,,0.30,-0.5,0.30,0.305,0.315,0.30,-2.85,0.36,0.22
CHR,-,0.062,0.022,0.016,4.32,0.7,24.96,11.3,14,1.78,4.96,f,Chalmers Ltd,,2.82,7,2.75,-,2.75,2.75,1.33,3.10,2.38
CMG,907.57,6.26,4.944,0.106,0.04,6.4,0.26,98.1,0.35,0.74,1.37,f,Chandler Macleod,,0.255,0.5,0.25,0.255,0.255,0.25,0.79,0.31,0.079
CHP,-,3.353,0.52,0.001,0.02,0.6,-0.34,-,-,-,-,,Chapmans Ltd,,0.012,,0.012,0.018,0.012,0.012,-1.21,0.022,0.011
CHC,39064.5,275.69,68.243,0.861,0.60,1.2,-23.57,-,2.6,-,3.66,,Charter Hall Grp forus,,0.71,4,0.705,0.715,0.71,0.675,4.76,0.749,0.22
CQO,137785,1489.5,1338.05,1.389,0.44,0.6,10.03,2.8,2.5,4.01,8.77,,Charter Hall Office unt,,0.285,,0.28,0.285,0.29,0.28,-1.21,0.355,0.14
CQR,41394,368.297,470.855,0.865,0.72,0.8,-45.58,-,6,-,10.43,,Charter Hall Retail unt,,0.575,,0.57,0.575,0.58,0.54,-1.21,0.735,0.185
CHF,7.63,0.817,4.198,0.004,0.13,0.4,-3.16,-,-,-,-,,Charter Pacific,,0.048,-1.2,0.048,0.057,0.057,0.048,-21.21,0.076,0.04
CHFO,133.2,1.203,1.514,-,-,-,-,-,-,-,-,,  opt feb11,,0.001,,0.001,0.009,0.001,0.001,-1.21,0.013,0.001
CXS,1989.43,35.979,1.92,0.2,0.07,10.1,-3.67,-,-,-,-,,Chemgenex Pharmac,,0.705,2,0.69,0.71,0.74,0.685,1.71,1.09,0.38
CXSOA,-,0.066,0.487,0.004,-,-,-,-,-,-,-,,  opt feb12,,0.35,,0.31,0.52,0.35,0.35,-1.21,0.65,0.14
CVB,3529.62,7.471,1.991,0.005,0.01,4.5,1.36,3.3,-,-,-,,Cheviot Bridge,,0.045,0.3,0.045,0.05,0.045,0.039,5.93,0.07,0.02
CKP,-,0.011,0.043,0.002,1.94,0.1,-30.24,-,-,-,-,,Cheviot Kirribilly stp,,0.125,,-,-,0.125,0.125,-1.21,0.35,0.125
CCY,92,2.602,30.899,0.008,0.05,1.1,-17.6,-,-,-,-,,China Century Capitl,,0.055,,0.048,0.055,0.055,0.05,-1.21,0.115,0.031
CNH,49.664,8.545,0.673,0.06,0.07,1.8,-1.61,-,-,-,-,,China Steel,,0.125,-1,0.145,0.14,0.135,0.125,-8.62,0.20,0.05
CWH,10,0.065,-,0.008,0.02,6.0,-1.42,-,-,-,-,,China West Hldgs,,0.12,,0.10,0.12,0.12,0.12,-1.21,0.23,0.065
CHO,58.264,0.852,0.36,0.486,5.27,1.0,16.4,30.6,21,0.78,4.18,f,Choiseul Investments   ,,5.02,4,4.98,5.02,5.02,4.96,-0.41,5.28,3.75
CDH,-,0.3,0.4,-,0.04,0.1,-0.08,-,-,-,-,,Chongherr Invest,,0.003,,0.003,0.03,0.003,0.003,-1.21,0.01,0.002
CII,-,2.738,1.83,0.061,0.47,1.8,8.18,10.3,2,4.09,2.38,,CI Res Ltd,,0.84,,0.78,0.88,0.84,0.84,-1.21,1.05,0.70
CNB,81.963,0.43,0.053,0.083,0.60,1.2,-12,-,4,-,5.71,f,CIC Aust Ltd,,0.70,,0.69,0.70,0.705,0.70,-1.21,0.76,0.39
CIR,165.495,1.951,0.536,0.033,0.78,0.9,-19.86,-,-,-,-,,Circadian Tech,,0.72,5,0.715,0.73,0.74,0.70,6.25,0.88,0.53
CLS,25,0.067,0.233,0.003,4.32,0.2,-66.35,-,-,-,-,,CL Asset Hldgs,,0.71,-4,0.50,0.71,0.75,0.71,-6.55,1.20,0.062
CND,331.144,3.869,5.314,0.057,0.39,1.7,3,22.2,-,-,-,,Clarius Grp Ltd,,0.665,0.5,0.635,0.665,0.675,0.635,-0.46,1.18,0.349
CSS,26773.7,343.576,3.885,0.065,0.24,0.6,-9.67,-,-,-,-,,Clean Seas Tuna,,0.155,2,0.155,0.16,0.165,0.13,13.60,0.801,0.075
CLQ,49.029,2.405,0.572,0.02,0.05,6.8,1.79,19.0,-,-,-,,Clean Teq Hldgs,,0.34,-1,0.315,0.34,0.34,0.315,-4.07,0.37,0.16
CVA,288,2.92,1.309,0.008,0.02,3.5,0.57,12.3,-,-,-,,Clever Com Aus,,0.07,0.2,0.063,0.07,0.07,0.061,1.73,0.078,0.018
CAM,231.718,1.429,0.403,0.039,1.44,0.7,50.38,2.1,3,16.79,2.88,f,Clime Capital,,1.04,2,1.01,1.035,1.05,1.00,0.75,1.145,0.575
CIW,54.3,0.507,5.783,0.022,0.44,1.0,5,8.6,1,5.00,2.33,f,Clime Invest,,0.43,,0.43,0.44,0.43,0.43,-1.21,0.50,0.175
CUV,506.521,18.661,14.808,0.077,0.11,2.3,-3.6,-,-,-,-,,Clinuvel Pharmaceut,,0.255,0.5,0.25,0.255,0.255,0.24,0.79,0.40,0.19
CPR,401.611,4.932,8.234,0.038,0.27,1.1,-7.6,-,-,-,-,,Clive Peeters,,0.30,-3,0.29,0.305,0.35,0.30,-10.30,0.74,0.077
CLO,6212.17,37.886,15.143,0.694,0.31,2.9,7.98,11.3,2,3.99,2.22,,Clough Ltd,,0.90,8.5,0.875,0.90,0.90,0.805,9.22,1.035,0.46
CLV,275.926,8.694,3.454,0.045,0.16,1.7,2.06,13.3,1,2.06,3.64,,Clover Corp,,0.275,0.5,0.27,0.275,0.275,0.26,0.64,0.325,0.17
CMI,105,0.477,0.201,0.023,1.45,0.5,-0.31,-,-,-,-,,CMI Ltd,,0.69,-1,0.69,0.71,0.70,0.69,-2.64,0.72,0.28
COZ,586.368,3.757,2.336,0.042,0.07,2.1,-0.26,-,-,-,-,,CO2 Grp Ltd,,0.15,-0.5,0.14,0.15,0.16,0.14,-4.44,0.43,0.13
COZO,339.286,1.805,0.15,0.006,-,-,-,-,-,-,-,,  opt nov11,,0.04,-1.6,0.04,0.05,0.05,0.04,-29.78,0.29,0.04
CCL,13044.7,130.877,111.454,8.441,1.38,8.2,60.5,18.6,43.5,1.39,3.86,f,Coca-Cola Amatil,,11.28,8,11.21,11.28,11.30,11.06,-0.50,11.72,8.08
COH,2130.36,12.57,16.209,3.929,3.25,21.4,242.2,28.7,190,1.27,2.73,f,Cochlear Ltd,,69.49,359,69.45,69.50,69.49,65.58,4.23,69.79,46.21
CDA,431.686,2.105,0.233,0.23,0.12,11.7,11.5,12.2,7,1.64,5.00,f,Codan Ltd,,1.40,-3,1.33,1.40,1.43,1.30,-3.31,1.43,0.525
COF,386.361,10.038,4.373,0.233,-0.17,-,12,15.2,12,1.00,6.58,f,Coffey Intl,,1.825,2.5,1.825,1.845,1.85,1.765,0.18,2.37,1.57
CGS,1,0.957,1.646,0.019,0.08,3.6,0.96,29.7,-,-,-,,Cogstate Ltd,,0.285,-0.5,0.275,0.29,0.29,0.285,-2.94,0.38,0.20
CLH,136.69,1.169,0.694,0.074,0.90,0.8,9.93,7.7,5.4,1.84,7.11,f,Collection House,,0.76,-6,0.76,0.78,0.82,0.72,-8.53,0.935,0.40
CKL,161.681,1.502,0.44,0.038,0.16,2.9,7.46,6.2,3.25,2.30,6.99,f,Colorpak Ltd,,0.465,-0.5,0.46,0.475,0.47,0.465,-2.28,0.53,0.385
CBA,20618.2,235.944,271.878,86.243,-,-,330.4,17.0,235,1.41,4.18,f,C'wlth Bank  of Aust ,,56.21,33,56.19,56.24,57.00,55.40,-0.62,58.65,33.27
CPA,50683,425.873,489.462,1.827,1.11,0.8,-11.41,-,6.85,-,7.49,,C'wlth Prop ord unt   ,,0.915,-2,0.915,0.92,0.955,0.905,-3.35,1.045,0.675
COJ,-,2.962,20.712,0.003,-,-,0.06,8.3,-,-,-,,Commstrat Ltd,,0.005,,0.004,0.005,0.005,0.005,-1.21,0.01,0.003
COM,-,1.876,0.779,0.016,0.03,4.7,1.7,8.2,-,-,-,,Comops Ltd,,0.14,,0.125,0.14,0.14,0.14,-1.21,0.185,0.05
CXH,144,64.259,22.157,0.004,0.20,0.2,-13.78,-,-,-,-,,Compass Hotel stp,,0.031,0.3,0.031,0.034,0.031,0.03,9.50,0.082,0.017
CMP,80,3.06,0.528,0.032,0.05,4.0,0.4,50.0,-,-,-,,Compumedics Ltd,,0.20,5.5,0.18,0.20,0.20,0.145,36.72,0.265,0.115
CPU,14048.6,122.017,101.555,7.04,-1.54,-,56.84,22.3,25,2.27,1.97,p,Computershare Ltd,,12.67,48,12.63,12.69,12.74,12.15,2.72,12.74,8.24
CMO,263.185,6.805,1.89,0.008,-0.02,-,-0.19,-,-,-,-,,Comtel Corp Ltd,,0.017,-0.2,0.017,0.024,0.02,0.017,-11.74,0.039,0.011
CEU,60495.4,437.434,363.819,1.665,-,-,-21.74,-,2,-,4.65,,ConnectEast stp,,0.43,-0.5,0.43,0.435,0.45,0.425,-2.36,0.49,0.273
CXN,15373.8,56.335,4.925,0.022,-0.01,-,-2.2,-,-,-,-,,Connxion Ventures,,0.059,1.2,0.058,0.06,0.061,0.046,24.32,0.061,0.028
