ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4671.9 at 16:47 18/12/2009  Report at 19:06 Friday 18/12/2009. Processed 20:46 Saturday 19/12/2009.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
AXI,209.725,60.375,53.09,0.016,0.06,0.6,-2.76,-,-,-,-,,Axiom Prop,,0.037,-1.1,0.037,0.04,0.048,0.037,-23.36,0.08,0.021
BOQ,4000.2,167.312,113.977,2.284,6.62,1.6,75.9,14.1,52,1.46,4.86,f,Bank of Qld,,10.70,-33,10.68,10.82,11.19,10.63,-3.43,13.49,6.228
BBX,-,0.124,1.35,0.002,0.01,2.0,-12.17,-,-,-,-,,BBX Hldgs,,0.02,,0.023,0.03,0.02,0.02,-0.44,0.02,0.01
BEC,1861.33,214.681,193.831,0.02,0.23,0.4,-167.28,-,16.3,-,166.33,,Becton Prop Grp stpld,,0.098,-0.2,0.098,0.105,0.105,0.098,-2.44,0.23,0.065
BFG,420.187,30.633,15.779,0.281,0.27,4.3,4.9,23.7,4,1.23,3.45,f,Bell Financial Grp,,1.16,1,1.165,1.20,1.18,1.15,0.43,1.40,0.37
BET,-,0.073,0.042,0.003,1.77,0.7,0.19,607.9,12.5,0.02,10.82,,Belmont Hldgs,,1.155,,1.00,-,1.155,1.155,-0.44,1.99,1.10
BEN,6180.97,268.634,211.785,3.064,4.03,2.2,25.6,34.2,43,0.60,4.91,f,Bendigo & Adelaide,,8.75,-25,8.75,8.85,9.15,8.51,-3.22,12.058,5.733
BLT,483.814,73.549,250.114,0.013,-,-,-0.8,-,-,-,-,,Benitec Ltd,,0.037,-0.2,0.037,0.039,0.039,0.037,-5.57,0.06,0.02
BLTO,-,2.503,-,-,-,-,-,-,-,-,-,,  opt apr14,,0.01,,0.012,0.024,0.01,0.01,-0.44,0.03,0.005
BLTOA,-,0.365,3.258,-,-,-,-,-,-,-,-,,  opt apr11,,0.002,,0.003,-,0.002,0.002,-0.44,0.018,0.002
BEL,47.158,16.809,2.173,0.02,0.44,0.6,-1.46,-,-,-,-,f,Bentley Capital,,0.285,0.5,0.285,0.29,0.285,0.28,1.34,0.329,0.194
BER,-,2.946,1.362,0.006,0.89,0.7,13,4.5,-,-,-,f,Berklee Ltd,,0.59,,0.40,0.56,0.59,0.59,-0.44,0.737,0.297
BYI,-,8.573,16.01,0.04,0.42,1.6,7.28,9.1,5,1.46,7.58,,Beyond Intl,,0.66,,0.68,0.80,0.66,0.66,-0.44,0.67,0.50
BSI,0.012,19.884,17.43,0.007,-0.01,-,-0.23,-,-,-,-,,Beyond Sportswear,,0.019,-0.5,0.006,0.019,0.024,0.019,-21.27,0.045,0.007
BGL,375,15.5,10.441,0.009,0.06,1.8,1.2,8.8,-,-,-,,Bigair Grp Ltd,,0.105,-0.5,0.10,0.11,0.11,0.10,-4.99,0.18,0.036
BBG,4906.8,323.204,310.925,2.693,0.70,15.2,69.2,15.4,45,1.54,4.23,p,Billabong Intl,,10.65,-23,10.60,10.78,11.10,10.37,-2.55,12.19,5.815
BDM,86,6.569,5.208,0.013,0.05,3.3,-1.98,-,-,-,-,,Biodiem Ltd,,0.165,-3.5,0.165,0.18,0.20,0.165,-17.94,0.23,0.065
BOD,50.012,6.758,2.338,0.005,0.01,4.2,-1.09,-,-,-,-,,bioMD Ltd,,0.042,0.1,0.03,0.042,0.042,0.041,2.00,0.08,0.02
BODO,-,-,-,-,-,-,-,-,-,-,-,,  opt aug10,,-,,-,-,-,-,-,-,-
BNO,847.507,39.009,12.851,0.116,0.03,12.2,-2.8,-,-,-,-,,Bionomics Ltd,,0.365,,0.36,0.37,0.375,0.335,-0.44,0.43,0.175
BPH,838.537,67.138,5.327,0.015,-,-,-3.04,-,-,-,-,,Biopharmica Ltd,,0.155,1,0.15,0.155,0.16,0.145,6.46,0.40,0.016
BPO,2019.81,121.474,267.169,0.017,0.01,3.5,-0.62,-,-,-,-,,BioProspect Ltd,,0.035,-0.1,0.031,0.036,0.036,0.032,-3.22,0.049,0.011
BPOOB,350,82.875,6.031,-,-,-,-,-,-,-,-,,  opt mar10,,0.001,-0.2,0.001,0.003,0.003,0.001,-67.11,0.006,0.001
BTA,18034.2,279.29,94.294,0.447,0.55,4.5,21.7,11.5,-,-,-,,Biota Hldgs,,2.50,-16,2.49,2.50,2.64,2.30,-6.46,3.336,0.284
BTC,189.05,8.735,7.847,0.023,0.35,0.8,-5.18,-,-,-,-,,Biotech Capital,,0.29,-0.5,0.29,0.30,0.30,0.29,-2.14,0.30,0.08
BIT,6355.53,18.931,12.972,0.011,0.01,10.0,-1.67,-,-,-,-,,Biotron Ltd,,0.10,0.5,0.10,0.11,0.15,0.095,4.82,0.175,0.061
BIS,91.116,13.714,1.619,0.043,0.02,10.0,-3,-,-,-,-,,Bisalloy Steel,,0.20,2,0.185,0.22,0.20,0.18,10.67,0.30,0.13
BSN,-,2.707,14.749,0.002,0.06,0.8,-2.82,-,-,-,-,,Bisan Ltd,,0.05,,0.04,0.06,0.05,0.05,-0.44,0.06,0.02
BKI,520.625,87.697,25.947,0.521,1.40,0.9,6.34,19.7,6,1.06,4.80,f,BKI Invest Ltd,,1.25,-1.5,1.25,1.255,1.27,1.24,-1.63,1.33,0.79
BKM,75.459,37.501,28.107,0.004,-,-,-0.25,-,-,-,-,,BKM Management,,0.006,-0.5,0.006,0.01,0.011,0.006,-45.90,0.011,0.003
BRD,19805.4,108.888,26.208,0.005,-,-,-0.47,-,-,-,-,,Black Ridge Min,,0.013,0.1,0.013,0.015,0.016,0.011,7.89,0.018,0.003
BRDOA,-,2.04,10.29,-,-,-,-,-,-,-,-,,  opt nov10,,0.003,,0.003,0.007,0.003,0.003,-0.44,0.005,0.001
BKL,12.509,3.045,1.225,0.356,3.46,6.2,127.5,16.9,96,1.33,4.47,f,Blackmores Ltd,,21.49,65,21.30,21.48,21.50,20.83,2.68,23.00,10.77
BLZ,38.72,136.756,136.562,0.008,-,-,-0.06,-,-,-,-,,Blaze Intl,,0.015,-0.1,0.013,0.015,0.016,0.015,-6.69,0.018,0.003
BLZO,-,12.5,-,-,-,-,-,-,-,-,-,,  opt aug10,,0.002,,0.002,0.004,0.002,0.002,-0.44,0.002,0.002
BIV,499.53,17.784,73.703,0.002,0.03,0.5,-0.79,-,-,-,-,,Blue Capital Ltd,,0.015,0.1,0.015,0.02,0.02,0.013,6.70,0.055,0.013
BSL,73250.3,4174.34,995.751,5.16,2.46,1.2,-7.1,-,5,-,1.77,,BlueScope Steel,,2.83,4,2.83,2.84,2.90,2.79,0.99,3.48,1.675
BLG,678.73,71.448,55.472,0.036,0.04,4.6,-5.06,-,-,-,-,,Bluglass Ltd,,0.185,-0.5,0.185,0.19,0.20,0.185,-3.07,0.385,0.15
BLY,324172,12994.3,2580.68,1.545,-0.10,-,6.84,4.9,2.87,2.38,8.57,,Boart Longyear,,0.335,-2.5,0.335,0.34,0.365,0.335,-7.39,0.375,0.054
BNE,3.112,0.798,0.773,0.019,-0.01,-,-3.55,-,-,-,-,,Bone Medical Ltd,,0.195,-0.5,0.12,0.195,0.20,0.195,-2.94,0.30,0.10
BOL,5956.82,116.864,221.803,0.111,0.89,0.4,-16.1,-,1,-,2.56,,Boom Logistics,,0.39,-1,0.39,0.40,0.42,0.385,-2.94,0.76,0.27
BLD,15264.5,1037.33,891.538,3.274,4.12,1.3,24.1,22.8,13,1.85,2.36,f,Boral Ltd,,5.50,-14,5.48,5.54,5.79,5.49,-2.92,6.40,2.29
BKN,5873.64,233.366,215.5,0.814,1.31,4.8,52.5,11.9,23,2.28,3.67,f,Bradken Ltd,,6.27,-83,6.27,6.29,7.09,6.24,-12.13,7.55,0.945
BRC,42.5,10.059,2.202,0.028,0.01,30.0,4.6,6.5,-,-,-,,Brain Resource,,0.30,-0.5,0.30,0.31,0.305,0.30,-2.08,0.35,0.185
BZI,100,52.9,4.367,0.002,0.03,1.3,-0.68,-,-,-,-,,Brainz Instruments,,0.04,,0.04,0.044,0.04,0.04,-0.44,0.06,0.007
BXB,31870.9,1657.03,1776.59,8.798,0.58,10.7,40.18,15.5,30,1.34,4.82,p,Brambles Ltd,,6.23,-11,6.22,6.24,6.44,6.16,-2.18,8.37,4.08
BNV,1.2,7.625,5.571,0.004,0.03,0.7,0.1,20.0,-,-,-,,Brand New Vintage,,0.02,,0.02,0.024,0.02,0.02,-0.44,0.05,0.013
BVA,621.309,70.71,37.327,0.077,-0.35,-,1.15,18.3,-,-,-,,Bravura Solutions,,0.21,-1,0.21,0.215,0.215,0.195,-4.99,0.315,0.119
BPK,-,2.813,15.686,0.004,-,-,-0.6,-,-,-,-,,Bremer Park Ltd,,0.01,,0.01,0.02,0.01,0.01,-0.44,0.025,0.01
BRG,1059.99,52.212,2.236,0.212,0.49,3.3,9.08,18.1,5.5,1.65,3.35,,Breville Grp Ltd,,1.64,-67,1.60,1.68,2.31,1.55,-29.45,2.45,0.465
BKW,311.788,13.035,10.687,1.802,8.27,1.5,229.8,5.3,39,5.89,3.19,f,Brickworks Ltd,,12.24,-12,12.24,12.25,12.40,12.21,-1.41,16.80,9.02
BYL,618.095,51.577,52.625,0.04,0.32,1.1,6.15,5.9,1.5,4.10,4.11,f,Brierty Ltd,,0.365,-0.5,0.365,0.38,0.385,0.365,-1.79,0.515,0.095
BBL,-,0.49,0.653,0.039,0.12,3.3,1.42,28.2,-,-,-,,Brisbane Broncos,,0.40,,0.32,0.40,0.40,0.40,-0.44,0.40,0.23
BCSCB,204.001,2.12,-,-,0.64,0.0,10.99,0.0,0.1,109.90,50.00,,Brisconnection Tr ctg,,0.002,-0.3,0.001,0.002,0.005,0.001,-60.44,1.00,0.001
BRO,1490.62,65.162,1065.59,0.001,-,-,-1.46,-,-,-,-,,Broad Invest,,0.003,,0.003,0.004,0.004,0.003,-0.44,0.006,0.002
BSA,378.7,24.702,37.556,0.062,0.03,10.0,4.01,7.5,2,2.00,6.67,f,BSA Ltd,,0.30,-1,0.285,0.30,0.31,0.29,-3.67,0.325,0.12
BTT,329.848,19.478,26.856,0.464,0.22,13.2,7.95,36.5,7.9,1.01,2.72,f,BT Invest Mngmnt,,2.90,-4,2.87,2.90,2.95,2.79,-1.80,3.34,1.02
BUG,-,2.424,3.828,0.014,0.72,0.5,3.17,10.6,1,3.17,2.99,,Buderim Ginger,,0.335,,0.32,0.34,0.335,0.335,-0.44,0.50,0.30
BWP,7511.65,200.946,154.572,0.746,1.79,1.0,-3.74,-,11.57,-,6.43,,Bunnings Warehouse unt,,1.80,0.5,1.80,1.845,1.85,1.76,-0.16,1.945,1.473
BPG,279.849,92.678,25.839,0.008,-0.02,-,-0.45,-,-,-,-,,Byte Power Grp,,0.007,0.2,0.006,0.009,0.007,0.005,39.56,0.017,0.003
CEO,1533.08,72.676,19.416,0.003,-,-,-0.77,-,-,-,-,,C @ Ltd,,0.012,,0.011,0.012,0.013,0.012,-0.44,0.021,0.005
CEOO,1000,23.689,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.003,,0.003,0.004,0.004,0.003,-0.44,0.009,0.002
CAB,2230.61,117.82,104.47,0.714,2.21,2.7,51,11.6,34,1.50,5.73,f,Cabcharge Aust,,5.93,,5.85,5.97,5.95,5.64,-0.44,7.09,4.71
CDM,21,5.344,2.108,0.022,1.11,0.7,-13.8,-,2,-,2.47,f,Cadence Capital,,0.81,0.5,0.80,0.85,0.81,0.805,0.18,0.88,0.43
CIX,217.589,60.354,23.439,0.07,0.25,1.2,3.44,8.9,1.25,2.75,4.10,,Calliden Grp,,0.305,,0.305,0.315,0.305,0.305,-0.44,0.40,0.29
CTX,8107.08,241.778,257.105,2.206,10.60,0.8,15.6,52.4,36,0.43,4.41,,Caltex Aust,,8.17,-16,8.15,8.18,8.46,8.01,-2.36,14.00,7.04
CZD,233.609,51.808,207.656,0.009,0.05,0.6,-0.61,-,-,-,-,,Calzada Ltd,,0.029,-0.1,0.029,0.03,0.03,0.029,-3.77,0.044,0.02
CPB,281.166,20.96,16.271,1.814,2.96,9.8,162.2,17.9,95,1.71,3.28,p,Campbell Brothers,,29.00,26,29.00,29.25,29.20,28.70,0.46,30.608,8.29
CDL,-,0.906,0.744,0.006,0.21,0.3,1.22,5.3,0.37,3.30,5.69,,Canada Land Ltd cdi,,0.065,+,0.06,0.081,0.064,0.064,0.81,0.093,0.038
CNB,-,2.481,0.757,0.075,0.60,1.1,-21.94,-,4,-,6.35,f,Canberra Invest,,0.63,,0.65,1.00,0.63,0.63,-0.44,0.75,0.34
CAG,10659,474.385,406.274,0.006,-,-,-0.01,-,-,-,-,,Cape Range Ltd,,0.01,-0.2,0.01,0.011,0.012,0.01,-17.11,0.016,0.003
CPT,20.012,7.196,4.563,0.005,-,-,0.09,32.2,-,-,-,,Capital Intelligence,,0.029,-0.1,0.02,0.029,0.03,0.029,-3.77,0.06,0.003
CAJ,150.012,7.462,13.407,0.011,-0.01,-,-0.37,-,-,-,-,,Capitol Health,,0.036,0.1,0.035,0.036,0.036,0.035,2.42,0.063,0.035
CAJO,-,2.149,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.006,,0.006,0.007,0.006,0.006,-0.44,0.006,0.006
CAA,2196.78,524.249,51.896,0.128,0.15,2.2,-58.5,-,-,-,-,,Capral Ltd,,0.33,1,0.325,0.33,0.35,0.315,2.68,1.305,0.261
CCF,44.2,10.281,5.013,0.006,-,-,-6.35,-,-,-,-,,Carbon Conscious,,0.28,-7.5,0.295,0.44,0.34,0.28,-21.57,0.56,0.10
CNN,2077,228.348,128.338,0.013,0.02,1.1,-1.07,-,-,-,-,,Cardia Bioplastics,,0.021,,0.021,0.022,0.022,0.02,-0.44,0.04,0.015
CNNO,3000,131.393,10.872,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.004,,0.003,0.005,0.004,0.004,-0.44,0.013,0.003
CDD,490.892,21.486,18.471,0.348,0.52,7.9,43.82,9.4,28,1.56,6.83,f,Cardno Ltd,,4.10,,4.07,4.15,4.34,4.04,-0.44,5.20,2.61
CDP,7190.35,12.74,3.636,0.294,5.55,0.8,17.45,24.1,26.55,0.66,6.32,,Carindale Prop unt,,4.20,-15,4.17,4.34,4.28,4.17,-3.89,4.40,2.70
CIN,1.949,0.474,0.464,0.478,20.45,0.9,61,29.5,67,0.91,3.72,f,Carlton Invest,,18.01,-9,17.51,18.00,18.20,18.01,-0.94,18.95,12.00
CINPA,-,-,-,-,-,-,-,-,14,-,6.64,,  7% cum pf,,2.11,,2.11,-,2.11,2.11,-0.44,2.11,2.11
CWE,3194.12,213.769,183.662,0.067,0.01,13.0,-1.99,-,-,-,-,,Carnegie Wave Energy,,0.13,0.5,0.125,0.13,0.13,0.125,3.56,0.29,0.097
CRZ,5729.2,65.394,-,1.173,-,-,-,-,-,-,-,,Carsales Com Ltd,,5.05,15,5.03,5.09,5.10,4.75,2.62,5.10,3.56
CCV,5447.73,121.31,65.233,0.24,0.09,7.3,6.77,9.7,3,2.26,4.55,f,Cash Convert ord/div   ,,0.66,-1,0.66,0.67,0.70,0.66,-1.93,0.70,0.26
CXD,456.063,6.456,1.666,0.044,0.23,2.7,-31.3,-,-,-,-,,CathRx Ltd,,0.62,-3,0.60,0.75,0.65,0.62,-5.06,0.78,0.245
CBD,462.191,24.06,18.455,0.034,0.04,3.8,-1.7,-,-,-,-,,CBD Energy Ltd,,0.15,-1.5,0.145,0.15,0.165,0.135,-9.53,0.195,0.031
CCK,-,0.057,1.286,0.006,0.02,5.8,0.63,18.3,-,-,-,,CCK Financial,,0.115,,0.055,0.115,0.115,0.115,-0.44,0.21,0.08
CEG,565.175,14.769,38.596,0.012,0.39,0.4,-28.93,-,-,-,-,,CEC Grp Ltd,,0.15,1,0.13,0.15,0.15,0.13,6.70,0.225,0.095
CWP,142.958,5.704,2.221,0.156,1.60,1.6,16.2,16.0,7,2.31,2.69,f,Cedar Woods Prop,,2.60,14,2.50,2.65,2.60,2.45,5.25,2.60,0.85
CAQ,250.172,13.979,22.702,0.027,0.01,15.5,-1.31,-,-,-,-,,Cell Aquaculture,,0.155,,0.14,0.155,0.16,0.15,-0.44,0.20,0.072
CST,103.617,9.364,9.165,0.316,0.23,14.3,8.57,38.4,3,2.86,0.91,f,Cellestis Ltd,,3.29,-3,3.29,3.32,3.37,3.29,-1.34,4.00,1.45
CDY,3724.67,196.129,7.398,0.008,0.01,2.6,-2.77,-,-,-,-,,Cellmid Ltd,,0.026,-0.5,0.026,0.029,0.031,0.026,-16.57,0.05,0.007
CLT,37.605,9.127,6.854,0.023,0.40,0.7,-21,-,-,-,-,,Cellnet Grp,,0.30,,0.30,0.31,0.30,0.30,-0.44,0.32,0.15
CXE,109.2,2.202,1.901,0.005,-0.01,-,-0.72,-,-,-,-,,Celtex Ltd,,0.023,0.3,0.022,0.08,0.023,0.022,14.56,0.03,0.015
CIL,329.011,14.107,10.365,0.107,0.08,15.3,9.5,12.8,9.5,1.00,7.79,,Centrebet Internat,,1.22,7,1.165,1.22,1.22,1.115,5.65,1.39,0.86
CAF,861.651,35.876,6.696,0.024,0.21,0.7,-32.59,-,-,-,-,,Centrepoint Alliance,,0.15,-1.5,0.15,0.165,0.175,0.15,-9.53,0.22,0.12
CNP,11595.2,2161.45,5191.67,0.233,-2.91,-,-398.36,-,31.8,-,132.50,,Centro Prop stpld,,0.24,,0.235,0.24,0.25,0.23,-0.44,0.52,0.047
CER,22208.1,3546.89,2256.22,0.343,0.30,0.5,-117.14,-,0.37,-,2.47,,Centro Retail stpld,,0.15,,0.15,0.155,0.155,0.14,-0.44,0.225,0.016
CYA,602.033,30.565,32.053,0.151,1.02,0.8,-14.26,-,4.5,-,5.42,f,Century Aust,,0.83,-2,0.83,0.835,0.85,0.83,-2.79,0.91,0.56
CFU,6100.8,1627.37,77.566,0.227,0.05,4.4,-8.58,-,-,-,-,,Ceramic Fuel Cells,,0.22,-0.5,0.22,0.225,0.235,0.22,-2.66,0.345,0.042
CVS,73.641,20.086,48.356,0.009,-,-,-0.13,-,-,-,-,,Cervantes Corp,,0.032,0.2,0.029,0.032,0.032,0.03,6.23,0.054,0.022
CFX,46343.4,2148.36,2568.73,4.756,2.02,0.9,-15.27,-,12.5,-,6.53,p,CFS Retail Prop unt,,1.915,4,1.91,1.915,1.935,1.855,1.69,2.12,1.415
CDI,3376,220.517,198.695,0.419,0.88,0.5,-8.69,-,6.7,-,14.26,,Challenger Div Pro stpld,,0.47,-1,0.465,0.475,0.48,0.46,-2.52,0.572,0.267
CGF,23811.5,787.127,1067.52,2.233,1.81,2.3,-16.2,-,12.5,-,3.02,,Challenger FSG Ltd,,4.14,9,4.12,4.15,4.19,3.92,1.78,4.38,0.865
CIF,597.531,60.322,202.574,0.581,-1.54,-,-40.3,-,20,-,11.56,,Challenger Infra stpld,,1.73,-11.5,1.73,1.78,1.86,1.73,-6.67,2.30,1.20
CKT,4464.33,56.532,60.899,0.153,2.02,0.5,-36.54,-,6.5,-,6.50,,Challenger Kenedix ord unt,,1.00,1.5,0.995,1.00,1.00,0.99,1.08,1.00,0.16
CWT,642.731,37.872,34.011,0.055,0.47,0.7,-14.29,-,7.1,-,21.85,,Challenger Winetr unt,,0.325,-0.5,0.32,0.33,0.33,0.32,-1.96,0.43,0.215
CHR,-,0.06,0.116,0.015,4.22,0.6,33.67,8.0,14,2.40,5.20,f,Chalmers Ltd,,2.69,,2.76,-,2.69,2.69,-0.44,3.10,2.38
CMG,1004.94,38.647,52.55,0.094,0.04,5.6,-2.52,-,0.5,-,2.22,,Chandler Macleod,,0.225,3,0.225,0.23,0.23,0.195,14.94,0.23,0.079
CHP,-,2.787,17.051,0.002,0.02,0.7,-1.7,-,-,-,-,,Chapmans Ltd,,0.014,,0.016,0.022,0.014,0.014,-0.44,0.026,0.011
CHC,12131.4,537.888,285.365,0.48,0.71,0.9,-17.98,-,4.96,-,7.75,,Charter Hall Grp forus,,0.64,1.5,0.635,0.645,0.69,0.62,1.96,0.69,0.156
CHF,70.613,7.67,15.451,0.005,0.12,0.5,-9.1,-,-,-,-,,Charter Pacific,,0.062,0.1,0.057,0.06,0.062,0.057,1.20,0.076,0.04
CHFO,101.25,3.119,-,-,-,-,-,-,-,-,-,,  opt feb11,,0.003,,0.003,0.009,0.003,0.003,-0.44,0.013,0.003
CXS,6975.81,100.396,21.72,0.272,0.05,19.2,-10.75,-,-,-,-,,Chemgenex Pharmac,,0.96,3,0.955,0.965,1.02,0.935,2.78,1.09,0.28
CXSO,113.9,2.328,0.728,0.001,-,-,-,-,-,-,-,,  opt mar10,,0.06,-1.5,0.06,0.07,0.075,0.05,-20.44,0.19,0.02
CXSOA,19.486,1.381,0.064,0.006,-,-,-,-,-,-,-,,  opt feb12,,0.57,-3,0.60,0.65,0.60,0.57,-5.44,0.65,0.11
CVB,226.364,5.536,2.415,0.005,-,-,0.97,4.6,-,-,-,,Cheviot Bridge,,0.045,-0.7,0.056,0.045,0.056,0.045,-13.90,0.07,0.01
CKP,-,0.358,0.079,0.003,1.94,0.1,-30.24,-,6,-,25.53,,Cheviot Kirribilly stpld,,0.235,,0.20,0.25,0.235,0.235,-0.44,0.90,0.175
CCY,222.5,54.656,24.973,0.009,0.05,1.3,-19.36,-,-,-,-,,China Century Capitl,,0.066,-1.4,0.066,0.08,0.08,0.066,-17.94,0.115,0.02
CJFDA,-,-,-,-,-,-,-,-,-,-,-,,China Jxy Food def,,-,,-,-,-,-,-,-,-
CNH,106.7,13.531,7.874,0.031,0.08,1.3,-0.99,-,-,-,-,,China Steel,,0.10,1,0.096,0.11,0.10,0.09,10.67,0.20,0.04
CHO,52.362,5.139,1.905,0.483,5.30,0.9,21.7,23.0,22,0.99,4.41,f,Choiseul Investments   ,,4.99,-1,4.99,5.10,5.10,4.99,-0.64,5.20,3.53
CDH,-,0.508,1.074,-,0.04,0.1,-1.45,-,-,-,-,,Chongherr Invest,,0.003,,0.006,0.015,0.003,0.003,-0.44,0.01,0.002
CII,-,5.276,36.434,0.063,0.44,2.0,24.19,3.6,-,-,-,,CI Res Ltd,,0.86,,0.80,0.90,0.86,0.86,-0.44,1.05,0.70
CIR,68.155,4.196,5.827,0.029,0.86,0.8,-22.22,-,-,-,-,,Circadian Tech,,0.65,-5,0.65,0.67,0.69,0.63,-7.58,0.88,0.58
CLS,15,0.514,2.149,0.004,4.35,0.2,-68,-,-,-,-,,CL Asset Hldgs,,0.95,-1.5,0.80,0.95,0.965,0.95,-2.00,1.20,0.062
CND,232.272,22.714,22.798,0.069,0.30,2.7,-14,-,7,-,8.75,,Clarius Grp Ltd,,0.80,,0.775,0.80,0.80,0.735,-0.44,1.18,0.258
CSS,13713.3,155.7,32.525,0.091,0.56,0.4,-7.77,-,-,-,-,,Clean Seas Tuna,,0.245,-0.5,0.245,0.25,0.255,0.245,-2.44,0.801,0.235
CLQ,315.689,6.834,8.35,0.017,0.07,4.3,0.9,33.3,-,-,-,,Clean Teq Hldgs,,0.30,2,0.29,0.305,0.30,0.295,6.70,0.40,0.15
CVA,550,25.647,8.589,0.007,0.01,6.2,0.29,21.4,-,-,-,,Clever Com Aus,,0.062,-0.5,0.062,0.068,0.078,0.062,-7.90,0.078,0.018
CAM,138.52,7.02,5.295,0.041,1.37,0.8,1.84,59.2,2,0.92,1.83,f,Clime Capital,,1.09,2,1.08,1.09,1.09,1.07,1.43,1.145,0.55
CIW,27.5,18.12,4.905,0.021,0.40,1.0,-5.8,-,0.35,-,0.85,f,Clime Invest,,0.41,-3,0.43,0.49,0.49,0.41,-7.26,0.49,0.166
CUV,2532.49,74.621,123.635,0.083,0.12,2.3,-5.1,-,-,-,-,,Clinuvel Pharmaceut,,0.275,-2.5,0.27,0.28,0.305,0.265,-8.77,0.40,0.18
CPR,276.335,49.089,58.926,0.064,0.27,1.9,-7.1,-,1.5,-,3.00,,Clive Peeters,,0.50,-5,0.50,0.525,0.545,0.48,-9.53,0.74,0.075
CLO,2397.22,178.793,284.502,0.713,0.29,3.2,7.84,11.8,2,3.92,2.16,p,Clough Ltd,,0.925,-1.5,0.915,0.94,0.965,0.90,-2.04,1.035,0.25
CLV,223.5,44.172,32.578,0.037,0.16,1.4,1.87,12.0,1,1.87,4.44,f,Clover Corp,,0.225,-2.5,0.225,0.24,0.25,0.225,-10.44,0.275,0.15
CMV,4080.55,118.466,72.149,0.058,0.14,0.4,-14.1,-,0.5,-,8.33,,CMA Corp Ltd,,0.06,-1.1,0.059,0.07,0.08,0.059,-15.93,0.185,0.059
CMI,11.57,4.215,3.533,0.022,1.34,0.5,-4.38,-,-,-,-,,CMI Ltd,,0.65,,0.65,0.72,0.65,0.645,-0.44,0.67,0.28
COZ,435.766,25.673,27.222,0.073,0.04,6.5,0.25,104.0,-,-,-,,CO2 Grp Ltd,,0.26,-2,0.255,0.26,0.275,0.235,-7.58,0.43,0.13
COZO,230,9.848,4.677,0.019,-,-,-,-,-,-,-,,  opt nov11,,0.12,-4,0.12,0.20,0.13,0.12,-25.44,0.29,0.06
CCL,18785.9,598.743,708.796,8.477,1.14,9.9,54.8,20.7,40.5,1.35,3.57,f,Coca-Cola Amatil,,11.33,33,11.10,11.35,11.50,10.91,2.56,11.50,8.02
COH,1262.27,71.719,79.586,3.796,2.78,24.2,233.7,28.8,175,1.34,2.60,f,Cochlear Ltd,,67.36,339,66.45,67.50,67.48,63.85,4.86,68.54,46.21
CKR,-,197.045,46.071,0.003,-,-,-15.77,-,-,-,-,,Cockatoo Ridge Wines,,0.003,,-,-,0.003,0.003,-0.44,0.039,0.003
CDA,84.51,4.302,9.912,0.163,0.17,5.8,7.4,13.4,6.5,1.14,6.57,f,Codan Ltd,,0.99,,1.00,1.03,1.03,0.99,-0.44,1.03,0.47
COF,480.926,29.699,28.369,0.26,-0.22,-,14.5,14.5,13,1.12,6.19,f,Coffey Intl,,2.10,-3,2.03,2.10,2.12,2.03,-1.85,2.37,1.22
CGS,15,16.243,7.403,0.021,0.07,4.5,2.24,14.1,-,-,-,,Cogstate Ltd,,0.315,-0.5,0.30,0.32,0.32,0.30,-2.00,0.38,0.15
CLH,23,11.953,11.571,0.066,0.84,0.8,8.1,8.3,4.8,1.69,7.11,f,Collection House,,0.675,-0.5,0.655,0.68,0.68,0.675,-1.18,0.725,0.38
CKL,99.454,6.598,4.928,0.041,0.13,3.9,6.94,7.3,3,2.31,5.88,f,Colorpak Ltd,,0.51,3,0.50,0.51,0.52,0.47,5.81,0.52,0.385
CBA,31491.3,1261.07,1432.82,81.1,13.65,3.9,328.5,16.1,228,1.44,4.31,f,C'wlth Bank  of Aust ,,52.86,36,52.75,52.87,53.25,51.26,0.24,56.24,24.03
CPA,48081.9,2422.73,1909.63,1.693,1.15,0.8,-31.8,-,8.8,-,9.67,,C'wlth Prop ord unt   ,,0.91,-2,0.91,0.915,0.955,0.91,-2.59,1.215,0.67
CPAN,1013.3,4.47,-,0.097,-,-,-,-,-,-,-,,  new,,0.885,-1.5,0.87,0.925,0.925,0.88,-2.11,0.935,0.88
COJ,0.012,66.16,-,0.006,-,-,0.02,50.0,-,-,-,,Commstrat Ltd,,0.01,,0.005,0.01,0.01,0.01,-0.44,0.01,0.003
