ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,,
XAO 4685.1 at 16:41 17/9/2010  Report at 19:07 Friday 17/9/2010. Processed 18:07 Sunday 19/9/2010.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
AIE,29.333,4.193,7.059,0.003,0.09,0.7,-2.98,-,-,-,-,,Autodom Ltd,,0.06,-0.5,0.06,0.079,0.065,0.06,-9.53,0.11,0.041,
AHE,2559.34,48.751,37.565,0.53,0.80,2.9,26.7,8.8,17,1.57,7.23,f,Automotive Hldgs,,2.35,-4,2.35,2.36,2.39,2.28,-3.51,2.88,1.935,
AVX,4854.97,831.134,346.787,0.026,0.03,1.0,-5.4,-,-,-,-,,Avexa Ltd,,0.031,-0.1,0.031,0.033,0.033,0.031,-4.96,0.235,0.024,
AVH,1998.67,25.636,36.092,0.013,0.01,12.0,-5.46,-,-,-,-,,Avita Medical Ltd,,0.12,2.1,0.11,0.12,0.12,0.099,19.38,0.195,0.099,
AVJ,228.077,8.117,15.61,0.137,1.08,0.5,5.19,9.6,1.5,3.46,3.00,f,AVJennings,,0.50,1,0.50,0.52,0.505,0.475,0.21,0.63,0.38,
AWB,25157.6,1380.75,346.832,1.193,1.85,0.8,3.67,39.8,-,-,-,,AWB Ltd,,1.46,0.5,1.46,1.47,1.475,1.455,-1.49,1.49,0.865,
AWL,-,98.394,51.787,0.007,-,-,-0.13,-,-,-,-,,AWH Corp Ltd,,0.006,,0.004,0.006,0.006,0.006,-1.84,0.011,0.003,
AXA,33014.8,1080.65,658.865,10.666,1.01,5.1,30.79,16.8,18.5,1.66,3.59,p,AXA Asia Pacific,,5.16,6,5.15,5.16,5.23,5.11,-0.66,6.72,4.05,
AXI,110.902,15.447,38.204,0.013,0.02,1.5,-3.23,-,-,-,-,,Axiom Prop,,0.03,,0.03,0.033,0.03,0.03,-1.84,0.071,0.017,
BOQ,3738.16,108.891,120.312,2.429,7.20,1.6,92.4,12.2,52,1.78,4.62,f,Bank of Qld,,11.26,63,11.15,11.27,11.42,10.66,4.09,13.49,9.68,
BBX,-,0.277,0.124,-,0.01,1.0,2.02,0.5,-,-,-,,BBX Hldgs,,0.01,,-,0.01,0.01,0.01,-1.84,0.02,0.01,
BEC,2146.04,75.498,149.166,0.008,-,-,-41.18,-,-,-,-,,Becton Prop Grp stp,,0.04,-0.3,0.04,0.043,0.043,0.036,-8.81,0.135,0.036,
BFG,180.673,20.784,23.267,0.203,0.22,3.8,12.1,6.9,8.5,1.42,10.12,f,Bell Financial Grp,,0.84,5,0.82,0.84,0.845,0.79,4.49,1.40,0.78,
BET,-,0.017,0.065,0.003,1.48,0.7,-2.47,-,3.5,-,3.50,f,Belmont Hldgs,,1.00,,0.90,-,1.00,1.00,-1.84,1.30,1.00,
BEN,5886.67,198.155,203.553,3.361,5.27,1.8,67.4,14.1,58,1.16,6.12,f,Bendigo & Adelaide,,9.48,34,9.42,9.50,9.55,9.17,1.88,10.48,7.72,
BLT,2554.58,85.073,51.634,0.011,-,-,-1.21,-,-,-,-,,Benitec Ltd,,0.025,0.3,0.021,0.024,0.026,0.021,11.80,0.09,0.021,
BLTO,-,3.674,1.519,-,-,-,-,-,-,-,-,,  opt apr14,,0.006,,0.005,-,0.006,0.006,-1.84,0.037,0.006,
BLTOA,-,0.107,0.357,-,-,-,-,-,-,-,-,,  opt apr11,,0.001,,0.001,-,0.001,0.001,-1.84,0.006,0.001,
BEL,90.603,3.223,11.706,0.017,0.41,0.6,4.32,5.4,2,2.16,8.51,f,Bentley Capital,,0.235,-1.5,0.24,0.25,0.25,0.23,-7.84,0.31,0.22,
BER,4.2,1.635,0.93,0.005,1.19,0.4,4.7,10.9,2,2.35,3.92,f,Berklee Ltd,,0.51,-9,0.51,0.60,0.60,0.51,-16.84,0.737,0.35,
BYI,-,0.078,7.638,0.044,0.44,1.6,8.4,8.6,6,1.40,8.33,,Beyond Intl,,0.72,,0.66,0.75,0.72,0.72,-1.84,0.78,0.50,
BSI,-,5.767,18.301,0.003,-0.01,-,0.17,5.9,-,-,-,,Beyond Sportswear,,0.01,,0.006,0.013,0.01,0.01,-1.84,0.024,0.007,
BGL,728.002,27.608,9.237,0.017,0.07,2.6,1.7,10.6,-,-,-,,Bigair Grp Ltd,,0.18,-2,0.175,0.19,0.21,0.18,-11.84,0.22,0.095,
BBG,7886.86,221.341,238.769,2.071,0.40,20.4,58.3,14.0,36,1.62,4.40,p,Billabong Intl,,8.18,30,8.15,8.24,8.30,7.89,1.97,12.32,7.31,
BDM,-,2.318,4.913,0.014,0.05,3.0,-4.4,-,-,-,-,,Biodiem Ltd,,0.15,,0.085,0.14,0.15,0.15,-1.84,0.228,0.08,
BOD,-,6.88,4.589,0.003,0.01,2.4,-0.91,-,-,-,-,,bioMD Ltd,,0.024,,0.024,0.033,0.024,0.024,-1.84,0.069,0.02,
BODOA,-,2.78,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.003,,0.003,0.013,0.003,0.003,-1.84,0.016,0.003,
BNO,642.76,19.969,20.24,0.086,0.05,5.4,-2.7,-,-,-,-,,Bionomics Ltd,,0.27,-1,0.27,0.285,0.28,0.26,-5.41,0.43,0.235,
BPO,6561.82,279.049,60.957,0.006,-,-,-0.65,-,-,-,-,,BioProspect Ltd,,0.011,-0.2,0.012,0.013,0.013,0.011,-17.22,0.06,0.011,
BTA,21539,198.233,197.441,0.168,0.54,1.7,9.2,10.2,-,-,-,,Biota Hldgs,,0.935,4.5,0.935,0.94,1.105,0.90,3.22,3.336,0.85,
BTC,198.9,4.313,4.695,0.01,0.31,0.5,-7.28,-,2,-,14.29,,Biotech Capital,,0.14,-0.5,0.14,0.15,0.14,0.125,-5.28,0.31,0.125,
BIT,134.204,14.091,8.56,0.007,0.01,6.0,-1.61,-,-,-,-,,Biotron Ltd,,0.06,0.6,0.06,0.064,0.06,0.054,9.28,0.175,0.051,
BITO,46.992,23.888,-,0.002,-,-,-,-,-,-,-,,  opt dec11,,0.015,0.3,0.009,0.015,0.015,0.012,23.16,0.037,0.007,
BIS,323.6,12.991,9.508,0.036,0.04,4.1,0.01,1650.0,-,-,-,,Bisalloy Steel,,0.165,-0.5,0.165,0.18,0.175,0.165,-4.78,0.27,0.15,
BSN,-,3.157,1.706,0.002,0.02,1.8,-1.24,-,-,-,-,,Bisan Ltd,,0.035,,0.033,0.05,0.035,0.035,-1.84,0.05,0.03,
BKI,938.581,29.069,76.412,0.514,1.38,0.9,7.57,16.1,5.25,1.44,4.30,f,BKI Invest Ltd,,1.22,3,1.21,1.22,1.22,1.18,0.69,1.32,1.086,
BKM,2865.26,21.368,21.562,0.006,-,-,-0.1,-,-,-,-,,BKM Management,,0.01,-0.1,0.01,0.012,0.013,0.01,-10.93,0.013,0.004,
BKL,25.013,1.082,2.491,0.449,4.13,6.5,146.8,18.3,112,1.31,4.18,f,Blackmores Ltd,,26.81,130,26.60,26.93,26.92,25.51,3.26,26.92,19.29,
BIV,30.599,48.17,15.345,0.003,0.03,0.7,-0.71,-,-,-,-,,Blue Capital Ltd,,0.02,0.2,0.02,0.024,0.02,0.018,9.28,0.029,0.013,
BSL,104008,2948.36,3106.32,4.449,2.53,1.0,6.9,35.4,5,1.38,2.05,f,BlueScope Steel,,2.44,8,2.44,2.45,2.55,2.38,1.55,3.40,2.03,
BLG,1914.22,51.519,51.709,0.032,0.03,5.0,-2.82,-,-,-,-,,Bluglass Ltd,,0.15,,0.135,0.15,0.17,0.135,-1.84,0.28,0.082,
BLY,10957.5,5428.49,7524.95,1.462,1.50,2.1,8.15,38.9,2.29,3.56,0.72,p,Boart Longyear,,3.17,8,3.13,3.17,3.18,3.08,0.75,4.10,2.43,
BNE,143.625,1.293,0.58,0.005,-0.02,-,-2.1,-,-,-,-,,Bone Medical Ltd,,0.055,-1,0.055,0.06,0.065,0.055,-17.22,0.21,0.055,
BOL,4191.73,317.18,57.075,0.194,0.53,0.8,2.1,20.0,-,-,-,,Boom Logistics,,0.42,-1,0.42,0.425,0.445,0.41,-4.16,0.70,0.21,
BLD,22032.7,664.951,831.297,3.407,3.92,1.2,-15.2,-,13.5,-,2.85,f,Boral Ltd,,4.74,,4.73,4.75,4.98,4.61,-1.84,6.40,4.15,
BPH,10389.7,137.121,44.819,0.024,0.08,1.1,-0.14,-,-,-,-,,BPH Corp Ltd,,0.086,-0.6,0.086,0.092,0.105,0.086,-8.36,0.181,0.059,
BKN,3561.87,148.341,188.578,1.155,2.10,3.9,54.1,15.3,34,1.59,4.10,f,Bradken Ltd,,8.29,42,8.25,8.30,8.29,7.86,3.50,8.29,5.48,
BRC,429.522,3.72,9.341,0.02,-0.02,-,2.4,9.2,-,-,-,,Brain Resource,,0.22,3,0.205,0.23,0.22,0.19,13.95,0.35,0.19,
BXB,53812.7,1468.05,1222.43,9.119,0.88,7.3,36.96,17.3,25,1.48,3.90,p,Brambles Ltd,,6.41,28,6.39,6.45,6.44,6.14,2.73,8.37,5.11,
BNV,25.48,2.147,2.534,0.003,0.02,0.8,-0.11,-,-,-,-,,Brand New Vintage,,0.015,-0.5,0.015,0.02,0.02,0.015,-26.84,0.025,0.013,
BVA,557.742,49.668,52.584,0.097,-0.04,-,-3.39,-,-,-,-,,Bravura Solutions,,0.15,0.5,0.145,0.15,0.15,0.14,1.61,0.273,0.085,
BPK,-,0.365,2.809,0.003,-,-,-,-,-,-,-,,Bremer Park Ltd,,0.008,,0.01,0.03,0.008,0.008,-1.84,0.015,0.008,
BRG,33.214,13.761,44.264,0.334,0.63,4.1,17.44,14.8,11,1.59,4.26,,Breville Grp Ltd,,2.58,8,2.52,2.60,2.60,2.47,1.36,2.60,1.25,
BKW,290.308,12.611,4.646,1.758,9.06,1.3,100.5,11.9,39.5,2.54,3.31,f,Brickworks Ltd,,11.94,14,11.85,11.94,11.97,11.59,-0.65,16.80,11.03,
BYL,286.216,10.034,42.495,0.033,0.35,0.9,4.54,6.6,1.5,3.03,5.00,f,Brierty Ltd,,0.30,3,0.29,0.30,0.30,0.27,9.28,0.495,0.225,
BBL,10,0.194,0.36,0.033,0.12,2.8,0.51,66.7,0.5,1.02,1.47,,Brisbane Broncos,,0.34,-1,0.32,0.35,0.35,0.34,-4.69,0.40,0.30,
BCS,10,0.503,-,0.39,-2.12,-,14.58,6.9,-,-,-,,Brisconnection Tr stp,,1.00,2.5,0.925,0.975,1.00,0.975,0.73,1.40,0.975,
BRO,797.168,56.614,46.855,0.002,-,-,-0.05,-,-,-,-,,Broad Invest,,0.003,,0.003,0.004,0.004,0.002,-1.84,0.005,0.002,
BAO,1406.39,32.558,28.175,0.049,-,-,-7.86,-,-,-,-,,Brookfield Aust Opp unt,,0.06,0.8,0.059,0.069,0.062,0.052,13.55,0.18,0.038,
BSA,722.721,13.86,16.674,0.053,0.03,8.3,4.48,5.6,2,2.24,8.00,f,BSA Ltd,,0.25,3,0.25,0.255,0.25,0.225,11.80,0.34,0.175,
BTT,259.27,14.331,12.691,0.389,0.32,7.6,14.76,16.5,10.4,1.42,4.28,f,BT Invest Mngmnt,,2.43,-4,2.41,2.45,2.51,2.41,-3.45,3.189,2.081,
BUG,1.647,2.264,1.831,0.009,0.65,0.3,-3.26,-,-,-,-,,Buderim Ginger,,0.21,,0.22,0.24,0.21,0.21,-1.84,0.36,0.185,
BWP,5011.68,160.284,147.185,0.824,1.88,1.0,22.18,8.7,12.08,1.84,6.26,,Bunnings Warehouse unt,,1.93,-1,1.92,1.94,1.96,1.915,-2.35,2.09,1.66,
BPG,11368.1,48.334,86.636,0.004,-,-,-0.21,-,-,-,-,,Byte Power Grp,,0.003,-0.1,0.002,0.003,0.004,0.002,-26.84,0.017,0.002,
CEO,5089.6,82.766,40.729,0.007,-,-,-0.21,-,-,-,-,,C @ Ltd,,0.015,0.3,0.015,0.016,0.015,0.011,23.16,0.019,0.007,
CEOO,5069,57.863,7.237,0.001,-,-,-,-,-,-,-,,  opt apr12,,0.006,0.3,0.005,0.006,0.006,0.003,98.16,0.009,0.002,
CAB,2412.17,61.401,85.731,0.643,2.34,2.3,47.8,11.2,34,1.41,6.37,f,Cabcharge Aust,,5.34,4,5.33,5.34,5.62,5.25,-1.08,6.66,4.25,
CDM,130.621,1.978,2.491,0.022,0.97,0.8,13.4,5.9,4,3.35,5.03,f,Cadence Capital,,0.795,5,0.795,0.85,0.795,0.78,4.88,0.88,0.70,
CIX,881.491,41.386,42.598,0.061,0.22,1.2,1.57,16.9,1,1.57,3.77,,Calliden Grp,,0.265,2.5,0.24,0.265,0.265,0.24,8.58,0.33,0.21,
CTX,6089.86,207.315,167.813,3.37,10.76,1.2,34.4,36.3,55,0.63,4.41,f,Caltex Aust,,12.48,53,12.35,12.49,12.57,11.81,2.60,12.75,8.01,
CZD,597.578,77.02,41.222,0.009,0.03,0.9,-0.58,-,-,-,-,,Calzada Ltd,,0.026,-0.2,0.025,0.028,0.026,0.025,-8.98,0.051,0.022,
CPB,808.459,11.639,16.026,2.064,3.76,8.6,129.06,25.2,100,1.29,3.08,p,Campbell Brothers,,32.50,50,32.39,32.50,32.50,31.81,-0.27,32.50,26.05,
CDL,-,1.4,0.805,0.008,0.21,0.4,1.24,6.9,0.68,1.82,7.91,,Canada Land Ltd cdi,,0.086,,0.067,0.085,0.086,0.086,-1.84,0.09,0.06,
CAG,-,1194.25,244.085,0.004,-,-,-0.24,-,-,-,-,,Cape Range Ltd,,0.005,,-,-,0.005,0.005,-1.84,0.016,0.004,
CAGO,-,64.362,-,-,-,-,-,-,-,-,-,,  opt feb13,,0.001,,-,-,0.001,0.001,-1.84,0.003,0.001,
CAJ,1287.31,13.854,4.472,0.012,-,-,0.24,16.3,-,-,-,,Capitol Health,,0.039,0.1,0.038,0.04,0.042,0.038,0.80,0.071,0.025,
CAJO,-,3.955,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.01,,0.005,0.015,0.01,0.01,-1.84,0.013,0.006,
CAA,374.433,102.958,29.656,0.058,0.39,0.4,-20.92,-,-,-,-,,Capral Ltd,,0.15,,0.145,0.15,0.15,0.145,-1.84,0.74,0.14,
CCF,131.973,4.558,6.967,0.005,-,-,0.93,10.2,-,-,-,,Carbon Conscious,,0.095,0.3,0.10,0.17,0.10,0.09,1.43,0.56,0.081,
CNN,19019,297.797,120.462,0.012,0.01,1.6,-0.85,-,-,-,-,,Cardia Bioplastics,,0.016,0.1,0.016,0.017,0.017,0.014,4.83,0.04,0.012,
CNNO,2518,73.209,83.742,0.001,-,-,-,-,-,-,-,,  opt jun11,,0.002,,0.001,0.002,0.002,0.001,-1.84,0.007,0.001,
CDD,632.667,17.753,15.72,0.464,-,-,43.86,10.0,29,1.51,6.61,f,Cardno Ltd,,4.39,-4,4.35,4.39,4.45,4.26,-2.74,5.058,3.268,
CGR,-,0.676,-,0.008,-,-,-,-,-,-,-,f,Careers Multilist,,0.15,,0.13,0.20,0.15,0.15,-1.84,0.24,0.115,
CDP,15.56,5.024,4.651,0.304,5.54,0.8,27.16,16.0,27.78,0.98,6.40,,Carindale Prop unt,,4.34,2,4.34,4.46,4.35,4.34,-1.37,4.40,4.05,
CIN,40.916,0.409,0.385,0.452,20.75,0.8,98,17.4,67,1.46,3.93,f,Carlton Invest,,17.04,-36,17.04,17.19,17.40,17.00,-3.90,18.95,16.00,
CINPA,-,-,-,-,-,-,-,-,14,-,6.60,,  7% cum pf,,2.12,7,2.15,-,2.05,2.05,1.58,2.12,2.05,
CWE,1661.29,93.839,127.905,0.049,0.90,0.1,-0.65,-,-,-,-,,Carnegie Wave Energy,,0.087,-0.3,0.086,0.09,0.09,0.085,-5.17,0.265,0.077,
CRZ,1958.35,62.65,25.509,1.137,0.38,12.9,18.6,26.3,14.9,1.25,3.05,f,Carsales Com Ltd,,4.89,-15,4.85,4.90,5.14,4.87,-4.81,5.86,3.62,
CCV,1745.08,76.28,78.634,0.226,0.24,2.5,6.6,9.0,3,2.20,5.04,f,Cash Convert ord/div   ,,0.595,-1.5,0.595,0.60,0.62,0.58,-4.29,0.71,0.50,
CXD,180,23.112,3.349,0.029,0.11,1.8,-13.7,-,-,-,-,,CathRx Ltd,,0.20,2,0.17,0.215,0.20,0.18,9.28,0.656,0.15,
CBD,2484.43,72.909,10.318,0.052,0.04,3.5,2.99,4.7,-,-,-,,CBD Energy Ltd,,0.14,-0.5,0.14,0.145,0.145,0.135,-5.28,0.195,0.08,
CBZ,263.262,9.734,-,0.015,-,-,-,-,-,-,-,,Cbio Ltd,,0.22,3,0.19,0.22,0.22,0.19,13.95,0.50,0.19,
CCK,-,10.124,0.057,0.004,0.01,8.0,-0.7,-,-,-,-,,CCK Financial,*,0.08,,-,0.09,0.08,0.08,-1.84,0.13,0.08,
CEG,59.954,11.406,11.132,0.007,0.24,0.3,-15.66,-,-,-,-,,CEC Grp Ltd,,0.082,0.1,0.082,0.09,0.082,0.082,-0.60,0.235,0.05,
CWP,88.706,6.363,5.117,0.175,1.80,1.6,29,9.9,13,2.23,4.51,f,Cedar Woods Prop,,2.88,14,2.86,2.88,2.88,2.75,3.27,2.88,2.10,
CAQ,452.017,13.732,7.295,0.02,0.02,5.0,-0.55,-,-,-,-,,Cell Aquaculture,,0.10,,0.096,0.115,0.115,0.10,-1.84,0.20,0.086,
CST,270.623,5.476,6.86,0.237,0.28,8.8,8.6,28.6,5,1.72,2.03,f,Cellestis Ltd,,2.46,-1,2.44,2.52,2.52,2.44,-2.24,3.90,2.20,
CDY,10240.5,497.874,92.82,0.007,0.01,2.0,-0.48,-,-,-,-,,Cellmid Ltd,,0.02,0.1,0.02,0.021,0.023,0.019,3.43,0.046,0.019,
CLT,50.8,2.988,7.775,0.025,0.41,0.8,1.94,17.8,-,-,-,,Cellnet Grp,,0.345,-0.5,0.345,0.37,0.35,0.345,-3.26,0.35,0.28,
CIL,371.036,10.236,6.844,0.149,0.14,12.2,16.7,10.2,13.5,1.24,7.92,f,Centrebet Internat,,1.705,8.5,1.67,1.72,1.705,1.60,3.41,1.89,1.05,
CAF,187.473,9.756,33.068,0.02,0.18,0.7,0.4,31.3,-,-,-,,Centrepoint Alliance,,0.125,-2.5,0.125,0.145,0.15,0.125,-18.50,0.185,0.12,
CNP,5591.04,493.887,1153.48,0.17,-3.12,-,-67.96,-,-,-,-,,Centro Prop stp,,0.175,,0.165,0.175,0.175,0.165,-1.84,0.52,0.13,
CER,8257.84,646.348,2687.15,0.377,0.33,0.5,5,3.3,0.37,13.51,2.24,,Centro Retail stp,,0.165,,0.16,0.165,0.17,0.16,-1.84,0.265,0.13,
CYA,2410.51,46.158,20.639,0.14,0.93,0.9,6.99,11.7,8.5,0.82,10.37,f,Century Aust,,0.82,-1.5,0.82,0.825,0.835,0.805,-3.63,0.91,0.74,
CFU,20069.1,922.427,1255.18,0.219,0.03,6.5,-1.91,-,-,-,-,,Ceramic Fuel Cells,,0.195,1,0.185,0.195,0.20,0.175,3.57,0.342,0.149,
CVS,-,9.909,16.174,0.004,-,-,-0.15,-,-,-,-,,Cervantes Corp,,0.014,,0.016,0.021,0.014,0.014,-1.84,0.04,0.014,
CFX,62608.3,1783.72,1580.86,4.908,2.02,1.0,12.65,15.3,12.5,1.01,6.44,,CFS Retail Prop unt,,1.94,-2,1.935,1.945,1.985,1.92,-2.86,2.12,1.81,
CDI,2669.05,206.125,136.594,0.448,0.66,0.7,1.97,24.9,4.2,0.47,8.57,,Challenger Div Pro stp,,0.49,,0.485,0.50,0.52,0.485,-1.84,0.58,0.435,
CGF,18313.2,489.534,512.835,2.048,-,-,55.3,7.4,14.5,3.81,3.54,,Challenger FSG Ltd,,4.10,,4.05,4.10,4.33,4.07,-1.84,4.50,3.18,
CIF,1181.36,61.575,49.602,0.387,-2.10,-,-63.7,-,14,-,11.48,,Challenger Infra stp,,1.22,-0.5,1.22,1.245,1.235,1.215,-2.24,2.06,1.21,
CWT,1199.7,27.184,30.527,0.031,0.33,0.5,-8.25,-,4.25,-,26.56,,Challenger Winetr unt,,0.16,-1,0.16,0.165,0.175,0.15,-7.72,0.36,0.15,
CHR,-,0.371,0.06,0.016,4.44,0.6,36.6,7.7,15,2.44,5.32,f,Chalmers Ltd,,2.82,8,2.77,3.30,2.74,2.74,1.08,3.03,2.69,
CMG,657.177,18.056,30.522,0.162,0.06,6.4,3.38,11.4,1.35,2.50,3.51,f,Chandler Macleod,,0.385,1.5,0.37,0.385,0.385,0.365,2.22,0.385,0.115,
CHP,-,4.722,1.66,0.002,0.02,0.8,-0.28,-,-,-,-,,Chapmans Ltd,,0.015,,0.012,0.019,0.015,0.015,-1.84,0.022,0.011,
CHC,18544.8,718.545,408.113,0.735,0.56,1.1,0.02,3000.0,3.2,0.01,5.33,,Charter Hall Grp forus,,0.60,-1,0.60,0.605,0.615,0.595,-3.47,0.79,0.49,
CQO,8586.7,3814.34,6195.45,1.307,0.42,6.3,-1.9,-,1.85,-,0.70,,Charter Hall Office unt,,2.65,6,2.59,2.65,2.69,2.56,0.48,3.55,2.25,
CQR,6072.25,1128.19,1943.58,0.942,0.74,4.2,4.95,62.2,5.3,0.93,1.72,,Charter Hall Retail unt,,3.08,14,3.04,3.12,3.13,2.95,2.93,3.575,2.35,
CHF,50.637,4.544,6.897,0.004,0.08,0.5,-4.3,-,-,-,-,,Charter Pacific,,0.041,0.1,0.041,0.049,0.042,0.041,0.66,0.076,0.037,
CHFO,-,2.981,2.996,-,-,-,-,-,-,-,-,,  opt feb11,,0.001,,-,0.001,0.001,0.001,-1.84,0.013,0.001,
CXS,1226.88,192.093,61.148,0.096,0.04,8.5,-2.13,-,-,-,-,,Chemgenex Pharmac,,0.34,1,0.34,0.345,0.355,0.335,1.19,1.09,0.265,
CXSOA,-,0.294,1.112,-,-,-,-,-,-,-,-,,  opt feb12,,0.09,,0.095,0.12,0.09,0.09,-1.84,0.65,0.035,
CCY,126.356,11.603,48.821,0.013,0.01,6.3,-1.7,-,-,-,-,,China Century Capitl,,0.063,,0.063,0.065,0.063,0.063,-1.84,0.115,0.041,
CNH,158.1,13.866,9.976,0.043,0.16,0.6,7.05,1.3,-,-,-,,China Steel,,0.09,1,0.092,0.10,0.09,0.08,10.66,0.19,0.075,
CWH,4,1.447,-,0.011,-,-,-2.53,-,-,-,-,,China West Hldgs,,0.16,,0.17,0.20,0.16,0.16,-1.84,0.31,0.065,
CHO,139.813,2.827,2.038,0.456,5.00,0.9,22.8,20.7,21,1.09,4.46,f,Choiseul Investments   ,,4.71,6,4.70,4.76,4.80,4.61,-0.55,5.28,4.41,
CDH,-,0.417,0.487,-,-,-,-0.03,-,-,-,-,,Chongherr Invest,,0.003,,0.003,0.03,0.003,0.003,-1.84,0.003,0.003,
CII,2.74,4.183,4.278,0.043,1.01,0.6,2.26,26.1,4,0.56,6.78,,CI Res Ltd,,0.59,-5,0.565,0.75,0.66,0.59,-9.65,0.91,0.58,
CNB,6,1.834,0.353,0.079,0.62,1.0,15,4.3,4,3.75,6.25,f,CIC Aust Ltd,,0.64,-1,0.65,0.67,0.65,0.64,-3.37,0.76,0.45,
CIR,28.981,5.662,2.991,0.025,0.77,0.7,-15.39,-,-,-,-,,Circadian Tech,,0.53,-4.5,0.53,0.56,0.58,0.53,-9.66,0.78,0.50,
CLS,0.47,0.291,0.302,0.003,4.33,0.2,-1.7,-,-,-,-,,CL Asset Hldgs,,0.70,,-,-,0.70,0.70,-1.84,1.20,0.61,
CND,49.61,14.356,13.838,0.051,0.41,1.5,3.8,15.8,2,1.90,3.33,f,Clarius Grp Ltd,,0.60,-3,0.60,0.63,0.64,0.595,-6.60,1.18,0.55,
CSS,3285.79,510.102,30.479,0.046,0.23,0.5,-4.84,-,-,-,-,,Clean Seas Tuna,,0.11,0.5,0.105,0.11,0.11,0.10,2.93,0.56,0.075,
CLQ,241.116,5.445,4.345,0.011,0.04,4.8,2.32,8.2,-,-,-,,Clean Teq Hldgs,,0.19,,0.19,0.20,0.215,0.185,-1.84,0.375,0.185,
CVW,1166.28,42.684,38.435,0.188,0.38,1.2,4.44,9.9,-,-,-,,Clearview Wealth,,0.44,1.5,0.44,0.455,0.455,0.43,1.69,0.565,0.39,
CVA,336.4,11.298,15.235,0.006,0.02,3.0,2.03,3.0,-,-,-,,Clever Com Aus,,0.06,0.2,0.057,0.059,0.06,0.058,1.61,0.087,0.033,
CAM,234.617,5.209,4.471,0.042,1.35,0.8,24.05,4.4,4,6.01,3.81,f,Clime Capital,,1.05,5,1.005,1.035,1.05,0.98,3.16,1.09,0.867,
CIW,106,1.96,17.195,0.024,0.46,1.0,6.2,7.6,2.25,2.76,4.79,f,Clime Invest,,0.47,2,0.46,0.48,0.47,0.45,2.61,0.50,0.37,
CUV,1259.21,46.346,51.997,0.065,0.10,2.1,-3.8,-,-,-,-,,Clinuvel Pharmaceut,,0.215,-0.5,0.215,0.225,0.225,0.215,-4.11,0.38,0.20,
CLO,3187.57,99.059,108.584,0.625,0.34,2.4,6.9,11.7,2.2,3.14,2.72,p,Clough Ltd,,0.81,,0.79,0.81,0.82,0.79,-1.84,1.02,0.725,
CLV,427.706,17.505,38.058,0.05,0.14,2.1,-0.59,-,1.25,-,4.17,f,Clover Corp,,0.30,,0.29,0.30,0.305,0.29,-1.84,0.325,0.195,
CMI,97.579,1.484,3.683,0.022,1.31,0.5,-1.33,-,-,-,-,,CMI Ltd,,0.66,1,0.66,0.67,0.665,0.66,-0.30,0.72,0.46,
COZ,550.656,12.683,12.672,0.057,0.11,1.9,-1.36,-,-,-,-,,CO2 Grp Ltd,,0.205,2.5,0.20,0.205,0.205,0.175,12.05,0.43,0.105,
COZO,126.96,5.503,6.771,0.011,-,-,-,-,-,-,-,,  opt nov11,,0.069,2.4,0.069,0.10,0.069,0.045,51.50,0.29,0.011,
CCL,16185.1,442.315,437.501,9.304,1.47,8.4,63.1,19.5,45.5,1.39,3.69,f,Coca-Cola Amatil,,12.33,42,12.31,12.38,12.36,11.88,1.69,12.36,9.74,
COH,1017.59,51.59,55.028,4.038,4.01,17.8,275.7,25.9,200,1.38,2.80,p,Cochlear Ltd,,71.38,46,71.18,71.40,72.59,70.58,-1.19,79.11,59.55,
CDA,67.465,9.674,3.185,0.238,0.09,16.1,8.8,16.5,8,1.10,5.52,f,Codan Ltd,,1.45,1.5,1.44,1.455,1.47,1.43,-0.79,1.585,0.855,
COF,545.004,40.076,20.383,0.134,-0.23,-,11.9,8.7,11,1.08,10.58,f,Coffey Intl,,1.04,2,1.03,1.05,1.045,1.02,0.13,2.34,0.855,
CGS,-,2.461,13.968,0.017,0.08,3.1,2.48,10.1,-,-,-,,Cogstate Ltd,,0.25,,0.26,0.29,0.25,0.25,-1.84,0.38,0.215,
CLH,184.784,3.797,10.621,0.079,0.87,0.9,9.2,8.8,5.8,1.59,7.16,f,Collection House,,0.81,-1.5,0.80,0.81,0.82,0.81,-3.65,0.935,0.66,
CKL,156.271,5.516,4.551,0.041,0.18,2.8,7.9,6.3,3.25,2.43,6.50,f,Colorpak Ltd,,0.50,,0.50,0.51,0.51,0.47,-1.84,0.53,0.407,
CBA,31995.1,887.888,927.285,81.641,15.94,3.3,344.5,15.3,290,1.19,5.50,f,C'wlth Bank  of Aust ,,52.71,4,52.69,52.84,54.15,52.45,-1.76,60.00,47.05,
