ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,,
XAO 4480.9 at 16:36 13/8/2010  Report at 19:07 Friday 13/8/2010. Processed 20:03 Saturday 14/8/2010.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ATJO,-,1.999,-,-,-,-,-,-,-,-,-,,  opt jun11,,0.003,,0.003,0.01,0.003,0.003,2.30,0.011,0.003,
AIE,345.1,3.85,5.088,0.003,0.05,1.2,2.09,2.9,-,-,-,,Autodom Ltd,,0.06,1.4,0.06,0.062,0.063,0.056,32.73,0.11,0.037,
AHE,502.674,40.508,33.791,0.551,0.75,3.3,28.14,8.7,17,1.66,6.97,f,Automotive Hldgs,,2.44,5,2.41,2.46,2.52,2.36,4.39,2.88,1.75,
AVX,3109.86,802.544,306.064,0.025,0.04,0.7,-4.17,-,-,-,-,,Avexa Ltd,,0.029,-0.1,0.028,0.03,0.031,0.028,-1.04,0.235,0.024,
AVH,120.565,21.891,17.142,0.012,0.05,2.3,-3.66,-,-,-,-,,Avita Medical Ltd,,0.115,0.5,0.115,0.12,0.125,0.11,6.84,0.275,0.105,
AVJ,963.884,6.464,13.814,0.124,1.06,0.4,0.09,500.0,1.5,0.06,3.33,f,AVJennings,,0.45,2,0.45,0.46,0.45,0.42,6.95,0.63,0.37,
AWB,20873.7,741.048,291.267,0.895,1.85,0.6,3.67,29.8,-,-,-,,AWB Ltd,,1.095,-0.5,1.09,1.095,1.10,1.06,1.84,1.337,0.865,
AWL,3188,93.325,39.544,0.006,-,-,-0.2,-,-,-,-,,AWH Corp Ltd,,0.005,0.1,0.004,0.005,0.005,0.004,27.30,0.011,0.003,
AXA,34468.6,898.358,534.893,11.576,1.01,5.5,30.79,18.2,18.5,1.66,3.30,p,AXA Asia Pacific,,5.60,39,5.58,5.60,5.65,5.42,9.78,6.72,4.05,
AXI,50,13.79,33.302,0.012,0.04,0.7,-3.74,-,-,-,-,,Axiom Prop,,0.028,-0.2,0.028,0.03,0.03,0.028,-4.37,0.078,0.017,
BOQ,3924.83,93.218,79.807,2.196,7.20,1.4,92.4,11.0,52,1.78,5.11,f,Bank of Qld,,10.18,-38,10.14,10.23,10.52,10.03,-1.30,13.49,9.74,
BBX,-,0.277,0.124,-,0.06,0.2,19.48,0.1,-,-,-,,BBX Hldgs,,0.01,,0.01,0.03,0.01,0.01,2.30,0.02,0.01,
BEC,573.182,60.792,119.419,0.012,0.16,0.4,-141.93,-,-,-,-,,Becton Prop Grp stp,,0.059,,0.059,0.069,0.071,0.057,2.30,0.135,0.037,
BFG,305.292,19.592,18.119,0.213,0.25,3.5,11.3,7.8,8,1.41,9.09,f,Bell Financial Grp,,0.88,-4.5,0.86,0.88,0.95,0.88,-2.57,1.40,0.815,
BET,-,0.017,0.064,0.003,1.78,0.6,-1.38,-,-,-,-,,Belmont Hldgs,,1.00,,0.95,-,1.00,1.00,2.30,1.30,1.00,
BEN,7746.52,166.144,155.094,2.995,5.27,1.6,67.4,12.5,58,1.16,6.86,f,Bendigo & Adelaide,,8.45,18,8.45,8.46,8.81,8.16,4.47,10.48,7.72,
BLT,504.5,73.974,23.746,0.012,-,-,-0.65,-,-,-,-,,Benitec Ltd,,0.029,-0.1,0.027,0.032,0.03,0.027,-1.04,0.09,0.025,
BLTO,-,3.674,0.122,-,-,-,-,-,-,-,-,,  opt apr14,,0.006,,0.004,-,0.006,0.006,2.30,0.037,0.006,
BLTOA,-,0.107,0.179,-,-,-,-,-,-,-,-,,  opt apr11,,0.001,,0.001,-,0.001,0.001,2.30,0.006,0.001,
BEL,100.945,2.656,4.388,0.016,0.41,0.5,10.62,2.1,1,10.62,4.44,f,Bentley Capital,,0.225,-0.5,0.225,0.235,0.23,0.225,0.12,0.329,0.22,
BER,89.913,1.261,0.794,0.005,1.23,0.4,19.64,2.6,-,-,-,,Berklee Ltd,,0.52,2,0.47,0.60,0.54,0.50,6.30,0.737,0.35,
BYI,-,0.078,7.463,0.044,0.45,1.6,8.18,8.8,6,1.36,8.33,,Beyond Intl,,0.72,,0.58,-,0.72,0.72,2.30,0.78,0.50,
BSI,-,5.767,16.784,0.003,-0.01,-,-0.57,-,-,-,-,,Beyond Sportswear,,0.01,,0.006,0.018,0.01,0.01,2.30,0.03,0.007,
BGL,204.534,22.88,7.821,0.016,0.05,3.5,1.59,11.0,-,-,-,,Bigair Grp Ltd,,0.175,-1,0.175,0.185,0.18,0.175,-3.11,0.215,0.077,
BBG,5304.7,161.958,198.892,2.182,0.84,10.3,57.2,15.1,36,1.59,4.18,p,Billabong Intl,,8.62,-46,8.56,8.80,9.16,8.57,-2.77,12.32,8.28,
BDM,56.449,2.243,4.343,0.014,-,-,-4.26,-,-,-,-,,Biodiem Ltd,,0.15,,0.12,0.15,0.15,0.11,2.30,0.228,0.08,
BOD,18.6,5.238,4.203,0.003,-,-,-0.95,-,-,-,-,,bioMD Ltd,,0.027,0.1,0.023,0.027,0.027,0.026,6.14,0.075,0.02,
BODOA,-,2.713,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.003,,0.003,0.013,0.003,0.003,2.30,0.016,0.003,
BNO,100.679,18.407,18.206,0.096,0.06,5.0,-2.4,-,-,-,-,,Bionomics Ltd,,0.30,-1,0.30,0.315,0.315,0.29,-0.93,0.43,0.22,
BPO,1590,265.6,51.57,0.009,-,-,-0.65,-,-,-,-,,BioProspect Ltd,,0.016,,0.015,0.016,0.016,0.014,2.30,0.06,0.011,
BTA,2873.03,161.586,175.691,0.173,0.60,1.6,36.6,2.6,-,-,-,,Biota Hldgs,,0.965,-4.5,0.955,0.97,1.04,0.94,-2.16,3.336,0.85,
BTC,131,3.71,4.126,0.013,0.31,0.6,0.47,38.3,-,-,-,,Biotech Capital,,0.18,0.5,0.16,0.18,0.18,0.155,5.15,0.31,0.145,
BIT,182,13.153,5.314,0.008,-,-,-1.56,-,-,-,-,,Biotron Ltd,,0.065,-1,0.065,0.074,0.075,0.064,-11.04,0.175,0.058,
BITO,150,22.28,-,0.001,-,-,-,-,-,-,-,,  opt dec11,,0.013,-0.2,0.012,0.015,0.015,0.013,-11.04,0.037,0.01,
BIS,319.823,11.421,7.063,0.036,0.03,5.5,-3.44,-,-,-,-,,Bisalloy Steel,,0.165,,0.165,0.18,0.18,0.165,2.30,0.27,0.155,
BSN,-,2.532,1.361,0.002,0.04,1.0,-2.07,-,-,-,-,,Bisan Ltd,,0.039,,0.031,0.04,0.039,0.039,2.30,0.05,0.035,
BKI,1143.67,25.596,72.3,0.527,1.38,0.9,7.57,16.6,5.25,1.44,4.17,f,BKI Invest Ltd,,1.26,,1.235,1.26,1.26,1.22,2.30,1.325,1.09,
BKM,500,14.336,11.417,0.005,-,-,-0.2,-,-,-,-,,BKM Management,,0.008,0.3,0.008,0.009,0.008,0.008,62.30,0.013,0.003,
BKL,10.449,0.846,2.343,0.392,3.76,6.2,132,17.8,99,1.33,4.22,f,Blackmores Ltd,,23.48,,23.00,23.48,23.49,23.00,2.30,24.00,17.41,
BIV,68.331,47.766,14.102,0.003,0.02,0.9,-1.23,-,-,-,-,,Blue Capital Ltd,,0.018,-0.3,0.018,0.025,0.021,0.015,-11.99,0.029,0.013,
BSL,61244.4,2493.29,2528.56,4.23,2.47,0.9,-61.37,-,-,-,-,,BlueScope Steel,,2.32,-13,2.31,2.32,2.47,2.25,-3.01,3.40,2.03,
BLG,698.897,40.627,39.003,0.019,0.04,2.5,-5.12,-,-,-,-,,Bluglass Ltd,,0.10,0.5,0.10,0.105,0.10,0.096,7.56,0.28,0.082,
BLY,13844.4,5337.58,5527.17,1.443,0.14,22.4,-0.67,-,-,-,-,,Boart Longyear,,3.13,-5,3.12,3.14,3.21,2.97,0.73,4.10,2.43,
BNE,44.893,1.079,0.336,0.006,-0.01,-,-2.96,-,-,-,-,,Bone Medical Ltd,,0.066,-0.4,0.065,0.075,0.08,0.066,-3.42,0.24,0.065,
BOL,16118.7,284.406,42.96,0.2,0.53,0.8,2.1,20.7,-,-,-,,Boom Logistics,,0.435,4.5,0.43,0.435,0.435,0.375,13.84,0.70,0.21,
BLD,32617.5,563.375,716.008,3.163,4.23,1.0,22.7,19.4,12.5,1.82,2.84,f,Boral Ltd,,4.40,2,4.37,4.42,4.51,4.29,2.75,6.40,4.15,
BPH,4805.98,106.16,25.702,0.017,0.07,1.2,-2.68,-,-,-,-,,BPH Corp Ltd,,0.081,0.1,0.081,0.082,0.086,0.08,3.55,0.264,0.059,
BKN,4766.02,134.706,163.754,1.059,2.10,3.6,54.1,14.1,34,1.59,4.46,f,Bradken Ltd,,7.63,-27,7.60,7.68,8.00,7.52,-1.12,8.14,5.48,
BRC,-,2.836,8.899,0.022,-0.01,-,1.6,14.7,-,-,-,,Brain Resource,,0.235,,0.215,0.25,0.235,0.235,2.30,0.35,0.20,
BXB,29161.5,1027.85,1019.97,7.438,0.66,7.9,34.45,15.2,25,1.38,4.78,p,Brambles Ltd,,5.23,-18,5.22,5.25,5.44,5.11,-1.03,8.37,5.11,
BNV,10.36,1.913,2.138,0.004,0.02,0.9,-0.19,-,-,-,-,,Brand New Vintage,,0.019,,0.015,-,0.019,0.019,2.30,0.033,0.013,
BVA,539.483,36.691,39.72,0.065,-0.06,-,-1.97,-,-,-,-,,Bravura Solutions,,0.10,-0.5,0.098,0.10,0.105,0.098,-2.46,0.273,0.085,
BPK,-,0.365,2.389,0.003,-,-,-0.5,-,-,-,-,,Bremer Park Ltd,,0.008,,0.007,0.03,0.008,0.008,2.30,0.015,0.008,
BRG,308.918,10.845,38.675,0.289,0.59,3.8,12.62,17.7,7.5,1.68,3.36,,Breville Grp Ltd,,2.23,-2,2.12,2.25,2.26,2.16,1.41,2.45,1.055,
BKW,183.21,10.204,4.089,1.711,9.06,1.3,100.5,11.6,39.5,2.54,3.40,f,Brickworks Ltd,,11.62,-28,11.54,11.65,11.90,11.44,-0.06,16.80,11.35,
BYL,304.971,8.985,27.736,0.028,0.33,0.8,3.98,6.3,1.5,2.65,6.00,f,Brierty Ltd,,0.25,-3.5,0.26,0.27,0.285,0.25,-9.98,0.515,0.225,
BBL,3.1,0.155,0.328,0.035,0.12,3.0,0.89,40.4,0.5,1.78,1.39,f,Brisbane Broncos,,0.36,4,0.32,0.36,0.36,0.32,14.80,0.40,0.30,
BCS,8,0.492,-,0.39,-0.54,-,15.06,6.6,-,-,-,,Brisconnection Tr stp,,1.00,,0.975,1.00,1.00,1.00,2.30,1.40,1.00,
BRO,958.295,53.406,34.029,0.002,-,-,-0.66,-,-,-,-,,Broad Invest,,0.003,,0.003,0.004,0.003,0.003,2.30,0.005,0.002,
BSA,109.09,10.989,11.908,0.042,-0.01,-,2.99,6.7,2,1.49,10.00,f,BSA Ltd,,0.20,-2,0.205,0.22,0.22,0.20,-6.79,0.34,0.17,
BTT,236.116,13.317,10.499,0.421,0.32,8.2,14.76,17.8,10.4,1.42,3.95,f,BT Invest Mngmnt,,2.63,-5,2.59,2.65,2.68,2.60,0.43,3.189,2.081,
BUG,3.819,1.318,1.654,0.008,0.66,0.3,-4.19,-,-,-,-,,Buderim Ginger,,0.20,,0.21,0.26,0.20,0.20,2.30,0.38,0.20,
BWP,4853.08,132.517,122.029,0.81,1.83,1.1,13.89,13.9,12.08,1.15,6.28,,Bunnings Warehouse unt,,1.925,4,1.915,1.925,1.925,1.85,4.42,2.09,1.66,
BPG,6870,33.272,86.176,0.004,-,-,-0.37,-,-,-,-,,Byte Power Grp,,0.003,,0.002,0.004,0.003,0.003,2.30,0.017,0.002,
CEO,-,73.79,33.774,0.002,0.01,0.9,-0.24,-,-,-,-,,C @ Ltd,*,0.009,,0.009,0.011,0.009,0.009,2.30,0.019,0.007,
CEOO,2980,39.536,6.035,-,-,-,-,-,-,-,-,,  opt apr12,,0.003,,0.002,0.003,0.003,0.003,2.30,0.009,0.002,
CEOR,1750,7,-,-,-,-,-,-,-,-,-,,  rts31augd,,0.001,,-,0.001,0.001,0.001,2.30,0.001,0.001,
CAB,1618.53,52.312,70.002,0.529,-,-,48.9,9.0,34,1.44,7.74,f,Cabcharge Aust,,4.39,-4,4.35,4.40,4.55,4.25,1.39,6.66,4.25,
CDM,285.75,1.701,1.799,0.021,0.97,0.8,26.3,2.8,4,6.58,5.41,f,Cadence Capital,,0.74,-0.5,0.72,0.74,0.745,0.74,1.63,0.88,0.67,
CIX,592.115,26.111,30.951,0.054,0.21,1.1,-0.17,-,1,-,4.26,f,Calliden Grp,,0.235,-1.5,0.235,0.24,0.25,0.23,-3.70,0.34,0.21,
CTX,2765.05,178.153,141.582,2.821,10.48,1.0,116.3,9.0,25,4.65,2.39,f,Caltex Aust,,10.45,12,10.40,10.50,10.52,10.18,3.46,13.63,8.01,
CZD,1329.51,72.555,36.746,0.009,0.04,0.6,-0.59,-,-,-,-,,Calzada Ltd,,0.025,-0.1,0.025,0.026,0.027,0.025,-1.55,0.051,0.022,
CPB,209.693,9.928,14.28,1.983,3.76,8.3,129.06,24.2,100,1.29,3.20,p,Campbell Brothers,,31.22,-82,30.61,31.35,32.08,30.35,-0.26,32.35,22.75,
CDL,6.2,1.398,0.557,0.008,0.21,0.4,1.24,6.9,0.68,1.82,7.91,,Canada Land Ltd cdi,,0.086,-0.2,0.072,0.086,0.088,0.086,0.02,0.09,0.06,
CAG,29550,1171.3,194.132,0.006,-,-,-0.22,-,-,-,-,,Cape Range Ltd,,0.007,0.2,0.006,0.007,0.007,0.005,42.30,0.016,0.004,
CAGO,1500,45.612,-,-,-,-,-,-,-,-,-,,  opt feb13,,0.001,,0.001,0.002,0.001,0.001,2.30,0.003,0.001,
CAJ,289.3,11.907,3.477,0.012,-,-,-0.05,-,-,-,-,,Capitol Health,,0.04,0.7,0.035,0.04,0.04,0.033,23.51,0.071,0.025,
CAJO,-,3.955,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.01,,-,-,0.01,0.01,2.30,0.013,0.006,
CAA,1838.58,95.357,11.702,0.056,0.38,0.4,-27.5,-,-,-,-,,Capral Ltd,,0.145,-0.5,0.145,0.155,0.155,0.145,-1.04,1.305,0.145,
CCF,110,3.088,5.54,0.004,0.09,0.9,-6.18,-,-,-,-,,Carbon Conscious,,0.085,-1.1,0.07,0.10,0.096,0.085,-9.16,0.56,0.081,
CNN,3377.98,257.577,91.684,0.012,0.01,1.6,-1.57,-,-,-,-,,Cardia Bioplastics,,0.016,,0.015,0.016,0.016,0.015,2.30,0.04,0.015,
CNNO,200,67.524,63.359,-,-,-,-,-,-,-,-,,  opt jun11,,0.001,-0.1,0.001,0.002,0.002,0.001,-47.70,0.007,0.001,
CDD,445.147,15.126,12.812,0.412,0.65,6.0,38.62,10.1,28,1.38,7.18,f,Cardno Ltd,,3.90,-8,3.90,3.94,4.05,3.75,0.29,5.058,3.268,
CGR,57,0.637,-,0.006,-,-,-,-,-,-,-,f,Careers Multilist,,0.125,-2.5,0.06,0.20,0.145,0.125,-14.37,0.24,0.12,
CDP,1,3.581,4.443,0.289,5.56,0.7,27.08,15.3,27.21,1.00,6.59,,Carindale Prop unt,,4.13,,4.15,4.20,4.13,4.13,2.30,4.40,3.60,
CIN,6.4,0.335,0.345,0.458,20.75,0.8,63,27.4,67,0.94,3.88,f,Carlton Invest,,17.25,10,17.26,17.49,17.30,17.15,2.88,18.95,15.96,
CINPA,-,-,-,-,-,-,-,-,14,-,6.60,,  7% cum pf,,2.12,,2.15,-,2.12,2.12,2.30,2.12,2.11,
CWE,443.86,82.567,112.158,0.051,0.01,9.1,-1.03,-,-,-,-,,Carnegie Wave Energy,,0.091,0.2,0.09,0.093,0.093,0.09,4.54,0.265,0.077,
CRZ,1637.76,54.048,-,1.153,0.01,496.0,8.2,60.5,6.6,1.24,1.33,f,Carsales Com Ltd,,4.96,-8,4.83,5.00,5.14,4.75,0.71,5.86,3.56,
CCV,1152.87,66.258,62.225,0.209,0.23,2.4,6.97,7.9,3,2.32,5.45,f,Cash Convert ord/div   ,,0.55,-1,0.55,0.56,0.56,0.54,0.51,0.71,0.50,
CXD,132.2,9.663,2.302,0.027,0.13,1.5,-24.4,-,-,-,-,,CathRx Ltd,,0.19,2,0.17,0.19,0.19,0.18,14.06,0.656,0.15,
CBD,2941.65,56.613,9.113,0.047,0.03,4.2,-2.22,-,-,-,-,,CBD Energy Ltd,,0.125,-1,0.125,0.135,0.135,0.125,-5.11,0.195,0.08,
CBZ,132.2,8.365,-,0.013,-,-,-,-,-,-,-,,Cbio Ltd,,0.20,-6,0.195,0.23,0.26,0.20,-20.78,0.50,0.20,
CCK,-,10.117,0.036,0.005,0.02,5.0,-0.23,-,-,-,-,,CCK Financial,,0.10,,0.031,0.08,0.10,0.10,2.30,0.13,0.08,
CEG,200.716,10.868,9.397,0.009,0.24,0.5,-34.63,-,-,-,-,,CEC Grp Ltd,,0.11,1,0.089,0.10,0.11,0.097,12.30,0.235,0.05,
CWP,71.231,5.75,4.703,0.134,1.72,1.3,43,5.2,12,3.58,5.41,f,Cedar Woods Prop,,2.22,7,2.23,2.36,2.22,2.14,5.55,2.85,1.78,
CAQ,37,12.447,6.606,0.022,-,-,-1.09,-,-,-,-,,Cell Aquaculture,,0.11,,0.095,0.11,0.11,0.095,2.30,0.20,0.08,
CST,68.606,4.417,5.801,0.262,0.25,10.9,8.9,30.6,3.5,2.54,1.29,f,Cellestis Ltd,,2.72,-6,2.72,2.73,2.84,2.72,0.14,4.00,2.58,
CDY,1886.58,480.87,34.092,0.007,0.01,2.0,-0.89,-,-,-,-,,Cellmid Ltd,,0.02,,0.02,0.022,0.02,0.019,2.30,0.046,0.019,
CLT,19,2.767,7.13,0.022,0.40,0.7,-6.16,-,-,-,-,,Cellnet Grp,,0.30,,0.30,0.34,0.32,0.30,2.30,0.33,0.25,
CIL,41.892,8.167,5.023,0.115,0.11,11.9,10.7,12.2,10.5,1.02,8.02,,Centrebet Internat,,1.31,-8,1.32,1.39,1.375,1.31,-3.46,1.89,1.04,
CAF,4.74,9.314,30.735,0.021,-,-,-31.06,-,-,-,-,,Centrepoint Alliance,,0.13,-1,0.13,0.16,0.14,0.13,-4.85,0.185,0.12,
CNP,10532,458.715,899.727,0.175,-2.87,-,-113.25,-,31.8,-,176.67,,Centro Prop stp,,0.18,-2.5,0.175,0.18,0.205,0.17,-9.90,0.52,0.13,
CER,6036.96,604.232,2427.65,0.377,0.35,0.5,-18.43,-,0.37,-,2.24,,Centro Retail stp,,0.165,-1,0.16,0.165,0.175,0.155,-3.42,0.265,0.115,
CYA,762.513,31.615,17.576,0.132,0.93,0.8,-7.74,-,3.5,-,4.55,f,Century Aust,,0.77,-1.5,0.77,0.78,0.79,0.76,0.39,0.91,0.74,
CFU,40654.7,825.371,1073.73,0.216,0.04,5.3,-0.09,-,-,-,-,,Ceramic Fuel Cells,,0.21,-1,0.21,0.215,0.225,0.195,-2.25,0.345,0.15,
CVS,256.25,9.02,14.786,0.006,-,-,-0.11,-,-,-,-,,Cervantes Corp,,0.021,,0.021,0.025,0.021,0.021,2.30,0.041,0.015,
CFX,52440,1514.56,1327.48,4.783,1.99,1.0,-1.9,-,12.5,-,6.56,,CFS Retail Prop unt,,1.905,,1.895,1.915,1.94,1.89,2.30,2.12,1.695,
CDI,4876.17,189.912,55.514,0.443,0.66,0.7,1.97,24.6,4.2,0.47,8.66,,Challenger Div Pro stp,,0.485,-1.5,0.48,0.49,0.505,0.48,-0.70,0.58,0.38,
CGF,8579.43,415.399,254.272,1.783,3.36,1.1,35.2,10.1,13.5,2.61,3.78,,Challenger FSG Ltd,,3.57,-5,3.49,3.59,3.75,3.45,0.92,4.50,2.60,
CIF,988.748,55.257,44.527,0.416,-1.66,-,-59.2,-,15,-,11.45,,Challenger Infra stp,,1.31,-0.5,1.305,1.315,1.34,1.305,1.92,2.06,1.28,
CWT,655.283,24.134,27.387,0.036,0.47,0.4,-14.59,-,5.65,-,29.74,,Challenger Winetr unt,,0.19,-2,0.19,0.22,0.21,0.185,-7.23,0.36,0.155,
CHR,-,0.362,0.054,0.015,4.32,0.6,24.96,10.8,14,1.78,5.19,f,Chalmers Ltd,,2.70,,2.77,-,2.70,2.70,2.30,3.03,2.69,
CMG,165,10.378,21.978,0.112,0.04,6.6,0.26,101.9,0.35,0.74,1.32,f,Chandler Macleod,,0.265,0.5,0.25,0.26,0.28,0.265,4.22,0.31,0.085,
CHP,-,4.722,1.66,0.002,0.02,0.8,-0.34,-,-,-,-,,Chapmans Ltd,,0.015,,0.012,0.019,0.015,0.015,2.30,0.022,0.011,
CHC,10373.9,616.156,336.168,0.728,0.60,1.0,-23.57,-,3.2,-,5.33,,Charter Hall Grp forus,,0.60,-3,0.60,0.61,0.65,0.60,-2.46,0.79,0.427,
CQO,62143.1,3528.48,5283.17,1.218,0.44,0.6,10.03,2.5,2.5,4.01,10.00,,Charter Hall Office unt,,0.25,,0.245,0.25,0.26,0.245,2.30,0.355,0.22,
CQR,25554.9,1049.71,1616.45,0.813,0.72,0.8,-45.58,-,6,-,11.11,,Charter Hall Retail unt,,0.54,1,0.54,0.545,0.545,0.52,4.18,0.735,0.47,
CHF,30.5,3.034,6.124,0.003,0.13,0.3,-3.16,-,-,-,-,,Charter Pacific,,0.04,,0.04,0.049,0.04,0.04,2.30,0.076,0.037,
CHFO,-,2.081,2.749,-,-,-,-,-,-,-,-,,  opt feb11,,0.001,,-,0.002,0.001,0.001,2.30,0.013,0.001,
CXS,777.84,189.37,51.379,0.101,0.07,5.1,-3.67,-,-,-,-,,Chemgenex Pharmac,,0.355,2,0.34,0.355,0.36,0.335,8.27,1.09,0.265,
CXSOA,4.935,0.275,1.024,0.001,-,-,-,-,-,-,-,,  opt feb12,,0.11,,0.04,0.11,0.11,0.10,2.30,0.65,0.035,
CCY,86.738,10.605,47.973,0.008,0.05,1.1,-17.6,-,-,-,-,,China Century Capitl,,0.053,,0.05,0.052,0.055,0.052,2.30,0.115,0.041,
CNH,10.5,12.898,6.159,0.048,0.07,1.4,-1.61,-,-,-,-,,China Steel,,0.10,1,0.082,0.10,0.10,0.09,13.41,0.19,0.08,
CWH,117.635,1.433,-,0.012,0.02,8.5,-1.42,-,-,-,-,,China West Hldgs,,0.17,-1,0.10,0.18,0.19,0.15,-3.26,0.31,0.065,
CHO,100.761,2.13,1.728,0.459,5.00,0.9,22.8,20.8,21,1.09,4.43,f,Choiseul Investments   ,,4.74,3,4.64,4.74,4.75,4.60,2.93,5.28,4.41,
CDH,-,0.315,0.487,-,0.04,0.1,-0.08,-,-,-,-,,Chongherr Invest,,0.003,,0.003,0.03,0.003,0.003,2.30,0.003,0.003,
CII,15,4.002,3.767,0.058,0.47,1.7,8.18,9.8,2,4.09,2.50,,CI Res Ltd,,0.80,4,0.66,0.88,0.80,0.76,7.56,0.91,0.68,
CNB,8.886,1.712,0.342,0.067,0.60,0.9,-12,-,4,-,7.41,f,CIC Aust Ltd,,0.54,1,0.515,0.54,0.58,0.53,4.18,0.76,0.45,
CIR,60.908,5.463,2.49,0.029,0.78,0.8,-19.86,-,-,-,-,,Circadian Tech,,0.64,-3,0.64,0.67,0.665,0.635,-2.18,0.78,0.50,
CLS,-,0.275,0.29,0.004,4.32,0.2,-66.35,-,-,-,-,,CL Asset Hldgs,,0.75,,0.70,0.75,0.75,0.75,2.30,1.20,0.61,
CND,78.934,13.628,10.149,0.054,0.39,1.6,3,21.2,-,-,-,,Clarius Grp Ltd,,0.635,-3.5,0.615,0.635,0.675,0.61,-2.93,1.18,0.55,
CSS,11230.5,490.963,23.876,0.041,0.24,0.4,-9.67,-,-,-,-,,Clean Seas Tuna,,0.099,,0.098,0.099,0.12,0.096,2.30,0.60,0.075,
CLQ,107,4.992,3.809,0.015,0.05,5.1,1.79,14.2,-,-,-,,Clean Teq Hldgs,,0.255,-2.5,0.255,0.27,0.29,0.255,-6.63,0.375,0.22,
CVW,1374.63,36.42,25.854,0.19,0.66,0.7,-1.34,-,-,-,-,,Clearview Wealth,,0.445,1,0.445,0.45,0.46,0.445,4.60,0.565,0.375,
CVA,120,9.647,12.226,0.006,0.02,2.9,0.57,10.4,-,-,-,,Clever Com Aus,,0.059,-0.4,0.058,0.063,0.063,0.059,-4.05,0.087,0.023,
CAM,372.626,4.758,3.31,0.038,1.35,0.7,50.38,1.9,4,12.60,4.19,f,Clime Capital,,0.955,-4.5,0.96,0.975,1.00,0.95,-2.20,1.09,0.857,
CIW,-,1.613,16.197,0.021,0.44,1.0,5,8.4,1,5.00,2.38,f,Clime Invest,,0.42,,0.42,0.45,0.42,0.42,2.30,0.50,0.346,
CUV,563.323,42.18,44.7,0.067,0.11,2.0,-3.6,-,-,-,-,,Clinuvel Pharmaceut,,0.22,-1,0.21,0.225,0.23,0.22,-2.05,0.38,0.20,
CLO,904.861,85.215,66.548,0.653,0.31,2.7,7.98,10.7,2,3.99,2.35,,Clough Ltd,,0.85,,0.82,0.855,0.86,0.825,2.30,1.035,0.725,
CLV,223.821,15.836,35.021,0.043,0.16,1.6,2.06,12.6,1,2.06,3.85,,Clover Corp,,0.26,-0.5,0.255,0.27,0.265,0.25,0.41,0.325,0.19,
CMI,75.718,1.072,3.209,0.022,1.45,0.4,-0.31,-,-,-,-,,CMI Ltd,,0.645,2.5,0.625,0.645,0.645,0.625,6.33,0.72,0.46,
COZ,142.5,10.495,10.921,0.039,0.07,2.0,-0.26,-,-,-,-,,CO2 Grp Ltd,,0.14,,0.125,0.14,0.145,0.12,2.30,0.43,0.105,
COZO,-,5.274,3.53,0.005,-,-,-,-,-,-,-,,  opt nov11,,0.03,,0.012,0.045,0.03,0.03,2.30,0.29,0.011,
CCL,14813.3,385.031,353.861,9.025,1.38,8.7,60.5,19.8,45.5,1.33,3.80,f,Coca-Cola Amatil,,11.96,36,11.88,11.97,11.98,11.24,5.40,12.15,9.43,
COH,1895.61,45.335,47.594,3.937,4.01,17.4,275.7,25.3,200,1.38,2.87,p,Cochlear Ltd,,69.62,-67,69.00,69.72,71.47,68.20,1.34,79.11,56.27,
CDA,231.706,8.851,2.614,0.245,0.12,12.4,11.5,13.0,8,1.44,5.37,f,Codan Ltd,,1.49,-4.5,1.48,1.50,1.58,1.49,-0.63,1.585,0.705,
COF,766.062,37.404,16.804,0.135,-0.17,-,12,8.8,12,1.00,11.43,f,Coffey Intl,,1.05,-7.5,1.04,1.06,1.14,1.025,-4.37,2.34,0.855,
CGS,69,2.175,2.77,0.02,0.08,3.8,0.96,31.3,-,-,-,,Cogstate Ltd,,0.30,,0.28,0.32,0.30,0.30,2.30,0.38,0.215,
CLH,132.475,3.353,9.144,0.078,0.90,0.9,9.93,8.1,5.8,1.71,7.25,f,Collection House,,0.80,1,0.785,0.805,0.80,0.78,3.56,0.935,0.485,
CKL,75.111,4.724,3.957,0.042,0.18,2.9,7.9,6.6,3.25,2.43,6.25,f,Colorpak Ltd,,0.52,-1.5,0.52,0.53,0.535,0.515,-0.51,0.535,0.415,
CBA,42261.2,743.422,767.807,79.731,15.94,3.2,344.5,14.9,290,1.19,5.63,f,C'wlth Bank  of Aust ,,51.48,-111,51.47,51.55,53.48,50.40,0.19,60.00,43.44,
