ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,,
XAO 4264.9 at 16:46 2/7/2010  Report at 19:07 Friday 2/7/2010. Processed 18:33 Sunday 4/7/2010.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
AHE,1051.39,34.514,27.232,0.51,0.75,3.0,28.14,8.0,17,1.66,7.52,f,Automotive Hldgs,,2.26,-6,2.23,2.30,2.34,2.18,1.35,2.88,1.40,
AVX,30899.3,749.659,271.807,0.033,0.04,1.0,-4.17,-,-,-,-,,Avexa Ltd,,0.039,0.7,0.038,0.04,0.042,0.031,25.81,0.235,0.024,
AVH,784.111,20.17,13.715,0.013,0.05,2.4,-3.66,-,-,-,-,,Avita Medical Ltd,,0.12,,0.11,0.115,0.125,0.11,3.93,0.275,0.092,
AVJ,147.286,4.28,10.04,0.121,1.06,0.4,0.09,488.9,-,-,-,,AVJennings,,0.44,-0.5,0.44,0.45,0.455,0.44,2.81,0.63,0.24,
AWB,17248.3,610.577,248.159,0.768,1.85,0.5,3.67,25.6,-,-,-,,AWB Ltd,,0.94,1.5,0.93,0.945,0.94,0.88,5.55,1.337,0.865,
AWL,330,86.822,25.359,0.003,-,-,-0.2,-,-,-,-,,AWH Corp Ltd,,0.003,,0.003,0.004,0.003,0.003,3.93,0.011,0.003,
AXA,25640.4,789.754,434.681,11.162,1.12,4.8,34.89,15.5,18.5,1.89,3.43,p,AXA Asia Pacific,,5.40,-7,5.38,5.41,5.52,5.30,2.65,6.72,3.51,
AXI,1136.22,12.948,28.245,0.009,0.04,0.5,-3.74,-,-,-,-,,Axiom Prop,,0.02,0.3,0.02,0.022,0.02,0.017,21.58,0.08,0.017,
BOQ,2459.13,75.875,62.854,2.172,7.20,1.4,92.4,10.9,52,1.78,5.16,f,Bank of Qld,,10.07,-95,10.07,10.08,11.05,10.02,-4.69,13.49,8.699,
BBX,-,0.229,0.124,-,0.06,0.2,19.48,0.1,-,-,-,,BBX Hldgs,,0.01,,0.01,0.04,0.01,0.01,3.93,0.02,0.01,
BEC,3845.83,53.033,95.143,0.009,0.16,0.3,-141.93,-,-,-,-,,Becton Prop Grp stp,,0.042,-0.1,0.042,0.045,0.043,0.037,1.61,0.17,0.037,
BFG,214.134,17.939,15.77,0.218,0.25,3.6,11.3,8.0,8,1.41,8.89,f,Bell Financial Grp,,0.90,-3,0.87,0.90,0.97,0.83,0.71,1.40,0.68,
BET,-,0.012,0.061,0.004,1.78,0.7,-1.38,-,-,-,-,,Belmont Hldgs,,1.30,,1.18,-,1.30,1.30,3.93,1.47,1.10,
BEN,3726.81,137.988,119.981,2.86,5.16,1.6,35.53,22.7,43,0.83,5.33,f,Bendigo & Adelaide,,8.07,-39,8.02,8.11,8.56,7.98,-0.68,10.48,6.425,
BLT,1252.93,66.615,18.702,0.013,-,-,-0.65,-,-,-,-,,Benitec Ltd,,0.031,-0.1,0.03,0.033,0.035,0.03,0.81,0.09,0.025,
BLTO,-,3.45,0.122,-,-,-,-,-,-,-,-,,  opt apr14,,0.006,,0.006,0.025,0.006,0.006,3.93,0.037,0.006,
BLTOA,5,0.107,0.139,-,-,-,-,-,-,-,-,,  opt apr11,,0.001,,0.001,-,0.001,0.001,3.93,0.006,0.001,
BEL,131.016,1.717,3.104,0.016,0.45,0.5,10.62,2.1,1,10.62,4.55,f,Bentley Capital,,0.22,-1,0.225,0.235,0.235,0.22,-0.42,0.329,0.22,
BER,-,1.163,0.694,0.004,1.23,0.3,19.64,2.1,-,-,-,,Berklee Ltd,,0.42,,0.43,0.52,0.42,0.42,3.93,0.737,0.35,
BYI,3.418,0.071,7.446,0.042,0.45,1.5,8.18,8.3,6,1.36,8.82,,Beyond Intl,,0.68,-4,0.60,0.68,0.68,0.68,-1.62,0.78,0.50,
BSI,1170,5.674,15.57,0.003,-0.01,-,-0.57,-,-,-,-,,Beyond Sportswear,,0.01,-0.4,0.002,0.02,0.014,0.01,-24.64,0.036,0.007,
BGL,112.75,21.19,6.203,0.016,0.05,3.6,1.59,11.3,-,-,-,,Bigair Grp Ltd,,0.18,-0.5,0.175,0.18,0.185,0.175,1.23,0.215,0.06,
BBG,4870.66,134.394,162.935,2.187,0.84,10.3,57.2,15.1,36,1.59,4.17,p,Billabong Intl,,8.64,-24,8.60,8.69,8.95,8.28,1.23,12.32,7.93,
BDM,56.589,1.845,3.905,0.011,-,-,-4.26,-,-,-,-,,Biodiem Ltd,,0.11,-1,0.11,0.13,0.13,0.11,-4.40,0.228,0.08,
BOD,100,4.916,2.384,0.003,-,-,-0.95,-,-,-,-,,bioMD Ltd,,0.024,,0.024,0.03,0.024,0.024,3.93,0.08,0.022,
BODOA,20,2.713,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.003,-0.1,0.003,0.015,0.003,0.003,-21.07,0.016,0.003,
BNO,338.216,17.26,15.967,0.088,0.06,4.6,-2.4,-,-,-,-,,Bionomics Ltd,,0.275,1.5,0.275,0.295,0.28,0.27,9.70,0.43,0.21,
BPO,12705.3,252.723,32.726,0.007,-,-,-0.65,-,-,-,-,,BioProspect Ltd,,0.013,-0.2,0.011,0.013,0.015,0.011,-9.40,0.06,0.011,
BTA,4374.51,137.134,133.145,0.171,0.60,1.6,36.6,2.6,-,-,-,,Biota Hldgs,,0.955,-10,0.92,0.96,1.055,0.92,-5.55,3.336,0.92,
BTC,99,3.194,3.607,0.013,0.32,0.6,0.47,38.3,-,-,-,,Biotech Capital,,0.18,-2,0.18,0.19,0.20,0.18,-6.07,0.31,0.16,
BIT,257.069,12.315,4.045,0.007,-,-,-1.56,-,-,-,-,,Biotron Ltd,,0.058,-0.4,0.058,0.065,0.066,0.058,-2.52,0.175,0.058,
BITO,100,20.482,-,0.001,-,-,-,-,-,-,-,,  opt dec11,,0.011,-0.2,0.011,0.02,0.013,0.011,-11.45,0.037,0.011,
BIS,581.056,9.936,5.789,0.038,0.03,5.8,-3.44,-,-,-,-,,Bisalloy Steel,,0.175,-1,0.175,0.18,0.20,0.17,-1.47,0.27,0.14,
BSN,-,2.507,0.769,0.002,0.04,0.9,-2.07,-,-,-,-,,Bisan Ltd,,0.036,,0.03,0.039,0.036,0.036,3.93,0.05,0.03,
BKI,626.256,21.299,66.759,0.473,1.45,0.8,6.47,17.5,5.5,1.18,4.87,f,BKI Invest Ltd,,1.13,-3,1.125,1.15,1.155,1.12,1.35,1.325,1.026,
BKM,-,12.156,9.288,0.004,-,-,-0.2,-,-,-,-,,BKM Management,,0.006,,0.005,0.008,0.006,0.006,3.93,0.013,0.003,
BKL,16.049,0.745,2.035,0.367,3.76,5.9,132,16.7,99,1.33,4.50,f,Blackmores Ltd,,22.00,-15,21.95,22.90,23.00,21.80,3.25,24.00,15.40,
BIV,3.75,47.285,12.247,0.003,0.02,1.1,-1.23,-,-,-,-,,Blue Capital Ltd,,0.021,,0.021,0.027,0.021,0.021,3.93,0.031,0.013,
BSL,66632.1,2104.42,1704.76,3.793,2.47,0.8,-61.37,-,-,-,-,,BlueScope Steel,,2.08,-13,2.07,2.09,2.23,2.03,-1.95,3.48,2.03,
BLG,1947.94,37.64,30.055,0.023,0.04,3.0,-5.12,-,-,-,-,,Bluglass Ltd,,0.12,,0.115,0.12,0.135,0.11,3.93,0.28,0.082,
BLY,12249.4,5263.81,4161.48,1.305,0.14,20.2,-0.67,-,-,-,-,,Boart Longyear,,2.83,-6,2.82,2.85,2.94,2.70,1.86,4.10,1.735,
BNE,42.199,1.016,0.295,0.009,-0.01,-,-2.96,-,-,-,-,,Bone Medical Ltd,,0.09,-2,0.08,0.15,0.09,0.08,-14.25,0.24,0.08,
BOL,13923.6,235.22,28.946,0.182,0.55,0.7,-24,-,-,-,-,,Boom Logistics,,0.395,-0.5,0.385,0.395,0.42,0.355,2.68,0.70,0.21,
BLD,13744.8,402.689,607.032,2.917,4.23,1.2,22.7,21.5,12.5,1.82,2.57,f,Boral Ltd,,4.87,-19,4.83,4.97,5.10,4.72,0.18,6.40,3.77,
BPH,2862.95,49.811,3.837,0.015,0.07,1.0,-2.68,-,-,-,-,,BPH Corp Ltd,,0.071,0.1,0.069,0.071,0.072,0.068,5.36,0.391,0.02,
BKN,4773.67,112.741,134.058,0.995,1.58,4.5,43.3,16.6,26,1.67,3.63,f,Bradken Ltd,,7.17,-18,7.10,7.37,7.40,7.05,1.48,8.14,3.72,
BRC,100,2.707,8.452,0.02,-0.01,-,1.6,13.4,-,-,-,,Brain Resource,,0.215,-1.5,0.215,0.225,0.23,0.215,-2.59,0.35,0.20,
BXB,36741,802.466,862.599,7.808,0.66,8.3,34.45,15.9,25,1.38,4.55,p,Brambles Ltd,,5.49,-28,5.44,5.49,5.80,5.36,-0.92,8.37,5.36,
BNV,33.831,1.809,2.081,0.003,0.02,0.9,-0.19,-,-,-,-,,Brand New Vintage,,0.017,-0.4,0.017,0.019,0.017,0.017,-15.12,0.035,0.013,
BVA,1123.22,33.801,25.128,0.062,-0.06,-,-1.97,-,-,-,-,,Bravura Solutions,,0.095,-0.5,0.095,0.099,0.105,0.094,-1.07,0.273,0.085,
BPK,-,0.365,1.073,0.003,-,-,-0.5,-,-,-,-,,Bremer Park Ltd,,0.008,,0.007,0.015,0.008,0.008,3.93,0.015,0.008,
BRG,296.361,9.793,34.821,0.273,0.59,3.6,12.62,16.7,7.5,1.68,3.55,,Breville Grp Ltd,,2.11,-3,2.05,2.12,2.15,2.10,2.53,2.45,0.85,
BKW,141.139,9.038,3.534,1.752,9.06,1.3,100.5,11.8,39.5,2.54,3.32,f,Brickworks Ltd,,11.90,-34,11.87,11.90,12.27,11.76,1.15,16.80,11.35,
BYL,251.52,7.835,24.258,0.025,0.33,0.7,3.98,5.8,1.5,2.65,6.52,f,Brierty Ltd,,0.23,,0.23,0.275,0.265,0.225,3.93,0.515,0.22,
BBL,4,0.143,0.287,0.032,0.12,2.8,0.89,37.1,0.5,1.78,1.52,f,Brisbane Broncos,,0.33,-3,0.32,0.36,0.36,0.33,-4.40,0.40,0.30,
BCS,1.165,0.46,-,0.428,-0.54,-,15.06,7.3,-,-,-,,Brisconnection Tr stp,,1.10,2,0.975,1.25,1.10,1.08,5.78,1.40,1.00,
BRO,3675.2,49.502,27.628,0.001,-,-,-0.66,-,-,-,-,,Broad Invest,,0.002,-0.1,0.002,0.004,0.003,0.002,-29.40,0.005,0.002,
BSA,113.885,9.973,6.439,0.042,-0.01,-,2.99,6.7,2,1.49,10.00,f,BSA Ltd,,0.20,0.5,0.18,0.20,0.20,0.18,6.50,0.34,0.125,
BTT,469.095,10.692,7.718,0.398,0.32,7.8,14.76,16.9,10.4,1.42,4.18,f,BT Invest Mngmnt,,2.49,2,2.46,2.51,2.52,2.30,4.74,3.34,1.92,
BUG,31.418,0.997,0.704,0.01,0.66,0.4,-4.19,-,-,-,-,,Buderim Ginger,,0.25,1,0.25,0.27,0.26,0.24,8.10,0.41,0.24,
BWP,3486.27,113.414,94.138,0.78,1.83,1.0,13.89,13.4,10.97,1.27,5.91,,Bunnings Warehouse unt,,1.855,-6.5,1.85,1.89,1.955,1.85,0.55,2.09,1.61,
BPG,19.999,15.766,85.623,0.002,-,-,-0.37,-,-,-,-,,Byte Power Grp,,0.002,,0.002,0.003,0.002,0.002,3.93,0.017,0.002,
CEO,-,68.799,27.059,0.002,0.01,0.8,-0.24,-,-,-,-,,C @ Ltd,,0.008,,0.008,0.009,0.008,0.008,3.93,0.021,0.007,
CEOO,-,35.536,0.786,-,-,-,-,-,-,-,-,,  opt apr12,,0.003,,0.002,0.005,0.003,0.003,3.93,0.009,0.002,
CAB,885.64,43.968,48.487,0.606,-,-,48.9,10.3,34,1.44,6.76,f,Cabcharge Aust,,5.03,-18,5.00,5.06,5.28,4.98,0.48,6.66,4.96,
CDM,74.25,1.178,1.268,0.021,1.13,0.7,26.3,2.8,4,6.58,5.41,f,Cadence Capital,,0.74,4,0.66,0.74,0.74,0.70,9.65,0.88,0.55,
CIX,349.027,23.248,22.837,0.054,0.21,1.1,-0.17,-,1,-,4.26,f,Calliden Grp,,0.235,1.5,0.225,0.24,0.235,0.22,10.75,0.35,0.21,
CTX,5523.15,161.129,120.162,2.506,10.48,0.9,116.3,8.0,25,4.65,2.69,f,Caltex Aust,,9.28,-38,9.16,9.38,9.89,9.06,0.00,13.63,8.01,
CZD,1189.56,66.928,30.011,0.009,0.04,0.6,-0.59,-,-,-,-,,Calzada Ltd,,0.025,-0.1,0.025,0.027,0.027,0.022,0.09,0.051,0.022,
CPB,1196.73,7.788,12.365,1.889,3.76,8.0,129.06,23.2,100,1.29,3.33,p,Campbell Brothers,,30.00,37,29.83,30.00,30.71,28.80,5.18,32.00,18.135,
CDL,8,1.185,0.435,0.008,0.21,0.4,1.24,6.9,0.37,3.35,4.35,,Canada Land Ltd cdi,,0.085,,0.08,0.09,0.085,0.085,3.93,0.09,0.06,
CAG,33486.3,1048.86,152.392,0.005,-,-,-0.22,-,-,-,-,,Cape Range Ltd,,0.006,-0.1,0.006,0.007,0.007,0.006,-10.35,0.016,0.004,
CAGO,6468.75,22.969,-,-,-,-,-,-,-,-,-,,  opt feb13,,0.002,,0.001,0.003,0.003,0.001,3.93,0.003,0.001,
CAJ,442.348,11.064,1.071,0.009,-,-,-0.05,-,-,-,-,,Capitol Health,,0.03,-0.2,0.025,0.038,0.032,0.025,-2.32,0.071,0.025,
CAJO,-,3.955,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.01,,0.002,0.009,0.01,0.01,3.93,0.013,0.006,
CAA,1491.25,89.353,8.882,0.066,0.38,0.4,-27.5,-,-,-,-,,Capral Ltd,,0.17,-2,0.165,0.19,0.19,0.155,-6.59,1.305,0.145,
CCF,127.162,2.903,3.217,0.003,0.09,1.0,-6.18,-,-,-,-,,Carbon Conscious,,0.087,-1.3,0.065,0.145,0.10,0.087,-9.07,0.56,0.081,
CNN,886.839,234.361,60.093,0.011,0.01,1.5,-1.57,-,-,-,-,,Cardia Bioplastics,,0.015,-0.3,0.014,0.015,0.017,0.015,-12.74,0.04,0.015,
CNNO,1241,58.569,54.342,-,-,-,-,-,-,-,-,,  opt jun11,,0.001,-0.1,0.001,0.002,0.002,0.001,-46.07,0.007,0.001,
CDD,214.136,11.889,9.932,0.362,0.65,6.2,38.62,10.4,28,1.38,7.00,f,Cardno Ltd,,4.00,-16,4.02,4.01,4.22,3.95,0.09,5.20,3.36,
CGR,0.651,0.491,-,0.008,-,-,-,-,-,-,-,f,Careers Multilist,,0.15,,0.12,0.15,0.15,0.15,3.93,0.24,0.12,
CDP,30.005,3.137,4.243,0.294,5.56,0.8,27.08,15.5,27.21,1.00,6.48,,Carindale Prop unt,,4.20,-7,4.08,4.20,4.20,4.05,2.29,4.40,3.42,
CIN,8.251,0.252,0.302,0.438,21.78,0.8,63,26.2,67,0.94,4.06,f,Carlton Invest,,16.50,-5,15.10,16.50,16.55,16.30,3.63,18.95,14.36,
CINPA,-,-,-,-,-,-,-,-,14,-,6.60,,  7% cum pf,,2.12,,2.15,-,2.12,2.12,3.93,2.12,2.11,
CWE,2326.74,75.822,96.728,0.048,0.01,8.5,-1.03,-,-,-,-,,Carnegie Wave Energy,,0.085,-0.3,0.081,0.085,0.09,0.077,0.52,0.265,0.077,
CRZ,1091.52,48.883,-,1.056,0.01,454.0,8.2,55.4,6.6,1.24,1.45,f,Carsales Com Ltd,,4.54,-41,4.52,4.55,4.99,4.50,-4.35,5.86,3.56,
CCV,1008.16,60.576,47.077,0.205,0.23,2.3,6.97,7.7,3,2.32,5.56,f,Cash Convert ord/div   ,,0.54,-2,0.53,0.54,0.57,0.53,0.36,0.71,0.41,
CXD,123.68,8.655,1.056,0.038,0.13,2.0,-24.4,-,-,-,-,,CathRx Ltd,,0.265,1.5,0.255,0.27,0.30,0.24,9.93,0.656,0.15,
CBD,880.088,45.296,6.822,0.045,0.03,4.0,-2.22,-,-,-,-,,CBD Energy Ltd,,0.12,,0.115,0.12,0.12,0.10,3.93,0.195,0.075,
CBZ,180.414,7.267,-,0.02,-,-,-,-,-,-,-,,Cbio Ltd,,0.30,1,0.27,0.30,0.30,0.26,7.38,0.50,0.26,
CCK,-,10.117,0.034,0.005,0.02,5.0,-0.23,-,-,-,-,,CCK Financial,,0.10,,0.038,0.095,0.10,0.10,3.93,0.21,0.08,
CEG,744.288,10.091,8.34,0.005,0.24,0.2,-34.63,-,-,-,-,,CEC Grp Ltd,,0.057,-0.8,0.058,0.07,0.065,0.05,-8.38,0.235,0.05,
CWP,14.891,4.877,3.755,0.142,1.72,1.4,43,5.5,12,3.58,5.11,f,Cedar Woods Prop,,2.35,-10,2.00,2.35,2.45,2.35,-0.15,2.85,1.33,
CAQ,269.689,10.33,3.942,0.028,-,-,-1.09,-,-,-,-,,Cell Aquaculture,,0.14,0.5,0.135,0.14,0.15,0.14,7.64,0.20,0.08,
CST,245.308,3.909,4.831,0.265,0.25,11.0,8.9,31.0,3.5,2.54,1.27,f,Cellestis Ltd,,2.76,-19,2.74,2.85,2.86,2.68,-2.51,4.00,2.58,
CDY,2348.79,458.78,4.112,0.007,0.01,2.1,-0.89,-,-,-,-,,Cellmid Ltd,,0.021,0.1,0.021,0.022,0.021,0.019,8.93,0.05,0.019,
CLT,51.24,2.32,7.041,0.022,0.40,0.7,-6.16,-,-,-,-,,Cellnet Grp,,0.30,-0.5,0.30,0.31,0.305,0.30,2.29,0.33,0.25,
CIL,132.457,7.695,2.663,0.115,0.11,11.9,10.7,12.2,10.5,1.02,8.02,,Centrebet Internat,,1.31,-13.5,1.315,1.42,1.44,1.29,-5.41,1.89,0.90,
CAF,26,8.423,19.22,0.022,-,-,-31.06,-,-,-,-,,Centrepoint Alliance,,0.135,1,0.125,0.145,0.135,0.125,11.93,0.20,0.12,
CNP,21503.9,362.139,733.708,0.146,-2.87,-,-113.25,-,31.8,-,212.00,,Centro Prop stp,,0.15,-1,0.15,0.155,0.16,0.13,-2.32,0.52,0.089,
CER,11514.2,517.152,2186.28,0.366,0.35,0.5,-18.43,-,0.37,-,2.31,,Centro Retail stp,,0.16,-2.5,0.155,0.16,0.19,0.145,-9.58,0.265,0.091,
CYA,1128.27,27.25,12.325,0.132,1.02,0.7,-7.74,-,3.5,-,4.61,f,Century Aust,,0.76,-5,0.755,0.80,0.805,0.755,-2.24,0.91,0.75,
CFU,21184,624.842,944.207,0.17,0.04,4.1,-0.09,-,-,-,-,,Ceramic Fuel Cells,,0.165,,0.16,0.165,0.175,0.155,3.93,0.345,0.145,
CVS,-,7.584,13.01,0.005,-,-,-0.11,-,-,-,-,,Cervantes Corp,,0.018,,0.02,0.03,0.018,0.018,3.93,0.049,0.015,
CFX,55140.2,1225.82,1107.09,4.846,1.99,1.0,-1.9,-,12.5,-,6.48,,CFS Retail Prop unt,,1.93,-0.5,1.92,1.935,1.95,1.875,3.67,2.12,1.625,
CDI,4402.87,171.645,42.449,0.434,0.65,0.7,0.46,103.3,5.05,0.09,10.63,,Challenger Div Pro stp,,0.475,-2,0.465,0.475,0.525,0.465,-0.11,0.58,0.38,
CGF,12591.7,365.775,208.965,1.719,3.36,1.0,35.2,9.8,13.5,2.61,3.92,,Challenger FSG Ltd,,3.44,-16,3.36,3.48,3.74,3.29,-0.51,4.50,2.04,
CIF,588.418,49.584,41.52,0.418,-1.66,-,-59.2,-,15,-,11.45,,Challenger Infra stp,,1.31,-5,1.30,1.35,1.38,1.285,0.25,2.06,1.285,
CWT,804.049,19.08,24.595,0.036,0.47,0.4,-14.59,-,5.65,-,29.74,,Challenger Winetr unt,,0.19,1,0.19,0.215,0.20,0.185,9.49,0.36,0.18,
CHR,-,0.062,0.032,0.016,4.32,0.7,24.96,11.3,14,1.78,4.96,f,Chalmers Ltd,,2.82,7,2.80,-,2.75,2.75,6.48,3.10,2.69,
CMG,232.5,9.834,18.129,0.112,0.04,6.6,0.26,101.9,0.35,0.74,1.32,f,Chandler Macleod,,0.265,-2.5,0.23,0.285,0.28,0.24,-4.69,0.31,0.079,
CHP,100,4.722,1.66,0.002,0.02,0.8,-0.34,-,-,-,-,,Chapmans Ltd,,0.015,-0.5,0.012,0.019,0.02,0.015,-21.07,0.022,0.011,
CHC,14130.8,554.946,283.404,0.74,0.60,1.0,-23.57,-,3.2,-,5.25,,Charter Hall Grp forus,,0.61,1,0.605,0.61,0.615,0.585,5.60,0.79,0.403,
CQO,83247,3087.61,4199.71,1.218,0.44,0.6,10.03,2.5,2.5,4.01,10.00,,Charter Hall Office unt,,0.25,-1,0.245,0.25,0.26,0.235,0.09,0.355,0.19,
CQR,17358.7,904.348,1258.62,0.813,0.72,0.8,-45.58,-,6,-,11.11,,Charter Hall Retail unt,,0.54,-1,0.535,0.545,0.565,0.525,2.11,0.735,0.445,
CHF,60.75,2.754,5.437,0.003,0.13,0.3,-3.16,-,-,-,-,,Charter Pacific,,0.04,,0.04,0.044,0.04,0.04,3.93,0.076,0.04,
CHFO,-,2.081,2.33,-,-,-,-,-,-,-,-,,  opt feb11,,0.001,,-,0.001,0.001,0.001,3.93,0.013,0.001,
CXS,2356.56,182.174,42.834,0.085,0.07,4.3,-3.67,-,-,-,-,,Chemgenex Pharmac,,0.30,-2,0.29,0.30,0.32,0.29,-2.32,1.09,0.265,
CXSOA,0.267,0.269,0.923,0.001,-,-,-,-,-,-,-,,  opt feb12,,0.10,,0.10,0.14,0.10,0.10,3.93,0.65,0.035,
CCY,217.797,8.96,45.835,0.009,0.05,1.1,-17.6,-,-,-,-,,China Century Capitl,,0.056,-0.1,0.056,0.059,0.057,0.056,2.18,0.115,0.041,
CNH,53.654,12.52,1.735,0.043,0.07,1.3,-1.61,-,-,-,-,,China Steel,,0.09,-1,0.09,0.11,0.09,0.09,-6.07,0.20,0.06,
CWH,-,1.168,-,0.014,0.02,9.8,-1.42,-,-,-,-,,China West Hldgs,,0.195,,0.07,0.19,0.195,0.195,3.93,0.31,0.065,
CHO,61.23,1.734,1.329,0.446,5.42,0.8,16.4,28.0,21,0.78,4.57,f,Choiseul Investments   ,,4.60,14,4.41,4.60,4.60,4.41,7.07,5.28,4.28,
CDH,12,0.312,0.487,-,0.04,0.1,-0.08,-,-,-,-,,Chongherr Invest,,0.003,,0.003,0.03,0.003,0.003,3.93,0.003,0.003,
CII,96.732,3.233,3.42,0.052,0.47,1.5,8.18,8.8,2,4.09,2.78,,CI Res Ltd,,0.72,1,0.70,0.88,0.73,0.72,5.34,0.91,0.69,
CNB,20,1.653,0.205,0.06,0.60,0.8,-12,-,4,-,8.16,f,CIC Aust Ltd,,0.49,-1,0.45,0.54,0.50,0.49,1.93,0.76,0.45,
CIR,126.52,5.07,1.633,0.023,0.78,0.7,-19.86,-,-,-,-,,Circadian Tech,,0.515,-4,0.53,0.59,0.555,0.50,-3.28,0.795,0.50,
CLS,30.159,0.247,0.264,0.003,4.32,0.2,-66.35,-,-,-,-,,CL Asset Hldgs,,0.65,-20,0.65,0.70,0.85,0.65,-19.60,1.20,0.61,
CND,300.45,12.853,9.218,0.054,0.39,1.6,3,20.8,-,-,-,,Clarius Grp Ltd,,0.625,,0.625,0.64,0.645,0.61,3.93,1.18,0.54,
CSS,7509.07,471.69,18.079,0.038,0.24,0.4,-9.67,-,-,-,-,,Clean Seas Tuna,,0.092,-0.3,0.09,0.095,0.095,0.083,0.77,0.70,0.075,
CLQ,-,4.483,3.279,0.016,0.05,5.6,1.79,15.6,-,-,-,,Clean Teq Hldgs,,0.28,,0.24,0.275,0.28,0.28,3.93,0.375,0.23,
CVW,108.265,32.645,18.107,0.224,0.66,0.8,-1.34,-,-,-,-,,Clearview Wealth,,0.525,-0.5,0.505,0.525,0.525,0.505,2.99,0.565,0.375,
CVA,-,8.789,10.102,0.013,0.02,6.0,0.57,21.1,-,-,-,,Clever Com Aus,,0.12,,0.051,0.07,0.12,0.12,3.93,0.13,0.024,
CAM,18.125,3.481,2.531,0.039,1.39,0.7,50.38,2.0,4,12.60,3.92,f,Clime Capital,,1.02,2,0.97,1.02,1.02,0.96,5.93,1.145,0.74,
CIW,95.851,1.374,15.461,0.021,0.44,1.0,5,8.4,1,5.00,2.38,f,Clime Invest,,0.42,-1,0.41,0.42,0.43,0.41,1.61,0.50,0.322,
CUV,1078.27,37.721,38.926,0.073,0.11,2.2,-3.6,-,-,-,-,,Clinuvel Pharmaceut,,0.24,0.5,0.23,0.235,0.24,0.22,6.06,0.38,0.20,
CLO,2911.85,80.836,52.778,0.6,0.31,2.5,7.98,9.8,2,3.99,2.56,,Clough Ltd,,0.78,-3,0.75,0.78,0.815,0.725,0.23,1.035,0.695,
CLV,339.5,14.626,31.202,0.047,0.16,1.8,2.06,13.8,1,2.06,3.51,,Clover Corp,,0.285,1,0.27,0.285,0.285,0.27,7.57,0.325,0.19,
CMI,58.699,0.891,2.011,0.021,1.45,0.4,-0.31,-,-,-,-,,CMI Ltd,,0.62,,0.62,0.66,0.62,0.615,3.93,0.72,0.33,
COZ,197.455,8.013,8.657,0.035,0.07,1.8,-0.26,-,-,-,-,,CO2 Grp Ltd,,0.125,-1.5,0.125,0.15,0.16,0.125,-6.78,0.43,0.105,
COZO,141,5.084,1.91,0.005,-,-,-,-,-,-,-,,  opt nov11,,0.03,-1,0.03,0.05,0.04,0.03,-21.07,0.29,0.011,
CCL,14018.4,323.825,285.294,8.842,1.38,8.5,60.5,19.4,43.5,1.39,3.71,f,Coca-Cola Amatil,,11.72,-31,11.65,11.81,12.11,11.59,1.35,12.15,8.44,
COH,1385.52,35.006,38.477,4.063,3.25,22.1,242.2,29.7,190,1.27,2.64,f,Cochlear Ltd,,71.85,-553,71.85,72.30,77.77,71.15,-3.22,79.11,51.25,
CDA,88.236,7.997,2.535,0.233,0.12,11.8,11.5,12.3,7,1.64,4.93,f,Codan Ltd,,1.42,-4.5,1.43,1.46,1.49,1.42,0.86,1.585,0.64,
COF,1734.26,32.407,13.742,0.124,-0.17,-,12,8.0,12,1.00,12.50,f,Coffey Intl,,0.96,6,0.955,1.00,1.00,0.855,10.60,2.37,0.855,
CGS,39.5,1.882,2.56,0.017,0.08,3.1,0.96,26.0,-,-,-,,Cogstate Ltd,,0.25,0.5,0.20,0.25,0.25,0.245,5.97,0.38,0.215,
CLH,136.961,2.842,8.717,0.07,0.90,0.8,9.93,7.2,5.4,1.84,7.55,f,Collection House,,0.715,-8,0.715,0.77,0.77,0.715,-6.13,0.935,0.47,
CKL,0.467,4.302,1.839,0.037,0.16,2.9,7.46,6.2,3.25,2.30,7.07,f,Colorpak Ltd,,0.46,,0.445,0.46,0.46,0.46,3.93,0.53,0.385,
CBA,25212.5,596.692,623.86,73.921,-,-,330.4,14.4,235,1.41,4.92,f,C'wlth Bank  of Aust ,,47.73,-227,47.71,47.74,50.70,47.05,-0.61,60.00,36.20,
CPA,60388.9,1221.19,1123.92,1.932,1.11,0.9,-11.41,-,6.85,-,7.14,,C'wlth Prop ord unt   ,,0.96,-0.5,0.955,0.965,0.975,0.92,3.41,1.045,0.735,
COJ,1631,8.803,50.997,0.002,-,-,0.06,6.7,-,-,-,,Commstrat Ltd,,0.004,,0.003,0.006,0.005,0.004,3.93,0.01,0.003,
