ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,,
XAO 4472.4 at 16:37 4/6/2010  Report at 19:07 Friday 4/6/2010. Processed 13:55 Sunday 6/6/2010.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
AVJ,144.977,3.641,4.124,0.111,1.06,0.4,0.09,450.0,-,-,-,,AVJennings,,0.405,-1.5,0.405,0.42,0.425,0.40,-3.42,0.63,0.24,
AWB,14591.8,539.019,212.883,0.834,1.85,0.6,3.67,27.8,-,-,-,,AWB Ltd,,1.02,4.5,1.01,1.03,1.04,0.965,4.76,1.337,0.865,
AWL,2970.54,82.796,14.35,0.006,-,-,-0.2,-,-,-,-,,AWH Corp Ltd,,0.005,,0.004,0.006,0.005,0.004,0.15,0.011,0.003,
AXA,19069.3,704.047,362.298,12.361,1.12,5.3,34.89,17.1,18.5,1.89,3.09,p,AXA Asia Pacific,,5.98,13,5.93,5.99,6.05,5.75,2.37,6.72,3.51,
AXI,176,11.123,25.357,0.009,0.04,0.5,-3.74,-,-,-,-,,Axiom Prop,,0.022,-0.3,0.02,0.029,0.025,0.022,-11.85,0.08,0.022,
BOQ,2339.21,66.029,50.297,2.394,7.20,1.5,92.4,12.0,52,1.78,4.68,f,Bank of Qld,,11.10,-9,11.08,11.20,11.39,10.84,-0.66,13.49,8.056,
BBX,-,0.229,0.116,-,0.06,0.2,19.48,0.1,-,-,-,,BBX Hldgs,,0.01,,0.01,0.04,0.01,0.01,0.15,0.02,0.01,
BEC,1371.22,43.704,83.656,0.011,0.16,0.3,-141.93,-,-,-,-,,Becton Prop Grp stp,,0.052,0.2,0.052,0.055,0.06,0.05,4.15,0.19,0.048,
BFG,204.419,17.125,14.382,0.237,0.25,3.9,11.3,8.7,8,1.41,8.16,f,Bell Financial Grp,,0.98,0.5,0.96,0.98,1.00,0.95,0.66,1.40,0.61,
BET,-,0.007,0.061,0.003,1.78,0.6,-1.38,-,-,-,-,,Belmont Hldgs,,1.15,,1.15,-,1.15,1.15,0.15,1.47,1.10,
BEN,4980.98,122.534,93.613,3.126,5.16,1.7,35.53,24.8,43,0.83,4.88,f,Bendigo & Adelaide,,8.82,34,8.79,8.88,8.98,8.35,4.16,10.48,6.00,
BLT,147.46,59.431,14.298,0.015,-,-,-0.65,-,-,-,-,,Benitec Ltd,,0.037,0.2,0.037,0.04,0.039,0.035,5.86,0.09,0.022,
BLTO,1.516,1.955,0.122,-,-,-,-,-,-,-,-,,  opt apr14,,0.013,0.1,0.012,-,0.013,0.012,8.48,0.03,0.008,
BLTOA,-,0.1,0.139,-,-,-,-,-,-,-,-,,  opt apr11,,0.001,,0.001,-,0.001,0.001,0.15,0.006,0.001,
BEL,18.923,1.222,1.765,0.018,0.45,0.6,10.62,2.4,1,10.62,4.00,f,Bentley Capital,,0.25,,0.25,0.265,0.25,0.25,0.15,0.329,0.223,
BER,38.723,1.089,0.538,0.004,1.23,0.4,19.64,2.2,-,-,-,,Berklee Ltd,,0.44,,0.43,0.495,0.44,0.44,0.15,0.737,0.35,
BYI,-,0.062,7.445,0.048,0.45,1.7,8.18,9.5,6,1.36,7.69,,Beyond Intl,,0.78,,0.72,0.78,0.78,0.78,0.15,0.78,0.50,
BSI,1405.52,3.706,12.292,0.006,-0.01,-,-0.57,-,-,-,-,,Beyond Sportswear,,0.016,0.2,0.014,0.022,0.016,0.014,14.43,0.037,0.007,
BGL,374.702,20.763,5.148,0.015,0.05,3.3,1.59,10.4,-,-,-,,Bigair Grp Ltd,,0.165,-0.5,0.165,0.18,0.175,0.165,-2.79,0.215,0.05,
BBG,7769.6,112.503,136.869,2.468,0.84,11.6,57.2,17.0,36,1.59,3.69,p,Billabong Intl,,9.75,-37,9.70,9.80,10.17,9.51,-3.51,12.32,7.93,
BDM,158.514,1.577,2.462,0.011,-,-,-4.26,-,-,-,-,,Biodiem Ltd,,0.145,3.5,0.145,0.15,0.145,0.11,31.97,0.228,0.085,
BOD,-,4.28,0.79,0.003,-,-,-0.95,-,-,-,-,,bioMD Ltd,,0.023,,0.024,0.036,0.023,0.023,0.15,0.08,0.022,
BODOA,-,1.513,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.006,,0.005,0.012,0.006,0.006,0.15,0.016,0.006,
BNO,220.821,16.094,8.419,0.102,0.06,5.3,-2.4,-,-,-,-,,Bionomics Ltd,,0.32,-0.5,0.30,0.32,0.325,0.31,-1.39,0.43,0.20,
BPO,2075.73,230.318,25.645,0.01,-,-,-0.65,-,-,-,-,,BioProspect Ltd,,0.018,,0.018,0.019,0.019,0.017,0.15,0.06,0.015,
BTA,3361.23,120.994,119.743,0.189,0.60,1.8,36.6,2.9,-,-,-,,Biota Hldgs,,1.055,-5,1.055,1.06,1.12,1.045,-4.38,3.336,1.01,
BTC,300.53,2.795,3.049,0.019,0.32,0.8,0.47,52.1,-,-,-,,Biotech Capital,,0.245,0.5,0.245,0.25,0.245,0.24,2.23,0.31,0.16,
BIT,275.75,11.668,3.387,0.009,-,-,-1.56,-,-,-,-,,Biotron Ltd,,0.072,-0.8,0.062,0.076,0.08,0.072,-9.85,0.175,0.06,
BITO,-,16.932,-,0.002,-,-,-,-,-,-,-,,  opt dec11,,0.02,,0.012,0.02,0.02,0.02,0.15,0.037,0.016,
BIS,79.485,8.995,4.304,0.043,0.03,6.7,-3.44,-,-,-,-,,Bisalloy Steel,,0.20,-1,0.195,0.21,0.21,0.19,-4.61,0.27,0.13,
BSN,-,1.575,0.696,0.002,0.04,0.9,-2.07,-,-,-,-,,Bisan Ltd,,0.035,,0.035,0.055,0.035,0.035,0.15,0.05,0.03,
BKI,670.414,17.863,64.766,0.483,1.41,0.8,6.47,17.9,5.5,1.18,4.76,f,BKI Invest Ltd,,1.155,-1.5,1.155,1.17,1.175,1.145,-1.13,1.325,1.026,
BKM,-,11.415,7.847,0.003,-,-,-0.2,-,-,-,-,,BKM Management,,0.005,,0.006,0.007,0.005,0.005,0.15,0.013,0.003,
BKL,19.17,0.666,1.902,0.375,3.76,6.0,132,17.0,99,1.33,4.40,f,Blackmores Ltd,,22.50,-25,22.00,22.50,22.70,21.80,-0.95,24.00,15.40,
BIV,59.53,45.899,10.226,0.003,0.02,1.0,-1.23,-,-,-,-,,Blue Capital Ltd,,0.02,0.3,0.02,0.023,0.02,0.019,17.79,0.031,0.013,
BSL,82172.1,1809.96,1165.59,4.157,2.47,0.9,-61.37,-,5,-,2.19,,BlueScope Steel,,2.28,-3,2.28,2.29,2.38,2.22,-1.15,3.48,2.06,
BLG,683.428,32.156,22.069,0.019,0.04,2.5,-5.12,-,-,-,-,,Bluglass Ltd,,0.10,,0.095,0.10,0.10,0.092,0.15,0.28,0.082,
BLY,20831.7,5188.34,2818.32,1.282,0.14,19.9,-0.67,-,-,-,-,,Boart Longyear,,2.78,-1,2.77,2.83,2.93,2.68,-0.21,4.10,1.372,
BNE,129.706,0.878,0.186,0.012,-0.01,-,-2.96,-,-,-,-,,Bone Medical Ltd,,0.12,,0.12,0.145,0.12,0.11,0.15,0.24,0.10,
BOL,26337.8,181.684,20.608,0.175,0.55,0.7,-24,-,1,-,2.63,,Boom Logistics,,0.38,7.5,0.375,0.385,0.44,0.285,24.74,0.70,0.21,
BLD,22618.5,327.769,534.586,3.264,4.23,1.3,22.7,24.0,12.5,1.82,2.29,f,Boral Ltd,,5.45,-16,5.37,5.50,5.63,5.25,-2.70,6.40,3.77,
BPH,699.328,43.174,2.344,0.013,0.07,0.9,-2.68,-,-,-,-,,BPH Corp Ltd,,0.062,-0.5,0.062,0.065,0.067,0.06,-7.32,0.391,0.02,
BKN,3406.68,95.293,118.251,1.006,1.58,4.6,43.3,16.9,26,1.67,3.56,f,Bradken Ltd,,7.31,-3,7.25,7.35,7.62,7.16,-0.26,8.14,3.60,
BRC,-,2.335,8.276,0.02,-0.01,-,1.6,13.4,-,-,-,,Brain Resource,,0.215,,0.225,0.24,0.215,0.215,0.15,0.35,0.20,
BXB,27977.7,632.022,735.025,9.23,0.66,9.8,34.45,18.8,25,1.38,3.85,p,Brambles Ltd,,6.49,-5,6.49,6.51,6.83,6.46,-0.62,8.37,5.54,
BNV,48.934,1.774,1.255,0.004,0.02,1.1,-0.19,-,-,-,-,,Brand New Vintage,,0.021,-0.1,0.021,0.022,0.022,0.021,-4.40,0.035,0.013,
BVA,1614.48,29.844,14.896,0.046,-0.06,-,-1.97,-,-,-,-,,Bravura Solutions,*,0.11,0.5,0.105,0.11,0.115,0.105,4.91,0.273,0.085,
BPK,-,0.302,0.044,0.004,-,-,-0.5,-,-,-,-,,Bremer Park Ltd,,0.01,,0.008,0.028,0.01,0.01,0.15,0.02,0.01,
BRG,134.94,7.671,31.27,0.277,0.59,3.6,12.62,17.0,7.5,1.68,3.50,,Breville Grp Ltd,,2.14,6,2.12,2.17,2.18,2.06,3.03,2.45,0.85,
BKW,304.055,8.172,2.806,1.799,9.06,1.3,100.5,12.2,39.5,2.54,3.23,f,Brickworks Ltd,,12.22,12,12.18,12.34,12.34,11.74,1.14,16.80,10.88,
BYL,204.338,7.001,21.869,0.03,0.33,0.8,3.98,6.9,1.5,2.65,5.45,f,Brierty Ltd,,0.275,-2,0.265,0.275,0.295,0.265,-6.63,0.515,0.18,
BBL,4,0.129,0.178,0.031,0.12,2.7,0.89,36.0,0.5,1.78,1.56,f,Brisbane Broncos,,0.32,,0.32,0.35,0.32,0.32,0.15,0.40,0.30,
BCS,20,0.36,-,0.389,-0.54,-,15.06,6.6,-,-,-,,Brisconnection Tr stp,,1.00,,1.00,1.19,1.00,1.00,0.15,1.40,1.00,
BRO,1428.88,35.219,13.601,0.002,-,-,-0.66,-,-,-,-,,Broad Invest,,0.003,-0.1,0.003,0.004,0.004,0.003,-24.85,0.005,0.002,
BSA,456.373,7.937,4.691,0.038,-0.01,-,2.99,6.0,2,1.49,11.11,f,BSA Ltd,,0.18,-0.5,0.18,0.185,0.185,0.18,-2.56,0.34,0.125,
BTT,537.089,8.755,6.603,0.371,0.32,7.2,14.76,15.7,10.4,1.42,4.48,f,BT Invest Mngmnt,,2.32,-4,2.26,2.34,2.36,2.26,-1.55,3.34,1.92,
BUG,14.761,0.7,0.454,0.011,0.66,0.4,-4.19,-,1,-,3.70,,Buderim Ginger,,0.27,1,0.265,0.29,0.27,0.27,3.99,0.415,0.26,
BWP,2677.24,98.019,63.644,0.799,1.83,1.0,13.89,13.7,10.97,1.27,5.77,,Bunnings Warehouse unt,,1.90,-2,1.87,1.90,1.91,1.85,-0.89,2.07,1.605,
BPG,2100,8.344,85.064,0.005,-,-,-0.37,-,-,-,-,,Byte Power Grp,,0.004,,0.004,0.005,0.005,0.004,0.15,0.017,0.004,
CEO,209.005,63.783,17.821,0.002,0.01,0.9,-0.24,-,-,-,-,,C @ Ltd,,0.009,,0.009,0.01,0.009,0.009,0.15,0.021,0.006,
CEOO,-,35.536,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.003,,0.002,0.005,0.003,0.003,0.15,0.009,0.002,
CAB,1336.21,39.032,37.56,0.617,-,-,48.9,10.5,34,1.44,6.64,f,Cabcharge Aust,,5.12,-10,5.12,5.17,5.32,5.12,-1.77,6.70,4.71,
CDM,6,1.032,1.058,0.02,1.13,0.7,26.3,2.8,4,6.58,5.41,f,Cadence Capital,,0.74,,0.705,0.74,0.74,0.74,0.15,0.88,0.55,
CIX,317.833,20.738,11.377,0.052,0.21,1.1,-0.17,-,1,-,4.44,f,Calliden Grp,,0.225,-1.5,0.225,0.235,0.245,0.225,-6.10,0.36,0.225,
CTX,5752.09,136.424,99.429,2.919,10.48,1.0,116.3,9.3,25,4.65,2.31,f,Caltex Aust,,10.81,-42,10.73,10.90,11.17,10.15,-3.59,14.00,8.01,
CZD,815.31,33.158,20.65,0.01,0.04,0.7,-0.59,-,-,-,-,,Calzada Ltd,,0.028,,0.028,0.029,0.031,0.028,0.15,0.051,0.026,
CPB,343.899,5.918,11.255,1.781,3.76,7.5,129.06,21.9,100,1.29,3.54,p,Campbell Brothers,,28.28,-12,28.22,28.40,28.47,28.00,-0.27,32.00,17.981,
CDL,-,1.177,0.13,0.008,0.21,0.4,1.24,6.9,0.37,3.35,4.35,,Canada Land Ltd cdi,,0.085,,0.06,0.09,0.085,0.085,0.15,0.09,0.038,
CAG,31652.2,914.796,124.288,0.005,-,-,-0.22,-,-,-,-,,Cape Range Ltd,,0.006,0.1,0.005,0.006,0.006,0.004,20.15,0.016,0.004,
CAJ,94.536,10.002,0.989,0.012,-,-,-0.05,-,-,-,-,,Capitol Health,,0.038,-0.2,0.031,0.037,0.038,0.035,-4.85,0.071,0.033,
CAJO,-,3.955,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.01,,0.004,0.014,0.01,0.01,0.15,0.013,0.006,
CAA,2646.35,81.242,5.149,0.058,0.38,0.4,-27.5,-,-,-,-,,Capral Ltd,,0.15,0.5,0.15,0.16,0.16,0.145,3.60,1.305,0.145,
CCF,116.391,2.293,2.192,0.003,0.09,1.0,-6.18,-,-,-,-,,Carbon Conscious,,0.087,-1.3,0.09,0.099,0.087,0.086,-12.85,0.56,0.081,
CNN,6065.17,225.238,41.661,0.013,0.01,1.8,-1.57,-,-,-,-,,Cardia Bioplastics,,0.018,,0.017,0.018,0.02,0.016,0.15,0.04,0.016,
CNNO,2050,49.678,35.904,0.001,-,-,-,-,-,-,-,,  opt jun11,,0.002,-0.1,0.002,0.003,0.002,0.001,-33.19,0.01,0.001,
CDD,181.389,9.366,7.939,0.32,0.65,5.6,38.62,9.5,28,1.38,7.65,f,Cardno Ltd,,3.66,-19,3.66,3.78,3.89,3.66,-4.79,5.20,3.30,
CGR,-,0.376,-,0.008,-,-,-,-,-,-,-,,Careers Multilist,,0.16,-3,0.125,0.165,0.19,0.19,-15.64,0.24,0.15,
CDP,546.429,2.953,4.106,0.297,5.56,0.8,27.08,15.7,27.21,1.00,6.40,,Carindale Prop unt,,4.25,,4.25,4.28,4.25,4.20,0.15,4.40,3.40,
CIN,18.325,0.205,0.276,0.432,21.59,0.8,63,25.9,67,0.94,4.11,f,Carlton Invest,,16.30,24,16.30,16.49,16.30,16.06,1.64,18.95,14.09,
CINPA,-,-,-,-,-,-,-,-,14,-,6.60,,  7% cum pf,,2.12,,2.15,-,2.12,2.12,0.15,2.12,2.11,
CWE,5762.87,70.102,76.141,0.055,0.01,9.7,-1.03,-,-,-,-,,Carnegie Wave Energy,,0.097,0.2,0.097,0.098,0.11,0.095,2.25,0.265,0.08,
CRZ,861.895,43.081,-,1.167,0.01,502.0,8.2,61.2,6.6,1.24,1.31,f,Carsales Com Ltd,,5.02,-8,5.00,5.09,5.10,4.91,-1.42,5.86,3.56,
CCV,1365.14,57.076,36.907,0.226,0.23,2.6,6.97,8.5,3,2.32,5.04,f,Cash Convert ord/div   ,,0.595,-0.5,0.595,0.60,0.605,0.58,-0.69,0.71,0.41,
CXD,219.608,4.731,0.675,0.022,0.13,1.5,-24.4,-,-,-,-,,CathRx Ltd,,0.20,1,0.185,0.215,0.225,0.165,5.41,0.656,0.15,
CBD,800.94,42.391,6.188,0.046,0.03,4.2,-2.22,-,-,-,-,,CBD Energy Ltd,,0.125,,0.11,0.12,0.125,0.115,0.15,0.195,0.065,
CBZ,99.909,6.656,-,0.019,-,-,-,-,-,-,-,,Cbio Ltd,,0.30,-2,0.31,0.325,0.325,0.30,-6.10,0.50,0.30,
CCK,-,10.117,0.034,0.005,0.02,5.0,-0.23,-,-,-,-,,CCK Financial,,0.10,,0.045,0.09,0.10,0.10,0.15,0.21,0.08,
CEG,200.783,8.479,6.303,0.007,0.24,0.4,-34.63,-,-,-,-,,CEC Grp Ltd,,0.091,-2.4,0.091,0.115,0.125,0.09,-20.72,0.235,0.085,
CWP,202.411,4.746,3.611,0.146,1.72,1.4,43,5.6,12,3.58,4.98,f,Cedar Woods Prop,,2.41,-3,2.40,2.45,2.45,2.40,-1.08,2.85,1.33,
CAQ,589,9.437,3.191,0.036,-,-,-1.09,-,-,-,-,,Cell Aquaculture,,0.175,1,0.16,0.18,0.18,0.16,6.21,0.20,0.078,
CST,59.545,3.347,3.982,0.262,0.25,10.9,8.9,30.6,3.5,2.54,1.29,f,Cellestis Ltd,,2.72,3,2.72,2.74,2.76,2.66,1.26,4.00,2.65,
CDY,2082.57,449.911,1.694,0.007,0.01,2.0,-0.89,-,-,-,-,,Cellmid Ltd,,0.02,-0.1,0.02,0.022,0.023,0.02,-4.61,0.05,0.009,
CLT,58.931,2.025,6.672,0.023,0.40,0.8,-6.16,-,-,-,-,,Cellnet Grp,,0.305,,0.305,0.31,0.305,0.305,0.15,0.33,0.25,
CIL,62.853,7.095,1.353,0.137,0.11,14.3,10.7,14.7,10.5,1.02,6.69,,Centrebet Internat,,1.57,-3,1.53,1.575,1.60,1.545,-1.73,1.89,0.86,
CAF,150,7.996,0.874,0.023,-,-,-31.06,-,-,-,-,,Centrepoint Alliance,,0.145,2.5,0.12,0.145,0.145,0.12,20.98,0.20,0.12,
CNP,6716.78,315.071,628.675,0.18,-2.87,-,-113.25,-,31.8,-,171.89,,Centro Prop stp,,0.185,,0.18,0.185,0.19,0.18,0.15,0.52,0.089,
CER,8009.84,472.984,1942.39,0.492,0.35,0.6,-18.43,-,0.37,-,1.72,,Centro Retail stp,,0.215,,0.21,0.215,0.22,0.21,0.15,0.265,0.087,
CYA,700.675,23.957,10.744,0.142,0.99,0.8,-7.74,-,3.5,-,4.35,f,Century Aust,,0.805,-2,0.80,0.81,0.82,0.755,-2.28,0.91,0.735,
CFU,11505.9,546.048,778.455,0.175,0.04,4.3,-0.09,-,-,-,-,,Ceramic Fuel Cells,,0.17,-0.5,0.165,0.17,0.18,0.165,-2.71,0.345,0.145,
CVS,250,6.828,11.006,0.006,-,-,-0.11,-,-,-,-,,Cervantes Corp,,0.02,,0.02,0.032,0.02,0.02,0.15,0.051,0.015,
CFX,50147.7,919.123,910.772,4.795,1.99,1.0,-1.9,-,12.5,-,6.54,,CFS Retail Prop unt,,1.91,-2.5,1.905,1.91,1.93,1.88,-1.14,2.12,1.575,
CDI,2623.85,143.273,30.819,0.47,0.65,0.8,0.46,112.0,5.05,0.09,9.81,,Challenger Div Pro stp,,0.515,2,0.495,0.52,0.515,0.48,4.19,0.58,0.38,
CGF,8215.25,307.406,171.061,1.882,3.36,1.1,35.2,10.3,13.5,2.61,3.71,,Challenger FSG Ltd,,3.64,-11,3.61,3.66,3.80,3.57,-2.79,4.50,2.02,
CIF,774.875,38.949,37.896,0.434,-1.66,-,-59.2,-,15,-,11.03,,Challenger Infra stp,,1.36,4,1.315,1.36,1.36,1.285,3.18,2.06,1.285,
CWT,296.461,15.299,20.949,0.052,0.47,0.6,-14.59,-,5.65,-,20.55,,Challenger Winetr unt,,0.275,1.5,0.27,0.275,0.28,0.26,5.92,0.36,0.25,
CHR,-,0.062,0.032,0.016,4.32,0.7,24.96,11.3,14,1.78,4.96,f,Chalmers Ltd,,2.82,7,2.75,-,2.75,2.75,2.69,3.10,2.69,
CMG,100,9.159,10.193,0.104,0.04,6.3,0.26,96.2,0.35,0.74,1.40,f,Chandler Macleod,,0.25,,0.20,0.25,0.255,0.25,0.15,0.31,0.079,
CHP,-,4.622,1.115,0.002,0.02,1.0,-0.34,-,-,-,-,,Chapmans Ltd,,0.02,,0.016,0.02,0.02,0.02,0.15,0.022,0.011,
CHC,14716.8,497.554,174.285,0.776,0.60,1.1,-23.57,-,2.6,-,4.06,,Charter Hall Grp forus,,0.64,1,0.635,0.645,0.645,0.60,1.73,0.79,0.403,
CQO,110099,2727.51,3330.48,1.316,0.44,0.6,10.03,2.7,2.5,4.01,9.26,,Charter Hall Office unt,,0.27,0.5,0.27,0.275,0.28,0.255,2.03,0.355,0.19,
CQR,31071.2,749.853,1053.74,0.835,0.72,0.8,-45.58,-,6,-,10.81,,Charter Hall Retail unt,,0.555,3,0.55,0.555,0.555,0.52,5.86,0.735,0.44,
CHF,196,2.314,5.126,0.004,0.13,0.4,-3.16,-,-,-,-,,Charter Pacific,,0.051,,0.047,0.07,0.051,0.04,0.15,0.076,0.04,
CHFO,-,2.081,2.192,-,-,-,-,-,-,-,-,,  opt feb11,,0.001,,-,0.003,0.001,0.001,0.15,0.013,0.001,
CXS,1316.77,174.799,32.343,0.085,0.07,4.3,-3.67,-,-,-,-,,Chemgenex Pharmac,,0.30,,0.295,0.30,0.32,0.29,0.15,1.09,0.265,
CXSOA,1.168,0.223,0.843,0.001,-,-,-,-,-,-,-,,  opt feb12,,0.11,-6,0.11,0.14,0.11,0.105,-35.15,0.65,0.035,
CCY,1227.94,8.045,39.63,0.009,0.05,1.1,-17.6,-,-,-,-,,China Century Capitl,,0.057,0.4,0.053,0.057,0.057,0.05,7.69,0.115,0.04,
CNH,56.7,12.117,1.334,0.055,0.07,1.6,-1.61,-,-,-,-,,China Steel,,0.115,1.5,0.10,0.12,0.12,0.10,15.15,0.20,0.06,
CWH,-,1.042,-,0.011,0.02,7.5,-1.42,-,-,-,-,,China West Hldgs,,0.15,,0.04,0.16,0.15,0.15,0.15,0.31,0.065,
CHO,54.84,1.456,0.946,0.452,5.43,0.9,16.4,28.5,21,0.78,4.50,f,Choiseul Investments   ,,4.67,-3,4.67,4.73,4.73,4.56,-0.49,5.28,4.14,
CDH,-,0.3,0.401,-,0.04,0.1,-0.08,-,-,-,-,,Chongherr Invest,,0.003,,0.003,0.01,0.003,0.003,0.15,0.003,0.002,
CII,122,2.898,3.327,0.055,0.47,1.6,8.18,9.2,2,4.09,2.67,,CI Res Ltd,,0.75,-3,0.75,0.88,0.78,0.75,-3.70,1.01,0.75,
CNB,285.305,1.628,0.148,0.062,0.60,0.8,-12,-,4,-,8.00,f,CIC Aust Ltd,,0.50,4,0.48,0.59,0.50,0.46,8.84,0.76,0.45,
CIR,74.315,4.787,1.143,0.03,0.78,0.9,-19.86,-,-,-,-,,Circadian Tech,,0.665,1.5,0.665,0.72,0.70,0.665,2.46,0.795,0.53,
CLS,-,0.217,0.259,0.004,4.32,0.2,-66.35,-,-,-,-,,CL Asset Hldgs,,0.85,,-,0.90,0.85,0.85,0.15,1.20,0.062,
CND,250.08,9.976,8.474,0.056,0.39,1.7,3,21.7,-,-,-,,Clarius Grp Ltd,,0.65,-3,0.65,0.69,0.69,0.63,-4.26,1.18,0.506,
CSS,2305.49,452.701,12.526,0.046,0.24,0.5,-9.67,-,-,-,-,,Clean Seas Tuna,,0.11,,0.105,0.11,0.11,0.10,0.15,0.70,0.075,
CLQ,136.862,4.309,2.98,0.015,0.05,5.0,1.79,14.0,-,-,-,,Clean Teq Hldgs,,0.25,-1,0.25,0.275,0.275,0.25,-3.70,0.375,0.24,
CVA,58.18,8.639,7.913,0.012,0.02,5.5,0.57,19.3,-,-,-,,Clever Com Aus,,0.11,0.5,0.10,0.11,0.11,0.10,4.91,0.13,0.021,
CAM,43.607,2.848,1.928,0.038,1.42,0.7,50.38,2.0,4,12.60,4.04,f,Clime Capital,,0.99,-1,0.98,1.00,1.00,0.99,-0.85,1.145,0.74,
CIW,84.934,1.235,13.892,0.021,0.44,1.0,5,8.4,1,5.00,2.38,f,Clime Invest,,0.42,,0.41,0.45,0.42,0.41,0.15,0.50,0.312,
CUV,416.988,34.84,33.997,0.074,0.11,2.2,-3.6,-,-,-,-,,Clinuvel Pharmaceut,,0.245,1.5,0.245,0.25,0.25,0.23,6.67,0.38,0.20,
CPR,-,22.947,17.291,0.019,0.27,0.6,-7.6,-,-,-,-,,Clive Peeters,,0.15,,-,-,0.15,0.15,0.15,0.74,0.10,
CLO,2695.98,67.53,43.665,0.596,0.31,2.5,7.98,9.7,2,3.99,2.58,,Clough Ltd,,0.775,2,0.775,0.78,0.79,0.75,2.80,1.035,0.695,
CLV,121.449,13.611,9.108,0.043,0.16,1.6,2.06,12.6,1,2.06,3.85,,Clover Corp,,0.26,,0.26,0.27,0.27,0.26,0.15,0.325,0.19,
CMI,49.209,0.763,1.332,0.021,1.45,0.4,-0.31,-,-,-,-,,CMI Ltd,,0.625,0.5,0.625,0.67,0.68,0.62,0.95,0.72,0.30,
COZ,296,6.76,6.783,0.031,0.07,1.6,-0.26,-,-,-,-,,CO2 Grp Ltd,,0.11,-1.5,0.115,0.125,0.125,0.105,-11.85,0.43,0.105,
COZO,400,4.286,1.464,0.002,-,-,-,-,-,-,-,,  opt nov11,,0.015,-0.6,0.015,0.03,0.021,0.011,-28.42,0.29,0.011,
CCL,11661,263.419,236.242,8.486,1.38,8.2,60.5,18.6,43.5,1.39,3.87,f,Coca-Cola Amatil,,11.25,41,11.23,11.28,11.31,10.79,3.93,11.81,8.26,
COH,1860.11,29.561,33.01,4.231,3.25,23.0,242.2,30.9,190,1.27,2.54,f,Cochlear Ltd,,74.82,163,74.47,74.90,75.50,72.55,2.37,77.66,51.25,
CDA,141.105,7.593,1.644,0.218,0.12,11.1,11.5,11.6,7,1.64,5.26,f,Codan Ltd,,1.33,-5,1.325,1.35,1.365,1.30,-3.48,1.585,0.60,
COF,448.382,25.145,11.198,0.145,-0.17,-,12,9.3,12,1.00,10.71,f,Coffey Intl,,1.12,-5,1.11,1.145,1.18,1.105,-4.13,2.37,1.01,
CGS,78,1.684,2.268,0.016,0.08,3.1,0.96,25.5,-,-,-,,Cogstate Ltd,,0.245,-1.5,0.23,0.24,0.245,0.225,-5.62,0.38,0.225,
CLH,26.5,2.428,8.371,0.072,0.90,0.8,9.93,7.4,5.4,1.84,7.35,f,Collection House,,0.735,0.5,0.735,0.75,0.75,0.72,0.83,0.935,0.455,
CKL,297.585,2.922,1.21,0.036,0.16,2.8,7.46,5.9,3.25,2.30,7.39,f,Colorpak Ltd,,0.44,-2,0.44,0.47,0.465,0.42,-4.20,0.53,0.385,
CBA,18888.6,504.094,511.995,79.713,-,-,330.4,15.6,235,1.41,4.57,f,C'wlth Bank  of Aust ,,51.47,-65,51.45,51.50,51.95,50.31,-1.10,60.00,36.20,
CPA,51614.9,971.251,906.927,1.912,1.11,0.9,-11.41,-,6.85,-,7.21,,C'wlth Prop ord unt   ,,0.95,1,0.945,0.95,0.955,0.905,1.21,1.045,0.735,
COJ,500,6.096,25.222,0.003,-,-,0.06,10.0,-,-,-,,Commstrat Ltd,,0.006,0.1,0.005,0.006,0.006,0.006,20.15,0.01,0.003,
COM,140.445,4.885,2.709,0.006,0.03,1.7,1.7,2.9,-,-,-,,Comops Ltd,,0.05,,0.052,0.055,0.05,0.05,0.15,0.185,0.05,
CXH,1249.22,93.917,31.666,0.002,0.20,0.1,-13.78,-,-,-,-,,Compass Hotel stp,,0.019,,0.019,0.021,0.019,0.018,0.15,0.045,0.012,
CMP,75.154,3.591,1.773,0.023,0.05,2.8,0.4,35.0,-,-,-,,Compumedics Ltd,,0.14,,0.12,0.15,0.14,0.14,0.15,0.265,0.12,
CPU,9678.37,223.55,210.394,6.307,-1.54,-,56.84,20.0,25,2.27,2.20,p,Computershare Ltd,,11.35,48,11.20,11.39,11.41,10.75,4.56,12.90,8.45,
CMO,591.087,9.923,11.273,0.008,-0.02,-,-0.19,-,-,-,-,,Comtel Corp Ltd,,0.018,0.1,0.018,0.02,0.018,0.017,6.03,0.039,0.011,
