ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4651.1 at 16:35 26/2/2010  Report at 19:07 Friday 26/2/2010. Processed 17:32 Sunday 28/2/2010.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
BOQ,2458.91,23.07,13.318,2.32,6.62,1.6,75.9,14.3,52,1.46,4.78,f,Bank of Qld,,10.87,11,10.78,10.89,10.99,10.51,1.13,13.49,6.228
BBX,225,0.229,-,-,0.01,1.0,-12.17,-,-,-,-,,BBX Hldgs,,0.01,,0.01,0.04,0.01,0.01,0.11,0.02,0.01
BEC,984.042,16.029,27.604,0.018,0.23,0.4,-167.28,-,-,-,-,,Becton Prop Grp stpld,,0.088,0.2,0.084,0.088,0.091,0.082,2.44,0.23,0.065
BFG,1666.31,3.412,7.305,0.286,0.25,4.7,11.3,10.4,8,1.41,6.78,f,Bell Financial Grp,,1.18,,1.165,1.18,1.25,1.11,0.11,1.40,0.375
BET,1.95,0.005,0.017,0.003,1.78,0.7,-1.38,-,-,-,-,,Belmont Hldgs,,1.17,-3,1.17,1.17,1.20,1.17,-2.39,1.47,1.10
BEN,7370.62,47.748,21.234,3.369,5.16,1.9,35.53,27.1,43,0.83,4.47,f,Bendigo & Adelaide,,9.62,-38,9.55,9.65,10.32,9.35,-3.69,10.48,5.733
BLT,1517.95,43.679,2.652,0.016,-,-,-0.8,-,-,-,-,,Benitec Ltd,,0.04,-0.3,0.04,0.044,0.044,0.038,-6.87,0.09,0.02
BLTO,-,1.488,-,-,-,-,-,-,-,-,-,,  opt apr14,,0.016,,0.018,0.025,0.016,0.016,0.11,0.03,0.005
BLTOA,-,0.016,0.009,-,-,-,-,-,-,-,-,,  opt apr11,,0.003,,0.003,0.01,0.003,0.003,0.11,0.012,0.002
BEL,11,0.3,0.137,0.02,0.45,0.6,-1.46,-,-,-,-,f,Bentley Capital,,0.285,1.5,0.275,0.285,0.285,0.27,5.67,0.329,0.194
BER,200.613,0.568,0.191,0.004,0.89,0.4,13,3.1,-,-,-,,Berklee Ltd,,0.40,5,0.405,0.44,0.44,0.35,14.40,0.737,0.35
BYI,10.6,0.02,0.004,0.045,0.42,1.8,7.28,10.3,6,1.21,8.00,,Beyond Intl,,0.75,-3,0.75,0.90,0.78,0.75,-3.73,0.78,0.50
BSI,110,0.577,3.178,0.006,-0.01,-,-0.23,-,-,-,-,,Beyond Sportswear,,0.018,0.2,0.017,0.02,0.018,0.018,12.61,0.045,0.007
BGL,1479.46,8.221,0.444,0.011,0.05,2.5,1.59,7.9,-,-,-,,Bigair Grp Ltd,,0.125,-0.5,0.125,0.13,0.13,0.12,-3.73,0.18,0.041
BBG,5044.58,32.882,42.854,2.572,0.84,12.1,57.2,17.8,36,1.59,3.54,p,Billabong Intl,,10.17,-30,10.01,10.20,10.80,9.93,-2.75,12.19,6.158
BDM,15,0.362,0.479,0.017,0.05,4.4,-1.98,-,-,-,-,,Biodiem Ltd,,0.22,6,0.16,0.22,0.22,0.17,37.61,0.23,0.07
BOD,237.018,0.569,0.394,0.006,-,-,-0.95,-,-,-,-,,bioMD Ltd,,0.05,1,0.044,0.055,0.05,0.041,25.11,0.08,0.02
BODO,-,-,-,-,-,-,-,-,-,-,-,,  opt aug10,,-,,-,-,-,-,-,-,-
BNO,1865.63,8.07,1.693,0.092,0.06,4.8,-2.4,-,-,-,-,,Bionomics Ltd,,0.29,-1,0.29,0.30,0.31,0.29,-3.22,0.43,0.185
BPO,16332,182.873,6.129,0.015,0.01,2.9,-0.62,-,-,-,-,,BioProspect Ltd,,0.029,0.4,0.028,0.029,0.045,0.026,16.11,0.06,0.011
BPOOB,5000,44.883,-,-,-,-,-,-,-,-,-,,  opt mar10,,0.001,,-,0.001,0.001,0.001,0.11,0.006,0.001
BOS,426.095,6.307,4.144,0.002,-,-,-3.3,-,-,-,-,,Biosignal Ltd,,0.016,-0.2,0.016,0.018,0.021,0.016,-11.00,0.035,0.004
BTA,6179.44,51.26,8.817,0.383,0.60,3.6,36.6,5.8,-,-,-,,Biota Hldgs,,2.14,-5,2.13,2.14,2.29,2.10,-2.17,3.336,0.433
BTC,79.5,0.957,0.599,0.016,0.35,0.6,0.47,44.7,-,-,-,,Biotech Capital,,0.21,-3,0.21,0.265,0.24,0.21,-12.39,0.31,0.099
BIT,312.46,5.901,1.097,0.011,0.01,9.5,-1.67,-,-,-,-,,Biotron Ltd,,0.095,,0.091,0.096,0.099,0.09,0.11,0.175,0.075
BITO,951.052,9.358,-,0.003,-,-,-,-,-,-,-,,  opt dec11,,0.025,,0.023,0.029,0.027,0.025,0.11,0.037,0.024
BIS,887.131,1.89,0.867,0.045,0.03,7.0,-3.44,-,-,-,-,,Bisalloy Steel,,0.21,2.5,0.20,0.215,0.21,0.185,13.62,0.30,0.13
BSN,-,0.691,0.24,0.002,0.06,0.7,-2.82,-,-,-,-,,Bisan Ltd,,0.04,,0.04,0.05,0.04,0.04,0.11,0.05,0.03
BKI,535.355,4.772,56.219,0.527,1.45,0.9,6.47,19.6,5.5,1.18,4.35,f,BKI Invest Ltd,,1.265,-1.5,1.265,1.275,1.28,1.26,-1.06,1.325,0.787
BKM,-,0.695,1.12,0.002,-,-,-0.25,-,-,-,-,,BKM Management,,0.004,,0.004,0.009,0.004,0.004,0.11,0.011,0.003
BKL,31.61,0.238,0.624,0.348,3.46,6.1,127.5,16.5,99,1.29,4.71,f,Blackmores Ltd,,21.00,-25,21.00,21.25,21.00,20.41,-1.07,23.00,10.77
BIV,1036.47,37.217,4.48,0.004,0.02,1.4,-1.23,-,-,-,-,,Blue Capital Ltd,,0.028,0.7,0.023,0.028,0.028,0.021,33.44,0.031,0.013
BSL,76538.8,750.212,137.517,4.412,2.47,1.0,-61.37,-,5,-,2.07,,BlueScope Steel,,2.42,-4,2.41,2.42,2.54,2.38,-1.51,3.48,1.675
BLG,477.64,12.006,3.924,0.034,0.04,4.4,-5.06,-,-,-,-,,Bluglass Ltd,,0.175,0.5,0.175,0.18,0.18,0.17,3.05,0.385,0.15
BLY,184058,2212.75,442.112,1.453,0.14,2.3,-0.67,-,-,-,-,,Boart Longyear,,0.315,-0.5,0.31,0.315,0.33,0.305,-1.45,0.41,0.054
BNE,15.714,0.46,0.005,0.014,-0.01,-,-3.55,-,-,-,-,,Bone Medical Ltd,,0.15,,0.135,0.20,0.15,0.14,0.11,0.25,0.10
BOL,9460.34,49.217,3.147,0.147,0.55,0.6,-24,-,1,-,3.13,,Boom Logistics,,0.32,-1,0.32,0.325,0.355,0.315,-2.92,0.70,0.27
BLD,18357.5,111.979,167.727,3.197,4.23,1.3,22.7,23.7,12.5,1.82,2.33,f,Boral Ltd,,5.37,-13,5.35,5.39,5.58,5.27,-2.25,6.40,2.29
BPH,1206.56,17.23,0.551,0.014,0.07,1.0,-2.68,-,-,-,-,,BPH Corp Ltd,,0.069,-0.1,0.066,0.07,0.074,0.063,-1.32,0.391,0.016
BPHO,3524.83,18.156,-,-,-,-,-,-,-,-,-,,  opt may10,,0.003,,0.002,0.003,0.004,0.003,0.11,0.018,0.003
BKN,3349.39,38.318,39.247,0.841,1.58,4.1,43.3,15.0,26,1.67,4.01,f,Bradken Ltd,,6.48,-15,6.40,6.49,6.87,6.29,-2.15,7.55,0.945
BRC,55.2,0.674,0.558,0.025,-0.01,-,1.6,16.9,-,-,-,,Brain Resource,,0.27,-1,0.265,0.28,0.28,0.27,-3.46,0.35,0.185
BZI,484,1.586,2.546,0.007,0.03,3.0,-0.68,-,-,-,-,,Brainz Instruments,,0.089,3.3,0.08,0.088,0.089,0.056,59.04,0.089,0.013
BXB,44230.4,200.295,263.51,9.802,0.66,10.5,34.45,20.1,25,1.38,3.60,p,Brambles Ltd,,6.94,13,6.92,6.95,7.23,6.82,2.02,8.37,4.08
BNV,-,1.539,0.073,0.003,0.03,0.4,0.1,13.0,-,-,-,,Brand New Vintage,,0.013,,0.013,0.034,0.013,0.013,0.11,0.04,0.013
BVA,1014.34,6.695,3.191,0.066,-0.06,-,-1.97,-,-,-,-,,Bravura Solutions,,0.18,-0.5,0.17,0.18,0.185,0.165,-2.59,0.315,0.119
BPK,-,0.14,0.024,0.005,-,-,-0.6,-,-,-,-,,Bremer Park Ltd,,0.015,,0.012,0.03,0.015,0.015,0.11,0.025,0.01
BRG,562.811,2.761,0.975,0.218,0.49,3.4,9.08,18.5,5.5,1.65,3.27,,Breville Grp Ltd,,1.68,8,1.65,1.68,1.68,1.53,5.11,2.45,0.465
BKW,266.599,2.896,0.231,1.811,8.27,1.5,229.8,5.4,39,5.89,3.17,f,Brickworks Ltd,,12.30,4,12.30,12.31,12.40,12.25,0.44,16.80,9.02
BYL,527.273,3.51,3.383,0.037,0.33,1.0,3.98,8.5,1.5,2.65,4.41,f,Brierty Ltd,,0.34,2,0.325,0.35,0.35,0.31,6.36,0.515,0.095
BBL,-,0.006,-,0.031,0.12,2.7,0.89,36.0,0.5,1.78,1.56,f,Brisbane Broncos,,0.32,,0.35,0.38,0.32,0.32,0.11,0.40,0.23
BCS,2.9,0.055,-,0.447,-0.54,-,15.06,7.6,-,-,-,,Brisconnection Tr stp ,,1.15,10,1.10,1.30,1.15,1.05,9.64,1.40,1.03
BRO,300,20.455,4.336,0.002,-,-,-1.46,-,-,-,-,,Broad Invest,,0.004,,0.004,0.005,0.004,0.004,0.11,0.005,0.002
BSA,274.974,2.898,0.626,0.055,0.03,8.8,4.01,6.6,2,2.00,7.55,f,BSA Ltd,,0.265,-1,0.26,0.265,0.275,0.265,-3.53,0.34,0.125
BTT,250.113,1.709,2.462,0.488,0.22,13.9,7.95,38.4,7.9,1.01,2.59,f,BT Invest Mngmnt,,3.05,-3,3.00,3.05,3.17,3.05,-0.86,3.34,1.02
BUG,41.159,0.229,0.062,0.013,0.72,0.4,3.17,9.8,1,3.17,3.23,,Buderim Ginger,,0.31,-1,0.305,0.325,0.33,0.31,-3.01,0.50,0.30
BWP,4149.68,25.473,12.448,0.758,1.83,1.0,13.89,13.2,10.97,1.27,5.99,,Bunnings Warehouse unt,,1.83,3.5,1.81,1.84,1.875,1.78,2.06,1.945,1.506
BPG,200,1.649,1.25,0.006,-0.02,-,-0.45,-,-,-,-,,Byte Power Grp,,0.005,-0.2,0.005,0.008,0.007,0.005,-28.46,0.017,0.003
CEO,1500,38.458,3.326,0.002,0.01,0.8,-0.24,-,-,-,-,,C @ Ltd,,0.008,-0.2,0.008,0.009,0.009,0.008,-19.89,0.021,0.005
CEOO,639.99,16.706,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.003,,0.003,0.004,0.003,0.003,0.11,0.009,0.002
CAB,1018.9,10.945,10.096,0.67,-,-,48.9,11.4,34,1.44,6.12,f,Cabcharge Aust,,5.56,-16,5.55,5.73,5.92,5.52,-2.69,7.09,4.71
CDM,2,0.566,0.678,0.021,1.10,0.7,-13.8,-,4,-,5.26,f,Cadence Capital,,0.76,-2,0.79,0.80,0.78,0.76,-2.45,0.88,0.44
CIX,593.001,5.092,0.752,0.064,0.25,1.1,3.44,8.0,1,3.44,3.64,f,Calliden Grp,,0.275,0.5,0.275,0.28,0.28,0.265,1.96,0.40,0.255
CTX,8022.37,44.93,37.005,2.835,10.48,1.0,116.3,9.0,25,4.65,2.38,f,Caltex Aust,,10.50,52,10.43,10.51,10.50,10.03,5.32,14.00,8.01
CZD,2018.4,11.631,1.924,0.011,0.05,0.7,-0.61,-,-,-,-,,Calzada Ltd,,0.033,0.3,0.028,0.033,0.033,0.028,10.11,0.044,0.02
CPB,182.039,1.919,2.354,1.826,2.96,9.8,162.2,17.9,95,1.71,3.28,p,Campbell Brothers,,29.00,-35,28.75,29.24,29.80,27.51,-1.08,32.00,8.29
CDL,-,0.448,0.013,0.007,0.21,0.3,1.22,5.7,0.37,3.30,5.29,,Canada Land Ltd cdi,,0.07,,0.07,0.09,0.07,0.07,0.11,0.09,0.038
CNB,34.472,0.211,0.049,0.084,0.60,1.2,-12,-,4,-,5.63,f,Canberra Invest,,0.71,1,0.71,0.80,0.71,0.70,1.54,0.76,0.39
CAG,289083,391.699,37.301,0.009,-,-,-0.01,-,-,-,-,,Cape Range Ltd,,0.01,0.2,0.01,0.011,0.012,0.007,25.11,0.016,0.003
CAJ,1118,5.418,0.431,0.012,-,-,-0.05,-,-,-,-,,Capitol Health,,0.04,-0.4,0.04,0.044,0.041,0.04,-8.98,0.063,0.033
CAJO,-,1.829,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.01,,0.01,0.011,0.01,0.01,0.11,0.012,0.006
CAA,3021.42,25.579,0.962,0.103,0.38,0.7,-27.5,-,-,-,-,,Capral Ltd,,0.265,-0.5,0.24,0.265,0.28,0.235,-1.74,1.305,0.235
CCF,43,0.644,0.523,0.005,-,-,-6.35,-,-,-,-,,Carbon Conscious,,0.25,-4,0.19,0.26,0.27,0.25,-13.68,0.56,0.10
CNN,5557.02,127.571,1.963,0.014,0.02,1.1,-1.07,-,-,-,-,,Cardia Bioplastics,,0.022,0.1,0.022,0.023,0.023,0.02,4.87,0.04,0.015
CNNO,1450,24.259,0.71,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.003,,0.002,0.004,0.004,0.003,0.11,0.013,0.002
CDD,569.79,2.945,2.118,0.351,0.65,6.3,38.62,10.5,28,1.38,6.88,f,Cardno Ltd,,4.07,-2,4.07,4.09,4.14,4.06,-0.38,5.20,2.61
CGR,200,0.2,-,0.011,-,-,-,-,-,-,-,,Careers Multilist,,0.22,,0.21,0.24,0.24,0.21,-,0.24,0.21
CDP,91.263,0.429,2.899,0.298,5.56,0.8,27.08,15.7,27.21,1.00,6.39,,Carindale Prop unt,,4.26,-1,4.25,4.30,4.30,4.25,-0.12,4.40,3.15
CIN,13.568,0.069,0.136,0.451,21.19,0.8,63,27.0,67,0.94,3.94,f,Carlton Invest,,17.00,-50,16.91,17.00,17.50,17.00,-2.75,18.95,12.00
CINPA,-,-,-,-,-,-,-,-,14,-,6.64,,  7% cum pf,,2.11,,2.12,-,2.11,2.11,0.11,2.11,2.11
CWE,3238.94,26.821,19.55,0.059,0.01,10.5,-1.99,-,-,-,-,,Carnegie Wave Energy,,0.105,-1.5,0.105,0.11,0.125,0.105,-12.39,0.29,0.105
CRZ,4795.85,21.158,-,1.131,0.01,487.0,8.2,59.4,6.6,1.24,1.36,f,Carsales Com Ltd,,4.87,-13,4.70,4.90,5.09,4.76,-2.49,5.70,3.56
CCV,3191.51,19.316,6.236,0.251,0.23,3.0,6.97,9.9,3,2.32,4.35,f,Cash Convert ord/div   ,,0.69,2,0.68,0.69,0.705,0.675,3.10,0.71,0.295
CXD,174.373,1.383,0.333,0.02,0.23,1.2,-31.3,-,-,-,-,,CathRx Ltd,,0.28,3,0.28,0.30,0.28,0.25,12.11,0.78,0.245
CBD,717.825,11.568,1.555,0.04,0.04,2.8,-1.7,-,-,-,-,,CBD Energy Ltd,,0.11,-1,0.105,0.11,0.12,0.11,-8.22,0.195,0.031
CBZ,740.267,3.027,-,0.022,-,-,-,-,-,-,-,,Cbio Ltd,,0.36,-4,0.36,0.39,0.43,0.36,-9.89,0.50,0.36
CBZO,-,-,-,-,-,-,-,-,-,-,-,,  opt dec12,,-,,0.025,-,-,-,-,-,-
CCK,14.75,10.108,0.031,0.005,0.02,5.3,0.63,16.7,-,-,-,,CCK Financial,,0.105,,0.105,0.13,0.105,0.105,0.11,0.21,0.08
CEG,238.067,3.581,3.179,0.017,0.39,0.6,-28.93,-,-,-,-,,CEC Grp Ltd,,0.215,-1.5,0.205,0.215,0.23,0.205,-6.41,0.235,0.105
CWP,189.421,1.453,1.149,0.162,1.72,1.6,43,6.3,12,3.58,4.44,f,Cedar Woods Prop,,2.70,5,2.65,2.70,2.70,2.50,2.00,2.85,0.85
CAQ,928.121,3.351,1.3,0.039,0.01,19.0,-1.31,-,-,-,-,,Cell Aquaculture,,0.19,,0.18,0.195,0.20,0.17,0.11,0.20,0.072
CST,140.46,1.457,1.51,0.301,0.25,12.5,8.9,35.2,3.5,2.54,1.12,f,Cellestis Ltd,,3.13,-18,3.13,3.20,3.30,3.13,-5.33,4.00,1.80
CDY,6339.9,110.693,0.294,0.01,0.01,3.0,-2.77,-,-,-,-,,Cellmid Ltd,,0.03,0.1,0.03,0.031,0.032,0.028,3.56,0.05,0.007
CLT,8.145,0.675,0.084,0.025,0.40,0.8,-6.16,-,-,-,-,,Cellnet Grp,,0.33,0.5,0.33,0.35,0.33,0.325,1.65,0.33,0.15
CIL,583.129,2.852,0.366,0.128,0.11,13.3,10.7,13.6,10.5,1.02,7.19,,Centrebet Internat,,1.46,-4,1.46,1.48,1.53,1.46,-2.56,1.60,0.86
CAF,69.84,3.106,0.494,0.02,0.21,0.6,-32.59,-,-,-,-,,Centrepoint Alliance,,0.125,-2,0.125,0.14,0.15,0.125,-13.68,0.22,0.12
CNP,8308.73,104.011,244.031,0.224,-2.91,-,-398.36,-,31.8,-,138.26,,Centro Prop stpld,,0.23,-2.5,0.23,0.235,0.26,0.23,-9.69,0.52,0.047
CER,8895.28,106.352,304.785,0.377,0.35,0.5,-18.43,-,0.37,-,2.24,,Centro Retail stpld,,0.165,-0.5,0.165,0.17,0.17,0.16,-2.83,0.225,0.016
CYA,1399.9,6.954,2.678,0.154,1.04,0.8,-7.74,-,3.5,-,4.12,f,Century Aust,,0.85,4,0.83,0.855,0.85,0.805,5.05,0.91,0.56
CFU,42684.9,163.007,116.133,0.165,0.04,4.0,-0.09,-,-,-,-,,Ceramic Fuel Cells,,0.16,-0.5,0.16,0.165,0.185,0.16,-2.92,0.345,0.054
CVS,260,4.872,4.333,0.011,-,-,-0.13,-,-,-,-,,Cervantes Corp,,0.037,0.1,0.033,0.037,0.037,0.036,2.89,0.054,0.026
CFX,39097.6,291.256,268.966,4.719,1.99,1.0,-1.9,-,12.5,-,6.58,,CFS Retail Prop unt,,1.90,3.5,1.895,1.915,1.94,1.865,1.99,2.12,1.415
CDI,7309.23,45.139,7.985,0.45,0.65,0.8,0.46,109.8,6.7,0.07,13.27,,Challenger Div Pro stpld,,0.505,,0.495,0.505,0.505,0.485,0.11,0.53,0.267
CGF,18085,98.555,58.203,1.987,3.36,1.1,35.2,10.9,13.5,2.61,3.52,,Challenger FSG Ltd,,3.84,,3.82,3.89,4.13,3.78,0.11,4.50,0.865
CIF,667.802,10.2,10.293,0.553,-1.66,-,-59.2,-,15,-,8.98,,Challenger Infra stpld,,1.67,,1.65,1.69,1.70,1.59,0.11,2.06,1.20
CWT,929.88,6.851,11.475,0.058,0.47,0.6,-14.59,-,5.65,-,18.52,,Challenger Winetr unt,,0.305,,0.30,0.305,0.305,0.295,0.11,0.36,0.215
CHR,1.767,0.062,0.022,0.016,4.32,0.7,24.96,11.3,14,1.78,4.96,f,Chalmers Ltd,,2.82,6,2.76,-,2.82,2.76,2.29,3.10,2.38
CMG,666.213,4.094,4.616,0.108,0.04,6.5,-2.52,-,0.35,-,1.35,f,Chandler Macleod,,0.26,-2,0.26,0.285,0.31,0.26,-7.03,0.31,0.079
CHP,118,3.313,0.325,0.002,0.02,0.8,-1.7,-,-,-,-,,Chapmans Ltd,,0.015,0.1,0.012,0.019,0.015,0.014,7.25,0.022,0.011
CHC,33514.2,168.054,33.133,0.529,0.60,1.2,-23.57,-,2.6,-,3.69,,Charter Hall Grp forus,,0.705,5.5,0.70,0.705,0.71,0.64,8.57,0.749,0.154
CHF,185.81,0.492,0.086,0.005,0.12,0.5,-9.1,-,-,-,-,,Charter Pacific,,0.055,1.2,0.056,0.06,0.06,0.05,28.02,0.076,0.04
CHFO,1.08,0.977,-,-,-,-,-,-,-,-,-,,  opt feb11,,0.001,-0.2,0.001,0.002,0.003,0.001,-66.56,0.013,0.001
CXS,1278.1,32.409,1.474,0.198,0.05,14.0,-10.75,-,-,-,-,,Chemgenex Pharmac,,0.70,2.5,0.685,0.71,0.74,0.66,3.82,1.09,0.28
CXSO,-,0.17,0.082,-,-,-,-,-,-,-,-,,  opt mar10,,0.035,,-,0.012,0.035,0.035,0.11,0.08,0.02
CXSOA,-,0.065,0.009,0.004,-,-,-,-,-,-,-,,  opt feb12,,0.35,,0.35,0.55,0.35,0.35,0.11,0.65,0.11
CVB,948.777,3.629,0.007,0.005,0.01,4.5,1.36,3.3,-,-,-,,Cheviot Bridge,,0.045,0.5,0.04,0.047,0.045,0.04,12.61,0.07,0.02
CKP,-,0.011,0.026,0.002,1.94,0.1,-30.24,-,-,-,-,,Cheviot Kirribilly stpld,,0.125,,-,-,0.125,0.125,0.11,0.35,0.125
CCY,212.111,2.191,23.855,0.009,0.05,1.2,-19.36,-,-,-,-,,China Century Capitl,,0.058,0.3,0.058,0.059,0.058,0.05,5.57,0.115,0.03
CNH,350.987,7.347,0.485,0.042,0.08,1.7,-0.99,-,-,-,-,,China Steel,,0.135,2.5,0.135,0.14,0.14,0.11,22.84,0.20,0.04
CWH,-,0.014,-,0.008,0.06,1.8,1.1,10.0,-,-,-,,China West Hldgs,,0.11,,0.125,0.17,0.11,0.11,0.11,0.23,0.065
CHO,59.492,0.646,0.289,0.467,5.46,0.9,16.4,29.4,21,0.78,4.36,f,Choiseul Investments   ,,4.82,,4.82,4.97,5.00,4.82,0.11,5.28,3.53
CDH,-,0.3,0.4,-,0.04,0.1,-1.45,-,-,-,-,,Chongherr Invest,,0.003,,0.003,0.03,0.003,0.003,0.11,0.01,0.002
CII,50,2.511,1.419,0.064,0.44,2.0,24.19,3.6,2,12.10,2.27,,CI Res Ltd,,0.88,,0.78,0.89,0.88,0.88,0.11,1.05,0.70
CIR,305.674,1.424,0.4,0.024,0.78,0.7,-19.86,-,-,-,-,,Circadian Tech,,0.54,-5,0.535,0.56,0.60,0.54,-8.36,0.88,0.54
CLS,3,0.04,0.176,0.004,4.35,0.2,-68,-,-,-,-,,CL Asset Hldgs,,0.80,-8.5,0.75,0.80,0.80,0.80,-9.49,1.20,0.062
CND,597.873,3.162,4.705,0.056,0.39,1.7,3,21.7,-,-,-,,Clarius Grp Ltd,,0.65,-5,0.65,0.70,0.70,0.65,-7.03,1.18,0.296
CSS,103300,184.45,2.449,0.038,0.56,0.2,-7.77,-,-,-,-,,Clean Seas Tuna,,0.091,-14.9,0.091,0.092,0.245,0.075,-61.97,0.801,0.075
CLQ,52.462,1.263,0.313,0.018,0.05,6.2,1.79,17.3,-,-,-,,Clean Teq Hldgs,,0.31,,0.28,0.30,0.31,0.31,0.11,0.37,0.15
CVA,249,1.92,1.14,0.007,0.02,3.3,0.57,11.6,-,-,-,,Clever Com Aus,,0.066,0.1,0.06,0.068,0.066,0.066,1.65,0.078,0.018
CAM,41.379,1.018,0.254,0.039,1.44,0.7,1.84,56.5,3,0.61,2.88,f,Clime Capital,,1.04,-2.5,1.04,1.06,1.07,1.04,-2.24,1.145,0.55
CIW,3.612,0.386,5.505,0.021,0.40,1.0,-5.8,-,-,-,-,f,Clime Invest,,0.42,1,0.425,0.45,0.42,0.42,2.55,0.50,0.171
CUV,785.062,15.716,12.435,0.079,0.11,2.4,-3.6,-,-,-,-,,Clinuvel Pharmaceut,,0.26,-3,0.26,0.27,0.285,0.26,-10.23,0.40,0.18
CPR,463.833,3.189,7.606,0.036,0.27,1.0,-7.1,-,-,-,-,,Clive Peeters,,0.28,-9,0.28,0.30,0.37,0.255,-24.21,0.74,0.077
CLO,2559.53,21.718,6.197,0.609,0.31,2.5,7.98,9.9,2,3.99,2.53,,Clough Ltd,,0.79,-7,0.79,0.81,0.86,0.79,-8.03,1.035,0.36
CLV,2359.76,8.033,2.701,0.045,0.16,1.7,2.06,13.1,1,2.06,3.70,,Clover Corp,,0.27,-2.5,0.26,0.275,0.325,0.26,-8.36,0.325,0.17
CMV,-,22.268,12.261,0.084,0.14,0.6,-14.1,-,-,-,-,,CMA Corp Ltd,,0.087,,-,-,0.087,0.087,0.11,0.16,0.053
CMI,50.112,0.317,0.174,0.023,1.45,0.5,-0.31,-,-,-,-,,CMI Ltd,,0.685,,0.68,0.685,0.69,0.685,0.11,0.72,0.28
COZ,495.165,2.455,1.838,0.053,0.07,2.7,-0.26,-,-,-,-,,CO2 Grp Ltd,,0.19,1,0.165,0.19,0.195,0.165,5.67,0.43,0.13
COZO,204,0.956,0.15,0.008,-,-,-,-,-,-,-,,  opt nov11,,0.05,-0.3,0.035,0.10,0.054,0.05,-5.55,0.29,0.05
CCL,14394.2,96.319,77.549,8.396,1.38,8.1,60.5,18.5,43.5,1.39,3.88,f,Coca-Cola Amatil,,11.22,8,11.13,11.24,11.37,10.83,0.83,11.72,8.02
COH,1284.21,8.325,10.343,3.587,3.25,19.5,242.2,26.2,190,1.27,2.99,f,Cochlear Ltd,,63.45,-65,62.91,63.48,64.89,62.83,-0.90,69.79,46.21
CDA,197.394,0.954,0.196,0.212,0.12,10.8,11.5,11.2,7,1.64,5.43,f,Codan Ltd,,1.29,7.5,1.26,1.29,1.29,1.215,6.28,1.32,0.525
COF,563.714,7.434,2.69,0.231,-0.17,-,12,15.4,12,1.00,6.50,f,Coffey Intl,,1.845,-11.5,1.845,1.85,1.945,1.82,-5.76,2.37,1.38
CGS,20.693,0.3,1.346,0.02,0.08,3.8,0.96,31.3,-,-,-,,Cogstate Ltd,,0.30,2,0.30,0.32,0.30,0.28,7.25,0.38,0.20
CLH,41.25,0.993,0.543,0.084,0.84,1.0,8.1,10.6,5.4,1.50,6.28,f,Collection House,,0.86,,0.78,0.86,0.885,0.81,0.11,0.935,0.40
CKL,49.538,1.21,0.41,0.041,0.16,3.1,7.46,6.7,3.25,2.30,6.50,f,Colorpak Ltd,,0.50,1,0.50,0.525,0.50,0.49,2.15,0.53,0.385
CBA,27225.5,175.925,180.182,82.728,-,-,330.4,16.3,235,1.41,4.36,f,C'wlth Bank  of Aust ,,53.92,111,53.91,53.99,54.74,53.01,2.21,58.65,26.43
CPA,54622.9,295.595,380.334,1.897,1.11,0.9,-11.41,-,6.85,-,7.21,,C'wlth Prop ord unt   ,,0.95,1.5,0.945,0.95,0.95,0.925,1.72,1.045,0.675
COJ,-,2.962,1.991,0.003,-,-,0.02,25.0,-,-,-,,Commstrat Ltd,,0.005,,0.005,0.008,0.005,0.005,0.11,0.01,0.003
COM,423.5,1.291,0.574,0.016,0.04,3.5,2.5,5.6,-,-,-,,Comops Ltd,,0.14,-3,0.14,0.17,0.17,0.14,-17.54,0.185,0.05
CXH,730,63.368,3.934,0.004,0.21,0.1,-80.18,-,-,-,-,,Compass Hotel Grp stpld,,0.03,0.1,0.029,0.035,0.032,0.029,3.56,0.082,0.017
CMP,137,2.826,0.261,0.029,0.05,3.6,1.7,10.6,-,-,-,,Compumedics Ltd,,0.18,-2,0.18,0.19,0.20,0.18,-9.89,0.265,0.11
CPU,7183.18,88.891,69.186,6.473,-1.54,-,56.84,20.5,25,2.27,2.15,p,Computershare Ltd,,11.65,-24,11.63,11.89,12.20,11.61,-1.91,12.64,6.85
CPS,-,0.592,1.289,0.012,0.01,4.2,-0.38,-,-,-,-,,Computronics,,0.042,,-,-,0.042,0.042,0.11,0.05,0.006
CMO,555,6.2,1.234,0.012,-0.02,-,-0.8,-,-,-,-,,Comtel Corp Ltd,,0.027,,0.02,0.027,0.027,0.025,0.11,0.039,0.011
