ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4905.2 at 16:37 26/3/2010  Report at 19:08 Friday 26/3/2010. Processed 18:58 Sunday 28/3/2010.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
BBX,-,0.229,-,-,0.06,0.2,19.48,0.1,-,-,-,,BBX Hldgs,,0.01,,0.005,0.04,0.01,0.01,-0.31,0.02,0.01
BEC,1712.62,22.581,36.95,0.018,0.16,0.6,-141.93,-,-,-,-,,Becton Prop Grp stp,,0.089,0.4,0.087,0.09,0.09,0.084,4.40,0.23,0.08
BFG,521.87,10.137,7.809,0.262,0.25,4.3,11.3,9.6,8,1.41,7.41,f,Bell Financial Grp,,1.08,-6,1.08,1.10,1.14,1.045,-5.57,1.40,0.465
BET,-,0.005,0.037,0.003,1.78,0.7,-1.38,-,-,-,-,,Belmont Hldgs,,1.17,,1.15,-,1.17,1.17,-0.31,1.47,1.10
BEN,5169.97,71.61,43.411,3.506,5.16,1.9,35.53,28.2,43,0.83,4.30,f,Bendigo & Adelaide,,10.01,-2,9.87,10.03,10.15,9.83,-0.51,10.48,5.901
BLT,200,48.175,4.326,0.018,-,-,-0.65,-,-,-,-,,Benitec Ltd,,0.044,-0.6,0.044,0.049,0.05,0.043,-12.31,0.09,0.022
BLTO,-,1.757,-,-,-,-,-,-,-,-,-,,  opt apr14,,0.016,,0.014,-,0.016,0.016,-0.31,0.03,0.005
BLTOA,-,0.096,0.009,-,-,-,-,-,-,-,-,,  opt apr11,,0.003,,0.003,0.009,0.003,0.003,-0.31,0.012,0.002
BEL,71.014,0.553,0.313,0.019,0.43,0.6,10.62,2.5,1,10.62,3.70,f,Bentley Capital,,0.27,-1,0.27,0.275,0.275,0.27,-3.88,0.329,0.203
BER,135.581,0.768,0.323,0.004,1.23,0.3,19.64,2.1,-,-,-,,Berklee Ltd,,0.405,-3.5,0.405,0.43,0.44,0.405,-8.26,0.737,0.35
BYI,-,0.023,0.014,0.045,0.45,1.6,8.18,9.0,6,1.36,8.11,,Beyond Intl,,0.74,,0.72,0.90,0.74,0.74,-0.31,0.78,0.50
BSI,-,1.022,4.107,0.006,-0.01,-,-0.57,-,-,-,-,,Beyond Sportswear,,0.018,,0.018,0.023,0.018,0.018,-0.31,0.045,0.007
BGL,1358.74,14.222,2.444,0.017,0.05,3.9,1.59,12.3,-,-,-,,Bigair Grp Ltd,,0.195,3.5,0.19,0.195,0.20,0.15,21.57,0.20,0.049
BBG,5850.68,57.128,64.316,2.855,0.84,13.4,57.2,19.7,36,1.59,3.19,p,Billabong Intl,,11.29,46,11.20,11.30,11.33,10.59,3.94,12.19,7.64
BDM,60.454,0.571,0.553,0.014,-,-,-4.26,-,-,-,-,,Biodiem Ltd,,0.185,0.5,0.175,0.185,0.20,0.175,2.47,0.23,0.075
BOD,-,1.224,0.45,0.007,-,-,-0.95,-,-,-,-,,bioMD Ltd,,0.051,,0.049,0.051,0.051,0.051,-0.31,0.08,0.02
BODO,-,-,-,-,-,-,-,-,-,-,-,,  opt aug10,,-,,-,-,-,-,-,-,-
BNO,612.649,11.397,3.769,0.107,0.06,5.6,-2.4,-,-,-,-,,Bionomics Ltd,,0.335,0.5,0.335,0.34,0.335,0.32,1.21,0.43,0.20
BPO,2004.66,195.415,7.824,0.015,-,-,-0.65,-,-,-,-,,BioProspect Ltd,,0.028,-0.1,0.027,0.028,0.03,0.027,-3.76,0.06,0.014
BPON,-,-,-,-,-,-,-,-,-,-,-,,  def x opt,,-,,-,-,-,-,-,-,-
BOSDA,-,-,-,-,-,-,-,-,-,-,-,,Biosignal Ltd def,,-,,-,-,-,-,-,-,-
BTA,2226.79,65.44,14.623,0.413,0.60,3.9,36.6,6.3,-,-,-,,Biota Hldgs,,2.31,-7,2.28,2.33,2.40,2.29,-3.25,3.336,0.529
BTC,95.75,1.2,0.943,0.016,0.35,0.6,0.47,44.7,-,-,-,,Biotech Capital,,0.21,,0.21,0.24,0.21,0.205,-0.31,0.31,0.13
BIT,210.8,7.054,1.4,0.011,-,-,-1.56,-,-,-,-,,Biotron Ltd,,0.094,0.1,0.094,0.096,0.10,0.093,0.77,0.175,0.075
BITO,306.05,10.715,-,0.003,-,-,-,-,-,-,-,,  opt dec11,,0.022,-0.8,0.022,0.025,0.03,0.022,-26.98,0.037,0.022
BIS,193.304,3.439,2.742,0.044,0.03,6.8,-3.44,-,-,-,-,,Bisalloy Steel,,0.205,0.5,0.205,0.21,0.21,0.20,2.19,0.30,0.13
BSN,-,0.691,0.24,0.002,0.04,1.0,-2.07,-,-,-,-,,Bisan Ltd,,0.04,,0.035,0.042,0.04,0.04,-0.31,0.05,0.03
BKI,2444.94,9.435,59.537,0.538,1.45,0.9,6.47,19.9,5.5,1.18,4.28,f,BKI Invest Ltd,,1.285,0.5,1.285,1.295,1.295,1.265,0.08,1.325,0.896
BKM,-,7.69,6.286,0.006,-,-,-0.2,-,-,-,-,,BKM Management,,0.01,,0.008,0.012,0.01,0.01,-0.31,0.013,0.003
BKL,27.928,0.343,1.44,0.352,3.76,5.6,132,16.1,99,1.33,4.67,f,Blackmores Ltd,,21.21,24,21.21,21.45,21.48,20.94,0.84,23.00,12.20
BIV,990.164,42.906,5.599,0.004,0.02,1.3,-1.23,-,-,-,-,,Blue Capital Ltd,,0.025,,0.025,0.028,0.025,0.025,-0.31,0.031,0.013
BSL,78385.4,1051.28,304.456,5.288,2.47,1.2,-61.37,-,5,-,1.72,,BlueScope Steel,,2.90,8,2.89,2.90,2.92,2.75,2.53,3.48,1.812
BLG,1358.11,18.784,5.714,0.025,0.04,3.3,-5.12,-,-,-,-,,Bluglass Ltd,,0.13,-1,0.13,0.135,0.14,0.125,-7.45,0.385,0.125
BLY,249971,3194.16,1373.22,1.407,0.14,2.2,-0.67,-,-,-,-,,Boart Longyear,,0.305,-1,0.30,0.305,0.32,0.295,-3.48,0.41,0.085
BNE,13,0.503,0.014,0.015,-0.01,-,-2.96,-,-,-,-,,Bone Medical Ltd,,0.15,,0.135,0.20,0.15,0.15,-0.31,0.25,0.10
BOL,2862.97,69.597,6.191,0.143,0.55,0.6,-24,-,1,-,3.23,,Boom Logistics,,0.31,-2,0.31,0.315,0.33,0.31,-6.37,0.70,0.27
BLD,11150.8,167.891,296.322,3.393,4.23,1.3,22.7,25.1,12.5,1.82,2.19,f,Boral Ltd,,5.70,10,5.64,5.71,5.77,5.53,1.48,6.40,3.45
BPH,1311.66,23.068,1.18,0.017,0.07,1.2,-2.68,-,-,-,-,,BPH Corp Ltd,,0.081,-0.4,0.082,0.084,0.095,0.081,-5.02,0.391,0.016
BPHO,4653.07,37.378,-,-,-,-,-,-,-,-,-,,  opt may10,,0.003,-0.3,0.003,0.005,0.008,0.003,-50.31,0.018,0.002
BKN,3836.24,53.773,67.135,1.004,1.58,4.9,43.3,17.8,26,1.67,3.38,f,Bradken Ltd,,7.69,-13,7.55,7.72,7.95,7.53,-1.97,7.97,1.625
BRC,244.61,1.778,1.49,0.022,-0.01,-,1.6,15.0,-,-,-,,Brain Resource,,0.24,-2.5,0.24,0.25,0.28,0.20,-9.74,0.35,0.185
BRTDA,-,-,-,-,-,-,-,-,-,-,-,,Brainytoys Ltd def,,-,,-,-,-,-,-,-,-
BRTDB,-,-,-,-,-,-,-,-,-,-,-,,  optmar13d,,-,,-,-,-,-,-,-,-
BZI,-,6.208,2.576,0.009,0.03,4.0,-0.68,-,-,-,-,,Brainz Instruments,,0.12,,-,-,0.12,0.12,-0.31,0.13,0.013
BXB,33030.3,332.831,436.636,10.44,0.66,11.2,34.45,21.5,25,1.38,3.38,p,Brambles Ltd,,7.39,-10,7.37,7.40,7.75,7.25,-1.64,8.37,4.74
BNV,0.3,1.55,0.198,0.003,0.02,0.8,-0.19,-,-,-,-,,Brand New Vintage,,0.015,0.2,0.015,0.03,0.015,0.013,15.08,0.04,0.013
BVA,97,10.022,5.516,0.051,-0.06,-,-1.97,-,-,-,-,,Bravura Solutions,,0.14,-1,0.135,0.14,0.15,0.135,-6.98,0.315,0.119
BPK,1.837,0.192,0.024,0.004,-,-,-0.5,-,-,-,-,,Bremer Park Ltd,,0.011,-0.1,0.01,0.015,0.012,0.011,-8.64,0.025,0.01
BRG,126.575,3.954,1.784,0.266,0.59,3.5,12.62,16.2,7.5,1.68,3.66,,Breville Grp Ltd,,2.05,-10,1.86,2.05,2.15,2.00,-4.96,2.45,0.58
BKW,525.282,4.337,0.728,1.899,8.27,1.6,229.8,5.6,39.5,5.82,3.06,f,Brickworks Ltd,,12.90,24,12.81,12.93,12.90,12.54,1.59,16.80,9.65
BYL,346.2,4.959,7.804,0.039,0.33,1.1,3.98,8.8,1.5,2.65,4.29,f,Brierty Ltd,,0.35,1.5,0.34,0.35,0.375,0.335,4.17,0.515,0.15
BBL,-,0.093,0.017,0.038,0.12,3.3,0.89,43.8,0.5,1.78,1.28,f,Brisbane Broncos,,0.39,0.5,0.36,0.40,0.385,0.385,0.99,0.40,0.24
BCS,1.2,0.081,-,0.447,-0.54,-,15.06,7.6,-,-,-,,Brisconnection Tr stp,,1.15,-1,1.15,1.27,1.16,1.15,-1.17,1.40,1.03
BRO,50.013,27.667,6.991,0.002,-,-,-0.66,-,-,-,-,,Broad Invest,,0.004,,0.004,0.005,0.004,0.004,-0.31,0.005,0.002
BSA,241.558,4.016,1.167,0.049,-0.01,-,2.99,7.9,2,1.49,8.51,f,BSA Ltd,,0.235,,0.225,0.24,0.24,0.23,-0.31,0.34,0.125
BTT,355.426,3.497,3.396,0.459,0.22,13.0,7.95,36.1,7.9,1.01,2.75,f,BT Invest Mngmnt,,2.87,-9,2.85,2.88,2.95,2.75,-3.35,3.34,1.515
BUG,50.915,0.513,0.219,0.011,0.66,0.4,-4.19,-,1,-,3.77,,Buderim Ginger,,0.265,-2.5,0.265,0.285,0.31,0.265,-8.93,0.50,0.26
BWP,8563.04,56.157,23.347,0.812,1.83,1.1,13.89,13.9,10.97,1.27,5.68,,Bunnings Warehouse unt,,1.93,0.5,1.86,1.95,1.965,1.87,-0.05,1.965,1.506
BPG,615.926,3.053,2.697,0.005,-,-,-0.37,-,-,-,-,,Byte Power Grp,,0.004,-0.3,0.004,0.006,0.006,0.004,-43.17,0.017,0.003
CEO,1178.37,44.742,3.816,0.003,0.01,1.0,-0.24,-,-,-,-,,C @ Ltd,,0.01,,0.009,0.01,0.01,0.01,-0.31,0.021,0.005
CEOO,-,27.223,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.004,,0.003,0.005,0.004,0.004,-0.31,0.009,0.002
CAB,1744.61,17.539,21.92,0.701,-,-,48.9,11.9,34,1.44,5.84,f,Cabcharge Aust,,5.82,-30,5.79,5.84,6.13,5.79,-5.21,7.09,4.71
CDM,10,0.636,0.836,0.021,1.07,0.7,26.3,2.9,4,6.58,5.23,f,Cadence Capital,,0.765,3.5,0.73,0.77,0.765,0.73,4.49,0.88,0.44
CIX,589.3,6.432,4.32,0.06,0.21,1.2,-0.17,-,1,-,3.85,f,Calliden Grp,,0.26,-1,0.26,0.265,0.27,0.24,-4.01,0.39,0.24
CTX,4700.61,67.715,55.813,3.067,10.48,1.1,116.3,9.8,25,4.65,2.20,f,Caltex Aust,,11.36,24,11.20,11.36,11.45,10.95,1.85,14.00,8.01
CZD,799.354,24.118,4.541,0.011,0.04,0.8,-0.59,-,-,-,-,,Calzada Ltd,,0.032,-0.2,0.032,0.034,0.035,0.032,-6.19,0.051,0.023
CPB,282.649,3.021,7.082,1.832,2.96,9.8,162.2,17.9,95,1.71,3.26,p,Campbell Brothers,,29.10,10,29.00,29.10,29.11,28.51,0.04,32.00,11.955
CDL,35,0.734,0.026,0.008,0.21,0.4,1.22,7.0,0.37,3.30,4.35,,Canada Land Ltd cdi,,0.085,,0.085,0.11,0.085,0.085,-0.31,0.09,0.038
CAG,13215.4,705.59,47.651,0.007,-,-,-0.22,-,-,-,-,,Cape Range Ltd,,0.008,,0.007,0.008,0.008,0.007,-0.31,0.016,0.004
CAJ,637.761,7.369,0.431,0.015,-,-,-0.05,-,-,-,-,,Capitol Health,,0.05,-0.4,0.05,0.054,0.055,0.049,-7.72,0.063,0.033
CAJO,-,2.39,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.012,,0.012,-,0.012,0.012,-0.31,0.012,0.006
CAA,13910.5,45.973,2.521,0.093,0.38,0.6,-27.5,-,-,-,-,,Capral Ltd,,0.24,-1.5,0.235,0.24,0.26,0.235,-6.19,1.305,0.235
CCF,74.7,1.135,0.773,0.004,0.09,1.9,-6.18,-,-,-,-,,Carbon Conscious,,0.175,,0.175,0.22,0.18,0.175,-0.31,0.56,0.10
CNN,1259.78,159.295,10.92,0.016,0.01,2.2,-1.57,-,-,-,-,,Cardia Bioplastics,,0.022,,0.022,0.023,0.022,0.021,-0.31,0.04,0.017
CNNO,550,33.951,5.956,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.003,-0.1,0.003,0.004,0.004,0.003,-25.31,0.013,0.002
CDD,390.718,4.684,2.863,0.365,0.65,6.5,38.62,10.9,28,1.38,6.67,f,Cardno Ltd,,4.20,-5,4.19,4.20,4.26,4.12,-1.49,5.20,2.83
CGR,30,0.263,-,0.007,-,-,-,-,-,-,-,,Careers Multilist,,0.15,-5,0.155,0.19,0.20,0.15,-25.31,0.24,0.15
CDP,21.692,0.493,3.279,0.298,5.56,0.8,27.08,15.7,27.21,1.00,6.39,,Carindale Prop unt,,4.26,1,4.26,4.45,4.30,4.25,-0.07,4.40,3.16
CIN,13.438,0.113,0.196,0.454,20.50,0.8,63,27.1,67,0.94,3.92,f,Carlton Invest,,17.10,-34,17.08,17.44,17.34,17.10,-2.26,18.95,12.60
CINPA,-,-,-,-,-,-,-,-,14,-,6.60,,  7% cum pf,,2.12,,2.12,-,2.12,2.12,-0.31,2.12,2.11
CWE,1632.7,35.076,28.899,0.062,0.01,11.0,-1.03,-,-,-,-,,Carnegie Wave Energy,,0.11,,0.11,0.115,0.12,0.105,-0.31,0.29,0.10
CRZ,1995.69,29.694,-,1.248,0.01,537.0,8.2,65.5,6.6,1.24,1.23,f,Carsales Com Ltd,,5.37,-34,5.32,5.50,5.85,5.28,-6.26,5.86,3.56
CCV,4600.22,28.831,10.461,0.22,0.23,2.6,6.97,8.7,3,2.32,4.96,f,Cash Convert ord/div   ,,0.605,-4,0.60,0.61,0.64,0.565,-6.51,0.71,0.325
CXD,357.572,2.393,0.514,0.012,0.13,1.3,-24.4,-,-,-,-,,CathRx Ltd,,0.17,-1.5,0.17,0.215,0.21,0.165,-8.36,0.656,0.165
CBD,2011.19,17.922,2.798,0.047,0.03,4.3,-2.22,-,-,-,-,,CBD Energy Ltd,,0.13,2,0.125,0.13,0.13,0.11,17.87,0.195,0.031
CBZ,326.71,3.974,-,0.021,-,-,-,-,-,-,-,,Cbio Ltd,,0.35,-3,0.325,0.335,0.38,0.32,-8.20,0.50,0.32
CBZO,-,-,-,-,-,-,-,-,-,-,-,,  opt dec12,,-,,0.026,-,-,-,-,-,-
CCK,-,10.117,0.031,0.005,0.02,5.0,-0.23,-,-,-,-,,CCK Financial,,0.10,,0.06,0.10,0.10,0.10,-0.31,0.21,0.08
CEG,726.389,4.75,3.813,0.01,0.24,0.5,-34.63,-,-,-,-,,CEC Grp Ltd,,0.13,-1.5,0.125,0.13,0.14,0.12,-10.65,0.235,0.11
CWP,79.575,2.063,1.846,0.15,1.72,1.5,43,5.8,12,3.58,4.80,f,Cedar Woods Prop,,2.50,,2.50,2.65,2.55,2.50,-0.31,2.85,0.90
CAQ,474.238,5.023,1.642,0.036,-,-,-1.09,-,-,-,-,,Cell Aquaculture,,0.175,-1,0.18,0.185,0.19,0.175,-5.71,0.20,0.072
CST,126.443,1.914,2.01,0.297,0.25,12.4,8.9,34.7,3.5,2.54,1.13,f,Cellestis Ltd,,3.09,8,3.03,3.09,3.12,2.98,2.35,4.00,2.05
CDY,3337.08,281.927,1.034,0.009,0.01,2.9,-0.89,-,-,-,-,,Cellmid Ltd,,0.029,,0.029,0.03,0.03,0.029,-0.31,0.05,0.009
CLT,525.111,1.242,4.142,0.022,0.40,0.7,-6.16,-,-,-,-,,Cellnet Grp,,0.30,-2.5,0.30,0.33,0.325,0.30,-8.00,0.33,0.15
CIL,415.576,4.816,0.464,0.149,0.11,15.5,10.7,15.9,10.5,1.02,6.18,,Centrebet Internat,,1.70,-7,1.70,1.75,1.80,1.70,-4.26,1.89,0.86
CAF,305,4.721,0.71,0.02,-,-,-31.06,-,-,-,-,,Centrepoint Alliance,,0.125,-0.5,0.125,0.15,0.13,0.125,-4.16,0.22,0.12
CNP,6498.74,136.705,307.667,0.224,-2.87,-,-113.25,-,31.8,-,138.26,,Centro Prop stp,,0.23,-0.5,0.23,0.235,0.24,0.23,-2.44,0.52,0.059
CER,16759.7,155.351,747.494,0.4,0.35,0.5,-18.43,-,0.37,-,2.11,,Centro Retail stp,,0.175,1,0.17,0.175,0.18,0.16,5.75,0.225,0.027
CYA,1732.1,13.249,5.171,0.149,0.99,0.8,-7.74,-,3.5,-,4.27,f,Century Aust,,0.82,,0.805,0.83,0.825,0.795,-0.31,0.91,0.675
CFU,75362.6,283.355,155.878,0.221,0.04,5.4,-0.09,-,-,-,-,,Ceramic Fuel Cells,,0.215,3.5,0.215,0.22,0.23,0.19,19.14,0.345,0.054
CVS,-,5.102,7.46,0.01,-,-,-0.11,-,-,-,-,,Cervantes Corp,,0.034,,0.025,0.033,0.034,0.034,-0.31,0.054,0.028
CFX,49958.1,481.999,436.368,4.808,1.99,1.0,-1.9,-,12.5,-,6.53,,CFS Retail Prop unt,,1.915,,1.905,1.92,1.925,1.89,-0.31,2.12,1.415
CDI,2057.4,95.95,14.535,0.475,0.65,0.8,0.46,113.0,5.05,0.09,9.71,,Challenger Div Pro stp,,0.52,-2.5,0.515,0.525,0.55,0.52,-4.90,0.56,0.286
CGF,17065.9,151.695,103.493,2.174,3.36,1.2,35.2,11.9,13.5,2.61,3.23,,Challenger FSG Ltd,,4.18,4,4.15,4.20,4.25,4.02,0.66,4.50,1.37
CIF,5778.96,19.744,19.866,0.474,-1.66,-,-59.2,-,15,-,10.49,,Challenger Infra stp,,1.43,-8,1.42,1.44,1.55,1.40,-5.61,2.06,1.20
CWT,971.959,9.587,14.499,0.057,0.47,0.6,-14.59,-,5.65,-,18.83,,Challenger Winetr unt,,0.30,,0.295,0.30,0.305,0.295,-0.31,0.36,0.22
CHR,-,0.062,0.022,0.016,4.32,0.7,24.96,11.3,14,1.78,4.96,f,Chalmers Ltd,,2.82,7,2.85,-,2.75,2.75,2.24,3.10,2.38
CMG,252.285,6.512,4.971,0.113,0.04,6.8,0.26,103.8,0.35,0.74,1.30,f,Chandler Macleod,,0.27,1.5,0.25,0.265,0.27,0.24,5.57,0.31,0.079
CHP,75,3.428,0.52,0.002,0.02,0.8,-0.34,-,-,-,-,,Chapmans Ltd,,0.015,0.3,0.012,0.018,0.015,0.012,24.69,0.022,0.011
CHC,26092.1,301.782,80.216,0.873,0.60,1.2,-23.57,-,2.6,-,3.61,,Charter Hall Grp forus,,0.72,1,0.71,0.725,0.73,0.68,1.10,0.749,0.262
CQO,94507.9,1584,1498.52,1.34,0.44,0.6,10.03,2.7,2.5,4.01,9.09,,Charter Hall Office unt,,0.275,-1,0.275,0.28,0.285,0.275,-3.82,0.355,0.14
CQR,23612.3,391.909,534.934,0.82,0.72,0.8,-45.58,-,6,-,11.01,,Charter Hall Retail unt,,0.545,-3,0.54,0.545,0.57,0.535,-5.53,0.735,0.235
CHF,86.8,0.904,4.497,0.005,0.13,0.4,-3.16,-,-,-,-,,Charter Pacific,,0.055,0.7,0.051,0.057,0.057,0.048,14.27,0.076,0.04
CHFO,-,1.203,1.544,-,-,-,-,-,-,-,-,,  opt feb11,,0.001,,0.001,0.009,0.001,0.001,-0.31,0.013,0.001
CXS,109122,145.101,2.036,0.122,0.07,6.1,-3.67,-,-,-,-,,Chemgenex Pharmac,,0.43,-27.5,0.43,0.435,0.705,0.265,-39.32,1.09,0.265
CXSOA,142.335,0.208,0.521,0.002,-,-,-,-,-,-,-,,  opt feb12,,0.155,-19.5,0.165,0.30,0.35,0.035,-56.02,0.65,0.035
CVB,-,7.471,1.991,0.005,0.01,4.5,1.36,3.3,-,-,-,,Cheviot Bridge,,0.045,,-,-,0.045,0.045,-0.31,0.07,0.02
CCY,233,2.835,31.394,0.008,0.05,1.0,-17.6,-,-,-,-,,China Century Capitl,,0.052,-0.3,0.05,0.052,0.055,0.042,-5.76,0.115,0.031
CNH,217.7,8.763,0.68,0.06,0.07,1.8,-1.61,-,-,-,-,,China Steel,,0.125,,0.13,0.14,0.135,0.105,-0.31,0.20,0.05
CWH,15,0.08,-,0.007,0.02,5.0,-1.42,-,-,-,-,,China West Hldgs,,0.10,-2,0.09,0.10,0.12,0.10,-16.98,0.23,0.065
CHO,51.97,0.904,0.447,0.481,5.27,0.9,16.4,30.3,21,0.78,4.23,f,Choiseul Investments   ,,4.97,-5,4.97,5.02,5.06,4.96,-1.31,5.28,3.90
CDH,-,0.3,0.4,-,0.04,0.1,-0.08,-,-,-,-,,Chongherr Invest,,0.003,,0.003,0.03,0.003,0.003,-0.31,0.01,0.002
CII,-,2.738,1.871,0.061,0.47,1.8,8.18,10.3,2,4.09,2.38,,CI Res Ltd,,0.84,,0.80,0.88,0.84,0.84,-0.31,1.05,0.70
CNB,43.796,0.474,0.053,0.083,0.60,1.2,-12,-,4,-,5.71,f,CIC Aust Ltd,,0.70,,0.65,0.70,0.70,0.67,-0.31,0.76,0.39
CIR,552.678,2.504,0.56,0.033,0.78,0.9,-19.86,-,-,-,-,,Circadian Tech,,0.735,1.5,0.73,0.75,0.76,0.72,1.77,0.88,0.53
CLS,1,0.068,0.233,0.003,4.32,0.1,-66.35,-,-,-,-,,CL Asset Hldgs,,0.61,-10,0.61,0.71,0.71,0.61,-14.39,1.20,0.062
CND,2623.06,6.493,5.806,0.056,0.39,1.7,3,21.8,-,-,-,,Clarius Grp Ltd,,0.655,-1,0.655,0.67,0.68,0.65,-1.81,1.18,0.358
CSS,27945.6,371.522,4.155,0.067,0.24,0.7,-9.67,-,-,-,-,,Clean Seas Tuna,,0.16,0.5,0.16,0.165,0.20,0.15,2.92,0.801,0.075
CLQ,65.5,2.471,0.723,0.018,0.05,6.2,1.79,17.3,-,-,-,,Clean Teq Hldgs,,0.31,-3,0.31,0.33,0.33,0.31,-9.13,0.37,0.19
CVA,377.229,3.297,3.887,0.008,0.02,3.6,0.57,12.6,-,-,-,,Clever Com Aus,,0.072,0.2,0.07,0.072,0.072,0.07,2.55,0.078,0.018
CAM,72.168,1.501,0.57,0.039,1.44,0.7,50.38,2.0,4,12.60,3.88,f,Clime Capital,,1.03,-1,1.00,1.03,1.06,1.00,-1.27,1.145,0.63
CIW,15.2,0.522,5.85,0.022,0.44,1.0,5,8.6,1,5.00,2.33,f,Clime Invest,,0.43,,0.43,0.45,0.44,0.43,-0.31,0.50,0.175
CUV,284.712,18.945,16.042,0.074,0.11,2.2,-3.6,-,-,-,-,,Clinuvel Pharmaceut,,0.245,-1,0.245,0.255,0.255,0.24,-4.23,0.40,0.19
CPR,249.49,5.182,8.333,0.037,0.27,1.1,-7.6,-,-,-,-,,Clive Peeters,,0.29,-1,0.28,0.285,0.30,0.275,-3.64,0.74,0.077
CLO,3687.31,41.573,20.308,0.69,0.31,2.9,7.98,11.2,2,3.99,2.23,,Clough Ltd,,0.895,-0.5,0.88,0.895,0.93,0.86,-0.86,1.035,0.50
CLV,444.847,9.139,3.627,0.045,0.16,1.7,2.06,13.1,1,2.06,3.70,,Clover Corp,,0.27,-0.5,0.265,0.27,0.275,0.265,-2.13,0.325,0.17
CMI,4.043,0.481,0.207,0.023,1.45,0.5,-0.31,-,-,-,-,,CMI Ltd,,0.69,,0.69,0.70,0.69,0.69,-0.31,0.72,0.28
COZ,528.08,4.285,2.729,0.046,0.07,2.4,-0.26,-,-,-,-,,CO2 Grp Ltd,,0.165,1.5,0.165,0.17,0.17,0.14,9.69,0.43,0.13
COZO,884.714,2.689,0.15,0.008,-,-,-,-,-,-,-,,  opt nov11,,0.05,1,0.045,0.05,0.056,0.04,24.69,0.29,0.04
CCL,7992.38,138.87,128.756,8.396,1.38,8.1,60.5,18.5,43.5,1.39,3.88,f,Coca-Cola Amatil,,11.22,-6,11.19,11.24,11.29,11.11,-0.84,11.72,8.12
COH,2271.07,14.841,17.531,4.149,3.25,22.6,242.2,30.3,190,1.27,2.59,f,Cochlear Ltd,,73.38,389,73.00,73.83,73.90,69.50,5.29,73.90,47.03
CDA,112.398,2.217,0.233,0.223,0.12,11.3,11.5,11.8,7,1.64,5.15,f,Codan Ltd,,1.36,-4,1.365,1.38,1.40,1.36,-3.17,1.43,0.55
COF,793.325,10.832,5.139,0.233,-0.17,-,12,15.2,12,1.00,6.58,f,Coffey Intl,,1.825,,1.825,1.83,1.84,1.72,-0.31,2.37,1.57
CGS,32.078,0.989,1.706,0.019,0.08,3.6,0.96,30.2,-,-,-,,Cogstate Ltd,,0.29,0.5,0.275,0.29,0.29,0.29,1.45,0.38,0.20
CLH,71.068,1.24,0.784,0.071,0.90,0.8,9.93,7.4,5.4,1.84,7.40,f,Collection House,,0.73,-3,0.74,0.76,0.78,0.73,-4.26,0.935,0.40
CKL,98.129,1.6,0.448,0.04,0.16,3.1,7.46,6.6,3.25,2.30,6.57,f,Colorpak Ltd,,0.495,3,0.46,0.495,0.495,0.46,6.14,0.53,0.385
CBA,23661.5,259.606,305.312,88.023,-,-,330.4,17.4,235,1.41,4.10,f,C'wlth Bank  of Aust ,,57.37,116,57.25,57.40,57.45,55.55,1.75,58.65,33.95
CPA,87135.2,513.008,512.885,1.857,1.11,0.8,-11.41,-,6.85,-,7.37,,C'wlth Prop ord unt   ,,0.93,1.5,0.925,0.93,0.945,0.90,1.33,1.045,0.675
COJ,-,2.962,20.712,0.003,-,-,0.06,8.3,-,-,-,,Commstrat Ltd,,0.005,,0.004,0.005,0.005,0.005,-0.31,0.01,0.003
COM,53.5,1.93,0.994,0.014,0.03,4.0,1.7,7.1,-,-,-,,Comops Ltd,,0.12,-2,0.12,0.125,0.14,0.12,-14.60,0.185,0.05
CXH,377.587,64.637,22.488,0.004,0.20,0.1,-13.78,-,-,-,-,,Compass Hotel stp,,0.029,-0.2,0.029,0.03,0.032,0.026,-6.76,0.082,0.017
CMP,27,3.087,0.637,0.032,0.05,4.0,0.4,50.0,-,-,-,,Compumedics Ltd,,0.20,,0.18,0.195,0.20,0.20,-0.31,0.265,0.12
CPU,8016.29,130.033,115.52,6.985,-1.54,-,56.84,22.1,25,2.27,1.99,p,Computershare Ltd,,12.57,-10,12.40,12.60,12.74,12.35,-1.10,12.74,8.31
CMO,50,6.855,6.549,0.008,-0.02,-,-0.19,-,-,-,-,,Comtel Corp Ltd,,0.017,,0.017,0.02,0.017,0.017,-0.31,0.039,0.011
CEU,50047.8,487.482,407.069,1.685,-,-,-21.74,-,2,-,4.60,,ConnectEast stp,,0.435,0.5,0.435,0.44,0.445,0.425,0.85,0.49,0.273
