ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,,
XAO 4651.5 at 16:42 24/9/2010  Report at 19:08 Friday 24/9/2010. Processed 22:17 Sunday 26/9/2010.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
AIE,65.5,4.259,7.454,0.004,0.09,0.8,-2.98,-,-,-,-,,Autodom Ltd,,0.068,0.8,0.061,0.079,0.068,0.06,14.05,0.11,0.041,
AHE,3016.55,51.768,38.691,0.519,0.80,2.9,26.7,8.6,17,1.57,7.39,f,Automotive Hldgs,,2.30,-5,2.27,2.31,2.37,2.26,-1.41,2.88,1.935,
AVX,3631.78,834.765,355.716,0.025,0.03,1.0,-5.4,-,-,-,-,,Avexa Ltd,,0.029,-0.2,0.029,0.032,0.032,0.029,-5.74,0.235,0.024,
AVH,486.589,26.122,37.94,0.012,0.01,11.0,-5.46,-,-,-,-,,Avita Medical Ltd,,0.11,-1,0.105,0.11,0.115,0.105,-7.62,0.195,0.099,
AVJ,394.124,8.511,16.636,0.146,1.08,0.5,5.19,10.2,1.5,3.46,2.83,f,AVJennings,,0.53,3,0.51,0.53,0.53,0.50,6.72,0.63,0.38,
AWB,11394.6,1392.14,355.151,1.206,1.85,0.8,3.67,40.2,-,-,-,,AWB Ltd,,1.475,1.5,1.475,1.48,1.48,1.46,1.74,1.49,0.865,
AWL,342.56,98.736,52.287,0.005,-,-,-0.13,-,-,-,-,,AWH Corp Ltd,,0.004,-0.2,0.004,0.005,0.004,0.004,-32.62,0.011,0.003,
AXA,21139.1,1101.79,682.932,10.832,1.01,5.2,30.79,17.0,18.5,1.66,3.53,p,AXA Asia Pacific,,5.24,8,5.22,5.25,5.30,5.11,2.27,6.72,4.05,
AXI,204.8,15.652,38.395,0.013,0.02,1.5,-3.23,-,-,-,-,,Axiom Prop,,0.03,,0.03,0.032,0.03,0.03,0.72,0.071,0.017,
BOQ,3411.07,112.302,126.966,2.375,7.20,1.5,92.4,11.9,52,1.78,4.72,f,Bank of Qld,,11.01,-25,10.95,11.10,11.38,10.88,-1.50,13.49,9.68,
BBX,-,0.277,0.124,-,0.01,1.0,2.02,0.5,-,-,-,,BBX Hldgs,,0.01,,-,0.01,0.01,0.01,0.72,0.02,0.01,
BEC,421.132,75.919,155.43,0.009,-,-,-41.18,-,-,-,-,,Becton Prop Grp stp,,0.043,0.3,0.041,0.043,0.043,0.039,8.22,0.135,0.036,
BFG,691.693,21.476,23.89,0.206,0.22,3.9,12.1,7.0,8.5,1.42,10.00,f,Bell Financial Grp,,0.85,1,0.85,0.86,0.86,0.80,1.91,1.40,0.78,
BET,-,0.017,0.065,0.003,1.48,0.7,-2.47,-,3.5,-,3.50,f,Belmont Hldgs,,1.00,,0.90,-,1.00,1.00,0.72,1.30,1.00,
BEN,4934.21,203.089,210.969,3.265,5.27,1.7,67.4,13.7,58,1.16,6.30,f,Bendigo & Adelaide,,9.21,-27,9.17,9.23,9.43,9.07,-2.13,10.48,7.72,
BLT,4090.84,89.164,57.545,0.009,-,-,-1.21,-,-,-,-,,Benitec Ltd,,0.021,-0.4,0.02,0.022,0.025,0.021,-15.28,0.09,0.021,
BLTO,-,3.674,1.639,-,-,-,-,-,-,-,-,,  opt apr14,,0.006,,0.005,-,0.006,0.006,0.72,0.037,0.006,
BLTOA,-,0.107,0.357,-,-,-,-,-,-,-,-,,  opt apr11,,0.001,,0.001,-,0.001,0.001,0.72,0.006,0.001,
BEL,113.816,3.337,12.527,0.017,0.41,0.6,4.32,5.4,2,2.16,8.51,f,Bentley Capital,,0.235,,0.235,0.25,0.24,0.235,0.72,0.31,0.22,
BER,14.995,1.65,1.199,0.005,1.19,0.4,4.7,10.6,2,2.35,4.00,f,Berklee Ltd,,0.50,-1,0.36,0.595,0.51,0.50,-1.24,0.719,0.35,
BYI,-,0.078,7.653,0.044,0.44,1.6,8.4,8.6,6,1.40,8.33,,Beyond Intl,,0.72,,0.72,0.85,0.69,0.69,0.72,0.78,0.50,
BSI,28.8,5.796,18.301,0.002,-0.01,-,0.17,4.1,-,-,-,,Beyond Sportswear,,0.007,-0.3,0.009,0.013,0.007,0.007,-29.28,0.024,0.007,
BGL,492.61,28.1,9.249,0.017,0.07,2.6,1.7,10.6,-,-,-,,Bigair Grp Ltd,,0.18,,0.175,0.18,0.195,0.175,0.72,0.22,0.095,
BBG,5206.87,226.548,247.36,2.017,0.40,19.9,58.3,13.7,36,1.62,4.52,p,Billabong Intl,,7.97,-21,7.95,8.01,8.16,7.88,-1.85,12.32,7.31,
BDM,3.995,2.322,4.928,0.013,0.05,2.8,-4.4,-,-,-,-,,Biodiem Ltd,,0.14,-1,0.14,0.155,0.15,0.14,-5.95,0.228,0.08,
BOD,19.9,6.9,4.59,0.003,0.01,2.4,-0.91,-,-,-,-,,bioMD Ltd,,0.024,,0.023,0.032,0.024,0.024,0.72,0.069,0.02,
BODOA,-,2.78,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.003,,0.003,0.013,0.003,0.003,0.72,0.016,0.003,
BNO,479.755,20.449,20.594,0.089,0.05,5.6,-2.7,-,-,-,-,,Bionomics Ltd,,0.28,1,0.28,0.285,0.285,0.265,4.42,0.43,0.235,
BPO,13603.5,292.652,70.816,0.006,-,-,-0.65,-,-,-,-,,BioProspect Ltd,,0.011,,0.01,0.011,0.013,0.01,0.72,0.06,0.01,
BTA,2575.28,200.808,200.256,0.171,0.54,1.8,9.2,10.3,-,-,-,,Biota Hldgs,,0.95,1.5,0.945,0.95,0.975,0.935,2.32,3.336,0.85,
BTC,106.557,4.419,4.811,0.01,0.21,0.7,-7.28,-,2,-,14.29,,Biotech Capital,,0.14,,0.13,0.15,0.15,0.13,0.72,0.31,0.125,
BIT,50.015,14.141,8.931,0.007,0.01,5.5,-1.61,-,-,-,-,,Biotron Ltd,,0.055,-0.5,0.055,0.064,0.06,0.055,-7.62,0.175,0.051,
BITO,-,23.888,-,0.002,-,-,-,-,-,-,-,,  opt dec11,,0.015,,0.009,0.015,0.015,0.015,0.72,0.037,0.007,
BIS,292.687,13.284,10.198,0.038,0.04,4.4,0.01,1750.0,-,-,-,,Bisalloy Steel,,0.175,1,0.165,0.175,0.175,0.165,6.78,0.26,0.15,
BSN,34.444,3.192,1.707,0.002,0.02,1.7,-1.24,-,-,-,-,,Bisan Ltd,,0.034,-0.1,0.03,0.05,0.034,0.034,-2.14,0.05,0.03,
BKI,981.495,30.051,77.614,0.507,1.32,0.9,7.57,15.9,5.25,1.44,4.36,f,BKI Invest Ltd,,1.205,-1.5,1.205,1.215,1.225,1.195,-0.51,1.32,1.086,
BKM,600,21.968,27.268,0.005,-,-,-0.1,-,-,-,-,,BKM Management,,0.008,-0.2,0.008,0.011,0.01,0.008,-19.28,0.013,0.004,
BKL,120.85,1.203,2.521,0.439,4.13,6.3,146.8,17.9,112,1.31,4.27,f,Blackmores Ltd,,26.22,-59,26.10,26.50,26.85,26.19,-1.48,26.92,19.95,
BIV,51.299,48.221,15.52,0.003,0.03,0.7,-0.71,-,-,-,-,,Blue Capital Ltd,,0.021,0.1,0.022,0.024,0.021,0.02,5.72,0.029,0.013,
BSL,57733,3006.09,3180.41,4.175,2.53,0.9,6.9,33.2,5,1.38,2.18,f,BlueScope Steel,,2.29,-15,2.29,2.30,2.45,2.29,-5.43,3.40,2.03,
BLG,948.744,52.468,52.329,0.031,0.03,4.8,-2.82,-,-,-,-,,Bluglass Ltd,,0.145,-0.5,0.135,0.145,0.155,0.125,-2.62,0.28,0.082,
BLY,17978.2,5446.47,8150.38,1.457,1.50,2.1,8.15,38.8,2.22,3.67,0.70,p,Boart Longyear,,3.16,-1,3.15,3.18,3.29,3.12,0.40,4.10,2.43,
BNE,44.551,1.337,0.58,0.005,-0.02,-,-2.1,-,-,-,-,,Bone Medical Ltd,,0.055,,0.04,0.055,0.055,0.055,0.72,0.21,0.055,
BOL,1198.21,318.378,60.847,0.196,0.53,0.8,2.1,20.2,-,-,-,,Boom Logistics,,0.425,0.5,0.415,0.425,0.435,0.42,1.91,0.70,0.21,
BLD,16530.6,681.482,848.02,3.4,3.92,1.2,-15.2,-,13.5,-,2.85,f,Boral Ltd,,4.73,-1,4.71,4.76,4.81,4.64,0.51,6.40,4.15,
BPH,2926.71,140.048,45.864,0.026,0.08,1.1,-0.14,-,-,-,-,,BPH Corp Ltd,,0.089,0.3,0.086,0.089,0.091,0.086,4.20,0.181,0.059,
BKN,3511.07,151.852,191.839,1.173,2.10,4.0,54.1,15.6,34,1.59,4.04,f,Bradken Ltd,,8.42,13,8.40,8.43,8.67,8.29,2.28,8.67,5.48,
BRC,20,3.74,9.341,0.017,-0.02,-,2.4,7.9,-,-,-,,Brain Resource,,0.19,-3,0.195,0.225,0.22,0.19,-12.92,0.35,0.19,
BXB,42439.4,1510.49,1248.94,8.877,0.88,7.1,36.96,16.9,25,1.48,4.01,p,Brambles Ltd,,6.24,-17,6.23,6.30,6.58,6.16,-1.94,8.37,5.11,
BNV,0.8,2.148,2.724,0.003,0.02,0.8,-0.11,-,-,-,-,,Brand New Vintage,,0.015,,0.015,0.02,0.015,0.015,0.72,0.025,0.013,
BVA,461.321,50.13,54.162,0.091,-0.04,-,-3.39,-,-,-,-,,Bravura Solutions,,0.14,-1,0.14,0.145,0.145,0.13,-5.95,0.273,0.085,
BPK,20,0.385,2.813,0.004,-,-,-,-,-,-,-,,Bremer Park Ltd,,0.01,0.2,0.002,0.03,0.01,0.008,25.72,0.015,0.008,
BRG,130.665,13.892,44.406,0.337,0.63,4.1,17.44,14.9,11,1.59,4.23,,Breville Grp Ltd,,2.60,2,2.49,2.64,2.63,2.50,1.49,2.63,1.425,
BKW,263.019,12.874,5.17,1.745,9.28,1.3,96.7,12.3,40,2.42,3.38,f,Brickworks Ltd,,11.85,-9,11.85,11.87,12.15,11.85,-0.04,15.40,11.03,
BYL,312.534,10.346,43.301,0.032,0.35,0.8,4.54,6.4,1.5,3.03,5.17,f,Brierty Ltd,,0.29,-1,0.29,0.30,0.29,0.28,-2.62,0.45,0.225,
BBL,20,0.214,0.36,0.028,0.12,2.4,0.51,56.9,0.5,1.02,1.72,,Brisbane Broncos,,0.29,-5,0.28,0.39,0.34,0.29,-13.99,0.40,0.29,
BCS,10.009,0.513,-,0.363,-2.12,-,14.58,6.4,-,-,-,,Brisconnection Tr stp,,0.93,-7,0.93,1.00,1.00,0.93,-6.28,1.40,0.93,
BRO,218,56.832,46.855,0.002,-,-,-0.05,-,-,-,-,,Broad Invest,,0.003,,0.003,0.004,0.003,0.003,0.72,0.005,0.002,
BAO,262.556,32.821,29.163,0.048,-,-,-7.86,-,-,-,-,,Brookfield Aust Opp unt,,0.059,-0.1,0.059,0.061,0.065,0.059,-0.95,0.18,0.038,
BSA,863.944,14.724,17.206,0.054,0.03,8.5,4.48,5.7,2,2.24,7.84,f,BSA Ltd,,0.255,0.5,0.25,0.255,0.26,0.245,2.72,0.34,0.175,
BTT,111.236,14.442,14.527,0.406,0.32,7.9,14.76,17.2,10.4,1.42,4.09,f,BT Invest Mngmnt,,2.54,11,2.54,2.57,2.57,2.41,5.24,3.189,2.081,
BUG,99.507,2.364,1.906,0.009,0.65,0.3,-3.26,-,-,-,-,,Buderim Ginger,,0.215,0.5,0.215,0.225,0.225,0.21,3.10,0.36,0.185,
BWP,2789.64,163.074,151.406,0.786,1.88,1.0,22.18,8.3,12.08,1.84,6.57,,Bunnings Warehouse unt,,1.84,-9,1.84,1.865,1.93,1.84,-3.95,2.09,1.66,
BPG,1510,49.844,86.636,0.004,-,-,-0.21,-,-,-,-,,Byte Power Grp,,0.003,,0.002,0.003,0.003,0.003,0.72,0.017,0.002,
CEO,13407.6,96.173,41.316,0.008,-,-,-0.21,-,-,-,-,,C @ Ltd,,0.018,0.3,0.015,0.017,0.018,0.014,20.72,0.019,0.007,
CEOO,8968.51,66.832,7.287,0.001,-,-,-,-,-,-,-,,  opt apr12,,0.006,,0.006,0.007,0.008,0.006,0.72,0.009,0.002,
CAB,3607.3,65.008,88.941,0.717,2.34,2.5,47.8,12.4,34,1.41,5.71,f,Cabcharge Aust,,5.95,61,5.92,5.97,6.30,5.08,12.14,6.66,4.25,
CDM,54.045,2.032,2.592,0.022,1.03,0.8,13.4,6.0,4,3.35,4.94,f,Cadence Capital,,0.81,1.5,0.80,0.82,0.815,0.795,2.60,0.88,0.70,
CIX,601.358,41.987,45.247,0.055,0.22,1.1,1.57,15.3,1,1.57,4.17,,Calliden Grp,,0.24,-2.5,0.24,0.25,0.265,0.24,-8.72,0.33,0.21,
CTX,5288.33,212.603,171.474,3.178,10.76,1.1,34.4,34.2,55,0.63,4.67,f,Caltex Aust,,11.77,-71,11.75,11.90,12.60,11.70,-4.97,12.75,8.01,
CZD,1156.48,78.177,41.861,0.008,0.03,0.8,-0.58,-,-,-,-,,Calzada Ltd,,0.024,-0.2,0.023,0.024,0.026,0.023,-6.98,0.051,0.022,
CPB,723.688,12.363,16.538,2.087,3.76,8.7,129.06,25.5,100,1.29,3.04,p,Campbell Brothers,,32.85,35,32.10,33.30,33.85,32.05,1.79,33.85,26.05,
CDL,-,1.4,0.817,0.008,0.21,0.4,1.24,6.9,0.68,1.82,7.91,,Canada Land Ltd cdi,,0.086,,0.07,0.073,0.086,0.086,0.72,0.09,0.06,
CAG,-,1194.25,282.395,0.004,-,-,-0.24,-,-,-,-,,Cape Range Ltd,,0.005,,-,-,0.005,0.005,0.72,0.016,0.004,
CAGO,-,64.362,-,-,-,-,-,-,-,-,-,,  opt feb13,,0.001,,-,-,0.001,0.001,0.72,0.003,0.001,
CAJ,622.594,14.477,4.585,0.014,-,-,0.24,18.8,-,-,-,,Capitol Health,,0.045,0.6,0.038,0.045,0.045,0.04,16.10,0.071,0.025,
CAJO,-,3.955,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.01,,0.006,0.019,0.01,0.01,0.72,0.013,0.006,
CAA,497.525,103.455,31.25,0.054,0.39,0.4,-20.92,-,-,-,-,,Capral Ltd,,0.14,-1,0.14,0.15,0.15,0.14,-5.95,0.74,0.14,
CCF,175,4.733,7.153,0.006,-,-,0.93,10.8,-,-,-,,Carbon Conscious,,0.10,0.5,0.098,0.11,0.10,0.095,5.98,0.56,0.081,
CNN,6999.9,304.797,124.058,0.012,0.01,1.6,-0.85,-,-,-,-,,Cardia Bioplastics,,0.016,,0.016,0.017,0.017,0.016,0.72,0.04,0.012,
CNNO,-,73.209,91.647,0.001,-,-,-,-,-,-,-,,  opt jun11,,0.002,,0.001,0.002,0.002,0.002,0.72,0.007,0.001,
CDD,406.387,18.159,16.025,0.472,-,-,43.86,10.2,29,1.51,6.49,f,Cardno Ltd,,4.47,8,4.45,4.47,4.49,4.37,2.54,5.058,3.268,
CGR,-,0.676,-,0.008,-,-,-,-,-,-,-,f,Careers Multilist,,0.15,,0.125,0.20,0.15,0.15,0.72,0.24,0.115,
CDP,91.78,5.116,4.669,0.301,5.54,0.8,27.16,15.8,27.78,0.98,6.46,,Carindale Prop unt,,4.30,-4,4.20,4.40,4.43,4.30,-0.21,4.43,4.05,
CIN,14.374,0.423,0.393,0.452,19.38,0.9,98,17.4,67,1.46,3.93,f,Carlton Invest,,17.05,1,17.05,17.23,17.19,17.05,0.77,18.95,16.00,
CINPA,-,-,-,-,-,-,-,-,14,-,6.60,,  7% cum pf,,2.12,7,2.15,-,2.05,2.05,4.13,2.12,2.05,
CWE,622.501,94.461,131.861,0.05,0.90,0.1,-0.65,-,-,-,-,,Carnegie Wave Energy,,0.088,0.1,0.086,0.088,0.09,0.086,1.87,0.265,0.077,
CRZ,1431.01,64.081,32.772,1.13,0.38,12.8,18.6,26.1,14.9,1.25,3.07,f,Carsales Com Ltd,,4.86,-3,4.85,4.86,5.01,4.86,0.10,5.86,3.62,
CCV,807.175,77.087,82.422,0.222,0.24,2.4,6.6,8.9,3,2.20,5.13,f,Cash Convert ord/div   ,,0.585,-1,0.585,0.595,0.61,0.585,-0.96,0.71,0.50,
CXD,624.643,23.736,3.725,0.036,0.11,2.3,-13.7,-,-,-,-,,CathRx Ltd,,0.25,5,0.225,0.25,0.25,0.20,25.72,0.656,0.15,
CBD,2478.43,75.387,10.392,0.058,0.04,3.9,2.99,5.2,-,-,-,,CBD Energy Ltd,,0.155,1.5,0.15,0.155,0.16,0.14,11.43,0.195,0.08,
CBZ,54,9.788,-,0.014,-,-,-,-,-,-,-,,Cbio Ltd,,0.21,-1,0.19,0.21,0.21,0.19,-3.83,0.50,0.19,
CCK,-,10.124,0.057,0.004,0.01,8.0,-0.7,-,-,-,-,,CCK Financial,*,0.08,,-,0.08,0.08,0.08,0.72,0.13,0.08,
CEG,210.87,11.617,11.336,0.006,0.24,0.3,-15.66,-,-,-,-,,CEC Grp Ltd,,0.078,-0.4,0.078,0.085,0.083,0.078,-4.16,0.235,0.05,
CWP,338.929,6.702,5.155,0.176,1.80,1.6,29,10.0,13,2.23,4.48,f,Cedar Woods Prop,,2.90,2,2.80,2.90,3.00,2.78,1.41,3.00,2.14,
CAQ,99.561,13.831,7.336,0.02,0.02,4.8,-0.55,-,-,-,-,,Cell Aquaculture,,0.096,-0.4,0.10,0.115,0.105,0.096,-3.28,0.20,0.086,
CST,109.106,5.586,6.944,0.234,0.28,8.7,8.6,28.3,5,1.72,2.06,f,Cellestis Ltd,,2.43,-3,2.36,2.46,2.46,2.35,-0.50,3.90,2.20,
CDY,193.5,498.067,93.867,0.007,0.01,2.1,-0.48,-,-,-,-,,Cellmid Ltd,,0.021,0.1,0.02,0.021,0.021,0.02,5.72,0.046,0.019,
CLT,490.708,3.479,7.798,0.023,0.41,0.8,1.94,16.5,-,-,-,,Cellnet Grp,,0.32,-2.5,0.32,0.34,0.35,0.32,-6.53,0.35,0.28,
CIL,428.682,10.665,7.133,0.144,0.14,11.8,16.7,9.9,13.5,1.24,8.18,f,Centrebet Internat,,1.65,-5.5,1.60,1.65,1.745,1.60,-2.51,1.89,1.05,
CAF,6407.03,16.163,33.233,0.023,0.18,0.8,0.4,35.0,-,-,-,,Centrepoint Alliance,,0.14,1.5,0.13,0.15,0.15,0.125,12.72,0.185,0.12,
CNP,18283.9,512.171,1471.31,0.17,-3.12,-,-67.96,-,-,-,-,,Centro Prop stp,,0.175,,0.175,0.18,0.20,0.165,0.72,0.43,0.13,
CER,15532.9,661.881,2998.93,0.377,0.33,0.5,5,3.3,0.37,13.51,2.24,,Centro Retail stp,,0.165,,0.165,0.17,0.175,0.16,0.72,0.265,0.14,
CYA,760.74,46.918,21.396,0.14,0.94,0.9,6.99,11.7,8.5,0.82,10.37,f,Century Aust,,0.82,,0.82,0.83,0.83,0.815,0.72,0.91,0.74,
CFU,6697.37,929.124,1320.8,0.208,0.03,6.2,-1.91,-,-,-,-,,Ceramic Fuel Cells,,0.185,-1,0.185,0.19,0.195,0.185,-4.41,0.342,0.149,
CVS,200,10.109,16.795,0.005,-,-,-0.15,-,-,-,-,,Cervantes Corp,,0.016,0.2,0.018,0.02,0.016,0.014,15.00,0.04,0.014,
CFX,10450.6,1794.17,1620.68,4.934,2.02,1.0,12.65,15.4,12.5,1.01,6.41,,CFS Retail Prop unt,,1.95,1,2.07,1.52,1.96,1.93,1.23,2.12,1.81,
CDI,2299.26,208.424,154.679,0.457,0.66,0.8,1.97,25.4,4.2,0.47,8.40,,Challenger Div Pro stp,,0.50,1,0.49,0.51,0.51,0.475,2.76,0.58,0.44,
CGF,18150.5,507.684,534.177,2.113,-,-,55.3,7.6,14.5,3.81,3.43,,Challenger FSG Ltd,,4.23,13,4.20,4.28,4.42,4.01,3.89,4.50,3.18,
CIF,1037.04,62.612,50.891,0.39,-2.10,-,-63.7,-,14,-,11.38,,Challenger Infra stp,,1.23,1,1.21,1.245,1.23,1.205,1.54,2.06,1.205,
CWT,399.119,27.583,30.901,0.031,0.33,0.5,-8.25,-,4.25,-,26.56,,Challenger Winetr unt,,0.16,,0.16,0.165,0.165,0.155,0.72,0.36,0.15,
CHR,-,0.371,0.06,0.016,4.44,0.6,36.6,7.7,15,2.44,5.32,f,Chalmers Ltd,,2.82,8,2.77,-,2.74,2.74,3.64,3.03,2.69,
CMG,1724.92,19.781,31.816,0.152,0.06,6.0,3.38,10.7,1.35,2.50,3.75,f,Chandler Macleod,,0.36,-2.5,0.34,0.36,0.385,0.36,-5.78,0.385,0.14,
CHP,-,4.722,1.787,0.002,0.02,0.8,-0.28,-,-,-,-,,Chapmans Ltd,,0.015,,0.012,0.019,0.015,0.015,0.72,0.022,0.011,
CHC,14595.8,733.141,418.405,0.729,0.56,1.1,0.02,2975.0,3.2,0.01,5.38,,Charter Hall Grp forus,,0.595,-0.5,0.585,0.595,0.615,0.59,-0.12,0.79,0.49,
CQO,7660.33,3822,6399.04,1.258,0.42,6.1,-1.9,-,1.85,-,0.73,,Charter Hall Office unt,,2.55,-10,2.52,2.56,2.65,2.51,-3.06,3.55,2.25,
CQR,2347.2,1130.54,2015.93,0.917,0.74,4.1,4.95,60.6,5.3,0.93,1.77,,Charter Hall Retail unt,,3.00,-8,2.98,3.00,3.10,2.96,-1.88,3.50,2.35,
CHF,317.2,4.861,6.931,0.004,0.08,0.5,-4.3,-,-,-,-,,Charter Pacific,,0.041,,0.035,0.049,0.041,0.041,0.72,0.076,0.037,
CHFO,-,2.981,2.996,-,-,-,-,-,-,-,-,,  opt feb11,,0.001,,-,0.001,0.001,0.001,0.72,0.013,0.001,
CXS,571.954,192.665,62.777,0.108,0.04,9.5,-2.13,-,-,-,-,,Chemgenex Pharmac,,0.38,4,0.36,0.38,0.38,0.335,12.48,1.09,0.265,
CXSOA,-,0.294,1.133,-,-,-,-,-,-,-,-,,  opt feb12,,0.09,,0.10,0.16,0.09,0.09,0.72,0.65,0.035,
CCY,540,12.143,48.924,0.014,0.01,6.5,-1.7,-,-,-,-,,China Century Capitl,,0.065,0.2,0.065,0.069,0.065,0.063,3.89,0.115,0.041,
CNH,57.5,13.923,10.415,0.045,0.16,0.6,7.05,1.3,-,-,-,,China Steel,,0.094,0.4,0.086,0.099,0.098,0.094,5.16,0.19,0.075,
CWH,322.63,1.769,-,0.012,-,-,-2.53,-,-,-,-,,China West Hldgs,,0.17,1,0.15,0.20,0.17,0.17,6.97,0.31,0.065,
CHO,73.206,2.9,2.212,0.46,4.78,1.0,22.8,20.8,21,1.09,4.42,f,Choiseul Investments   ,,4.75,4,4.75,4.80,4.80,4.68,1.57,5.28,4.41,
CDH,-,0.417,0.508,-,-,-,-0.03,-,-,-,-,,Chongherr Invest,,0.003,,0.003,0.03,0.003,0.003,0.72,0.003,0.003,
CII,-,4.183,4.306,0.043,1.01,0.6,2.26,26.1,4,0.56,6.78,,CI Res Ltd,,0.59,,0.565,0.75,0.59,0.59,0.72,0.91,0.58,
CNB,35.625,1.87,0.362,0.083,0.62,1.1,15,4.5,4,3.75,5.97,f,CIC Aust Ltd,,0.67,3,0.67,0.77,0.67,0.65,5.40,0.76,0.45,
CIR,147.811,5.81,3.089,0.026,0.77,0.7,-15.39,-,-,-,-,,Circadian Tech,,0.57,4,0.57,0.62,0.62,0.55,8.26,0.78,0.50,
CLS,1.4,0.292,0.304,0.003,4.33,0.1,-1.7,-,-,-,-,,CL Asset Hldgs,,0.63,-7,0.66,0.75,0.70,0.63,-9.28,1.20,0.61,
CND,157.678,14.513,14.721,0.056,0.41,1.6,3.8,17.1,2,1.90,3.08,f,Clarius Grp Ltd,,0.65,5,0.65,0.67,0.65,0.605,9.05,1.18,0.55,
CSS,1557.5,511.66,31.585,0.046,0.23,0.5,-4.84,-,-,-,-,,Clean Seas Tuna,,0.11,,0.105,0.11,0.115,0.105,0.72,0.535,0.075,
CLQ,154.344,5.6,4.488,0.013,0.04,5.5,2.32,9.5,-,-,-,,Clean Teq Hldgs,,0.22,3,0.22,0.225,0.225,0.19,16.51,0.375,0.185,
CVW,3386.46,46.071,39.689,0.196,0.38,1.2,4.44,10.4,-,-,-,,Clearview Wealth,,0.46,2,0.455,0.46,0.46,0.445,5.26,0.565,0.39,
CVA,21.62,11.319,16.543,0.006,0.02,2.9,2.03,2.9,-,-,-,,Clever Com Aus,,0.059,-0.1,0.055,0.059,0.06,0.059,-0.95,0.087,0.033,
CAM,56.393,5.265,4.639,0.041,1.35,0.7,24.05,4.2,4,6.01,3.96,f,Clime Capital,,1.01,-4,1.01,1.045,1.05,1.00,-3.09,1.09,0.867,
CIW,222.4,2.183,17.298,0.023,0.46,1.0,6.2,7.3,2.25,2.76,4.95,f,Clime Invest,,0.455,-1.5,0.44,0.48,0.47,0.455,-2.48,0.50,0.375,
CUV,916.894,47.263,54.184,0.067,0.10,2.2,-3.8,-,-,-,-,,Clinuvel Pharmaceut,,0.22,0.5,0.21,0.22,0.225,0.20,3.04,0.38,0.20,
CLO,4793.47,103.852,120.863,0.637,0.34,2.4,6.9,12.0,2.2,3.14,2.67,p,Clough Ltd,,0.825,1.5,0.82,0.835,0.84,0.795,2.57,1.02,0.725,
CLV,706.986,18.212,38.645,0.058,0.14,2.5,-0.59,-,1.25,-,3.57,f,Clover Corp,,0.35,5,0.345,0.35,0.35,0.30,17.38,0.35,0.195,
CMI,38.8,1.523,3.77,0.022,1.31,0.5,-1.33,-,-,-,-,,CMI Ltd,,0.66,,0.65,0.66,0.665,0.66,0.72,0.72,0.46,
COZ,745.307,13.428,12.998,0.06,0.11,2.0,-1.36,-,-,-,-,,CO2 Grp Ltd,,0.215,1,0.215,0.24,0.24,0.21,5.59,0.43,0.105,
COZO,328,5.831,6.89,0.016,-,-,-,-,-,-,-,,  opt nov11,,0.10,3.1,0.075,0.10,0.10,0.065,45.64,0.29,0.011,
CCL,7469.77,449.785,449.116,9.161,1.47,8.3,63.1,19.2,45.5,1.39,3.75,f,Coca-Cola Amatil,,12.14,-19,12.13,12.18,12.30,12.02,-0.82,12.36,9.74,
COH,705.858,52.296,56.345,4.025,4.01,17.7,275.7,25.8,200,1.38,2.81,p,Cochlear Ltd,,71.15,-23,70.49,71.26,71.61,69.45,0.39,79.11,59.55,
CDA,951.839,10.626,3.226,0.267,0.09,18.1,8.8,18.5,8,1.10,4.92,f,Codan Ltd,,1.625,17.5,1.625,1.63,1.67,1.50,12.79,1.67,0.855,
COF,2682.44,42.758,21.084,0.137,-0.23,-,11.9,8.9,11,1.08,10.38,f,Coffey Intl,,1.06,2,1.06,1.065,1.095,1.035,2.64,2.34,0.855,
CGS,30.018,2.491,14.187,0.017,0.08,3.3,2.48,10.5,-,-,-,,Cogstate Ltd,,0.26,1,0.26,0.285,0.26,0.26,4.72,0.38,0.215,
CLH,23.605,3.82,10.81,0.078,0.87,0.9,9.2,8.7,5.8,1.59,7.25,f,Collection House,,0.80,-1,0.79,0.80,0.805,0.80,-0.52,0.935,0.66,
CKL,39,5.555,4.8,0.04,0.18,2.7,7.9,6.2,3.25,2.43,6.63,f,Colorpak Ltd,,0.49,-1,0.495,0.51,0.505,0.49,-1.28,0.53,0.407,
CBA,25870.3,913.758,949.256,80.263,15.94,3.3,344.5,15.0,290,1.19,5.60,f,C'wlth Bank  of Aust ,,51.82,-89,51.80,51.86,53.02,51.74,-0.97,60.00,47.05,
