ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,,
XAO 4574.1 at 16:41 18/6/2010  Report at 19:06 Friday 18/6/2010. Processed 20:20 Friday 18/6/2010.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
AVX,7842.22,698.833,254.082,0.025,0.04,0.8,-4.17,-,-,-,-,,Avexa Ltd,,0.03,,0.03,0.031,0.031,0.03,-1.27,0.235,0.024,
AVH,535.015,18.135,12.735,0.014,0.05,2.6,-3.66,-,-,-,-,,Avita Medical Ltd,,0.13,-1,0.13,0.135,0.145,0.13,-8.42,0.275,0.092,
AVJ,198.265,3.934,4.583,0.124,1.06,0.4,0.09,500.0,-,-,-,,AVJennings,,0.45,,0.445,0.465,0.48,0.445,-1.27,0.63,0.24,
AWB,16352.3,567.935,227.325,0.842,1.85,0.6,3.67,28.1,-,-,-,,AWB Ltd,,1.03,1,1.025,1.035,1.05,0.99,-0.29,1.337,0.865,
AWL,2100,85.596,22.828,0.004,-,-,-0.2,-,-,-,-,,AWH Corp Ltd,,0.004,,0.004,0.005,0.004,0.004,-1.27,0.011,0.003,
AXA,16292.5,746.414,399.399,11.824,1.12,5.1,34.89,16.4,18.5,1.89,3.23,p,AXA Asia Pacific,,5.72,2,5.71,5.75,5.79,5.69,-0.92,6.72,3.51,
AXI,-,11.297,26.904,0.009,0.04,0.5,-3.74,-,-,-,-,,Axiom Prop,,0.021,,0.017,0.022,0.021,0.021,-1.27,0.08,0.021,
BOQ,2551.79,71.786,56.457,2.467,7.20,1.6,92.4,12.4,52,1.78,4.55,f,Bank of Qld,,11.44,11,11.43,11.52,11.69,11.20,-0.30,13.49,8.056,
BBX,-,0.229,0.124,-,0.06,0.2,19.48,0.1,-,-,-,,BBX Hldgs,,0.01,,0.01,0.04,0.01,0.01,-1.27,0.02,0.01,
BEC,2102.24,47.815,89.09,0.009,0.16,0.3,-141.93,-,-,-,-,,Becton Prop Grp stp,,0.046,-0.4,0.046,0.05,0.051,0.046,-9.27,0.17,0.046,
BFG,248.45,17.507,15.18,0.242,0.25,4.0,11.3,8.8,8,1.41,8.00,f,Bell Financial Grp,,1.00,2.5,0.97,1.00,1.00,0.95,1.29,1.40,0.65,
BET,5,0.012,0.061,0.004,1.78,0.7,-1.38,-,-,-,-,,Belmont Hldgs,,1.30,15,1.15,-,1.30,1.15,11.77,1.47,1.10,
BEN,4222.59,131.324,104.539,3.13,5.16,1.7,35.53,24.9,43,0.83,4.87,f,Bendigo & Adelaide,,8.83,-8,8.82,8.90,9.11,8.83,-2.17,10.48,6.00,
BLT,3469.13,63.396,16.055,0.015,-,-,-0.65,-,-,-,-,,Benitec Ltd,,0.036,0.3,0.036,0.039,0.043,0.03,7.82,0.09,0.022,
BLTO,900,2.857,0.122,-,-,-,-,-,-,-,-,,  opt apr14,,0.008,-2.9,0.008,0.039,0.037,0.008,-79.65,0.037,0.008,
BLTOA,-,0.102,0.139,-,-,-,-,-,-,-,-,,  opt apr11,,0.001,,0.001,-,0.001,0.001,-1.27,0.006,0.001,
BEL,96.756,1.387,2.266,0.017,0.45,0.5,10.62,2.3,1,10.62,4.17,f,Bentley Capital,,0.24,0.5,0.235,0.24,0.24,0.235,0.85,0.329,0.23,
BER,-,1.1,0.538,0.004,1.23,0.3,19.64,2.2,-,-,-,,Berklee Ltd,,0.43,,0.43,0.48,0.43,0.43,-1.27,0.737,0.35,
BYI,-,0.067,7.445,0.044,0.45,1.6,8.18,8.8,6,1.36,8.33,,Beyond Intl,,0.72,,0.60,0.72,0.72,0.72,-1.27,0.78,0.50,
BSI,500,4.236,15.307,0.006,-0.01,-,-0.57,-,-,-,-,,Beyond Sportswear,,0.016,0.2,0.015,0.02,0.016,0.016,13.01,0.037,0.007,
BGL,105.22,21.077,5.983,0.016,0.05,3.7,1.59,11.6,-,-,-,,Bigair Grp Ltd,,0.185,3,0.18,0.185,0.185,0.155,18.08,0.215,0.05,
BBG,5371.74,123.534,149.956,2.374,0.84,11.2,57.2,16.4,36,1.59,3.84,p,Billabong Intl,,9.38,-32,9.35,9.48,9.72,9.36,-4.57,12.32,7.93,
BDM,19.999,1.6,2.813,0.008,-,-,-4.26,-,-,-,-,,Biodiem Ltd,,0.11,-3.5,0.11,0.155,0.145,0.11,-25.41,0.228,0.085,
BOD,409.292,4.79,1.345,0.003,-,-,-0.95,-,-,-,-,,bioMD Ltd,,0.024,-0.4,0.024,0.032,0.031,0.024,-15.56,0.08,0.022,
BODOA,-,1.513,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.006,,0.001,0.008,0.006,0.006,-1.27,0.016,0.006,
BNO,263.112,16.535,9.191,0.089,0.06,4.7,-2.4,-,-,-,-,,Bionomics Ltd,,0.28,-1.5,0.29,0.305,0.295,0.28,-6.36,0.43,0.20,
BPO,3155.89,236.389,29.159,0.009,-,-,-0.65,-,-,-,-,,BioProspect Ltd,,0.017,-0.1,0.015,0.018,0.019,0.015,-6.83,0.06,0.015,
BTA,6388.17,130.28,127.656,0.214,0.60,2.0,36.6,3.3,-,-,-,,Biota Hldgs,,1.195,14,1.16,1.20,1.26,1.04,12.00,3.336,1.01,
BTC,85.1,3.043,3.205,0.019,0.32,0.8,0.47,53.2,-,-,-,,Biotech Capital,,0.25,,0.21,0.235,0.255,0.25,-1.27,0.31,0.16,
BIT,14,11.698,3.436,0.009,-,-,-1.56,-,-,-,-,,Biotron Ltd,,0.072,,0.069,0.07,0.072,0.07,-1.27,0.175,0.06,
BITO,1100,18.532,-,0.002,-,-,-,-,-,-,-,,  opt dec11,,0.015,-0.2,0.014,0.019,0.016,0.015,-13.04,0.037,0.015,
BIS,89.709,9.188,5.02,0.041,0.03,6.3,-3.44,-,-,-,-,,Bisalloy Steel,,0.19,-1,0.19,0.205,0.205,0.19,-6.27,0.27,0.13,
BSN,-,1.579,0.769,0.002,0.04,0.9,-2.07,-,-,-,-,,Bisan Ltd,,0.035,,0.036,0.045,0.035,0.035,-1.27,0.05,0.03,
BKI,1205.29,19.692,65.779,0.486,1.45,0.8,6.47,17.9,5.5,1.18,4.74,f,BKI Invest Ltd,,1.16,0.5,1.16,1.17,1.17,1.135,-0.84,1.325,1.026,
BKM,500,12.156,7.869,0.004,-,-,-0.2,-,-,-,-,,BKM Management,,0.006,0.1,0.005,0.009,0.006,0.005,18.73,0.013,0.003,
BKL,18.088,0.706,1.967,0.392,3.76,6.3,132,17.8,99,1.33,4.21,f,Blackmores Ltd,,23.50,113,23.30,23.50,23.60,22.30,3.78,24.00,15.40,
BIV,156.011,47.282,11.225,0.003,0.02,1.1,-1.23,-,-,-,-,,Blue Capital Ltd,,0.021,-0.2,0.021,0.027,0.028,0.021,-9.97,0.031,0.013,
BSL,52535.9,1943.2,1433.41,4.194,2.47,0.9,-61.37,-,5,-,2.17,,BlueScope Steel,,2.30,2,2.29,2.30,2.36,2.24,-0.40,3.48,2.06,
BLG,982.302,35.196,24.615,0.024,0.04,3.1,-5.12,-,-,-,-,,Bluglass Ltd,,0.125,-0.5,0.12,0.13,0.135,0.12,-5.12,0.28,0.082,
BLY,25593.4,5239.06,3690.81,1.388,0.14,21.5,-0.67,-,-,-,-,,Boart Longyear,,3.01,19,2.99,3.02,3.10,2.82,5.46,4.10,1.533,
BNE,34.399,0.914,0.21,0.011,-0.01,-,-2.96,-,-,-,-,,Bone Medical Ltd,,0.115,-2,0.12,0.135,0.115,0.10,-16.09,0.24,0.10,
BOL,19159.2,211.777,24.997,0.207,0.55,0.8,-24,-,1,-,2.22,,Boom Logistics,,0.45,6,0.445,0.45,0.45,0.375,14.11,0.70,0.21,
BLD,12884.1,371.322,572.638,3.133,4.23,1.2,22.7,23.0,12.5,1.82,2.39,f,Boral Ltd,,5.23,-7,5.23,5.26,5.59,5.19,-2.60,6.40,3.77,
BPH,1375,46.3,2.51,0.014,0.07,0.9,-2.68,-,-,-,-,,BPH Corp Ltd,,0.066,-0.2,0.067,0.074,0.071,0.064,-4.22,0.391,0.02,
BKN,3164.58,103.82,125.634,0.995,1.58,4.6,43.3,16.7,26,1.67,3.60,f,Bradken Ltd,,7.23,21,7.22,7.29,7.47,7.02,1.72,8.14,3.60,
BRC,243.052,2.607,8.323,0.021,-0.01,-,1.6,14.4,-,-,-,,Brain Resource,,0.23,-1,0.225,0.25,0.245,0.23,-5.44,0.35,0.20,
BXB,31509.6,706.905,804.289,8.377,0.66,8.9,34.45,17.1,25,1.38,4.24,p,Brambles Ltd,,5.89,-26,5.89,5.90,6.50,5.84,-5.50,8.37,5.54,
BNV,0.48,1.775,1.666,0.004,0.02,1.1,-0.19,-,-,-,-,,Brand New Vintage,,0.021,,0.021,0.022,0.021,0.021,-1.27,0.035,0.013,
BVA,745.86,30.828,19.489,0.068,-0.06,-,-1.97,-,-,-,-,,Bravura Solutions,,0.105,-1,0.105,0.11,0.12,0.097,-9.97,0.273,0.085,
BPK,-,0.332,0.044,0.003,-,-,-0.5,-,-,-,-,,Bremer Park Ltd,,0.008,,0.008,0.028,0.008,0.008,-1.27,0.02,0.008,
BRG,1458.56,9.205,31.488,0.288,0.59,3.8,12.62,17.6,7.5,1.68,3.38,,Breville Grp Ltd,,2.22,11,2.22,2.25,2.25,2.11,3.94,2.45,0.85,
BKW,389.776,8.691,3.093,1.811,9.06,1.4,100.5,12.2,39.5,2.54,3.21,f,Brickworks Ltd,,12.30,,12.30,12.36,12.35,12.20,-1.27,16.80,11.00,
BYL,159.652,7.315,22.681,0.03,0.33,0.8,3.98,6.9,1.5,2.65,5.45,f,Brierty Ltd,,0.275,2.5,0.26,0.275,0.30,0.25,8.73,0.515,0.18,
BBL,-,0.139,0.23,0.035,0.12,3.0,0.89,40.4,0.5,1.78,1.39,f,Brisbane Broncos,,0.36,,0.33,0.36,0.36,0.36,-1.27,0.40,0.30,
BCS,60.187,0.438,-,0.416,-0.54,-,15.06,7.1,-,-,-,,Brisconnection Tr stp,,1.07,1,1.07,1.39,1.08,1.07,-0.33,1.40,1.00,
BRO,10101.3,45.535,22.305,0.002,-,-,-0.66,-,-,-,-,,Broad Invest,,0.003,,0.003,0.004,0.003,0.002,-1.27,0.005,0.002,
BSA,358.651,9.004,5.592,0.04,-0.01,-,2.99,6.4,2,1.49,10.53,f,BSA Ltd,,0.19,0.5,0.19,0.20,0.20,0.175,1.43,0.34,0.125,
BTT,848.939,9.992,7.176,0.4,0.32,7.8,14.76,16.9,10.4,1.42,4.16,f,BT Invest Mngmnt,,2.50,14,2.35,2.58,2.50,2.28,4.66,3.34,1.92,
BUG,57.721,0.807,0.547,0.01,0.66,0.4,-4.19,-,1,-,4.17,,Buderim Ginger,,0.24,-2,0.24,0.27,0.27,0.24,-8.97,0.415,0.24,
BWP,3877.73,104.408,82.358,0.846,1.83,1.1,13.89,14.5,10.97,1.27,5.46,,Bunnings Warehouse unt,,2.01,9,1.95,2.01,2.01,1.91,3.41,2.07,1.605,
BPG,1945.01,10.289,85.066,0.003,-,-,-0.37,-,-,-,-,,Byte Power Grp,,0.003,-0.1,0.002,0.003,0.004,0.003,-26.27,0.017,0.003,
CEO,2875.05,68.289,26.759,0.002,0.01,0.8,-0.24,-,-,-,-,,C @ Ltd,,0.008,,0.008,0.009,0.008,0.008,-1.27,0.021,0.007,
CEOO,-,35.536,0.786,-,-,-,-,-,-,-,-,,  opt apr12,,0.003,,0.002,0.005,0.003,0.003,-1.27,0.009,0.002,
CAB,1794.53,42.385,42.013,0.668,-,-,48.9,11.3,34,1.44,6.13,f,Cabcharge Aust,,5.55,39,5.34,5.56,5.55,5.14,6.28,6.66,4.71,
CDM,-,1.096,1.23,0.02,1.13,0.7,26.3,2.8,4,6.58,5.41,f,Cadence Capital,,0.74,,0.70,0.76,0.74,0.74,-1.27,0.88,0.55,
CIX,1553.49,22.454,11.855,0.052,0.21,1.1,-0.17,-,1,-,4.44,f,Calliden Grp,,0.225,,0.225,0.23,0.225,0.21,-1.27,0.35,0.21,
CTX,5281.51,147.704,108.498,2.93,10.48,1.0,116.3,9.3,25,4.65,2.30,f,Caltex Aust,,10.85,6,10.84,10.93,11.47,10.79,-0.72,14.00,8.01,
CZD,826.996,34.898,25.323,0.009,0.04,0.6,-0.59,-,-,-,-,,Calzada Ltd,,0.026,-0.1,0.026,0.028,0.028,0.026,-4.98,0.051,0.026,
CPB,141.922,6.372,12.012,1.826,3.76,7.7,129.06,22.5,100,1.29,3.45,p,Campbell Brothers,,29.00,-33,29.00,29.15,29.28,27.96,-2.40,32.00,18.135,
CDL,-,1.177,0.421,0.008,0.21,0.4,1.24,6.9,0.37,3.35,4.35,,Canada Land Ltd cdi,,0.085,,0.065,0.09,0.085,0.085,-1.27,0.09,0.05,
CAG,15331.2,969.637,129.613,0.004,-,-,-0.22,-,-,-,-,,Cape Range Ltd,,0.005,-0.1,0.005,0.006,0.006,0.005,-17.94,0.016,0.004,
CAGO,5500,7,-,-,-,-,-,-,-,-,-,,  opt feb13,,0.002,,0.001,0.002,0.002,0.002,-1.27,0.002,0.002,
CAJ,210,10.262,0.989,0.011,-,-,-0.05,-,-,-,-,,Capitol Health,,0.036,-0.2,0.03,0.038,0.038,0.036,-6.54,0.071,0.033,
CAJO,-,3.955,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.01,,-,0.014,0.01,0.01,-1.27,0.013,0.006,
CAA,2810.92,85.73,6.391,0.072,0.38,0.5,-27.5,-,-,-,-,,Capral Ltd,,0.185,1.5,0.18,0.185,0.205,0.17,7.55,1.305,0.145,
CCF,127.368,2.734,2.582,0.003,0.09,1.0,-6.18,-,-,-,-,,Carbon Conscious,,0.09,0.2,0.09,0.10,0.093,0.09,1.00,0.56,0.081,
CNN,2643,230.601,51.107,0.013,0.01,1.7,-1.57,-,-,-,-,,Cardia Bioplastics,,0.017,-0.1,0.017,0.018,0.018,0.016,-6.83,0.04,0.016,
CNNO,2706.62,56.234,46.14,0.001,-,-,-,-,-,-,-,,  opt jun11,,0.002,-0.1,0.002,0.003,0.003,0.001,-34.61,0.007,0.001,
CDD,1124.85,10.891,9.035,0.362,0.65,6.2,38.62,10.4,28,1.38,7.00,f,Cardno Ltd,,4.00,10,3.92,4.10,4.03,3.88,1.29,5.20,3.30,
CGR,-,0.386,-,0.009,-,-,-,-,-,-,-,f,Careers Multilist,,0.17,,0.12,0.17,0.17,0.17,-1.27,0.24,0.15,
CDP,21.49,3.035,4.184,0.298,5.56,0.8,27.08,15.7,27.21,1.00,6.39,,Carindale Prop unt,,4.26,-4,4.26,4.29,4.30,4.16,-2.20,4.40,3.40,
CIN,4.495,0.238,0.285,0.443,21.78,0.8,63,26.5,67,0.94,4.01,f,Carlton Invest,,16.70,40,16.70,16.90,16.70,16.30,1.18,18.95,14.09,
CINPA,-,-,-,-,-,-,-,-,14,-,6.60,,  7% cum pf,,2.12,,2.15,-,2.12,2.12,-1.27,2.12,2.11,
CWE,513.317,71.805,90.42,0.054,0.01,9.5,-1.03,-,-,-,-,,Carnegie Wave Energy,,0.095,-0.1,0.094,0.096,0.097,0.092,-2.32,0.265,0.08,
CRZ,1790.25,46.46,-,1.169,0.01,503.0,8.2,61.3,6.6,1.24,1.31,f,Carsales Com Ltd,,5.03,18,4.97,5.03,5.06,4.85,2.44,5.86,3.56,
CCV,621.789,58.711,41.708,0.218,0.23,2.5,6.97,8.2,3,2.32,5.22,f,Cash Convert ord/div   ,,0.575,-1.5,0.575,0.585,0.59,0.57,-3.82,0.71,0.41,
CXD,512.239,8.366,0.917,0.033,0.13,2.3,-24.4,-,-,-,-,,CathRx Ltd,,0.30,10,0.27,0.30,0.31,0.21,48.73,0.656,0.15,
CBD,884.106,43.834,6.573,0.04,0.03,3.7,-2.22,-,-,-,-,,CBD Energy Ltd,,0.11,-1,0.11,0.115,0.125,0.11,-9.61,0.195,0.065,
CBZ,62.935,6.823,-,0.019,-,-,-,-,-,-,-,,Cbio Ltd,,0.30,-0.5,0.28,0.30,0.31,0.28,-2.91,0.50,0.28,
CCK,-,10.117,0.034,0.005,0.02,5.0,-0.23,-,-,-,-,,CCK Financial,,0.10,,0.05,0.10,0.10,0.10,-1.27,0.21,0.08,
CEG,47.515,8.685,6.665,0.007,0.24,0.4,-34.63,-,-,-,-,,CEC Grp Ltd,,0.087,0.5,0.088,0.115,0.087,0.084,4.82,0.235,0.081,
CWP,60.488,4.85,3.663,0.148,1.72,1.4,43,5.7,12,3.58,4.90,f,Cedar Woods Prop,,2.45,1,2.45,2.50,2.46,2.40,-0.86,2.85,1.33,
CAQ,178.375,9.695,3.711,0.03,-,-,-1.09,-,-,-,-,,Cell Aquaculture,,0.15,-1,0.14,0.15,0.165,0.135,-7.52,0.20,0.08,
CST,37.348,3.519,4.503,0.287,0.25,11.9,8.9,33.5,3.5,2.54,1.17,f,Cellestis Ltd,,2.98,-3,2.90,2.95,3.01,2.90,-2.27,4.00,2.58,
CDY,671.239,451.73,2.009,0.007,0.01,2.1,-0.89,-,-,-,-,,Cellmid Ltd,,0.021,0.1,0.019,0.021,0.021,0.019,3.73,0.05,0.018,
CLT,35.937,2.114,6.872,0.022,0.40,0.7,-6.16,-,-,-,-,,Cellnet Grp,,0.30,-0.5,0.30,0.305,0.30,0.30,-2.91,0.33,0.25,
CIL,73.204,7.425,1.759,0.131,0.11,13.6,10.7,14.0,10.5,1.02,7.00,,Centrebet Internat,,1.50,,1.50,1.535,1.59,1.495,-1.27,1.89,0.86,
CAF,170.5,8.397,0.874,0.02,-,-,-31.06,-,-,-,-,,Centrepoint Alliance,,0.125,0.5,0.125,0.13,0.125,0.12,2.89,0.20,0.12,
CNP,4750.44,329.975,697.717,0.17,-2.87,-,-113.25,-,31.8,-,181.71,,Centro Prop stp,,0.175,-0.5,0.175,0.18,0.185,0.175,-4.05,0.52,0.089,
CER,4891.4,493.274,2097.31,0.446,0.35,0.6,-18.43,-,0.37,-,1.90,,Centro Retail stp,,0.195,-1,0.195,0.20,0.21,0.195,-6.15,0.265,0.087,
CYA,805.566,25.34,11.605,0.144,0.99,0.8,-7.74,-,3.5,-,4.27,f,Century Aust,,0.82,2,0.80,0.825,0.82,0.78,1.23,0.91,0.735,
CFU,26015.2,583.603,887.599,0.154,0.04,3.8,-0.09,-,-,-,-,,Ceramic Fuel Cells,,0.15,-1.5,0.15,0.155,0.175,0.15,-10.37,0.345,0.145,
CVS,50,7.456,12.548,0.005,-,-,-0.11,-,-,-,-,,Cervantes Corp,,0.017,-0.1,0.017,0.03,0.017,0.017,-6.83,0.05,0.015,
CFX,57696,1052.5,1005.06,4.871,1.99,1.0,-1.9,-,12.5,-,6.44,,CFS Retail Prop unt,,1.94,-4.5,1.935,1.94,1.99,1.935,-3.54,2.12,1.60,
CDI,7490.2,155.501,37.529,0.502,0.65,0.8,0.46,119.6,5.05,0.09,9.18,,Challenger Div Pro stp,,0.55,2.5,0.54,0.555,0.555,0.53,3.49,0.58,0.38,
CGF,12617.9,334.59,190.803,1.725,3.36,1.0,35.2,9.7,13.5,2.61,3.96,,Challenger FSG Ltd,,3.41,-7,3.40,3.45,3.59,3.34,-3.29,4.50,2.02,
CIF,1305.49,40.78,39.703,0.463,-1.66,-,-59.2,-,15,-,10.34,,Challenger Infra stp,,1.45,9,1.385,1.465,1.455,1.32,5.34,2.06,1.285,
CWT,681.503,17.617,22.941,0.041,0.47,0.5,-14.59,-,5.65,-,26.28,,Challenger Winetr unt,,0.215,-0.5,0.215,0.225,0.235,0.215,-3.55,0.36,0.215,
CHR,-,0.062,0.032,0.016,4.32,0.7,24.96,11.3,14,1.78,4.96,f,Chalmers Ltd,,2.82,,2.80,-,2.82,2.82,-1.27,3.10,2.69,
CMG,62.876,9.348,10.392,0.108,0.04,6.5,0.26,100.0,0.35,0.74,1.35,f,Chandler Macleod,,0.26,2,0.24,0.26,0.26,0.24,7.06,0.31,0.079,
CHP,-,4.622,1.655,0.002,0.02,1.0,-0.34,-,-,-,-,,Chapmans Ltd,,0.02,,0.016,0.018,0.02,0.02,-1.27,0.022,0.011,
CHC,13827,528.079,204.357,0.776,0.60,1.1,-23.57,-,2.6,-,4.06,,Charter Hall Grp forus,,0.64,-1,0.635,0.64,0.655,0.62,-2.81,0.79,0.403,
CQO,68634.3,2902.41,3782.28,1.316,0.44,0.6,10.03,2.7,2.5,4.01,9.26,,Charter Hall Office unt,,0.27,0.5,0.27,0.275,0.275,0.26,0.61,0.355,0.19,
CQR,59097.4,844.431,1189.17,0.873,0.72,0.8,-45.58,-,6,-,10.34,,Charter Hall Retail unt,,0.58,2.5,0.58,0.585,0.585,0.555,3.23,0.735,0.445,
CHF,91.9,2.504,5.234,0.004,0.13,0.4,-3.16,-,-,-,-,,Charter Pacific,,0.046,-0.4,0.046,0.05,0.05,0.044,-9.27,0.076,0.04,
CHFO,-,2.081,2.228,-,-,-,-,-,-,-,-,,  opt feb11,,0.001,,-,0.002,0.001,0.001,-1.27,0.013,0.001,
CXS,815.572,176.606,38.873,0.088,0.07,4.4,-3.67,-,-,-,-,,Chemgenex Pharmac,,0.31,-0.5,0.31,0.315,0.315,0.30,-2.86,1.09,0.265,
CXSOA,0.02,0.262,0.923,0.001,-,-,-,-,-,-,-,,  opt feb12,,0.105,-0.5,0.105,0.12,0.11,0.105,-5.82,0.65,0.035,
CCY,184.671,8.54,44.582,0.009,0.05,1.2,-17.6,-,-,-,-,,China Century Capitl,,0.058,-0.2,0.056,0.059,0.06,0.056,-4.61,0.115,0.041,
CNH,107.17,12.261,1.505,0.048,0.07,1.4,-1.61,-,-,-,-,,China Steel,,0.10,1,0.09,0.10,0.10,0.10,9.84,0.20,0.06,
CWH,66,1.168,-,0.014,0.02,9.8,-1.42,-,-,-,-,,China West Hldgs,,0.195,4.5,0.10,0.20,0.195,0.15,28.73,0.31,0.065,
CHO,88.18,1.594,1.159,0.446,5.42,0.8,16.4,28.0,21,0.78,4.57,f,Choiseul Investments   ,,4.60,-2,4.62,4.65,4.65,4.60,-1.71,5.28,4.14,
CDH,-,0.3,0.484,-,0.04,0.1,-0.08,-,-,-,-,,Chongherr Invest,,0.003,,0.003,0.03,0.003,0.003,-1.27,0.003,0.003,
CII,41,2.974,3.377,0.052,0.47,1.5,8.18,8.8,2,4.09,2.78,,CI Res Ltd,,0.72,-3,0.70,0.75,0.75,0.72,-5.27,0.91,0.69,
CNB,4,1.632,0.205,0.067,0.60,0.9,-12,-,4,-,7.41,f,CIC Aust Ltd,,0.54,4,0.48,0.54,0.54,0.54,6.73,0.76,0.45,
CIR,67.743,4.913,1.242,0.027,0.78,0.8,-19.86,-,-,-,-,,Circadian Tech,,0.60,,0.575,0.60,0.64,0.58,-1.27,0.795,0.53,
CLS,-,0.217,0.262,0.004,4.32,0.2,-66.35,-,-,-,-,,CL Asset Hldgs,,0.85,,0.60,0.90,0.85,0.85,-1.27,1.20,0.60,
CND,1976.79,12.089,8.911,0.055,0.39,1.7,3,21.5,-,-,-,,Clarius Grp Ltd,,0.645,-1,0.64,0.66,0.655,0.63,-2.80,1.18,0.506,
CSS,2283.19,459.565,16.467,0.042,0.24,0.4,-9.67,-,-,-,-,,Clean Seas Tuna,,0.10,-0.5,0.10,0.105,0.11,0.10,-6.04,0.70,0.075,
CLQ,8.314,4.391,3.156,0.017,0.05,5.9,1.79,16.5,-,-,-,,Clean Teq Hldgs,,0.295,4.5,0.26,0.295,0.295,0.26,16.73,0.375,0.24,
CVW,415.544,31.362,15.957,0.223,0.66,0.8,-1.34,-,-,-,-,,Clearview Wealth,,0.535,0.5,0.53,0.54,0.535,0.53,-0.33,0.565,0.375,
CVA,-,8.784,9.992,0.013,0.02,6.0,0.57,21.1,-,-,-,,Clever Com Aus,,0.12,,0.105,0.12,0.12,0.12,-1.27,0.13,0.024,
CAM,172.174,3.132,2.245,0.039,1.42,0.7,50.38,2.0,4,12.60,3.88,f,Clime Capital,,1.03,3.5,1.02,1.05,1.03,0.995,2.24,1.145,0.74,
CIW,35,1.27,14.892,0.021,0.44,0.9,5,8.3,1,5.00,2.41,f,Clime Invest,,0.415,-0.5,0.415,0.43,0.42,0.415,-2.47,0.50,0.322,
CUV,212.033,35.699,36.094,0.071,0.11,2.1,-3.6,-,-,-,-,,Clinuvel Pharmaceut,,0.235,-1,0.235,0.245,0.245,0.235,-5.36,0.38,0.20,
CLO,4579.38,76.485,49.118,0.626,0.31,2.6,7.98,10.2,2,3.99,2.45,,Clough Ltd,,0.815,4.5,0.775,0.82,0.83,0.74,4.57,1.035,0.695,
CLV,138.866,14.051,29.996,0.045,0.16,1.7,2.06,13.1,1,2.06,3.70,,Clover Corp,,0.27,1,0.265,0.27,0.27,0.26,2.57,0.325,0.19,
CMI,24.421,0.812,1.6,0.022,1.45,0.4,-0.31,-,-,-,-,,CMI Ltd,,0.64,-4,0.64,0.68,0.68,0.64,-7.16,0.72,0.32,
COZ,255.522,7.345,8.155,0.035,0.07,1.8,-0.26,-,-,-,-,,CO2 Grp Ltd,,0.125,-1,0.125,0.13,0.15,0.125,-8.68,0.43,0.105,
COZO,166.7,4.793,1.651,0.005,-,-,-,-,-,-,-,,  opt nov11,,0.03,,0.025,0.03,0.036,0.03,-1.27,0.29,0.011,
CCL,13590.7,292.994,264.985,8.887,1.38,8.5,60.5,19.5,43.5,1.39,3.69,f,Coca-Cola Amatil,,11.78,4,11.67,11.79,12.07,11.65,-0.93,12.07,8.37,
COH,1103.27,31.876,36.239,4.388,3.25,23.9,242.2,32.0,190,1.27,2.45,f,Cochlear Ltd,,77.60,119,77.20,77.75,79.11,76.18,0.28,79.11,51.25,
CDA,42.762,7.866,2.493,0.238,0.12,12.1,11.5,12.6,7,1.64,4.83,f,Codan Ltd,,1.45,4.5,1.45,1.475,1.45,1.395,1.93,1.585,0.61,
COF,2263.67,28.864,12.341,0.124,-0.17,-,12,8.0,12,1.00,12.50,f,Coffey Intl,,0.96,3.5,0.945,0.97,1.02,0.93,2.51,2.37,0.92,
CGS,72.628,1.827,2.36,0.015,0.08,2.9,0.96,24.0,-,-,-,,Cogstate Ltd,,0.23,-1.5,0.21,0.23,0.245,0.23,-7.40,0.38,0.225,
CLH,25.26,2.517,8.608,0.071,0.90,0.8,9.93,7.4,5.4,1.84,7.40,f,Collection House,,0.73,1,0.73,0.735,0.735,0.725,0.11,0.935,0.465,
CKL,1341.2,4.277,1.63,0.037,0.16,2.9,7.46,6.2,3.25,2.30,7.07,f,Colorpak Ltd,,0.46,,0.45,0.475,0.46,0.45,-1.27,0.53,0.385,
CBA,19108.6,548.628,563.127,81.448,-,-,330.4,15.9,235,1.41,4.47,f,C'wlth Bank  of Aust ,,52.59,9,52.58,52.60,53.15,52.15,-1.10,60.00,36.20,
CPA,44343.9,1098.39,1038.04,1.942,1.11,0.9,-11.41,-,6.85,-,7.10,,C'wlth Prop ord unt   ,,0.965,,0.96,0.97,0.985,0.955,-1.27,1.045,0.735,
COJ,1000,7.172,49.812,0.002,-,-,0.06,6.7,-,-,-,,Commstrat Ltd,,0.004,-0.1,0.004,0.006,0.005,0.004,-21.27,0.01,0.003,
COM,70.119,5.03,2.962,0.006,0.03,1.7,1.7,3.1,-,-,-,,Comops Ltd,,0.052,-0.3,0.055,0.06,0.06,0.052,-6.73,0.185,0.05,
