ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,,
XAO 4600.7 at 16:40 10/9/2010  Report at 19:07 Friday 10/9/2010. Processed 16:36 Sunday 12/9/2010.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ATJ,570,17.706,2.719,0.008,0.01,4.8,-2.46,-,-,-,-,,Auto Tech Ltd,,0.048,0.4,0.043,0.05,0.049,0.047,8.59,0.069,0.04,
ATJO,-,1.999,-,-,-,-,-,-,-,-,-,,  opt jun11,,0.003,,0.003,0.01,0.003,0.003,-0.50,0.011,0.003,
AIE,167.647,4.164,6.433,0.004,0.09,0.7,-2.98,-,-,-,-,,Autodom Ltd,,0.065,2,0.06,0.075,0.065,0.06,43.94,0.11,0.041,
AHE,1371.51,46.192,36.948,0.539,0.80,3.0,26.7,9.0,17,1.57,7.11,f,Automotive Hldgs,,2.39,2,2.39,2.40,2.41,2.35,0.34,2.88,1.88,
AVX,5300.39,826.279,342.171,0.027,0.03,1.1,-5.4,-,-,-,-,,Avexa Ltd,,0.032,0.1,0.032,0.033,0.034,0.03,2.72,0.235,0.024,
AVH,824.553,23.637,33.879,0.011,0.01,9.9,-5.46,-,-,-,-,,Avita Medical Ltd,,0.099,-0.6,0.10,0.105,0.11,0.099,-6.22,0.195,0.099,
AVJ,762.349,7.889,15.182,0.135,1.08,0.5,5.19,9.4,1.5,3.46,3.06,f,AVJennings,,0.49,3,0.49,0.50,0.50,0.46,6.02,0.63,0.38,
AWB,66023.3,1355.59,330.398,1.189,1.85,0.8,3.67,39.6,-,-,-,,AWB Ltd,,1.455,-0.5,1.455,1.46,1.475,1.455,-0.85,1.49,0.865,
AWL,3722.4,98.394,49.285,0.007,-,-,-0.13,-,-,-,-,,AWH Corp Ltd,,0.006,0.2,0.004,0.006,0.006,0.004,49.50,0.011,0.003,
AXA,85032.1,1047.63,623.517,10.542,1.01,5.0,30.79,16.6,18.5,1.66,3.63,p,AXA Asia Pacific,,5.10,-65,5.09,5.11,5.80,4.86,-11.81,6.72,4.05,
AXI,500,15.337,35.861,0.013,0.02,1.5,-3.23,-,-,-,-,,Axiom Prop,,0.03,0.1,0.029,0.03,0.03,0.029,2.94,0.071,0.017,
BOQ,1816.75,105.153,112.146,2.293,7.20,1.5,92.4,11.5,52,1.78,4.89,f,Bank of Qld,,10.63,27,10.51,10.66,10.75,10.41,2.10,13.49,9.68,
BBX,-,0.277,0.124,-,0.01,1.0,2.02,0.5,-,-,-,,BBX Hldgs,,0.01,,0.01,0.03,0.01,0.01,-0.50,0.02,0.01,
BEC,4897.06,73.352,142.827,0.009,-,-,-41.18,-,-,-,-,,Becton Prop Grp stp,,0.043,-0.5,0.04,0.044,0.055,0.04,-10.92,0.135,0.036,
BFG,306.279,20.604,22.854,0.191,0.22,3.6,12.1,6.5,8.5,1.42,10.76,f,Bell Financial Grp,,0.79,-1,0.80,0.84,0.845,0.78,-1.75,1.40,0.78,
BET,-,0.017,0.065,0.003,1.48,0.7,-2.47,-,3.5,-,3.50,f,Belmont Hldgs,,1.00,,0.90,-,1.00,1.00,-0.50,1.30,1.00,
BEN,4817.48,192.268,193.376,3.24,5.27,1.7,67.4,13.6,58,1.16,6.35,f,Bendigo & Adelaide,,9.14,28,9.11,9.15,9.20,8.88,2.66,10.48,7.72,
BLT,2695.27,82.518,47.66,0.009,-,-,-1.21,-,-,-,-,,Benitec Ltd,,0.022,-0.3,0.024,0.026,0.026,0.022,-12.50,0.09,0.021,
BLTO,-,3.674,0.804,-,-,-,-,-,-,-,-,,  opt apr14,,0.006,,0.005,-,0.006,0.006,-0.50,0.037,0.006,
BLTOA,-,0.107,0.357,-,-,-,-,-,-,-,-,,  opt apr11,,0.001,,0.001,-,0.001,0.001,-0.50,0.006,0.001,
BEL,111.6,3.133,11.512,0.018,0.41,0.6,4.32,5.8,2,2.16,8.00,f,Bentley Capital,,0.25,0.5,0.245,0.25,0.25,0.245,1.54,0.31,0.22,
BER,-,1.631,0.905,0.006,1.19,0.5,4.7,12.8,2,2.35,3.33,f,Berklee Ltd,,0.60,,0.51,0.60,0.60,0.60,-0.50,0.737,0.35,
BYI,-,0.078,7.508,0.044,0.44,1.6,8.4,8.6,6,1.40,8.33,,Beyond Intl,,0.72,,0.63,1.50,0.72,0.72,-0.50,0.78,0.50,
BSI,-,5.767,18.301,0.003,-0.01,-,0.17,5.9,-,-,-,,Beyond Sportswear,,0.01,,0.008,0.013,0.01,0.01,-0.50,0.024,0.007,
BGL,804.7,26.88,8.93,0.018,0.07,2.9,1.7,11.8,-,-,-,,Bigair Grp Ltd,,0.20,-0.5,0.20,0.21,0.21,0.20,-2.94,0.22,0.095,
BBG,8394.27,213.454,230.535,1.995,0.40,19.7,58.3,13.5,36,1.62,4.57,p,Billabong Intl,,7.88,-2,7.88,8.00,8.00,7.80,-0.76,12.32,7.31,
BDM,20,2.318,4.807,0.014,0.05,3.0,-4.4,-,-,-,-,,Biodiem Ltd,,0.15,1,0.09,0.14,0.15,0.15,6.64,0.228,0.08,
BOD,400,6.88,4.253,0.003,0.01,2.4,-0.91,-,-,-,-,,bioMD Ltd,,0.024,-0.1,0.024,0.027,0.027,0.024,-4.50,0.069,0.02,
BODOA,66.667,2.78,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.003,,0.003,0.013,0.003,0.003,-0.50,0.016,0.003,
BNO,99.44,19.326,19.975,0.089,0.05,5.6,-2.7,-,-,-,-,,Bionomics Ltd,,0.28,,0.28,0.29,0.29,0.27,-0.50,0.43,0.235,
BPO,1925.45,272.487,59.243,0.007,-,-,-0.65,-,-,-,-,,BioProspect Ltd,,0.013,0.1,0.012,0.013,0.013,0.012,7.83,0.06,0.011,
BTA,2964.09,176.694,191.148,0.16,0.54,1.6,9.2,9.7,-,-,-,,Biota Hldgs,,0.89,-0.5,0.89,0.91,0.92,0.885,-1.06,3.336,0.85,
BTC,-,4.114,4.619,0.012,0.31,0.5,-7.28,-,2,-,12.12,,Biotech Capital,,0.165,2,0.125,0.145,0.145,0.145,13.29,0.31,0.145,
BIT,195,13.957,8.256,0.007,0.01,5.4,-1.61,-,-,-,-,,Biotron Ltd,,0.054,0.3,0.054,0.064,0.054,0.052,5.38,0.175,0.051,
BITO,253.008,23.841,-,0.001,-,-,-,-,-,-,-,,  opt dec11,,0.012,0.5,0.012,0.02,0.012,0.01,70.92,0.037,0.007,
BIS,347.836,12.668,9.264,0.037,0.04,4.3,0.01,1700.0,-,-,-,,Bisalloy Steel,,0.17,,0.17,0.175,0.175,0.17,-0.50,0.27,0.15,
BSN,-,3.157,1.705,0.002,0.02,1.8,-1.24,-,-,-,-,,Bisan Ltd,,0.035,,0.032,0.05,0.035,0.035,-0.50,0.05,0.03,
BKI,484.498,28.13,75.042,0.498,1.38,0.9,7.57,15.7,5.25,1.44,4.41,f,BKI Invest Ltd,,1.19,0.5,1.18,1.19,1.20,1.17,-0.08,1.32,1.086,
BKM,1900,18.503,16.372,0.006,-,-,-0.1,-,-,-,-,,BKM Management,,0.011,0.3,0.012,0.013,0.011,0.008,37.00,0.013,0.004,
BKL,24.804,1.057,2.467,0.427,4.13,6.2,146.8,17.4,112,1.31,4.39,f,Blackmores Ltd,,25.51,51,25.51,26.19,26.30,25.20,1.54,26.30,19.00,
BIV,125.025,48.139,14.784,0.003,0.03,0.6,-0.71,-,-,-,-,,Blue Capital Ltd,,0.018,,0.018,0.02,0.018,0.018,-0.50,0.029,0.013,
BSL,84099.1,2844.35,3015.7,4.303,2.53,0.9,6.9,34.2,5,1.38,2.12,f,BlueScope Steel,,2.36,12,2.36,2.38,2.40,2.26,4.85,3.40,2.03,
BLG,3688.76,49.605,49.743,0.032,0.03,5.0,-2.82,-,-,-,-,,Bluglass Ltd,,0.15,2.5,0.145,0.15,0.155,0.115,19.50,0.28,0.082,
BLY,15372.2,5417.53,7190.25,1.425,1.50,2.1,8.15,37.9,2.29,3.56,0.74,p,Boart Longyear,,3.09,-1,3.08,3.10,3.18,3.04,-0.83,4.10,2.43,
BNE,-,1.149,0.575,0.006,-0.02,-,-2.1,-,-,-,-,,Bone Medical Ltd,,0.065,,0.055,0.054,0.065,0.065,-0.50,0.21,0.06,
BOL,6391.12,312.988,53.191,0.198,0.53,0.8,2.1,20.5,-,-,-,,Boom Logistics,,0.43,,0.425,0.43,0.45,0.43,-0.50,0.70,0.21,
BLD,16776.9,642.918,816.809,3.407,3.92,1.2,-15.2,-,13.5,-,2.85,f,Boral Ltd,,4.74,9,4.65,4.75,4.78,4.61,1.43,6.40,4.15,
BPH,5132.66,126.732,40.172,0.025,0.08,1.1,-0.14,-,-,-,-,,BPH Corp Ltd,,0.092,1.1,0.092,0.094,0.094,0.081,13.08,0.181,0.059,
BKN,1632.23,144.779,185.064,1.092,2.10,3.7,54.1,14.5,34,1.59,4.32,f,Bradken Ltd,,7.87,7,7.81,7.89,7.89,7.66,0.39,8.14,5.48,
BRC,-,3.291,9.131,0.017,-0.02,-,2.4,7.9,-,-,-,,Brain Resource,,0.19,,0.21,0.25,0.19,0.19,-0.50,0.35,0.19,
BXB,27977.5,1414.24,1179.73,8.72,0.88,7.0,36.96,16.6,25,1.48,4.08,p,Brambles Ltd,,6.13,17,6.12,6.14,6.16,5.89,2.35,8.37,5.11,
BNV,17.1,2.121,2.53,0.004,0.02,1.0,-0.11,-,-,-,-,,Brand New Vintage,,0.02,,0.016,0.02,0.02,0.02,-0.50,0.025,0.013,
BVA,1888.28,49.111,46.926,0.094,-0.04,-,-3.39,-,-,-,-,,Bravura Solutions,,0.145,-0.5,0.145,0.15,0.16,0.145,-3.84,0.273,0.085,
BPK,-,0.365,2.809,0.003,-,-,-,-,-,-,-,,Bremer Park Ltd,,0.008,,0.01,0.03,0.008,0.008,-0.50,0.015,0.008,
BRG,367.098,13.728,44.11,0.324,0.63,4.0,17.44,14.3,11,1.59,4.40,,Breville Grp Ltd,,2.50,7,2.45,2.59,2.57,2.44,2.38,2.57,1.23,
BKW,461.638,12.32,4.557,1.737,9.06,1.3,100.5,11.7,39.5,2.54,3.35,f,Brickworks Ltd,,11.80,41,11.55,11.80,11.87,11.29,3.10,16.80,11.03,
BYL,313.088,9.748,40.642,0.031,0.35,0.8,4.54,6.2,1.5,3.03,5.36,f,Brierty Ltd,,0.28,2,0.25,0.28,0.285,0.265,7.19,0.515,0.225,
BBL,22.5,0.184,0.342,0.034,0.12,2.9,0.51,68.6,0.5,1.02,1.43,,Brisbane Broncos,,0.35,-4,0.34,0.375,0.35,0.35,-10.76,0.40,0.30,
BCS,1.3,0.493,-,0.381,-2.12,-,14.58,6.7,-,-,-,,Brisconnection Tr stp,,0.975,,0.925,1.00,0.975,0.975,-0.50,1.40,0.975,
BRO,350,55.816,46.203,0.002,-,-,-0.05,-,-,-,-,,Broad Invest,,0.003,,0.002,0.003,0.003,0.003,-0.50,0.005,0.002,
BAO,738.159,31.152,27.122,0.042,-,-,-7.86,-,-,-,-,,Brookfield Aust Opp unt,,0.052,0.2,0.052,0.06,0.057,0.05,3.50,0.18,0.038,
BSA,756.594,13.138,15.94,0.046,0.03,7.3,4.48,4.9,2,2.24,9.09,f,BSA Ltd,,0.22,-0.5,0.22,0.225,0.235,0.20,-2.73,0.34,0.175,
BTT,212.941,14.071,11.979,0.395,0.32,7.7,14.76,16.7,10.4,1.42,4.21,f,BT Invest Mngmnt,,2.47,-9,2.47,2.50,2.56,2.47,-4.02,3.189,2.081,
BUG,1.553,2.262,1.741,0.009,0.65,0.3,-3.26,-,-,-,-,,Buderim Ginger,,0.21,0.5,0.21,0.255,0.21,0.205,1.94,0.36,0.185,
BWP,3448.51,155.273,142.159,0.828,1.88,1.0,22.18,8.7,12.08,1.84,6.23,,Bunnings Warehouse unt,,1.94,3,1.90,1.95,1.95,1.89,1.07,2.09,1.66,
BPG,412.969,36.966,86.636,0.005,-,-,-0.21,-,-,-,-,,Byte Power Grp,,0.004,,0.002,0.004,0.004,0.003,-0.50,0.017,0.002,
CEO,-,77.676,37.834,0.003,-,-,-0.21,-,-,-,-,,C @ Ltd,,0.012,,0.01,0.012,0.012,0.012,-0.50,0.019,0.007,
CEOO,-,52.794,6.535,-,-,-,-,-,-,-,-,,  opt apr12,,0.003,,0.003,0.004,0.003,0.003,-0.50,0.009,0.002,
CAB,999.061,58.988,81.861,0.638,2.34,2.3,47.8,11.1,34,1.41,6.42,f,Cabcharge Aust,,5.30,9,5.30,5.43,5.44,5.19,1.22,6.66,4.25,
CDM,-,1.847,2.287,0.021,0.97,0.8,13.4,5.6,4,3.35,5.37,f,Cadence Capital,,0.745,,0.77,0.795,0.745,0.745,-0.50,0.88,0.695,
CIX,6118.26,40.504,42.379,0.055,0.22,1.1,1.57,15.3,1,1.57,4.17,,Calliden Grp,,0.24,,0.24,0.25,0.245,0.24,-0.50,0.33,0.21,
CTX,7372.88,201.225,162.931,3.227,10.76,1.1,34.4,34.7,55,0.63,4.60,f,Caltex Aust,,11.95,56,11.94,11.96,12.17,11.42,4.41,12.75,8.01,
CZD,1232.14,76.423,39.824,0.01,0.03,0.9,-0.58,-,-,-,-,,Calzada Ltd,,0.028,0.1,0.026,0.028,0.029,0.026,3.20,0.051,0.022,
CPB,118.262,10.83,15.726,2.033,3.76,8.5,129.06,24.8,100,1.29,3.13,p,Campbell Brothers,,32.00,-18,31.80,32.00,32.39,31.38,-1.06,32.50,23.249,
CDL,-,1.4,0.653,0.008,0.21,0.4,1.24,6.9,0.68,1.82,7.91,,Canada Land Ltd cdi,,0.086,,0.065,0.085,0.086,0.086,-0.50,0.09,0.06,
CAG,-,1194.25,224.55,0.004,-,-,-0.24,-,-,-,-,,Cape Range Ltd,,0.005,,-,-,0.005,0.005,-0.50,0.016,0.004,
CAGO,-,64.362,-,-,-,-,-,-,-,-,-,,  opt feb13,,0.001,,-,-,0.001,0.001,-0.50,0.003,0.001,
CAJ,133.5,12.567,4.472,0.012,-,-,0.24,15.8,-,-,-,,Capitol Health,,0.038,-0.2,0.035,0.039,0.04,0.037,-5.50,0.071,0.025,
CAJO,-,3.955,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.01,,-,-,0.01,0.01,-0.50,0.013,0.006,
CAA,660.276,102.583,27.843,0.058,0.39,0.4,-20.92,-,-,-,-,,Capral Ltd,,0.15,,0.145,0.15,0.15,0.145,-0.50,0.74,0.14,
CCF,1225.08,4.426,6.67,0.004,-,-,0.93,9.9,-,-,-,,Carbon Conscious,,0.092,-0.8,0.095,0.19,0.13,0.092,-8.50,0.56,0.081,
CNN,5893.63,278.778,114.211,0.011,0.01,1.5,-0.85,-,-,-,-,,Cardia Bioplastics,,0.015,0.1,0.014,0.016,0.015,0.013,6.64,0.04,0.012,
CNNO,1000,70.691,77.295,0.001,-,-,-,-,-,-,-,,  opt jun11,,0.002,0.1,0.001,0.002,0.002,0.001,99.50,0.007,0.001,
CDD,350.121,17.12,15.183,0.468,-,-,43.86,10.1,29,1.51,6.55,f,Cardno Ltd,,4.43,13,4.42,4.46,4.46,4.29,2.52,5.058,3.268,
CGR,19.715,0.676,-,0.008,-,-,-,-,-,-,-,f,Careers Multilist,,0.15,2.5,0.13,0.20,0.15,0.125,19.50,0.24,0.115,
CDP,59.7,5.009,4.63,0.302,5.54,0.8,27.16,15.9,27.78,0.98,6.43,,Carindale Prop unt,,4.32,12,4.32,4.46,4.32,4.20,2.35,4.40,4.05,
CIN,11.571,0.368,0.374,0.461,20.75,0.8,98,17.8,67,1.46,3.85,f,Carlton Invest,,17.40,41,16.81,17.35,17.40,16.80,1.91,18.95,16.00,
CINPA,-,-,-,-,-,-,-,-,14,-,6.60,,  7% cum pf,,2.12,7,2.15,-,2.05,2.05,2.91,2.12,2.05,
CWE,1694.9,92.177,123.489,0.051,0.90,0.1,-0.65,-,-,-,-,,Carnegie Wave Energy,,0.09,0.2,0.088,0.09,0.095,0.087,1.77,0.265,0.077,
CRZ,1316.28,60.692,16.734,1.172,0.38,13.3,18.6,27.1,14.9,1.25,2.96,f,Carsales Com Ltd,,5.04,-14,5.03,5.09,5.24,5.04,-3.21,5.86,3.56,
CCV,1883.7,74.535,75.257,0.232,0.24,2.5,6.6,9.2,3,2.20,4.92,f,Cash Convert ord/div   ,,0.61,2,0.60,0.61,0.625,0.585,2.89,0.71,0.50,
CXD,12881.2,22.932,3.24,0.026,0.11,1.6,-13.7,-,-,-,-,,CathRx Ltd,,0.18,,0.165,0.18,0.18,0.18,-0.50,0.656,0.15,
CBD,1830.36,70.425,10.187,0.054,0.04,3.6,2.99,4.8,-,-,-,,CBD Energy Ltd,,0.145,,0.14,0.145,0.15,0.14,-0.50,0.195,0.08,
CBZ,176.965,9.471,-,0.013,-,-,-,-,-,-,-,,Cbio Ltd,,0.19,-2,0.18,0.19,0.215,0.19,-10.03,0.50,0.19,
CCK,-,10.124,0.057,0.004,0.01,8.0,-0.7,-,-,-,-,,CCK Financial,*,0.08,,-,-,0.08,0.08,-0.50,0.13,0.08,
CEG,186.729,11.346,10.71,0.006,0.24,0.3,-15.66,-,-,-,-,,CEC Grp Ltd,,0.081,-0.4,0.078,0.081,0.085,0.08,-5.21,0.235,0.05,
CWP,115.738,6.275,4.881,0.166,1.80,1.5,29,9.4,13,2.23,4.74,f,Cedar Woods Prop,,2.74,3,2.74,2.78,2.75,2.71,0.60,2.85,1.96,
CAQ,195,13.28,6.878,0.02,0.02,5.0,-0.55,-,-,-,-,,Cell Aquaculture,,0.10,,0.095,0.10,0.10,0.086,-0.50,0.20,0.083,
CST,229.28,5.206,6.785,0.237,0.28,8.8,8.6,28.7,5,1.72,2.02,f,Cellestis Ltd,,2.47,7,2.47,2.50,2.56,2.32,2.41,3.90,2.20,
CDY,209.705,487.633,88.515,0.006,0.01,1.9,-0.48,-,-,-,-,,Cellmid Ltd,,0.019,-0.1,0.019,0.02,0.019,0.019,-5.50,0.046,0.019,
CLT,33.542,2.938,7.751,0.026,0.41,0.9,1.94,18.0,-,-,-,,Cellnet Grp,,0.35,1,0.315,0.37,0.35,0.33,2.44,0.35,0.28,
CIL,187.064,9.865,6.565,0.142,0.14,11.6,16.7,9.7,13.5,1.24,8.33,f,Centrebet Internat,,1.62,0.5,1.62,1.635,1.65,1.60,-0.19,1.89,1.05,
CAF,51.155,9.568,32.466,0.024,0.18,0.8,0.4,37.5,-,-,-,,Centrepoint Alliance,,0.15,2,0.14,0.15,0.15,0.13,14.88,0.185,0.12,
CNP,7061.91,488.296,1133.25,0.17,-3.12,-,-67.96,-,-,-,-,,Centro Prop stp,,0.175,0.5,0.17,0.175,0.175,0.165,2.44,0.52,0.13,
CER,5943.44,638.091,2662.86,0.377,0.33,0.5,5,3.3,0.37,13.51,2.24,,Centro Retail stp,,0.165,,0.16,0.165,0.165,0.155,-0.50,0.265,0.12,
CYA,2707.4,43.747,20.221,0.143,0.93,0.9,6.99,11.9,8.5,0.82,10.18,f,Century Aust,,0.835,0.5,0.81,0.84,0.875,0.80,0.10,0.91,0.74,
CFU,17649.8,902.357,1223.86,0.208,0.03,6.2,-1.91,-,-,-,-,,Ceramic Fuel Cells,,0.185,,0.18,0.185,0.185,0.175,-0.50,0.342,0.149,
CVS,345,9.909,15.925,0.004,-,-,-0.15,-,-,-,-,,Cervantes Corp,,0.014,-0.2,0.014,0.021,0.016,0.014,-13.00,0.041,0.014,
CFX,51605.8,1721.11,1503.12,4.959,2.02,1.0,12.65,15.5,12.5,1.01,6.38,,CFS Retail Prop unt,,1.96,-3,1.955,1.98,2.00,1.955,-2.01,2.12,1.81,
CDI,2109.88,203.456,101.047,0.448,0.66,0.7,1.97,24.9,4.2,0.47,8.57,,Challenger Div Pro stp,,0.49,,0.485,0.51,0.51,0.48,-0.50,0.58,0.40,
CGF,13126.2,471.221,450.357,2.048,-,-,55.3,7.4,14.5,3.81,3.54,,Challenger FSG Ltd,,4.10,19,4.07,4.11,4.11,3.87,4.36,4.50,3.06,
CIF,2299.98,60.394,48.627,0.389,-2.10,-,-63.7,-,14,-,11.43,,Challenger Infra stp,,1.225,0.5,1.225,1.23,1.275,1.215,-0.09,2.06,1.21,
CWT,282.892,25.984,29.004,0.032,0.33,0.5,-8.25,-,4.25,-,25.00,,Challenger Winetr unt,,0.17,0.5,0.165,0.17,0.17,0.165,2.53,0.36,0.155,
CHR,-,0.371,0.059,0.016,4.44,0.6,36.6,7.7,15,2.44,5.32,f,Chalmers Ltd,,2.82,,2.77,3.30,2.82,2.82,-0.50,3.03,2.69,
CMG,3107.89,17.399,24.809,0.156,0.06,6.2,3.38,10.9,1.35,2.50,3.65,f,Chandler Macleod,,0.37,2,0.365,0.37,0.37,0.34,5.21,0.37,0.09,
CHP,-,4.722,1.66,0.002,0.02,0.8,-0.28,-,-,-,-,,Chapmans Ltd,,0.015,,0.012,0.019,0.015,0.015,-0.50,0.022,0.011,
CHC,22069.6,700,389.314,0.747,0.56,1.1,0.02,3050.0,3.2,0.01,5.25,,Charter Hall Grp forus,,0.61,,0.605,0.61,0.615,0.60,-0.50,0.79,0.49,
CQODA,6095.95,10.439,-,1.278,0.42,6.2,-1.9,-,-,-,-,,Charter Hall Office def,,2.59,3,2.54,2.59,2.63,2.47,0.67,2.63,2.44,
CQRDA,2905.62,4.124,-,0.899,0.74,4.0,4.95,59.4,-,-,-,,Charter Hall Retail def,,2.94,-10,2.88,3.02,3.14,2.68,-3.79,3.14,2.68,
CHF,-,4.493,6.897,0.003,0.08,0.5,-4.3,-,-,-,-,,Charter Pacific,,0.04,,0.041,0.045,0.04,0.04,-0.50,0.076,0.037,
CHFO,-,2.981,2.996,-,-,-,-,-,-,-,-,,  opt feb11,,0.001,,-,0.001,0.001,0.001,-0.50,0.013,0.001,
CXS,406.5,190.866,57.613,0.094,0.04,8.3,-2.13,-,-,-,-,,Chemgenex Pharmac,,0.33,-1,0.33,0.34,0.35,0.33,-3.44,1.09,0.265,
CXSOA,0.564,0.294,1.056,-,-,-,-,-,-,-,-,,  opt feb12,,0.09,,0.09,0.12,0.09,0.09,-0.50,0.65,0.035,
CCY,576.873,11.476,48.633,0.013,0.01,6.3,-1.7,-,-,-,-,,China Century Capitl,,0.063,0.3,0.063,0.065,0.063,0.052,4.50,0.115,0.041,
CNH,50.815,13.708,8.207,0.038,0.16,0.5,7.05,1.1,-,-,-,,China Steel,,0.08,-2,0.08,0.09,0.10,0.08,-20.50,0.19,0.075,
CWH,-,1.443,-,0.011,-,-,-2.53,-,-,-,-,,China West Hldgs,,0.16,,0.033,0.17,0.16,0.16,-0.50,0.31,0.065,
CHO,190.922,2.687,1.964,0.45,5.00,0.9,22.8,20.4,21,1.09,4.52,f,Choiseul Investments   ,,4.65,-5,4.66,4.70,4.71,4.65,-1.57,5.28,4.41,
CDH,102.284,0.417,0.487,-,-,-,-0.03,-,-,-,-,,Chongherr Invest,,0.003,,0.003,0.03,0.003,0.003,-0.50,0.003,0.003,
CII,-,4.18,4.161,0.048,1.01,0.7,2.26,29.2,4,0.56,6.06,,CI Res Ltd,,0.66,2,0.65,0.78,0.64,0.64,2.62,0.91,0.58,
CNB,71.343,1.828,0.352,0.08,0.62,1.0,15,4.3,4,3.75,6.15,f,CIC Aust Ltd,,0.65,4,0.60,0.65,0.65,0.56,6.05,0.76,0.45,
CIR,37.465,5.633,2.956,0.027,0.77,0.7,-15.39,-,-,-,-,,Circadian Tech,,0.575,-0.5,0.575,0.60,0.63,0.575,-1.37,0.78,0.50,
CLS,-,0.29,0.302,0.003,4.33,0.2,-1.7,-,-,-,-,,CL Asset Hldgs,,0.70,,0.70,-,0.70,0.70,-0.50,1.20,0.61,
CND,172.113,14.306,13.014,0.054,0.41,1.5,3.8,16.6,2,1.90,3.17,f,Clarius Grp Ltd,,0.63,-1,0.61,0.65,0.64,0.60,-2.07,1.18,0.55,
CSS,6348.27,506.816,28.902,0.044,0.23,0.5,-4.84,-,-,-,-,,Clean Seas Tuna,,0.105,-1,0.105,0.11,0.12,0.10,-9.20,0.56,0.075,
CLQ,72,5.204,4.296,0.011,0.04,4.8,2.32,8.2,-,-,-,,Clean Teq Hldgs,,0.19,-5,0.185,0.19,0.205,0.185,-21.34,0.375,0.185,
CVW,363.689,41.518,35.951,0.181,0.38,1.1,4.44,9.6,-,-,-,,Clearview Wealth,,0.425,0.5,0.425,0.44,0.44,0.39,0.69,0.565,0.39,
CVA,477.38,10.961,14.878,0.006,0.02,2.9,2.03,2.9,-,-,-,,Clever Com Aus,,0.058,-0.7,0.055,0.058,0.061,0.053,-11.27,0.087,0.032,
CAM,69.889,4.974,4.123,0.04,1.35,0.7,24.05,4.2,4,6.01,4.00,f,Clime Capital,,1.00,1,0.965,0.995,1.00,0.965,0.51,1.09,0.867,
CIW,-,1.854,16.96,0.023,0.46,1.0,6.2,7.3,2.25,2.76,5.00,f,Clime Invest,,0.45,,0.45,0.50,0.45,0.45,-0.50,0.50,0.355,
CUV,589.561,45.087,51.004,0.067,0.10,2.2,-3.8,-,-,-,-,,Clinuvel Pharmaceut,,0.22,1,0.22,0.23,0.23,0.22,4.26,0.38,0.20,
CLO,2180.64,95.871,94.455,0.623,0.34,2.4,6.9,11.7,2.2,3.14,2.72,p,Clough Ltd,,0.81,-1,0.785,0.81,0.83,0.78,-1.72,1.035,0.725,
CLV,116.181,17.077,37.354,0.05,0.14,2.1,-0.59,-,1.25,-,4.17,f,Clover Corp,,0.30,1,0.29,0.30,0.305,0.28,2.94,0.325,0.195,
CMI,2,1.386,3.549,0.022,1.31,0.5,-1.33,-,-,-,-,,CMI Ltd,,0.65,,0.66,0.70,0.65,0.65,-0.50,0.72,0.46,
COZ,621.459,12.132,12.529,0.05,0.11,1.6,-1.36,-,-,-,-,,CO2 Grp Ltd,,0.18,3,0.18,0.185,0.195,0.16,19.50,0.43,0.105,
COZO,102.324,5.376,6.7,0.007,-,-,-,-,-,-,-,,  opt nov11,,0.045,1.5,0.04,0.064,0.049,0.03,49.50,0.29,0.011,
CCL,10182.2,426.13,418.032,8.987,1.47,8.1,63.1,18.9,45.5,1.39,3.82,f,Coca-Cola Amatil,,11.91,-3,11.89,12.00,12.22,11.87,-0.76,12.22,9.70,
COH,1061.49,50.572,53.389,4.012,4.01,17.7,275.7,25.7,200,1.38,2.82,p,Cochlear Ltd,,70.92,-24,70.90,71.00,72.62,70.20,-0.84,79.11,59.55,
CDA,128.124,9.606,3.11,0.236,0.09,15.9,8.8,16.3,8,1.10,5.57,f,Codan Ltd,,1.435,-3.5,1.435,1.495,1.50,1.42,-2.88,1.585,0.855,
COF,516.22,39.531,19.543,0.132,-0.23,-,11.9,8.6,11,1.08,10.78,f,Coffey Intl,,1.02,0.5,1.02,1.04,1.055,1.01,-0.01,2.34,0.855,
CGS,-,2.461,3.094,0.017,0.08,3.1,2.48,10.1,-,-,-,,Cogstate Ltd,,0.25,,0.26,0.30,0.25,0.25,-0.50,0.38,0.215,
CLH,51.41,3.612,10.416,0.08,0.87,0.9,9.2,9.0,5.8,1.59,7.03,f,Collection House,,0.825,1.5,0.81,0.84,0.825,0.81,1.35,0.935,0.65,
CKL,161.462,5.359,4.483,0.041,0.18,2.8,7.9,6.3,3.25,2.43,6.50,f,Colorpak Ltd,,0.50,-0.3,0.47,0.50,0.52,0.50,-1.10,0.53,0.407,
