ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4913.5 at 16:37 23/4/2010  Report at 19:07 Friday 23/4/2010. Processed 20:02 Friday 23/4/2010.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
AVJ,158.724,2.923,3.6,0.132,1.06,0.5,0.09,533.3,-,-,-,,AVJennings,,0.48,,0.465,0.48,0.49,0.46,1.87,0.63,0.24
AWB,16247.6,449.294,133.601,0.87,1.81,0.6,18.5,5.8,-,-,-,,AWB Ltd,,1.065,-3,1.06,1.075,1.095,1.06,-0.87,1.337,0.791
AWL,5496.61,68.895,10.242,0.006,-,-,-0.2,-,-,-,-,,AWH Corp Ltd,,0.005,-0.1,0.004,0.005,0.006,0.005,-14.79,0.011,0.003
AXA,95464.1,500.328,269.793,12.816,1.12,5.5,34.89,17.8,18.5,1.89,2.98,p,AXA Asia Pacific,,6.20,-17,6.19,6.21,6.39,6.12,-0.80,6.72,3.51
AXI,597.56,9.021,20.946,0.014,0.04,0.8,-3.74,-,-,-,-,,Axiom Prop,,0.032,-0.4,0.032,0.038,0.034,0.032,-9.24,0.08,0.025
BOQ,4081.86,44.174,33.329,2.722,7.20,1.8,92.4,13.8,52,1.78,4.08,f,Bank of Qld,,12.75,31,12.74,12.79,13.03,12.21,4.37,13.49,7.384
BBX,-,0.229,-,-,0.06,0.2,19.48,0.1,-,-,-,,BBX Hldgs,,0.01,,0.005,0.04,0.01,0.01,1.87,0.02,0.01
BEC,4555.67,32.906,63.837,0.015,0.16,0.5,-141.93,-,-,-,-,,Becton Prop Grp stp,,0.074,-0.5,0.074,0.078,0.081,0.074,-4.46,0.21,0.074
BFG,1958.66,13.251,11.033,0.286,0.25,4.7,11.3,10.4,8,1.41,6.78,f,Bell Financial Grp,,1.18,5,1.17,1.20,1.22,1.125,6.30,1.40,0.50
BET,-,0.005,0.061,0.003,1.78,0.7,-1.38,-,-,-,-,,Belmont Hldgs,,1.17,,1.15,-,1.17,1.17,1.87,1.47,1.10
BEN,4573.6,86.586,61.162,3.572,5.16,2.0,35.53,28.4,43,0.83,4.27,f,Bendigo & Adelaide,,10.08,8,10.01,10.12,10.11,9.85,2.67,10.48,5.901
BLT,1094.77,53.754,6.857,0.017,-,-,-0.65,-,-,-,-,,Benitec Ltd,,0.04,-0.3,0.04,0.041,0.043,0.04,-5.10,0.09,0.022
BLTO,-,1.865,-,-,-,-,-,-,-,-,-,,  opt apr14,,0.014,,0.01,0.02,0.014,0.014,1.87,0.03,0.005
BLTOA,-,0.096,0.011,-,-,-,-,-,-,-,-,,  opt apr11,,0.003,,0.002,-,0.003,0.003,1.87,0.012,0.002
BEL,73.537,0.919,0.395,0.02,0.43,0.6,10.62,2.6,1,10.62,3.64,f,Bentley Capital,,0.275,-1.5,0.275,0.29,0.28,0.275,-3.30,0.329,0.213
BER,83.972,0.942,0.359,0.004,1.23,0.4,19.64,2.3,-,-,-,,Berklee Ltd,,0.445,2,0.42,0.495,0.445,0.425,6.58,0.737,0.35
BYI,-,0.023,6.321,0.045,0.45,1.6,8.18,9.0,6,1.36,8.11,,Beyond Intl,,0.74,,0.73,0.89,0.74,0.74,1.87,0.78,0.50
BSI,46.875,1.077,5.079,0.006,-0.01,-,-0.57,-,-,-,-,,Beyond Sportswear,,0.018,,0.013,0.018,0.018,0.018,1.87,0.045,0.007
BGL,655.862,17.528,3.118,0.017,0.05,3.9,1.59,12.3,-,-,-,,Bigair Grp Ltd,,0.195,-0.5,0.18,0.195,0.20,0.18,-0.63,0.215,0.05
BBG,5239.16,73.881,83.252,2.893,0.84,13.6,57.2,20.0,36,1.59,3.15,p,Billabong Intl,,11.44,-48,11.35,11.60,12.32,11.35,-2.15,12.32,7.64
BDM,151.166,1.005,0.631,0.011,-,-,-4.26,-,-,-,-,,Biodiem Ltd,,0.15,-2.5,0.155,0.16,0.16,0.15,-12.41,0.228,0.074
BOD,147.25,3.444,0.626,0.006,-,-,-0.95,-,-,-,-,,bioMD Ltd,,0.048,0.2,0.041,0.048,0.048,0.041,6.22,0.08,0.022
BODO,-,-,-,-,-,-,-,-,-,-,-,,  opt aug10,,-,,-,-,-,-,-,-,-
BODOA,-,1.08,-,0.001,-,-,-,-,-,-,-,,  opt dec11,,0.015,,0.008,0.018,0.015,0.015,1.87,0.016,0.015
BNO,517.062,13.27,4.948,0.099,0.06,5.2,-2.4,-,-,-,-,,Bionomics Ltd,,0.31,-1.5,0.31,0.315,0.325,0.30,-2.74,0.43,0.20
BPO,4404.93,210.109,12.964,0.014,-,-,-0.65,-,-,-,-,,BioProspect Ltd,,0.026,0.2,0.025,0.026,0.028,0.025,10.21,0.06,0.015
BPON,-,-,-,-,-,-,-,-,-,-,-,,  def x opt,,-,,-,-,-,-,-,-,-
BTA,3296.24,75.8,23.549,0.369,0.60,3.4,36.6,5.6,-,-,-,,Biota Hldgs,,2.06,-20,2.06,2.10,2.25,2.04,-6.98,3.336,1.00
BTC,75.954,1.474,1.144,0.017,0.32,0.7,0.47,46.8,-,-,-,,Biotech Capital,,0.22,0.5,0.22,0.23,0.22,0.215,4.20,0.31,0.155
BIT,747.185,8.508,1.991,0.011,-,-,-1.56,-,-,-,-,,Biotron Ltd,,0.095,0.1,0.095,0.097,0.098,0.094,2.94,0.175,0.08
BITO,170,13.253,-,0.003,-,-,-,-,-,-,-,,  opt dec11,,0.024,0.3,0.024,0.028,0.024,0.021,16.16,0.037,0.021
BIS,392.992,4.623,3.617,0.043,0.03,6.7,-3.44,-,-,-,-,,Bisalloy Steel,,0.20,-0.5,0.185,0.20,0.21,0.20,-0.57,0.27,0.13
BSN,116.475,0.829,0.24,0.002,0.04,1.1,-2.07,-,-,-,-,,Bisan Ltd,,0.043,,0.043,0.069,0.049,0.04,1.87,0.05,0.03
BKI,634.381,12.728,61.816,0.54,1.41,0.9,6.47,19.9,5.5,1.18,4.26,f,BKI Invest Ltd,,1.29,-1,1.285,1.30,1.30,1.28,1.10,1.325,0.981
BKM,741.8,10.462,7.572,0.005,-,-,-0.2,-,-,-,-,,BKM Management,,0.009,-0.1,0.009,0.011,0.01,0.009,-8.13,0.013,0.003
BKL,33.067,0.468,1.649,0.393,3.76,6.3,132,17.8,99,1.33,4.20,f,Blackmores Ltd,,23.55,49,23.40,23.55,24.00,23.00,4.00,24.00,15.00
BIV,432.101,44.964,8.703,0.004,0.02,1.1,-1.23,-,-,-,-,,Blue Capital Ltd,,0.023,-0.3,0.023,0.026,0.026,0.023,-9.67,0.031,0.013
BSL,59235.3,1263.26,453.931,5.069,2.47,1.1,-61.37,-,5,-,1.80,,BlueScope Steel,,2.78,-8,2.78,2.79,2.85,2.74,-0.92,3.48,1.812
BLG,914.635,26.186,8.642,0.022,0.04,2.9,-5.12,-,-,-,-,,Bluglass Ltd,,0.115,,0.115,0.12,0.125,0.115,1.87,0.385,0.11
BLY,154084,4049.61,2136.21,1.568,0.14,2.4,-0.67,-,-,-,-,,Boart Longyear,,0.34,-1.5,0.335,0.34,0.35,0.335,-2.35,0.41,0.089
BNE,109.444,0.654,0.021,0.014,-0.01,-,-2.96,-,-,-,-,,Bone Medical Ltd,,0.145,0.5,0.12,0.145,0.15,0.135,5.44,0.24,0.10
BOL,8464.8,96.923,9.275,0.136,0.55,0.5,-24,-,1,-,3.39,,Boom Logistics,,0.295,0.5,0.295,0.305,0.305,0.285,3.60,0.70,0.27
BLD,12520.6,210.776,397.684,3.498,4.23,1.4,22.7,25.7,12.5,1.82,2.14,f,Boral Ltd,,5.84,3,5.82,5.84,5.95,5.70,2.39,6.40,3.60
BPH,5254.17,34.895,1.42,0.018,0.07,1.3,-2.68,-,-,-,-,,BPH Corp Ltd,,0.088,0.3,0.086,0.088,0.095,0.08,5.40,0.391,0.02
BPHO,1811.63,43.63,-,-,-,-,-,-,-,-,-,,  opt may10,,0.001,-0.1,0.001,0.002,0.004,0.001,-48.13,0.018,0.001
BKN,2450.01,65.438,92.275,1.023,1.58,5.0,43.3,18.1,26,1.67,3.32,f,Bradken Ltd,,7.84,-13,7.77,7.89,8.00,7.61,0.24,8.14,2.85
BRC,151.205,2.091,6.37,0.025,-0.01,-,1.6,16.9,-,-,-,,Brain Resource,,0.27,,0.23,0.26,0.27,0.22,1.87,0.35,0.20
BZI,1889.04,23.506,2.666,0.014,0.03,6.2,-0.68,-,-,-,-,,Brainz Instruments,,0.185,3.5,0.17,0.185,0.185,0.155,25.21,0.24,0.013
BXB,24968.8,426.541,566.441,10.493,0.66,11.2,34.45,21.4,25,1.38,3.39,p,Brambles Ltd,,7.38,6,7.37,7.38,7.43,7.14,2.69,8.37,5.54
BNV,0.16,1.57,0.97,0.004,0.02,1.0,-0.19,-,-,-,-,,Brand New Vintage,,0.02,,0.02,0.03,0.02,0.02,1.87,0.035,0.013
BVA,1155.04,12.841,9.114,0.047,-0.06,-,-1.97,-,-,-,-,,Bravura Solutions,,0.13,-0.5,0.125,0.13,0.14,0.125,-1.83,0.315,0.119
BPK,-,0.277,0.024,0.004,-,-,-0.5,-,-,-,-,,Bremer Park Ltd,,0.011,,0.011,0.03,0.011,0.011,1.87,0.025,0.01
BRG,201.703,4.824,5.173,0.291,0.59,3.8,12.62,17.8,7.5,1.68,3.33,,Breville Grp Ltd,,2.25,4,2.26,2.29,2.27,2.17,3.68,2.45,0.625
BKW,324.749,6.531,1.408,1.958,9.06,1.5,100.5,13.2,39.5,2.54,2.97,f,Brickworks Ltd,,13.30,-14,13.05,13.31,13.50,13.18,0.83,16.80,10.52
BYL,57.8,5.466,8.705,0.037,0.33,1.0,3.98,8.5,1.5,2.65,4.41,f,Brierty Ltd,,0.34,-1,0.325,0.34,0.35,0.32,-0.98,0.515,0.15
BBL,2.75,0.099,0.115,0.036,0.12,3.1,0.89,41.6,0.5,1.78,1.35,f,Brisbane Broncos,,0.37,3,0.33,0.36,0.37,0.34,10.70,0.40,0.31
BCS,50.287,0.165,-,0.482,-0.54,-,15.06,8.2,-,-,-,,Brisconnection Tr stp,,1.24,1,1.23,1.24,1.28,1.23,2.69,1.40,1.03
BRO,442.585,28.823,10.607,0.002,-,-,-0.66,-,-,-,-,,Broad Invest,,0.004,,0.004,0.005,0.004,0.004,1.87,0.005,0.002
BSA,273.009,5.276,2.971,0.046,-0.01,-,2.99,7.4,2,1.49,9.09,f,BSA Ltd,,0.22,0.5,0.225,0.23,0.23,0.21,4.20,0.34,0.125
BTT,792.069,5.142,4.219,0.427,0.22,12.1,7.95,33.6,7.9,1.01,2.96,f,BT Invest Mngmnt,,2.67,-13,2.67,2.68,2.80,2.65,-2.77,3.34,1.56
BUG,18.219,0.617,0.289,0.013,0.66,0.5,-4.19,-,1,-,3.13,,Buderim Ginger,,0.32,,0.29,0.33,0.32,0.30,1.87,0.48,0.26
BWP,3364.88,72.222,36.874,0.854,1.83,1.1,13.89,14.6,10.97,1.27,5.40,,Bunnings Warehouse unt,,2.03,4,2.01,2.05,2.05,1.96,3.88,2.05,1.605
BPG,125,3.524,38.897,0.005,-,-,-0.37,-,-,-,-,,Byte Power Grp,,0.004,-0.1,0.004,0.006,0.005,0.004,-18.13,0.017,0.003
CEO,2328.66,57.046,10.823,0.003,0.01,1.1,-0.24,-,-,-,-,,C @ Ltd,,0.011,-0.2,0.011,0.012,0.013,0.011,-13.51,0.021,0.005
CEOO,220,28.168,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.004,-0.1,0.004,0.005,0.005,0.004,-18.13,0.009,0.002
CAB,1914.65,24.221,26.721,0.726,-,-,48.9,12.3,34,1.44,5.64,f,Cabcharge Aust,,6.03,18,5.99,6.03,6.10,5.78,4.95,7.09,4.71
CDM,30,0.856,0.965,0.024,1.07,0.8,26.3,3.3,4,6.58,4.60,f,Cadence Capital,,0.87,,0.82,0.89,0.87,0.87,1.87,0.88,0.475
CIX,6012.39,13.572,5.301,0.055,0.21,1.1,-0.17,-,1,-,4.17,f,Calliden Grp,,0.24,-1,0.24,0.25,0.255,0.24,-2.13,0.39,0.24
CTX,7006.65,88.696,71.055,3.205,10.48,1.1,116.3,10.2,25,4.65,2.11,f,Caltex Aust,,11.87,-65,11.85,11.88,12.50,11.82,-3.32,14.00,8.01
CZD,628.78,27.055,9.348,0.01,0.04,0.8,-0.59,-,-,-,-,,Calzada Ltd,,0.03,-0.1,0.03,0.036,0.031,0.03,-1.35,0.051,0.026
CPB,144.608,3.695,8.445,1.811,2.96,9.7,162.2,17.7,95,1.71,3.30,p,Campbell Brothers,,28.77,-101,28.20,28.80,29.70,28.30,-1.52,32.00,13.942
CDL,-,0.804,0.065,0.008,0.21,0.4,1.22,7.0,0.37,3.30,4.35,,Canada Land Ltd cdi,,0.085,,0.085,0.09,0.085,0.085,1.87,0.09,0.038
CAG,15806.6,780.296,52.508,0.006,-,-,-0.22,-,-,-,-,,Cape Range Ltd,,0.007,,0.007,0.008,0.008,0.006,1.87,0.016,0.004
CAJ,269,8.907,0.52,0.018,-,-,-0.05,-,-,-,-,,Capitol Health,,0.06,-0.2,0.058,0.068,0.063,0.06,-1.35,0.071,0.033
CAJO,600,2.99,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.008,-0.4,0.009,0.024,0.013,0.008,-31.46,0.013,0.006
CAA,2853.46,59.731,3.612,0.085,0.38,0.6,-27.5,-,-,-,-,,Capral Ltd,,0.22,,0.21,0.22,0.23,0.205,1.87,1.305,0.205
CCF,3.5,1.54,1.151,0.004,0.09,2.0,-6.18,-,-,-,-,,Carbon Conscious,,0.18,,0.165,0.18,0.18,0.18,1.87,0.56,0.105
CNN,7052.17,195.14,15.629,0.016,0.01,2.2,-1.57,-,-,-,-,,Cardia Bioplastics,,0.022,-0.1,0.022,0.023,0.024,0.022,-2.47,0.04,0.017
CNNO,292,40.535,15.331,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.003,-0.1,0.003,0.004,0.004,0.003,-23.13,0.013,0.002
CDD,365.981,5.868,5.661,0.382,0.65,6.8,38.62,11.4,28,1.38,6.38,f,Cardno Ltd,,4.39,7,4.34,4.39,4.39,4.19,3.49,5.20,3.05
CGR,27.5,0.328,-,0.008,-,-,-,-,-,-,-,,Careers Multilist,,0.155,,0.155,0.19,0.155,0.15,1.87,0.24,0.15
CDP,59.212,0.959,3.75,0.306,5.56,0.8,27.08,16.1,27.21,1.00,6.23,,Carindale Prop unt,,4.37,-3,4.31,4.37,4.40,4.30,1.19,4.40,3.25
CIN,9.167,0.143,0.23,0.46,20.50,0.8,63,27.5,67,0.94,3.86,f,Carlton Invest,,17.35,-10,17.25,17.49,17.49,17.25,1.30,18.95,13.50
CINPA,-,-,-,-,-,-,-,-,14,-,6.60,,  7% cum pf,,2.12,,2.14,-,2.12,2.12,1.87,2.12,2.11
CWE,1222.73,44.506,52.019,0.062,0.01,11.0,-1.03,-,-,-,-,,Carnegie Wave Energy,,0.11,,0.11,0.115,0.115,0.105,1.87,0.29,0.10
CRZ,660.081,33.493,-,1.295,0.01,557.0,8.2,67.9,6.6,1.24,1.18,f,Carsales Com Ltd,,5.57,3,5.38,5.59,5.62,5.34,2.41,5.86,3.56
CCV,3239.47,40.169,22.449,0.211,0.23,2.5,6.97,8.3,3,2.32,5.17,f,Cash Convert ord/div   ,,0.58,1,0.58,0.585,0.58,0.555,3.63,0.71,0.395
CXD,404.973,3.489,0.635,0.011,0.13,1.2,-24.4,-,-,-,-,,CathRx Ltd,,0.16,-1.5,0.16,0.17,0.175,0.16,-6.70,0.656,0.15
CXDN,-,-,-,-,-,-,-,-,-,-,-,,  def,,-,,-,-,-,-,-,-,-
CBD,2850.1,33.431,4.305,0.055,0.03,5.0,-2.22,-,-,-,-,,CBD Energy Ltd,,0.15,-1.5,0.145,0.15,0.16,0.145,-7.22,0.195,0.032
CBZ,200.4,5.368,-,0.026,-,-,-,-,-,-,-,,Cbio Ltd,,0.43,-6,0.41,0.44,0.48,0.39,-10.37,0.50,0.315
CBZO,-,-,-,-,-,-,-,-,-,-,-,,  opt dec12,,-,,0.026,-,-,-,-,-,-
CCK,-,10.117,0.034,0.005,0.02,5.0,-0.23,-,-,-,-,,CCK Financial,,0.10,,0.083,0.10,0.10,0.10,1.87,0.21,0.08
CEG,424.04,6.423,4.219,0.009,0.24,0.5,-34.63,-,-,-,-,,CEC Grp Ltd,,0.115,0.5,0.115,0.12,0.12,0.115,6.42,0.235,0.11
CWP,75.492,2.9,3.251,0.156,1.72,1.5,43,6.0,12,3.58,4.62,f,Cedar Woods Prop,,2.60,2,2.60,2.65,2.80,2.58,2.65,2.85,1.00
CAQ,263.656,5.756,2.429,0.037,-,-,-1.09,-,-,-,-,,Cell Aquaculture,,0.18,0.5,0.175,0.18,0.18,0.17,4.73,0.20,0.072
CST,123.694,2.445,2.907,0.29,0.25,12.1,8.9,33.9,3.5,2.54,1.16,f,Cellestis Ltd,,3.02,-3,3.02,3.05,3.12,3.02,0.89,4.00,2.71
CDY,78058,387.96,1.197,0.01,0.01,3.0,-0.89,-,-,-,-,,Cellmid Ltd,,0.03,0.3,0.03,0.031,0.033,0.028,12.98,0.05,0.009
CLT,55.304,1.409,4.368,0.023,0.40,0.8,-6.16,-,-,-,-,,Cellnet Grp,,0.31,,0.31,0.315,0.315,0.31,1.87,0.33,0.16
CIL,225.457,6.359,0.654,0.148,0.11,15.4,10.7,15.8,10.5,1.02,6.21,,Centrebet Internat,,1.69,7,1.69,1.70,1.69,1.56,6.19,1.89,0.86
CAF,330.454,5.556,0.874,0.021,-,-,-31.06,-,-,-,-,,Centrepoint Alliance,,0.13,0.5,0.13,0.14,0.13,0.125,5.87,0.20,0.12
CNP,30952.3,210.75,392.676,0.253,-2.87,-,-113.25,-,31.8,-,122.31,,Centro Prop stp,,0.26,2.5,0.26,0.265,0.27,0.225,12.51,0.52,0.06
CER,35769,262.754,1110.05,0.526,0.35,0.7,-18.43,-,0.37,-,1.61,,Centro Retail stp,,0.23,2,0.225,0.23,0.23,0.205,11.40,0.23,0.034
CYA,1378.3,18.071,6.629,0.153,0.99,0.9,-7.74,-,3.5,-,4.07,f,Century Aust,,0.86,,0.86,0.875,0.885,0.85,1.87,0.91,0.735
CFU,19590.2,371.064,270.266,0.216,0.04,5.3,-0.09,-,-,-,-,,Ceramic Fuel Cells,,0.21,-1,0.205,0.21,0.215,0.20,-2.67,0.345,0.062
CVS,800,6.128,9.393,0.004,-,-,-0.11,-,-,-,-,,Cervantes Corp,,0.015,-1,0.02,0.025,0.025,0.015,-38.13,0.054,0.015
CFX,29838.9,625.461,589.957,4.795,1.99,1.0,-1.9,-,12.5,-,6.54,,CFS Retail Prop unt,,1.91,3,1.895,1.915,1.93,1.845,3.47,2.12,1.415
CDI,3388.37,107.132,21.748,0.48,0.65,0.8,0.46,114.1,5.05,0.09,9.62,,Challenger Div Pro stp,,0.525,-0.5,0.52,0.535,0.535,0.52,0.93,0.56,0.286
CGF,13504.3,202.345,128.508,2.257,3.36,1.3,35.2,12.3,13.5,2.61,3.11,,Challenger FSG Ltd,,4.34,3,4.30,4.36,4.38,4.14,2.57,4.50,1.725
CIF,3683.8,33.222,27.956,0.494,-1.66,-,-59.2,-,15,-,10.07,,Challenger Infra stp,,1.49,-0.5,1.48,1.54,1.52,1.47,1.54,2.06,1.32
CWT,387.259,12.471,16.995,0.053,0.47,0.6,-14.59,-,5.65,-,20.18,,Challenger Winetr unt,,0.28,,0.28,0.285,0.28,0.27,1.87,0.36,0.22
CHR,-,0.062,0.032,0.016,4.32,0.7,24.96,11.3,14,1.78,4.96,f,Chalmers Ltd,,2.82,7,2.85,-,2.75,2.75,4.42,3.10,2.69
CMG,177.804,7.185,5.877,0.104,0.04,6.3,0.26,96.2,0.35,0.74,1.40,f,Chandler Macleod,,0.25,1,0.25,0.255,0.255,0.235,6.04,0.31,0.079
CHP,-,4.065,0.77,0.002,0.02,0.9,-0.34,-,-,-,-,,Chapmans Ltd,,0.018,,0.016,0.018,0.018,0.018,1.87,0.022,0.011
CHC,8140.66,366.499,123.93,0.885,0.60,1.2,-23.57,-,2.6,-,3.56,,Charter Hall Grp forus,,0.73,,0.72,0.73,0.735,0.705,1.87,0.749,0.313
CQO,72364.7,1958.33,2023.2,1.413,0.44,0.7,10.03,2.9,2.5,4.01,8.62,,Charter Hall Office unt,,0.29,-1,0.29,0.295,0.30,0.29,-1.46,0.355,0.14
CQR,44470.5,544.656,729.783,0.858,0.72,0.8,-45.58,-,6,-,10.53,,Charter Hall Retail unt,,0.57,2,0.57,0.575,0.575,0.535,5.51,0.735,0.27
CHF,253.724,1.821,4.836,0.005,0.13,0.4,-3.16,-,-,-,-,,Charter Pacific,,0.057,0.5,0.057,0.062,0.057,0.05,11.49,0.076,0.04
CHFO,134.958,2.072,1.959,-,-,-,-,-,-,-,-,,  opt feb11,,0.001,,0.001,0.002,0.001,0.001,1.87,0.013,0.001
CXS,3617.9,165.76,5.42,0.116,0.07,5.9,-3.67,-,-,-,-,,Chemgenex Pharmac,,0.41,-2,0.41,0.415,0.43,0.40,-2.78,1.09,0.265
CXSOA,-,0.211,0.593,0.002,-,-,-,-,-,-,-,,  opt feb12,,0.165,,0.165,0.30,0.165,0.165,1.87,0.65,0.035
CCY,1791.5,4.942,32.797,0.01,0.05,1.3,-17.6,-,-,-,-,,China Century Capitl,,0.064,1.4,0.064,0.072,0.08,0.05,29.87,0.115,0.032
CNH,130,10.497,0.892,0.065,0.07,1.9,-1.61,-,-,-,-,,China Steel,,0.135,-1,0.13,0.14,0.14,0.135,-5.02,0.20,0.05
CWH,118.233,0.274,-,0.017,0.02,12.0,-1.42,-,-,-,-,,China West Hldgs,,0.24,3.5,0.235,0.31,0.31,0.235,18.95,0.31,0.065
CHO,47.745,1.095,0.623,0.493,5.17,1.0,16.4,31.0,21,0.78,4.13,f,Choiseul Investments   ,,5.09,5,5.03,5.09,5.09,5.02,2.87,5.28,4.14
CDH,-,0.3,0.401,-,0.04,0.1,-0.08,-,-,-,-,,Chongherr Invest,,0.003,,0.004,0.03,0.003,0.003,1.87,0.003,0.002
CII,-,2.761,2.211,0.062,0.47,1.8,8.18,10.4,2,4.09,2.35,,CI Res Ltd,,0.85,,0.78,0.85,0.85,0.85,1.87,1.05,0.70
CNB,29,0.562,0.066,0.079,0.60,1.1,-12,-,4,-,6.06,f,CIC Aust Ltd,,0.66,-3,0.63,0.66,0.69,0.625,-2.47,0.76,0.48
CIR,437.784,3.589,0.999,0.033,0.78,0.9,-19.86,-,-,-,-,,Circadian Tech,,0.73,-1,0.73,0.745,0.755,0.72,0.52,0.88,0.53
CLS,96.355,0.197,0.233,0.003,4.32,0.2,-66.35,-,-,-,-,,CL Asset Hldgs,,0.68,3.5,0.68,0.70,0.68,0.64,7.30,1.20,0.062
CND,154.583,7.231,6.535,0.059,0.39,1.8,3,23.0,-,-,-,,Clarius Grp Ltd,,0.69,-2.5,0.70,0.72,0.73,0.69,-1.62,1.18,0.358
CSS,8966.9,418.054,7.374,0.05,0.24,0.5,-9.67,-,-,-,-,,Clean Seas Tuna,,0.12,-2,0.12,0.125,0.14,0.12,-12.41,0.801,0.075
CLQ,247,3.437,1.031,0.021,0.05,7.3,1.79,20.4,-,-,-,,Clean Teq Hldgs,,0.365,4.5,0.36,0.37,0.375,0.32,15.94,0.375,0.20
CVA,305.565,6.272,5.195,0.012,0.02,5.8,0.57,20.2,-,-,-,,Clever Com Aus,,0.115,1.5,0.10,0.11,0.12,0.097,16.87,0.13,0.018
CAM,59.716,2.046,1.028,0.04,1.36,0.8,50.38,2.1,4,12.60,3.74,f,Clime Capital,,1.07,1.5,1.07,1.08,1.08,1.04,3.30,1.145,0.66
CIW,8,0.651,6.179,0.023,0.44,1.0,5,9.0,1,5.00,2.22,f,Clime Invest,,0.45,,0.45,0.46,0.45,0.45,1.87,0.50,0.175
CUV,1667.92,24.632,26.122,0.073,0.11,2.2,-3.6,-,-,-,-,,Clinuvel Pharmaceut,,0.24,,0.235,0.24,0.255,0.23,1.87,0.40,0.21
CPR,555.795,6.57,12.156,0.03,0.27,0.9,-7.6,-,-,-,-,,Clive Peeters,,0.24,-1,0.23,0.24,0.25,0.23,-2.13,0.74,0.105
CLO,3284.53,52.569,28.396,0.703,0.31,3.0,7.98,11.5,2,3.99,2.19,,Clough Ltd,,0.915,-1.5,0.905,0.915,0.935,0.90,0.26,1.035,0.56
CLV,184.609,11.203,6.129,0.05,0.16,1.9,2.06,14.6,1,2.06,3.33,,Clover Corp,,0.30,0.5,0.29,0.295,0.30,0.285,3.57,0.325,0.19
CMI,28.087,0.583,0.287,0.023,1.45,0.5,-0.31,-,-,-,-,,CMI Ltd,,0.695,-0.5,0.695,0.70,0.70,0.695,1.16,0.72,0.28
COZ,61.202,4.949,5.435,0.047,0.07,2.4,-0.26,-,-,-,-,,CO2 Grp Ltd,,0.17,2,0.175,0.18,0.175,0.15,15.21,0.43,0.13
COZO,-,2.954,0.8,0.007,-,-,-,-,-,-,-,,  opt nov11,,0.045,,0.041,0.058,0.045,0.045,1.87,0.29,0.04
CCL,9198.91,180.179,168.037,8.486,1.38,8.2,60.5,18.6,43.5,1.39,3.87,f,Coca-Cola Amatil,,11.25,-25,11.25,11.35,11.56,11.18,-0.30,11.81,8.26
COH,1802.67,20.101,22.299,4.215,3.25,22.9,242.2,30.8,190,1.27,2.55,f,Cochlear Ltd,,74.55,-128,74.21,74.80,77.12,74.01,0.19,77.12,47.11
CDA,1230.54,4.131,0.329,0.245,0.12,12.4,11.5,13.0,7,1.64,4.70,f,Codan Ltd,,1.49,11,1.49,1.50,1.585,1.39,9.84,1.585,0.56
COF,782.256,16.235,7.625,0.236,-0.17,-,12,15.3,12,1.00,6.56,f,Coffey Intl,,1.83,3,1.79,1.83,1.85,1.755,3.54,2.37,1.72
CGS,61.028,1.228,1.936,0.019,0.08,3.6,0.96,29.7,-,-,-,,Cogstate Ltd,,0.285,-0.5,0.28,0.30,0.30,0.28,0.15,0.38,0.20
CLH,243.295,1.842,4.061,0.074,0.90,0.8,9.93,7.7,5.4,1.84,7.06,f,Collection House,,0.765,-1.5,0.765,0.78,0.78,0.75,-0.05,0.935,0.405
CKL,220,1.925,1.101,0.04,0.16,3.1,7.46,6.6,3.25,2.30,6.63,f,Colorpak Ltd,,0.49,3,0.49,0.495,0.495,0.45,8.40,0.53,0.385
CBA,19139.5,324.988,381.419,90.136,-,-,330.4,17.6,235,1.41,4.04,f,C'wlth Bank  of Aust ,,58.20,-163,58.17,58.27,60.00,58.02,-0.85,60.00,33.95
CPA,40708.2,677.437,639.462,1.862,1.11,0.8,-11.41,-,6.85,-,7.41,,C'wlth Prop ord unt   ,,0.925,-1,0.925,0.93,0.93,0.895,0.80,1.045,0.675
COJ,-,2.962,25.221,0.003,-,-,0.06,8.3,-,-,-,,Commstrat Ltd,,0.005,,0.004,0.008,0.005,0.005,1.87,0.01,0.003
COM,-,2.084,1.689,0.01,0.03,2.8,1.7,4.9,-,-,-,,Comops Ltd,,0.083,,0.083,0.10,0.083,0.083,1.87,0.185,0.05
CXH,4942.99,75.049,29.578,0.002,0.20,0.1,-13.78,-,-,-,-,,Compass Hotel stp,,0.02,-0.6,0.019,0.023,0.03,0.02,-21.20,0.07,0.017
