ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,,
XAO 4577.6 at 16:40 3/9/2010  Report at 19:06 Friday 3/9/2010. Processed 12:00 Sunday 5/9/2010.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
AIE,-,3.996,6.405,0.002,0.05,0.9,2.09,2.2,-,-,-,,Autodom Ltd,,0.045,,0.051,0.06,0.045,0.045,-3.94,0.11,0.041,
AHE,1170,44.821,35.556,0.535,0.80,3.0,26.7,8.9,17,1.57,7.17,f,Automotive Hldgs,,2.37,3,2.37,2.38,2.39,2.31,-2.66,2.88,1.88,
AVX,8442.34,820.978,335.306,0.026,0.03,1.0,-5.4,-,-,-,-,,Avexa Ltd,,0.031,0.2,0.031,0.032,0.032,0.028,2.96,0.235,0.024,
AVH,332.331,22.812,32.306,0.011,0.05,2.1,-3.66,-,-,-,-,,Avita Medical Ltd,,0.105,-0.5,0.105,0.11,0.12,0.105,-8.49,0.195,0.105,
AVJ,159.08,7.126,14.933,0.126,1.08,0.4,5.19,8.9,1.5,3.46,3.26,f,AVJennings,,0.46,1,0.455,0.46,0.47,0.45,-1.72,0.63,0.38,
AWB,81434.8,1289.57,315.87,1.193,1.85,0.8,3.67,39.8,-,-,-,,AWB Ltd,,1.46,0.5,1.46,1.465,1.47,1.445,-3.60,1.49,0.865,
AWL,-,94.672,47.585,0.005,-,-,-0.2,-,-,-,-,,AWH Corp Ltd,,0.004,,0.004,0.005,0.004,0.004,-3.94,0.011,0.003,
AXA,13551.6,962.607,594.325,11.886,1.01,5.7,30.79,18.7,18.5,1.66,3.22,p,AXA Asia Pacific,,5.75,24,5.70,5.75,5.76,5.48,0.42,6.72,4.05,
AXI,266.8,14.837,34.771,0.012,0.04,0.7,-3.74,-,-,-,-,,Axiom Prop,,0.029,-0.1,0.03,0.033,0.03,0.029,-7.27,0.071,0.017,
BOQ,3102.88,103.336,105.753,2.234,7.20,1.4,92.4,11.2,52,1.78,5.02,f,Bank of Qld,,10.36,64,10.31,10.36,10.51,9.83,2.64,13.49,9.68,
BBX,-,0.277,0.124,-,0.06,0.2,19.48,0.1,-,-,-,,BBX Hldgs,,0.01,,0.01,0.03,0.01,0.01,-3.94,0.02,0.01,
BEC,5717.84,68.455,140.528,0.01,0.16,0.3,-141.93,-,-,-,-,,Becton Prop Grp stp,,0.048,-1.1,0.047,0.053,0.07,0.036,-22.58,0.135,0.036,
BFG,455.504,20.297,22.241,0.194,0.22,3.6,12.1,6.6,8.5,1.42,10.63,f,Bell Financial Grp,,0.80,-1.5,0.80,0.845,0.87,0.79,-5.78,1.40,0.79,
BET,-,0.017,0.065,0.003,1.48,0.7,-2.47,-,3.5,-,3.50,f,Belmont Hldgs,,1.00,,0.90,-,1.00,1.00,-3.94,1.30,1.00,
BEN,7691.87,187.451,183.662,3.141,5.27,1.7,67.4,13.1,58,1.16,6.55,f,Bendigo & Adelaide,,8.86,58,8.78,8.87,9.00,8.33,3.06,10.48,7.72,
BLT,2108.64,79.823,45.085,0.011,-,-,-0.65,-,-,-,-,,Benitec Ltd,,0.025,0.2,0.022,0.027,0.026,0.021,4.76,0.09,0.021,
BLTO,-,3.674,0.804,-,-,-,-,-,-,-,-,,  opt apr14,,0.006,,0.004,-,0.006,0.006,-3.94,0.037,0.006,
BLTOA,-,0.107,0.357,-,-,-,-,-,-,-,-,,  opt apr11,,0.001,,0.001,-,0.001,0.001,-3.94,0.006,0.001,
BEL,263.99,3.021,11.386,0.018,0.41,0.6,10.62,2.3,2,5.31,8.16,f,Bentley Capital,,0.245,1.5,0.245,0.25,0.245,0.225,2.58,0.31,0.22,
BER,330.271,1.631,0.853,0.006,1.19,0.5,4.7,12.8,2,2.35,3.33,f,Berklee Ltd,,0.60,7,0.51,0.60,0.60,0.53,9.27,0.737,0.35,
BYI,-,0.078,7.5,0.044,0.45,1.6,8.18,8.8,6,1.36,8.33,,Beyond Intl,,0.72,,0.63,1.50,0.72,0.72,-3.94,0.78,0.50,
BSI,-,5.767,18.126,0.003,-0.01,-,-0.57,-,-,-,-,,Beyond Sportswear,,0.01,,0.005,0.015,0.01,0.01,-3.94,0.028,0.007,
BGL,752.5,26.075,8.75,0.019,0.07,2.9,1.7,12.1,-,-,-,,Bigair Grp Ltd,,0.205,-1,0.205,0.21,0.215,0.20,-8.59,0.22,0.095,
BBG,10405.9,205.06,222.354,2,0.40,19.8,58.3,13.6,36,1.62,4.56,p,Billabong Intl,,7.90,43,7.86,7.95,7.95,7.54,1.82,12.32,7.31,
BDM,53.527,2.298,4.705,0.013,0.05,2.8,-4.4,-,-,-,-,,Biodiem Ltd,,0.14,1,0.072,0.15,0.14,0.13,3.75,0.228,0.08,
BOD,90.1,6.48,4.203,0.003,0.01,2.5,-0.91,-,-,-,-,,bioMD Ltd,,0.025,0.1,0.025,0.034,0.026,0.025,0.23,0.07,0.02,
BODOA,-,2.713,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.003,,0.003,0.005,0.003,0.003,-3.94,0.016,0.003,
BNO,370.13,19.227,19.499,0.089,0.05,5.6,-2.7,-,-,-,-,,Bionomics Ltd,,0.28,-1.5,0.26,0.28,0.295,0.26,-9.03,0.43,0.235,
BPO,3321.4,270.561,58.045,0.007,-,-,-0.65,-,-,-,-,,BioProspect Ltd,,0.012,-0.2,0.012,0.013,0.014,0.012,-18.23,0.06,0.011,
BTA,4167.19,173.73,188.428,0.161,0.54,1.7,9.2,9.7,-,-,-,,Biota Hldgs,,0.895,-3.5,0.89,0.90,0.97,0.885,-7.70,3.336,0.85,
BTC,114,4.114,4.452,0.012,0.31,0.5,0.47,35.1,2,0.24,12.12,,Biotech Capital,,0.165,1.5,0.125,0.16,0.17,0.15,6.06,0.31,0.145,
BIT,139.01,13.762,7.824,0.006,-,-,-1.56,-,-,-,-,,Biotron Ltd,,0.051,-0.6,0.053,0.06,0.064,0.051,-14.47,0.175,0.051,
BITO,658.008,23.588,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.007,-0.3,0.007,0.01,0.012,0.007,-33.94,0.037,0.007,
BIS,246.126,12.32,8.757,0.037,0.04,4.3,0.01,1700.0,-,-,-,,Bisalloy Steel,,0.17,1.5,0.17,0.175,0.185,0.155,5.74,0.27,0.15,
BSN,525.09,3.157,1.375,0.002,0.04,0.9,-2.07,-,-,-,-,,Bisan Ltd,,0.035,0.3,0.03,0.04,0.035,0.03,5.43,0.05,0.03,
BKI,677.186,27.646,74.39,0.496,1.38,0.9,7.57,15.7,5.25,1.44,4.43,f,BKI Invest Ltd,,1.185,4,1.17,1.185,1.19,1.145,-0.45,1.32,1.086,
BKM,578.779,16.603,15.422,0.005,-,-,-0.2,-,-,-,-,,BKM Management,,0.008,-0.1,0.008,0.01,0.009,0.008,-15.05,0.013,0.003,
BKL,64.79,1.032,2.431,0.417,4.13,6.1,146.8,17.0,112,1.31,4.48,f,Blackmores Ltd,,25.00,80,24.90,25.60,25.39,24.07,-0.63,25.39,18.75,
BIV,17.333,48.014,14.569,0.003,0.02,0.9,-1.23,-,-,-,-,,Blue Capital Ltd,,0.018,,0.018,0.02,0.018,0.018,-3.94,0.029,0.013,
BSL,72639.8,2760.25,2885.8,4.084,2.53,0.9,6.9,32.5,5,1.38,2.23,f,BlueScope Steel,,2.24,14,2.23,2.24,2.31,2.11,2.73,3.40,2.03,
BLG,4013.57,45.916,46.87,0.024,0.04,3.1,-5.12,-,-,-,-,,Bluglass Ltd,,0.125,1.5,0.125,0.13,0.135,0.098,9.70,0.28,0.082,
BLY,19712.5,5402.16,6708.68,1.43,1.50,2.1,8.15,38.0,2.29,3.56,0.74,p,Boart Longyear,,3.10,15,3.10,3.11,3.12,2.91,1.14,4.10,2.43,
BNE,-,1.149,0.45,0.006,-0.01,-,-2.96,-,-,-,-,,Bone Medical Ltd,,0.065,,0.055,0.065,0.065,0.065,-3.94,0.21,0.06,
BOL,4796.83,306.597,50.992,0.198,0.53,0.8,2.1,20.5,-,-,-,,Boom Logistics,,0.43,3,0.43,0.435,0.44,0.40,3.56,0.70,0.21,
BLD,17769.2,626.142,802.512,3.343,3.92,1.2,-15.2,-,13.5,-,2.90,f,Boral Ltd,,4.65,30,4.64,4.68,4.68,4.36,2.96,6.40,4.15,
BPH,6254.75,121.599,39.539,0.017,0.08,1.0,-0.14,-,-,-,-,,BPH Corp Ltd,,0.081,,0.081,0.084,0.087,0.08,-3.94,0.181,0.059,
BKN,2537.58,143.147,181.13,1.082,2.10,3.7,54.1,14.4,34,1.59,4.36,f,Bradken Ltd,,7.80,60,7.72,7.80,7.82,7.26,4.39,8.14,5.48,
BRC,75.799,3.291,9.071,0.017,-0.02,-,2.4,7.9,-,-,-,,Brain Resource,,0.19,-1.5,0.195,0.245,0.205,0.19,-11.26,0.35,0.19,
BXB,82315.7,1386.26,1138.99,8.478,0.88,6.8,36.96,16.1,25,1.48,4.19,p,Brambles Ltd,,5.96,15,5.94,5.97,5.99,5.77,-1.36,8.37,5.11,
BNV,190.893,2.104,2.258,0.004,0.02,1.0,-0.19,-,-,-,-,,Brand New Vintage,,0.02,0.1,0.02,-,0.02,0.019,1.32,0.025,0.013,
BVA,7539.26,47.222,45.434,0.097,-0.04,-,-3.39,-,-,-,-,,Bravura Solutions,,0.15,4.5,0.145,0.155,0.15,0.11,38.92,0.273,0.085,
BPK,-,0.365,2.809,0.003,-,-,-,-,-,-,-,,Bremer Park Ltd,,0.008,,0.013,0.029,0.008,0.008,-3.94,0.015,0.008,
BRG,191.191,13.361,43.888,0.315,0.63,3.9,17.44,13.9,11,1.59,4.53,,Breville Grp Ltd,,2.43,-7,2.43,2.48,2.50,2.38,-6.74,2.50,1.22,
BKW,184.05,11.859,4.497,1.677,9.06,1.3,100.5,11.3,39.5,2.54,3.47,f,Brickworks Ltd,,11.39,31,11.25,11.48,11.68,11.06,-1.14,16.80,11.03,
BYL,241.75,9.434,36.892,0.029,0.35,0.7,4.54,5.7,1.5,3.03,5.77,f,Brierty Ltd,,0.26,-1,0.26,0.27,0.27,0.255,-7.64,0.515,0.225,
BBL,2,0.162,0.342,0.038,0.12,3.3,0.51,76.5,0.5,1.02,1.28,,Brisbane Broncos,,0.39,-0.5,0.35,0.375,0.395,0.39,-5.21,0.40,0.30,
BCS,0.2,0.492,-,0.381,-2.12,-,14.58,6.7,-,-,-,,Brisconnection Tr stp,,0.975,-2.5,0.975,1.00,1.00,0.975,-6.44,1.40,0.975,
BRO,102,55.466,39.906,0.002,-,-,-0.66,-,-,-,-,,Broad Invest,,0.003,,0.003,0.004,0.003,0.003,-3.94,0.005,0.002,
BSA,418.02,12.381,15.614,0.047,0.03,7.5,4.48,5.0,2,2.24,8.89,f,BSA Ltd,,0.225,-1.5,0.225,0.23,0.24,0.225,-10.19,0.34,0.175,
BTT,196.323,13.859,11.371,0.41,0.32,8.0,14.76,17.3,10.4,1.42,4.06,f,BT Invest Mngmnt,,2.56,-4,2.53,2.56,2.59,2.51,-5.48,3.189,2.081,
BUG,8.99,2.261,1.7,0.008,0.65,0.3,-3.26,-,-,-,-,,Buderim Ginger,,0.205,-2.5,0.205,0.255,0.255,0.205,-14.81,0.38,0.185,
BWP,5901.32,151.824,138.372,0.816,1.88,1.0,22.18,8.6,12.08,1.84,6.32,,Bunnings Warehouse unt,,1.91,7,1.88,1.93,1.92,1.82,-0.14,2.09,1.66,
BPG,600,36.553,86.636,0.005,-,-,-0.37,-,-,-,-,,Byte Power Grp,,0.004,0.1,0.002,0.004,0.004,0.003,29.39,0.017,0.002,
CEO,2235.55,77.676,37.729,0.003,0.01,1.2,-0.24,-,-,-,-,,C @ Ltd,*,0.012,0.2,0.01,0.012,0.012,0.01,16.06,0.019,0.007,
CEOO,4539.11,52.794,6.035,-,-,-,-,-,-,-,-,,  opt apr12,,0.003,0.1,0.003,0.004,0.003,0.002,46.06,0.009,0.002,
CAB,2312.88,57.989,78.39,0.627,2.34,2.2,47.8,10.9,34,1.41,6.53,f,Cabcharge Aust,,5.21,49,5.15,5.21,5.21,4.71,6.44,6.66,4.25,
CDM,13.286,1.847,2.203,0.021,0.97,0.8,26.3,2.8,4,6.58,5.37,f,Cadence Capital,,0.745,0.5,0.75,0.795,0.765,0.74,-3.26,0.88,0.68,
CIX,4578.62,34.386,41.866,0.055,0.22,1.1,1.57,15.3,1,1.57,4.17,,Calliden Grp,,0.24,,0.235,0.25,0.245,0.235,-3.94,0.33,0.21,
CTX,6112.79,193.852,158.701,3.075,10.76,1.1,34.4,33.1,55,0.63,4.83,f,Caltex Aust,,11.39,29,11.25,11.40,11.47,10.88,-1.33,12.75,8.01,
CZD,2326.45,75.191,38.909,0.009,0.04,0.7,-0.59,-,-,-,-,,Calzada Ltd,,0.027,0.2,0.027,0.029,0.027,0.024,4.06,0.051,0.022,
CPB,447.402,10.712,15.453,2.044,3.76,8.6,129.06,24.9,100,1.29,3.11,p,Campbell Brothers,,32.18,130,31.53,32.18,32.50,30.99,0.27,32.50,23.22,
CDL,2,1.4,0.645,0.008,0.21,0.4,1.24,6.9,0.68,1.82,7.91,,Canada Land Ltd cdi,,0.086,,0.065,0.086,0.086,0.086,-3.94,0.09,0.06,
CAG,2825,1194.25,200.661,0.004,-,-,-0.22,-,-,-,-,,Cape Range Ltd,,0.005,,-,-,0.005,0.005,-3.94,0.016,0.004,
CAGO,-,64.362,-,-,-,-,-,-,-,-,-,,  opt feb13,,0.001,,-,-,0.001,0.001,-3.94,0.003,0.001,
CAJ,95.05,12.433,3.914,0.012,-,-,0.24,16.7,-,-,-,,Capitol Health,,0.04,,0.037,0.044,0.04,0.04,-3.94,0.071,0.025,
CAJO,-,3.955,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.01,,0.001,-,0.01,0.01,-3.94,0.013,0.006,
CAA,1618.66,101.923,26.259,0.058,0.39,0.4,-20.92,-,-,-,-,,Capral Ltd,,0.15,,0.145,0.15,0.15,0.145,-3.94,0.74,0.14,
CCF,27.5,3.201,6.164,0.004,0.09,1.1,-6.18,-,-,-,-,,Carbon Conscious,,0.10,,0.092,0.10,0.10,0.10,-3.94,0.56,0.081,
CNN,4644.33,272.884,109.478,0.01,0.01,1.4,-1.57,-,-,-,-,,Cardia Bioplastics,,0.014,0.1,0.013,0.014,0.014,0.012,3.75,0.04,0.012,
CNNO,612,69.691,71.521,-,-,-,-,-,-,-,-,,  opt jun11,,0.001,,0.001,0.002,0.001,0.001,-3.94,0.007,0.001,
CDD,447.054,16.77,14.78,0.454,-,-,43.86,9.8,29,1.51,6.74,f,Cardno Ltd,,4.30,12,4.26,4.30,4.30,4.10,-1.07,5.058,3.268,
CGR,-,0.657,-,0.006,-,-,-,-,-,-,-,f,Careers Multilist,,0.125,,0.125,0.22,0.125,0.125,-3.94,0.24,0.115,
CDP,19.898,4.949,4.607,0.294,5.54,0.8,27.16,15.5,27.78,0.98,6.61,,Carindale Prop unt,,4.20,-4,4.20,4.35,4.25,4.20,-4.88,4.40,4.03,
CIN,3.24,0.356,0.369,0.45,20.75,0.8,98,17.3,67,1.46,3.94,f,Carlton Invest,,16.99,-21,16.80,17.00,17.20,16.30,-5.16,18.95,16.00,
CINPA,-,-,-,-,-,-,-,-,14,-,6.60,,  7% cum pf,,2.12,7,2.15,-,2.05,2.05,-0.53,2.12,2.05,
CWE,2715.42,90.483,120.448,0.05,0.01,8.8,-1.03,-,-,-,-,,Carnegie Wave Energy,,0.088,-0.7,0.088,0.09,0.10,0.087,-11.31,0.265,0.077,
CRZ,1749.34,59.376,-,1.204,0.38,13.6,18.6,27.8,14.9,1.25,2.88,f,Carsales Com Ltd,,5.18,12,5.15,5.19,5.25,5.06,-1.57,5.86,3.56,
CCV,2104.97,72.651,71.54,0.224,0.24,2.5,6.6,8.9,3,2.20,5.08,f,Cash Convert ord/div   ,,0.59,-1,0.59,0.60,0.615,0.575,-5.61,0.71,0.50,
CXD,40.05,10.05,2.712,0.026,0.11,1.6,-13.7,-,-,-,-,,CathRx Ltd,,0.18,0.5,0.165,0.18,0.18,0.175,-1.08,0.656,0.15,
CBD,2011.51,68.594,9.727,0.054,0.04,3.6,2.99,4.8,-,-,-,,CBD Energy Ltd,,0.145,-1,0.14,0.145,0.16,0.14,-10.39,0.195,0.08,
CBZ,433.641,9.294,-,0.014,-,-,-,-,-,-,-,,Cbio Ltd,,0.21,-2.5,0.20,0.23,0.22,0.19,-14.58,0.50,0.19,
CCK,-,10.124,0.051,0.004,0.02,4.0,-0.23,-,-,-,-,,CCK Financial,,0.08,,0.035,0.10,0.08,0.08,-3.94,0.13,0.08,
CEG,220.4,11.159,10.604,0.007,0.24,0.4,-34.63,-,-,-,-,,CEC Grp Ltd,,0.085,-1,0.08,0.092,0.095,0.085,-14.47,0.235,0.05,
CWP,149.822,6.159,4.861,0.164,1.80,1.5,29,9.3,13,2.23,4.80,f,Cedar Woods Prop,,2.71,6,2.70,2.75,2.72,2.60,-1.68,2.85,1.90,
CAQ,122.266,13.085,6.878,0.02,-,-,-1.09,-,-,-,-,,Cell Aquaculture,,0.10,,0.08,0.11,0.11,0.10,-3.94,0.20,0.08,
CST,77.402,4.977,6.665,0.231,0.28,8.6,8.6,27.9,5,1.72,2.08,f,Cellestis Ltd,,2.40,4,2.40,2.47,2.48,2.33,-2.25,3.90,2.20,
CDY,156.4,487.423,81.123,0.007,0.01,2.0,-0.48,-,-,-,-,,Cellmid Ltd,,0.02,0.1,0.019,0.02,0.02,0.019,1.32,0.046,0.019,
CLT,34.28,2.904,7.232,0.025,0.41,0.8,1.94,17.5,-,-,-,,Cellnet Grp,,0.34,2,0.33,0.35,0.34,0.32,2.31,0.34,0.25,
CIL,639.423,9.678,6.304,0.141,0.14,11.5,16.7,9.7,13.5,1.24,8.36,f,Centrebet Internat,,1.615,-4,1.61,1.65,1.79,1.615,-6.36,1.89,1.05,
CAF,-,9.517,31.934,0.021,-,-,-31.06,-,-,-,-,,Centrepoint Alliance,,0.13,,0.14,0.16,0.13,0.13,-3.94,0.185,0.12,
CNP,13482.3,481.234,1080.43,0.165,-3.12,-,-67.96,-,-,-,-,,Centro Prop stp,,0.17,,0.165,0.17,0.175,0.155,-3.94,0.52,0.13,
CER,19438.1,632.147,2627.99,0.377,0.33,0.5,5,3.3,0.37,13.51,2.24,,Centro Retail stp,,0.165,1,0.16,0.165,0.165,0.15,2.51,0.265,0.12,
CYA,5205.57,41.04,19.59,0.142,0.93,0.9,6.99,11.9,8.5,0.82,10.24,f,Century Aust,,0.83,,0.83,0.845,0.845,0.82,-3.94,0.91,0.74,
CFU,11055.7,884.708,1182.43,0.208,0.03,6.2,-1.91,-,-,-,-,,Ceramic Fuel Cells,,0.185,,0.18,0.185,0.195,0.18,-3.94,0.342,0.149,
CVS,500,9.564,15.636,0.005,-,-,-0.11,-,-,-,-,,Cervantes Corp,,0.016,-0.5,0.016,0.021,0.021,0.016,-27.75,0.041,0.015,
CFX,46461.9,1669.51,1462.06,5.035,2.02,1.0,12.65,15.7,12.5,1.01,6.28,,CFS Retail Prop unt,,1.99,4.5,1.985,2.01,2.00,1.925,-1.63,2.12,1.81,
CDI,3304,201.346,81.006,0.448,0.66,0.7,1.97,24.9,4.2,0.47,8.57,,Challenger Div Pro stp,,0.49,1.5,0.485,0.495,0.495,0.47,-0.78,0.58,0.38,
CGF,16681.4,458.094,299.428,1.953,-,-,55.3,7.1,14.5,3.81,3.71,,Challenger FSG Ltd,,3.91,23,3.90,3.92,3.98,3.71,2.31,4.50,3.00,
CIF,1101.28,58.094,47.428,0.388,-2.10,-,-63.7,-,14,-,11.48,,Challenger Infra stp,,1.22,-2,1.22,1.225,1.275,1.21,-5.55,2.06,1.21,
CWT,733.431,25.701,28.677,0.031,0.47,0.4,-14.59,-,4.25,-,25.76,,Challenger Winetr unt,,0.165,-2.5,0.165,0.185,0.195,0.165,-17.10,0.36,0.155,
CHR,1,0.371,0.059,0.016,4.32,0.7,24.96,11.3,15,1.66,5.32,f,Chalmers Ltd,,2.82,,2.80,-,2.82,2.82,-3.94,3.03,2.69,
CMG,1278.57,14.291,24.195,0.148,0.06,5.8,3.38,10.4,1.35,2.50,3.86,f,Chandler Macleod,,0.35,1,0.34,0.35,0.37,0.34,-1.00,0.37,0.085,
CHP,-,4.722,1.66,0.002,0.02,0.8,-0.34,-,-,-,-,,Chapmans Ltd,,0.015,,0.012,0.019,0.015,0.015,-3.94,0.022,0.011,
CHC,22965.6,677.931,372.962,0.747,0.56,1.1,0.02,3050.0,3.2,0.01,5.25,,Charter Hall Grp forus,,0.61,3,0.605,0.61,0.61,0.575,1.23,0.79,0.49,
CQODA,4343.1,4.343,-,1.263,0.42,6.1,-1.9,-,-,-,-,,Charter Hall Office def,,2.56,,2.51,2.57,2.59,2.44,-,2.59,2.44,
CQRDA,1218.71,1.219,-,0.93,0.74,4.1,4.95,61.4,-,-,-,,Charter Hall Retail def,,3.04,,3.04,3.14,3.11,2.97,-,3.11,2.97,
CHF,7,4.493,6.526,0.003,0.13,0.3,-3.16,-,-,-,-,,Charter Pacific,,0.04,,0.041,0.049,0.04,0.04,-3.94,0.076,0.037,
CHFO,-,2.981,2.856,-,-,-,-,-,-,-,-,,  opt feb11,,0.001,,-,0.001,0.001,0.001,-3.94,0.013,0.001,
CXS,560.087,190.459,53.717,0.096,0.04,8.5,-2.13,-,-,-,-,,Chemgenex Pharmac,,0.34,,0.335,0.355,0.355,0.335,-3.94,1.09,0.265,
CXSOA,-,0.293,1.056,-,-,-,-,-,-,-,-,,  opt feb12,,0.09,,0.09,0.12,0.09,0.09,-3.94,0.65,0.035,
CCY,73,10.899,48.47,0.013,0.05,1.2,-17.6,-,-,-,-,,China Century Capitl,,0.06,0.7,0.058,0.06,0.06,0.053,9.27,0.115,0.041,
CNH,222.161,13.657,7.705,0.048,0.07,1.4,-1.61,-,-,-,-,,China Steel,,0.10,2,0.10,0.11,0.10,0.075,21.06,0.19,0.075,
CWH,-,1.443,-,0.011,0.02,8.0,-1.42,-,-,-,-,,China West Hldgs,,0.16,,0.03,0.18,0.16,0.16,-3.94,0.31,0.065,
CHO,174.587,2.496,1.907,0.455,5.00,0.9,22.8,20.6,21,1.09,4.47,f,Choiseul Investments   ,,4.70,12,4.62,4.69,4.70,4.52,-1.32,5.28,4.41,
CDH,-,0.315,0.487,-,0.04,0.1,-0.08,-,-,-,-,,Chongherr Invest,,0.003,,0.003,0.03,0.003,0.003,-3.94,0.003,0.003,
CII,-,4.18,4.103,0.048,0.47,1.4,8.18,8.1,4,2.04,6.06,,CI Res Ltd,,0.66,,0.59,0.78,0.66,0.66,-3.94,0.91,0.58,
CNB,4.001,1.757,0.352,0.075,0.60,1.0,-12,-,4,-,6.56,f,CIC Aust Ltd,,0.61,4,0.56,0.61,0.61,0.59,3.08,0.76,0.45,
CIR,23.011,5.596,2.825,0.027,0.77,0.8,-15.39,-,-,-,-,,Circadian Tech,,0.58,-6.5,0.575,0.62,0.61,0.57,-14.02,0.78,0.50,
CLS,0.8,0.29,0.302,0.003,4.32,0.2,-66.35,-,-,-,-,,CL Asset Hldgs,,0.70,-5,0.70,0.75,0.75,0.70,-10.61,1.20,0.61,
CND,122.621,14.134,11.933,0.055,0.41,1.6,3.8,16.8,2,1.90,3.13,f,Clarius Grp Ltd,,0.64,-2.5,0.64,0.645,0.67,0.64,-7.70,1.18,0.55,
CSS,5460.78,500.468,27.092,0.048,0.23,0.5,-4.84,-,-,-,-,,Clean Seas Tuna,,0.115,1.5,0.115,0.12,0.12,0.10,11.06,0.56,0.075,
CLQ,-,5.132,4.207,0.014,0.05,4.8,1.79,13.4,-,-,-,,Clean Teq Hldgs,,0.24,,0.19,0.23,0.24,0.24,-3.94,0.375,0.22,
CVW,3361.71,41.154,29.435,0.179,0.66,0.6,-1.34,-,-,-,-,,Clearview Wealth,,0.42,-2,0.42,0.43,0.435,0.40,-8.49,0.565,0.38,
CVA,365,10.484,14.598,0.007,0.02,3.3,0.57,11.4,-,-,-,,Clever Com Aus,,0.065,0.3,0.056,0.063,0.065,0.06,0.90,0.087,0.032,
CAM,50.05,4.904,4.053,0.04,1.35,0.7,24.05,4.1,4,6.01,4.04,f,Clime Capital,,0.99,3,0.96,0.99,0.99,0.96,-0.82,1.09,0.867,
CIW,62.307,1.854,16.32,0.023,0.44,1.0,5,9.0,2.25,2.22,5.00,f,Clime Invest,,0.45,3,0.43,0.50,0.45,0.42,3.20,0.50,0.35,
CUV,303.475,44.497,49.548,0.064,0.11,1.9,-3.6,-,-,-,-,,Clinuvel Pharmaceut,,0.21,,0.21,0.22,0.225,0.21,-3.94,0.38,0.20,
CLO,4111.32,93.691,86.403,0.63,0.34,2.4,6.9,11.9,2.2,3.14,2.68,p,Clough Ltd,,0.82,-1,0.82,0.83,0.85,0.795,-5.15,1.035,0.725,
CLV,612.757,16.961,36.731,0.048,0.16,1.8,2.06,14.1,1.25,1.65,4.31,f,Clover Corp,,0.29,2.5,0.29,0.295,0.295,0.265,5.49,0.325,0.195,
CMI,270.883,1.384,3.521,0.022,1.31,0.5,-1.33,-,-,-,-,,CMI Ltd,,0.65,-1,0.64,0.70,0.65,0.64,-5.46,0.72,0.46,
COZ,260.363,11.511,12.327,0.042,0.11,1.4,-1.36,-,-,-,-,,CO2 Grp Ltd,,0.15,-1.5,0.15,0.16,0.16,0.12,-13.03,0.43,0.105,
COZO,-,5.274,6.7,0.005,-,-,-,-,-,-,-,,  opt nov11,,0.03,,0.025,0.045,0.03,0.03,-3.94,0.29,0.011,
CCL,10815.7,415.948,398.557,9.01,1.47,8.1,63.1,18.9,45.5,1.39,3.81,f,Coca-Cola Amatil,,11.94,39,11.90,11.95,11.99,11.66,-0.56,12.15,9.54,
COH,1436.17,49.511,51.866,4.026,4.01,17.7,275.7,25.8,200,1.38,2.81,p,Cochlear Ltd,,71.16,273,71.00,71.28,71.23,68.80,0.05,79.11,59.55,
CDA,207.12,9.478,2.95,0.241,0.09,16.3,8.8,16.7,8,1.10,5.44,f,Codan Ltd,,1.47,7,1.47,1.475,1.50,1.35,1.06,1.585,0.855,
COF,569.393,39.015,19.151,0.131,-0.23,-,11.9,8.5,11,1.08,10.84,f,Coffey Intl,,1.015,2.5,1.015,1.03,1.045,0.99,-1.42,2.34,0.855,
CGS,25,2.461,3.08,0.017,0.08,3.1,2.48,10.1,-,-,-,,Cogstate Ltd,,0.25,,0.26,0.29,0.26,0.25,-3.94,0.38,0.215,
CLH,36.433,3.561,10.168,0.079,0.87,0.9,9.2,8.8,5.8,1.59,7.16,f,Collection House,,0.81,-3,0.81,0.835,0.835,0.81,-7.51,0.935,0.59,
CKL,220.335,5.198,4.425,0.044,0.18,3.0,7.9,6.8,3.25,2.43,6.02,f,Colorpak Ltd,,0.54,1,0.47,0.51,0.54,0.51,-2.05,0.54,0.415,
CBA,28673.4,835.314,868.305,79.873,15.94,3.2,344.5,15.0,290,1.19,5.62,f,C'wlth Bank  of Aust ,,51.57,236,51.53,51.59,52.00,49.99,0.86,60.00,45.88,
CPA,56595.7,1669.5,1545.47,1.962,1.13,0.9,5.89,16.6,5.55,1.06,5.69,,C'wlth Prop ord unt   ,,0.975,4,0.97,0.975,0.975,0.935,0.34,1.045,0.85,
