ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,,
XAO 4479.0 at 16:37 28/5/2010  Report at 19:07 Friday 28/5/2010. Processed 15:13 Sunday 30/5/2010.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
AVJ,65.241,3.496,3.883,0.115,1.06,0.4,0.09,466.7,-,-,-,,AVJennings,,0.42,2,0.405,0.42,0.42,0.38,1.46,0.63,0.24,
AWB,11555.9,524.427,206.32,0.797,1.85,0.5,3.67,26.6,-,-,-,,AWB Ltd,,0.975,2,0.97,0.98,0.995,0.95,-1.45,1.337,0.865,
AWL,1592.96,79.825,14.075,0.006,-,-,-0.2,-,-,-,-,,AWH Corp Ltd,,0.005,0.1,0.004,0.006,0.005,0.004,21.46,0.011,0.003,
AXA,38067.2,684.978,343.424,12.093,1.12,5.2,34.89,16.8,18.5,1.89,3.16,p,AXA Asia Pacific,,5.85,19,5.80,5.86,5.85,5.55,-0.19,6.72,3.51,
AXI,-,10.947,24.846,0.011,0.04,0.6,-3.74,-,-,-,-,,Axiom Prop,,0.025,,0.025,0.03,0.025,0.025,-3.54,0.08,0.025,
BOQ,3350.22,63.69,45.929,2.389,7.20,1.6,92.4,12.1,52,1.78,4.65,f,Bank of Qld,,11.19,41,11.11,11.20,11.25,10.50,0.26,13.49,7.621,
BBX,-,0.229,0.1,-,0.06,0.2,19.48,0.1,-,-,-,,BBX Hldgs,,0.01,,0.01,0.04,0.01,0.01,-3.54,0.02,0.01,
BEC,2119.28,42.333,81.317,0.01,0.16,0.3,-141.93,-,-,-,-,,Becton Prop Grp stp,,0.05,,0.05,0.053,0.053,0.048,-3.54,0.19,0.048,
BFG,189.789,16.921,13.869,0.236,0.25,3.9,11.3,8.6,8,1.41,8.21,f,Bell Financial Grp,,0.975,-4.5,0.97,0.98,1.06,0.95,-7.95,1.40,0.53,
BET,-,0.007,0.061,0.003,1.78,0.6,-1.38,-,-,-,-,,Belmont Hldgs,,1.15,,1.15,-,1.15,1.15,-3.54,1.47,1.10,
BEN,5816.78,117.553,87.719,3.006,5.16,1.6,35.53,23.9,43,0.83,5.07,f,Bendigo & Adelaide,,8.48,-2,8.48,8.59,8.68,8.21,-3.78,10.48,6.00,
BLT,512.811,59.284,13.102,0.014,-,-,-0.65,-,-,-,-,,Benitec Ltd,,0.035,-0.5,0.035,0.04,0.037,0.035,-16.04,0.09,0.022,
BLTO,1.446,1.953,0.122,-,-,-,-,-,-,-,-,,  opt apr14,,0.012,0.1,0.012,-,0.012,0.011,5.55,0.03,0.008,
BLTOA,4.546,0.1,0.139,-,-,-,-,-,-,-,-,,  opt apr11,,0.001,-0.2,0.001,0.003,0.003,0.001,-70.21,0.012,0.001,
BEL,64.309,1.203,1.752,0.018,0.45,0.6,10.62,2.4,1,10.62,4.00,f,Bentley Capital,,0.25,2,0.255,0.265,0.26,0.23,5.15,0.329,0.223,
BER,26.731,1.05,0.538,0.004,1.23,0.4,19.64,2.2,-,-,-,,Berklee Ltd,,0.44,2,0.44,0.495,0.45,0.44,1.22,0.737,0.35,
BYI,18.296,0.062,7.445,0.048,0.45,1.7,8.18,9.5,6,1.36,7.69,,Beyond Intl,,0.78,4,0.72,0.78,0.78,0.78,1.86,0.78,0.50,
BSI,153,2.3,9.634,0.005,-0.01,-,-0.57,-,-,-,-,,Beyond Sportswear,,0.014,-0.2,0.014,0.016,0.016,0.014,-16.04,0.037,0.007,
BGL,479.908,20.389,4.693,0.015,0.05,3.4,1.59,10.7,-,-,-,,Bigair Grp Ltd,,0.17,-0.5,0.165,0.18,0.18,0.165,-6.40,0.215,0.05,
BBG,5693.23,104.733,124.994,2.562,0.84,12.0,57.2,17.7,36,1.59,3.56,p,Billabong Intl,,10.12,-3,10.11,10.12,10.31,9.90,-3.84,12.32,7.77,
BDM,184.955,1.419,2.414,0.008,-,-,-4.26,-,-,-,-,,Biodiem Ltd,,0.11,-1,0.105,0.12,0.13,0.11,-11.88,0.228,0.085,
BOD,290,4.28,0.79,0.003,-,-,-0.95,-,-,-,-,,bioMD Ltd,,0.023,-1.1,0.024,0.037,0.034,0.022,-35.90,0.08,0.022,
BODOA,100,1.513,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.006,-0.4,0.005,0.025,0.01,0.006,-43.54,0.016,0.006,
BNO,519.658,15.873,8.15,0.103,0.06,5.4,-2.4,-,-,-,-,,Bionomics Ltd,,0.325,4.5,0.315,0.325,0.33,0.285,12.53,0.43,0.20,
BPO,2785.28,228.243,24.559,0.01,-,-,-0.65,-,-,-,-,,BioProspect Ltd,,0.018,,0.018,0.019,0.02,0.017,-3.54,0.06,0.015,
BTA,7686.52,117.633,113.551,0.198,0.60,1.8,36.6,3.0,-,-,-,,Biota Hldgs,,1.105,1.5,1.095,1.11,1.15,1.01,-2.17,3.336,1.01,
BTC,149.3,2.494,2.868,0.018,0.32,0.8,0.47,51.1,-,-,-,,Biotech Capital,,0.24,,0.24,0.245,0.24,0.235,-3.54,0.31,0.16,
BIT,341.088,11.392,3.211,0.01,-,-,-1.56,-,-,-,-,,Biotron Ltd,,0.08,1.9,0.071,0.079,0.08,0.065,27.61,0.175,0.06,
BITO,200,16.932,-,0.002,-,-,-,-,-,-,-,,  opt dec11,,0.02,,0.01,0.02,0.02,0.02,-3.54,0.037,0.016,
BIS,150.492,8.916,4.072,0.045,0.03,7.0,-3.44,-,-,-,-,,Bisalloy Steel,,0.21,1.5,0.195,0.215,0.21,0.19,4.15,0.27,0.13,
BSN,-,1.575,0.696,0.002,0.04,0.9,-2.07,-,-,-,-,,Bisan Ltd,,0.035,,0.035,0.043,0.035,0.035,-3.54,0.05,0.03,
BKI,533.58,17.193,64.079,0.49,1.41,0.8,6.47,18.1,5.5,1.18,4.70,f,BKI Invest Ltd,,1.17,4,1.17,1.19,1.20,1.14,0.00,1.325,1.026,
BKM,125,11.415,7.592,0.003,-,-,-0.2,-,-,-,-,,BKM Management,,0.005,-0.2,0.006,0.009,0.007,0.005,-32.11,0.013,0.003,
BKL,29.996,0.647,1.828,0.379,3.76,6.1,132,17.2,99,1.33,4.35,f,Blackmores Ltd,,22.75,75,22.60,22.75,23.12,21.90,-0.13,24.00,15.40,
BIV,565.286,45.839,10.086,0.003,0.02,0.9,-1.23,-,-,-,-,,Blue Capital Ltd,,0.017,-0.4,0.017,0.024,0.021,0.017,-22.59,0.031,0.013,
BSL,145066,1727.78,930.813,4.212,2.47,0.9,-61.37,-,5,-,2.16,,BlueScope Steel,,2.31,,2.30,2.32,2.37,2.15,-3.54,3.48,2.06,
BLG,384.269,31.473,21.11,0.019,0.04,2.5,-5.12,-,-,-,-,,Bluglass Ltd,,0.10,0.9,0.095,0.10,0.10,0.10,6.35,0.29,0.082,
BLY,23700.9,5167.51,2720.26,1.287,0.14,19.9,-0.67,-,-,-,-,,Boart Longyear,,2.79,10,2.75,2.80,2.85,2.55,0.18,4.10,1.009,
BNE,40,0.748,0.171,0.012,-0.01,-,-2.96,-,-,-,-,,Bone Medical Ltd,,0.12,-3,0.11,0.15,0.15,0.12,-23.54,0.24,0.10,
BOL,15670.5,155.346,17.934,0.141,0.55,0.6,-24,-,1,-,3.28,,Boom Logistics,,0.305,3.5,0.275,0.305,0.315,0.255,9.42,0.70,0.21,
BLD,23238.4,305.15,505.446,3.36,4.23,1.3,22.7,24.7,12.5,1.82,2.23,f,Boral Ltd,,5.61,25,5.61,5.68,5.66,5.18,1.12,6.40,3.77,
BPH,585.623,42.474,2.254,0.014,0.07,1.0,-2.68,-,-,-,-,,BPH Corp Ltd,,0.067,0.2,0.063,0.067,0.068,0.059,-0.47,0.391,0.02,
BKN,4211.05,91.886,113.612,1.01,1.58,4.6,43.3,17.0,26,1.67,3.54,f,Bradken Ltd,,7.34,14,7.27,7.35,7.35,6.96,-1.60,8.14,3.37,
BRC,160.155,2.335,8.246,0.02,-0.01,-,1.6,13.4,-,-,-,,Brain Resource,,0.215,-0.5,0.22,0.24,0.22,0.215,-5.82,0.35,0.20,
BXB,44650.1,604.044,700.832,9.301,0.66,9.9,34.45,19.0,25,1.38,3.82,p,Brambles Ltd,,6.54,-23,6.51,6.54,6.78,6.36,-6.94,8.37,5.54,
BNV,-,1.725,1.07,0.004,0.02,1.1,-0.19,-,-,-,-,,Brand New Vintage,,0.022,,0.017,0.029,0.022,0.022,-3.54,0.035,0.013,
BVA,540.266,28.23,13.567,0.044,-0.06,-,-1.97,-,-,-,-,,Bravura Solutions,*,0.105,0.5,0.105,0.11,0.115,0.10,1.46,0.273,0.085,
BVAR,683.176,0.721,-,-,-,-,-,-,-,-,-,,  rts 31may,,0.003,0.2,0.002,0.004,0.006,0.001,196.50,0.006,0.001,
BPK,-,0.302,0.044,0.004,-,-,-0.5,-,-,-,-,,Bremer Park Ltd,,0.01,,0.005,0.028,0.01,0.01,-3.54,0.02,0.01,
BRG,1379.08,7.536,5.634,0.269,0.59,3.5,12.62,16.5,7.5,1.68,3.61,,Breville Grp Ltd,,2.08,13,2.08,2.14,2.08,1.945,3.12,2.45,0.84,
BKW,301.318,7.868,2.438,1.782,9.06,1.3,100.5,12.0,39.5,2.54,3.26,f,Brickworks Ltd,,12.10,50,12.07,12.10,12.10,11.38,0.77,16.80,10.88,
BYL,333.767,6.797,10.902,0.032,0.33,0.9,3.98,7.4,1.5,2.65,5.08,f,Brierty Ltd,,0.295,4,0.265,0.295,0.30,0.26,12.14,0.515,0.165,
BBL,10.2,0.125,0.178,0.031,0.12,2.7,0.89,36.0,0.5,1.78,1.56,f,Brisbane Broncos,,0.32,-1,0.32,0.35,0.33,0.30,-6.57,0.40,0.30,
BCS,-,0.34,-,0.389,-0.54,-,15.06,6.6,-,-,-,,Brisconnection Tr stp,,1.00,,1.00,1.20,1.00,1.00,-3.54,1.40,1.00,
BRO,1211.08,33.79,12.493,0.002,-,-,-0.66,-,-,-,-,,Broad Invest,,0.004,,0.003,0.004,0.004,0.003,-3.54,0.005,0.002,
BSA,298,7.481,4.259,0.039,-0.01,-,2.99,6.2,2,1.49,10.81,f,BSA Ltd,,0.185,,0.175,0.185,0.19,0.18,-3.54,0.34,0.125,
BTT,732.639,8.218,6.103,0.378,0.32,7.4,14.76,16.0,10.4,1.42,4.41,f,BT Invest Mngmnt,,2.36,3,2.34,2.50,2.40,2.20,-2.25,3.34,1.92,
BUG,11.179,0.685,0.448,0.011,0.66,0.4,-4.19,-,1,-,3.85,,Buderim Ginger,,0.26,-0.5,0.27,0.32,0.28,0.26,-5.43,0.42,0.26,
BWP,4985.66,95.342,58.458,0.808,1.83,1.0,13.89,13.8,10.97,1.27,5.71,,Bunnings Warehouse unt,,1.92,6,1.85,1.92,1.92,1.81,-0.32,2.07,1.605,
BPG,200,6.244,84.507,0.005,-,-,-0.37,-,-,-,-,,Byte Power Grp,,0.004,,0.004,0.007,0.004,0.004,-3.54,0.017,0.004,
CEO,100,63.574,17.142,0.002,0.01,0.9,-0.24,-,-,-,-,,C @ Ltd,,0.009,,0.009,0.01,0.009,0.009,-3.54,0.021,0.006,
CEOO,-,35.536,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.003,,0.002,0.009,0.003,0.003,-3.54,0.009,0.002,
CAB,2454.27,37.696,35.899,0.629,-,-,48.9,10.7,34,1.44,6.51,f,Cabcharge Aust,,5.22,-32,5.18,5.25,5.54,5.11,-9.32,6.85,4.71,
CDM,38.864,1.026,1.052,0.02,1.13,0.7,26.3,2.8,4,6.58,5.41,f,Cadence Capital,,0.74,-2,0.74,0.79,0.79,0.74,-6.17,0.88,0.55,
CIX,436.544,20.42,11.079,0.055,0.21,1.1,-0.17,-,1,-,4.17,f,Calliden Grp,,0.24,,0.24,0.245,0.245,0.235,-3.54,0.385,0.23,
CTX,8278.71,130.672,91.81,3.032,10.48,1.1,116.3,9.7,25,4.65,2.23,f,Caltex Aust,,11.23,58,11.17,11.25,11.27,10.24,1.90,14.00,8.01,
CZD,1666,32.343,19.811,0.01,0.04,0.7,-0.59,-,-,-,-,,Calzada Ltd,,0.028,,0.027,0.028,0.03,0.028,-3.54,0.051,0.026,
CPB,613.035,5.575,10.23,1.788,3.76,7.6,129.06,22.0,100,1.29,3.52,p,Campbell Brothers,,28.40,121,28.40,28.45,28.48,26.94,0.91,32.00,17.981,
CDL,38.6,1.177,0.12,0.008,0.21,0.4,1.22,7.0,0.37,3.30,4.35,,Canada Land Ltd cdi,,0.085,,0.06,0.09,0.085,0.085,-3.54,0.09,0.038,
CAG,46230.4,883.143,120.222,0.004,-,-,-0.22,-,-,-,-,,Cape Range Ltd,,0.005,,0.005,0.006,0.006,0.005,-3.54,0.016,0.004,
CAJ,113,9.907,0.756,0.012,-,-,-0.05,-,-,-,-,,Capitol Health,,0.04,,0.035,0.039,0.04,0.04,-3.54,0.071,0.033,
CAJO,-,3.955,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.01,,0.009,0.02,0.01,0.01,-3.54,0.013,0.006,
CAA,10576.2,78.595,5.076,0.056,0.38,0.4,-27.5,-,-,-,-,,Capral Ltd,,0.145,-2,0.145,0.15,0.165,0.145,-15.66,1.305,0.145,
CCF,63.662,2.176,2.142,0.004,0.09,1.1,-6.18,-,-,-,-,,Carbon Conscious,,0.10,1.2,0.082,0.10,0.10,0.081,10.09,0.56,0.081,
CNN,1026,219.173,38.093,0.013,0.01,1.8,-1.57,-,-,-,-,,Cardia Bioplastics,,0.018,0.1,0.018,0.019,0.018,0.016,2.34,0.04,0.016,
CNNO,1482.68,47.628,30.273,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.003,0.1,0.001,0.002,0.003,0.002,46.46,0.013,0.002,
CDD,1657.23,9.185,7.571,0.337,0.65,5.9,38.62,10.0,28,1.38,7.27,f,Cardno Ltd,,3.85,15,3.80,3.90,4.10,3.75,0.51,5.20,3.16,
CGR,-,0.376,-,0.008,-,-,-,-,-,-,-,,Careers Multilist,,0.16,-3,0.125,0.165,0.19,0.16,-19.33,0.24,0.15,
CDP,271.368,2.407,4.037,0.297,5.56,0.8,27.08,15.7,27.21,1.00,6.40,,Carindale Prop unt,,4.25,11,4.13,4.26,4.28,4.13,-0.89,4.40,3.35,
CIN,4.23,0.187,0.263,0.426,21.59,0.7,63,25.5,67,0.94,4.17,f,Carlton Invest,,16.06,-34,16.06,16.49,16.40,16.00,-5.62,18.95,13.90,
CINPA,-,-,-,-,-,-,-,-,14,-,6.60,,  7% cum pf,,2.12,,2.15,-,2.12,2.12,-3.54,2.12,2.11,
CWE,2720.33,64.339,71.686,0.054,0.01,9.5,-1.03,-,-,-,-,,Carnegie Wave Energy,,0.095,0.8,0.095,0.099,0.098,0.087,5.65,0.265,0.08,
CRZ,3523.45,42.219,-,1.186,0.01,510.0,8.2,62.2,6.6,1.24,1.29,f,Carsales Com Ltd,,5.10,29,5.06,5.22,5.19,4.75,2.49,5.86,3.56,
CCV,2997.4,55.711,34.76,0.228,0.23,2.6,6.97,8.6,3,2.32,5.00,f,Cash Convert ord/div   ,,0.60,6,0.60,0.61,0.61,0.545,7.57,0.71,0.41,
CXD,283.859,4.511,0.646,0.021,0.13,1.5,-24.4,-,-,-,-,,CathRx Ltd,,0.19,3,0.165,0.19,0.19,0.15,15.21,0.656,0.15,
CBD,1006.54,41.59,6.011,0.046,0.03,4.2,-2.22,-,-,-,-,,CBD Energy Ltd,,0.125,1,0.12,0.125,0.13,0.11,5.15,0.195,0.065,
CBZ,408.14,6.556,-,0.02,-,-,-,-,-,-,-,,Cbio Ltd,,0.32,-4,0.30,0.32,0.36,0.315,-14.65,0.50,0.315,
CCK,-,10.117,0.034,0.005,0.02,5.0,-0.23,-,-,-,-,,CCK Financial,,0.10,,0.045,0.09,0.10,0.10,-3.54,0.21,0.08,
CEG,74.11,8.278,5.651,0.009,0.24,0.5,-34.63,-,-,-,-,,CEC Grp Ltd,,0.115,3,0.115,0.12,0.115,0.085,31.75,0.235,0.085,
CWP,60.579,4.544,3.495,0.148,1.72,1.4,43,5.7,12,3.58,4.92,f,Cedar Woods Prop,,2.44,10,2.42,2.45,2.45,2.34,0.73,2.85,1.32,
CAQ,115.314,8.848,3.177,0.034,-,-,-1.09,-,-,-,-,,Cell Aquaculture,,0.165,,0.155,0.165,0.165,0.16,-3.54,0.20,0.078,
CST,345.858,3.288,3.749,0.259,0.25,10.8,8.9,30.2,3.5,2.54,1.30,f,Cellestis Ltd,,2.69,-2,2.68,2.78,2.91,2.67,-4.28,4.00,2.65,
CDY,3082.28,447.829,1.684,0.007,0.01,2.1,-0.89,-,-,-,-,,Cellmid Ltd,,0.021,-0.2,0.021,0.023,0.023,0.021,-12.24,0.05,0.009,
CLT,251.355,1.966,6.649,0.023,0.40,0.8,-6.16,-,-,-,-,,Cellnet Grp,,0.305,,0.305,0.31,0.305,0.305,-3.54,0.33,0.25,
CIL,87.081,7.032,1.095,0.14,0.11,14.5,10.7,15.0,10.5,1.02,6.56,,Centrebet Internat,,1.60,-5,1.55,1.60,1.67,1.58,-6.57,1.89,0.86,
CAF,65.939,7.846,0.874,0.019,-,-,-31.06,-,-,-,-,,Centrepoint Alliance,,0.12,-1,0.12,0.125,0.13,0.12,-11.23,0.20,0.12,
CNP,12030.3,308.355,598.192,0.18,-2.87,-,-113.25,-,31.8,-,171.89,,Centro Prop stp,,0.185,0.5,0.185,0.19,0.195,0.175,-0.76,0.52,0.088,
CER,35883.3,464.974,1851.59,0.492,0.35,0.6,-18.43,-,0.37,-,1.72,,Centro Retail stp,,0.215,,0.215,0.22,0.23,0.20,-3.54,0.265,0.082,
CYA,933.286,23.257,9.593,0.145,0.99,0.8,-7.74,-,3.5,-,4.24,f,Century Aust,,0.825,3.5,0.825,0.85,0.825,0.785,0.89,0.91,0.735,
CFU,35248,534.542,685.611,0.18,0.04,4.4,-0.09,-,-,-,-,,Ceramic Fuel Cells,,0.175,2,0.175,0.18,0.18,0.155,9.36,0.345,0.145,
CVS,-,6.578,10.956,0.006,-,-,-0.11,-,-,-,-,,Cervantes Corp,,0.02,,0.02,0.024,0.02,0.02,-3.54,0.051,0.015,
CFX,65479,868.976,831.642,4.858,1.99,1.0,-1.9,-,12.5,-,6.46,,CFS Retail Prop unt,,1.935,4,1.915,1.935,1.935,1.875,-1.43,2.12,1.575,
CDI,3088.41,140.649,28.82,0.452,0.65,0.8,0.46,107.6,5.05,0.09,10.20,,Challenger Div Pro stp,,0.495,-2,0.49,0.50,0.54,0.48,-7.43,0.58,0.372,
CGF,19211.1,299.191,161.219,1.939,3.36,1.1,35.2,10.7,13.5,2.61,3.60,,Challenger FSG Ltd,,3.75,18,3.68,3.75,3.83,3.47,1.50,4.50,2.01,
CIF,1174.84,38.174,36.174,0.422,-1.66,-,-59.2,-,15,-,11.36,,Challenger Infra stp,,1.32,-8,1.32,1.34,1.39,1.30,-9.26,2.06,1.30,
CWT,664.67,15.002,20.01,0.05,0.47,0.6,-14.59,-,5.65,-,21.73,,Challenger Winetr unt,,0.26,-1,0.26,0.275,0.275,0.255,-7.25,0.36,0.25,
CHR,-,0.062,0.032,0.016,4.32,0.7,24.96,11.3,14,1.78,4.96,f,Chalmers Ltd,,2.82,7,2.75,-,2.75,2.75,-1.00,3.10,2.69,
CMG,9.76,9.059,10.149,0.104,0.04,6.3,0.26,96.2,0.35,0.74,1.40,f,Chandler Macleod,,0.25,-1,0.20,0.25,0.26,0.25,-7.39,0.31,0.079,
CHP,-,4.622,1.09,0.002,0.02,1.0,-0.34,-,-,-,-,,Chapmans Ltd,,0.02,,0.016,0.02,0.02,0.02,-3.54,0.022,0.011,
CHC,30521.7,482.837,163.579,0.764,0.60,1.1,-23.57,-,2.6,-,4.13,,Charter Hall Grp forus,,0.63,1,0.605,0.63,0.64,0.57,-1.93,0.79,0.403,
CQO,138475,2617.41,2815.89,1.291,0.44,0.6,10.03,2.6,2.5,4.01,9.43,,Charter Hall Office unt,,0.265,-0.5,0.26,0.265,0.275,0.24,-5.39,0.355,0.19,
CQR,42173.1,718.781,947.49,0.79,0.72,0.7,-45.58,-,6,-,11.43,,Charter Hall Retail unt,,0.525,3,0.525,0.53,0.535,0.49,2.52,0.735,0.435,
CHF,-,2.118,5.055,0.004,0.13,0.4,-3.16,-,-,-,-,,Charter Pacific,,0.051,,0.04,0.051,0.051,0.051,-3.54,0.076,0.04,
CHFO,-,2.081,2.151,-,-,-,-,-,-,-,-,,  opt feb11,,0.001,,0.001,0.003,0.001,0.001,-3.54,0.013,0.001,
CXS,1129.81,173.482,25.597,0.085,0.07,4.3,-3.67,-,-,-,-,,Chemgenex Pharmac,,0.30,-1,0.30,0.32,0.32,0.285,-6.77,1.09,0.265,
CXSOA,10,0.222,0.781,0.002,-,-,-,-,-,-,-,,  opt feb12,,0.17,-0.5,0.105,0.14,0.17,0.17,-6.40,0.65,0.035,
CCY,181.5,6.817,39.197,0.008,0.05,1.1,-17.6,-,-,-,-,,China Century Capitl,,0.053,-0.6,0.053,0.058,0.059,0.053,-13.71,0.115,0.04,
CNH,196.238,12.06,1.221,0.048,0.07,1.4,-1.61,-,-,-,-,,China Steel,,0.10,,0.10,0.11,0.105,0.10,-3.54,0.20,0.06,
CWH,14.5,1.042,-,0.011,0.02,7.5,-1.42,-,-,-,-,,China West Hldgs,,0.15,-1,0.04,0.165,0.16,0.15,-9.79,0.31,0.065,
CHO,73.361,1.401,0.759,0.455,5.43,0.9,16.4,28.7,21,0.78,4.47,f,Choiseul Investments   ,,4.70,,4.66,4.71,4.84,4.46,-3.54,5.28,4.14,
CDH,-,0.3,0.401,-,0.04,0.1,-0.08,-,-,-,-,,Chongherr Invest,,0.003,,0.004,0.01,0.003,0.003,-3.54,0.003,0.002,
CII,9.4,2.776,3.269,0.057,0.47,1.7,8.18,9.5,2,4.09,2.56,,CI Res Ltd,,0.78,-0.5,0.78,0.88,0.79,0.78,-4.18,1.03,0.78,
CNB,700.015,1.343,0.144,0.057,0.60,0.8,-12,-,4,-,8.70,f,CIC Aust Ltd,,0.46,-9,0.45,0.46,0.56,0.45,-19.91,0.76,0.45,
CIR,30.827,4.712,1.11,0.029,0.78,0.8,-19.86,-,-,-,-,,Circadian Tech,,0.65,2,0.66,0.695,0.695,0.65,-0.37,0.795,0.53,
CLS,-,0.217,0.258,0.004,4.32,0.2,-66.35,-,-,-,-,,CL Asset Hldgs,,0.85,,-,0.90,0.85,0.85,-3.54,1.20,0.062,
CND,1005.13,9.726,8.27,0.058,0.39,1.7,3,22.7,-,-,-,,Clarius Grp Ltd,,0.68,3.5,0.68,0.695,0.68,0.64,1.88,1.18,0.483,
CSS,4862.3,450.396,11.386,0.046,0.24,0.5,-9.67,-,-,-,-,,Clean Seas Tuna,,0.11,,0.105,0.11,0.115,0.10,-3.54,0.70,0.075,
CLQ,120,4.172,2.774,0.015,0.05,5.2,1.79,14.5,-,-,-,,Clean Teq Hldgs,,0.26,-2,0.26,0.28,0.28,0.24,-10.69,0.375,0.24,
CVA,55,8.581,7.237,0.011,0.02,5.3,0.57,18.4,-,-,-,,Clever Com Aus,,0.105,,0.10,0.115,0.12,0.105,-3.54,0.13,0.02,
CAM,120.04,2.805,1.735,0.038,1.42,0.7,50.38,2.0,4,12.60,4.00,f,Clime Capital,,1.00,1.5,0.97,1.00,1.00,0.96,-2.02,1.145,0.715,
CIW,103.4,1.151,13.844,0.021,0.44,1.0,5,8.4,1,5.00,2.38,f,Clime Invest,,0.42,,0.415,0.42,0.42,0.42,-3.54,0.50,0.283,
CUV,1127.98,34.423,32.687,0.07,0.11,2.1,-3.6,-,-,-,-,,Clinuvel Pharmaceut,,0.23,-1.5,0.23,0.255,0.265,0.23,-9.66,0.39,0.20,
CPR,-,22.947,17.07,0.019,0.27,0.6,-7.6,-,-,-,-,,Clive Peeters,,0.15,,-,-,0.15,0.15,-3.54,0.74,0.10,
CLO,3221.76,64.834,39.568,0.58,0.31,2.4,7.98,9.5,2,3.99,2.65,,Clough Ltd,,0.755,-3.5,0.75,0.785,0.815,0.725,-7.97,1.035,0.685,
CLV,321.1,13.49,8.382,0.043,0.16,1.6,2.06,12.6,1,2.06,3.85,,Clover Corp,,0.26,1,0.26,0.27,0.27,0.25,0.46,0.325,0.19,
CMI,48.742,0.714,1.126,0.021,1.45,0.4,-0.31,-,-,-,-,,CMI Ltd,,0.62,-6,0.62,0.695,0.68,0.62,-12.37,0.72,0.28,
COZ,348.733,6.464,6.444,0.035,0.07,1.8,-0.26,-,-,-,-,,CO2 Grp Ltd,,0.125,1,0.11,0.125,0.13,0.12,5.15,0.43,0.105,
COZO,650,3.886,1.314,0.003,-,-,-,-,-,-,-,,  opt nov11,,0.021,-0.1,0.015,0.021,0.023,0.02,-8.09,0.29,0.02,
CCL,19607.4,251.758,225.014,8.177,1.38,7.9,60.5,17.9,43.5,1.39,4.01,f,Coca-Cola Amatil,,10.84,-13,10.83,10.88,11.20,10.67,-4.73,11.81,8.26,
COH,1418.26,27.701,31.083,4.138,3.25,22.5,242.2,30.2,190,1.27,2.60,f,Cochlear Ltd,,73.19,-97,73.18,73.40,74.75,71.91,-4.85,77.66,51.25,
CDA,283.438,7.452,1.59,0.227,0.12,11.5,11.5,12.0,7,1.64,5.07,f,Codan Ltd,,1.38,12,1.365,1.40,1.40,1.27,5.98,1.585,0.60,
COF,725.198,24.696,10.336,0.151,-0.17,-,12,9.8,12,1.00,10.26,f,Coffey Intl,,1.17,7.5,1.14,1.175,1.185,1.05,3.31,2.37,1.01,
CGS,-,1.606,2.132,0.017,0.08,3.3,0.96,27.1,-,-,-,,Cogstate Ltd,,0.26,,0.21,0.225,0.26,0.26,-3.54,0.38,0.225,
CLH,106.719,2.401,8.164,0.071,0.90,0.8,9.93,7.4,5.4,1.84,7.40,f,Collection House,,0.73,1,0.73,0.78,0.79,0.72,-2.15,0.935,0.455,
CKL,32.506,2.624,1.175,0.037,0.16,2.9,7.46,6.2,3.25,2.30,7.07,f,Colorpak Ltd,,0.46,0.5,0.46,0.49,0.485,0.46,-2.44,0.53,0.385,
CBA,36965.2,485.206,477.382,80.72,-,-,330.4,15.8,235,1.41,4.51,f,C'wlth Bank  of Aust ,,52.12,118,52.11,52.15,52.50,49.70,-1.23,60.00,35.05,
CPA,57364.2,919.636,820.168,1.892,1.11,0.8,-11.41,-,6.85,-,7.29,,C'wlth Prop ord unt   ,,0.94,6.5,0.935,0.94,0.94,0.88,3.89,1.045,0.735,
COJ,828.298,5.596,25.222,0.003,-,-,0.06,8.3,-,-,-,,Commstrat Ltd,,0.005,0.1,0.005,0.007,0.005,0.004,21.46,0.01,0.003,
COM,705.754,4.745,2.709,0.006,0.03,1.7,1.7,2.9,-,-,-,,Comops Ltd,,0.05,-0.3,0.04,0.05,0.055,0.05,-9.20,0.185,0.05,
CXH,695,92.667,31.052,0.002,0.20,0.1,-13.78,-,-,-,-,,Compass Hotel stp,,0.019,0.2,0.019,0.02,0.019,0.012,8.22,0.045,0.012,
CMP,131,3.516,1.662,0.023,0.05,2.8,0.4,35.0,-,-,-,,Compumedics Ltd,,0.14,-0.5,0.14,0.15,0.15,0.14,-6.99,0.265,0.12,
