ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4651.4 at 16:47 11/12/2009  Report at 19:06 Friday 11/12/2009. Processed 19:07 Sunday 13/12/2009.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
AXI,7731,60.166,52.96,0.02,0.06,0.8,-2.76,-,-,-,-,,Axiom Prop,,0.048,0.3,0.037,0.045,0.048,0.04,8.15,0.08,0.021
BOQ,2384.46,163.311,110.734,2.354,6.62,1.7,75.9,14.5,52,1.46,4.71,f,Bank of Qld,,11.03,-68,11.03,11.14,12.00,11.00,-4.33,13.49,6.228
BBX,-,0.124,1.35,0.002,0.01,2.0,-12.17,-,-,-,-,,BBX Hldgs,,0.02,,-,0.03,0.02,0.02,1.48,0.02,0.01
BEC,1333.43,212.82,191.834,0.02,0.23,0.4,-167.28,-,16.3,-,163.00,,Becton Prop Grp stpld,,0.10,-1,0.10,0.105,0.11,0.10,-7.61,0.23,0.065
BFG,225.4,30.213,15.754,0.279,0.27,4.3,4.9,23.5,4,1.23,3.48,f,Bell Financial Grp,,1.15,-5,1.15,1.18,1.22,1.13,-2.69,1.40,0.37
BET,-,0.073,0.042,0.003,1.77,0.7,0.19,607.9,12.5,0.02,10.82,,Belmont Hldgs,,1.155,,1.15,-,1.155,1.155,1.48,1.99,1.10
BEN,3559.74,262.453,206.889,3.152,4.03,2.2,25.6,35.2,43,0.60,4.78,f,Bendigo & Adelaide,,9.00,26,8.95,9.07,9.18,8.69,4.45,12.157,5.733
BLT,952.294,73.065,249.977,0.014,-,-,-0.8,-,-,-,-,,Benitec Ltd,,0.039,-0.6,0.037,0.041,0.045,0.036,-11.85,0.06,0.02
BLTO,156.24,2.503,-,-,-,-,-,-,-,-,-,,  opt apr14,,0.01,-0.5,0.01,0.024,0.015,0.01,-31.85,0.03,0.005
BLTOA,-,0.365,3.258,-,-,-,-,-,-,-,-,,  opt apr11,,0.002,,0.003,-,0.002,0.002,1.48,0.018,0.002
BEL,17.834,16.761,2.148,0.02,0.43,0.7,-1.46,-,-,-,-,f,Bentley Capital,,0.28,-0.5,0.28,0.29,0.285,0.28,-0.28,0.329,0.194
BER,5.766,2.946,1.362,0.006,0.89,0.7,13,4.5,-,-,-,f,Berklee Ltd,,0.59,6,0.40,0.56,0.59,0.52,12.80,0.737,0.297
BYI,4.817,8.573,16.01,0.04,0.42,1.6,7.28,9.1,5,1.46,7.58,,Beyond Intl,,0.66,1.5,0.68,0.78,0.66,0.645,3.80,0.67,0.50
BSI,-,19.884,17.43,0.008,-0.01,-,-0.23,-,-,-,-,,Beyond Sportswear,,0.024,,0.006,0.019,0.024,0.024,1.48,0.045,0.007
BGL,365,15.125,10.441,0.009,0.06,1.8,1.2,9.2,-,-,-,,Bigair Grp Ltd,,0.11,0.5,0.11,0.115,0.11,0.10,6.24,0.18,0.036
BBG,4338.53,318.298,298.701,2.751,0.70,15.5,69.2,15.7,45,1.54,4.14,p,Billabong Intl,,10.88,36,10.70,10.91,11.38,10.67,4.90,12.19,5.815
BDM,-,6.483,5.016,0.015,0.05,4.0,-1.98,-,-,-,-,,Biodiem Ltd,,0.20,,0.15,0.19,0.20,0.20,1.48,0.23,0.065
BOD,1036,6.708,2.338,0.005,0.01,4.1,-1.09,-,-,-,-,,bioMD Ltd,,0.041,-0.1,0.038,0.041,0.042,0.041,-0.90,0.08,0.02
BODO,-,-,-,-,-,-,-,-,-,-,-,,  opt aug10,,-,,-,-,-,-,-,-,-
BNO,603.359,38.162,12.731,0.116,0.03,12.2,-2.8,-,-,-,-,,Bionomics Ltd,,0.365,1.5,0.355,0.365,0.365,0.34,5.76,0.43,0.175
BPH,496.576,66.299,5.14,0.014,-,-,-3.04,-,-,-,-,,Biopharmica Ltd,,0.145,,0.15,0.155,0.155,0.14,1.48,0.40,0.016
BPO,2308.26,119.454,266.317,0.018,0.01,3.6,-0.62,-,-,-,-,,BioProspect Ltd,,0.036,-0.1,0.035,0.036,0.038,0.035,-1.22,0.049,0.011
BPOOB,4398.62,82.525,5.728,-,-,-,-,-,-,-,-,,  opt mar10,,0.003,,0.002,0.003,0.003,0.002,1.48,0.006,0.001
BTA,6558.43,261.256,92.271,0.476,0.55,4.8,21.7,12.3,-,-,-,,Biota Hldgs,,2.66,-35,2.65,2.70,3.05,2.62,-10.15,3.336,0.284
BTC,497.7,8.546,7.797,0.024,0.35,0.8,-5.18,-,-,-,-,,Biotech Capital,,0.295,0.5,0.295,0.30,0.295,0.28,3.20,0.30,0.08
BIT,365.488,12.576,12.849,0.011,0.01,9.5,-1.67,-,-,-,-,,Biotron Ltd,,0.095,-0.5,0.086,0.095,0.10,0.085,-3.52,0.175,0.061
BIS,122.343,13.623,1.373,0.039,0.02,9.0,-3,-,-,-,-,,Bisalloy Steel,,0.18,-1,0.18,0.19,0.19,0.175,-3.78,0.30,0.13
BSN,60,2.707,14.749,0.002,0.06,0.8,-2.82,-,-,-,-,,Bisan Ltd,,0.05,1,0.04,0.06,0.05,0.05,26.48,0.06,0.02
BKI,659.172,87.176,25.487,0.527,1.39,0.9,6.34,20.0,6,1.06,4.74,f,BKI Invest Ltd,,1.265,-0.5,1.265,1.275,1.27,1.225,1.09,1.33,0.79
BKM,400,37.426,28.107,0.006,-,-,-0.25,-,-,-,-,,BKM Management,,0.011,0.5,0.007,0.011,0.011,0.006,84.81,0.011,0.003
BRD,12358.7,89.083,26.208,0.004,-,-,-0.47,-,-,-,-,,Black Ridge Min,,0.012,0.1,0.011,0.012,0.013,0.011,10.57,0.018,0.003
BRDOA,100,2.04,10.29,-,-,-,-,-,-,-,-,,  opt nov10,,0.003,0.2,0.003,0.007,0.003,0.001,201.50,0.005,0.001
BKL,17.997,3.033,1.187,0.345,3.46,6.0,127.5,16.3,96,1.33,4.61,f,Blackmores Ltd,,20.84,14,20.81,21.00,21.30,20.55,2.16,23.00,10.77
BLZ,2930.27,136.717,136.512,0.009,-,-,-0.06,-,-,-,-,,Blaze Intl,,0.016,0.1,0.014,0.016,0.017,0.013,8.15,0.018,0.003
BLZO,4500,12.5,-,-,-,-,-,-,-,-,-,,  opt aug10,,0.002,,0.002,0.004,0.002,0.002,1.48,0.002,0.002
BIV,30.982,17.285,69.234,0.002,0.03,0.5,-0.79,-,-,-,-,,Blue Capital Ltd,,0.014,0.1,0.015,0.019,0.014,0.013,9.17,0.196,0.013
BSL,77850.4,4101.09,944.559,5.087,2.46,1.1,-7.1,-,5,-,1.79,,BlueScope Steel,,2.79,-11,2.78,2.79,2.93,2.77,-2.31,3.48,1.675
BLG,635.059,70.769,55.237,0.037,0.04,4.8,-5.06,-,-,-,-,,Bluglass Ltd,,0.19,-2,0.19,0.195,0.20,0.19,-8.04,0.385,0.15
BLY,594263,12670.1,2524.23,1.66,-0.10,-,6.84,5.3,2.87,2.38,7.97,,Boart Longyear,,0.36,5,0.355,0.36,0.36,0.31,17.61,0.375,0.054
BNE,-,0.795,0.773,0.019,-0.01,-,-3.55,-,-,-,-,,Bone Medical Ltd,,0.20,,0.12,0.195,0.20,0.20,1.48,0.30,0.10
BOL,10934.9,110.907,220.987,0.113,0.89,0.4,-16.1,-,1,-,2.50,,Boom Logistics,,0.40,1,0.40,0.405,0.41,0.37,4.04,0.76,0.27
BLD,21000.1,1022.06,865.68,3.358,4.12,1.4,24.1,23.4,13,1.85,2.30,f,Boral Ltd,,5.64,,5.62,5.65,5.72,5.36,1.48,6.40,2.29
BKN,2162.95,227.492,206.612,0.921,1.31,5.4,52.5,13.5,23,2.28,3.24,f,Bradken Ltd,,7.10,-17,7.08,7.13,7.35,6.91,-0.86,7.55,0.945
BRC,14.852,10.017,2.176,0.028,0.01,30.5,4.6,6.6,-,-,-,,Brain Resource,,0.305,0.5,0.30,0.31,0.305,0.30,3.15,0.35,0.185
BZI,663.55,52.8,4.077,0.002,0.03,1.3,-0.68,-,-,-,-,,Brainz Instruments,,0.04,0.5,0.04,0.044,0.04,0.035,15.76,0.06,0.007
BXB,27852.9,1625.16,1739.05,8.953,0.58,10.9,40.18,15.8,30,1.34,4.73,p,Brambles Ltd,,6.34,-3,6.30,6.37,6.46,6.23,1.01,8.37,4.08
BNV,82.14,7.624,5.571,0.004,0.03,0.7,0.1,20.0,-,-,-,,Brand New Vintage,,0.02,0.2,0.02,0.024,0.02,0.02,12.59,0.05,0.013
BDL,-,438.342,166.86,0.064,0.13,1.0,0.65,20.8,-,-,-,,Brandrill Ltd,,0.135,,-,-,0.135,0.135,1.48,0.14,0.035
BVA,469.897,70.089,37.031,0.08,-0.35,-,1.15,19.1,-,-,-,,Bravura Solutions,,0.22,2,0.20,0.225,0.22,0.20,11.48,0.315,0.119
BPK,-,2.813,15.686,0.004,-,-,-0.6,-,-,-,-,,Bremer Park Ltd,,0.01,,0.01,0.02,0.01,0.01,1.48,0.025,0.01
BRG,181.132,51.152,0.513,0.299,0.49,4.7,9.08,25.4,5.5,1.65,2.38,,Breville Grp Ltd,,2.31,1,2.16,2.28,2.31,2.26,1.91,2.45,0.465
BKW,368.634,12.723,10.532,1.82,8.27,1.5,229.8,5.4,39,5.89,3.16,f,Brickworks Ltd,,12.36,-8,12.36,12.38,12.45,12.20,0.84,16.80,9.00
BYL,649.483,50.959,51.307,0.041,0.32,1.2,6.15,6.0,1.5,4.10,4.05,f,Brierty Ltd,,0.37,-0.5,0.365,0.38,0.39,0.365,0.15,0.515,0.095
BBL,11.25,0.49,0.653,0.039,0.12,3.3,1.42,28.2,-,-,-,,Brisbane Broncos,,0.40,8,0.32,0.40,0.40,0.32,26.48,0.40,0.23
BCSCB,171,1.916,-,0.002,0.64,0.0,10.99,0.0,0.1,109.90,20.00,,Brisconnection Tr ctg,,0.005,0.4,0.001,0.005,0.02,0.001,401.50,1.00,0.001
BRO,94.445,63.672,1064.29,0.001,-,-,-1.46,-,-,-,-,,Broad Invest,,0.003,,0.003,0.004,0.003,0.003,1.48,0.007,0.001
BSA,275.388,24.323,37.419,0.063,0.03,10.3,4.01,7.7,2,2.00,6.45,f,BSA Ltd,,0.31,,0.305,0.31,0.325,0.305,1.48,0.325,0.12
BTT,179.124,19.148,26.497,0.47,0.22,13.4,7.95,37.0,7.9,1.01,2.69,f,BT Invest Mngmnt,,2.94,-9,2.88,2.94,3.10,2.84,-1.49,3.34,1.02
BUG,74.995,2.424,3.812,0.014,0.72,0.5,3.17,10.6,1,3.17,2.99,,Buderim Ginger,,0.335,1.5,0.32,0.34,0.34,0.32,6.17,0.50,0.30
BWP,2747.49,193.435,149.596,0.744,1.79,1.0,-3.74,-,11.57,-,6.45,,Bunnings Warehouse unt,,1.795,6.5,1.79,1.81,1.81,1.72,5.24,1.945,1.473
BPG,378.057,92.398,25.839,0.006,-0.02,-,-0.45,-,-,-,-,,Byte Power Grp,,0.005,,0.005,0.007,0.006,0.005,1.48,0.017,0.003
CEO,4743.33,71.143,19.406,0.003,-,-,-0.77,-,-,-,-,,C @ Ltd,,0.012,,0.012,0.013,0.013,0.01,1.48,0.021,0.005
CEOO,2084,22.689,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.003,-0.1,0.004,0.005,0.004,0.003,-23.52,0.009,0.002
CAB,975.243,115.589,100.621,0.714,2.21,2.7,51,11.6,34,1.50,5.73,f,Cabcharge Aust,,5.93,-4,5.91,5.94,6.00,5.83,0.81,7.09,4.71
CDM,12.5,5.323,2.108,0.022,1.11,0.7,-13.8,-,2,-,2.48,f,Cadence Capital,,0.805,0.5,0.80,0.805,0.805,0.80,2.10,0.88,0.43
CIX,2153.05,60.136,23.185,0.07,0.25,1.2,3.44,8.9,1.25,2.75,4.10,,Calliden Grp,,0.305,-1.5,0.30,0.305,0.325,0.295,-3.21,0.40,0.29
CTX,9542.27,233.671,251.122,2.249,10.60,0.8,15.6,53.4,36,0.43,4.32,,Caltex Aust,,8.33,-75,8.33,8.37,9.25,8.31,-6.78,14.00,6.47
CZD,364.082,51.575,206.829,0.009,0.05,0.6,-0.61,-,-,-,-,,Calzada Ltd,,0.03,,0.03,0.032,0.033,0.029,1.48,0.044,0.02
CPB,233.295,20.679,15.906,1.798,2.96,9.7,162.2,17.7,95,1.71,3.31,p,Campbell Brothers,,28.74,-56,28.70,28.76,29.65,28.25,-0.43,30.608,8.29
CDL,-,0.906,0.744,0.006,0.21,0.3,1.22,5.3,0.37,3.30,5.69,,Canada Land Ltd cdi,,0.065,,-,0.081,0.064,0.064,1.48,0.093,0.038
CNB,36.651,2.481,0.755,0.075,0.60,1.1,-21.94,-,4,-,6.35,f,Canberra Invest,,0.63,2,0.63,1.00,0.64,0.61,4.76,0.75,0.34
CAG,11198.4,463.726,403.964,0.008,-,-,-0.01,-,-,-,-,,Cape Range Wireless,,0.012,,0.011,0.012,0.013,0.011,1.48,0.016,0.003
CPT,-,7.176,4.513,0.006,-,-,0.09,33.3,-,-,-,,Capital Intelligence,,0.03,,0.015,0.029,0.03,0.03,1.48,0.06,0.003
CAJ,410.567,7.312,13.407,0.011,-0.01,-,-0.37,-,-,-,-,,Capitol Health,,0.035,-0.1,0.033,0.037,0.039,0.035,-1.30,0.063,0.035
CAJO,-,2.149,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.006,,0.006,0.008,0.006,0.006,1.48,0.006,0.006
CAA,4725.08,522.052,51.628,0.124,0.15,2.1,-58.5,-,-,-,-,,Capral Ltd,,0.32,-5,0.305,0.32,0.385,0.30,-12.03,1.305,0.261
CCF,70.331,10.237,3.419,0.007,-,-,-6.35,-,-,-,-,,Carbon Conscious,,0.355,-1,0.32,0.44,0.355,0.30,-1.26,0.56,0.10
CNN,1451.11,226.271,128.234,0.013,0.02,1.1,-1.07,-,-,-,-,,Cardia Bioplastics,,0.021,-0.1,0.021,0.023,0.022,0.021,-3.07,0.04,0.015
CNNO,20.2,128.393,10.872,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.004,,0.003,0.004,0.004,0.004,1.48,0.013,0.003
CDD,431.191,20.995,18.199,0.348,0.52,7.9,43.82,9.4,28,1.56,6.83,f,Cardno Ltd,,4.10,-2,4.09,4.10,4.25,3.98,0.99,5.20,2.61
CDP,21,5.55,3.514,0.304,5.55,0.8,17.45,24.9,26.55,0.66,6.10,,Carindale Prop unt,,4.35,18,4.25,4.35,4.35,4.17,5.80,4.40,2.70
CIN,2.342,0.472,0.464,0.48,20.88,0.9,61,29.7,67,0.91,3.70,f,Carlton Invest,,18.10,,18.01,18.10,18.10,18.01,1.48,18.95,12.00
CINPA,-,-,-,-,-,-,-,-,14,-,6.64,,  7% cum pf,,2.11,,2.11,-,2.11,2.11,1.48,2.11,2.11
CWE,7717.84,210.574,182.433,0.062,0.01,12.5,-1.99,-,-,-,-,,Carnegie Wave Energy,,0.125,-0.5,0.125,0.13,0.135,0.125,-2.37,0.29,0.097
CRZ,2360.12,59.665,-,1.138,-,-,-,-,-,-,-,,Carsales Com Ltd,,4.90,2,4.90,4.99,4.96,4.69,1.89,4.96,3.56
CCV,4660.87,115.862,64.868,0.244,0.09,7.4,6.77,9.9,3,2.26,4.48,f,Cash Convert ord/div   ,,0.67,4,0.655,0.67,0.68,0.625,7.83,0.68,0.255
CXD,67.584,6,1.625,0.046,0.23,2.8,-31.3,-,-,-,-,,CathRx Ltd,,0.65,-1,0.63,0.66,0.68,0.64,-0.04,0.78,0.245
CBD,2307.91,23.598,18.092,0.037,0.04,4.1,-1.7,-,-,-,-,,CBD Energy Ltd,,0.165,-1,0.165,0.17,0.18,0.145,-4.24,0.195,0.031
CCK,-,0.057,1.286,0.006,0.02,5.8,0.63,18.3,-,-,-,,CCK Financial,,0.115,,0.055,0.115,0.115,0.115,1.48,0.21,0.08
CEG,299.534,14.203,38.522,0.011,0.39,0.4,-28.93,-,-,-,-,,CEC Grp Ltd,,0.14,-1,0.13,0.15,0.15,0.135,-5.19,0.225,0.095
CWP,15.69,5.561,2.154,0.148,1.60,1.5,16.2,15.2,7,2.31,2.85,f,Cedar Woods Prop,,2.46,4,2.46,2.50,2.50,2.42,3.13,2.60,0.85
CAQ,577.879,13.729,22.632,0.027,0.01,15.5,-1.31,-,-,-,-,,Cell Aquaculture,,0.155,-0.5,0.155,0.16,0.17,0.155,-1.65,0.20,0.072
CST,253.063,9.261,8.615,0.319,0.23,14.4,8.57,38.7,3,2.86,0.90,f,Cellestis Ltd,,3.32,-6,3.32,3.35,3.43,3.30,-0.30,4.00,1.45
CDY,1336.43,192.404,7.398,0.01,0.01,3.1,-2.77,-,-,-,-,,Cellmid Ltd,,0.031,,0.03,0.031,0.033,0.03,1.48,0.05,0.007
CLT,14.615,9.09,6.846,0.023,0.40,0.7,-21,-,-,-,-,,Cellnet Grp,,0.30,,0.30,0.305,0.30,0.30,1.48,0.32,0.15
CXE,50,2.093,1.871,0.005,-0.01,-,-0.72,-,-,-,-,,Celtex Ltd,,0.02,0.4,0.02,0.022,0.02,0.016,26.48,0.03,0.015
CIL,564.934,13.778,10.343,0.101,0.08,14.4,9.5,12.1,9.5,1.00,8.26,,Centrebet Internat,,1.15,-4,1.115,1.15,1.19,1.12,-1.88,1.39,0.86
CAF,107.357,35.014,6.588,0.026,0.21,0.8,-32.59,-,-,-,-,,Centrepoint Alliance,,0.165,-0.5,0.165,0.185,0.17,0.165,-1.46,0.22,0.12
CNP,22404.7,2149.86,5104.33,0.233,-2.91,-,-398.36,-,31.8,-,132.50,,Centro Prop stpld,,0.24,-4.5,0.24,0.245,0.285,0.235,-14.31,0.52,0.047
CER,18195.8,3524.69,2190.87,0.343,0.30,0.5,-117.14,-,0.37,-,2.47,,Centro Retail stpld,,0.15,-1,0.15,0.155,0.165,0.145,-4.77,0.225,0.016
CYA,633.717,29.963,31.529,0.154,1.02,0.8,-14.26,-,4.5,-,5.29,,Century Aust,,0.85,-1,0.845,0.87,0.87,0.84,0.32,0.91,0.56
CFU,8292.13,1621.27,76.059,0.232,0.05,4.5,-8.58,-,-,-,-,,Ceramic Fuel Cells,,0.225,-1,0.225,0.23,0.24,0.225,-2.78,0.345,0.042
CVS,26.371,20.012,47.604,0.009,-,-,-0.13,-,-,-,-,,Cervantes Corp,,0.03,,0.03,0.032,0.03,0.03,1.48,0.054,0.022
CFX,34797.5,2102.02,2501.04,4.657,2.02,0.9,-15.27,-,12.5,-,6.67,p,CFS Retail Prop unt,,1.875,2.5,1.865,1.88,1.91,1.81,2.83,2.12,1.415
CDI,4512.53,217.141,194.047,0.428,0.88,0.5,-8.69,-,6.7,-,13.96,,Challenger Div Pro stpld,,0.48,-1.5,0.475,0.48,0.50,0.47,-1.55,0.572,0.267
CGF,14760.4,763.315,1057.69,2.232,1.81,2.2,-16.2,-,12.5,-,3.09,,Challenger FSG Ltd,,4.05,-13,4.03,4.08,4.23,3.99,-1.63,4.38,0.865
CIF,814.848,59.725,201.523,0.62,-1.54,-,-40.3,-,20,-,10.84,,Challenger Infra stpld,,1.845,-4.5,1.78,1.845,1.91,1.77,-0.90,2.30,1.20
CKT,6751.05,52.068,60.605,0.15,2.02,0.5,-36.54,-,6.5,-,6.60,,Challenger Kenedix ord unt,,0.985,28.5,0.985,0.99,1.00,0.69,42.19,1.00,0.16
CWT,960.412,37.229,33.176,0.056,0.47,0.7,-14.29,-,7.1,-,21.52,,Challenger Winetr unt,,0.33,1.5,0.32,0.335,0.345,0.31,6.24,0.43,0.215
CHR,-,0.06,0.116,0.015,4.22,0.6,33.67,8.0,14,2.40,5.20,f,Chalmers Ltd,,2.69,,2.76,-,2.69,2.69,1.48,3.10,2.38
CMG,840.851,37.642,52.262,0.081,0.04,4.9,-2.52,-,0.5,-,2.56,,Chandler Macleod,,0.195,-0.5,0.195,0.20,0.205,0.18,-1.02,0.21,0.079
CHP,-,2.787,17.051,0.002,0.02,0.7,-1.7,-,-,-,-,,Chapmans Ltd,,0.014,,0.016,0.022,0.014,0.014,1.48,0.026,0.011
CHC,10899.3,525.756,279.197,0.469,0.71,0.9,-17.98,-,4.96,-,7.94,,Charter Hall Grp forus,,0.625,0.5,0.615,0.63,0.625,0.60,2.29,0.68,0.156
CHF,185.899,7.6,15.436,0.005,0.12,0.5,-9.1,-,-,-,-,,Charter Pacific,,0.061,-0.2,0.061,0.063,0.063,0.061,-1.70,0.076,0.04
CHFO,1.287,3.018,-,-,-,-,-,-,-,-,-,,  opt feb11,,0.003,,0.003,0.009,0.003,0.003,1.48,0.013,0.003
CXS,7151.35,93.42,21.613,0.263,0.05,18.6,-10.75,-,-,-,-,,Chemgenex Pharmac,,0.93,-4,0.925,0.935,1.09,0.92,-2.64,1.09,0.28
CXSO,65,2.214,0.728,0.002,-,-,-,-,-,-,-,,  opt mar10,,0.075,0.6,-,0.08,0.08,0.073,10.17,0.19,0.02
CXSOA,10,1.362,0.064,0.007,-,-,-,-,-,-,-,,  opt feb12,,0.60,8,0.57,0.67,0.60,0.60,16.86,0.65,0.11
CVB,50,5.31,2.415,0.005,-,-,0.97,5.4,-,-,-,,Cheviot Bridge,,0.052,-0.3,0.051,0.06,0.052,0.052,-3.98,0.07,0.01
CKP,-,0.358,0.079,0.003,1.94,0.1,-30.24,-,6,-,25.53,,Cheviot Kirribilly stpld,,0.235,,0.155,0.30,0.235,0.235,1.48,1.00,0.175
CCY,197.5,54.434,16.927,0.01,0.05,1.6,-19.36,-,-,-,-,,China Century Capitl,,0.08,-0.5,0.08,0.092,0.085,0.075,-4.40,0.115,0.02
CNH,292.429,13.424,7.797,0.028,0.08,1.1,-0.99,-,-,-,-,,China Steel,,0.09,-3.5,0.09,0.115,0.115,0.09,-26.52,0.20,0.04
CHO,69.352,5.087,1.876,0.484,5.27,0.9,21.7,23.0,22,0.99,4.40,f,Choiseul Investments   ,,5.00,-3,5.00,5.04,5.05,5.00,0.88,5.20,3.53
CDH,-,0.508,1.074,-,0.04,0.1,-1.45,-,-,-,-,,Chongherr Invest,,0.003,,0.006,0.03,0.003,0.003,1.48,0.01,0.002
CII,492.517,5.276,36.359,0.063,0.44,2.0,24.19,3.6,-,-,-,,CI Res Ltd,,0.86,-4,0.80,0.90,0.88,0.80,-2.97,1.05,0.70
CIR,56.58,4.128,5.782,0.032,0.86,0.8,-22.22,-,-,-,-,,Circadian Tech,,0.70,0.5,0.69,0.70,0.715,0.70,2.20,0.88,0.58
CLS,-,0.499,2.149,0.005,4.35,0.2,-68,-,-,-,-,,CL Asset Hldgs,,0.965,,0.95,1.05,0.965,0.965,1.48,1.20,0.062
CND,190.858,22.482,22.614,0.069,0.30,2.7,-14,-,7,-,8.75,,Clarius Grp Ltd,,0.80,6.5,0.80,0.85,0.86,0.725,10.32,1.18,0.258
CSS,24059.1,141.987,31.448,0.093,0.56,0.4,-7.77,-,-,-,-,,Clean Seas Tuna,,0.25,-2.5,0.245,0.25,0.28,0.245,-7.61,0.801,0.235
CLQ,136.339,6.518,8.284,0.016,0.07,4.0,0.9,31.1,-,-,-,,Clean Teq Hldgs,,0.28,-2,0.28,0.30,0.30,0.28,-5.19,0.40,0.15
CVA,1016.85,25.097,8.589,0.007,0.01,6.7,0.29,23.1,-,-,-,,Clever Com Aus,,0.067,-0.5,0.066,0.075,0.068,0.067,-5.47,0.072,0.018
CAM,74.545,6.881,5.249,0.04,1.37,0.8,1.84,58.2,2,0.92,1.87,f,Clime Capital,,1.07,-1,1.07,1.075,1.08,1.07,0.55,1.145,0.55
CIW,155.561,18.093,4.867,0.022,0.40,1.1,-5.8,-,0.35,-,0.80,f,Clime Invest,,0.44,,0.41,0.44,0.44,0.425,1.48,0.46,0.166
CUV,1309.93,72.089,123.027,0.091,0.12,2.5,-5.1,-,-,-,-,,Clinuvel Pharmaceut,,0.30,-1,0.30,0.305,0.305,0.285,-1.75,0.40,0.18
CPR,405.996,48.813,57.016,0.07,0.27,2.0,-7.1,-,1.5,-,2.73,,Clive Peeters,,0.55,1,0.545,0.55,0.565,0.545,3.33,0.74,0.075
CLO,4891.9,176.396,283.73,0.639,0.29,3.2,7.84,12.0,2,3.92,2.13,p,Clough Ltd,,0.94,,0.94,0.945,1.02,0.94,1.48,1.035,0.245
CLV,177,43.949,32.255,0.041,0.16,1.6,1.87,13.4,1,1.87,4.00,f,Clover Corp,,0.25,1,0.245,0.25,0.25,0.235,5.65,0.275,0.15
CMV,7610.99,114.385,71.424,0.069,0.14,0.5,-14.1,-,0.5,-,7.04,,CMA Corp Ltd,,0.071,-0.2,0.071,0.072,0.071,0.06,-1.26,0.185,0.06
CMI,36.603,4.204,3.517,0.022,1.34,0.5,-4.38,-,-,-,-,,CMI Ltd,,0.65,10,0.65,0.72,0.65,0.58,19.66,0.67,0.28
COZ,671.255,25.238,26.843,0.078,0.04,7.0,0.25,112.0,-,-,-,,CO2 Grp Ltd,,0.28,1.5,0.26,0.28,0.285,0.235,7.14,0.43,0.13
COZO,40.165,9.618,4.577,0.025,-,-,-,-,-,-,-,,  opt nov11,,0.16,-9,0.12,0.16,0.25,0.16,-34.52,0.29,0.06
CCL,11351.5,579.957,697.374,8.23,1.14,9.6,54.8,20.1,40.5,1.35,3.68,f,Coca-Cola Amatil,,11.00,-5,10.94,11.08,11.17,10.69,1.03,11.25,8.02
COH,1040.47,70.457,77.946,3.605,2.78,23.0,233.7,27.4,175,1.34,2.74,f,Cochlear Ltd,,63.97,-21,63.85,64.89,65.99,63.45,1.15,68.54,46.21
CKR,4050,197.045,45.752,0.003,-,-,-15.77,-,-,-,-,,Cockatoo Ridge Wines,,0.003,,-,-,0.003,0.003,1.48,0.039,0.003
CDA,17.6,4.218,9.848,0.163,0.17,5.8,7.4,13.4,6.5,1.14,6.57,f,Codan Ltd,,0.99,5.5,0.97,0.99,0.99,0.95,7.36,1.03,0.47
COF,485.122,29.218,28.17,0.263,-0.22,-,14.5,14.7,13,1.12,6.10,f,Coffey Intl,,2.13,-1,2.11,2.16,2.17,2.07,1.01,2.37,1.22
CGS,191.7,16.228,7.403,0.021,0.07,4.6,2.24,14.3,-,-,-,,Cogstate Ltd,,0.32,,0.30,0.32,0.33,0.32,1.48,0.38,0.15
CLH,65.066,11.93,11.496,0.066,0.84,0.8,8.1,8.4,4.8,1.69,7.06,f,Collection House,,0.68,-0.5,0.68,0.695,0.685,0.68,0.75,0.725,0.38
CKL,65,6.499,4.928,0.039,0.13,3.7,6.94,6.9,3,2.31,6.25,f,Colorpak Ltd,,0.48,-2,0.48,0.50,0.50,0.475,-2.52,0.50,0.385
CBA,19293.6,1229.57,1387.52,80.548,13.65,3.8,328.5,16.0,228,1.44,4.34,f,C'wlth Bank  of Aust ,,52.50,-146,52.50,52.52,54.50,52.17,-1.23,56.24,24.03
CPA,46215.3,2374.65,1874.2,1.731,1.15,0.8,-31.8,-,8.8,-,9.46,,C'wlth Prop ord unt   ,,0.93,-2,0.925,0.93,0.95,0.915,-0.63,1.215,0.67
CPAN,121.562,3.457,-,0.099,-,-,-,-,-,-,-,,  new,,0.90,-2,0.88,0.915,0.915,0.90,-0.70,0.935,0.90
COJ,-,66.16,-,0.006,-,-,0.02,50.0,-,-,-,,Commstrat Ltd,,0.01,,0.005,0.01,0.01,0.01,1.48,0.01,0.003
COM,58.623,9.35,7.02,0.019,0.04,4.0,2.5,6.4,-,-,-,,Comops Ltd,,0.16,0.5,0.16,0.17,0.165,0.155,4.70,0.185,0.05
