ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4942.2 at 16:42 8/1/2010  Report at 19:06 Friday 8/1/2010. Processed 12:03 Saturday 9/1/2010.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
BEC,1373.75,1.374,7.26,0.023,0.23,0.5,-167.28,-,-,-,-,,Becton Prop Grp stpld,,0.11,,0.11,0.115,0.115,0.105,-1.22,0.23,0.065
BFG,168.955,0.169,0.02,0.309,0.27,4.7,4.9,26.0,4,1.23,3.14,f,Bell Financial Grp,,1.275,10.5,1.27,1.305,1.275,1.185,7.76,1.40,0.37
BET,-,-,-,0.003,1.77,0.7,0.19,607.9,-,-,-,,Belmont Hldgs,,1.155,,1.15,-,1.155,1.155,-1.22,1.99,1.10
BEN,3353.89,3.354,3.578,3.436,4.03,2.4,25.6,38.3,43,0.60,4.38,f,Bendigo & Adelaide,,9.81,-3,9.80,9.85,9.97,9.63,-1.52,10.349,5.733
BLT,4946.65,4.947,0.198,0.018,-,-,-0.8,-,-,-,-,,Benitec Ltd,,0.05,1.2,0.05,0.051,0.053,0.04,30.36,0.06,0.02
BLTO,150,0.15,-,-,-,-,-,-,-,-,-,,  opt apr14,,0.012,0.2,0.012,0.045,0.013,0.01,18.78,0.03,0.005
BLTOA,-,-,-,-,-,-,-,-,-,-,-,,  opt apr11,,0.002,,0.002,0.016,0.002,0.002,-1.22,0.018,0.002
BEL,55.651,0.056,0.029,0.02,0.44,0.6,-1.46,-,-,-,-,f,Bentley Capital,,0.28,-0.5,0.28,0.29,0.285,0.28,-2.97,0.329,0.194
BER,11.902,0.012,-,0.005,0.89,0.6,13,4.1,-,-,-,f,Berklee Ltd,,0.53,-6,0.455,0.53,0.59,0.53,-11.39,0.737,0.327
BYI,-,-,0.004,0.041,0.42,1.6,7.28,9.3,5,1.46,7.35,,Beyond Intl,,0.68,,0.69,0.80,0.68,0.68,-1.22,0.68,0.50
BSI,213.863,0.214,-,0.007,-0.01,-,-0.23,-,-,-,-,,Beyond Sportswear,,0.02,-0.4,0.018,0.024,0.02,0.017,-17.88,0.045,0.007
BGL,88.2,0.088,0.05,0.009,0.06,1.8,1.2,9.2,-,-,-,,Bigair Grp Ltd,,0.11,0.5,0.10,0.11,0.11,0.11,3.54,0.18,0.036
BBG,2559.32,2.559,5.702,2.921,0.70,16.5,69.2,16.7,45,1.54,3.90,p,Billabong Intl,,11.55,60,11.30,11.59,11.71,10.91,4.26,12.19,5.815
BDM,15,0.015,0.086,0.015,0.05,3.8,-1.98,-,-,-,-,,Biodiem Ltd,,0.19,-4,0.19,0.23,0.23,0.19,-18.61,0.23,0.065
BOD,50.25,0.05,0.02,0.006,0.01,5.0,-1.09,-,-,-,-,,bioMD Ltd,,0.05,0.8,0.042,0.05,0.05,0.04,17.83,0.08,0.02
BODO,-,-,-,-,-,-,-,-,-,-,-,,  opt aug10,,-,,-,-,-,-,-,-,-
BNO,1135.2,1.135,0.037,0.119,0.03,12.5,-2.8,-,-,-,-,,Bionomics Ltd,,0.375,,0.375,0.39,0.39,0.365,-1.22,0.43,0.175
BPH,3800.46,3.8,0.015,0.023,-,-,-3.04,-,-,-,-,,Biopharmica Ltd,,0.105,-1,0.10,0.105,0.11,0.10,-9.91,0.391,0.016
BPHO,5467.65,5.468,-,-,-,-,-,-,-,-,-,,  opt may10,,0.008,-0.3,0.006,0.01,0.011,0.005,-28.49,0.018,0.005
BPO,956,0.956,1.143,0.019,0.01,3.9,-0.62,-,-,-,-,,BioProspect Ltd,,0.039,,0.035,0.039,0.04,0.035,-1.22,0.049,0.011
BPOOB,550,0.55,-,-,-,-,-,-,-,-,-,,  opt mar10,,0.002,0.1,0.002,0.003,0.002,0.002,98.78,0.006,0.001
BTA,4973.93,4.974,1.167,0.385,0.55,3.9,21.7,9.9,-,-,-,,Biota Hldgs,,2.15,-26,2.15,2.16,2.42,2.13,-12.01,3.336,0.385
BTC,65.5,0.066,0.001,0.023,0.35,0.9,-5.18,-,-,-,-,,Biotech Capital,,0.30,,0.30,0.305,0.30,0.30,-1.22,0.30,0.08
BIT,2214.47,2.214,0.045,0.013,0.01,11.0,-1.67,-,-,-,-,,Biotron Ltd,,0.11,1.5,0.105,0.11,0.12,0.099,14.57,0.175,0.061
BIS,177.66,0.178,0.12,0.04,0.02,9.3,-3,-,-,-,-,,Bisalloy Steel,,0.185,1,0.185,0.19,0.21,0.175,4.50,0.30,0.13
BSN,-,-,-,0.002,0.06,0.7,-2.82,-,-,-,-,,Bisan Ltd,,0.04,,0.04,0.06,0.04,0.04,-1.22,0.06,0.03
BKI,483.099,0.483,0.468,0.55,1.40,0.9,6.34,20.8,6,1.06,4.55,f,BKI Invest Ltd,,1.32,3,1.30,1.32,1.33,1.28,1.11,1.33,0.79
BKM,500,0.5,0.758,0.004,-,-,-0.25,-,-,-,-,,BKM Management,,0.006,,0.004,0.009,0.006,0.006,-1.22,0.011,0.003
BRD,2459.63,2.46,-,0.006,-,-,-0.47,-,-,-,-,,Black Ridge Min,,0.014,,0.013,0.014,0.015,0.013,-1.22,0.018,0.003
BRDOA,100,0.1,-,-,-,-,-,-,-,-,-,,  opt nov10,,0.003,-0.1,0.002,0.003,0.004,0.003,-26.22,0.005,0.001
BKL,16.815,0.017,0.014,0.35,3.46,6.1,127.5,16.5,96,1.33,4.55,f,Blackmores Ltd,,21.10,20,21.01,21.20,21.35,20.75,-0.26,23.00,10.77
BLZ,1502.5,1.502,1.68,0.007,-,-,-0.06,-,-,-,-,,Blaze Intl,,0.013,0.1,0.013,0.014,0.013,0.012,7.12,0.018,0.003
BLZO,-,-,-,-,-,-,-,-,-,-,-,,  opt aug10,,0.002,,-,0.004,0.002,0.002,-1.22,0.002,0.002
BIV,16.5,0.017,0.909,0.002,0.03,0.5,-0.79,-,-,-,-,,Blue Capital Ltd,,0.016,0.1,0.016,0.021,0.016,0.015,5.45,0.055,0.013
BSL,67447.5,67.448,19.827,5.908,2.46,1.3,-7.1,-,5,-,1.54,,BlueScope Steel,,3.24,13,3.23,3.25,3.28,3.04,2.96,3.48,1.675
BLG,762.099,0.762,0.257,0.034,0.04,4.4,-5.06,-,-,-,-,,Bluglass Ltd,,0.175,0.5,0.17,0.175,0.185,0.165,1.72,0.385,0.15
BLY,438465,438.465,82.658,1.822,-0.10,-,6.84,5.8,-,-,-,,Boart Longyear,,0.395,4,0.39,0.395,0.41,0.355,10.05,0.41,0.054
BNE,143.825,0.144,-,0.019,-0.01,-,-3.55,-,-,-,-,,Bone Medical Ltd,,0.20,6.5,0.18,0.22,0.205,0.135,46.93,0.25,0.10
BOL,7023.52,7.024,0.165,0.179,0.89,0.5,-16.1,-,1,-,2.20,,Boom Logistics,,0.455,4,0.455,0.46,0.465,0.41,8.42,0.705,0.27
BLD,8132.16,8.132,13.833,3.489,4.12,1.4,24.1,24.3,13,1.85,2.22,f,Boral Ltd,,5.86,-9,5.86,5.89,6.04,5.85,-2.73,6.40,2.29
BKN,3130.52,3.131,3.854,0.869,1.31,5.1,52.5,12.8,23,2.28,3.43,f,Bradken Ltd,,6.70,-12,6.70,6.78,6.99,6.68,-2.98,7.55,0.945
BRC,11.7,0.012,0.02,0.027,0.01,29.0,4.6,6.3,-,-,-,,Brain Resource,,0.29,-1,0.29,0.30,0.30,0.29,-4.55,0.35,0.185
BZI,-,-,-,0.003,0.03,1.3,-0.68,-,-,-,-,,Brainz Instruments,,0.038,,0.038,-,0.038,0.038,-1.22,0.06,0.007
BXB,16365.2,16.365,11.806,9.942,0.58,12.1,40.18,17.5,30,1.34,4.26,p,Brambles Ltd,,7.04,26,7.00,7.05,7.06,6.75,2.62,8.37,4.08
BNV,-,-,0.001,0.004,0.03,0.7,0.1,22.0,-,-,-,,Brand New Vintage,,0.022,,0.02,0.022,0.022,0.022,-1.22,0.04,0.013
BVA,1000.39,1,1.011,0.082,-0.35,-,1.15,19.6,-,-,-,,Bravura Solutions,,0.225,1,0.225,0.23,0.23,0.21,3.43,0.315,0.119
BPK,-,-,0.024,0.004,-,-,-0.6,-,-,-,-,,Bremer Park Ltd,,0.01,,0.01,0.018,0.01,0.01,-1.22,0.025,0.01
BRG,51.176,0.051,0.059,0.22,0.49,3.5,9.08,18.7,5.5,1.65,3.24,,Breville Grp Ltd,,1.70,2,1.70,1.745,1.715,1.65,-0.03,2.45,0.465
BKW,408.931,0.409,0.068,1.84,8.27,1.5,229.8,5.4,39,5.89,3.12,f,Brickworks Ltd,,12.50,2,12.45,12.50,12.60,12.35,-1.06,16.80,9.02
BYL,163.15,0.163,1.269,0.043,0.32,1.2,6.15,6.4,1.5,4.10,3.80,f,Brierty Ltd,,0.395,1.5,0.39,0.395,0.405,0.38,2.73,0.515,0.095
BBL,-,-,-,0.039,0.12,3.3,1.42,28.2,-,-,-,,Brisbane Broncos,,0.40,,0.34,0.40,0.40,0.40,-1.22,0.40,0.23
BCSCB,197,0.197,-,-,-,-,-,-,0.1,-,100.00,,Brisconnection Tr ctg,,0.001,,0.001,0.005,0.002,0.001,-1.22,1.00,0.001
BRO,100,0.1,0.491,0.001,-,-,-1.46,-,-,-,-,,Broad Invest,,0.003,,0.003,0.004,0.003,0.003,-1.22,0.006,0.002
BSA,692.394,0.692,0.06,0.066,0.03,10.7,4.01,8.0,2,2.00,6.25,f,BSA Ltd,,0.32,3.5,0.315,0.33,0.34,0.285,11.06,0.34,0.125
BTT,158.247,0.158,0.628,0.499,0.22,14.2,7.95,39.2,7.9,1.01,2.53,f,BT Invest Mngmnt,,3.12,6,3.12,3.15,3.17,3.06,0.74,3.34,1.02
BUG,27.963,0.028,-,0.013,0.72,0.4,3.17,10.1,1,3.17,3.13,,Buderim Ginger,,0.32,,0.32,0.36,0.32,0.32,-1.22,0.50,0.30
BWP,2272.02,2.272,1.234,0.731,1.79,1.0,-3.74,-,11.57,-,6.56,,Bunnings Warehouse unt,,1.765,-9.5,1.76,1.79,1.875,1.75,-6.33,1.945,1.473
BPG,-,-,-,0.007,-0.02,-,-0.45,-,-,-,-,,Byte Power Grp,,0.006,,0.006,0.009,0.006,0.006,-1.22,0.017,0.003
CEO,645,0.645,-,0.003,-,-,-0.77,-,-,-,-,,C @ Ltd,,0.012,0.1,0.011,0.012,0.012,0.011,7.87,0.021,0.005
CEOO,-,-,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.003,,0.003,0.006,0.003,0.003,-1.22,0.009,0.002
CAB,719.627,0.72,1.072,0.732,2.21,2.8,51,11.9,34,1.50,5.59,f,Cabcharge Aust,,6.08,7,6.02,6.10,6.15,6.01,-0.05,7.09,4.71
CDM,46.853,0.047,0.065,0.021,1.11,0.7,-13.8,-,2,-,2.56,f,Cadence Capital,,0.78,-1.5,0.755,0.79,0.785,0.78,-3.11,0.88,0.43
CIX,162.465,0.162,0.006,0.072,0.25,1.2,3.44,9.0,1.25,2.75,4.03,,Calliden Grp,,0.31,,0.305,0.315,0.31,0.305,-1.22,0.40,0.29
CTX,5146.02,5.146,3.995,2.489,10.60,0.9,15.6,59.1,-,-,-,,Caltex Aust,,9.22,-8,9.22,9.25,9.66,9.10,-2.08,14.00,7.21
CZD,884.1,0.884,0.343,0.009,0.05,0.6,-0.61,-,-,-,-,,Calzada Ltd,,0.031,0.1,0.031,0.032,0.033,0.03,2.12,0.044,0.02
CPB,365.313,0.365,0.23,2.009,2.96,10.8,162.2,19.7,95,1.71,2.98,p,Campbell Brothers,,31.91,185,31.33,31.94,31.91,30.10,4.94,31.91,8.29
CDL,-,-,-,0.006,0.21,0.3,1.22,5.3,0.37,3.30,5.69,,Canada Land Ltd cdi,,0.065,+,0.06,0.08,0.064,0.064,0.03,0.093,0.038
CNB,47.926,0.048,-,0.084,0.60,1.2,-21.94,-,4,-,5.67,f,Canberra Invest,,0.705,7.5,0.705,0.73,0.75,0.70,10.69,0.75,0.34
CAG,12134.3,12.134,4.253,0.006,-,-,-0.01,-,-,-,-,,Cape Range Ltd,,0.009,,0.008,0.009,0.009,0.008,-1.22,0.016,0.003
CAJ,2027.85,2.028,0.12,0.012,-0.01,-,-0.37,-,-,-,-,,Capitol Health,,0.039,0.4,0.04,0.041,0.039,0.035,10.21,0.063,0.033
CAJO,711.447,0.711,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.01,0.4,0.006,0.009,0.01,0.006,65.45,0.01,0.006
CAA,1130.9,1.131,0.153,0.126,0.15,2.2,-58.5,-,-,-,-,,Capral Ltd,,0.325,-1,0.325,0.33,0.345,0.315,-4.20,1.305,0.261
CCF,128.65,0.129,0.068,0.007,-,-,-6.35,-,-,-,-,,Carbon Conscious,,0.32,2,0.32,0.40,0.32,0.30,5.45,0.56,0.10
CNN,1672.2,1.672,-,0.013,0.02,1.1,-1.07,-,-,-,-,,Cardia Bioplastics,,0.021,-0.1,0.021,0.022,0.023,0.021,-5.76,0.04,0.015
CNNO,2906,2.906,0.108,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.003,-0.1,0.003,0.005,0.004,0.003,-26.22,0.013,0.003
CDD,146.841,0.147,0.328,0.385,0.52,8.7,43.82,10.3,28,1.56,6.18,f,Cardno Ltd,,4.53,11,4.45,4.53,4.53,4.40,1.27,5.20,2.61
CDP,24.804,0.025,0.027,0.298,5.55,0.8,17.45,24.4,26.55,0.66,6.23,,Carindale Prop unt,,4.26,7,4.21,4.26,4.30,4.19,0.45,4.40,3.15
CIN,3.56,0.004,0.021,0.471,20.45,0.9,61,29.1,67,0.91,3.77,f,Carlton Invest,,17.75,-26,17.76,17.85,17.90,17.41,-2.66,18.95,12.00
CINPA,-,-,-,-,-,-,-,-,14,-,6.64,,  7% cum pf,,2.11,,2.11,-,2.11,2.11,-1.22,2.11,2.11
CWE,5033.88,5.034,1.318,0.085,0.01,15.0,-1.99,-,-,-,-,,Carnegie Wave Energy,,0.15,-1,0.15,0.16,0.17,0.15,-7.47,0.29,0.099
CRZ,2976.02,2.976,-,1.203,-,-,-,-,-,-,-,,Carsales Com Ltd,,5.18,-17,5.16,5.32,5.50,5.10,-4.40,5.70,3.56
CCV,2329.39,2.329,0.99,0.253,0.09,7.7,6.77,10.3,3,2.26,4.32,f,Cash Convert ord/div   ,,0.695,3.5,0.69,0.695,0.70,0.655,4.08,0.70,0.29
CXD,1.74,0.002,0.089,0.048,0.23,3.0,-31.3,-,-,-,-,,CathRx Ltd,,0.68,6,0.62,0.68,0.68,0.62,8.46,0.78,0.245
CBD,1674.68,1.675,0.21,0.04,0.04,4.0,-1.7,-,-,-,-,,CBD Energy Ltd,,0.16,,0.16,0.165,0.165,0.15,-1.22,0.195,0.031
CCK,-,-,-,0.006,0.02,5.8,0.63,18.3,-,-,-,,CCK Financial,,0.115,,0.06,-,0.115,0.115,-1.22,0.21,0.08
CEG,297.004,0.297,0.147,0.011,0.39,0.4,-28.93,-,-,-,-,,CEC Grp Ltd,,0.14,,0.14,0.15,0.15,0.14,-1.22,0.225,0.095
CWP,11.683,0.012,0.007,0.171,1.60,1.8,16.2,17.6,7,2.31,2.46,f,Cedar Woods Prop,,2.85,20,2.67,2.80,2.85,2.55,6.33,2.85,0.85
CAQ,124.853,0.125,0.12,0.025,0.01,14.5,-1.31,-,-,-,-,,Cell Aquaculture,,0.145,-0.5,0.12,0.14,0.145,0.11,-4.55,0.20,0.072
CST,177.361,0.177,0.061,0.323,0.23,14.6,8.57,39.2,3,2.86,0.89,f,Cellestis Ltd,,3.36,9,3.36,3.45,3.49,3.16,1.53,4.00,1.45
CDY,2358.38,2.358,0.215,0.01,0.01,3.1,-2.77,-,-,-,-,,Cellmid Ltd,,0.031,-0.3,0.031,0.032,0.034,0.031,-10.04,0.05,0.007
CLT,506.785,0.507,0.02,0.023,0.40,0.7,-21,-,-,-,-,,Cellnet Grp,,0.30,,0.29,0.31,0.30,0.30,-1.22,0.32,0.15
CXE,33812.4,33.812,-,0.002,-0.01,-,-0.72,-,-,-,-,,Celtex Ltd,,0.011,-0.7,0.01,0.011,0.018,0.009,-40.11,0.03,0.009
CIL,85.852,0.086,0.004,0.113,0.08,16.1,9.5,13.6,9.5,1.00,7.36,,Centrebet Internat,,1.29,6.5,1.28,1.29,1.30,1.25,4.09,1.39,0.86
CAF,1248.23,1.248,0.05,0.025,0.21,0.7,-32.59,-,-,-,-,,Centrepoint Alliance,,0.155,-0.5,0.155,0.16,0.165,0.15,-4.34,0.22,0.12
CNP,23489.3,23.489,64.35,0.282,-2.91,-,-398.36,-,31.8,-,109.66,,Centro Prop stpld,,0.29,,0.29,0.295,0.325,0.285,-1.22,0.52,0.047
CER,26312.8,26.313,65.227,0.423,0.30,0.6,-117.14,-,0.37,-,2.00,,Centro Retail stpld,,0.185,2,0.18,0.185,0.19,0.165,10.90,0.225,0.016
CYA,498.658,0.499,0.154,0.157,1.02,0.8,-14.26,-,4.5,-,5.20,f,Century Aust,,0.865,-0.5,0.85,0.87,0.87,0.83,-1.79,0.91,0.56
CFU,6851.29,6.851,7.864,0.242,0.05,4.7,-8.58,-,-,-,-,,Ceramic Fuel Cells,,0.235,0.5,0.23,0.235,0.24,0.22,0.96,0.345,0.042
CVS,1332.25,1.332,0.11,0.009,-,-,-0.13,-,-,-,-,,Cervantes Corp,,0.03,,0.029,0.03,0.031,0.03,-1.22,0.054,0.022
CFX,23091.4,23.091,23.648,4.694,2.02,0.9,-15.27,-,12.5,-,6.61,,CFS Retail Prop unt,,1.89,-1,1.885,1.90,1.96,1.89,-1.74,2.12,1.415
CDI,4583.09,4.583,1.026,0.445,0.88,0.6,-8.69,-,6.7,-,13.40,,Challenger Div Pro stpld,,0.50,3.5,0.495,0.51,0.50,0.47,6.31,0.543,0.267
CGF,6688.3,6.688,3.891,2.357,1.81,2.4,-16.2,-,12.5,-,2.86,,Challenger FSG Ltd,,4.37,14,4.36,4.44,4.50,4.19,2.09,4.50,0.865
CIF,1445.8,1.446,0.579,0.59,-1.54,-,-40.3,-,20,-,11.36,,Challenger Infra stpld,,1.76,-11,1.74,1.77,1.825,1.74,-7.10,2.28,1.20
CKT,4766.54,4.767,0.234,0.153,2.02,0.5,-36.54,-,6.5,-,6.50,,Challenger Kenedix ord unt,,1.00,1.5,0.995,1.00,1.01,0.985,0.30,1.01,0.16
CWT,536.227,0.536,1.684,0.051,0.47,0.6,-14.29,-,7.1,-,23.67,,Challenger Winetr unt,,0.30,1,0.29,0.30,0.30,0.27,2.23,0.43,0.215
CHR,3.5,0.004,0.005,0.016,4.22,0.7,33.67,8.2,14,2.40,5.09,f,Chalmers Ltd,,2.75,6,2.76,-,2.75,2.69,1.01,3.10,2.38
CMG,164.508,0.165,3.706,0.098,0.04,5.9,-2.52,-,-,-,-,,Chandler Macleod,,0.235,0.5,0.23,0.235,0.24,0.23,0.96,0.24,0.079
CHP,-,-,0.05,0.002,0.02,1.1,-1.7,-,-,-,-,,Chapmans Ltd,,0.021,,0.01,0.02,0.021,0.021,-1.22,0.025,0.011
CHC,4313.94,4.314,6.899,0.525,0.71,1.0,-17.98,-,4.96,-,7.09,,Charter Hall Grp forus,,0.70,,0.70,0.73,0.725,0.675,-1.22,0.725,0.156
CHF,21.953,0.022,0.016,0.004,0.12,0.4,-9.1,-,-,-,-,,Charter Pacific,,0.051,-1.1,0.052,0.062,0.065,0.051,-18.96,0.076,0.04
CHFO,122.4,0.122,-,-,-,-,-,-,-,-,-,,  opt feb11,,0.004,0.1,0.004,0.01,0.004,0.003,32.12,0.013,0.003
CXS,1027.36,1.027,0.085,0.272,0.05,19.2,-10.75,-,-,-,-,,Chemgenex Pharmac,,0.96,-2.5,0.96,0.99,0.995,0.955,-3.76,1.09,0.28
CXSO,-,-,-,0.001,-,-,-,-,-,-,-,,  opt mar10,,0.05,,0.025,0.055,0.05,0.05,-1.22,0.19,0.02
CXSOA,-,-,-,0.007,-,-,-,-,-,-,-,,  opt feb12,,0.60,,0.58,0.67,0.60,0.60,-1.22,0.65,0.11
CVB,600,0.6,0.005,0.005,-,-,0.97,4.6,-,-,-,,Cheviot Bridge,,0.045,,-,0.05,0.045,0.044,-1.22,0.07,0.01
CKP,-,-,-,0.002,1.94,0.1,-30.24,-,-,-,-,,Cheviot Kirribilly stpld,,0.15,,0.17,0.25,0.15,0.15,-1.22,0.90,0.15
CCY,283.666,0.284,0.441,0.011,0.05,1.5,-19.36,-,-,-,-,,China Century Capitl,,0.075,,0.067,0.077,0.075,0.074,-1.22,0.115,0.02
CNH,188.52,0.189,0.074,0.03,0.08,1.2,-0.99,-,-,-,-,,China Steel,,0.096,-0.4,0.096,0.115,0.105,0.095,-5.22,0.20,0.04
CWH,3,0.003,-,0.016,0.06,3.8,1.1,20.9,-,-,-,,China West Hldgs,,0.23,,0.07,0.23,0.23,0.23,-1.22,0.23,0.23
CHO,27.678,0.028,0.006,0.498,5.30,1.0,21.7,23.7,22,0.99,4.28,f,Choiseul Investments   ,,5.14,9,5.11,5.14,5.14,5.06,0.56,5.20,3.53
CDH,-,-,-,-,0.04,0.1,-1.45,-,-,-,-,,Chongherr Invest,,0.003,,0.003,0.03,0.003,0.003,-1.22,0.01,0.002
CII,314,0.314,0.293,0.064,0.44,2.0,24.19,3.6,-,-,-,,CI Res Ltd,,0.88,-2,0.82,0.90,0.91,0.88,-3.44,1.05,0.70
CIR,69.745,0.07,-,0.032,0.86,0.8,-22.22,-,-,-,-,,Circadian Tech,,0.70,,0.675,0.70,0.705,0.67,-1.22,0.88,0.58
CLS,17,0.017,-,0.004,4.35,0.2,-68,-,-,-,-,,CL Asset Hldgs,,0.80,-15,0.82,0.89,0.90,0.80,-17.01,1.20,0.062
CND,161.753,0.162,0.557,0.069,0.30,2.7,-14,-,-,-,-,,Clarius Grp Ltd,,0.80,-1.5,0.80,0.82,0.845,0.75,-3.06,1.18,0.277
CSS,10314.1,10.314,0.698,0.121,0.56,0.5,-7.77,-,-,-,-,,Clean Seas Tuna,,0.29,2,0.275,0.29,0.30,0.27,6.19,0.801,0.235
CLQ,103.264,0.103,0.091,0.017,0.07,4.4,0.9,33.9,-,-,-,,Clean Teq Hldgs,,0.305,0.5,0.305,0.315,0.31,0.285,0.45,0.39,0.15
CVA,382.736,0.383,0.05,0.008,0.01,7.0,0.29,24.1,-,-,-,,Clever Com Aus,,0.07,0.9,0.064,0.072,0.07,0.065,13.54,0.078,0.018
CAM,93.686,0.094,0.063,0.042,1.37,0.8,1.84,60.9,3,0.61,2.68,f,Clime Capital,,1.12,4,1.04,1.14,1.12,1.08,2.49,1.145,0.55
CIW,42,0.042,0.04,0.022,0.40,1.1,-5.8,-,-,-,-,f,Clime Invest,,0.43,-2,0.43,0.50,0.45,0.425,-5.66,0.49,0.166
CUV,1763.27,1.763,2.934,0.085,0.12,2.3,-5.1,-,-,-,-,,Clinuvel Pharmaceut,,0.28,1,0.275,0.285,0.29,0.265,2.49,0.40,0.18
CPR,735.111,0.735,0.789,0.058,0.27,1.7,-7.1,-,-,-,-,,Clive Peeters,,0.46,1.5,0.46,0.465,0.46,0.425,2.15,0.74,0.075
CLO,3424.18,3.424,1.183,0.755,0.29,3.4,7.84,12.5,2,3.92,2.04,p,Clough Ltd,,0.98,3,0.97,0.98,0.98,0.935,1.94,1.035,0.29
CLV,2152.47,2.152,0.37,0.048,0.16,1.8,1.87,15.5,1,1.87,3.45,f,Clover Corp,,0.29,4.5,0.28,0.29,0.29,0.245,17.15,0.29,0.15
CMV,6779.85,6.78,2.153,0.083,0.14,0.6,-14.1,-,-,-,-,,CMA Corp Ltd,,0.086,2.2,0.085,0.086,0.087,0.065,33.16,0.185,0.053
CMI,10,0.01,0.001,0.024,1.34,0.5,-4.38,-,-,-,-,,CMI Ltd,,0.70,4,0.68,0.72,0.70,0.66,4.84,0.70,0.28
COZ,501.304,0.501,0.265,0.061,0.04,5.5,0.25,88.0,-,-,-,,CO2 Grp Ltd,,0.22,2,0.205,0.22,0.23,0.195,8.78,0.43,0.13
COZO,117,0.117,-,0.022,-,-,-,-,-,-,-,,  opt nov11,,0.14,5,0.11,0.17,0.14,0.09,54.34,0.29,0.06
CCL,8669.04,8.669,6.774,8.447,1.14,9.9,54.8,20.6,40.5,1.35,3.59,f,Coca-Cola Amatil,,11.29,-24,11.29,11.30,11.63,11.02,-3.30,11.72,8.02
COH,572.925,0.573,0.748,3.742,2.78,23.9,233.7,28.4,175,1.34,2.64,f,Cochlear Ltd,,66.41,-266,66.20,67.37,69.79,66.20,-5.07,69.79,46.21
CDA,211.539,0.212,0.07,0.189,0.17,6.8,7.4,15.5,6.5,1.14,5.65,f,Codan Ltd,,1.15,12.5,1.11,1.14,1.15,1.01,10.98,1.15,0.525
COF,669.301,0.669,0.159,0.276,-0.22,-,14.5,15.2,13,1.12,5.91,f,Coffey Intl,,2.20,5,2.20,2.21,2.23,2.07,1.11,2.37,1.22
CGS,80.821,0.081,0.012,0.02,0.07,4.4,2.24,13.8,-,-,-,,Cogstate Ltd,,0.31,-0.5,0.30,0.315,0.32,0.31,-2.81,0.38,0.15
CLH,78.426,0.078,0.091,0.066,0.84,0.8,8.1,8.3,4.8,1.69,7.11,f,Collection House,,0.675,,0.68,0.685,0.685,0.675,-1.22,0.725,0.38
CKL,238.323,0.238,0.001,0.043,0.13,4.1,6.94,7.6,3,2.31,5.66,f,Colorpak Ltd,,0.53,1,0.50,0.53,0.53,0.51,0.70,0.53,0.385
CBA,13541.9,13.542,15.238,86.163,13.65,4.1,328.5,17.1,228,1.44,4.06,f,C'wlth Bank  of Aust ,,56.16,131,56.10,56.17,56.47,54.45,1.17,56.47,24.03
CPA,30989.9,30.99,18.415,1.927,1.15,0.8,-31.8,-,8.8,-,9.12,,C'wlth Prop ord unt   ,,0.965,-0.5,0.965,0.97,0.995,0.955,-1.73,1.165,0.67
COJ,-,-,-,0.005,-,-,0.02,40.0,-,-,-,,Commstrat Ltd,,0.008,,0.005,0.008,0.008,0.008,-1.22,0.01,0.003
COM,350.071,0.35,0.04,0.017,0.04,3.6,2.5,5.8,-,-,-,,Comops Ltd,,0.145,-0.5,0.145,0.15,0.15,0.14,-4.55,0.185,0.05
CMP,37.86,0.038,0.05,0.029,0.05,3.6,1.7,10.6,-,-,-,,Compumedics Ltd,,0.18,,0.18,0.185,0.185,0.18,-1.22,0.26,0.11
CPU,5193.31,5.193,6.256,6.396,-1.95,-,56.75,20.3,22,2.58,1.91,p,Computershare Ltd,,11.51,6,11.44,11.59,11.62,11.30,-0.69,11.62,6.41
CPS,-,-,-,0.01,0.01,3.5,-0.38,-,-,-,-,,Computronics,,0.035,,0.031,0.035,0.035,0.035,-1.22,0.035,0.004
CMO,53.895,0.054,0.202,0.008,-0.02,-,-0.8,-,-,-,-,,Comtel Corp Ltd,,0.017,0.1,0.017,0.018,0.017,0.016,5.03,0.039,0.011
CEU,42192.2,42.192,16.009,1.782,-,-,-25.43,-,2,-,4.35,,ConnectEast stpld,,0.46,2.5,0.46,0.465,0.475,0.44,4.53,0.536,0.244
CXN,2279.78,2.28,-,0.014,-,-,-1.9,-,-,-,-,,Connxion Ventures,,0.048,0.4,0.045,0.048,0.05,0.044,7.87,0.07,0.028
CGI,-,-,-,0.002,-,-,-0.21,-,-,-,-,,Consolidated Global,,0.02,,0.015,0.025,0.02,0.02,-1.22,0.065,0.006
