ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4833.9 at 16:43 30/4/2010  Report at 19:08 Friday 30/4/2010. Processed 12:54 Sunday 2/5/2010.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
AVJ,144,3.067,3.695,0.128,1.06,0.4,0.09,516.7,-,-,-,,AVJennings,,0.465,-1.5,0.465,0.48,0.48,0.465,-1.50,0.63,0.24
AWB,13207.1,462.501,150.61,0.842,1.81,0.6,18.5,5.6,-,-,-,,AWB Ltd,,1.03,-3.5,1.03,1.04,1.085,1.03,-1.67,1.337,0.791
AWL,1207.14,70.102,10.49,0.006,-,-,-0.2,-,-,-,-,,AWH Corp Ltd,,0.005,,0.004,0.005,0.005,0.004,1.62,0.011,0.003
AXA,19724.8,520.052,286.051,12.795,1.12,5.5,34.89,17.7,18.5,1.89,2.99,p,AXA Asia Pacific,,6.19,-1,6.18,6.20,6.25,6.12,1.46,6.72,3.51
AXI,16,9.037,21.182,0.014,0.04,0.8,-3.74,-,-,-,-,,Axiom Prop,,0.032,,0.032,0.038,0.032,0.032,1.62,0.08,0.025
BOQ,3303.68,47.477,36.188,2.7,7.20,1.8,92.4,13.7,52,1.78,4.11,f,Bank of Qld,,12.65,-10,12.45,12.65,12.84,11.90,0.84,13.49,7.384
BBX,-,0.229,-,-,0.06,0.2,19.48,0.1,-,-,-,,BBX Hldgs,,0.01,,0.005,0.04,0.01,0.01,1.62,0.02,0.01
BEC,2033.2,34.939,65.863,0.015,0.16,0.4,-141.93,-,-,-,-,,Becton Prop Grp stp,,0.071,-0.3,0.07,0.075,0.076,0.071,-2.43,0.21,0.071
BFG,357.998,13.609,11.633,0.274,0.25,4.5,11.3,10.0,8,1.41,7.08,f,Bell Financial Grp,,1.13,-5,1.13,1.17,1.20,1.11,-2.62,1.40,0.50
BET,-,0.005,0.061,0.003,1.78,0.7,-1.38,-,-,-,-,,Belmont Hldgs,,1.17,,1.15,-,1.17,1.17,1.62,1.47,1.10
BEN,5331.31,91.917,65.046,3.501,5.16,1.9,35.53,27.8,43,0.83,4.35,f,Bendigo & Adelaide,,9.88,-20,9.83,9.89,10.09,9.63,-0.36,10.48,5.901
BLT,2025.3,55.78,8.307,0.017,-,-,-0.65,-,-,-,-,,Benitec Ltd,,0.042,0.2,0.04,0.042,0.042,0.038,6.62,0.09,0.022
BLTO,-,1.865,-,-,-,-,-,-,-,-,-,,  opt apr14,,0.014,,0.008,0.02,0.014,0.014,1.62,0.03,0.005
BLTOA,-,0.096,0.094,-,-,-,-,-,-,-,-,,  opt apr11,,0.003,,0.002,-,0.003,0.003,1.62,0.012,0.002
BEL,7.571,0.927,0.488,0.02,0.43,0.6,10.62,2.6,1,10.62,3.64,f,Bentley Capital,,0.275,,0.275,0.29,0.275,0.275,1.62,0.329,0.218
BER,0.712,0.943,0.359,0.004,1.23,0.3,19.64,2.1,-,-,-,,Berklee Ltd,,0.42,-2.5,0.42,0.495,0.42,0.42,-4.00,0.737,0.35
BYI,-,0.023,7.394,0.045,0.45,1.6,8.18,9.0,6,1.36,8.11,,Beyond Intl,,0.74,,0.73,0.89,0.74,0.74,1.62,0.78,0.50
BSI,240.125,1.317,5.079,0.005,-0.01,-,-0.57,-,-,-,-,,Beyond Sportswear,,0.014,-0.4,0.007,0.02,0.014,0.014,-20.60,0.045,0.007
BGL,533.356,18.062,3.799,0.016,0.05,3.6,1.59,11.3,-,-,-,,Bigair Grp Ltd,,0.18,-1.5,0.175,0.18,0.185,0.17,-6.07,0.215,0.05
BBG,4561.51,78.443,89.787,2.89,0.84,13.6,57.2,20.0,36,1.59,3.15,p,Billabong Intl,,11.43,-1,11.30,11.43,11.95,11.30,1.53,12.32,7.64
BDM,91.703,1.097,1.643,0.012,-,-,-4.26,-,-,-,-,,Biodiem Ltd,,0.155,0.5,0.155,0.16,0.155,0.15,4.95,0.228,0.074
BOD,339.5,3.783,0.626,0.004,-,-,-0.95,-,-,-,-,,bioMD Ltd,,0.034,-1.4,0.034,0.037,0.043,0.034,-27.55,0.08,0.022
BODO,-,-,-,-,-,-,-,-,-,-,-,,  opt aug10,,-,,-,-,-,-,-,-,-
BODOA,-,1.08,-,0.001,-,-,-,-,-,-,-,,  opt dec11,,0.015,,0.008,0.013,0.015,0.015,1.62,0.016,0.015
BNO,475.74,13.746,5.085,0.099,0.06,5.2,-2.4,-,-,-,-,,Bionomics Ltd,,0.31,,0.31,0.315,0.315,0.305,1.62,0.43,0.20
BPO,3783.79,213.893,15.757,0.012,-,-,-0.65,-,-,-,-,,BioProspect Ltd,,0.023,-0.3,0.023,0.025,0.026,0.022,-9.92,0.06,0.015
BTA,12178.4,87.979,75.839,0.242,0.60,2.3,36.6,3.7,-,-,-,,Biota Hldgs,,1.35,-71,1.35,1.355,2.07,1.33,-32.85,3.336,1.00
BTC,86.183,1.56,1.556,0.017,0.32,0.7,0.47,46.8,-,-,-,,Biotech Capital,,0.22,,0.22,0.23,0.22,0.22,1.62,0.31,0.16
BIT,372.87,8.881,2.449,0.01,-,-,-1.56,-,-,-,-,,Biotron Ltd,,0.085,-1,0.086,0.096,0.095,0.085,-8.91,0.175,0.08
BITO,240,13.493,-,0.002,-,-,-,-,-,-,-,,  opt dec11,,0.022,-0.2,0.022,0.025,0.024,0.022,-6.71,0.037,0.021
BIS,511.564,5.134,3.721,0.05,0.03,7.7,-3.44,-,-,-,-,,Bisalloy Steel,,0.23,3,0.23,0.24,0.25,0.20,16.62,0.27,0.13
BSN,-,0.829,0.24,0.002,0.04,1.1,-2.07,-,-,-,-,,Bisan Ltd,,0.043,,0.043,0.069,0.043,0.043,1.62,0.05,0.03
BKI,979.109,13.708,62.36,0.523,1.41,0.9,6.47,19.3,5.5,1.18,4.40,f,BKI Invest Ltd,,1.25,-4,1.25,1.265,1.29,1.24,-1.48,1.325,1.016
BKM,200,10.662,7.572,0.005,-,-,-0.2,-,-,-,-,,BKM Management,,0.008,-0.1,0.008,0.013,0.009,0.008,-9.49,0.013,0.003
BKL,20.434,0.488,1.696,0.395,3.76,6.3,132,17.9,99,1.33,4.18,f,Blackmores Ltd,,23.66,11,23.65,23.90,23.80,23.00,2.09,24.00,15.00
BIV,105.331,45.07,8.723,0.004,0.02,1.1,-1.23,-,-,-,-,,Blue Capital Ltd,,0.023,,0.023,0.026,0.023,0.023,1.62,0.031,0.013
BSL,51887.7,1315.15,512.779,4.832,2.47,1.1,-61.37,-,5,-,1.89,,BlueScope Steel,,2.65,-13,2.65,2.66,2.83,2.63,-3.06,3.48,1.86
BLG,750.271,26.936,9.641,0.025,0.04,3.3,-5.12,-,-,-,-,,Bluglass Ltd,,0.13,1.5,0.13,0.135,0.135,0.115,14.66,0.385,0.11
BLY,136101,4185.71,2283.69,1.522,0.14,2.4,-0.67,-,-,-,-,,Boart Longyear,,0.33,-1,0.33,0.335,0.35,0.33,-1.32,0.41,0.097
BNE,20,0.674,0.022,0.012,-0.01,-,-2.96,-,-,-,-,,Bone Medical Ltd,,0.12,-2.5,0.12,0.20,0.145,0.12,-15.62,0.24,0.10
BOL,12122.1,109.045,9.83,0.154,0.55,0.6,-24,-,1,-,2.99,,Boom Logistics,,0.335,4,0.335,0.34,0.345,0.285,15.18,0.70,0.27
BLD,12339.6,223.115,419.56,3.546,4.23,1.4,22.7,26.1,12.5,1.82,2.11,f,Boral Ltd,,5.92,8,5.91,5.93,5.98,5.75,2.99,6.40,3.77
BPH,1454.76,36.35,1.556,0.016,0.07,1.1,-2.68,-,-,-,-,,BPH Corp Ltd,,0.078,-1,0.078,0.08,0.086,0.078,-9.74,0.391,0.02
BPHO,3012.07,46.642,-,-,-,-,-,-,-,-,-,,  opt may10,,0.003,0.2,0.001,0.003,0.003,0.001,201.60,0.018,0.001
BKN,3291.7,68.73,96.849,0.957,1.58,4.6,43.3,16.9,26,1.67,3.55,f,Bradken Ltd,,7.33,-51,7.32,7.36,8.06,6.50,-4.89,8.14,3.14
BRC,-,2.091,7.146,0.025,-0.01,-,1.6,16.9,-,-,-,,Brain Resource,,0.27,,0.225,0.26,0.27,0.27,1.62,0.35,0.20
BZI,953.743,24.459,2.666,0.014,0.03,6.0,-0.68,-,-,-,-,,Brainz Instruments,,0.18,-0.5,0.17,0.18,0.20,0.165,-1.08,0.24,0.013
BXB,20881,447.422,602.243,10.325,0.66,11.0,34.45,21.1,25,1.38,3.44,p,Brambles Ltd,,7.26,-12,7.24,7.30,7.44,7.23,-0.01,8.37,5.54
BNV,154.8,1.725,0.97,0.004,0.02,1.1,-0.19,-,-,-,-,,Brand New Vintage,,0.022,0.2,0.022,0.03,0.022,0.02,11.62,0.035,0.013
BVA,548.8,13.389,9.691,0.044,-0.06,-,-1.97,-,-,-,-,,Bravura Solutions,,0.12,-1,0.12,0.125,0.125,0.12,-6.07,0.315,0.119
BPK,-,0.277,0.024,0.004,-,-,-0.5,-,-,-,-,,Bremer Park Ltd,,0.011,,0.01,0.03,0.011,0.011,1.62,0.025,0.01
BRG,277.429,5.102,5.233,0.291,0.59,3.8,12.62,17.8,7.5,1.68,3.33,,Breville Grp Ltd,,2.25,,2.25,2.27,2.28,2.20,1.62,2.45,0.70
BKW,202.487,6.734,1.467,1.908,9.06,1.4,100.5,12.9,39.5,2.54,3.05,f,Brickworks Ltd,,12.96,-34,12.90,13.00,13.31,12.80,-0.94,16.80,10.52
BYL,293.589,5.759,9.813,0.036,0.33,1.0,3.98,8.3,1.5,2.65,4.55,f,Brierty Ltd,,0.33,-1,0.33,0.34,0.34,0.32,-1.32,0.515,0.15
BBL,5,0.104,0.115,0.035,0.12,3.0,0.89,40.4,0.5,1.78,1.39,f,Brisbane Broncos,,0.36,-1,0.345,0.36,0.37,0.36,-1.08,0.40,0.31
BCS,56.15,0.221,-,0.461,-0.54,-,15.06,7.9,-,-,-,,Brisconnection Tr stp,,1.185,-5.5,1.18,1.23,1.23,1.18,-2.82,1.40,1.03
BRO,120,28.943,10.686,0.002,-,-,-0.66,-,-,-,-,,Broad Invest,,0.004,,0.004,0.005,0.004,0.004,1.62,0.005,0.002
BSA,373.355,5.649,3.125,0.044,-0.01,-,2.99,7.0,2,1.49,9.52,f,BSA Ltd,,0.21,-1,0.21,0.215,0.225,0.21,-2.93,0.34,0.125
BTT,150.772,5.292,4.577,0.405,0.22,11.5,7.95,31.8,7.9,1.01,3.12,f,BT Invest Mngmnt,,2.53,-14,2.53,2.55,2.70,2.52,-3.62,3.34,1.92
BUG,12.134,0.63,0.349,0.012,0.66,0.4,-4.19,-,1,-,3.45,,Buderim Ginger,,0.29,-3,0.29,0.33,0.32,0.29,-7.75,0.44,0.26
BWP,4445.64,76.668,42.566,0.839,1.83,1.1,13.89,14.4,10.97,1.27,5.50,,Bunnings Warehouse unt,,1.995,-3.5,1.99,1.995,2.07,1.965,-0.10,2.07,1.605
BPG,20,3.544,74.677,0.006,-,-,-0.37,-,-,-,-,,Byte Power Grp,,0.005,0.1,0.005,0.006,0.005,0.004,26.62,0.017,0.004
CEO,786.473,57.832,11.381,0.003,0.01,1.1,-0.24,-,-,-,-,,C @ Ltd,,0.011,,0.01,0.011,0.011,0.011,1.62,0.021,0.005
CEOO,280,28.448,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.004,,0.003,0.005,0.004,0.004,1.62,0.009,0.002
CAB,1286.72,25.507,28.355,0.723,-,-,48.9,12.3,34,1.44,5.67,f,Cabcharge Aust,,6.00,-3,5.91,6.03,6.08,5.90,1.12,7.09,4.71
CDM,72.743,0.928,0.975,0.023,1.07,0.8,26.3,3.1,4,6.58,4.85,f,Cadence Capital,,0.825,-4.5,0.81,0.89,0.87,0.81,-3.55,0.88,0.475
CIX,4948.91,18.521,8.447,0.058,0.21,1.2,-0.17,-,1,-,4.00,f,Calliden Grp,,0.25,1,0.25,0.265,0.26,0.24,5.79,0.39,0.24
CTX,6488.4,95.184,74.885,3.148,10.48,1.1,116.3,10.0,25,4.65,2.14,f,Caltex Aust,,11.66,-21,11.66,11.78,12.17,11.41,-0.15,14.00,8.01
CZD,1066.36,28.122,9.834,0.01,0.04,0.8,-0.59,-,-,-,-,,Calzada Ltd,,0.03,,0.03,0.033,0.036,0.03,1.62,0.051,0.026
CPB,515.388,4.21,8.916,1.875,2.96,10.1,162.2,18.4,95,1.71,3.19,p,Campbell Brothers,,29.78,101,29.60,29.78,29.99,27.55,5.13,32.00,14.92
CDL,86,0.89,0.075,0.009,0.21,0.4,1.22,7.4,0.37,3.30,4.11,,Canada Land Ltd cdi,,0.09,0.5,0.085,0.09,0.09,0.085,7.50,0.09,0.038
CAG,11443.3,791.739,52.508,0.006,-,-,-0.22,-,-,-,-,,Cape Range Ltd,,0.007,,0.006,0.007,0.008,0.006,1.62,0.016,0.004
CAJ,128.637,9.036,0.601,0.017,-,-,-0.05,-,-,-,-,,Capitol Health,,0.055,-0.5,0.055,0.058,0.06,0.055,-6.71,0.071,0.033
CAJO,23.398,3.013,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.009,0.1,0.009,0.024,0.009,0.008,14.12,0.013,0.006
CAA,2037.39,61.769,3.807,0.083,0.38,0.6,-27.5,-,-,-,-,,Capral Ltd,,0.215,-0.5,0.205,0.215,0.22,0.21,-0.65,1.305,0.205
CCF,97,1.637,1.256,0.003,0.09,1.4,-6.18,-,-,-,-,,Carbon Conscious,,0.13,-5,0.13,0.155,0.18,0.12,-26.16,0.56,0.11
CNN,5711.71,200.852,16.506,0.016,0.01,2.1,-1.57,-,-,-,-,,Cardia Bioplastics,,0.021,-0.1,0.021,0.022,0.023,0.021,-2.93,0.04,0.017
CNNO,3062.5,43.598,17.488,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.003,,0.003,0.004,0.003,0.003,1.62,0.013,0.002
CDD,342.114,6.21,5.87,0.382,0.65,6.8,38.62,11.4,28,1.38,6.38,f,Cardno Ltd,,4.39,,4.25,4.39,4.39,4.25,1.62,5.20,3.09
CGR,10,0.338,-,0.009,-,-,-,-,-,-,-,,Careers Multilist,,0.185,3,0.155,0.19,0.185,0.155,20.97,0.24,0.15
CDP,18.8,0.978,3.942,0.301,5.56,0.8,27.08,15.9,27.21,1.00,6.33,,Carindale Prop unt,,4.30,-7,4.30,4.34,4.37,4.30,0.02,4.40,3.25
CIN,1.2,0.144,0.23,0.458,20.50,0.8,63,27.4,67,0.94,3.88,f,Carlton Invest,,17.25,-10,16.66,17.25,17.35,17.25,1.04,18.95,13.60
CINPA,-,-,-,-,-,-,-,-,14,-,6.60,,  7% cum pf,,2.12,,2.15,-,2.12,2.12,1.62,2.12,2.11
CWE,3802.99,48.309,56.704,0.059,0.01,10.5,-1.03,-,-,-,-,,Carnegie Wave Energy,,0.105,-0.5,0.105,0.11,0.115,0.10,-2.93,0.29,0.10
CRZ,1030.37,34.524,-,1.251,0.01,538.0,8.2,65.6,6.6,1.24,1.23,f,Carsales Com Ltd,,5.38,-19,5.30,5.54,5.63,5.37,-1.79,5.86,3.56
CCV,2812.28,42.981,25.417,0.213,0.23,2.5,6.97,8.4,3,2.32,5.13,f,Cash Convert ord/div   ,,0.585,0.5,0.585,0.59,0.605,0.575,2.48,0.71,0.40
CXD,294.5,3.783,0.635,0.019,0.13,1.3,-24.4,-,-,-,-,,CathRx Ltd,,0.175,1.5,0.16,0.175,0.175,0.16,11.00,0.656,0.15
CBD,2960.66,36.392,5.01,0.049,0.03,4.5,-2.22,-,-,-,-,,CBD Energy Ltd,,0.135,-1.5,0.13,0.135,0.15,0.13,-8.38,0.195,0.048
CBZ,123.5,5.491,-,0.026,-,-,-,-,-,-,-,,Cbio Ltd,,0.43,,0.42,0.44,0.45,0.43,1.62,0.50,0.315
CBZO,-,-,-,-,-,-,-,-,-,-,-,,  opt dec12,,-,,0.05,-,-,-,-,-,-
CCK,-,10.117,0.034,0.005,0.02,5.0,-0.23,-,-,-,-,,CCK Financial,,0.10,,0.082,0.10,0.10,0.10,1.62,0.21,0.08
CEG,522.472,6.945,4.557,0.009,0.24,0.5,-34.63,-,-,-,-,,CEC Grp Ltd,,0.11,-0.5,0.11,0.12,0.12,0.11,-2.73,0.235,0.11
CWP,239.502,3.139,3.363,0.159,1.72,1.5,43,6.2,12,3.58,4.53,f,Cedar Woods Prop,,2.65,5,2.75,2.77,2.70,2.60,3.54,2.85,1.10
CAQ,2078,7.834,2.529,0.035,-,-,-1.09,-,-,-,-,,Cell Aquaculture,,0.17,-1,0.17,0.18,0.17,0.165,-3.94,0.20,0.072
CST,103.717,2.548,2.998,0.281,0.25,11.7,8.9,32.8,3.5,2.54,1.20,f,Cellestis Ltd,,2.92,-10,2.95,3.00,3.02,2.91,-1.69,4.00,2.72
CDY,16931.6,404.892,1.197,0.009,0.01,2.8,-0.89,-,-,-,-,,Cellmid Ltd,,0.028,-0.2,0.028,0.029,0.031,0.027,-5.05,0.05,0.009
CLT,61,1.47,4.371,0.022,0.40,0.7,-6.16,-,-,-,-,,Cellnet Grp,,0.30,-1,0.30,0.315,0.31,0.30,-1.61,0.33,0.16
CIL,136.173,6.495,0.74,0.143,0.11,14.9,10.7,15.3,10.5,1.02,6.42,,Centrebet Internat,,1.635,-5.5,1.57,1.68,1.685,1.61,-1.63,1.89,0.86
CAF,220.3,5.776,0.874,0.021,-,-,-31.06,-,-,-,-,,Centrepoint Alliance,,0.13,,0.13,0.14,0.13,0.13,1.62,0.20,0.12
CNP,31940.5,242.69,402.612,0.233,-2.87,-,-113.25,-,31.8,-,132.50,,Centro Prop stp,,0.24,-2,0.24,0.245,0.27,0.24,-6.07,0.52,0.065
CER,50760,313.514,1162.66,0.537,0.35,0.7,-18.43,-,0.37,-,1.57,,Centro Retail stp,,0.235,0.5,0.235,0.24,0.265,0.23,3.79,0.265,0.045
CYA,562.085,18.633,7.131,0.148,0.99,0.8,-7.74,-,3.5,-,4.22,f,Century Aust,,0.83,-3,0.815,0.845,0.86,0.82,-1.87,0.91,0.735
CFU,29343.7,400.408,290.662,0.216,0.04,5.3,-0.09,-,-,-,-,,Ceramic Fuel Cells,,0.21,,0.205,0.21,0.22,0.185,1.62,0.345,0.07
CVS,-,6.128,9.764,0.004,-,-,-0.11,-,-,-,-,,Cervantes Corp,,0.015,,0.023,0.025,0.015,0.015,1.62,0.054,0.015
CFX,31828.6,657.289,618.575,4.821,1.99,1.0,-1.9,-,12.5,-,6.51,,CFS Retail Prop unt,,1.92,1,1.91,1.92,1.925,1.90,2.14,2.12,1.415
CDI,12764.8,119.897,23.133,0.507,0.65,0.9,0.46,120.7,5.05,0.09,9.10,,Challenger Div Pro stp,,0.555,3,0.555,0.565,0.58,0.535,7.33,0.58,0.286
CGF,12564.5,214.91,134.686,2.164,3.36,1.2,35.2,11.8,13.5,2.61,3.25,,Challenger FSG Ltd,,4.16,-18,4.15,4.17,4.48,4.09,-2.53,4.50,1.875
CIF,1123.5,34.346,31.732,0.494,-1.66,-,-59.2,-,15,-,10.07,,Challenger Infra stp,,1.49,,1.465,1.49,1.49,1.455,1.62,2.06,1.32
CWT,430.87,12.902,17.408,0.053,0.47,0.6,-14.59,-,5.65,-,20.18,,Challenger Winetr unt,,0.28,,0.28,0.29,0.29,0.275,1.62,0.36,0.22
CHR,-,0.062,0.032,0.016,4.32,0.7,24.96,11.3,14,1.78,4.96,f,Chalmers Ltd,,2.82,7,2.75,-,2.75,2.75,4.17,3.10,2.69
CMG,93.076,7.278,9.628,0.1,0.04,6.0,0.26,92.3,0.35,0.74,1.46,f,Chandler Macleod,,0.24,-1,0.24,0.25,0.26,0.24,-2.38,0.31,0.079
CHP,118.5,4.183,0.92,0.002,0.02,1.0,-0.34,-,-,-,-,,Chapmans Ltd,,0.02,0.2,0.017,0.02,0.02,0.018,12.73,0.022,0.011
CHC,24717.9,391.217,133.176,0.928,0.60,1.3,-23.57,-,2.6,-,3.40,,Charter Hall Grp forus,,0.765,3.5,0.76,0.765,0.785,0.72,6.41,0.785,0.336
CQO,102536,2060.86,2118.81,1.462,0.44,0.7,10.03,3.0,2.5,4.01,8.33,,Charter Hall Office unt,,0.30,1,0.30,0.305,0.305,0.29,5.07,0.355,0.14
CQR,28309.5,572.965,764.84,0.843,0.72,0.8,-45.58,-,6,-,10.71,,Charter Hall Retail unt,,0.56,-1,0.56,0.565,0.58,0.55,-0.13,0.735,0.30
CHF,15.23,1.837,4.911,0.005,0.13,0.4,-3.16,-,-,-,-,,Charter Pacific,,0.056,-0.1,0.056,0.07,0.06,0.056,-0.13,0.076,0.04
CHFO,-,2.072,2.012,-,-,-,-,-,-,-,-,,  opt feb11,,0.001,,0.001,0.003,0.001,0.001,1.62,0.013,0.001
CXS,1384.1,167.144,6.483,0.109,0.07,5.5,-3.67,-,-,-,-,,Chemgenex Pharmac,,0.385,-2.5,0.385,0.39,0.41,0.375,-4.48,1.09,0.265
CXSOA,-,0.211,0.635,0.002,-,-,-,-,-,-,-,,  opt feb12,,0.165,,0.17,0.30,0.165,0.165,1.62,0.65,0.035
CCY,563.642,5.505,32.976,0.009,0.05,1.2,-17.6,-,-,-,-,,China Century Capitl,,0.06,-0.4,0.057,0.06,0.064,0.057,-4.63,0.115,0.036
CNH,220.744,10.718,1.016,0.06,0.07,1.8,-1.61,-,-,-,-,,China Steel,,0.125,-1,0.125,0.135,0.13,0.125,-5.79,0.20,0.06
CWH,252,0.526,-,0.015,0.02,10.5,-1.42,-,-,-,-,,China West Hldgs,,0.21,-3,0.19,0.22,0.28,0.20,-10.88,0.31,0.065
CHO,43.246,1.139,0.63,0.483,5.17,1.0,16.4,30.4,21,0.78,4.21,f,Choiseul Investments   ,,4.99,-10,4.98,5.00,5.04,4.99,-0.34,5.28,4.14
CDH,-,0.3,0.401,-,0.04,0.1,-0.08,-,-,-,-,,Chongherr Invest,,0.003,,0.003,0.03,0.003,0.003,1.62,0.003,0.002
CII,5.45,2.766,2.309,0.057,0.47,1.7,8.18,9.6,2,4.09,2.55,,CI Res Ltd,,0.785,-6.5,0.79,0.80,0.785,0.78,-6.03,1.05,0.70
CNB,16.08,0.578,0.074,0.074,0.60,1.0,-12,-,4,-,6.40,f,CIC Aust Ltd,,0.625,-3.5,0.61,0.625,0.635,0.625,-3.68,0.76,0.48
CIR,297.53,3.886,1.024,0.033,0.78,0.9,-19.86,-,-,-,-,,Circadian Tech,,0.735,0.5,0.725,0.735,0.76,0.735,2.31,0.88,0.53
CLS,13.459,0.211,0.247,0.005,4.32,0.2,-66.35,-,-,-,-,,CL Asset Hldgs,,1.015,33.5,0.75,1.00,1.015,0.70,50.88,1.20,0.062
CND,200.141,7.431,6.685,0.058,0.39,1.7,3,22.5,-,-,-,,Clarius Grp Ltd,,0.675,-1.5,0.675,0.70,0.705,0.675,-0.55,1.18,0.358
CSS,5170.61,423.225,8.353,0.05,0.24,0.5,-9.67,-,-,-,-,,Clean Seas Tuna,,0.12,,0.115,0.12,0.125,0.115,1.62,0.781,0.075
CLQ,162.184,3.599,1.067,0.019,0.05,6.6,1.79,18.4,-,-,-,,Clean Teq Hldgs,,0.33,-3.5,0.32,0.33,0.365,0.315,-7.97,0.375,0.20
CVA,684.309,6.956,6.205,0.01,0.02,4.8,0.57,16.7,-,-,-,,Clever Com Aus,,0.095,-2,0.095,0.10,0.10,0.095,-15.77,0.13,0.02
CAM,98.185,2.145,1.102,0.039,1.36,0.8,50.38,2.1,4,12.60,3.85,f,Clime Capital,,1.04,-3,1.04,1.06,1.07,1.04,-1.18,1.145,0.70
CIW,60,0.711,6.356,0.023,0.44,1.0,5,9.0,1,5.00,2.22,f,Clime Invest,,0.45,,0.45,0.46,0.45,0.45,1.62,0.50,0.195
CUV,451.753,25.084,27.244,0.07,0.11,2.1,-3.6,-,-,-,-,,Clinuvel Pharmaceut,,0.23,-1,0.225,0.23,0.235,0.225,-2.55,0.40,0.21
CPR,813.585,7.384,12.59,0.028,0.27,0.8,-7.6,-,-,-,-,,Clive Peeters,,0.22,-2,0.215,0.225,0.23,0.20,-6.71,0.74,0.12
CLO,4047.71,56.616,31.898,0.699,0.31,2.9,7.98,11.4,2,3.99,2.20,,Clough Ltd,,0.91,-0.5,0.88,0.91,0.92,0.88,1.07,1.035,0.57
CLV,322.783,11.526,6.614,0.045,0.16,1.7,2.06,13.3,1,2.06,3.64,,Clover Corp,,0.275,-2.5,0.275,0.29,0.29,0.275,-6.71,0.325,0.19
CMI,13.564,0.597,0.297,0.023,1.45,0.5,-0.31,-,-,-,-,,CMI Ltd,,0.695,,0.69,0.695,0.695,0.695,1.62,0.72,0.28
COZ,455.915,5.405,5.577,0.04,0.07,2.1,-0.26,-,-,-,-,,CO2 Grp Ltd,,0.145,-2.5,0.145,0.15,0.175,0.145,-13.09,0.43,0.14
COZO,162,3.116,0.8,0.006,-,-,-,-,-,-,-,,  opt nov11,,0.038,-0.7,0.013,0.04,0.045,0.038,-13.94,0.29,0.038
CCL,10079.5,190.259,182.552,8.463,1.38,8.1,60.5,18.5,43.5,1.39,3.88,f,Coca-Cola Amatil,,11.22,-3,11.21,11.24,11.38,11.14,1.35,11.81,8.26
COH,1339.46,21.441,24.465,4.19,3.25,22.8,242.2,30.6,190,1.27,2.56,f,Cochlear Ltd,,74.10,-45,74.10,74.14,74.64,71.81,1.02,77.12,48.00
CDA,737.229,4.868,0.363,0.242,0.12,12.3,11.5,12.8,7,1.64,4.75,f,Codan Ltd,,1.475,-1.5,1.475,1.485,1.515,1.43,0.61,1.585,0.59
COF,2951.58,19.187,8.034,0.168,-0.17,-,12,10.8,12,1.00,9.23,f,Coffey Intl,,1.30,-53,1.30,1.335,1.855,1.25,-27.34,2.37,1.25
CGS,227.235,1.455,1.941,0.017,0.08,3.3,0.96,27.1,-,-,-,,Cogstate Ltd,,0.26,-2.5,0.25,0.26,0.285,0.25,-7.15,0.38,0.20
CLH,117.011,1.959,4.172,0.072,0.90,0.8,9.93,7.5,5.4,1.84,7.30,f,Collection House,,0.74,-2.5,0.72,0.775,0.77,0.74,-1.65,0.935,0.405
CKL,198.568,2.124,1.13,0.042,0.16,3.3,7.46,7.0,3.25,2.30,6.25,f,Colorpak Ltd,,0.52,3,0.475,0.51,0.52,0.495,7.74,0.53,0.385
CBA,23897.9,348.886,406.89,90.616,-,-,330.4,17.7,235,1.41,4.02,f,C'wlth Bank  of Aust ,,58.51,31,58.50,58.53,58.68,56.72,2.15,60.00,33.95
CPA,31192.2,708.629,667.342,1.872,1.11,0.8,-11.41,-,6.85,-,7.37,,C'wlth Prop ord unt   ,,0.93,0.5,0.93,0.935,0.945,0.91,2.16,1.045,0.675
COJ,109,3.071,25.221,0.002,-,-,0.06,6.7,-,-,-,,Commstrat Ltd,,0.004,-0.1,0.004,0.008,0.005,0.004,-18.38,0.01,0.003
COM,40.798,2.125,1.689,0.009,0.03,2.7,1.7,4.7,-,-,-,,Comops Ltd,,0.08,-0.3,0.081,0.10,0.083,0.08,-1.99,0.185,0.05
CXH,14209.8,89.258,29.631,0.003,0.20,0.1,-13.78,-,-,-,-,,Compass Hotel stp,,0.021,0.1,0.021,0.022,0.022,0.017,6.62,0.061,0.017
CMP,46.2,3.26,1.465,0.027,0.05,3.4,0.4,42.5,-,-,-,,Compumedics Ltd,,0.17,1.5,0.15,0.17,0.17,0.155,11.30,0.265,0.12
